Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,GAMESSTARTED,OLINEPANCAKES,OLINESACKSALLOWED,DOWNSPLAYED,STAT_KEEP,GAMESPLAYED,YEARBYYEARTEAMINDEX,GAMERATING,SEAS_YEAR,FirstName_y,LastName_y,PLYR_ASSETNAME,Row Excel,Row Editor,YearsPro,Age,PLYR_DRAFTROUND,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,SacksPer1000Snaps,TeamName_y,SkillPointOL
245,C,Bradley,Bozeman,Bradley Bozeman,LAC,15,130,2,995,True,15,7,0,0,Bradley,Bozeman,BozemanBradley_13133,275.0,273.0,7.0,30.0,6.0,7.0,Signed,Normal,68.0,0.0,0.0,LAC,tier_6,2.0100502512562817,LAC,4
250,RT,Jermaine,Eluemunor,Jermaine Eluemunor,NYG,14,105,4,953,True,14,15,0,0,Jermaine,Eluemunor,EluemunorJermaine_12600,754.0,752.0,8.0,30.0,5.0,15.0,Signed,Normal,76.0,0.0,0.0,NYG,tier_4,4.197271773347325,NYG,2
251,RG,Greg,Van Roten,Greg Van Roten,NYG,15,142,3,1012,True,15,15,0,0,Greg,Van Roten,VanRotenGreg_11842,2753.0,2751.0,12.0,35.0,63.0,15.0,Signed,Normal,73.0,0.0,0.0,NYG,tier_5,2.9644268774703555,NYG,3
252,LG,Chris,Paul,Chris Paul,WAS,14,114,2,813,True,14,25,0,0,Chris,Paul,PaulChris_22131,2070.0,2068.0,3.0,26.0,7.0,25.0,Signed,Normal,73.0,0.0,0.0,WAS,tier_5,2.4600246002460024,WAS,3
254,C,Tyler,Biadasz,Tyler Biadasz,WAS,15,94,3,938,True,15,25,0,0,Tyler,Biadasz,BiadaszTyler_20979,214.0,212.0,5.0,27.0,4.0,25.0,Signed,College_Impact,78.0,0.0,0.0,WAS,tier_4,3.1982942430703623,WAS,2
256,LT,Laremy,Tunsil,Laremy Tunsil,WAS,14,81,2,802,True,14,25,0,0,Laremy,Tunsil,TunsilLaremy_17541,2717.0,2715.0,9.0,31.0,1.0,25.0,Signed,College_Star,92.0,0.0,0.0,WAS,tier_1,2.493765586034913,WAS,4
257,RT,Josh,Conerly Jr,Josh Conerly Jr,WAS,15,95,7,941,True,15,25,0,0,Josh,Conerly Jr,ConerlyJrJosh_15163,510.0,508.0,0.0,21.0,1.0,25.0,Signed,Normal,69.0,0.0,0.0,WAS,tier_6,7.438894792773645,WAS,1
260,LG,Isaac,Seumalo,Isaac Seumalo,PIT,13,98,2,695,True,13,28,0,0,Isaac,Seumalo,SeumaloIsaac_17776,2377.0,2375.0,9.0,31.0,3.0,28.0,Signed,College_Impact,80.0,0.0,0.0,PIT,tier_3,2.8776978417266186,PIT,1
261,RT,Troy,Fautanu,Troy Fautanu,PIT,15,107,2,890,True,15,28,0,0,Troy,Fautanu,FautanuTroy_14700,803.0,801.0,1.0,24.0,1.0,28.0,Signed,College_Impact,75.0,0.0,0.0,PIT,tier_4,2.247191011235955,PIT,10
264,RG,Mason,McCormick,Mason McCormick,PIT,15,116,4,890,True,15,28,0,0,Mason,McCormick,McCormickMason_1083,1730.0,1728.0,1.0,25.0,4.0,28.0,Signed,Normal,74.0,0.0,0.0,PIT,tier_5,4.49438202247191,PIT,0
265,RG,Joe,Tippmann,Joe Tippmann,NYJ,15,94,6,936,True,15,17,0,0,Joe,Tippmann,TippmannJoe_22876,2667.0,2665.0,2.0,24.0,2.0,17.0,Signed,College_Impact,78.0,0.0,0.0,NYJ,tier_4,6.41025641025641,NYJ,-7
268,C,Josh,Myers,Josh Myers,NYJ,15,132,2,937,True,15,17,0,0,Josh,Myers,MyersJosh_21654,1923.0,1921.0,4.0,27.0,2.0,17.0,Signed,Normal,70.0,0.0,0.0,NYJ,tier_5,2.1344717182497335,NYJ,3
270,RT,Lane,Johnson,Lane Johnson,PHI,10,45,0,449,True,10,12,0,0,Lane,Johnson,JohnsonLane_927,1371.0,1369.0,12.0,35.0,1.0,12.0,Signed,College_Star,92.0,0.0,0.0,PHI,tier_1,0.0,PHI,4
273,LT,Rasheed,Walker,Rasheed Walker,GB,15,123,5,946,True,15,19,0,0,Rasheed,Walker,WalkerRasheed_22448,2790.0,2788.0,3.0,25.0,7.0,19.0,Signed,Normal,76.0,0.0,0.0,GB,tier_4,5.2854122621564485,GB,5
274,LG,Sean,Rhyan,Sean Rhyan,GB,14,100,1,768,True,14,19,0,0,Sean,Rhyan,RhyanSean_22443,2225.0,2223.0,3.0,26.0,3.0,19.0,Signed,Normal,69.0,0.0,0.0,GB,tier_6,1.3020833333333333,GB,7
275,RT,Zach,Tom,Zach Tom,GB,12,73,0,604,True,12,19,0,0,Zach,Tom,TomZach_22434,2674.0,2672.0,3.0,26.0,4.0,19.0,Signed,College_Impact,88.0,0.0,0.0,GB,tier_2,0.0,GB,6
277,LG,Aaron,Banks,Aaron Banks,GB,13,99,2,706,True,13,19,0,0,Aaron,Banks,BanksAaron_21544,136.0,134.0,4.0,27.0,2.0,19.0,Signed,Normal,72.0,0.0,0.0,GB,tier_5,2.8328611898017,GB,3
286,LG,Steve,Avila,Steve Avila,LAR,11,91,1,695,True,11,23,0,0,Steve,Avila,AvilaSteve_22859,111.0,109.0,2.0,25.0,2.0,23.0,Signed,College_Impact,77.0,0.0,0.0,LAR,tier_4,1.4388489208633093,LAR,5
287,LT,Alaric,Jackson,Alaric Jackson,LAR,15,108,4,978,True,15,23,0,0,Alaric,Jackson,JacksonAJ_21997,1272.0,1270.0,4.0,27.0,63.0,23.0,Signed,Normal,79.0,0.0,0.0,LAR,tier_4,4.08997955010225,LAR,5
288,RG,Kevin,Dotson,Kevin Dotson,LAR,15,116,3,885,True,15,23,0,0,Kevin,Dotson,DotsonKevin_21196,680.0,678.0,5.0,28.0,4.0,23.0,Signed,College_Impact,84.0,0.0,0.0,LAR,tier_3,3.389830508474576,LAR,-2
290,C,Coleman,Shelton,Coleman Shelton,LAR,15,138,1,982,True,15,23,0,0,Coleman,Shelton,SheltonColeman_13195,2389.0,2387.0,6.0,30.0,63.0,23.0,Signed,Normal,75.0,0.0,0.0,LAR,tier_4,1.0183299389002036,LAR,5
294,LG,Jared,Wilson,Jared Wilson,NE,13,102,4,784,True,13,21,0,0,Jared,Wilson,WilsonJared_15170,2940.0,2938.0,0.0,22.0,3.0,21.0,Signed,Normal,68.0,0.0,0.0,NE,tier_6,5.1020408163265305,NE,1
295,LT,Will,Campbell,Will Campbell,NE,12,96,5,737,True,12,21,0,0,Will,Campbell,CampbellWill_15160,419.0,417.0,0.0,21.0,1.0,21.0,Signed,College_Impact,81.0,0.0,0.0,NE,tier_3,6.784260515603799,NE,1
296,RT,Morgan,Moses,Morgan Moses,NE,15,112,1,929,True,15,21,0,0,Morgan,Moses,MosesMorgan_12361,1883.0,1881.0,11.0,34.0,3.0,21.0,Signed,Normal,80.0,0.0,0.0,NE,tier_3,1.0764262648008611,NE,8
298,RG,Cole,Strange,Cole Strange,MIA,12,70,1,696,True,12,11,0,0,Cole,Strange,StrangeCole_22137,2547.0,2545.0,3.0,27.0,1.0,11.0,Signed,Normal,68.0,0.0,0.0,MIA,tier_6,1.4367816091954022,MIA,7
299,RT,Larry,Borom,Larry Borom,MIA,13,80,2,608,True,13,11,0,0,Larry,Borom,BoromLarry_21545,257.0,255.0,4.0,26.0,5.0,11.0,Signed,Normal,68.0,0.0,0.0,MIA,tier_6,3.289473684210526,MIA,7
300,C,Aaron,Brewer,Aaron Brewer,MIA,15,112,1,856,True,15,11,0,0,Aaron,Brewer,BrewerAaron_21365,295.0,293.0,5.0,27.0,63.0,11.0,Signed,Normal,79.0,0.0,0.0,MIA,tier_4,1.1682242990654206,MIA,5
304,LG,Joe,Thuney,Joe Thuney,CHI,15,144,0,1028,True,15,0,0,0,Joe,Thuney,ThuneyJoe_17777,2660.0,2658.0,9.0,32.0,3.0,0.0,Signed,College_Star,91.0,0.0,0.0,CHI,tier_1,0.0,CHI,4
306,LT,Ozzy,Trapilo,Ozzy Trapilo,CHI,10,47,2,425,True,10,0,0,0,Ozzy,Trapilo,TrapiloOzzy_15125,2695.0,2693.0,0.0,23.0,2.0,0.0,Signed,Normal,71.0,0.0,0.0,CHI,tier_5,4.705882352941176,CHI,6
307,RT,Theo,Benedet,Theo Benedet,CHI,13,57,2,517,True,13,0,0,0,Theo,Benedet,BenedetTheo_4711,1698.0,1696.0,1.0,23.0,63.0,0.0,Signed,Normal,65.0,0.0,0.0,CHI,tier_6,3.8684719535783367,CHI,7
309,LG,Andrew,Vorhees,Andrew Vorhees,BAL,15,103,3,855,True,15,24,0,0,Andrew,Vorhees,VorheesAndrew_22854,2773.0,2771.0,2.0,26.0,7.0,24.0,Signed,Normal,69.0,0.0,0.0,BAL,tier_6,3.5087719298245617,BAL,4
310,RG,Daniel,Faalele,Daniel Faalele,BAL,15,125,4,887,True,15,24,0,0,Daniel,Faalele,FaaleleDaniel_22104,787.0,785.0,3.0,25.0,4.0,24.0,Signed,Normal,72.0,0.0,0.0,BAL,tier_5,4.509582863585118,BAL,0
313,LT,Ronnie,Stanley,Ronnie Stanley,BAL,14,96,4,731,True,14,24,0,0,Ronnie,Stanley,StanleyRonnie_17545,2511.0,2509.0,9.0,31.0,1.0,24.0,Signed,College_Star,83.0,0.0,0.0,BAL,tier_3,5.471956224350205,BAL,4
321,RG,Wyatt,Teller,Wyatt Teller,CLE,12,91,3,756,True,12,4,0,0,Wyatt,Teller,TellerWyatt_13208,2617.0,2615.0,7.0,30.0,5.0,4.0,Signed,College_Star,76.0,0.0,0.0,CLE,tier_4,3.968253968253968,CLE,-1
322,C,Ethan,Pocic,Ethan Pocic,CLE,13,108,2,826,True,13,4,0,0,Ethan,Pocic,PocicEthan_12644,2132.0,2130.0,8.0,30.0,2.0,4.0,Signed,Normal,72.0,0.0,0.0,CLE,tier_5,2.4213075060532687,CLE,3
323,LT,Cam,Robinson,Cam Robinson,CLE,12,72,7,651,True,12,4,0,0,Cam,Robinson,RobinsonCam_12557,2262.0,2260.0,8.0,29.0,2.0,4.0,Signed,Normal,70.0,0.0,0.0,CLE,tier_5,10.752688172043012,CLE,0
324,LG,Joel,Bitonio,Joel Bitonio,CLE,15,108,1,977,True,15,4,0,0,Joel,Bitonio,BitonioJoel_10831,220.0,218.0,11.0,33.0,2.0,4.0,Signed,College_Impact,84.0,0.0,0.0,CLE,tier_3,1.0235414534288638,CLE,4
325,RT,Taliese,Fuaga,Taliese Fuaga,NO,11,90,4,692,True,11,26,0,0,Taliese,Fuaga,FuagaTaliese_14696,882.0,880.0,1.0,23.0,1.0,26.0,Signed,Normal,74.0,0.0,0.0,NO,tier_5,5.780346820809248,NO,3
329,LT,Charlie,Heck,Charlie Heck,TB,12,52,3,470,True,12,5,0,0,Charlie,Heck,HeckCharlie_21111,1114.0,1112.0,5.0,28.0,4.0,5.0,Signed,Normal,63.0,0.0,0.0,TB,tier_6,6.382978723404255,TB,4
330,LG,Ben,Bredeson,Ben Bredeson,TB,11,88,1,622,True,11,5,0,0,Ben,Bredeson,BredesonBen_21109,288.0,286.0,5.0,27.0,4.0,5.0,Signed,Normal,73.0,0.0,0.0,TB,tier_5,1.607717041800643,TB,6
331,LT,Tristan,Wirfs,Tristan Wirfs,TB,11,100,2,711,True,11,5,0,0,Tristan,Wirfs,WirfsTristan_20971,2963.0,2961.0,5.0,26.0,1.0,5.0,Signed,College_Star,94.0,0.0,0.0,TB,tier_1,2.8129395218002813,TB,4
333,C,Graham,Barton,Graham Barton,TB,15,141,5,1001,True,15,5,0,0,Graham,Barton,BartonGraham_14703,161.0,159.0,1.0,23.0,1.0,5.0,Signed,Normal,73.0,0.0,0.0,TB,tier_5,4.995004995004995,TB,0
338,RG,Jordan,Morgan,Jordan Morgan,GB,12,92,3,651,True,12,19,0,0,Jordan,Morgan,MorganJordan_14699,1873.0,1871.0,1.0,24.0,1.0,19.0,Signed,Normal,73.0,0.0,0.0,GB,tier_5,4.608294930875576,GB,-3
341,C,Jake,Andrews,Jake Andrews,HOU,14,135,1,960,True,14,31,0,0,Jake,Andrews,AndrewsJake_23117,80.0,78.0,2.0,25.0,4.0,31.0,Signed,Normal,70.0,0.0,0.0,HOU,tier_5,1.0416666666666667,HOU,6
344,RG,Ed,Ingram,Ed Ingram,HOU,12,114,4,813,True,12,31,0,0,Ed,Ingram,IngramEd_22118,1257.0,1255.0,3.0,26.0,2.0,31.0,Signed,Normal,75.0,0.0,0.0,HOU,tier_4,4.920049200492005,HOU,-4
345,LT,Tytus,Howard,Tytus Howard,HOU,14,109,0,902,True,14,31,0,0,Tytus,Howard,HowardTytus_20397,1216.0,1214.0,6.0,29.0,1.0,31.0,Signed,Normal,77.0,0.0,0.0,HOU,tier_4,0.0,HOU,10
346,LT,Aireontae,Ersery,Aireontae Ersery,HOU,15,102,8,1014,True,15,31,0,0,Aireontae,Ersery,ErseryAireontae_15128,763.0,761.0,0.0,23.0,2.0,31.0,Signed,Normal,68.0,0.0,0.0,HOU,tier_6,7.889546351084813,HOU,4
350,RG,Dalton,Risner,Dalton Risner,CIN,12,89,2,635,True,12,1,0,0,Dalton,Risner,RisnerDalton_20361,2247.0,2245.0,6.0,30.0,2.0,1.0,Signed,Normal,71.0,0.0,0.0,CIN,tier_5,3.149606299212598,CIN,0
351,C,Ted,Karras,Ted Karras,CIN,15,136,1,965,True,15,1,0,0,Ted,Karras,KarrasTed_17860,1462.0,1460.0,9.0,32.0,6.0,1.0,Signed,Normal,74.0,0.0,0.0,CIN,tier_5,1.0362694300518134,CIN,6
352,LG,Dylan,Fairchild,Dylan Fairchild,CIN,13,90,1,816,True,13,1,0,0,Dylan,Fairchild,FairchildDylan_15168,789.0,787.0,0.0,22.0,3.0,1.0,Signed,Normal,69.0,0.0,0.0,CIN,tier_6,1.2254901960784315,CIN,7
353,RG,Jalen,Rivers,Jalen Rivers,CIN,10,47,2,463,True,10,1,0,0,Jalen,Rivers,RiversJalen_15133,2249.0,2247.0,0.0,22.0,5.0,1.0,Signed,Normal,66.0,0.0,0.0,CIN,tier_6,4.319654427645789,CIN,1
354,RT,Amarius,Mims,Amarius Mims,CIN,15,131,4,930,True,15,1,0,0,Amarius,Mims,MimsAmarius_14698,1830.0,1828.0,1.0,22.0,1.0,1.0,Signed,College_Impact,72.0,0.0,0.0,CIN,tier_5,4.301075268817204,CIN,3
