Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,STAT_KEEP,DLINEFUMBLERECOVERYYARDS,DSECINTRETURNYARDS,DOWNSPLAYED,DLINEFUMBLERECOVERIES,ASSDEFTACKLES,BIGHITS,DEFTACKLES,DLINEHALFSACK,SEAS_YEAR,CTHALLOWED,DSECINTLONGESTRETURN,DLINESAFETIES,DSECINTS,DSECINTTDS,GAMERATING,DEFPASSDEFLECTIONS,DLINEBLOCKS,YEARBYYEARTEAMINDEX,DEFTACKLESFORLOSS,DLINEFORCEDFUMBLES,DLINESACKS,DLINEFUMBLETDS,GAMESPLAYED,GAMESSTARTED,FirstName_y,LastName_y,PLYR_ASSETNAME,Row Excel,Row Editor,YearsPro,Age,PLYR_DRAFTROUND,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,DLSacksAndTFLPer1000Snaps,DTSacksAndTFLPer1000Snaps,TotalTurnoversPer1000Snaps,LBSacksTFLPassDeflPer1000Snaps,TacklesPer1000Snaps,CBPassDeflPer1000Snaps,CBCatchAllowPer100Snaps,SafetiesCatchAllowMinusPDPerGame,TeamName_y,SkillPointDef
143,LOLB,Derrick,Barnes,Derrick Barnes,DET,True,0,33,831,0,18,38,41,0,0,21,33,1,1,0,0,0,0,18,3,0,4,0,15,15,Derrick,Barnes,BarnesDerrick_21674,146.0,144.0,4.0,26.0,4.0,18.0,Signed,Normal,75.0,0.0,0.0,DET,tier_4,13.237063778580024,15.643802647412757,2.406738868832732,8.42358604091456,70.9987966305656,0.0,2.527075812274368,1.4,DET,0
147,CB,Amik,Robertson,Amik Robertson,DET,True,0,64,791,0,4,27,44,0,0,64,64,0,1,0,0,9,0,18,2,2,0,0,15,15,Amik,Robertson,RobertsonAmik_21003,2256.0,2254.0,5.0,27.0,4.0,18.0,Signed,Normal,76.0,0.0,0.0,DET,tier_4,2.5284450063211126,2.5284450063211126,3.7926675094816686,13.90644753476612,60.6826801517067,11.378002528445007,8.091024020227561,3.6666666666666665,DET,0
148,CB,Rock,Ya-Sin,Rock Ya-Sin,DET,True,0,0,505,0,7,20,31,0,0,22,0,0,0,0,0,4,0,18,0,0,0,0,14,14,Rock,Ya-Sin,YaSinRock_20451,3016.0,3014.0,6.0,29.0,2.0,18.0,Signed,Normal,71.0,0.0,0.0,DET,tier_5,0.0,0.0,0.0,7.920792079207921,75.24752475247524,7.920792079207921,4.356435643564356,1.2857142857142858,DET,-5
149,DT,D.J.,Reader,D.J. Reader,DET,True,0,0,523,0,11,15,17,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,15,15,D.J.,Reader,ReaderDJ_17746,2196.0,2194.0,9.0,31.0,5.0,18.0,Signed,College_Impact,88.0,0.0,0.0,DET,tier_2,0.0,0.0,0.0,0.0,53.53728489483748,0.0,0.0,0.0,DET,-12
152,DT,Adam,Butler,Adam Butler,LV,True,12,0,668,1,19,30,30,0,0,1,0,0,0,0,0,0,0,22,2,0,1,0,14,14,Adam,Butler,ButlerAdam_12950,389.0,387.0,8.0,31.0,63.0,22.0,Signed,Normal,71.0,0.0,0.0,LV,tier_5,5.9880239520958085,6.736526946107785,1.4970059880239521,4.491017964071856,73.35329341317365,0.0,0.14970059880239522,0.07142857142857142,LV,-4
153,ROLB,Jamal,Adams,Jamal Adams,LV,True,0,0,382,0,4,25,32,0,0,29,0,0,0,0,0,0,0,22,5,0,1,0,15,15,Jamal,Adams,AdamsJamal_12524,12.0,10.0,8.0,29.0,1.0,22.0,Signed,Normal,71.0,0.0,0.0,LV,tier_5,18.32460732984293,19.63350785340314,0.0,15.706806282722512,94.24083769633508,0.0,7.591623036649215,1.9333333333333333,LV,7
154,DT,Jonah,Laulu,Jonah Laulu,LV,True,0,0,672,0,22,27,25,0,0,0,0,0,0,0,0,1,0,22,4,0,3,0,15,15,Jonah,Laulu,LauluJonah_1157,1557.0,1555.0,1.0,25.0,7.0,22.0,Signed,Normal,66.0,0.0,0.0,LV,tier_6,14.88095238095238,17.11309523809524,0.0,11.904761904761903,69.94047619047619,1.488095238095238,0.0,-0.06666666666666667,LV,-4
159,CB,Christian,Gonzalez,Christian Gonzalez,NE,True,0,0,691,0,8,39,51,0,0,33,0,0,0,0,0,7,0,21,1,0,0,0,12,12,Christian,Gonzalez,GonzalezChristian_23026,954.0,952.0,2.0,23.0,1.0,21.0,Signed,College_Star,93.0,0.0,0.0,NE,tier_1,1.447178002894356,1.447178002894356,0.0,11.577424023154848,85.383502170767,10.130246020260492,4.775687409551375,2.1666666666666665,NE,-10
160,ROLB,Christian,Elliss,Christian Elliss,NE,True,0,0,446,0,19,38,46,0,0,27,0,0,0,0,0,3,0,21,0,1,0,0,13,13,Christian,Elliss,EllissChristian_22682,751.0,749.0,4.0,26.0,63.0,21.0,Signed,Normal,70.0,0.0,0.0,NE,tier_5,0.0,0.0,2.242152466367713,6.72645739910314,145.73991031390136,6.72645739910314,6.053811659192825,1.8461538461538463,NE,7
161,LOLB,Jack,Gibbens,Jack Gibbens,NE,True,0,0,407,0,20,35,47,0,0,26,0,0,0,0,0,1,0,21,6,0,1,0,15,15,Jack,Gibbens,GibbensJack_22678,920.0,918.0,3.0,26.0,63.0,21.0,Signed,Normal,71.0,0.0,0.0,NE,tier_5,19.656019656019655,20.884520884520885,0.0,19.656019656019655,164.61916461916462,2.457002457002457,6.388206388206388,1.6666666666666667,NE,10
164,DT,Milton,Williams,Milton Williams,NE,True,0,0,401,0,7,14,15,0,0,1,0,0,0,0,0,0,0,21,4,0,4,0,11,11,Milton,Williams,WilliamsMilton_21920,2915.0,2913.0,4.0,26.0,3.0,21.0,Signed,College_Impact,86.0,0.0,0.0,NE,tier_2,29.92518703241895,34.912718204488776,0.0,19.950124688279303,54.86284289276808,0.0,0.24937655860349126,0.09090909090909091,NE,-6
165,DT,Khyiris,Tonga,Khyiris Tonga,NE,True,0,0,337,0,9,12,15,0,0,0,0,0,0,0,0,0,0,21,2,0,0,0,14,14,Khyiris,Tonga,TongaKhyiris_21891,2681.0,2679.0,4.0,29.0,7.0,21.0,Signed,Normal,72.0,0.0,0.0,NE,tier_5,5.934718100890208,5.934718100890208,0.0,5.934718100890208,71.2166172106825,0.0,0.0,0.0,NE,-6
166,DT,Christian,Barmore,Christian Barmore,NE,True,0,0,601,0,6,17,18,0,0,0,0,0,0,0,0,0,0,21,2,0,1,0,15,15,Christian,Barmore,BarmoreChristian_21765,144.0,142.0,4.0,26.0,2.0,21.0,Signed,College_Impact,80.0,0.0,0.0,NE,tier_3,6.655574043261232,7.487520798668886,0.0,4.9916805324459235,39.93344425956739,0.0,0.0,0.0,NE,-9
167,FS,Jaylinn,Hawkins,Jaylinn Hawkins,NE,True,1,39,758,1,13,33,47,0,0,15,38,0,2,0,0,2,0,21,2,1,2,0,13,13,Jaylinn,Hawkins,HawkinsJaylinn_21272,1102.0,1100.0,5.0,28.0,4.0,21.0,Signed,Normal,75.0,0.0,0.0,NE,tier_4,7.9155672823219,9.234828496042217,5.277044854881266,7.9155672823219,79.155672823219,2.638522427440633,1.978891820580475,1.0,NE,3
169,LE,K'Lavon,Chaisson,K'Lavon Chaisson,NE,True,17,0,582,1,3,10,13,0,0,1,0,0,0,0,0,1,0,21,3,2,8,1,14,14,K'Lavon,Chaisson,ChaissonKLavon_20991,451.0,449.0,5.0,26.0,1.0,21.0,Signed,Normal,72.0,0.0,0.0,NE,tier_5,32.64604810996564,39.51890034364261,6.8728522336769755,20.61855670103093,27.491408934707902,1.7182130584192439,0.1718213058419244,0.0,NE,6
171,SS,Craig,Woodson,Craig Woodson,NE,True,28,0,869,2,16,39,52,0,0,24,0,0,0,0,0,2,0,21,4,0,0,0,15,15,Craig,Woodson,WoodsonCraig_15346,2988.0,2986.0,0.0,24.0,4.0,21.0,Signed,Normal,72.0,0.0,0.0,NE,tier_5,4.602991944764097,4.602991944764097,2.3014959723820483,6.904487917146144,78.25086306098964,2.3014959723820483,2.761795166858458,1.4666666666666666,NE,1
175,DT,Jowon,Briggs,Jowon Briggs,NYJ,True,0,0,492,0,10,18,21,0,0,0,0,0,0,0,0,0,0,17,3,1,4,0,15,15,Jowon,Briggs,BriggsJowon_1165,299.0,297.0,1.0,24.0,7.0,17.0,Signed,Normal,74.0,0.0,0.0,NYJ,tier_5,22.357723577235774,26.42276422764228,2.032520325203252,14.227642276422763,63.008130081300806,0.0,0.0,0.0,NYJ,-2
179,CB,Deonte,Banks,Deonte Banks,NYG,True,0,0,381,0,2,16,24,0,0,21,0,0,0,0,0,1,0,15,2,0,0,0,12,12,Deonte,Banks,BanksDeonte_23052,137.0,135.0,2.0,24.0,1.0,15.0,Signed,Normal,72.0,0.0,0.0,NYG,tier_5,5.2493438320209975,5.2493438320209975,0.0,7.874015748031496,68.24146981627297,2.6246719160104988,5.511811023622047,1.6666666666666667,NYG,-8
180,SS,Dane,Belton,Dane Belton,NYG,True,0,0,592,0,23,51,52,0,0,24,0,0,0,0,0,4,0,15,1,2,1,0,15,15,Dane,Belton,BeltonDane_22396,199.0,197.0,3.0,24.0,4.0,15.0,Signed,Normal,74.0,0.0,0.0,NYG,tier_5,5.0675675675675675,5.912162162162162,3.3783783783783785,10.135135135135135,126.6891891891892,6.756756756756757,4.054054054054054,1.3333333333333333,NYG,8
182,LE,Kayvon,Thibodeaux,Kayvon Thibodeaux,NYG,True,0,0,494,0,2,12,20,0,0,4,0,0,0,0,0,0,0,15,3,0,3,0,10,10,Kayvon,Thibodeaux,ThibodeauxKayvon_22139,2621.0,2619.0,3.0,24.0,1.0,15.0,Signed,College_Impact,76.0,0.0,0.0,NYG,tier_4,18.218623481781375,21.25506072874494,0.0,12.145748987854251,44.534412955465584,0.0,0.8097165991902834,0.4,NYG,-4
185,FS,Jevon,Holland,Jevon Holland,NYG,True,0,36,810,0,12,32,43,0,0,17,36,0,1,0,0,3,0,15,0,0,0,0,13,13,Jevon,Holland,HollandJevon_21470,1190.0,1188.0,4.0,25.0,2.0,15.0,Signed,College_Impact,82.0,0.0,0.0,NYG,tier_3,0.0,0.0,1.2345679012345678,3.7037037037037037,67.90123456790123,3.7037037037037037,2.0987654320987654,1.0769230769230769,NYG,-5
186,CB,Paulson,Adebo,Paulson Adebo,NYG,True,0,33,647,0,5,39,60,0,0,44,33,0,1,0,0,4,0,15,1,0,0,0,10,10,Paulson,Adebo,AdeboPaulson_21445,20.0,18.0,4.0,26.0,3.0,15.0,Signed,College_Impact,76.0,0.0,0.0,NYG,tier_4,1.5455950540958268,1.5455950540958268,1.5455950540958268,7.727975270479135,100.46367851622875,6.182380216383307,6.800618238021638,4.0,NYG,-4
188,RE,Brian,Burns,Brian Burns,NYG,True,11,0,788,1,12,29,36,0,0,11,0,0,0,0,0,0,0,15,5,1,13,0,15,15,Brian,Burns,BurnsBrian_20566,381.0,379.0,6.0,27.0,1.0,15.0,Signed,College_Star,87.0,0.0,0.0,NYG,tier_2,39.34010152284264,47.588832487309645,2.5380710659898473,22.84263959390863,60.91370558375635,0.0,1.3959390862944163,0.7333333333333333,NYG,0
189,DT,Dexter,Lawrence II,Dexter Lawrence II,NYG,True,0,0,698,0,11,21,19,0,0,0,0,0,1,0,0,0,0,15,3,0,0,0,15,15,Dexter,Lawrence II,LawrenceDexter_20552,1559.0,1557.0,6.0,27.0,1.0,15.0,Signed,College_Elite,96.0,0.0,0.0,NYG,tier_0,4.2979942693409745,4.2979942693409745,1.4326647564469914,4.2979942693409745,42.97994269340974,0.0,0.0,0.0,NYG,-15
190,MLB,Bobby,Okereke,Bobby Okereke,NYG,True,0,0,997,0,32,76,94,0,0,39,0,0,0,0,0,4,0,15,1,0,1,0,15,15,Bobby,Okereke,OkerekeBobby_20425,1997.0,1995.0,6.0,29.0,3.0,15.0,Signed,College_Impact,80.0,0.0,0.0,NYG,tier_3,3.009027081243731,3.510531594784353,0.0,6.018054162487462,126.37913741223672,4.012036108324975,3.911735205616851,2.3333333333333335,NYG,-2
191,DT,Roy,Robertson-Harris,Roy Robertson-Harris,NYG,True,0,0,555,0,7,18,19,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,15,15,Roy,Robertson-Harris,RobertsonHarrisRoy_17897,2257.0,2255.0,9.0,32.0,63.0,15.0,Signed,Normal,71.0,0.0,0.0,NYG,tier_5,3.6036036036036037,3.6036036036036037,0.0,3.6036036036036037,46.846846846846844,0.0,0.0,0.0,NYG,-6
193,DT,Darius,Alexander,Darius Alexander,NYG,True,0,0,317,0,5,8,7,0,0,0,0,0,0,0,0,0,0,15,1,0,3,0,14,14,Darius,Alexander,AlexanderDarius_15214,36.0,34.0,0.0,25.0,3.0,15.0,Signed,Normal,68.0,0.0,0.0,NYG,tier_6,22.082018927444796,26.813880126182966,0.0,12.618296529968454,37.85488958990536,0.0,0.0,0.0,NYG,-3
194,RE,Abdul,Carter,Abdul Carter,NYG,True,0,0,741,2,9,21,25,0,0,2,0,0,0,0,0,0,0,15,4,2,4,0,15,15,Abdul,Carter,CarterAbdul_15198,430.0,428.0,0.0,21.0,1.0,15.0,Signed,College_Impact,78.0,0.0,0.0,NYG,tier_4,16.194331983805668,18.89338731443995,5.398110661268555,10.79622132253711,45.88394062078273,0.0,0.2699055330634278,0.13333333333333333,NYG,0
195,CB,Dru,Phillips,Dru Phillips,NYG,True,0,41,651,1,4,38,52,0,0,52,33,0,2,0,0,8,0,15,6,0,0,0,15,15,Dru,Phillips,PhillipsAndru_14968,2107.0,2105.0,1.0,23.0,3.0,15.0,Signed,College_Impact,78.0,0.0,0.0,NYG,tier_4,9.216589861751151,9.216589861751151,4.608294930875576,21.505376344086024,86.0215053763441,12.288786482334869,7.987711213517665,2.933333333333333,NYG,0
197,SS,Tyler,Nubin,Tyler Nubin,NYG,True,13,0,811,1,17,41,57,0,0,27,0,0,0,0,0,1,0,15,6,0,0,1,13,13,Tyler,Nubin,NubinTyler_14931,1968.0,1966.0,1.0,24.0,2.0,15.0,Signed,College_Impact,73.0,0.0,0.0,NYG,tier_5,7.398273736128237,7.398273736128237,2.466091245376079,8.631319358816276,91.24537607891492,1.2330456226880395,3.3292231812577064,2.0,NYG,4
198,LOLB,Darius,Muasau,Darius Muasau,NYG,True,0,0,391,0,8,20,28,0,0,10,0,0,0,0,0,0,0,15,2,0,1,0,10,10,Darius,Muasau,MuasauDarius_14918,1889.0,1887.0,1.0,24.0,6.0,15.0,Signed,Normal,68.0,0.0,0.0,NYG,tier_6,10.230179028132993,11.508951406649617,0.0,7.672634271099745,92.07161125319693,0.0,2.557544757033248,1.0,NYG,2
202,DT,Bryan,Bresee,Bryan Bresee,NO,True,0,0,667,0,8,19,22,0,0,0,0,0,0,0,0,0,0,26,3,1,3,0,15,15,Bryan,Bresee,BreseeBryan_22915,293.0,291.0,2.0,23.0,1.0,26.0,Signed,College_Impact,73.0,0.0,0.0,NO,tier_5,13.493253373313344,15.742128935532232,1.4992503748125936,8.995502248875562,44.977511244377816,0.0,0.0,0.0,NO,-4
203,CB,Alontae,Taylor,Alontae Taylor,NO,True,0,53,919,0,5,36,60,0,0,55,43,0,2,0,0,3,0,26,4,0,2,0,15,15,Alontae,Taylor,TaylorAlontae_22209,2592.0,2590.0,3.0,26.0,2.0,26.0,Signed,Normal,76.0,0.0,0.0,NO,tier_4,8.705114254624592,9.793253536452665,2.176278563656148,9.793253536452665,70.72905331882481,3.264417845484222,5.984766050054406,3.466666666666667,NO,-5
204,RE,Chris,Rumph II,Chris Rumph II,NO,True,0,0,306,0,9,21,21,0,0,5,0,0,0,0,0,0,0,26,1,1,2,0,15,15,Chris,Rumph II,RumphIIChris_21923,2314.0,2312.0,4.0,26.0,4.0,26.0,Signed,Normal,67.0,0.0,0.0,NO,tier_6,16.339869281045754,19.607843137254903,3.2679738562091503,9.803921568627452,98.0392156862745,0.0,1.6339869281045754,0.3333333333333333,NO,2
205,ROLB,Pete,Werner,Pete Werner,NO,True,48,0,616,3,17,37,57,0,0,26,0,0,0,0,0,2,0,26,3,0,1,0,15,15,Pete,Werner,WernerPete_21910,2855.0,2853.0,4.0,27.0,2.0,26.0,Signed,Normal,74.0,0.0,0.0,NO,tier_5,8.116883116883116,8.928571428571429,4.87012987012987,9.74025974025974,120.12987012987013,3.246753246753247,4.220779220779221,1.6,NO,12
207,LE,Chase,Young,Chase Young,NO,True,18,0,432,2,5,13,15,0,0,3,0,0,0,0,0,0,0,26,2,1,8,0,10,10,Chase,Young,YoungChase_20985,3026.0,3024.0,5.0,26.0,1.0,26.0,Signed,College_Impact,78.0,0.0,0.0,NO,tier_4,41.666666666666664,50.925925925925924,6.944444444444444,23.148148148148145,46.29629629629629,0.0,0.6944444444444444,0.3,NO,7
209,RE,Carl,Granderson,Carl Granderson,NO,True,0,0,666,0,8,26,33,0,0,7,0,0,0,0,0,1,0,26,5,0,5,0,15,15,Carl,Granderson,GrandersonCarl_20417,972.0,970.0,6.0,28.0,63.0,26.0,Signed,Normal,75.0,0.0,0.0,NO,tier_4,22.52252252252252,26.276276276276278,0.0,16.516516516516514,61.56156156156156,1.5015015015015014,1.0510510510510511,0.4,NO,-4
211,SS,Jonas,Sanker,Jonas Sanker,NO,True,0,60,844,0,19,45,51,0,0,12,53,0,2,0,0,4,0,26,3,1,0,0,15,15,Jonas,Sanker,SankerJonas_15337,2342.0,2340.0,0.0,22.0,3.0,26.0,Signed,Normal,71.0,0.0,0.0,NO,tier_5,3.554502369668246,3.554502369668246,3.554502369668246,8.293838862559243,82.93838862559241,4.739336492890995,1.4218009478672986,0.5333333333333333,NO,3
213,CB,Kool-Aid,McKinstry,Kool-Aid McKinstry,NO,True,0,59,938,0,9,39,59,0,0,44,49,0,3,0,0,8,0,26,2,0,0,0,15,15,Kool-Aid,McKinstry,McKinstryKoolAid_14925,1762.0,1760.0,1.0,22.0,2.0,26.0,Signed,College_Impact,76.0,0.0,0.0,NO,tier_4,2.1321961620469083,2.1321961620469083,3.1982942430703623,10.660980810234541,72.49466950959487,8.528784648187633,4.690831556503198,2.4,NO,-1
216,RE,Micheal,Clemons,Micheal Clemons,NYJ,True,0,0,545,0,6,11,12,0,0,1,0,0,0,0,0,0,0,17,1,0,2,0,15,15,Micheal,Clemons,ClemonsMicheal_22162,481.0,479.0,3.0,28.0,4.0,17.0,Signed,Normal,69.0,0.0,0.0,NYJ,tier_6,9.174311926605505,11.009174311926607,0.0,5.5045871559633035,33.02752293577982,0.0,0.1834862385321101,0.06666666666666667,NYJ,-4
217,DT,Nathan,Shepherd,Nathan Shepherd,NO,True,0,0,648,0,16,26,28,0,0,0,0,0,0,0,0,0,0,26,1,1,3,0,15,15,Nathan,Shepherd,ShepherdNathan_13188,2393.0,2391.0,7.0,31.0,3.0,26.0,Signed,Normal,73.0,0.0,0.0,NO,tier_5,10.802469135802468,13.117283950617283,1.5432098765432098,6.172839506172839,67.90123456790123,0.0,0.0,0.0,NO,-4
218,FS,Justin,Reid,Justin Reid,NO,True,0,18,695,0,15,45,52,0,0,24,18,0,1,1,0,2,0,26,1,0,1,0,13,13,Justin,Reid,ReidJustin_13167,2212.0,2210.0,7.0,28.0,3.0,26.0,Signed,College_Impact,83.0,0.0,0.0,NO,tier_3,4.316546762589928,5.0359712230215825,2.8776978417266186,5.755395683453237,96.40287769784173,2.8776978417266186,3.4532374100719423,1.6923076923076923,NO,2
220,DT,Davon,Godchaux,Davon Godchaux,NO,True,0,0,431,0,11,21,28,0,0,0,0,0,0,0,0,0,0,26,2,1,0,0,15,15,Davon,Godchaux,GodchauxDavon_12719,945.0,943.0,8.0,30.0,5.0,26.0,Signed,Normal,79.0,0.0,0.0,NO,tier_4,4.640371229698376,4.640371229698376,2.320185614849188,4.640371229698376,90.48723897911833,0.0,0.0,0.0,NO,-5
221,MLB,Demario,Davis,Demario Davis,NO,True,14,0,950,1,32,67,93,0,0,40,0,0,0,0,0,2,0,26,6,2,0,0,15,15,Demario,Davis,DavisDemario_11555,599.0,597.0,13.0,36.0,3.0,26.0,Signed,College_Elite,89.0,0.0,0.0,NO,tier_2,6.315789473684211,6.315789473684211,3.1578947368421053,8.421052631578947,131.57894736842104,2.1052631578947367,4.2105263157894735,2.533333333333333,NO,4
222,LE,Cameron,Jordan,Cameron Jordan,NO,True,13,0,515,1,7,17,26,0,0,3,0,0,0,0,0,0,0,26,4,1,8,0,15,15,Cameron,Jordan,JordanCameron_10697,1438.0,1436.0,14.0,36.0,1.0,26.0,Signed,College_Impact,78.0,0.0,0.0,NO,tier_4,38.83495145631068,46.601941747572816,3.883495145631068,23.300970873786408,64.07766990291262,0.0,0.5825242718446602,0.2,NO,1
226,SS,Antonio,Johnson,Antonio Johnson,JAX,True,0,52,581,0,13,26,37,0,0,17,48,0,3,0,0,3,0,16,0,0,2,0,14,14,Antonio,Johnson,JohnsonAntonio_22709,1348.0,1346.0,2.0,23.0,5.0,16.0,Signed,Normal,71.0,0.0,0.0,JAX,tier_5,6.884681583476764,8.605851979345955,5.163511187607574,8.605851979345955,86.05851979345955,5.163511187607574,2.9259896729776247,1.0,JAX,7
227,LE,Travon,Walker,Travon Walker,JAX,True,0,0,441,0,10,16,18,0,0,3,0,0,0,0,0,0,0,16,3,0,3,0,12,12,Travon,Walker,WalkerTravon_22305,2791.0,2789.0,3.0,24.0,1.0,16.0,Signed,Normal,78.0,0.0,0.0,JAX,tier_4,20.408163265306122,23.809523809523807,0.0,13.605442176870747,63.49206349206349,0.0,0.6802721088435374,0.25,JAX,-4
228,CB,Montaric,Brown,Montaric Brown,JAX,True,0,31,637,0,5,25,33,0,0,31,30,0,2,0,0,7,0,16,0,0,0,0,12,12,Montaric,Brown,BrownMontaric_22256,338.0,336.0,3.0,26.0,7.0,16.0,Signed,Normal,71.0,0.0,0.0,JAX,tier_5,0.0,0.0,3.1397174254317113,10.989010989010989,59.65463108320252,10.989010989010989,4.866562009419153,2.0,JAX,-1
231,MLB,Devin,Lloyd,Devin Lloyd,JAX,True,12,40,619,1,18,35,38,0,0,37,32,0,5,1,0,1,0,16,4,0,1,0,13,13,Devin,Lloyd,LloydDevin_22183,1608.0,1606.0,3.0,26.0,1.0,16.0,Signed,College_Star,85.0,0.0,0.0,JAX,tier_2,9.693053311793214,10.50080775444265,11.308562197092083,9.693053311793214,90.46849757673667,1.6155088852988693,5.977382875605816,2.769230769230769,JAX,1
232,CB,Greg,Newsome II,Greg Newsome II,JAX,True,0,61,656,0,4,31,44,0,0,43,61,0,1,0,0,1,0,16,1,0,0,0,15,15,Greg,Newsome II,NewsomeIIGreg_21457,1942.0,1940.0,4.0,25.0,1.0,16.0,Signed,College_Impact,78.0,0.0,0.0,JAX,tier_4,1.524390243902439,1.524390243902439,1.524390243902439,3.048780487804878,73.17073170731707,1.524390243902439,6.554878048780488,2.8,JAX,-7
233,DT,DaVon,Hamilton,DaVon Hamilton,JAX,True,0,0,442,0,10,16,20,0,0,0,0,0,0,0,0,0,0,16,1,0,1,0,15,15,DaVon,Hamilton,HamiltonDaVon_21122,1032.0,1030.0,5.0,28.0,3.0,16.0,Signed,Normal,74.0,0.0,0.0,JAX,tier_5,6.787330316742081,7.918552036199094,0.0,4.524886877828055,67.87330316742081,0.0,0.0,0.0,JAX,-6
234,FS,Andrew,Wingard,Andrew Wingard,JAX,True,8,61,879,1,17,49,60,0,0,25,61,0,1,0,0,4,0,16,3,0,0,0,14,14,Andrew,Wingard,WingardAndrew_20631,2956.0,2954.0,6.0,28.0,63.0,16.0,Signed,Normal,72.0,0.0,0.0,JAX,tier_5,3.4129692832764507,3.4129692832764507,2.2753128555176336,7.963594994311717,87.5995449374289,4.550625711035267,2.844141069397042,1.5,JAX,2
235,RE,Josh,Hines-Allen,Josh Hines-Allen,JAX,True,0,0,757,0,5,21,27,0,0,2,0,1,0,0,0,0,0,16,4,0,8,0,15,15,Josh,Hines-Allen,AllenJosh_20410,52.0,50.0,6.0,28.0,1.0,16.0,Signed,College_Elite,86.0,0.0,0.0,JAX,tier_2,26.42007926023778,31.704095112285337,1.321003963011889,15.852047556142669,42.27212681638045,0.0,0.26420079260237783,0.13333333333333333,JAX,-2
237,SS,Eric,Murray,Eric Murray,JAX,True,0,27,522,0,7,25,39,0,0,17,27,0,1,0,0,3,0,16,1,1,1,0,10,10,Eric,Murray,MurrayEric_17713,1912.0,1910.0,9.0,31.0,4.0,16.0,Signed,Normal,72.0,0.0,0.0,JAX,tier_5,5.747126436781609,6.704980842911878,3.8314176245210727,9.578544061302681,88.12260536398468,5.747126436781609,3.256704980842912,1.4,JAX,5
238,RE,Emmanuel,Ogbah,Emmanuel Ogbah,JAX,True,1,0,314,1,4,9,9,0,0,2,0,0,0,0,0,0,0,16,2,0,1,0,12,12,Emmanuel,Ogbah,OgbahEmmanuel_17686,1983.0,1981.0,9.0,31.0,2.0,16.0,Signed,Normal,71.0,0.0,0.0,JAX,tier_5,12.738853503184714,14.331210191082803,3.1847133757961785,9.554140127388534,41.401273885350314,0.0,0.6369426751592357,0.16666666666666666,JAX,-2
243,CB,Jarrian,Jones,Jarrian Jones,JAX,True,7,55,439,1,5,28,35,0,0,28,54,0,2,0,0,6,0,16,4,0,0,0,13,13,Jarrian,Jones,JonesJarrian_14956,1415.0,1413.0,1.0,24.0,3.0,16.0,Signed,Normal,74.0,0.0,0.0,JAX,tier_5,9.111617312072893,9.111617312072893,6.83371298405467,22.779043280182233,91.11617312072893,13.66742596810934,6.378132118451026,1.6923076923076923,JAX,2
244,DT,Maason,Smith,Maason Smith,JAX,True,0,0,311,0,9,11,7,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,13,13,Maason,Smith,SmithMaason_14859,2464.0,2462.0,1.0,22.0,2.0,16.0,Signed,Normal,67.0,0.0,0.0,JAX,tier_6,0.0,0.0,0.0,0.0,51.446945337620576,0.0,0.0,0.0,JAX,-4
245,LOLB,Dennis,Gardeck,Dennis Gardeck,JAX,True,0,0,389,0,8,22,25,0,0,16,0,0,0,0,0,2,0,16,4,1,3,0,15,15,Dennis,Gardeck,GardeckDennis_13610,901.0,899.0,7.0,31.0,63.0,16.0,Signed,Normal,75.0,0.0,0.0,JAX,tier_4,25.70694087403599,29.56298200514139,2.5706940874035986,23.13624678663239,84.83290488431876,5.141388174807197,4.113110539845758,0.9333333333333333,JAX,5
246,RE,Dawuane,Smoot,Dawuane Smoot,JAX,True,0,0,415,0,5,12,12,0,0,1,0,0,0,0,0,0,0,16,1,0,1,0,15,15,Dawuane,Smoot,SmootDawuane_12596,2485.0,2483.0,8.0,30.0,3.0,16.0,Signed,Normal,68.0,0.0,0.0,JAX,tier_6,7.228915662650603,8.433734939759036,0.0,4.819277108433735,40.96385542168675,0.0,0.24096385542168677,0.06666666666666667,JAX,-4
247,DT,D.J.,Jones,D.J. Jones,DEN,True,0,0,392,0,6,17,22,0,0,0,0,0,0,0,0,0,0,3,2,0,3,0,14,14,D.J.,Jones,JonesDJ_12824,1405.0,1403.0,8.0,30.0,6.0,3.0,Signed,Normal,74.0,0.0,0.0,DEN,tier_5,20.408163265306122,24.23469387755102,0.0,12.755102040816327,71.42857142857143,0.0,0.0,0.0,DEN,-6
249,DT,Arik,Armstead,Arik Armstead,JAX,True,0,0,569,0,5,15,16,0,0,0,0,0,0,0,0,0,0,16,2,1,6,0,14,14,Arik,Armstead,ArmsteadArik_2533,93.0,91.0,10.0,31.0,1.0,16.0,Signed,College_Impact,75.0,0.0,0.0,JAX,tier_4,24.604569420035148,29.876977152899823,1.757469244288225,14.0597539543058,36.90685413005272,0.0,0.0,0.0,JAX,-3
