Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,GAMESSTARTED,OLINEPANCAKES,OLINESACKSALLOWED,DOWNSPLAYED,STAT_KEEP,GAMESPLAYED,YEARBYYEARTEAMINDEX,GAMERATING,SEAS_YEAR,FirstName_y,LastName_y,Row Excel,Row Editor,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,SacksPer1000Snaps,TeamName_y,SkillPointOL
1228,C,Lloyd,Cushenberry III,Lloyd Cushenberry III,NYG,12,0,3,755,False,12,15,0,3,Lloyd,Cushenberry III,565.0,563.0,15.0,Signed,75.0,0.0,0.0,NYG,tier_4,3.9735099337748343,NYG,-3
1229,C,Dohnovan,West,Dohnovan West,GB,14,0,3,995,False,14,19,0,3,Dohnovan,West,3289.0,3287.0,19.0,Signed,72.0,0.0,0.0,GB,tier_5,3.015075376884422,GB,0
1232,LG,Jamaree,Salyer,Jamaree Salyer,GB,15,0,9,1091,False,15,19,0,3,Jamaree,Salyer,3382.0,3380.0,19.0,Signed,70.0,0.0,0.0,GB,tier_5,8.249312557286892,GB,-2
1233,LG,Elgton,Jenkins,Elgton Jenkins,GB,15,0,4,1152,False,15,19,0,3,Elgton,Jenkins,1344.0,1342.0,19.0,Signed,87.0,0.0,0.0,GB,tier_2,3.472222222222222,GB,0
1234,LT,David,Bakhtiari,David Bakhtiari,GB,14,0,15,963,False,14,19,0,3,David,Bakhtiari,121.0,119.0,19.0,Signed,82.0,0.0,0.0,GB,tier_3,15.576323987538942,GB,-1
1236,LG,Darian,Kinnard,Darian Kinnard,LAC,14,0,6,967,False,14,7,0,3,Darian,Kinnard,3344.0,3342.0,7.0,Signed,72.0,0.0,0.0,LAC,tier_5,6.204756980351602,LAC,0
1237,RG,Andrew,Wylie,Andrew Wylie,LAC,9,0,1,651,False,15,7,0,3,Andrew,Wylie,2952.0,2950.0,7.0,Signed,73.0,0.0,0.0,LAC,tier_5,1.5360983102918586,LAC,3
1238,LT,Rashawn,Slater,Rashawn Slater,LAC,15,0,13,1038,False,15,7,0,3,Rashawn,Slater,2402.0,2400.0,7.0,Signed,88.0,0.0,0.0,LAC,tier_2,12.524084778420038,LAC,-2
1239,C,Corey,Linsley,Corey Linsley,LAC,15,0,6,1083,False,15,7,0,3,Corey,Linsley,1613.0,1611.0,7.0,Signed,83.0,0.0,0.0,LAC,tier_3,5.54016620498615,LAC,-7
1241,C,Ryan,Kelly,Ryan Kelly,CHI,15,0,5,1147,False,15,0,0,3,Ryan,Kelly,1484.0,1482.0,0.0,Signed,79.0,0.0,0.0,CHI,tier_4,4.3591979075850045,CHI,-3
1243,RG,Braeden,Daniels,Braeden Daniels,CHI,15,0,0,1081,False,15,0,0,3,Braeden,Daniels,3294.0,3292.0,0.0,Signed,70.0,0.0,0.0,CHI,tier_5,0.0,CHI,10
1249,RT,Penei,Sewell,Penei Sewell,DET,15,0,14,974,False,15,18,0,3,Penei,Sewell,2349.0,2347.0,18.0,Signed,88.0,0.0,0.0,DET,tier_2,14.373716632443532,DET,-6
1250,LG,Jonah,Jackson,Jonah Jackson,DET,15,0,12,974,False,15,18,0,3,Jonah,Jackson,1308.0,1306.0,18.0,Signed,75.0,0.0,0.0,DET,tier_4,12.320328542094456,DET,-6
1252,LT,Taylor,Decker,Taylor Decker,DET,15,0,20,1002,False,15,18,0,3,Taylor,Decker,638.0,636.0,18.0,Signed,78.0,0.0,0.0,DET,tier_4,19.960079840319363,DET,-3
1253,C,Frank,Ragnow,Frank Ragnow,DET,15,0,2,1046,False,15,18,0,3,Frank,Ragnow,2160.0,2158.0,18.0,Signed,89.0,0.0,0.0,DET,tier_2,1.9120458891013383,DET,0
1254,C,Chase,Roullier,Chase Roullier,LV,15,0,5,1103,False,15,22,0,3,Chase,Roullier,2272.0,2270.0,22.0,Signed,73.0,0.0,0.0,LV,tier_5,4.533091568449683,LV,-2
1255,LG,Austin,Jackson,Austin Jackson,LV,12,0,2,817,False,12,22,0,3,Austin,Jackson,1297.0,1295.0,22.0,Signed,81.0,0.0,0.0,LV,tier_3,2.4479804161566707,LV,3
1256,RG,Asim,Richards,Asim Richards,LV,15,0,0,1088,False,15,22,0,3,Asim,Richards,3191.0,3189.0,22.0,Signed,68.0,0.0,0.0,LV,tier_6,0.0,LV,12
1257,C,Tyler,Linderbaum,Tyler Linderbaum,ARI,15,0,5,1174,False,15,6,0,3,Tyler,Linderbaum,3314.0,3312.0,6.0,Signed,86.0,0.0,0.0,ARI,tier_2,4.258943781942079,ARI,-5
1258,LT,D.J.,Humphries,D.J. Humphries,ARI,15,0,11,1067,False,15,6,0,3,D.J.,Humphries,1251.0,1249.0,6.0,Signed,75.0,0.0,0.0,ARI,tier_4,10.309278350515465,ARI,2
1259,LG,Jon,Runyan,Jon Runyan,ATL,15,0,10,1074,False,15,13,0,3,Jon,Runyan,2286.0,2284.0,13.0,Signed,72.0,0.0,0.0,ATL,tier_5,9.31098696461825,ATL,-2
1262,LT,Paris,Johnson Jr.,Paris Johnson Jr.,ATL,13,0,8,975,False,13,13,0,3,Paris,Johnson Jr.,1064.0,1062.0,13.0,Signed,78.0,0.0,0.0,ATL,tier_4,8.205128205128204,ATL,2
1263,LT,Chukwuma,Okorafor,Chukwuma Okorafor,ATL,15,0,14,1115,False,15,13,0,3,Chukwuma,Okorafor,1986.0,1984.0,13.0,Signed,74.0,0.0,0.0,ATL,tier_5,12.556053811659192,ATL,0
1266,C,Matt,Hennessy,Matt Hennessy,ATL,15,0,2,1045,False,15,13,0,3,Matt,Hennessy,1139.0,1137.0,13.0,Signed,77.0,0.0,0.0,ATL,tier_4,1.9138755980861244,ATL,2
1267,RG,Chris,Lindstrom,Chris Lindstrom,ATL,15,0,0,1174,False,15,13,0,3,Chris,Lindstrom,1612.0,1610.0,13.0,Signed,86.0,0.0,0.0,ATL,tier_2,0.0,ATL,4
1274,C,Tyler,Biadasz,Tyler Biadasz,DAL,14,0,3,933,False,14,10,0,3,Tyler,Biadasz,194.0,192.0,10.0,Signed,71.0,0.0,0.0,DAL,tier_5,3.215434083601286,DAL,0
1280,C,Ethan,Pocic,Ethan Pocic,MIA,10,0,3,660,False,10,11,0,3,Ethan,Pocic,2114.0,2112.0,11.0,Signed,72.0,0.0,0.0,MIA,tier_5,4.545454545454545,MIA,-2
1282,LT,Greg,Little,Greg Little,MIA,14,0,7,957,False,14,11,0,3,Greg,Little,1614.0,1612.0,11.0,Signed,75.0,0.0,0.0,MIA,tier_4,7.3145245559038665,MIA,4
1284,LG,Connor,McGovern,Connor McGovern,ARI,15,0,8,1106,False,15,6,0,3,Connor,McGovern,1747.0,1745.0,6.0,Signed,75.0,0.0,0.0,ARI,tier_4,7.2332730560578655,ARI,-1
1286,LG,Ed,Ingram,Ed Ingram,ARI,15,0,2,1096,False,15,6,0,3,Ed,Ingram,3500.0,3498.0,6.0,Signed,68.0,0.0,0.0,ARI,tier_6,1.8248175182481752,ARI,6
1287,RT,Evan,Neal,Evan Neal,NYG,15,0,14,1068,False,15,15,0,3,Evan,Neal,3309.0,3307.0,15.0,Signed,79.0,0.0,0.0,NYG,tier_4,13.108614232209739,NYG,-3
1288,RT,Rasheed,Walker,Rasheed Walker,ARI,15,0,7,1108,False,15,6,0,3,Rasheed,Walker,3352.0,3350.0,6.0,Signed,81.0,0.0,0.0,ARI,tier_3,6.31768953068592,ARI,3
1289,LG,Curtis,Dunlap Jr.,Curtis Dunlap Jr.,HOU,15,0,10,1089,False,15,31,0,3,Curtis,Dunlap Jr.,3271.0,3269.0,31.0,Signed,81.0,0.0,0.0,HOU,tier_3,9.182736455463727,HOU,-4
1290,C,Maurice,Smith,Maurice Smith,WAS,14,0,1,894,False,14,25,0,3,Maurice,Smith,2942.0,2940.0,25.0,Signed,67.0,0.0,0.0,WAS,tier_6,1.1185682326621924,WAS,6
1294,LT,James,Hudson III,James Hudson III,CLE,7,0,8,582,False,15,4,0,3,James,Hudson III,1235.0,1233.0,4.0,Signed,65.0,0.0,0.0,CLE,tier_6,13.745704467353951,CLE,0
1297,LT,Jedrick,Wills Jr,Jedrick Wills Jr,NYG,15,0,14,1069,False,15,15,0,3,Jedrick,Wills Jr,2878.0,2876.0,15.0,Signed,90.0,0.0,0.0,NYG,tier_1,13.096351730589337,NYG,-4
1298,RT,Brian,O'Neill,Brian O'Neill,MIN,15,0,6,1007,False,15,30,0,3,Brian,O'Neill,2006.0,2004.0,30.0,Signed,86.0,0.0,0.0,MIN,tier_2,5.958291956305859,MIN,2
