Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,RUSHYARDS,PASSYARDS,RECEIVEDROPS,RUSHYARDSAFTER1STHIT,RECEIVEYARDS,RECEIVELONGEST,DOWNSPLAYED,RECEIVEYARDSAFTER,STAT_KEEP,PASSCOMPLETED,RUSHATTEMPTS,PASSATTEMPTS,PASSINTS,RECEIVECATCHES,FIRSTDOWNS,RUSH20YARDRUNS,SEAS_YEAR,RUSHLONGEST,PASSLONGEST,RUSHBROKENTACKLES,4QCOMEBACKS,GAMERATING,PASSSACKED,PASSTDS,RECEIVETDS,GAMESPLAYED,GAMESSTARTED,RUSHFUMBLES,YEARBYYEARTEAMINDEX,RUSHTDS,FirstName_y,LastName_y,Row Excel,Row Editor,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,ScrimmageYardsPerGame,ScrimmageTDsPerGame,TeamName_y,SkillPointOff
1165,QB,Kyler,Murray,Kyler Murray,ARI,247,2477,0,56,0,0,628,0,True,204,62,309,6,0,0,1,3,60,28,2,0,0,16,20,0,11,11,5,6,0,Kyler,Murray,1903.0,1901.0,6.0,Signed,85.0,0.0,0.0,ARI,tier_2,22.454545454545453,0.0,,
1166,QB,Cornelious,Brown IV,Cornelious Brown IV,ATL,0,34,0,0,0,0,80,0,True,3,0,7,1,0,0,0,3,0,15,0,0,0,0,0,0,15,1,0,13,0,Cornelious,Brown IV,3729.0,3727.0,13.0,Signed,58.0,0.0,0.0,ATL,tier_6,0.0,0.0,,
1168,WR,Mike,Williams,Mike Williams,ATL,0,0,0,0,807,28,1019,298,True,0,0,0,0,70,0,0,3,0,0,0,0,0,0,0,7,15,15,0,13,0,Mike,Williams,2853.0,2851.0,13.0,Signed,81.0,0.0,0.0,ATL,tier_3,53.8,0.4666666666666667,ATL,-1.0
1169,TE,Hayden,Rucci,Hayden Rucci,WAS,0,0,0,0,19,10,186,13,True,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,15,3,0,25,0,Hayden,Rucci,2524.0,2522.0,25.0,Signed,63.0,0.0,0.0,WAS,tier_6,1.2666666666666666,0.0,WAS,0.0
1170,HB,Kenneth,Walker III,Kenneth Walker III,ATL,235,0,0,104,56,24,303,48,True,0,51,0,0,6,0,2,3,73,0,4,0,0,0,0,0,15,1,0,13,2,Kenneth,Walker III,3176.0,3174.0,13.0,Signed,74.0,0.0,0.0,ATL,tier_5,19.4,0.13333333333333333,ATL,-1.0
1171,TE,Arik,Gilbert,Arik Gilbert,ATL,7,0,0,0,114,17,629,69,True,0,4,0,0,15,0,0,3,7,0,0,0,0,0,0,0,15,1,0,13,0,Arik,Gilbert,363.0,361.0,13.0,Signed,71.0,0.0,0.0,ATL,tier_5,8.066666666666666,0.0,ATL,-3.0
1172,WR,Allen,Lazard,Allen Lazard,ATL,23,0,1,0,810,26,711,284,True,0,8,0,0,63,0,0,3,4,0,0,0,0,0,0,5,15,15,0,13,0,Allen,Lazard,1565.0,1563.0,13.0,Signed,75.0,0.0,0.0,ATL,tier_4,55.53333333333333,0.3333333333333333,ATL,1.0
1173,TE,AJ,Barner,AJ Barner,NE,0,0,2,0,746,21,1065,292,True,0,0,0,0,66,0,0,3,0,0,3,0,0,0,0,5,15,15,0,21,0,AJ,Barner,2554.0,2552.0,21.0,Signed,73.0,0.0,0.0,NE,tier_5,49.733333333333334,0.3333333333333333,NE,8.0
1174,QB,Kenny,Pickett,Kenny Pickett,ATL,214,4021,0,62,0,0,1035,0,True,358,48,563,15,0,0,1,3,56,28,3,0,0,35,27,0,15,15,2,13,2,Kenny,Pickett,3570.0,3568.0,13.0,Signed,86.0,0.0,0.0,ATL,tier_2,14.266666666666667,0.13333333333333333,,
1175,WR,Devin,Duvernay,Devin Duvernay,ATL,-1,0,0,0,964,25,969,375,True,0,1,0,0,76,0,0,3,0,0,0,0,0,0,0,7,15,15,0,13,0,Devin,Duvernay,712.0,710.0,13.0,Signed,81.0,0.0,0.0,ATL,tier_3,64.2,0.4666666666666667,ATL,1.0
1176,TE,Kyle,Pitts,Kyle Pitts,ATL,0,0,0,0,852,24,1190,394,True,0,0,0,0,72,0,0,3,0,0,1,0,0,0,0,5,15,15,0,13,0,Kyle,Pitts,2113.0,2111.0,13.0,Signed,97.0,0.0,0.0,ATL,tier_0,56.8,0.3333333333333333,ATL,-3.0
1178,HB,A.J.,Dillon,A.J. Dillon,SEA,324,0,0,87,29,9,242,27,True,0,95,0,0,6,0,2,3,42,0,3,0,0,0,0,0,11,7,1,27,4,A.J.,Dillon,662.0,660.0,27.0,Signed,81.0,0.0,0.0,SEA,tier_3,32.09090909090909,0.36363636363636365,SEA,-4.0
1180,FB,Pearse,Migl,Pearse Migl,SEA,14,0,0,0,20,15,319,7,True,0,6,0,0,2,0,0,3,4,0,0,0,0,0,0,0,15,2,0,27,1,Pearse,Migl,2337.0,2335.0,27.0,Signed,70.0,0.0,0.0,SEA,tier_5,2.2666666666666666,0.06666666666666667,,
1182,TE,Cole,Turner,Cole Turner,SEA,0,0,1,0,62,11,504,43,True,0,0,0,0,10,0,0,3,0,0,1,0,0,0,0,1,15,2,0,27,0,Cole,Turner,3398.0,3396.0,27.0,Signed,69.0,0.0,0.0,SEA,tier_6,4.133333333333334,0.06666666666666667,SEA,0.0
1183,WR,Justyn,Ross,Justyn Ross,SEA,3,0,0,0,641,27,631,199,True,0,1,0,0,43,0,0,3,3,0,0,0,0,0,0,5,12,12,0,27,0,Justyn,Ross,3374.0,3372.0,27.0,Signed,77.0,0.0,0.0,SEA,tier_4,53.666666666666664,0.4166666666666667,SEA,1.0
1184,QB,Parker,Davis,Parker Davis,DEN,103,1221,0,0,0,0,344,0,True,99,31,166,1,0,0,0,3,4,26,0,0,0,22,6,0,10,6,7,3,1,Parker,Davis,2534.0,2532.0,3.0,Signed,70.0,0.0,0.0,DEN,tier_5,10.3,0.1,,
1185,WR,D.K.,Metcalf,D.K. Metcalf,SEA,0,0,0,0,1163,45,900,397,True,0,0,0,0,80,0,0,3,0,0,2,0,0,0,0,3,14,14,0,27,0,D.K.,Metcalf,1795.0,1793.0,27.0,Signed,97.0,0.0,0.0,SEA,tier_0,83.07142857142857,0.21428571428571427,SEA,-3.0
1186,TE,Will,Dissly,Will Dissly,SEA,0,0,3,0,509,29,1116,262,True,0,0,0,0,52,0,0,3,0,0,5,0,0,0,0,4,15,15,0,27,0,Will,Dissly,666.0,664.0,27.0,Signed,84.0,0.0,0.0,SEA,tier_3,33.93333333333333,0.26666666666666666,SEA,-4.0
1187,QB,Russell,Wilson,Russell Wilson,SEA,363,2060,0,172,0,0,618,0,True,178,57,318,10,0,0,4,3,85,45,7,0,0,19,9,0,10,10,3,27,0,Russell,Wilson,2896.0,2894.0,27.0,Signed,89.0,0.0,0.0,SEA,tier_2,36.3,0.0,,
1188,WR,Mike,Evans,Mike Evans,TB,2,0,1,0,990,29,895,383,True,0,2,0,0,72,0,0,3,3,0,0,0,0,0,0,3,15,15,0,5,0,Mike,Evans,778.0,776.0,5.0,Signed,81.0,0.0,0.0,TB,tier_3,66.13333333333334,0.2,TB,-2.0
1190,QB,Jarrett,Stidham,Jarrett Stidham,PIT,6,221,0,0,0,0,105,0,True,21,2,32,0,0,0,0,3,3,24,0,0,0,0,2,0,13,1,0,28,0,Jarrett,Stidham,2510.0,2508.0,28.0,Signed,57.0,0.0,0.0,PIT,tier_6,0.46153846153846156,0.0,,
1191,TE,Darnell,Washington,Darnell Washington,PIT,0,0,0,0,69,16,470,35,True,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,1,15,2,0,28,0,Darnell,Washington,3704.0,3702.0,28.0,Signed,67.0,0.0,0.0,PIT,tier_6,4.6,0.06666666666666667,PIT,0.0
1192,QB,Derek,Carr,Derek Carr,PIT,136,2670,0,49,0,0,745,0,True,230,35,378,8,0,0,1,3,53,33,2,0,0,33,14,0,13,13,5,28,0,Derek,Carr,414.0,412.0,28.0,Signed,77.0,0.0,0.0,PIT,tier_4,10.461538461538462,0.0,,
1197,HB,Najee,Harris,Najee Harris,PIT,1176,0,4,469,428,33,770,353,True,0,280,0,0,46,0,11,3,56,0,27,0,0,0,0,2,15,15,1,28,7,Najee,Harris,1091.0,1089.0,28.0,Signed,98.0,0.0,0.0,PIT,tier_0,106.93333333333334,0.6,PIT,1.0
1198,TE,Pat,Freiermuth,Pat Freiermuth,PIT,-1,0,2,0,570,27,1006,282,True,0,1,0,0,59,0,0,3,0,0,3,0,0,0,0,5,15,15,0,28,0,Pat,Freiermuth,870.0,868.0,28.0,Signed,75.0,0.0,0.0,PIT,tier_4,37.93333333333333,0.3333333333333333,PIT,2.0
1199,WR,Diontae,Johnson,Diontae Johnson,PIT,3,0,0,0,619,53,534,214,True,0,1,0,0,43,0,0,3,3,0,0,0,0,0,0,5,10,10,0,28,0,Diontae,Johnson,1370.0,1368.0,28.0,Signed,84.0,0.0,0.0,PIT,tier_3,62.2,0.5,PIT,1.0
1200,WR,James,Washington,James Washington,PIT,4,0,1,0,773,39,788,270,True,0,1,0,0,58,0,0,3,4,0,0,0,0,0,0,2,15,15,0,28,0,James,Washington,2759.0,2757.0,28.0,Signed,76.0,0.0,0.0,PIT,tier_4,51.8,0.13333333333333333,PIT,-3.0
1201,QB,Jake,Laemer,Jake Laemer,NYG,0,0,0,0,0,0,72,0,True,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,2,0,15,0,Jake,Laemer,3319.0,3317.0,15.0,Signed,58.0,0.0,0.0,NYG,tier_6,0.0,0.0,,
1202,HB,Braelon,Allen,Braelon Allen,ATL,736,0,0,258,240,24,480,173,True,0,185,0,0,29,0,5,3,78,0,7,0,0,0,0,1,10,10,0,13,4,Braelon,Allen,2947.0,2945.0,13.0,Signed,88.0,0.0,0.0,ATL,tier_2,97.6,0.5,ATL,1.0
1204,HB,Re'Mahn,Davis,Re'Mahn Davis,WAS,99,0,0,11,43,25,134,24,True,0,50,0,0,5,0,0,3,8,0,3,0,0,0,0,1,11,3,1,25,1,Re'Mahn,Davis,2717.0,2715.0,25.0,Signed,54.0,0.0,0.0,WAS,tier_6,12.909090909090908,0.18181818181818182,WAS,0.0
1205,QB,Kaleb,Eleby,Kaleb Eleby,WAS,12,92,0,0,0,0,105,0,True,10,3,20,1,0,0,0,3,4,19,0,0,0,2,0,0,14,2,1,25,0,Kaleb,Eleby,3240.0,3238.0,25.0,Signed,57.0,0.0,0.0,WAS,tier_6,0.8571428571428571,0.0,,
1206,TE,Keaton,Upshaw,Keaton Upshaw,CAR,0,0,0,0,84,74,165,35,True,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,1,15,2,0,20,0,Keaton,Upshaw,3068.0,3066.0,20.0,Signed,55.0,0.0,0.0,CAR,tier_6,5.6,0.06666666666666667,CAR,0.0
1207,QB,Jalen,Hurts,Jalen Hurts,WAS,416,3268,0,159,0,0,920,0,True,283,74,481,18,0,0,4,3,75,29,6,0,0,36,22,0,15,15,2,25,5,Jalen,Hurts,1268.0,1266.0,25.0,Signed,79.0,0.0,0.0,WAS,tier_4,27.733333333333334,0.3333333333333333,,
1208,TE,Jalen,Wydermyer,Jalen Wydermyer,WAS,0,0,0,0,500,27,1103,256,True,0,0,0,0,45,0,0,3,0,0,4,0,0,0,0,3,15,15,0,25,0,Jalen,Wydermyer,3350.0,3348.0,25.0,Signed,77.0,0.0,0.0,WAS,tier_4,33.333333333333336,0.2,WAS,-1.0
1209,TE,John,Bates,John Bates,WAS,4,0,0,0,69,15,552,43,True,0,1,0,0,8,0,0,3,4,0,1,0,0,0,0,0,15,3,0,25,0,John,Bates,154.0,152.0,25.0,Signed,68.0,0.0,0.0,WAS,tier_6,4.866666666666666,0.0,WAS,0.0
1210,WR,Dyami,Brown,Dyami Brown,WAS,8,0,0,0,778,26,909,260,True,0,2,0,0,61,0,0,3,4,0,0,0,0,0,0,4,15,15,0,25,0,Dyami,Brown,311.0,309.0,25.0,Signed,84.0,0.0,0.0,WAS,tier_3,52.4,0.26666666666666666,WAS,-4.0
1213,WR,Terry,McLaurin,Terry McLaurin,WAS,3,0,0,0,795,24,840,254,True,0,1,0,0,61,0,0,3,3,0,0,0,0,0,0,5,14,14,0,25,0,Terry,McLaurin,1765.0,1763.0,25.0,Signed,88.0,0.0,0.0,WAS,tier_2,57.0,0.35714285714285715,WAS,0.0
1214,TE,Jake,Briningstol,Jake Briningstol,TB,0,0,0,0,94,22,550,45,True,0,0,0,0,11,0,0,3,0,0,0,0,0,0,0,1,15,3,0,5,0,Jake,Briningstol,1730.0,1728.0,5.0,Signed,71.0,0.0,0.0,TB,tier_5,6.266666666666667,0.06666666666666667,TB,-3.0
1215,HB,Derrick,Henry,Derrick Henry,LAR,246,0,0,17,72,16,201,58,True,0,92,0,0,10,0,0,3,20,0,2,0,0,0,0,1,15,5,0,23,4,Derrick,Henry,1141.0,1139.0,23.0,Signed,76.0,0.0,0.0,LAR,tier_4,21.2,0.3333333333333333,LAR,-2.0
1216,WR,Jadon,Haselwood,Jadon Haselwood,CLE,34,0,0,0,1127,31,949,415,True,0,10,0,0,82,0,0,3,4,0,0,0,0,0,0,4,15,15,0,4,0,Jadon,Haselwood,3272.0,3270.0,4.0,Signed,83.0,0.0,0.0,CLE,tier_3,77.4,0.26666666666666666,CLE,1.0
1221,WR,David,Bell,David Bell,NO,21,0,4,0,761,26,884,318,True,0,9,0,0,59,0,0,3,4,0,1,0,0,0,0,5,15,15,0,26,0,David,Bell,3383.0,3381.0,26.0,Signed,77.0,0.0,0.0,NO,tier_4,52.13333333333333,0.3333333333333333,NO,0.0
1223,FB,Case,Hatch,Case Hatch,JAX,13,0,0,0,11,6,407,17,True,0,9,0,0,5,0,0,3,4,0,0,0,0,0,0,0,15,0,0,16,1,Case,Hatch,2937.0,2935.0,16.0,Signed,70.0,0.0,0.0,JAX,tier_5,1.6,0.06666666666666667,,
1224,TE,Josh,Whyle,Josh Whyle,JAX,0,0,0,0,129,16,502,59,True,0,0,0,0,17,0,0,3,0,0,0,0,0,0,0,3,15,0,0,16,0,Josh,Whyle,3258.0,3256.0,16.0,Signed,69.0,0.0,0.0,JAX,tier_6,8.6,0.2,JAX,2.0
1227,WR,Jalen,Knox,Jalen Knox,JAX,0,0,0,0,69,22,62,27,True,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,11,0,0,16,0,Jalen,Knox,3602.0,3600.0,16.0,Signed,64.0,0.0,0.0,JAX,tier_6,6.2727272727272725,0.0,JAX,0.0
1228,WR,John,Metchie III,John Metchie III,JAX,0,0,0,0,771,25,941,287,True,0,0,0,0,62,0,0,3,0,0,0,0,0,0,0,9,15,15,0,16,0,John,Metchie III,3337.0,3335.0,16.0,Signed,83.0,0.0,0.0,JAX,tier_3,51.4,0.6,JAX,1.0
1230,TE,Maxx,Williams,Maxx Williams,JAX,0,0,4,0,332,25,840,147,True,0,0,0,0,33,0,0,3,0,0,0,0,0,0,0,3,15,15,0,16,0,Maxx,Williams,2852.0,2850.0,16.0,Signed,71.0,0.0,0.0,JAX,tier_5,22.133333333333333,0.2,JAX,2.0
1231,WR,Auden,Tate,Auden Tate,JAX,9,0,0,0,749,23,755,328,True,0,4,0,0,69,0,0,3,4,0,0,0,0,0,0,5,15,15,0,16,0,Auden,Tate,2559.0,2557.0,16.0,Signed,82.0,0.0,0.0,JAX,tier_3,50.53333333333333,0.3333333333333333,JAX,-2.0
1232,TE,Luke,Farrell,Luke Farrell,JAX,0,0,0,0,0,0,154,0,True,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15,0,0,16,0,Luke,Farrell,793.0,791.0,16.0,Signed,63.0,0.0,0.0,JAX,tier_6,0.0,0.0,JAX,0.0
1234,WR,Julian,Fleming,Julian Fleming,CAR,0,0,0,0,871,27,938,346,True,0,0,0,0,67,0,0,3,0,0,0,0,0,0,0,5,15,15,0,20,0,Julian,Fleming,3286.0,3284.0,20.0,Signed,80.0,0.0,0.0,CAR,tier_3,58.06666666666667,0.3333333333333333,CAR,0.0
1235,HB,James,Robinson,James Robinson,JAX,772,0,0,193,43,10,371,47,True,0,224,0,0,7,0,4,3,74,0,9,0,0,0,0,0,13,13,0,16,2,James,Robinson,2248.0,2246.0,16.0,Signed,96.0,0.0,0.0,JAX,tier_0,62.69230769230769,0.15384615384615385,JAX,-14.0
1237,QB,Connor,Bazelak,Connor Bazelak,BAL,8,7,0,0,0,0,72,0,True,1,2,3,0,0,0,0,3,4,7,0,0,0,2,0,0,14,2,0,24,0,Connor,Bazelak,2475.0,2473.0,24.0,Signed,59.0,0.0,0.0,BAL,tier_6,0.5714285714285714,0.0,,
1238,HB,Travis,Etienne Jr,Travis Etienne Jr,BAL,748,0,0,331,196,23,603,142,True,0,155,0,0,28,0,8,3,49,0,12,0,0,0,0,1,12,12,2,24,7,Travis,Etienne Jr,771.0,769.0,24.0,Signed,80.0,0.0,0.0,BAL,tier_3,78.66666666666667,0.6666666666666666,BAL,3.0
1239,WR,Corey,Davis,Corey Davis,BAL,11,0,1,0,665,27,527,258,True,0,5,0,0,51,0,0,3,4,0,0,0,0,0,0,6,15,15,0,24,0,Corey,Davis,602.0,600.0,24.0,Signed,77.0,0.0,0.0,BAL,tier_4,45.06666666666667,0.4,BAL,1.0
1240,TE,Sam,LaPorta,Sam LaPorta,BAL,0,0,0,0,14,7,142,15,True,0,0,0,0,3,0,0,3,0,0,1,0,0,0,0,0,15,3,0,24,0,Sam,LaPorta,3182.0,3180.0,24.0,Signed,59.0,0.0,0.0,BAL,tier_6,0.9333333333333333,0.0,BAL,0.0
1241,WR,Jake,Smith,Jake Smith,BAL,0,0,0,0,49,16,64,25,True,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,15,3,0,24,0,Jake,Smith,3217.0,3215.0,24.0,Signed,73.0,0.0,0.0,BAL,tier_5,3.2666666666666666,0.0,BAL,-2.0
1242,TE,Thaddeus,Moss,Thaddeus Moss,BAL,0,0,1,0,86,18,474,49,True,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,14,2,0,24,0,Thaddeus,Moss,1879.0,1877.0,24.0,Signed,64.0,0.0,0.0,BAL,tier_6,6.142857142857143,0.0,BAL,0.0
1243,QB,Jimmy,Garoppolo,Jimmy Garoppolo,LAR,146,3594,0,0,0,0,966,0,True,319,45,543,14,0,0,0,3,4,29,0,0,0,45,22,0,15,15,7,23,0,Jimmy,Garoppolo,907.0,905.0,23.0,Signed,69.0,0.0,0.0,LAR,tier_6,9.733333333333333,0.0,,
1244,TE,Nic,McTear,Nic McTear,LAR,0,0,0,0,25,17,193,9,True,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,15,1,0,23,0,Nic,McTear,3108.0,3106.0,23.0,Signed,57.0,0.0,0.0,LAR,tier_6,1.6666666666666667,0.0,LAR,0.0
1247,QB,Joshua,Dobbs,Joshua Dobbs,LAR,3,0,0,0,0,0,71,0,True,0,1,1,0,0,0,0,3,3,0,0,0,0,1,0,0,15,1,0,23,0,Joshua,Dobbs,672.0,670.0,23.0,Signed,56.0,0.0,0.0,LAR,tier_6,0.2,0.0,,
1248,TE,Drew,Sample,Drew Sample,LAR,0,0,4,0,495,20,879,214,True,0,0,0,0,50,0,0,3,0,0,2,0,0,0,0,5,13,13,0,23,0,Drew,Sample,2300.0,2298.0,23.0,Signed,74.0,0.0,0.0,LAR,tier_5,38.07692307692308,0.38461538461538464,LAR,6.0
1249,WR,Seth,Williams,Seth Williams,LAR,0,0,0,0,145,18,172,50,True,0,0,0,0,11,0,0,3,0,0,0,0,0,0,0,1,11,2,0,23,0,Seth,Williams,2862.0,2860.0,23.0,Signed,68.0,0.0,0.0,LAR,tier_6,13.181818181818182,0.09090909090909091,LAR,0.0
1250,HB,Nate,McCrary,Nate McCrary,LAR,55,0,0,25,7,5,140,9,True,0,9,0,0,3,0,1,3,28,0,1,0,0,0,0,0,15,1,0,23,1,Nate,McCrary,3015.0,3013.0,23.0,Signed,72.0,0.0,0.0,LAR,tier_5,4.133333333333334,0.06666666666666667,LAR,-1.0
1251,TE,Jacob,Harris,Jacob Harris,LAR,0,0,3,0,135,17,515,77,True,0,0,0,0,17,0,0,3,0,0,1,0,0,0,0,1,15,3,0,23,0,Jacob,Harris,1087.0,1085.0,23.0,Signed,65.0,0.0,0.0,LAR,tier_6,9.0,0.06666666666666667,LAR,0.0
1252,HB,Jake,Funk,Jake Funk,LAR,777,0,0,384,232,22,486,143,True,0,154,0,0,26,0,9,3,63,0,13,0,0,0,0,0,10,10,3,23,2,Jake,Funk,889.0,887.0,23.0,Signed,80.0,0.0,0.0,LAR,tier_3,100.9,0.2,LAR,3.0
1253,WR,Tutu,Atwell,Tutu Atwell,LAR,0,0,1,0,393,24,438,169,True,0,0,0,0,34,0,0,3,0,0,0,0,0,0,0,0,12,8,3,23,0,Tutu,Atwell,99.0,97.0,23.0,Signed,70.0,0.0,0.0,LAR,tier_5,32.75,0.0,LAR,-1.0
1254,WR,K.J.,Osborn,K.J. Osborn,MIN,0,0,0,0,843,27,736,303,True,0,0,0,0,66,0,0,3,0,0,0,0,0,0,0,6,15,15,0,30,0,K.J.,Osborn,2018.0,2016.0,30.0,Signed,78.0,0.0,0.0,MIN,tier_4,56.2,0.4,MIN,2.0
1255,WR,Robert,Woods,Robert Woods,LAR,7,0,3,0,1010,29,959,404,True,0,2,0,0,73,0,0,3,4,0,0,0,0,0,0,6,15,15,0,23,0,Robert,Woods,2928.0,2926.0,23.0,Signed,82.0,0.0,0.0,LAR,tier_3,67.8,0.4,LAR,4.0
1256,HB,Zamir,White,Zamir White,CIN,1016,0,1,406,224,20,586,188,True,0,204,0,0,27,0,11,3,64,0,13,0,0,0,0,4,11,11,0,1,4,Zamir,White,3397.0,3395.0,1.0,Signed,89.0,0.0,0.0,CIN,tier_2,112.72727272727273,0.7272727272727273,CIN,6.0
1257,TE,Noah,Fant,Noah Fant,DEN,0,0,1,0,890,29,1084,362,True,0,0,0,0,65,0,0,3,0,0,2,0,0,0,0,4,15,15,0,3,0,Noah,Fant,789.0,787.0,3.0,Signed,89.0,0.0,0.0,DEN,tier_2,59.333333333333336,0.26666666666666666,DEN,0.0
1258,WR,Courtland,Sutton,Courtland Sutton,DEN,0,0,0,0,744,26,853,290,True,0,0,0,0,56,0,0,3,0,0,0,0,0,0,0,6,15,15,0,3,0,Courtland,Sutton,2539.0,2537.0,3.0,Signed,79.0,0.0,0.0,DEN,tier_4,49.6,0.4,DEN,1.0
1259,FB,Chigoziem,Okonkwo,Chigoziem Okonkwo,CAR,0,0,0,0,6,4,256,9,True,0,0,0,0,2,0,0,3,0,0,1,0,0,0,0,0,13,2,0,20,0,Chigoziem,Okonkwo,3739.0,3737.0,20.0,Signed,66.0,0.0,0.0,CAR,tier_6,0.46153846153846156,0.0,,
1261,FB,Jakobi,Buchanan,Jakobi Buchanan,NO,6,0,0,0,0,0,287,0,True,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,15,2,0,26,2,Jakobi,Buchanan,3098.0,3096.0,26.0,Signed,66.0,0.0,0.0,NO,tier_6,0.4,0.13333333333333333,,
1263,HB,Mohamed,Ibrahim,Mohamed Ibrahim,NO,833,0,1,424,160,17,441,152,True,0,160,0,0,19,0,9,3,75,0,14,0,0,0,0,0,13,13,0,26,7,Mohamed,Ibrahim,3464.0,3462.0,26.0,Signed,86.0,0.0,0.0,NO,tier_2,76.38461538461539,0.5384615384615384,NO,-2.0
1264,QB,Sam,Howell,Sam Howell,NO,208,4062,0,71,0,0,950,0,True,347,36,548,17,0,0,2,3,71,89,2,0,0,35,29,0,15,15,4,26,0,Sam,Howell,3310.0,3308.0,26.0,Signed,76.0,0.0,0.0,NO,tier_4,13.866666666666667,0.0,,
1265,QB,Ian,Book,Ian Book,NO,0,0,0,0,0,0,70,0,True,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,14,1,0,26,0,Ian,Book,234.0,232.0,26.0,Signed,58.0,0.0,0.0,NO,tier_6,0.0,0.0,,
1267,TE,Adam,Trautman,Adam Trautman,NO,0,0,0,0,614,27,1011,284,True,0,0,0,0,56,0,0,3,0,0,2,0,0,0,0,9,15,15,1,26,0,Adam,Trautman,2657.0,2655.0,26.0,Signed,83.0,0.0,0.0,NO,tier_3,40.93333333333333,0.6,NO,5.0
1268,WR,Michael,Thomas,Michael Thomas,NO,22,0,1,0,908,38,750,344,True,0,7,0,0,73,0,0,3,4,0,3,0,0,0,0,7,13,13,0,26,0,Michael,Thomas,2610.0,2608.0,26.0,Signed,76.0,0.0,0.0,NO,tier_4,71.53846153846153,0.5384615384615384,NO,8.0
1269,HB,Alvin,Kamara,Alvin Kamara,NO,376,0,4,111,551,23,764,434,True,0,110,0,0,60,0,3,3,49,0,10,0,0,0,0,4,15,15,0,26,2,Alvin,Kamara,1462.0,1460.0,26.0,Signed,82.0,0.0,0.0,NO,tier_3,61.8,0.4,NO,-2.0
1270,QB,Feleipe,Franks,Feleipe Franks,TB,0,0,0,0,0,0,70,0,True,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15,2,0,5,0,Feleipe,Franks,865.0,863.0,5.0,Signed,55.0,0.0,0.0,TB,tier_6,0.0,0.0,,
1271,FB,Adam,Prentice,Adam Prentice,TB,-3,0,0,0,-2,0,251,0,True,0,3,0,0,1,0,0,3,1,0,0,0,0,0,0,0,15,2,0,5,1,Adam,Prentice,3029.0,3027.0,5.0,Signed,66.0,0.0,0.0,TB,tier_6,-0.3333333333333333,0.06666666666666667,,
1272,HB,Sincere,McCormick,Sincere McCormick,TB,510,0,2,230,217,20,465,139,True,0,111,0,0,26,0,8,3,51,0,11,0,0,0,0,0,15,15,0,5,6,Sincere,McCormick,3248.0,3246.0,5.0,Signed,81.0,0.0,0.0,TB,tier_3,48.46666666666667,0.4,TB,-2.0
1273,QB,Matthew,Stafford,Matthew Stafford,TB,212,3811,0,39,0,0,978,0,True,322,50,513,14,0,0,1,3,39,29,4,0,0,24,22,0,15,15,6,5,1,Matthew,Stafford,2487.0,2485.0,5.0,Signed,81.0,0.0,0.0,TB,tier_3,14.133333333333333,0.06666666666666667,,
1274,HB,Tony,Pollard,Tony Pollard,TB,1109,0,1,514,132,28,486,132,True,0,223,0,0,13,0,12,3,71,0,18,0,0,0,0,0,13,13,0,5,8,Tony,Pollard,2119.0,2117.0,5.0,Signed,85.0,0.0,0.0,TB,tier_2,95.46153846153847,0.6153846153846154,TB,3.0
1275,TE,Isaiah,Likely,Isaiah Likely,TB,0,0,0,0,5,5,162,2,True,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,14,2,0,5,0,Isaiah,Likely,3440.0,3438.0,5.0,Signed,63.0,0.0,0.0,TB,tier_6,0.35714285714285715,0.0,TB,0.0
1276,HB,Eric,Gray,Eric Gray,TB,99,0,0,25,21,18,88,14,True,0,26,0,0,2,0,1,3,28,0,1,0,0,0,0,0,11,1,0,5,2,Eric,Gray,3390.0,3388.0,5.0,Signed,72.0,0.0,0.0,TB,tier_5,10.909090909090908,0.18181818181818182,TB,-1.0
1277,TE,Tommy,Tremble,Tommy Tremble,CAR,0,0,3,0,709,48,1058,330,True,0,0,0,0,67,0,0,3,0,0,3,0,0,0,0,6,15,15,0,20,0,Tommy,Tremble,2660.0,2658.0,20.0,Signed,82.0,0.0,0.0,CAR,tier_3,47.266666666666666,0.4,CAR,4.0
1278,WR,Jaelon,Darden,Jaelon Darden,TB,0,0,0,0,39,13,121,24,True,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,1,15,2,0,5,0,Jaelon,Darden,586.0,584.0,5.0,Signed,68.0,0.0,0.0,TB,tier_6,2.6,0.06666666666666667,TB,0.0
