Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,STAT_KEEP,DLINEFUMBLERECOVERYYARDS,DSECINTRETURNYARDS,DOWNSPLAYED,DLINEFUMBLERECOVERIES,ASSDEFTACKLES,BIGHITS,DEFTACKLES,DLINEHALFSACK,SEAS_YEAR,CTHALLOWED,DSECINTLONGESTRETURN,DLINESAFETIES,DSECINTS,DSECINTTDS,GAMERATING,DEFPASSDEFLECTIONS,DLINEBLOCKS,YEARBYYEARTEAMINDEX,DEFTACKLESFORLOSS,DLINEFORCEDFUMBLES,DLINESACKS,DLINEFUMBLETDS,GAMESPLAYED,GAMESSTARTED,FirstName_y,LastName_y,Row Excel,Row Editor,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,DLSacksAndTFLPerGame,TotalTurnoversPerGame,LBSacksTFLPassDeflPerGame,TacklesPerGame,CBPassDeflPerGame,CBCatchAllowPer100Snaps,SafetiesCatchAllowMinusPDPerGame,TeamName_y,SkillPointDef
1449,DT,Derrick,Nnadi,Derrick Nnadi,KC,True,0,0,910,0,20,42,49,0,3,0,0,1,0,0,0,1,0,8,20,2,10,0,14,14,Derrick,Nnadi,1955.0,1953.0,8.0,Signed,84.0,0.0,0.0,KC,tier_3,2.142857142857143,0.21428571428571427,2.2142857142857144,4.928571428571429,0.07142857142857142,0.0,-0.07142857142857142,KC,5
1450,MLB,Nate,Landman,Nate Landman,DAL,True,0,0,824,0,36,51,66,1,3,24,0,0,0,0,0,6,0,10,2,0,1,0,14,14,Nate,Landman,3547.0,3545.0,10.0,Signed,76.0,0.0,0.0,DAL,tier_4,0.21428571428571427,0.0,0.6428571428571429,7.285714285714286,0.42857142857142855,2.912621359223301,1.2857142857142858,DAL,1
1461,MLB,Krys,Barnes,Krys Barnes,NYJ,True,0,0,896,0,32,64,73,0,3,40,0,0,0,0,0,5,0,17,2,0,1,0,13,13,Krys,Barnes,137.0,135.0,17.0,Signed,87.0,0.0,0.0,NYJ,tier_2,0.23076923076923078,0.0,0.6153846153846154,8.076923076923077,0.38461538461538464,4.464285714285714,2.6923076923076925,NYJ,-2
1484,SS,Tyrann,Mathieu,Tyrann Mathieu,KC,True,0,1,1173,0,31,25,34,0,3,12,1,0,1,0,0,12,0,8,0,0,1,0,15,15,Tyrann,Mathieu,1708.0,1706.0,8.0,Signed,87.0,0.0,0.0,KC,tier_2,0.06666666666666667,0.06666666666666667,0.8666666666666667,4.333333333333333,0.8,1.0230179028132993,0.0,KC,-1
1519,LE,Sam,Williams,Sam Williams,KC,True,0,0,275,0,4,4,5,0,3,0,0,0,0,0,0,0,0,8,1,0,0,0,15,2,Sam,Williams,3442.0,3440.0,8.0,Signed,69.0,0.0,0.0,KC,tier_6,0.06666666666666667,0.0,0.06666666666666667,0.6,0.0,0.0,0.0,KC,-1
1521,ROLB,Dre,Greenlaw,Dre Greenlaw,SF,True,0,47,901,0,21,57,66,1,3,28,29,0,2,0,0,6,0,14,3,0,2,0,13,13,Dre,Greenlaw,1012.0,1010.0,14.0,Signed,82.0,0.0,0.0,SF,tier_3,0.38461538461538464,0.15384615384615385,0.8461538461538461,6.6923076923076925,0.46153846153846156,3.107658157602664,1.6923076923076923,SF,1
1595,CB,Stephon,Gilmore,Stephon Gilmore,SF,True,11,41,911,1,20,27,30,1,3,25,33,0,3,1,0,11,0,14,0,1,0,0,14,14,Stephon,Gilmore,943.0,941.0,14.0,Signed,88.0,0.0,0.0,SF,tier_2,0.0,0.42857142857142855,0.7857142857142857,3.5714285714285716,0.7857142857142857,2.7442371020856204,1.0,SF,4
1617,CB,Shaquill,Griffin,Shaquill Griffin,MIN,True,0,4,988,0,19,46,53,1,3,35,4,0,1,0,0,15,0,30,0,0,0,0,15,15,Shaquill,Griffin,1021.0,1019.0,30.0,Signed,85.0,0.0,0.0,MIN,tier_2,0.0,0.06666666666666667,1.0,4.8,1.0,3.54251012145749,1.3333333333333333,MIN,-2
1619,RE,Clelin,Ferrell,Clelin Ferrell,ARI,True,0,0,771,0,21,32,35,1,3,0,0,0,0,0,0,0,0,6,14,0,5,0,12,12,Clelin,Ferrell,809.0,807.0,6.0,Signed,84.0,0.0,0.0,ARI,tier_3,1.5833333333333333,0.0,1.5833333333333333,4.666666666666667,0.0,0.0,0.0,ARI,2
1660,ROLB,Hamsah,Nasirildeen,Hamsah Nasirildeen,NYJ,True,0,4,417,0,9,20,24,0,3,13,4,0,1,0,0,4,0,17,1,0,0,0,12,12,Hamsah,Nasirildeen,1913.0,1911.0,17.0,Signed,71.0,0.0,0.0,NYJ,tier_5,0.08333333333333333,0.08333333333333333,0.4166666666666667,2.75,0.3333333333333333,3.117505995203837,0.75,NYJ,0
1670,CB,Steven,Gilmore,Steven Gilmore,KC,True,0,10,352,0,5,5,10,0,3,4,9,0,3,0,0,1,0,8,0,0,0,0,15,1,Steven,Gilmore,3501.0,3499.0,8.0,Signed,67.0,0.0,0.0,KC,tier_6,0.0,0.2,0.06666666666666667,1.0,0.06666666666666667,1.1363636363636365,0.2,KC,1
1697,SS,Talanoa,Hufanga,Talanoa Hufanga,SF,True,0,0,801,0,19,29,43,0,3,29,0,0,0,0,0,7,0,14,1,0,0,0,12,12,Talanoa,Hufanga,1239.0,1237.0,14.0,Signed,71.0,0.0,0.0,SF,tier_5,0.08333333333333333,0.0,0.6666666666666666,5.166666666666667,0.5833333333333334,3.620474406991261,1.8333333333333333,SF,-1
1750,ROLB,Isaiah,Johnson,Isaiah Johnson,CHI,True,0,0,251,0,3,3,4,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,10,1,Isaiah,Johnson,3618.0,3616.0,0.0,Signed,60.0,0.0,0.0,CHI,tier_6,0.0,0.1,0.0,0.7,0.0,0.796812749003984,0.2,CHI,0
1768,CB,Andrew,Booth Jr,Andrew Booth Jr,CHI,True,0,9,967,0,24,28,42,0,3,32,9,0,1,0,0,3,0,0,0,0,0,0,15,15,Andrew,Booth Jr,3353.0,3351.0,0.0,Signed,78.0,0.0,0.0,CHI,tier_4,0.0,0.06666666666666667,0.2,4.4,0.2,3.3092037228541886,1.9333333333333333,CHI,-4
1869,CB,Jaylon,Johnson,Jaylon Johnson,CHI,True,0,41,921,0,28,31,36,0,3,33,20,0,3,0,0,12,0,0,0,0,0,0,15,15,Jaylon,Johnson,1379.0,1377.0,0.0,Signed,89.0,0.0,0.0,CHI,tier_2,0.0,0.2,0.8,4.266666666666667,0.8,3.5830618892508146,1.4,CHI,-1
1870,DT,Eddie,Goldman,Eddie Goldman,CHI,True,0,0,853,0,22,22,32,0,3,0,0,0,0,0,0,0,0,0,6,0,3,0,14,14,Eddie,Goldman,961.0,959.0,0.0,Signed,73.0,0.0,0.0,CHI,tier_5,0.6428571428571429,0.0,0.6428571428571429,3.857142857142857,0.0,0.0,0.0,CHI,-3
1871,LOLB,Khalil,Mack,Khalil Mack,CHI,True,11,0,939,2,29,52,56,0,3,26,0,2,0,0,0,5,0,0,7,2,9,0,15,15,Khalil,Mack,1668.0,1666.0,0.0,Signed,84.0,0.0,0.0,CHI,tier_3,1.0666666666666667,0.4,1.4,5.666666666666667,0.3333333333333333,2.768903088391906,1.4,CHI,9
1899,MLB,Trevin,Wallace,Trevin Wallace,NE,True,0,9,1019,0,33,57,83,1,3,47,8,0,2,0,0,9,0,21,6,0,2,0,15,15,Trevin,Wallace,1392.0,1390.0,21.0,Signed,74.0,0.0,0.0,NE,tier_5,0.5333333333333333,0.13333333333333333,1.1333333333333333,7.733333333333333,0.6,4.612365063788027,2.533333333333333,NE,8
1913,RE,Nick,Bosa,Nick Bosa,SF,True,0,0,941,0,23,55,54,1,3,3,0,0,0,0,0,0,0,14,22,0,13,0,15,15,Nick,Bosa,242.0,240.0,14.0,Signed,90.0,0.0,0.0,SF,tier_1,2.3333333333333335,0.0,2.3333333333333335,5.133333333333334,0.0,0.3188097768331562,0.2,SF,1
1944,RE,Da'Shawn,Hand,Da'Shawn Hand,DAL,True,0,0,647,0,15,18,23,1,3,0,0,0,0,0,0,0,0,10,8,0,2,0,15,15,Da'Shawn,Hand,1060.0,1058.0,10.0,Signed,76.0,0.0,0.0,DAL,tier_4,0.6666666666666666,0.0,0.6666666666666666,2.533333333333333,0.0,0.0,0.0,DAL,-3
1957,CB,Amani,Oruwariye,Amani Oruwariye,CIN,True,40,29,730,1,15,24,35,1,3,18,27,0,2,0,0,13,0,1,1,1,0,0,10,10,Amani,Oruwariye,2016.0,2014.0,1.0,Signed,78.0,0.0,0.0,CIN,tier_4,0.1,0.4,1.4,5.0,1.3,2.4657534246575343,0.5,CIN,7
1958,SS,Christian,Uphoff,Christian Uphoff,SF,True,0,0,392,0,13,11,18,0,3,6,0,0,0,0,0,0,0,14,0,0,0,0,10,3,Christian,Uphoff,2977.0,2975.0,14.0,Signed,65.0,0.0,0.0,SF,tier_6,0.0,0.0,0.0,3.1,0.0,1.530612244897959,0.6,SF,0
1960,LOLB,Darrell,Taylor,Darrell Taylor,MIA,True,0,25,701,0,5,22,33,1,3,15,25,0,1,0,0,2,0,11,5,0,2,0,14,14,Darrell,Taylor,2567.0,2565.0,11.0,Signed,71.0,0.0,0.0,MIA,tier_5,0.5,0.07142857142857142,0.6428571428571429,2.7142857142857144,0.14285714285714285,2.1398002853067046,0.9285714285714286,MIA,0
1961,SS,Jamal,Adams,Jamal Adams,MIA,True,27,23,775,1,26,36,40,1,3,17,23,0,1,0,0,5,0,11,0,1,1,0,12,12,Jamal,Adams,7.0,5.0,11.0,Signed,93.0,0.0,0.0,MIA,tier_1,0.08333333333333333,0.25,0.5,5.5,0.4166666666666667,2.193548387096774,1.0,MIA,1
1962,RE,Chase,Winovich,Chase Winovich,NE,True,47,0,969,1,28,49,52,0,3,2,0,0,0,0,0,0,0,21,16,2,16,1,15,15,Chase,Winovich,2907.0,2905.0,21.0,Signed,82.0,0.0,0.0,NE,tier_3,2.1333333333333333,0.26666666666666666,2.1333333333333333,5.333333333333333,0.0,0.20639834881320948,0.13333333333333333,NE,6
1963,MLB,Jahlani,Tavai,Jahlani Tavai,NE,True,0,0,548,0,6,25,34,0,3,12,0,0,0,0,0,0,0,21,0,1,0,0,15,1,Jahlani,Tavai,2563.0,2561.0,21.0,Signed,71.0,0.0,0.0,NE,tier_5,0.0,0.06666666666666667,0.0,2.6666666666666665,0.0,2.18978102189781,0.8,NE,-4
1964,ROLB,Josh,Uche,Josh Uche,NE,True,3,0,692,1,15,34,45,0,3,21,0,0,0,0,0,1,0,21,2,1,3,0,10,10,Josh,Uche,2685.0,2683.0,21.0,Signed,85.0,0.0,0.0,NE,tier_2,0.5,0.2,0.6,6.0,0.1,3.0346820809248554,2.0,NE,-3
1966,FS,Joshuah,Bledsoe,Joshuah Bledsoe,NE,True,0,0,329,0,5,15,21,1,3,4,0,0,0,0,0,0,0,21,0,0,0,0,15,1,Joshuah,Bledsoe,214.0,212.0,21.0,Signed,69.0,0.0,0.0,NE,tier_6,0.0,0.0,0.0,1.7333333333333334,0.0,1.21580547112462,0.26666666666666666,NE,0
1967,LOLB,Ronnie,Perkins,Ronnie Perkins,NE,True,0,0,948,0,27,41,57,1,3,16,0,0,0,0,0,0,0,21,14,0,7,0,15,15,Ronnie,Perkins,2073.0,2071.0,21.0,Signed,77.0,0.0,0.0,NE,tier_4,1.4,0.0,1.4,5.6,0.0,1.6877637130801686,1.0666666666666667,NE,6
1970,MLB,Josey,Jewell,Josey Jewell,NE,True,0,0,307,0,7,6,10,0,3,3,0,0,0,0,0,7,0,21,0,0,0,0,15,1,Josey,Jewell,1358.0,1356.0,21.0,Signed,71.0,0.0,0.0,NE,tier_5,0.0,0.0,0.4666666666666667,1.1333333333333333,0.4666666666666667,0.9771986970684038,-0.26666666666666666,NE,-4
1971,CB,Derek,Stingley Jr.,Derek Stingley Jr.,NE,True,0,0,907,0,19,39,54,0,3,26,0,0,0,0,0,8,0,21,0,0,0,0,14,14,Derek,Stingley Jr.,3305.0,3303.0,21.0,Signed,79.0,0.0,0.0,NE,tier_4,0.0,0.0,0.5714285714285714,5.214285714285714,0.5714285714285714,2.8665931642778393,1.2857142857142858,NE,-3
2000,LOLB,Drake,Jackson,Drake Jackson,DAL,True,20,0,884,1,15,20,28,1,3,3,0,0,0,0,0,0,0,10,3,1,1,1,12,4,Drake,Jackson,3355.0,3353.0,10.0,Signed,72.0,0.0,0.0,DAL,tier_5,0.3333333333333333,0.25,0.3333333333333333,3.5833333333333335,0.0,0.3393665158371041,0.25,DAL,2
2044,LOLB,Genard,Avery,Genard Avery,SF,True,0,28,771,0,26,22,31,1,3,5,28,0,1,0,0,0,0,14,3,0,3,0,13,13,Genard,Avery,105.0,103.0,14.0,Signed,68.0,0.0,0.0,SF,tier_6,0.46153846153846156,0.07692307692307693,0.46153846153846156,4.384615384615385,0.0,0.648508430609598,0.38461538461538464,SF,3
2049,FS,Taylor,Rapp,Taylor Rapp,SF,True,0,0,936,0,33,33,44,1,3,21,0,0,0,0,0,5,0,14,0,0,0,0,12,12,Taylor,Rapp,2168.0,2166.0,14.0,Signed,78.0,0.0,0.0,SF,tier_4,0.0,0.0,0.4166666666666667,6.416666666666667,0.4166666666666667,2.2435897435897436,1.3333333333333333,SF,1
2064,LOLB,Aaron,Brule,Aaron Brule,NE,True,0,0,338,0,2,1,3,0,3,0,0,0,0,0,0,0,0,21,0,0,0,0,15,1,Aaron,Brule,3146.0,3144.0,21.0,Signed,61.0,0.0,0.0,NE,tier_6,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,NE,-1
2101,MLB,Fred,Warner,Fred Warner,SF,True,0,56,667,0,21,41,48,1,3,20,21,0,3,0,0,7,0,14,1,0,1,0,11,11,Fred,Warner,2750.0,2748.0,14.0,Signed,99.0,0.0,0.0,SF,tier_0,0.18181818181818182,0.2727272727272727,0.8181818181818182,6.2727272727272725,0.6363636363636364,2.998500749625187,1.1818181818181819,SF,-2
2114,MLB,J.D.,Bertland,J.D. Bertland,DAL,True,0,0,461,0,13,10,15,1,3,5,0,0,0,0,0,2,0,10,2,0,0,0,15,3,J.D.,Bertland,3257.0,3255.0,10.0,Signed,71.0,0.0,0.0,DAL,tier_5,0.13333333333333333,0.0,0.26666666666666666,1.8666666666666667,0.13333333333333333,1.0845986984815619,0.2,DAL,-4
2125,CB,Tre'Vius,Hodges,Tre'Vius Hodges,MIN,True,0,23,709,0,12,22,34,1,3,20,23,0,1,0,0,0,0,30,0,0,0,0,12,1,Tre'Vius,Hodges,3370.0,3368.0,30.0,Signed,76.0,0.0,0.0,MIN,tier_4,0.0,0.08333333333333333,0.0,3.8333333333333335,0.0,2.8208744710860367,1.6666666666666667,MIN,-4
2148,MLB,Matt,Jones,Matt Jones,SF,True,0,0,356,0,6,14,22,0,3,7,0,0,0,0,0,1,0,14,0,0,0,0,15,4,Matt,Jones,3143.0,3141.0,14.0,Signed,67.0,0.0,0.0,SF,tier_6,0.0,0.0,0.06666666666666667,1.8666666666666667,0.06666666666666667,1.9662921348314606,0.4,SF,-1
2174,LE,Myles,Murphy,Myles Murphy,NE,True,10,0,897,1,15,22,36,0,3,0,0,0,0,0,0,0,0,21,14,1,5,0,15,15,Myles,Murphy,1276.0,1274.0,21.0,Signed,76.0,0.0,0.0,NE,tier_4,1.2666666666666666,0.13333333333333333,1.2666666666666666,3.4,0.0,0.0,0.0,NE,0
2223,ROLB,Willie,Gay,Willie Gay,KC,True,46,0,623,2,22,26,35,0,3,20,0,0,0,0,0,0,1,8,1,2,1,1,15,15,Willie,Gay,918.0,916.0,8.0,Signed,74.0,0.0,0.0,KC,tier_5,0.13333333333333333,0.4,0.13333333333333333,3.8,0.0,3.210272873194221,1.3333333333333333,KC,4
2246,CB,Kitan,Crawford,Kitan Crawford,SF,True,63,8,749,1,15,17,27,0,3,15,8,0,1,0,0,8,0,14,0,1,0,0,14,1,Kitan,Crawford,2454.0,2452.0,14.0,Signed,71.0,0.0,0.0,SF,tier_5,0.0,0.21428571428571427,0.5714285714285714,3.0,0.5714285714285714,2.0026702269692924,0.5,SF,1
2283,CB,Darnay,Holmes,Darnay Holmes,KC,True,0,36,680,0,11,26,31,0,3,25,24,0,2,0,0,3,0,8,0,0,0,0,11,11,Darnay,Holmes,1205.0,1203.0,8.0,Signed,89.0,0.0,0.0,KC,tier_2,0.0,0.18181818181818182,0.2727272727272727,3.8181818181818183,0.2727272727272727,3.6764705882352944,2.0,KC,-4
2288,CB,Tre'Davious,White,Tre'Davious White,BUF,True,0,69,834,0,26,31,41,0,3,21,29,0,4,0,0,12,0,2,0,0,0,0,14,14,Tre'Davious,White,2810.0,2808.0,2.0,Signed,92.0,0.0,0.0,BUF,tier_1,0.0,0.2857142857142857,0.8571428571428571,4.785714285714286,0.8571428571428571,2.5179856115107913,0.6428571428571429,BUF,1
2289,ROLB,Matt,Milano,Matt Milano,BUF,True,24,0,1120,1,25,54,83,0,3,55,0,0,0,0,0,9,0,2,1,1,1,0,15,15,Matt,Milano,1801.0,1799.0,2.0,Signed,69.0,0.0,0.0,BUF,tier_6,0.13333333333333333,0.13333333333333333,0.7333333333333333,7.2,0.6,4.910714285714286,3.066666666666667,BUF,6
2292,RE,A.J.,Epenesa,A.J. Epenesa,BUF,True,0,0,660,0,21,23,28,1,3,0,0,0,0,0,0,1,0,2,11,0,6,0,11,11,A.J.,Epenesa,764.0,762.0,2.0,Signed,81.0,0.0,0.0,BUF,tier_3,1.5454545454545454,0.0,1.6363636363636365,4.454545454545454,0.09090909090909091,0.0,-0.09090909090909091,BUF,2
2293,LE,Carlos,Basham Jr,Carlos Basham Jr,BUF,True,22,0,710,1,13,26,31,0,3,0,0,0,0,0,0,1,0,2,5,1,8,0,12,12,Carlos,Basham Jr,147.0,145.0,2.0,Signed,78.0,0.0,0.0,BUF,tier_4,1.0833333333333333,0.16666666666666666,1.1666666666666667,3.6666666666666665,0.08333333333333333,0.0,-0.08333333333333333,BUF,0
2294,LE,Greg,Rousseau,Greg Rousseau,BUF,True,0,0,892,0,15,15,21,1,3,0,0,0,0,0,0,1,1,2,7,2,3,0,15,4,Greg,Rousseau,2274.0,2272.0,2.0,Signed,75.0,0.0,0.0,BUF,tier_4,0.6666666666666666,0.2,0.7333333333333333,2.4,0.06666666666666667,0.0,-0.06666666666666667,BUF,-3
2296,MLB,Monty,Rice,Monty Rice,TEN,True,0,0,808,0,18,42,69,1,3,43,0,0,0,0,0,2,0,29,1,0,0,0,12,7,Monty,Rice,2211.0,2209.0,29.0,Signed,70.0,0.0,0.0,TEN,tier_5,0.08333333333333333,0.0,0.25,7.25,0.16666666666666666,5.321782178217822,3.4166666666666665,TEN,1
2299,LE,Maxx,Crosby,Maxx Crosby,LV,True,0,0,781,0,26,46,41,1,3,1,0,0,0,0,0,0,0,22,15,0,12,0,12,12,Maxx,Crosby,552.0,550.0,22.0,Signed,92.0,0.0,0.0,LV,tier_1,2.25,0.0,2.25,5.583333333333333,0.0,0.12804097311139565,0.08333333333333333,LV,1
2305,LOLB,Kaden,Johnson,Kaden Johnson,DET,True,0,0,251,0,4,3,7,0,3,1,0,0,0,0,0,0,0,18,0,0,0,0,11,1,Kaden,Johnson,805.0,803.0,18.0,Signed,64.0,0.0,0.0,DET,tier_6,0.0,0.0,0.0,1.0,0.0,0.398406374501992,0.09090909090909091,DET,0
2310,CB,Jaycee,Horn,Jaycee Horn,CAR,True,0,0,604,0,7,20,26,0,3,16,0,0,0,0,0,7,0,20,0,0,0,0,11,11,Jaycee,Horn,1218.0,1216.0,20.0,Signed,87.0,0.0,0.0,CAR,tier_2,0.0,0.0,0.6363636363636364,3.0,0.6363636363636364,2.6490066225165565,0.8181818181818182,CAR,-3
2341,LOLB,Chris,Braswell,Chris Braswell,PHI,True,0,0,334,0,5,3,13,0,3,0,0,0,0,0,0,0,0,12,3,0,3,0,12,12,Chris,Braswell,2439.0,2437.0,12.0,Signed,74.0,0.0,0.0,PHI,tier_5,0.5,0.0,0.5,1.5,0.0,0.0,0.0,PHI,0
2373,DT,Osa,Odighizuwa,Osa Odighizuwa,DAL,True,0,0,469,0,23,16,20,1,3,0,0,0,0,0,0,1,0,10,5,1,1,0,10,2,Osa,Odighizuwa,1973.0,1971.0,10.0,Signed,78.0,0.0,0.0,DAL,tier_4,0.6,0.1,0.7,4.3,0.1,0.0,-0.1,DAL,-4
2374,SS,Israel,Mukuamu,Israel Mukuamu,DAL,True,0,42,1018,0,25,30,47,1,3,27,18,0,4,0,0,10,0,10,0,0,0,0,15,15,Israel,Mukuamu,1887.0,1885.0,10.0,Signed,70.0,0.0,0.0,DAL,tier_5,0.0,0.26666666666666666,0.6666666666666666,4.8,0.6666666666666666,2.6522593320235757,1.1333333333333333,DAL,4
2376,DT,Neville,Gallimore,Neville Gallimore,DAL,True,0,0,985,0,30,38,51,0,3,3,0,0,0,0,0,1,0,10,15,0,9,0,15,15,Neville,Gallimore,898.0,896.0,10.0,Signed,84.0,0.0,0.0,DAL,tier_3,1.6,0.0,1.6666666666666667,5.4,0.06666666666666667,0.3045685279187817,0.13333333333333333,DAL,0
2377,LOLB,Leighton,Vander Esch,Leighton Vander Esch,DAL,True,0,0,1015,0,31,65,87,1,3,55,0,0,0,0,0,7,0,10,2,0,0,0,15,15,Leighton,Vander Esch,2699.0,2697.0,10.0,Signed,83.0,0.0,0.0,DAL,tier_3,0.13333333333333333,0.0,0.6,7.866666666666666,0.4666666666666667,5.41871921182266,3.2,DAL,0
2380,ROLB,Alex,Highsmith,Alex Highsmith,CAR,True,22,0,839,3,23,47,52,1,3,14,0,1,0,0,0,0,0,20,10,3,9,0,14,14,Alex,Highsmith,1162.0,1160.0,20.0,Signed,84.0,0.0,0.0,CAR,tier_3,1.3571428571428572,0.5,1.3571428571428572,5.357142857142857,0.0,1.66865315852205,1.0,CAR,5
2383,ROLB,Harvey,Langi,Harvey Langi,CAR,True,0,0,359,0,5,1,3,0,3,0,0,0,0,0,0,0,0,20,0,0,0,0,15,3,Harvey,Langi,1547.0,1545.0,20.0,Signed,51.0,0.0,0.0,CAR,tier_6,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,CAR,0
2384,CB,Keith,Taylor Jr,Keith Taylor Jr,CAR,True,0,0,369,0,5,6,8,0,3,1,0,0,0,0,0,3,0,20,0,0,0,0,15,2,Keith,Taylor Jr,2574.0,2572.0,20.0,Signed,69.0,0.0,0.0,CAR,tier_6,0.0,0.0,0.2,0.8666666666666667,0.2,0.27100271002710025,-0.13333333333333333,CAR,2
2385,LOLB,Sav'ell,Smalls,Sav'ell Smalls,CAR,True,0,0,382,0,4,6,10,0,3,0,0,0,0,0,0,0,0,20,1,0,0,0,15,2,Sav'ell,Smalls,3237.0,3235.0,20.0,Signed,67.0,0.0,0.0,CAR,tier_6,0.06666666666666667,0.0,0.06666666666666667,0.9333333333333333,0.0,0.0,0.0,CAR,0
2388,CB,Steven,Nelson,Steven Nelson,PHI,True,0,2,388,0,16,0,21,0,3,0,2,0,1,0,0,5,0,12,1,0,1,0,12,12,Steven,Nelson,1930.0,1928.0,12.0,Signed,70.0,0.0,0.0,PHI,tier_5,0.16666666666666666,0.08333333333333333,0.5833333333333334,3.0833333333333335,0.4166666666666667,0.0,-0.4166666666666667,PHI,3
2389,RE,Cameron,Thomas,Cameron Thomas,CAR,True,0,0,417,0,8,17,21,1,3,1,0,0,0,0,0,0,0,20,2,0,3,0,15,11,Cameron,Thomas,3238.0,3236.0,20.0,Signed,66.0,0.0,0.0,CAR,tier_6,0.3333333333333333,0.0,0.3333333333333333,1.9333333333333333,0.0,0.2398081534772182,0.06666666666666667,CAR,-1
2390,DT,T'Vondre,Sweat,T'Vondre Sweat,CAR,True,0,0,747,0,11,19,30,1,3,0,0,1,0,0,0,0,0,20,14,0,5,0,15,9,T'Vondre,Sweat,3244.0,3242.0,20.0,Signed,71.0,0.0,0.0,CAR,tier_5,1.2666666666666666,0.06666666666666667,1.2666666666666666,2.7333333333333334,0.0,0.0,0.0,CAR,2
2391,CB,Eli,Ricks,Eli Ricks,CAR,True,25,4,937,1,16,43,60,0,3,32,4,0,2,0,0,10,0,20,0,1,0,0,15,15,Eli,Ricks,263.0,261.0,20.0,Signed,77.0,0.0,0.0,CAR,tier_4,0.0,0.26666666666666666,0.6666666666666666,5.066666666666666,0.6666666666666666,3.4151547491995733,1.4666666666666666,CAR,1
2392,SS,Amani,Hooker,Amani Hooker,CAR,True,0,0,952,0,28,21,37,0,3,17,0,0,0,0,0,9,0,20,1,0,0,0,15,15,Amani,Hooker,1211.0,1209.0,20.0,Signed,78.0,0.0,0.0,CAR,tier_4,0.06666666666666667,0.0,0.6666666666666666,4.333333333333333,0.6,1.7857142857142856,0.5333333333333333,CAR,-1
2394,ROLB,Bradley,Chubb,Bradley Chubb,DEN,True,0,0,779,0,26,32,35,0,3,7,0,0,0,0,0,0,0,3,5,0,5,0,12,12,Bradley,Chubb,455.0,453.0,3.0,Signed,92.0,0.0,0.0,DEN,tier_1,0.8333333333333334,0.0,0.8333333333333334,5.083333333333333,0.0,0.8985879332477535,0.5833333333333334,DEN,-5
2395,CB,Ronald,Darby,Ronald Darby,DEN,True,0,0,316,0,2,8,12,0,3,3,0,0,0,0,0,1,0,3,0,0,0,0,15,1,Ronald,Darby,585.0,583.0,3.0,Signed,71.0,0.0,0.0,DEN,tier_5,0.0,0.0,0.06666666666666667,0.9333333333333333,0.06666666666666667,0.949367088607595,0.13333333333333333,DEN,1
2396,MLB,Jasheen,Davis,Jasheen Davis,NO,True,0,0,299,0,6,5,10,0,3,3,0,0,0,0,0,1,0,26,0,0,0,0,12,1,Jasheen,Davis,1974.0,1972.0,26.0,Signed,65.0,0.0,0.0,NO,tier_6,0.0,0.0,0.08333333333333333,1.3333333333333333,0.08333333333333333,1.0033444816053512,0.16666666666666666,NO,-1
2397,DT,Tywone,Malone,Tywone Malone,NO,True,0,0,318,0,12,9,9,0,3,0,0,0,0,0,0,1,0,26,3,0,4,0,13,3,Tywone,Malone,2782.0,2780.0,26.0,Signed,71.0,0.0,0.0,NO,tier_5,0.5384615384615384,0.0,0.6153846153846154,1.6153846153846154,0.07692307692307693,0.0,-0.07692307692307693,NO,-3
2398,LE,Korey,Foreman,Korey Foreman,NO,True,0,0,654,0,15,21,24,1,3,3,0,0,0,0,0,0,0,26,7,0,3,0,15,2,Korey,Foreman,58.0,56.0,26.0,Signed,76.0,0.0,0.0,NO,tier_4,0.6666666666666666,0.0,0.6666666666666666,2.6,0.0,0.45871559633027525,0.2,NO,-4
2399,ROLB,Akeem,Davis-Gaither,Akeem Davis-Gaither,NO,True,0,0,903,0,33,45,67,1,3,44,0,0,0,0,0,5,0,26,3,0,1,0,13,13,Akeem,Davis-Gaither,627.0,625.0,26.0,Signed,75.0,0.0,0.0,NO,tier_4,0.3076923076923077,0.0,0.6923076923076923,7.6923076923076925,0.38461538461538464,4.87264673311185,3.0,NO,3
2400,FS,Deon,Jones,Deon Jones,NO,True,0,31,1086,0,26,24,46,0,3,16,17,0,4,0,0,7,0,26,0,0,0,0,15,7,Deon,Jones,3735.0,3733.0,26.0,Signed,58.0,0.0,0.0,NO,tier_6,0.0,0.26666666666666666,0.4666666666666667,4.8,0.4666666666666667,1.4732965009208103,0.6,NO,7
2402,DT,Miles,Jackson,Miles Jackson,NO,True,0,0,317,0,9,14,17,1,3,0,0,0,0,0,0,0,0,26,9,0,1,0,13,3,Miles,Jackson,3261.0,3259.0,26.0,Signed,71.0,0.0,0.0,NO,tier_5,0.7692307692307693,0.0,0.7692307692307693,2.0,0.0,0.0,0.0,NO,-1
