Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,GAMESSTARTED,OLINEPANCAKES,OLINESACKSALLOWED,DOWNSPLAYED,STAT_KEEP,GAMESPLAYED,YEARBYYEARTEAMINDEX,GAMERATING,SEAS_YEAR,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,Age,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,SacksPer1000Snaps,TeamName_y,SkillPointOL
1302,C,Jager,Burton,Jager Burton,GB,16,0,7,1115,False,16,19,0,4,Jager,Burton,710.0,708.0,2.0,24.0,19.0,Signed,Normal,78.0,0.0,0.0,GB,tier_4,6.278026905829596,GB,0
1304,RG,Kiran,Amegadjie,Kiran Amegadjie,GB,16,0,0,1244,False,16,19,0,4,Kiran,Amegadjie,3274.0,3272.0,3.0,26.0,19.0,Signed,Normal,84.0,0.0,0.0,GB,tier_3,0.0,GB,8
1315,RT,Matt,Gonclaves,Matt Gonclaves,LAC,14,4,3,1011,False,16,7,0,4,Matt,Gonclaves,3312.0,3310.0,3.0,26.0,7.0,Signed,Normal,68.0,0.0,0.0,LAC,tier_6,2.967359050445104,LAC,12
1317,LG,Cooper,Beebee,Cooper Beebee,JAX,16,0,2,1169,False,16,16,0,4,Cooper,Beebee,3304.0,3302.0,3.0,26.0,16.0,Signed,Superstar,91.0,0.0,0.0,JAX,tier_1,1.7108639863130881,JAX,-1
1318,C,Sedrick,Van Pran,Sedrick Van Pran,JAX,16,0,4,1248,False,16,16,0,4,Sedrick,Van Pran,3256.0,3254.0,3.0,25.0,16.0,Signed,Star,87.0,0.0,0.0,JAX,tier_2,3.205128205128205,JAX,0
1319,LG,Ezra,Cleveland,Ezra Cleveland,JAX,16,0,0,1167,False,16,16,0,4,Ezra,Cleveland,522.0,520.0,7.0,29.0,16.0,Signed,Star,86.0,0.0,0.0,JAX,tier_2,0.0,JAX,6
1320,RT,Rasheed,Walker,Rasheed Walker,ATL,8,0,10,605,False,15,13,0,4,Rasheed,Walker,2931.0,2929.0,5.0,27.0,13.0,Signed,Normal,69.0,0.0,0.0,ATL,tier_6,16.528925619834713,ATL,-5
1321,LT,Anton,Harrison,Anton Harrison,JAX,13,0,8,881,False,13,16,0,4,Anton,Harrison,1168.0,1166.0,4.0,25.0,16.0,Signed,Star,84.0,0.0,0.0,JAX,tier_3,9.080590238365494,JAX,-1
1322,RT,Calvin,Clements,Calvin Clements,CHI,16,0,7,1219,False,16,0,0,4,Calvin,Clements,2017.0,2015.0,0.0,23.0,0.0,Signed,Star,77.0,0.0,0.0,CHI,tier_4,5.742411812961444,CHI,5
1324,RG,Ed,Ingram,Ed Ingram,CHI,16,0,0,1215,False,16,0,0,4,Ed,Ingram,1371.0,1369.0,5.0,28.0,0.0,Signed,Normal,80.0,0.0,0.0,CHI,tier_3,0.0,CHI,8
1327,C,Drake,Nugent,Drake Nugent,DAL,13,0,8,842,False,13,10,0,4,Drake,Nugent,3413.0,3411.0,3.0,26.0,10.0,Signed,Normal,84.0,0.0,0.0,DAL,tier_3,9.501187648456057,DAL,-4
1331,RT,Wanya,Morris,Wanya Morris,MIN,6,3,9,458,False,11,30,0,4,Wanya,Morris,1997.0,1995.0,4.0,26.0,30.0,Signed,Normal,68.0,0.0,0.0,MIN,tier_6,19.650655021834062,MIN,-5
1332,LG,Kelvin,Banks Jr,Kelvin Banks Jr,LV,12,0,4,895,False,12,22,0,4,Kelvin,Banks Jr,427.0,425.0,2.0,23.0,22.0,Signed,Star,75.0,0.0,0.0,LV,tier_4,4.4692737430167595,LV,0
1341,RG,Ajani,Cornelius,Ajani Cornelius,DET,16,0,1,1166,False,16,18,0,4,Ajani,Cornelius,1095.0,1093.0,2.0,25.0,18.0,Signed,Normal,76.0,0.0,0.0,DET,tier_4,0.8576329331046312,DET,5
1343,LT,Nolan,Potter,Nolan Potter,DET,16,0,11,1131,False,16,18,0,4,Nolan,Potter,3360.0,3358.0,3.0,26.0,18.0,Signed,Star,90.0,0.0,0.0,DET,tier_1,9.725906277630417,DET,-3
1344,RT,Penei,Sewell,Penei Sewell,DET,16,0,4,1131,False,16,18,0,4,Penei,Sewell,2513.0,2511.0,6.0,26.0,18.0,Signed,Superstar,94.0,0.0,0.0,DET,tier_1,3.5366931918656053,DET,4
1347,C,Andrew,Raym,Andrew Raym,CIN,10,0,2,720,False,10,1,0,4,Andrew,Raym,3416.0,3414.0,3.0,26.0,1.0,Signed,Normal,73.0,0.0,0.0,CIN,tier_5,2.7777777777777777,CIN,6
1349,LG,Garrett,Schwiebert,Garrett Schwiebert,BUF,14,0,2,991,False,14,2,0,4,Garrett,Schwiebert,490.0,488.0,1.0,24.0,2.0,Signed,Normal,70.0,0.0,0.0,BUF,tier_5,2.0181634712411705,BUF,3
1350,RG,Jamaree,Salyer,Jamaree Salyer,LAC,12,5,0,893,False,12,7,0,4,Jamaree,Salyer,2453.0,2451.0,5.0,27.0,7.0,Signed,Normal,81.0,0.0,0.0,LAC,tier_3,0.0,LAC,8
1353,LG,Zion,Johnson,Zion Johnson,PIT,16,17,7,1023,False,16,28,0,4,Zion,Johnson,1499.0,1497.0,5.0,27.0,28.0,Signed,Star,81.0,0.0,0.0,PIT,tier_3,6.842619745845552,PIT,-8
1357,LT,Taylor,Decker,Taylor Decker,CAR,10,0,7,712,False,12,20,0,4,Taylor,Decker,687.0,685.0,11.0,33.0,20.0,Signed,Star,71.0,0.0,0.0,CAR,tier_5,9.831460674157302,CAR,0
1360,C,Parker,Brailsford,Parker Brailsford,NYJ,13,2,3,955,False,14,17,0,4,Parker,Brailsford,1349.0,1347.0,0.0,22.0,17.0,Signed,Normal,71.0,0.0,0.0,NYJ,tier_5,3.141361256544503,NYJ,3
1361,C,Frank,Ragnow,Frank Ragnow,DET,10,0,2,686,False,10,18,0,4,Frank,Ragnow,2310.0,2308.0,9.0,31.0,18.0,Signed,Superstar,90.0,0.0,0.0,DET,tier_1,2.9154518950437316,DET,1
1363,RT,Taliese,Fuaga,Taliese Fuaga,MIA,14,0,4,951,False,14,11,0,4,Taliese,Fuaga,3231.0,3229.0,3.0,26.0,11.0,Signed,Star,82.0,0.0,0.0,MIA,tier_3,4.206098843322818,MIA,4
1364,LT,Rashawn,Slater,Rashawn Slater,LAC,16,9,8,1151,False,16,7,0,4,Rashawn,Slater,2567.0,2565.0,6.0,28.0,7.0,Signed,Superstar,94.0,0.0,0.0,LAC,tier_1,6.950477845351868,LAC,-1
1379,C,Jonathan,Denis,Jonathan Denis,SF,13,6,2,822,False,13,14,0,4,Jonathan,Denis,2397.0,2395.0,1.0,24.0,14.0,Signed,Normal,66.0,0.0,0.0,SF,tier_6,2.4330900243309004,SF,7
1380,C,Demetrius,Hunter,Demetrius Hunter,PHI,14,0,12,917,False,14,12,0,4,Demetrius,Hunter,947.0,945.0,0.0,23.0,12.0,Signed,Normal,68.0,0.0,0.0,PHI,tier_6,13.086150490730644,PHI,-5
1384,LT,Blake,Miller,Blake Miller,MIA,15,0,11,1044,False,15,11,0,4,Blake,Miller,2695.0,2693.0,1.0,24.0,11.0,Signed,Normal,75.0,0.0,0.0,MIA,tier_4,10.536398467432951,MIA,0
1385,RT,Kaleb,McGary,Kaleb McGary,ATL,16,0,13,1148,False,16,13,0,4,Kaleb,McGary,1872.0,1870.0,8.0,32.0,13.0,Signed,Normal,70.0,0.0,0.0,ATL,tier_5,11.32404181184669,ATL,-3
1387,LG,LaDarius,Henderson,LaDarius Henderson,MIA,16,0,4,1094,False,16,11,0,4,LaDarius,Henderson,3465.0,3463.0,3.0,25.0,11.0,Signed,Normal,73.0,0.0,0.0,MIA,tier_5,3.656307129798903,MIA,0
1388,C,Connor,Williams,Connor Williams,MIA,13,0,5,921,False,13,11,0,4,Connor,Williams,3035.0,3033.0,9.0,30.0,11.0,Signed,Normal,81.0,0.0,0.0,MIA,tier_3,5.4288816503800215,MIA,-1
1389,RG,Robert,Hunt,Robert Hunt,MIA,14,0,0,967,False,14,11,0,4,Robert,Hunt,1347.0,1345.0,7.0,31.0,11.0,Signed,Star,80.0,0.0,0.0,MIA,tier_3,0.0,MIA,8
1390,RG,DJ,Campbell,DJ Campbell,CLE,16,6,1,1104,False,16,4,0,4,DJ,Campbell,95.0,93.0,1.0,24.0,4.0,Signed,Normal,68.0,0.0,0.0,CLE,tier_6,0.9057971014492754,CLE,7
1391,RG,Chris,Lindstrom,Chris Lindstrom,ATL,16,0,0,1245,False,16,13,0,4,Chris,Lindstrom,1732.0,1730.0,8.0,30.0,13.0,Signed,Superstar,90.0,0.0,0.0,ATL,tier_1,0.0,ATL,4
1392,C,Connor,Lew,Connor Lew,ARI,14,4,11,968,False,14,6,0,4,Connor,Lew,2400.0,2398.0,0.0,22.0,6.0,Signed,Normal,74.0,0.0,0.0,ARI,tier_5,11.363636363636363,ARI,-6
1393,LT,Jonah,Williams,Jonah Williams,ARI,7,7,3,530,False,14,6,0,4,Jonah,Williams,3051.0,3049.0,8.0,29.0,6.0,Signed,Normal,72.0,0.0,0.0,ARI,tier_5,5.660377358490566,ARI,6
1394,RG,Sean,Rhyan,Sean Rhyan,ARI,12,3,0,862,False,16,6,0,4,Sean,Rhyan,2357.0,2355.0,5.0,28.0,6.0,Signed,Normal,82.0,0.0,0.0,ARI,tier_3,0.0,ARI,8
1395,LG,Ben,Christman,Ben Christman,ARI,14,5,1,1090,False,14,6,0,4,Ben,Christman,2139.0,2137.0,1.0,24.0,6.0,Signed,Star,83.0,0.0,0.0,ARI,tier_3,0.9174311926605505,ARI,4
1396,RG,Cam'Ron,Johnson,Cam'Ron Johnson,SF,13,3,0,834,False,13,14,0,4,Cam'Ron,Johnson,1751.0,1749.0,2.0,24.0,14.0,Signed,Star,71.0,0.0,0.0,SF,tier_5,0.0,SF,11
1398,LT,Marques,Cox,Marques Cox,SF,16,3,7,1097,False,16,14,0,4,Marques,Cox,3345.0,3343.0,3.0,26.0,14.0,Signed,Normal,70.0,0.0,0.0,SF,tier_5,6.381039197812215,SF,3
1399,RT,Kinglsey,Suamataia,Kinglsey Suamataia,SF,11,9,5,770,False,11,14,0,4,Kinglsey,Suamataia,3213.0,3211.0,3.0,25.0,14.0,Signed,Superstar,96.0,0.0,0.0,SF,tier_0,6.493506493506494,SF,-2
1400,LG,Zak,Zinter,Zak Zinter,SF,16,3,2,1182,False,16,14,0,4,Zak,Zinter,3338.0,3336.0,3.0,26.0,14.0,Signed,Star,81.0,0.0,0.0,SF,tier_3,1.6920473773265652,SF,1
1401,RT,Luke,Goedeke,Luke Goedeke,ARI,10,0,6,666,False,11,6,0,4,Luke,Goedeke,1022.0,1020.0,5.0,28.0,6.0,Signed,Normal,68.0,0.0,0.0,ARI,tier_6,9.00900900900901,ARI,4
1413,RG,Mike,Onwenu,Mike Onwenu,NYG,14,0,0,1058,False,14,15,0,4,Mike,Onwenu,2135.0,2133.0,7.0,29.0,15.0,Signed,Star,76.0,0.0,0.0,NYG,tier_4,0.0,NYG,10
1414,LT,Andrew,Thomas,Andrew Thomas,NYG,11,0,3,723,False,11,15,0,4,Andrew,Thomas,2770.0,2768.0,7.0,28.0,15.0,Signed,Superstar,81.0,0.0,0.0,NYG,tier_3,4.149377593360996,NYG,4
1416,LG,Cole,Strange,Cole Strange,DEN,16,4,5,1130,False,16,3,0,4,Cole,Strange,2693.0,2691.0,5.0,29.0,3.0,Signed,Star,69.0,0.0,0.0,DEN,tier_6,4.424778761061947,DEN,1
1417,LT,Kolton,Miller,Kolton Miller,DEN,16,0,13,1186,False,16,3,0,4,Kolton,Miller,1936.0,1934.0,9.0,31.0,3.0,Signed,Star,83.0,0.0,0.0,DEN,tier_3,10.961214165261383,DEN,-1
1418,RT,Eli,Sutton,Eli Sutton,DEN,12,3,7,975,False,16,3,0,4,Eli,Sutton,579.0,577.0,1.0,22.0,3.0,Signed,Normal,74.0,0.0,0.0,DEN,tier_5,7.17948717948718,DEN,3
1420,RG,Quinn,Meinerz,Quinn Meinerz,DEN,16,2,1,1244,False,16,3,0,4,Quinn,Meinerz,1913.0,1911.0,6.0,28.0,3.0,Signed,Star,83.0,0.0,0.0,DEN,tier_3,0.8038585209003215,DEN,4
1421,C,Jack,Hollifield,Jack Hollifield,DEN,16,4,3,1112,False,16,3,0,4,Jack,Hollifield,2669.0,2667.0,1.0,23.0,3.0,Signed,Normal,79.0,0.0,0.0,DEN,tier_4,2.697841726618705,DEN,5
1427,LG,Connor,McGovern,Connor McGovern,ATL,16,0,9,1098,False,16,13,0,4,Connor,McGovern,1877.0,1875.0,8.0,29.0,13.0,Signed,Normal,72.0,0.0,0.0,ATL,tier_5,8.196721311475411,ATL,-6
1429,C,Ezra,Dotson-Oyetade,Ezra Dotson-Oyetade,CHI,16,0,2,1300,False,16,0,0,4,Ezra,Dotson-Oyetade,1722.0,1720.0,1.0,24.0,0.0,Signed,Star,86.0,0.0,0.0,CHI,tier_2,1.5384615384615385,CHI,2
3446,LG,Harris,Sewell,Harris Sewell,LAC,16,0,3,1088,False,16,7,0,4,Harris,Sewell,2322.0,2320.0,0.0,22.0,7.0,Signed,Superstar,78.0,0.0,0.0,LAC,tier_4,2.7573529411764706,LAC,2
3448,LT,Orlando,Brown,Orlando Brown,CIN,16,9,1,1205,False,16,1,0,4,Orlando,Brown,358.0,356.0,9.0,31.0,1.0,Signed,Star,86.0,0.0,0.0,CIN,tier_2,0.8298755186721991,CIN,6
3449,RT,Logan,Taylor,Logan Taylor,KC,16,0,9,1179,False,16,8,0,4,Logan,Taylor,229.0,227.0,1.0,24.0,8.0,Signed,Star,85.0,0.0,0.0,KC,tier_2,7.633587786259541,KC,0
