Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,STAT_KEEP,DLINEFUMBLERECOVERYYARDS,DSECINTRETURNYARDS,DOWNSPLAYED,DLINEFUMBLERECOVERIES,ASSDEFTACKLES,BIGHITS,DEFTACKLES,DLINEHALFSACK,SEAS_YEAR,CTHALLOWED,DSECINTLONGESTRETURN,DLINESAFETIES,DSECINTS,DSECINTTDS,GAMERATING,DEFPASSDEFLECTIONS,DLINEBLOCKS,YEARBYYEARTEAMINDEX,DEFTACKLESFORLOSS,DLINEFORCEDFUMBLES,DLINESACKS,DLINEFUMBLETDS,GAMESPLAYED,GAMESSTARTED,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,Age,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,DLSacksAndTFLPer1000Snaps,DTSacksAndTFLPer1000Snaps,TotalTurnoversPer1000Snaps,LBSacksTFLPassDeflPer1000Snaps,TacklesPer1000Snaps,CBPassDeflPer1000Snaps,CBCatchAllowPer100Snaps,SafetiesCatchAllowMinusPDPerGame,TeamName_y,SkillPointDef
665,CB,D.J.,James,D.J. James,ATL,True,0,3,1177,0,24,29,44,0,4,39,3,0,1,0,0,14,0,13,0,0,0,0,16,16,D.J.,James,3343.0,3341.0,3.0,25.0,13.0,Signed,Star,81.0,0.0,0.0,ATL,tier_3,0.0,0.0,0.8496176720475787,11.894647408666101,57.77400169923534,11.894647408666101,3.3135089209855564,1.5625,ATL,-2
670,LE,Jonathon,Cooper,Jonathon Cooper,ARI,True,0,0,816,0,12,22,41,0,4,0,0,0,0,0,0,0,0,6,16,0,6,0,16,16,Jonathon,Cooper,573.0,571.0,6.0,29.0,6.0,Signed,Normal,79.0,0.0,0.0,ARI,tier_4,32.47549019607843,35.7843137254902,0.0,26.96078431372549,64.95098039215686,0.0,0.0,0.0,ARI,-2
686,LE,Mykel,Williams,Mykel Williams,NYG,True,18,0,703,1,20,33,36,0,4,0,0,0,0,0,0,0,0,15,11,2,10,1,13,13,Mykel,Williams,2172.0,2170.0,2.0,23.0,15.0,Signed,Star,83.0,0.0,0.0,NYG,tier_3,40.54054054054054,46.94167852062589,5.689900426742533,29.87197724039829,79.65860597439544,0.0,0.0,0.0,NYG,5
713,ROLB,Drew,Sanders,Drew Sanders,LAR,True,12,0,900,1,16,25,37,0,4,1,0,0,0,0,0,1,0,23,14,1,4,0,16,16,Drew,Sanders,2466.0,2464.0,4.0,25.0,23.0,Signed,Superstar,81.0,0.0,0.0,LAR,tier_3,23.333333333333336,25.333333333333332,2.2222222222222223,21.11111111111111,58.888888888888886,1.1111111111111112,0.1111111111111111,0.0,LAR,3
717,ROLB,Matthew,Salopek,Matthew Salopek,BAL,True,0,0,416,0,6,4,8,0,4,0,0,0,0,0,0,1,0,24,0,0,0,0,16,3,Matthew,Salopek,2475.0,2473.0,2.0,25.0,24.0,Signed,Normal,68.0,0.0,0.0,BAL,tier_6,0.0,0.0,0.0,2.403846153846154,33.65384615384615,2.403846153846154,0.0,-0.0625,BAL,-3
724,RE,Boogie,Basham Jr,Boogie Basham Jr,PIT,True,0,0,363,0,4,0,15,0,4,0,0,0,0,0,0,0,0,28,7,0,0,0,16,16,Boogie,Basham Jr,164.0,162.0,6.0,29.0,28.0,Signed,Star,73.0,0.0,0.0,PIT,tier_5,19.28374655647383,19.28374655647383,0.0,19.28374655647383,52.341597796143255,0.0,0.0,0.0,PIT,-5
746,CB,Ephesians,Prysock,Ephesians Prysock,TB,True,0,16,1094,0,27,50,68,1,4,38,11,0,2,0,0,6,0,5,1,0,0,0,14,1,Ephesians,Prysock,1071.0,1069.0,1.0,23.0,5.0,Signed,Normal,77.0,0.0,0.0,TB,tier_4,0.9140767824497258,0.9140767824497258,1.8281535648994516,6.39853747714808,86.83729433272396,5.484460694698354,3.473491773308958,2.2857142857142856,TB,-3
748,MLB,Tre,Freeman,Tre Freeman,CIN,True,0,0,588,0,17,28,47,0,4,25,0,0,0,0,0,2,0,1,5,0,0,0,14,14,Tre,Freeman,3197.0,3195.0,1.0,23.0,1.0,Signed,Normal,82.0,0.0,0.0,CIN,tier_3,8.503401360544219,8.503401360544219,0.0,11.904761904761903,108.84353741496598,3.401360544217687,4.2517006802721085,1.6428571428571428,CIN,0
757,MLB,Cedric,Gray,Cedric Gray,TB,True,0,0,1270,0,53,66,87,1,4,56,0,0,1,0,0,7,0,5,2,0,0,0,16,16,Cedric,Gray,3275.0,3273.0,3.0,24.0,5.0,Signed,Superstar,84.0,0.0,0.0,TB,tier_3,1.574803149606299,1.574803149606299,0.7874015748031495,7.086614173228346,110.23622047244095,5.511811023622047,4.409448818897638,3.0625,TB,1
758,SS,Jordan,Riley,Jordan Riley,SF,True,0,58,1256,0,29,43,69,0,4,52,22,0,3,0,0,13,0,14,0,0,0,0,16,16,Jordan,Riley,2178.0,2176.0,2.0,25.0,14.0,Signed,Star,71.0,0.0,0.0,SF,tier_5,0.0,0.0,2.3885350318471334,10.350318471337578,78.02547770700636,10.350318471337578,4.140127388535031,2.4375,SF,2
759,SS,Bryce,Anderson,Bryce Anderson,KC,True,0,0,425,0,6,14,18,0,4,10,0,0,0,0,0,2,0,8,0,0,0,0,14,1,Bryce,Anderson,649.0,647.0,1.0,23.0,8.0,Signed,Normal,68.0,0.0,0.0,KC,tier_6,0.0,0.0,0.0,4.705882352941176,56.47058823529412,4.705882352941176,2.3529411764705883,0.5714285714285714,KC,-5
766,FS,Jeremiah,Cooper,Jeremiah Cooper,ARI,True,0,0,1026,0,25,47,61,1,4,30,0,0,0,0,0,9,0,6,1,0,0,0,14,1,Jeremiah,Cooper,434.0,432.0,1.0,24.0,6.0,Signed,Normal,80.0,0.0,0.0,ARI,tier_3,0.9746588693957114,0.9746588693957114,0.0,9.746588693957115,83.82066276803118,8.771929824561402,2.923976608187134,1.5,ARI,3
769,CB,Dezjhon,Malone,Dezjhon Malone,KC,True,32,24,1009,1,24,48,70,0,4,40,9,0,4,0,0,8,0,8,0,1,0,0,13,5,Dezjhon,Malone,535.0,533.0,2.0,24.0,8.0,Signed,Normal,78.0,0.0,0.0,KC,tier_4,0.0,0.0,5.946481665014866,7.928642220019821,93.1615460852329,7.928642220019821,3.9643211100099105,2.4615384615384617,KC,3
778,CB,Joey,Porter Jr,Joey Porter Jr,PIT,True,0,21,1019,0,24,0,48,0,4,0,21,0,1,0,0,10,0,28,3,1,0,0,16,16,Joey,Porter Jr,2265.0,2263.0,4.0,27.0,28.0,Signed,Star,88.0,0.0,0.0,PIT,tier_2,2.944062806673209,2.944062806673209,1.9627085377821392,12.757605495583906,70.65750736015703,9.813542688910697,0.0,-0.625,PIT,1
788,CB,Jaylon,Braxton,Jaylon Braxton,ATL,True,0,0,613,0,12,22,29,0,4,20,0,0,0,0,0,1,0,13,0,0,0,0,16,0,Jaylon,Braxton,661.0,659.0,1.0,23.0,13.0,Signed,Normal,69.0,0.0,0.0,ATL,tier_6,0.0,0.0,0.0,1.6313213703099512,66.88417618270799,1.6313213703099512,3.262642740619902,1.1875,ATL,-3
796,CB,Quinyon,Mitchell,Quinyon Mitchell,TB,True,0,0,760,0,13,33,37,0,4,25,0,0,1,0,0,7,0,5,0,0,0,0,11,11,Quinyon,Mitchell,3320.0,3318.0,3.0,25.0,5.0,Signed,Superstar,90.0,0.0,0.0,TB,tier_1,0.0,0.0,1.3157894736842104,9.210526315789473,65.78947368421052,9.210526315789473,3.289473684210526,1.6363636363636365,TB,-3
797,SS,Ryan,Neal,Ryan Neal,PIT,True,0,0,877,1,24,0,71,0,4,0,0,0,0,0,0,5,0,28,12,3,1,0,16,16,Ryan,Neal,2053.0,2051.0,9.0,31.0,28.0,Signed,Star,78.0,0.0,0.0,PIT,tier_4,15.678449258836945,16.191562143671604,4.561003420752566,20.524515393386547,108.32383124287344,5.701254275940707,0.0,-0.3125,PIT,13
813,ROLB,Troy,Andersen,Troy Andersen,DET,True,11,0,659,1,22,36,47,1,4,21,0,0,0,0,0,1,0,18,4,1,0,1,14,14,Troy,Andersen,66.0,64.0,5.0,28.0,18.0,Signed,Star,79.0,0.0,0.0,DET,tier_4,6.0698027314112295,6.0698027314112295,4.552352048558422,7.587253414264037,104.7040971168437,1.5174506828528074,3.1866464339908953,1.4285714285714286,DET,6
850,ROLB,TyRon,Hopper,TyRon Hopper,ARI,True,0,0,710,0,20,30,43,1,4,17,0,0,0,0,0,4,0,6,4,0,0,0,16,16,TyRon,Hopper,3317.0,3315.0,3.0,26.0,6.0,Signed,Star,82.0,0.0,0.0,ARI,tier_3,5.633802816901409,5.633802816901409,0.0,11.267605633802818,88.73239436619718,5.633802816901409,2.3943661971830985,0.8125,ARI,1
870,ROLB,Devin,Bush,Devin Bush,TB,True,0,0,463,0,7,7,11,0,4,6,0,0,0,0,0,1,0,5,2,0,0,0,14,9,Devin,Bush,400.0,398.0,8.0,29.0,5.0,Signed,Normal,72.0,0.0,0.0,TB,tier_5,4.319654427645789,4.319654427645789,0.0,6.479481641468682,38.8768898488121,2.1598272138228944,1.2958963282937366,0.35714285714285715,TB,-3
885,DT,Keanu,Tanuvasa,Keanu Tanuvasa,LAR,True,0,0,544,0,15,20,33,0,4,0,0,0,0,0,0,0,0,23,14,0,4,0,16,1,Keanu,Tanuvasa,2117.0,2115.0,0.0,23.0,23.0,Signed,Normal,73.0,0.0,0.0,LAR,tier_5,38.60294117647059,41.911764705882355,0.0,33.088235294117645,88.23529411764706,0.0,0.0,0.0,LAR,1
887,DT,Peter,Woods,Peter Woods,LV,True,39,0,825,3,20,30,40,1,4,0,0,0,0,0,0,2,0,22,20,3,4,1,16,11,Peter,Woods,1097.0,1095.0,1.0,22.0,22.0,Signed,Star,80.0,0.0,0.0,LV,tier_3,32.72727272727273,34.909090909090914,8.484848484848486,31.515151515151516,72.72727272727272,2.4242424242424243,0.0,-0.125,LV,5
894,MLB,Jaishawn,Barham,Jaishawn Barham,NE,True,0,0,612,0,10,20,25,0,4,9,0,0,0,0,0,0,0,21,0,0,0,0,15,15,Jaishawn,Barham,1080.0,1078.0,2.0,23.0,21.0,Signed,Normal,73.0,0.0,0.0,NE,tier_5,0.0,0.0,0.0,0.0,57.18954248366013,0.0,1.4705882352941175,0.6,NE,-5
898,CB,JK,Johnson,JK Johnson,CIN,True,0,0,844,0,15,24,48,0,4,24,0,0,0,0,0,10,0,1,0,0,0,0,16,2,JK,Johnson,2093.0,2091.0,1.0,24.0,1.0,Signed,Normal,70.0,0.0,0.0,CIN,tier_5,0.0,0.0,0.0,11.848341232227487,74.64454976303317,11.848341232227487,2.843601895734597,0.875,CIN,-1
905,LOLB,Leo,Chenal,Leo Chenal,KC,True,0,0,518,0,8,15,21,0,4,2,0,0,0,0,0,1,0,8,1,0,0,0,14,14,Leo,Chenal,493.0,491.0,5.0,26.0,8.0,Signed,Star,71.0,0.0,0.0,KC,tier_5,1.9305019305019306,1.9305019305019306,0.0,3.8610038610038613,55.98455598455598,1.9305019305019306,0.3861003861003861,0.07142857142857142,KC,-6
911,LE,Nolan,Smith Jr,Nolan Smith Jr,PIT,True,0,0,470,0,7,0,14,1,4,0,0,0,0,0,0,0,0,28,10,1,2,0,16,16,Nolan,Smith Jr,2582.0,2580.0,4.0,26.0,28.0,Signed,Normal,69.0,0.0,0.0,PIT,tier_6,28.72340425531915,30.638297872340427,2.127659574468085,25.53191489361702,44.68085106382979,0.0,0.0,0.0,PIT,1
926,LE,Tomiwa,Durojaiye,Tomiwa Durojaiye,TB,True,0,0,755,0,17,23,33,0,4,0,0,0,0,0,0,0,0,5,11,0,5,0,16,0,Tomiwa,Durojaiye,2282.0,2280.0,0.0,23.0,5.0,Signed,Normal,69.0,0.0,0.0,TB,tier_6,26.158940397350996,29.139072847682122,0.0,21.192052980132452,66.22516556291392,0.0,0.0,0.0,TB,-1
975,LOLB,Jamien,Sherwood,Jamien Sherwood,CIN,True,0,0,518,0,7,11,22,0,4,1,0,0,0,0,0,2,1,1,1,0,0,0,16,6,Jamien,Sherwood,2535.0,2533.0,6.0,27.0,1.0,Signed,Normal,72.0,0.0,0.0,CIN,tier_5,1.9305019305019306,1.9305019305019306,1.9305019305019306,5.7915057915057915,55.98455598455598,3.8610038610038613,0.19305019305019305,-0.0625,CIN,-2
990,SS,Derek,Williams Jr,Derek Williams Jr,TB,True,15,13,1127,1,26,42,64,0,4,45,13,0,1,0,0,6,0,5,1,1,0,1,14,14,Derek,Williams Jr,157.0,155.0,0.0,22.0,5.0,Signed,Star,73.0,0.0,0.0,TB,tier_5,0.8873114463176576,0.8873114463176576,3.5492457852706303,6.211180124223602,79.85803016858918,5.323868677905945,3.9929015084294592,2.7857142857142856,TB,2
992,DT,Nazir,Stackhouse,Nazir Stackhouse,BUF,True,0,0,421,0,11,10,13,1,4,0,0,0,0,0,0,0,0,2,3,0,3,0,16,0,Nazir,Stackhouse,3354.0,3352.0,3.0,25.0,2.0,Signed,Normal,76.0,0.0,0.0,BUF,tier_4,19.596199524940616,22.802850356294538,0.0,14.251781472684087,57.00712589073635,0.0,0.0,0.0,BUF,-4
995,CB,Jaycee,Horn,Jaycee Horn,CAR,True,0,52,900,0,16,29,36,0,4,22,22,0,3,0,0,5,0,20,0,0,0,0,14,14,Jaycee,Horn,1302.0,1300.0,6.0,27.0,20.0,Signed,Star,86.0,0.0,0.0,CAR,tier_2,0.0,0.0,3.3333333333333335,5.555555555555555,57.77777777777778,5.555555555555555,2.4444444444444446,1.2142857142857142,CAR,-1
1008,MLB,Stefon,Thompson,Stefon Thompson,NE,True,0,0,338,0,5,5,11,0,4,1,0,0,0,0,0,0,0,21,1,0,0,0,12,1,Stefon,Thompson,1566.0,1564.0,1.0,24.0,21.0,Signed,Normal,66.0,0.0,0.0,NE,tier_6,2.9585798816568047,2.9585798816568047,0.0,2.9585798816568047,47.337278106508876,0.0,0.2958579881656805,0.08333333333333333,NE,-2
1013,MLB,Grayson,Howard,Grayson Howard,SF,True,0,0,391,0,8,8,8,0,4,1,0,0,0,0,0,0,0,14,0,0,0,0,16,1,Grayson,Howard,625.0,623.0,0.0,23.0,14.0,Signed,Normal,68.0,0.0,0.0,SF,tier_6,0.0,0.0,0.0,0.0,40.92071611253197,0.0,0.2557544757033248,0.0625,SF,-3
1016,CB,A.J.,Harris,A.J. Harris,LV,True,0,1,994,0,16,31,45,0,4,28,1,0,1,0,0,6,0,22,0,0,0,0,14,12,A.J.,Harris,1238.0,1236.0,1.0,22.0,22.0,Signed,Star,81.0,0.0,0.0,LV,tier_3,0.0,0.0,1.006036217303823,6.036217303822937,61.3682092555332,6.036217303822937,2.8169014084507045,1.5714285714285714,LV,-2
1025,RE,Armondo,Blount,Armondo Blount,LV,True,0,0,805,0,15,25,35,0,4,0,0,0,0,0,0,1,0,22,13,0,3,0,16,16,Armondo,Blount,1360.0,1358.0,0.0,21.0,22.0,Signed,Normal,74.0,0.0,0.0,LV,tier_5,22.67080745341615,24.347826086956523,0.0,21.11801242236025,62.11180124223603,1.2422360248447206,0.0,-0.0625,LV,-3
1036,SS,Jacoby,Mathews,Jacoby Mathews,NO,True,32,31,1280,1,37,47,64,0,4,32,14,0,3,0,0,11,0,26,0,1,0,0,16,16,Jacoby,Mathews,422.0,420.0,2.0,24.0,26.0,Signed,Star,77.0,0.0,0.0,NO,tier_4,0.0,0.0,3.90625,8.59375,78.90625,8.59375,2.5,1.3125,NO,1
1054,ROLB,Matt,Milano,Matt Milano,BUF,True,0,0,925,0,25,38,50,1,4,24,0,0,0,0,0,5,0,2,2,0,1,0,16,16,Matt,Milano,1929.0,1927.0,10.0,33.0,2.0,Signed,Star,76.0,0.0,0.0,BUF,tier_4,4.054054054054054,4.54054054054054,0.0,8.64864864864865,81.08108108108108,5.405405405405405,2.5945945945945943,1.1875,BUF,1
1057,FS,Andreas,Keaton,Andreas Keaton,BAL,True,0,0,1267,0,29,27,43,0,4,19,0,0,0,0,0,8,0,24,1,0,0,0,16,16,Andreas,Keaton,1077.0,1075.0,2.0,25.0,24.0,Signed,Normal,68.0,0.0,0.0,BAL,tier_6,0.7892659826361483,0.7892659826361483,0.0,7.103393843725335,56.82715074980268,6.314127861089187,1.499605367008682,0.6875,BAL,-1
1061,RE,David,Ojabo,David Ojabo,NYG,True,0,0,408,0,4,18,20,0,4,2,0,0,0,0,0,0,0,15,5,0,4,0,16,2,David,Ojabo,2108.0,2106.0,5.0,27.0,15.0,Signed,Star,76.0,0.0,0.0,NYG,tier_4,29.41176470588235,33.82352941176471,0.0,22.058823529411764,58.8235294117647,0.0,0.49019607843137253,0.125,NYG,-4
1063,DT,Jordan,Bertagnole,Jordan Bertagnole,PIT,True,0,0,439,0,14,0,13,0,4,0,0,0,0,0,0,0,0,28,15,1,3,0,16,16,Jordan,Bertagnole,1857.0,1855.0,2.0,25.0,28.0,Signed,Star,79.0,0.0,0.0,PIT,tier_4,46.12756264236902,49.202733485193626,2.277904328018223,41.00227790432802,61.50341685649203,0.0,0.0,0.0,PIT,6
1075,ROLB,Karene,Reid,Karene Reid,HOU,True,0,0,1308,0,33,86,108,1,4,67,0,0,0,0,0,1,0,31,4,0,0,0,16,16,Karene,Reid,3303.0,3301.0,3.0,24.0,31.0,Signed,Star,86.0,0.0,0.0,HOU,tier_2,3.058103975535168,3.058103975535168,0.0,3.8226299694189603,107.79816513761469,0.764525993883792,5.122324159021407,4.125,HOU,-8
1080,CB,Ennis,Rakestraw Jr,Ennis Rakestraw Jr,NE,True,21,0,652,1,15,21,34,0,4,21,0,0,0,0,0,3,0,21,0,1,1,0,12,0,Ennis,Rakestraw Jr,953.0,951.0,2.0,25.0,21.0,Signed,Normal,70.0,0.0,0.0,NE,tier_5,2.6840490797546015,3.3742331288343563,3.067484662576687,6.134969325153374,75.15337423312883,4.601226993865031,3.2208588957055215,1.5,NE,1
1093,RE,Chase,Young,Chase Young,NE,True,0,0,713,0,16,27,33,0,4,0,0,0,0,0,0,2,0,21,5,0,13,0,15,15,Chase,Young,3177.0,3175.0,7.0,28.0,21.0,Signed,Star,82.0,0.0,0.0,NE,tier_3,38.92005610098177,47.12482468443198,0.0,28.050490883590463,68.72370266479663,2.805049088359046,0.0,-0.13333333333333333,NE,-1
1103,ROLB,Tyreese,Fearbry,Tyreese Fearbry,LAR,True,0,0,420,0,3,8,10,0,4,0,0,0,0,0,0,0,0,23,2,0,0,0,16,1,Tyreese,Fearbry,554.0,552.0,0.0,22.0,23.0,Signed,Normal,69.0,0.0,0.0,LAR,tier_6,4.761904761904763,4.761904761904763,0.0,4.761904761904763,30.952380952380953,0.0,0.0,0.0,LAR,-1
1105,RE,Joe,Tryon-Shoyinka,Joe Tryon-Shoyinka,BAL,True,37,0,710,2,21,31,36,1,4,0,0,0,0,0,0,0,0,24,12,3,6,1,14,14,Joe,Tryon-Shoyinka,2849.0,2847.0,6.0,28.0,24.0,Signed,Star,79.0,0.0,0.0,BAL,tier_4,31.69014084507042,35.49295774647888,8.450704225352112,25.35211267605634,80.28169014084507,0.0,0.0,0.0,BAL,7
1110,RE,Tre'jon,Lewis,Tre'jon Lewis,LAC,True,12,0,717,1,16,20,29,1,4,0,0,0,0,0,0,0,0,7,14,1,3,0,15,1,Tre'jon,Lewis,723.0,721.0,2.0,25.0,7.0,Signed,Normal,73.0,0.0,0.0,LAC,tier_5,26.84797768479777,28.73082287308229,2.7894002789400276,23.709902370990235,62.76150627615063,0.0,0.0,0.0,LAC,0
1119,CB,Dontae,Manning,Dontae Manning,LAR,True,0,21,1146,0,19,24,44,0,4,39,13,0,2,1,0,5,0,23,0,0,0,0,15,15,Dontae,Manning,933.0,931.0,2.0,24.0,23.0,Signed,Normal,81.0,0.0,0.0,LAR,tier_3,0.0,0.0,2.617801047120419,4.363001745200698,54.9738219895288,4.363001745200698,3.4031413612565444,2.2666666666666666,LAR,-3
1131,CB,Khyree,Jackson,Khyree Jackson,KC,True,60,69,1037,3,24,35,43,0,4,34,22,0,7,1,0,11,0,8,1,2,0,0,15,15,Khyree,Jackson,3268.0,3266.0,3.0,26.0,8.0,Signed,Superstar,86.0,0.0,0.0,KC,tier_2,0.9643201542912248,0.9643201542912248,12.53616200578592,11.571841851494698,64.60945033751206,10.607521697203472,3.278688524590164,1.5333333333333334,KC,4
1134,LE,Jared,Verse,Jared Verse,IND,True,0,0,629,0,13,26,34,1,4,0,0,0,0,0,0,0,0,9,9,0,7,0,16,1,Jared,Verse,3211.0,3209.0,3.0,26.0,9.0,Signed,Normal,71.0,0.0,0.0,IND,tier_5,33.78378378378378,38.79173290937997,0.0,25.437201907790143,74.72178060413356,0.0,0.0,0.0,IND,-1
1149,LOLB,Blake,Cashman,Blake Cashman,KC,True,0,0,657,0,12,14,33,0,4,12,0,0,0,0,0,3,0,8,1,0,0,0,16,5,Blake,Cashman,472.0,470.0,8.0,31.0,8.0,Signed,Normal,69.0,0.0,0.0,KC,tier_6,1.5220700152207,1.5220700152207,0.0,6.0882800608828,68.4931506849315,4.5662100456621,1.82648401826484,0.5625,KC,-1
1195,CB,Michael,Carter II,Michael Carter II,BAL,True,0,0,1185,0,21,50,80,0,4,42,0,0,0,0,0,13,0,24,0,0,0,0,14,3,Michael,Carter II,458.0,456.0,6.0,28.0,24.0,Signed,Normal,77.0,0.0,0.0,BAL,tier_4,0.0,0.0,0.0,10.970464135021098,85.23206751054853,10.970464135021098,3.5443037974683547,2.0714285714285716,BAL,-2
1220,FS,Tyler,Nubin,Tyler Nubin,ARI,True,0,16,1093,0,30,34,47,0,4,20,16,0,1,0,0,1,0,6,0,0,0,0,16,16,Tyler,Nubin,3227.0,3225.0,3.0,26.0,6.0,Signed,XFactor,91.0,0.0,0.0,ARI,tier_1,0.0,0.0,0.9149130832570906,0.9149130832570906,70.44830741079596,0.9149130832570906,1.8298261665141813,1.1875,ARI,-7
1237,LE,Jadeveon,Clowney,Jadeveon Clowney,KC,True,0,0,841,0,22,31,41,1,4,1,0,0,0,0,0,0,0,8,13,0,5,0,16,1,Jadeveon,Clowney,525.0,523.0,13.0,34.0,8.0,Signed,Normal,70.0,0.0,0.0,KC,tier_5,25.862068965517242,28.537455410225924,0.0,21.40309155766944,74.91082045184304,0.0,0.11890606420927466,0.0625,KC,-3
1273,DT,LJ,McCray,LJ McCray,BAL,True,0,0,738,0,17,23,28,0,4,0,0,0,0,0,0,0,0,24,8,0,4,0,16,1,LJ,McCray,740.0,738.0,0.0,21.0,24.0,Signed,Normal,75.0,0.0,0.0,BAL,tier_4,20.32520325203252,22.764227642276424,0.0,16.260162601626018,60.97560975609756,0.0,0.0,0.0,BAL,-4
1291,RE,Collin,Oliver,Collin Oliver,ARI,True,0,0,865,0,17,37,47,0,4,0,0,0,0,0,0,1,0,6,11,1,8,0,16,16,Collin,Oliver,3264.0,3262.0,3.0,25.0,6.0,Signed,Superstar,86.0,0.0,0.0,ARI,tier_2,28.90173410404624,33.063583815028906,1.1560693641618498,23.12138728323699,73.98843930635839,1.1560693641618498,0.0,-0.0625,ARI,-5
1325,SS,Calen,Bullock,Calen Bullock,PIT,True,0,85,592,2,12,0,40,0,4,0,84,0,2,1,0,4,0,28,7,0,1,0,10,10,Calen,Bullock,3252.0,3250.0,3.0,24.0,28.0,Signed,Star,85.0,0.0,0.0,PIT,tier_2,14.780405405405405,15.54054054054054,8.445945945945946,20.27027027027027,87.83783783783784,6.756756756756757,0.0,-0.4,PIT,8
1345,FS,Caleb,Downs,Caleb Downs,PIT,True,1,3,983,1,36,0,64,0,4,0,3,0,1,0,0,2,0,28,7,1,0,0,16,16,Caleb,Downs,324.0,322.0,1.0,22.0,28.0,Signed,Superstar,85.0,0.0,0.0,PIT,tier_2,7.121057985757885,7.121057985757885,3.051881993896236,9.155645981688709,101.7293997965412,2.0345879959308237,0.0,-0.125,PIT,7
1347,LE,Harold,Perkins,Harold Perkins,TB,True,0,0,883,0,21,40,48,0,4,2,0,0,0,0,0,0,1,5,12,0,13,0,16,16,Harold,Perkins,1058.0,1056.0,2.0,23.0,5.0,Signed,Star,82.0,0.0,0.0,TB,tier_3,39.35447338618347,45.97961494903737,1.1325028312570782,28.312570781426952,78.14269535673839,0.0,0.22650056625141565,0.125,TB,1
1357,CB,Denzel,Ward,Denzel Ward,DET,True,0,49,1085,0,22,36,44,1,4,38,31,0,4,0,0,10,0,18,0,0,0,0,16,16,Denzel,Ward,2945.0,2943.0,9.0,30.0,18.0,Signed,Star,84.0,0.0,0.0,DET,tier_3,0.0,0.0,3.686635944700461,9.216589861751151,60.82949308755761,9.216589861751151,3.5023041474654377,1.75,DET,2
1368,MLB,Barrett,Carter,Barrett Carter,ARI,True,0,25,1263,0,54,77,87,1,4,45,14,0,2,0,0,5,0,6,2,0,0,0,16,16,Barrett,Carter,3242.0,3240.0,3.0,24.0,6.0,Signed,XFactor,94.0,0.0,0.0,ARI,tier_1,1.5835312747426762,1.5835312747426762,1.5835312747426762,5.542359461599366,111.63895486935867,3.95882818685669,3.5629453681710213,2.5,ARI,-1
1375,SS,Nick,Emmanwori,Nick Emmanwori,NYG,True,0,0,1285,0,39,50,70,0,4,46,0,0,0,0,0,9,0,15,2,0,0,0,16,16,Nick,Emmanwori,2088.0,2086.0,2.0,23.0,15.0,Signed,Normal,72.0,0.0,0.0,NYG,tier_5,1.556420233463035,1.556420233463035,0.0,8.560311284046694,84.8249027237354,7.003891050583658,3.5797665369649803,2.3125,NYG,-1
1390,RE,Nik,Bonitto,Nik Bonitto,PIT,True,0,0,447,0,11,0,10,0,4,0,0,0,0,0,0,0,0,28,10,0,4,0,10,10,Nik,Bonitto,258.0,256.0,5.0,27.0,28.0,Signed,Star,83.0,0.0,0.0,PIT,tier_3,38.03131991051454,42.05816554809844,0.0,31.319910514541387,46.97986577181208,0.0,0.0,0.0,PIT,-1
1413,LOLB,Smael,Mondon,Smael Mondon,BAL,True,0,0,557,0,21,28,38,0,4,16,0,0,0,0,0,4,0,24,2,0,0,0,16,16,Smael,Mondon,3225.0,3223.0,3.0,24.0,24.0,Signed,Normal,79.0,0.0,0.0,BAL,tier_4,3.5906642728904847,3.5906642728904847,0.0,10.771992818671455,105.9245960502693,7.1813285457809695,2.872531418312388,0.75,BAL,1
1419,LE,Princewill,Umanmielen,Princewill Umanmielen,BAL,True,0,0,377,0,5,8,13,0,4,0,0,0,0,0,0,0,0,24,3,0,1,0,16,2,Princewill,Umanmielen,940.0,938.0,0.0,22.0,24.0,Signed,Normal,70.0,0.0,0.0,BAL,tier_5,12.599469496021221,13.793103448275861,0.0,10.610079575596817,47.745358090185675,0.0,0.0,0.0,BAL,-5
1458,ROLB,Cal,Haladay,Cal Haladay,PHI,True,0,0,625,0,12,23,34,1,4,22,0,0,0,0,0,0,1,12,4,0,0,0,15,15,Cal,Haladay,1418.0,1416.0,2.0,25.0,12.0,Signed,Star,76.0,0.0,0.0,PHI,tier_4,6.4,6.4,1.6,6.4,73.6,0.0,3.52,1.4666666666666666,PHI,0
1500,LOLB,Zaven,Collins,Zaven Collins,LAR,True,0,18,720,0,25,37,59,0,4,29,12,0,2,0,0,5,1,23,5,0,1,0,16,16,Zaven,Collins,553.0,551.0,6.0,28.0,23.0,Signed,Star,73.0,0.0,0.0,LAR,tier_5,9.375,10.0,4.166666666666667,15.277777777777777,116.66666666666667,6.944444444444444,4.027777777777778,1.5,LAR,13
1511,SS,DeShon,Elliott,DeShon Elliott,BUF,True,24,14,1124,1,37,43,61,0,4,34,9,0,2,0,0,6,0,2,1,1,0,0,14,14,DeShon,Elliott,806.0,804.0,9.0,30.0,2.0,Signed,Star,77.0,0.0,0.0,BUF,tier_4,0.889679715302491,0.889679715302491,3.558718861209964,6.227758007117438,87.18861209964413,5.338078291814947,3.0249110320284696,2.0,BUF,2
