Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,STAT_KEEP,DLINEFUMBLERECOVERYYARDS,DSECINTRETURNYARDS,DOWNSPLAYED,DLINEFUMBLERECOVERIES,ASSDEFTACKLES,BIGHITS,DEFTACKLES,DLINEHALFSACK,SEAS_YEAR,CTHALLOWED,DSECINTLONGESTRETURN,DLINESAFETIES,DSECINTS,DSECINTTDS,GAMERATING,DEFPASSDEFLECTIONS,DLINEBLOCKS,YEARBYYEARTEAMINDEX,DEFTACKLESFORLOSS,DLINEFORCEDFUMBLES,DLINESACKS,DLINEFUMBLETDS,GAMESPLAYED,GAMESSTARTED,FirstName_y,LastName_y,Row Excel,Row Editor,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,DLSacksAndTFLPerGame,TotalTurnoversPerGame,LBSacksTFLPassDeflPerGame,TacklesPerGame,CBPassDeflPerGame,CBCatchAllowPer100Snaps,SafetiesCatchAllowMinusPDPerGame,TeamName_y,SkillPointDef
1035,DT,D.J.,Reader,D.J. Reader,CLE,True,0,0,718,0,22,25,39,1,4,0,0,2,0,0,0,0,0,4,16,0,8,0,15,2,D.J.,Reader,2177.0,2175.0,4.0,Signed,72.0,0.0,0.0,CLE,tier_5,1.6,0.13333333333333333,1.6,4.066666666666666,0.0,0.0,0.0,CLE,4
1056,CB,Jaylon,Johnson,Jaylon Johnson,CHI,True,0,20,608,0,8,21,29,0,4,13,13,0,2,0,0,10,0,0,0,0,0,0,10,10,Jaylon,Johnson,1379.0,1377.0,0.0,Signed,87.0,0.0,0.0,CHI,tier_2,0.0,0.2,1.0,3.7,1.0,2.138157894736842,0.3,CHI,1
1069,LOLB,Owen,Pappoe,Owen Pappoe,NO,True,0,30,519,0,9,9,10,0,4,5,25,0,2,0,0,2,0,26,0,0,1,0,15,4,Owen,Pappoe,3357.0,3355.0,26.0,Signed,71.0,0.0,0.0,NO,tier_5,0.06666666666666667,0.13333333333333333,0.2,1.2666666666666666,0.13333333333333333,0.9633911368015413,0.2,NO,-2
1081,RE,Curtis,Ryans,Curtis Ryans,KC,True,8,0,557,1,15,16,21,0,4,0,0,0,0,0,0,0,0,8,5,2,5,0,14,3,Curtis,Ryans,3054.0,3052.0,8.0,Signed,65.0,0.0,0.0,KC,tier_6,0.7142857142857143,0.21428571428571427,0.7142857142857143,2.5714285714285716,0.0,0.0,0.0,KC,2
1106,LE,John,Franklin-Myers,John Franklin-Myers,NYJ,True,1,0,885,1,13,42,49,1,4,1,0,0,0,0,0,1,0,17,18,1,11,0,15,15,John,Franklin-Myers,864.0,862.0,17.0,Signed,88.0,0.0,0.0,NYJ,tier_2,1.9333333333333333,0.13333333333333333,2.0,4.133333333333334,0.06666666666666667,0.11299435028248588,0.0,NYJ,1
1128,ROLB,Matt,Milano,Matt Milano,BUF,True,0,0,511,0,9,19,32,0,4,22,0,0,0,0,0,5,0,2,0,0,1,0,15,15,Matt,Milano,1801.0,1799.0,2.0,Signed,67.0,0.0,0.0,BUF,tier_6,0.06666666666666667,0.0,0.4,2.7333333333333334,0.3333333333333333,4.305283757338552,1.1333333333333333,BUF,1
1142,LE,Korey,Foreman,Korey Foreman,NO,True,0,0,1022,0,20,34,49,0,4,4,0,0,0,0,0,0,0,26,13,0,11,0,15,15,Korey,Foreman,58.0,56.0,26.0,Signed,74.0,0.0,0.0,NO,tier_5,1.6,0.0,1.6,4.6,0.0,0.3913894324853229,0.26666666666666666,NO,4
1183,LE,Arden,Key,Arden Key,LAC,True,0,0,259,0,6,4,11,0,4,0,0,0,0,0,0,1,0,7,1,0,5,0,13,2,Arden,Key,1494.0,1492.0,7.0,Signed,69.0,0.0,0.0,LAC,tier_6,0.46153846153846156,0.0,0.5384615384615384,1.3076923076923077,0.07692307692307693,0.0,-0.07692307692307693,LAC,0
1191,CB,Denver,Harris,Denver Harris,CLE,True,0,38,984,0,17,34,52,0,4,20,24,0,3,1,0,4,0,4,0,0,0,0,15,4,Denver,Harris,2115.0,2113.0,4.0,Signed,74.0,0.0,0.0,CLE,tier_5,0.0,0.26666666666666666,0.26666666666666666,4.6,0.26666666666666666,2.0325203252032518,1.0666666666666667,CLE,2
1272,MLB,Cody,Simon,Cody Simon,CAR,True,0,0,781,0,24,31,42,1,4,18,0,0,0,0,0,4,0,20,0,0,0,0,13,2,Cody,Simon,181.0,179.0,20.0,Signed,77.0,0.0,0.0,CAR,tier_4,0.0,0.0,0.3076923076923077,5.076923076923077,0.3076923076923077,2.3047375160051216,1.0769230769230769,CAR,-3
1316,LOLB,Darrell,Taylor,Darrell Taylor,MIA,True,0,16,399,0,8,22,34,0,4,16,16,0,1,0,0,3,0,11,5,0,2,0,14,14,Darrell,Taylor,2567.0,2565.0,11.0,Signed,69.0,0.0,0.0,MIA,tier_6,0.5,0.07142857142857142,0.7142857142857143,3.0,0.21428571428571427,4.010025062656641,0.9285714285714286,MIA,4
1317,DT,B.J.,Hill,B.J. Hill,LAC,True,5,0,865,1,19,32,39,0,4,0,0,1,0,0,0,0,0,7,16,1,5,0,14,14,B.J.,Hill,1167.0,1165.0,7.0,Signed,85.0,0.0,0.0,LAC,tier_2,1.5,0.21428571428571427,1.5,4.142857142857143,0.0,0.0,0.0,LAC,3
1336,LE,Jadeveon,Clowney,Jadeveon Clowney,LAC,True,45,0,914,1,21,25,30,0,4,1,0,0,0,0,0,0,0,7,6,1,5,0,14,14,Jadeveon,Clowney,474.0,472.0,7.0,Signed,72.0,0.0,0.0,LAC,tier_5,0.7857142857142857,0.14285714285714285,0.7857142857142857,3.642857142857143,0.0,0.10940919037199125,0.07142857142857142,LAC,1
1404,LOLB,Brandon,Jennings,Brandon Jennings,WAS,True,0,33,396,0,7,14,21,0,4,6,24,0,2,0,0,2,0,25,0,0,0,0,14,9,Brandon,Jennings,697.0,695.0,25.0,Signed,67.0,0.0,0.0,WAS,tier_6,0.0,0.14285714285714285,0.14285714285714285,2.0,0.14285714285714285,1.5151515151515151,0.2857142857142857,WAS,1
1414,MLB,Ethan,Calvert,Ethan Calvert,CIN,True,0,0,342,0,6,18,26,0,4,10,0,0,0,0,0,2,0,1,1,0,0,0,14,14,Ethan,Calvert,1768.0,1766.0,1.0,Signed,73.0,0.0,0.0,CIN,tier_5,0.07142857142857142,0.0,0.21428571428571427,2.2857142857142856,0.14285714285714285,2.923976608187134,0.5714285714285714,CIN,-3
1422,DT,Quinnen,Williams,Quinnen Williams,CHI,True,0,0,907,0,26,37,41,0,4,0,0,0,0,0,0,0,0,0,12,0,5,0,14,14,Quinnen,Williams,2859.0,2857.0,0.0,Signed,97.0,0.0,0.0,CHI,tier_0,1.2142857142857142,0.0,1.2142857142857142,4.785714285714286,0.0,0.0,0.0,CHI,-6
1439,ROLB,Uchenna,Nwosu,Uchenna Nwosu,LAC,True,47,0,870,3,18,28,33,0,4,5,0,0,0,0,0,0,1,7,7,3,6,0,12,12,Uchenna,Nwosu,1966.0,1964.0,7.0,Signed,84.0,0.0,0.0,LAC,tier_3,1.0833333333333333,0.5833333333333334,1.0833333333333333,4.25,0.0,0.5747126436781609,0.4166666666666667,LAC,3
1470,CB,Michael,Ojemudia,Michael Ojemudia,WAS,True,0,45,1073,0,31,52,70,0,4,32,28,0,2,1,0,5,0,25,0,0,0,0,15,15,Michael,Ojemudia,1983.0,1981.0,25.0,Signed,80.0,0.0,0.0,WAS,tier_3,0.0,0.2,0.3333333333333333,6.733333333333333,0.3333333333333333,2.982292637465051,1.8,WAS,-2
1474,SS,Jordan,Morant,Jordan Morant,LAC,True,0,32,383,0,5,11,15,0,4,8,32,0,1,0,0,2,0,7,1,0,0,0,15,3,Jordan,Morant,2580.0,2578.0,7.0,Signed,68.0,0.0,0.0,LAC,tier_6,0.06666666666666667,0.06666666666666667,0.2,1.3333333333333333,0.13333333333333333,2.088772845953003,0.4,LAC,-1
1501,FS,Daniel,Wright,Daniel Wright,NYJ,True,0,0,298,0,4,6,7,0,4,1,0,0,0,0,0,1,0,17,0,0,0,0,15,2,Daniel,Wright,3410.0,3408.0,17.0,Signed,70.0,0.0,0.0,NYJ,tier_5,0.0,0.0,0.06666666666666667,0.7333333333333333,0.06666666666666667,0.33557046979865773,0.0,NYJ,-3
1517,FS,Brandon,Joseph,Brandon Joseph,NYJ,True,0,0,1080,0,27,23,33,0,4,5,0,0,0,0,0,1,0,17,0,0,0,0,15,15,Brandon,Joseph,3327.0,3325.0,17.0,Signed,91.0,0.0,0.0,NYJ,tier_1,0.0,0.0,0.06666666666666667,4.0,0.06666666666666667,0.4629629629629629,0.26666666666666666,NYJ,-4
1549,LOLB,Shaquil,Barrett,Shaquil Barrett,NYG,True,0,0,499,0,8,5,9,0,4,3,0,0,0,0,0,0,0,15,0,0,4,0,15,6,Shaquil,Barrett,141.0,139.0,15.0,Signed,67.0,0.0,0.0,NYG,tier_6,0.26666666666666666,0.0,0.26666666666666666,1.1333333333333333,0.0,0.6012024048096193,0.2,NYG,0
1551,SS,Grant,Delpit,Grant Delpit,CHI,True,0,4,708,0,14,21,29,0,4,13,2,0,3,0,0,7,0,0,0,0,0,0,10,10,Grant,Delpit,642.0,640.0,0.0,Signed,83.0,0.0,0.0,CHI,tier_3,0.0,0.3,0.7,4.3,0.7,1.8361581920903955,0.6,CHI,2
1555,FS,Eric,Burrell,Eric Burrell,MIA,True,0,0,328,0,4,5,10,0,4,3,0,0,0,0,0,0,0,11,0,1,0,0,15,2,Eric,Burrell,356.0,354.0,11.0,Signed,66.0,0.0,0.0,MIA,tier_6,0.0,0.06666666666666667,0.0,0.9333333333333333,0.0,0.9146341463414633,0.2,MIA,-1
1569,ROLB,Josh,White,Josh White,LAC,True,0,17,647,0,12,12,20,0,4,10,9,0,2,0,0,3,0,7,1,0,1,0,15,6,Josh,White,1885.0,1883.0,7.0,Signed,67.0,0.0,0.0,LAC,tier_6,0.13333333333333333,0.13333333333333333,0.3333333333333333,2.1333333333333333,0.2,1.545595054095827,0.4666666666666667,LAC,0
1593,LOLB,B.J.,Ojulari,B.J. Ojulari,NYJ,True,0,0,439,0,9,7,13,0,4,5,0,0,0,0,0,0,0,17,1,0,1,0,15,10,B.J.,Ojulari,3269.0,3267.0,17.0,Signed,70.0,0.0,0.0,NYJ,tier_5,0.13333333333333333,0.0,0.13333333333333333,1.4666666666666666,0.0,1.1389521640091116,0.3333333333333333,NYJ,-2
1648,RE,Myles,Garrett,Myles Garrett,CLE,True,15,0,981,1,24,42,44,1,4,0,0,0,0,0,0,0,0,4,13,1,15,1,15,15,Myles,Garrett,910.0,908.0,4.0,Signed,94.0,0.0,0.0,CLE,tier_1,1.8666666666666667,0.2,1.8666666666666667,4.533333333333333,0.0,0.0,0.0,CLE,0
1655,DT,John,Ridgeway,John Ridgeway,MIA,True,0,0,512,0,15,11,24,0,4,0,0,0,0,0,0,1,0,11,7,0,2,0,15,2,John,Ridgeway,3517.0,3515.0,11.0,Signed,61.0,0.0,0.0,MIA,tier_6,0.6,0.0,0.6666666666666666,2.6,0.06666666666666667,0.0,-0.06666666666666667,MIA,0
1706,LOLB,Frankie,Luvu,Frankie Luvu,ARI,True,0,0,398,0,9,10,19,1,4,11,0,0,0,0,0,2,0,6,2,0,0,0,14,14,Frankie,Luvu,1655.0,1653.0,6.0,Signed,67.0,0.0,0.0,ARI,tier_6,0.14285714285714285,0.0,0.2857142857142857,2.0,0.14285714285714285,2.763819095477387,0.6428571428571429,ARI,1
1739,MLB,Tremaine,Edmunds,Tremaine Edmunds,BUF,True,0,0,706,0,23,59,69,0,4,41,0,0,0,0,0,3,0,2,1,0,0,0,10,10,Tremaine,Edmunds,725.0,723.0,2.0,Signed,90.0,0.0,0.0,BUF,tier_1,0.1,0.0,0.4,9.2,0.3,5.807365439093484,3.8,BUF,-3
1850,CB,Karon,Prunty,Karon Prunty,CIN,True,22,0,578,1,14,12,25,1,4,16,0,0,0,0,0,10,0,1,0,1,0,0,15,2,Karon,Prunty,784.0,782.0,1.0,Signed,69.0,0.0,0.0,CIN,tier_6,0.0,0.13333333333333333,0.6666666666666666,2.6,0.6666666666666666,2.768166089965398,0.4,CIN,1
1851,FS,Jaden,Rayford,Jaden Rayford,CIN,True,0,0,430,0,7,12,16,0,4,1,0,0,0,0,0,2,0,1,0,1,0,0,15,4,Jaden,Rayford,2741.0,2739.0,1.0,Signed,67.0,0.0,0.0,CIN,tier_6,0.0,0.06666666666666667,0.13333333333333333,1.5333333333333334,0.13333333333333333,0.23255813953488372,-0.06666666666666667,CIN,2
1974,FS,Cam'Ron,Kelly,Cam'Ron Kelly,NO,True,0,7,798,0,22,27,37,0,4,24,7,0,1,0,0,1,0,26,0,0,1,0,11,11,Cam'Ron,Kelly,2225.0,2223.0,26.0,Signed,80.0,0.0,0.0,NO,tier_3,0.09090909090909091,0.09090909090909091,0.18181818181818182,5.363636363636363,0.09090909090909091,3.007518796992481,2.090909090909091,NO,-3
2028,MLB,Roquan,Smith,Roquan Smith,CHI,True,0,0,959,0,27,73,79,0,4,34,0,0,0,0,0,8,0,0,2,0,2,0,14,14,Roquan,Smith,2444.0,2442.0,0.0,Signed,97.0,0.0,0.0,CHI,tier_0,0.2857142857142857,0.0,0.8571428571428571,7.571428571428571,0.5714285714285714,3.5453597497393115,1.8571428571428572,CHI,-4
2059,CB,Sheirdan,Jones,Sheirdan Jones,CLE,True,0,0,330,0,5,7,10,0,4,6,0,0,0,0,0,4,0,4,0,0,0,0,14,1,Sheirdan,Jones,3162.0,3160.0,4.0,Signed,69.0,0.0,0.0,CLE,tier_6,0.0,0.0,0.2857142857142857,1.0714285714285714,0.2857142857142857,1.8181818181818181,0.14285714285714285,CLE,0
2080,DT,Teair,Tart,Teair Tart,LV,True,33,0,534,1,13,20,27,1,4,0,0,0,0,0,0,0,0,22,7,1,6,0,14,14,Teair,Tart,2556.0,2554.0,22.0,Signed,73.0,0.0,0.0,LV,tier_5,0.9285714285714286,0.14285714285714285,0.9285714285714286,2.857142857142857,0.0,0.0,0.0,LV,0
2086,CB,Zamari,Walton,Zamari Walton,TEN,True,0,30,494,0,12,16,23,0,4,12,30,0,1,0,0,2,0,29,0,0,0,0,14,2,Zamari,Walton,3115.0,3113.0,29.0,Signed,69.0,0.0,0.0,TEN,tier_6,0.0,0.07142857142857142,0.14285714285714285,2.5,0.14285714285714285,2.42914979757085,0.7142857142857143,TEN,-1
2110,DT,Miles,Jackson,Miles Jackson,CIN,True,0,0,414,0,11,14,19,0,4,0,0,0,0,0,0,0,0,1,7,0,2,0,15,4,Miles,Jackson,3261.0,3259.0,1.0,Signed,70.0,0.0,0.0,CIN,tier_5,0.6,0.0,0.6,2.0,0.0,0.0,0.0,CIN,-2
2112,LOLB,Jon,Rhattigan,Jon Rhattigan,CLE,True,0,0,273,0,4,13,19,1,4,8,0,0,0,0,0,0,0,4,1,0,0,0,15,15,Jon,Rhattigan,2207.0,2205.0,4.0,Signed,71.0,0.0,0.0,CLE,tier_5,0.06666666666666667,0.0,0.06666666666666667,1.5333333333333334,0.0,2.93040293040293,0.5333333333333333,CLE,-2
2177,MLB,Evan,Tattersall,Evan Tattersall,CIN,True,0,0,380,0,5,9,12,0,4,7,0,0,0,0,0,0,0,1,0,0,0,0,15,3,Evan,Tattersall,3181.0,3179.0,1.0,Signed,69.0,0.0,0.0,CIN,tier_6,0.0,0.0,0.0,1.1333333333333333,0.0,1.8421052631578945,0.4666666666666667,CIN,-3
2387,MLB,Khaleke,Hudson,Khaleke Hudson,LAC,True,0,0,835,0,25,41,55,1,4,17,0,0,0,0,0,2,0,7,4,0,1,0,13,2,Khaleke,Hudson,1236.0,1234.0,7.0,Signed,72.0,0.0,0.0,LAC,tier_5,0.38461538461538464,0.0,0.5384615384615384,6.153846153846154,0.15384615384615385,2.035928143712575,1.1538461538461537,LAC,1
2438,CB,Jalen,Green,Jalen Green,CHI,True,0,54,781,0,17,19,30,0,4,13,25,0,4,1,0,7,0,0,0,0,0,0,15,10,Jalen,Green,3470.0,3468.0,0.0,Signed,80.0,0.0,0.0,CHI,tier_3,0.0,0.3333333333333333,0.4666666666666667,3.1333333333333333,0.4666666666666667,1.6645326504481435,0.4,CHI,2
2488,CB,Noah,Daniels,Noah Daniels,LAC,True,0,97,1086,0,24,35,45,0,4,28,36,0,6,1,0,9,0,7,0,0,0,0,15,8,Noah,Daniels,3331.0,3329.0,7.0,Signed,78.0,0.0,0.0,LAC,tier_4,0.0,0.4666666666666667,0.6,4.6,0.6,2.578268876611418,1.2666666666666666,LAC,2
2509,CB,Joshua,Eaton,Joshua Eaton,LAC,True,0,5,428,0,2,11,21,0,4,11,5,0,1,0,0,4,0,7,0,0,0,0,15,2,Joshua,Eaton,492.0,490.0,7.0,Signed,67.0,0.0,0.0,LAC,tier_6,0.0,0.06666666666666667,0.26666666666666666,1.5333333333333334,0.26666666666666666,2.570093457943925,0.4666666666666667,LAC,-1
2663,ROLB,Khari,Colemna,Khari Colemna,MIN,True,0,0,349,0,2,5,6,0,4,2,0,0,0,0,0,0,0,30,0,0,0,0,14,3,Khari,Colemna,599.0,597.0,30.0,Signed,68.0,0.0,0.0,MIN,tier_6,0.0,0.0,0.0,0.5714285714285714,0.0,0.5730659025787965,0.14285714285714285,MIN,-1
2666,CB,Kelvin,Joseph,Kelvin Joseph,MIN,True,0,44,1099,0,26,32,45,1,4,19,37,0,2,0,0,9,0,30,0,0,0,0,15,9,Kelvin,Joseph,1446.0,1444.0,30.0,Signed,76.0,0.0,0.0,MIN,tier_4,0.0,0.13333333333333333,0.6,4.733333333333333,0.6,1.7288444040036397,0.6666666666666666,MIN,1
2667,MLB,Shaun Dion,Hamilton,Shaun Dion Hamilton,MIN,True,0,24,550,0,21,39,45,0,4,24,24,0,1,0,0,4,0,30,1,0,1,0,15,15,Shaun Dion,Hamilton,1054.0,1052.0,30.0,Signed,81.0,0.0,0.0,MIN,tier_3,0.13333333333333333,0.06666666666666667,0.4,4.4,0.26666666666666666,4.363636363636364,1.3333333333333333,MIN,-6
2668,RE,Briceon,Hayes,Briceon Hayes,KC,True,0,0,541,0,15,13,17,0,4,0,0,0,0,0,0,1,0,8,5,1,8,0,12,4,Briceon,Hayes,1650.0,1648.0,8.0,Signed,67.0,0.0,0.0,KC,tier_6,1.0833333333333333,0.08333333333333333,1.1666666666666667,2.6666666666666665,0.08333333333333333,0.0,-0.08333333333333333,KC,1
2670,LE,Alec,Bryant,Alec Bryant,KC,True,0,0,292,0,7,9,9,1,4,0,0,0,0,0,0,0,0,8,3,0,3,0,11,5,Alec,Bryant,2628.0,2626.0,8.0,Signed,67.0,0.0,0.0,KC,tier_6,0.5454545454545454,0.0,0.5454545454545454,1.4545454545454546,0.0,0.0,0.0,KC,0
2827,DT,Calijah,Kancey,Calijah Kancey,ARI,True,0,0,264,0,3,3,6,0,4,1,0,0,0,0,0,0,0,6,3,0,0,0,13,2,Calijah,Kancey,2345.0,2343.0,6.0,Signed,70.0,0.0,0.0,ARI,tier_5,0.23076923076923078,0.0,0.23076923076923078,0.6923076923076923,0.0,0.3787878787878788,0.07692307692307693,ARI,-4
2833,RE,Carl,Lawson,Carl Lawson,NYJ,True,40,0,786,2,19,31,43,0,4,1,0,0,0,0,0,1,0,17,14,2,12,1,14,14,Carl,Lawson,1561.0,1559.0,17.0,Signed,75.0,0.0,0.0,NYJ,tier_4,1.8571428571428572,0.35714285714285715,1.9285714285714286,4.428571428571429,0.07142857142857142,0.1272264631043257,0.0,NYJ,6
2860,LOLB,Khalil,Mack,Khalil Mack,CHI,True,120,6,654,3,19,29,33,1,4,12,6,0,1,0,0,2,0,0,7,3,4,1,10,10,Khalil,Mack,1668.0,1666.0,0.0,Signed,86.0,0.0,0.0,CHI,tier_2,1.1,0.8,1.3,5.2,0.2,1.834862385321101,1.0,CHI,3
2883,SS,Derwin,James Jr,Derwin James Jr,LAC,True,0,71,990,0,31,29,36,0,4,14,31,0,4,0,0,5,0,7,1,0,1,0,14,14,Derwin,James Jr,1325.0,1323.0,7.0,Signed,91.0,0.0,0.0,LAC,tier_1,0.14285714285714285,0.2857142857142857,0.5,4.785714285714286,0.35714285714285715,1.4141414141414141,0.6428571428571429,LAC,1
2912,CB,Asante,Samuel Jr,Asante Samuel Jr,LAC,True,0,97,859,0,24,39,45,1,4,26,32,0,4,0,0,9,0,7,0,0,0,0,14,14,Asante,Samuel Jr,2301.0,2299.0,7.0,Signed,88.0,0.0,0.0,LAC,tier_2,0.0,0.2857142857142857,0.6428571428571429,4.928571428571429,0.6428571428571429,3.026775320139697,1.2142857142857142,LAC,-1
2934,MLB,Jasheen,Davis,Jasheen Davis,NO,True,0,0,432,0,3,12,18,0,4,4,0,0,0,0,0,0,0,26,0,0,0,0,15,5,Jasheen,Davis,1974.0,1972.0,26.0,Signed,65.0,0.0,0.0,NO,tier_6,0.0,0.0,0.0,1.4,0.0,0.9259259259259258,0.26666666666666666,NO,-3
2937,DT,Tyler,Scott,Tyler Scott,NO,True,2,0,356,1,11,15,19,0,4,0,0,0,0,0,0,0,1,26,10,1,3,0,15,3,Tyler,Scott,2027.0,2025.0,26.0,Signed,70.0,0.0,0.0,NO,tier_5,0.8666666666666667,0.2,0.8666666666666667,2.0,0.0,0.0,0.0,NO,4
2946,SS,Derek,Bermudez,Derek Bermudez,PIT,True,0,13,374,0,6,6,7,1,4,1,13,0,1,0,0,4,0,28,0,0,0,0,15,2,Derek,Bermudez,929.0,927.0,28.0,Signed,64.0,0.0,0.0,PIT,tier_6,0.0,0.06666666666666667,0.26666666666666666,0.8666666666666667,0.26666666666666666,0.267379679144385,-0.2,PIT,2
2947,LE,Joshua,Kaindoh,Joshua Kaindoh,PIT,True,0,0,337,0,5,10,13,1,4,0,0,0,0,0,0,0,0,28,6,0,1,0,14,12,Joshua,Kaindoh,1457.0,1455.0,28.0,Signed,71.0,0.0,0.0,PIT,tier_5,0.5,0.0,0.5,1.2857142857142858,0.0,0.0,0.0,PIT,-2
2949,CB,Robert,Rochell,Robert Rochell,PIT,True,24,19,867,1,13,15,29,1,4,15,10,0,2,0,0,12,0,28,0,1,0,0,14,2,Robert,Rochell,2256.0,2254.0,28.0,Signed,77.0,0.0,0.0,PIT,tier_4,0.0,0.2857142857142857,0.8571428571428571,3.0,0.8571428571428571,1.7301038062283738,0.21428571428571427,PIT,4
2950,CB,Jaylon,Jones,Jaylon Jones,PHI,True,0,38,850,0,30,13,40,0,4,8,23,0,4,0,0,15,0,12,0,0,0,0,14,14,Jaylon,Jones,3288.0,3286.0,12.0,Signed,80.0,1.0,0.0,PHI,tier_3,0.0,0.2857142857142857,1.0714285714285714,5.0,1.0714285714285714,0.9411764705882352,-0.5,PHI,7
2951,FS,Eddie,Jackson,Eddie Jackson,PHI,True,0,26,540,0,21,9,23,0,4,2,24,0,2,1,0,4,0,12,2,0,0,0,14,11,Eddie,Jackson,1304.0,1302.0,12.0,Signed,74.0,0.0,0.0,PHI,tier_5,0.14285714285714285,0.21428571428571427,0.42857142857142855,3.142857142857143,0.2857142857142857,0.3703703703703704,-0.14285714285714285,PHI,4
2952,RE,Mykel,Williams,Mykel Williams,PIT,True,0,0,450,0,8,16,21,1,4,0,0,0,0,0,0,1,0,28,8,0,1,0,15,5,Mykel,Williams,2650.0,2648.0,28.0,Signed,74.0,0.0,0.0,PIT,tier_5,0.6,0.0,0.6666666666666666,1.9333333333333333,0.06666666666666667,0.0,-0.06666666666666667,PIT,-2
2953,LOLB,Josiah,Silver,Josiah Silver,PIT,True,0,0,324,0,4,1,3,0,4,0,0,0,0,0,0,0,0,28,0,0,0,0,15,2,Josiah,Silver,2694.0,2692.0,28.0,Signed,65.0,0.0,0.0,PIT,tier_6,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,PIT,-2
2955,LE,Danielle,Hunter,Danielle Hunter,MIN,True,49,0,963,2,20,42,46,0,4,0,0,0,0,0,0,0,0,30,16,3,10,2,15,15,Danielle,Hunter,1257.0,1255.0,30.0,Signed,88.0,0.0,0.0,MIN,tier_2,1.7333333333333334,0.4666666666666667,1.7333333333333334,4.4,0.0,0.0,0.0,MIN,5
2956,FS,Camryn,Bynum,Camryn Bynum,MIN,True,0,32,998,0,25,25,36,0,4,14,32,0,1,0,0,4,0,30,0,0,0,0,15,15,Camryn,Bynum,373.0,371.0,30.0,Signed,73.0,0.0,0.0,MIN,tier_5,0.0,0.06666666666666667,0.26666666666666666,4.066666666666666,0.26666666666666666,1.402805611222445,0.6666666666666666,MIN,0
2957,ROLB,Cody,Barton,Cody Barton,MIN,True,0,0,510,0,12,11,21,0,4,1,0,0,0,0,0,1,0,30,4,0,1,0,14,14,Cody,Barton,145.0,143.0,30.0,Signed,73.0,0.0,0.0,MIN,tier_5,0.35714285714285715,0.0,0.42857142857142855,2.357142857142857,0.07142857142857142,0.19607843137254902,0.0,MIN,0
2960,CB,Tre'Vius,Hodges,Tre'Vius Hodges,MIN,True,0,37,956,0,17,50,62,0,4,32,18,0,3,0,0,13,0,30,0,0,0,0,15,15,Tre'Vius,Hodges,3370.0,3368.0,30.0,Signed,76.0,0.0,0.0,MIN,tier_4,0.0,0.2,0.8666666666666667,5.266666666666667,0.8666666666666667,3.3472803347280333,1.2666666666666666,MIN,0
2962,LOLB,Jesse,Luketa,Jesse Luketa,MIN,True,0,0,355,0,3,5,8,0,4,5,0,0,0,0,0,2,0,30,0,0,0,0,14,7,Jesse,Luketa,3431.0,3429.0,30.0,Signed,66.0,0.0,0.0,MIN,tier_6,0.0,0.0,0.14285714285714285,0.7857142857142857,0.14285714285714285,1.4084507042253522,0.21428571428571427,MIN,0
2964,SS,Tyreke,Smith,Tyreke Smith,MIN,True,0,12,994,0,32,42,59,1,4,29,12,0,1,0,0,9,0,30,0,0,0,0,15,15,Tyreke,Smith,2023.0,2021.0,30.0,Signed,78.0,0.0,0.0,MIN,tier_4,0.0,0.06666666666666667,0.6,6.066666666666666,0.6,2.9175050301810868,1.3333333333333333,MIN,4
2965,DT,Alfred,Collins,Alfred Collins,MIN,True,0,0,687,0,10,33,36,0,4,0,0,0,0,0,0,0,0,30,15,0,7,0,15,7,Alfred,Collins,3304.0,3302.0,30.0,Signed,79.0,0.0,0.0,MIN,tier_4,1.4666666666666666,0.0,1.4666666666666666,3.066666666666667,0.0,0.0,0.0,MIN,1
2966,CB,Shaquill,Griffin,Shaquill Griffin,MIN,True,0,28,946,0,15,35,45,1,4,28,28,0,1,1,0,11,0,30,1,0,0,0,15,8,Shaquill,Griffin,1021.0,1019.0,30.0,Signed,77.0,0.0,0.0,MIN,tier_4,0.06666666666666667,0.13333333333333333,0.8,4.0,0.7333333333333333,2.9598308668076108,1.1333333333333333,MIN,-1
2967,RE,Jack,Sawyer,Jack Sawyer,MIN,True,2,0,886,1,23,28,36,1,4,0,0,0,0,0,0,0,0,30,17,2,5,1,15,15,Jack,Sawyer,2635.0,2633.0,30.0,Signed,85.0,0.0,0.0,MIN,tier_2,1.4666666666666666,0.26666666666666666,1.4666666666666666,3.933333333333333,0.0,0.0,0.0,MIN,0
3020,MLB,Nik,Bonitto,Nik Bonitto,PHI,True,0,6,850,1,75,23,68,1,4,14,6,1,1,0,0,8,0,12,16,1,2,0,14,14,Nik,Bonitto,3323.0,3321.0,12.0,Signed,93.0,0.0,0.0,PHI,tier_1,1.2857142857142858,0.2857142857142857,1.8571428571428572,10.214285714285714,0.5714285714285714,1.647058823529412,0.42857142857142855,PHI,5
