Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,GAMESSTARTED,OLINEPANCAKES,OLINESACKSALLOWED,DOWNSPLAYED,STAT_KEEP,GAMESPLAYED,YEARBYYEARTEAMINDEX,GAMERATING,SEAS_YEAR,FirstName_y,LastName_y,PLYR_ASSETNAME,Row Excel,Row Editor,YearsPro,Age,PLYR_DRAFTROUND,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,SacksPer1000Snaps,TeamName_y,SkillPointOL
1271,C,James,Parrish,James Parrish,BUF,5,6,2,404,True,14,2,0,11,James,Parrish,JamesParrish_3463431,3647.0,3645.0,1.0,24.0,63.0,2.0,Signed,Normal,63.0,0.0,0.0,BUF,tier_6,4.9504950495049505,BUF,1
1298,LT,Lance,Foster,Lance Foster,CHI,7,5,3,606,True,17,0,0,11,Lance,Foster,LanceFoster_3463350,3115.0,3113.0,1.0,24.0,63.0,0.0,Signed,Normal,69.0,0.0,0.0,CHI,tier_6,4.9504950495049505,CHI,4
1324,RT,Tyrone,Ferrell Jr,Tyrone Ferrell Jr,BUF,17,13,9,1143,True,17,2,0,11,Tyrone,Ferrell Jr,TyroneFerrell Jr_34315,2768.0,2766.0,1.0,22.0,3.0,2.0,Signed,Normal,70.0,0.0,0.0,BUF,tier_5,7.874015748031496,BUF,0
1333,LT,Quincey,Carmichael,Quincey Carmichael,CIN,14,37,11,893,True,14,1,0,11,Quincey,Carmichael,QuinceyCarmichael_30632,1954.0,1952.0,5.0,28.0,6.0,1.0,Signed,Normal,82.0,0.0,0.0,CIN,tier_3,12.318029115341545,CIN,-5
1351,C,Iapani,Laloulu,Iapani Laloulu,LV,5,20,0,498,True,14,22,0,11,Iapani,Laloulu,IapaniLaloulu_21,1312.0,1310.0,8.0,31.0,2.0,22.0,Signed,Normal,63.0,0.0,0.0,LV,tier_6,0.0,LV,13
1405,C,Evan,Lampman,Evan Lampman,ATL,13,22,10,836,True,16,13,0,11,Evan,Lampman,EvanLampman_3163332,3417.0,3415.0,4.0,26.0,63.0,13.0,Signed,Normal,65.0,0.0,0.0,ATL,tier_6,11.961722488038278,ATL,-5
1427,RT,Sean,Maddox,Sean Maddox,IND,8,7,5,549,True,15,9,0,11,Sean,Maddox,SeanMaddox_35510,82.0,80.0,0.0,23.0,5.0,9.0,Signed,Normal,70.0,0.0,0.0,IND,tier_5,9.107468123861567,IND,0
1430,RT,Marcell,Coleman,Marcell Coleman,IND,13,24,7,908,True,13,9,0,11,Marcell,Coleman,MarcellColeman_3068,2735.0,2733.0,5.0,28.0,6.0,9.0,Signed,Normal,71.0,0.0,0.0,IND,tier_5,7.709251101321586,IND,0
1449,C,Joel,Thomas,Joel Thomas,NE,14,41,1,966,True,14,21,0,11,Joel,Thomas,JoelThomas_33214,245.0,243.0,2.0,24.0,2.0,21.0,Signed,Normal,87.0,0.0,0.0,NE,tier_2,1.0351966873706004,NE,2
1450,C,Elija,Boyce,Elija Boyce,SEA,17,25,6,1158,True,17,27,0,11,Elija,Boyce,ElijaBoyce_34620,2348.0,2346.0,1.0,24.0,6.0,27.0,Signed,Normal,68.0,0.0,0.0,SEA,tier_6,5.181347150259067,SEA,1
1464,C,Pierre,Dean,Pierre Dean,HOU,12,41,1,832,True,12,31,0,11,Pierre,Dean,PierreDean_29127,2059.0,2057.0,6.0,27.0,1.0,31.0,Signed,Superstar,91.0,0.0,0.0,HOU,tier_1,1.201923076923077,HOU,1
1478,LT,Travis,Bonner,Travis Bonner,HOU,9,12,9,642,True,17,31,0,11,Travis,Bonner,TravisBonner_35714,2158.0,2156.0,0.0,23.0,7.0,31.0,Signed,Normal,61.0,0.0,0.0,HOU,tier_6,14.018691588785046,HOU,-5
1480,C,Brayden,Phillips,Brayden Phillips,NYG,7,29,2,637,True,17,15,0,11,Brayden,Phillips,BraydenPhillips_33523,2077.0,2075.0,2.0,24.0,5.0,15.0,Signed,Normal,74.0,0.0,0.0,NYG,tier_5,3.1397174254317113,NYG,0
1487,RG,Owen,McLane,Owen McLane,DAL,4,1,2,427,True,17,10,0,11,Owen,McLane,OwenMcLane_32638,2636.0,2634.0,3.0,26.0,6.0,10.0,Signed,Normal,64.0,0.0,0.0,DAL,tier_6,4.68384074941452,DAL,1
1491,LT,Rashaud,Gray,Rashaud Gray,NYJ,8,12,4,612,True,14,17,0,11,Rashaud,Gray,RashaudGray_35432,3467.0,3465.0,0.0,22.0,4.0,17.0,Signed,Normal,66.0,0.0,0.0,NYJ,tier_6,6.5359477124183005,NYJ,4
1528,LT,Matthew,Raymond,Matthew Raymond,JAX,9,41,3,722,True,17,16,0,11,Matthew,Raymond,MatthewRaymond_34334,2879.0,2877.0,1.0,23.0,3.0,16.0,Signed,Normal,76.0,0.0,0.0,JAX,tier_4,4.1551246537396125,JAX,2
1540,LG,Mark,Creagh,Mark Creagh,KC,9,4,2,618,True,17,8,0,11,Mark,Creagh,MarkCreagh_3363337,658.0,656.0,2.0,26.0,63.0,8.0,Signed,Normal,68.0,0.0,0.0,KC,tier_6,3.236245954692557,KC,1
1541,LG,Michael,Pearson,Michael Pearson,SF,17,27,0,1322,True,17,14,0,11,Michael,Pearson,MichaelPearson_3416,2877.0,2875.0,1.0,22.0,1.0,14.0,Signed,Superstar,96.0,0.0,0.0,SF,tier_0,0.0,SF,3
1550,RT,Ashton,Stuckey,Ashton Stuckey,TEN,10,3,3,656,True,12,29,0,11,Ashton,Stuckey,AshtonStuckey_32629,2748.0,2746.0,3.0,26.0,6.0,29.0,Signed,Normal,66.0,0.0,0.0,TEN,tier_6,4.573170731707317,TEN,4
1553,LG,Cam'Ron,Johnson,Cam'Ron Johnson,ARI,15,9,4,995,True,15,6,0,11,Cam'Ron,Johnson,Cam'RonJohnson_219,1751.0,1749.0,10.0,32.0,2.0,6.0,Signed,Star,75.0,0.0,0.0,ARI,tier_4,4.020100502512563,ARI,-1
1580,RT,Logan,Taylor,Logan Taylor,KC,17,11,12,1095,True,17,8,0,11,Logan,Taylor,LoganTaylor_223,229.0,227.0,9.0,32.0,2.0,8.0,Signed,Superstar,85.0,0.0,0.0,KC,tier_2,10.95890410958904,KC,-3
1598,LT,J'ven,Williams,J'ven Williams,BUF,11,29,13,869,True,17,2,0,11,J'ven,Williams,J'venWilliams_228,1578.0,1576.0,9.0,31.0,2.0,2.0,Signed,Normal,65.0,0.0,0.0,BUF,tier_6,14.959723820483314,BUF,-5
1601,LG,Rylan,Harrell,Rylan Harrell,DEN,17,27,4,1237,True,17,3,0,11,Rylan,Harrell,RylanHarrell_30427,539.0,537.0,5.0,28.0,4.0,3.0,Signed,Star,78.0,0.0,0.0,DEN,tier_4,3.2336297493936943,DEN,-1
1607,RG,Andre,Westbrook,Andre Westbrook,NYJ,11,8,8,770,True,11,17,0,11,Andre,Westbrook,AndreWestbrook_31335,1600.0,1598.0,4.0,26.0,3.0,17.0,Signed,Normal,72.0,0.0,0.0,NYJ,tier_5,10.38961038961039,NYJ,-6
1622,RG,Quinci,Ferguson,Quinci Ferguson,CHI,17,14,4,1322,True,17,0,0,11,Quinci,Ferguson,QuinciFerguson_30429,3012.0,3010.0,5.0,27.0,4.0,0.0,Signed,Normal,82.0,0.0,0.0,CHI,tier_3,3.0257186081694405,CHI,-2
1652,LT,Antone,Faulk Sr,Antone Faulk Sr,LAR,11,25,13,838,True,17,23,0,11,Antone,Faulk Sr,AntoneFaulk Sr_35621,1014.0,1012.0,0.0,23.0,6.0,23.0,Signed,Normal,72.0,0.0,0.0,LAR,tier_5,15.513126491646778,LAR,-6
1653,LG,Lamar,Brown,Lamar Brown,CIN,17,18,2,1163,True,17,1,0,11,Lamar,Brown,LamarBrown_29117,204.0,202.0,6.0,27.0,1.0,1.0,Signed,Normal,87.0,0.0,0.0,CIN,tier_2,1.7196904557179709,CIN,-1
1737,C,James,Skillin,James Skillin,NO,14,34,1,797,True,16,26,0,11,James,Skillin,JamesSkillin_427,1822.0,1820.0,4.0,26.0,4.0,26.0,Signed,Normal,68.0,0.0,0.0,NO,tier_6,1.2547051442910915,NO,7
1801,RG,Jaylen,Early,Jaylen Early,WAS,14,9,6,937,True,14,25,0,11,Jaylen,Early,JaylenEarly_412,958.0,956.0,8.0,31.0,4.0,25.0,Signed,Normal,73.0,0.0,0.0,WAS,tier_5,6.4034151547492,WAS,-3
1809,LG,Graham,Holt,Graham Holt,MIA,13,9,3,903,True,16,11,0,11,Graham,Holt,GrahamHolt_35225,1804.0,1802.0,0.0,22.0,2.0,11.0,Signed,Normal,75.0,0.0,0.0,MIA,tier_4,3.3222591362126246,MIA,-1
1811,LT,Paul,Diamanka,Paul Diamanka,TEN,10,21,12,768,True,17,29,0,11,Paul,Diamanka,PaulDiamanka_34328,2902.0,2900.0,1.0,24.0,3.0,29.0,Signed,Normal,67.0,0.0,0.0,TEN,tier_6,15.625,TEN,-5
1813,LT,Anthony,Parrish,Anthony Parrish,TB,11,21,14,781,True,11,5,0,11,Anthony,Parrish,AnthonyParrish_35119,2973.0,2971.0,0.0,23.0,1.0,5.0,Signed,Normal,74.0,0.0,0.0,TB,tier_5,17.92573623559539,TB,-6
1814,LG,Malachi,Goodman,Malachi Goodman,IND,8,9,6,604,True,15,9,0,11,Malachi,Goodman,MalachiGoodman_29126,3470.0,3468.0,6.0,29.0,1.0,9.0,Signed,Normal,67.0,0.0,0.0,IND,tier_6,9.933774834437086,IND,-5
1816,RG,Ajani,Cornelius,Ajani Cornelius,DEN,15,15,0,1154,True,15,3,0,11,Ajani,Cornelius,AjaniCornelius_129,1095.0,1093.0,10.0,33.0,1.0,3.0,Signed,Superstar,79.0,0.0,0.0,DEN,tier_4,0.0,DEN,10
1820,RG,Sean,Parsons,Sean Parsons,TEN,12,3,4,696,True,12,29,0,11,Sean,Parsons,SeanParsons_3363350,1334.0,1332.0,2.0,25.0,63.0,29.0,Signed,Normal,76.0,0.0,0.0,TEN,tier_4,5.747126436781609,TEN,-4
2719,LG,Bo,McGhee,Bo McGhee,TB,13,5,3,916,True,14,5,0,11,Bo,McGhee,BoMcGhee_30211,3162.0,3160.0,5.0,28.0,2.0,5.0,Signed,Normal,77.0,0.0,0.0,TB,tier_4,3.2751091703056767,TB,-1
2725,C,Benjamin,Meander-Camp,Benjamin Meander-Camp,DET,17,62,1,1173,True,17,18,0,11,Benjamin,Meander-Camp,BenjaminMeander-Camp_3425,2686.0,2684.0,1.0,23.0,2.0,18.0,Signed,Star,82.0,0.0,0.0,DET,tier_3,0.8525149190110827,DET,4
2739,C,Vince,Clinton,Vince Clinton,BUF,12,31,0,858,True,12,2,0,11,Vince,Clinton,VinceClinton_31220,372.0,370.0,4.0,25.0,2.0,2.0,Signed,Star,83.0,0.0,0.0,BUF,tier_3,0.0,BUF,8
2741,RG,Parker,Wesevich,Parker Wesevich,ATL,15,7,1,1076,True,15,13,0,11,Parker,Wesevich,ParkerWesevich_3016,1976.0,1974.0,5.0,27.0,1.0,13.0,Signed,Star,86.0,0.0,0.0,ATL,tier_2,0.929368029739777,ATL,2
2743,LG,Mario,Nash Jr,Mario Nash Jr,ATL,15,8,1,974,True,15,13,0,11,Mario,Nash Jr,MarioNash Jr_29431,2136.0,2134.0,6.0,29.0,4.0,13.0,Signed,Normal,76.0,0.0,0.0,ATL,tier_4,1.026694045174538,ATL,5
2745,LT,Victor,Smith,Victor Smith,ATL,16,71,0,1018,True,16,13,0,11,Victor,Smith,VictorSmith_3311,2508.0,2506.0,2.0,24.0,1.0,13.0,Signed,Superstar,98.0,0.0,0.0,ATL,tier_0,0.0,ATL,3
2746,RT,Will,Olsen,Will Olsen,NO,16,8,14,1019,True,17,26,0,11,Will,Olsen,WillOlsen_3457,366.0,364.0,1.0,23.0,5.0,26.0,Signed,Normal,70.0,0.0,0.0,NO,tier_5,13.738959764474975,NO,-3
2769,RT,Penei,Sewell,Penei Sewell,SEA,14,46,14,956,True,14,27,0,11,Penei,Sewell,SewellPenei_21540,2513.0,2511.0,14.0,34.0,1.0,27.0,Signed,Superstar,91.0,0.0,0.0,SEA,tier_1,14.644351464435147,SEA,-10
2775,LG,Ben,Christman,Ben Christman,PIT,15,27,7,977,True,15,28,0,11,Ben,Christman,BenChristman_232,2139.0,2137.0,9.0,32.0,2.0,28.0,Signed,Superstar,91.0,0.0,0.0,PIT,tier_1,7.164790174002047,PIT,-10
2776,RT,Morgan,Sheldon,Morgan Sheldon,DEN,17,13,5,1228,True,17,3,0,11,Morgan,Sheldon,MorganSheldon_32121,728.0,726.0,3.0,25.0,1.0,3.0,Signed,Star,72.0,0.0,0.0,DEN,tier_5,4.071661237785016,DEN,3
2796,LT,John,Chamberlain,John Chamberlain,LV,13,36,11,916,True,13,22,0,11,John,Chamberlain,JohnChamberlain_34113,358.0,356.0,1.0,22.0,1.0,22.0,Signed,Normal,75.0,0.0,0.0,LV,tier_4,12.008733624454148,LV,-4
2854,C,Eric,Tucker,Eric Tucker,KC,8,12,5,605,True,15,8,0,11,Eric,Tucker,EricTucker_34631,3333.0,3331.0,1.0,24.0,6.0,8.0,Signed,Normal,67.0,0.0,0.0,KC,tier_6,8.264462809917356,KC,-5
2855,LT,Deorius,Hill,Deorius Hill,MIA,15,71,14,1023,True,15,11,0,11,Deorius,Hill,DeoriusHill_34118,449.0,447.0,1.0,22.0,1.0,11.0,Signed,Normal,81.0,0.0,0.0,MIA,tier_3,13.685239491691105,MIA,-5
2857,LG,Quentin,Adams,Quentin Adams,KC,7,4,2,500,True,16,8,0,11,Quentin,Adams,QuentinAdams_3332,142.0,140.0,2.0,24.0,3.0,8.0,Signed,Normal,67.0,0.0,0.0,KC,tier_6,4.0,KC,1
2894,RG,Jeremiah,Doherty,Jeremiah Doherty,PIT,17,19,6,1156,True,17,28,0,11,Jeremiah,Doherty,JeremiahDoherty_35123,2057.0,2055.0,0.0,22.0,1.0,28.0,Signed,Star,77.0,0.0,0.0,PIT,tier_4,5.190311418685121,PIT,-4
2895,RG,Darius,Woodbury,Darius Woodbury,LV,17,14,2,1329,True,17,22,0,11,Darius,Woodbury,DariusWoodbury_31123,689.0,687.0,4.0,25.0,1.0,22.0,Signed,Superstar,97.0,0.0,0.0,LV,tier_0,1.5048908954100828,LV,-1
2896,RT,John,O'Rourke,John O'Rourke,LV,17,29,8,1244,True,17,22,0,11,John,O'Rourke,JohnO'Rourke_32318,1086.0,1084.0,3.0,25.0,3.0,22.0,Signed,Star,82.0,0.0,0.0,LV,tier_3,6.430868167202572,LV,1
2909,RG,Jordan,Tonga,Jordan Tonga,CAR,16,26,6,1233,True,16,20,0,11,Jordan,Tonga,JordanTonga_2963427,1740.0,1738.0,6.0,28.0,63.0,20.0,Signed,Star,82.0,0.0,0.0,CAR,tier_3,4.866180048661801,CAR,-2
2910,LT,Greg,Feeny,Greg Feeny,CAR,4,15,2,413,True,17,20,0,11,Greg,Feeny,GregFeeny_33719,2399.0,2397.0,2.0,25.0,7.0,20.0,Signed,Normal,73.0,0.0,0.0,CAR,tier_5,4.842615012106537,CAR,3
2911,RG,Hudson,Perroni,Hudson Perroni,KC,15,6,3,1003,True,15,8,0,11,Hudson,Perroni,HudsonPerroni_428,2251.0,2249.0,7.0,29.0,4.0,8.0,Signed,Normal,73.0,0.0,0.0,KC,tier_5,2.991026919242273,KC,0
2912,LT,Anton,Harrison,Anton Harrison,CAR,13,44,5,899,True,13,20,0,11,Anton,Harrison,HarrisonAnton_22850,1168.0,1166.0,12.0,33.0,1.0,20.0,Signed,Star,77.0,0.0,0.0,CAR,tier_4,5.561735261401558,CAR,2
2914,RT,Wendell,Robertson,Wendell Robertson,TB,8,14,7,530,True,12,5,0,11,Wendell,Robertson,WendellRobertson_35128,1920.0,1918.0,0.0,22.0,1.0,5.0,Signed,Normal,71.0,0.0,0.0,TB,tier_5,13.20754716981132,TB,-3
2930,RT,Jalen,Payton,Jalen Payton,HOU,10,14,4,741,True,10,31,0,11,Jalen,Payton,JalenPayton_3225,790.0,788.0,3.0,24.0,2.0,31.0,Signed,Normal,75.0,0.0,0.0,HOU,tier_4,5.398110661268555,HOU,2
2931,RG,Darren,Stephenson,Darren Stephenson,HOU,14,9,2,1044,True,14,31,0,11,Darren,Stephenson,DarrenStephenson_33110,1399.0,1397.0,2.0,25.0,1.0,31.0,Signed,Normal,80.0,0.0,0.0,HOU,tier_3,1.9157088122605364,HOU,1
2933,C,Jalyn,Peterson,Jalyn Peterson,HOU,4,25,0,413,True,16,31,0,11,Jalyn,Peterson,JalynPeterson_3347,953.0,951.0,2.0,24.0,4.0,31.0,Signed,Normal,74.0,0.0,0.0,HOU,tier_5,0.0,HOU,12
2936,RT,Josh,Petty,Josh Petty,HOU,14,7,7,1019,True,17,31,0,11,Josh,Petty,JoshPetty_17,3498.0,3496.0,7.0,28.0,1.0,31.0,Signed,Normal,67.0,0.0,0.0,HOU,tier_6,6.869479882237488,HOU,4
2937,LG,Darren,Spencer,Darren Spencer,HOU,17,18,10,1228,True,17,31,0,11,Darren,Spencer,DarrenSpencer_35314,624.0,622.0,0.0,22.0,3.0,31.0,Signed,Normal,73.0,0.0,0.0,HOU,tier_5,8.143322475570033,HOU,-6
2945,RG,Andrew,Beyer,Andrew Beyer,WAS,11,6,7,753,True,13,25,0,11,Andrew,Beyer,AndrewBeyer_3533,1938.0,1936.0,0.0,22.0,3.0,25.0,Signed,Normal,72.0,0.0,0.0,WAS,tier_5,9.296148738379815,WAS,-6
2946,RT,Duane,Fenderson,Duane Fenderson,WAS,14,5,5,910,True,14,25,0,11,Duane,Fenderson,DuaneFenderson_3015,1633.0,1631.0,5.0,26.0,1.0,25.0,Signed,Superstar,83.0,0.0,0.0,WAS,tier_3,5.4945054945054945,WAS,1
2947,LT,Trey,Thurman,Trey Thurman,WAS,17,28,9,1187,True,17,25,0,11,Trey,Thurman,TreyThurman_31532,2896.0,2894.0,4.0,25.0,5.0,25.0,Signed,Normal,80.0,0.0,0.0,WAS,tier_3,7.582139848357203,WAS,1
2950,LG,Kelvin,Banks Jr,Kelvin Banks Jr,WAS,17,5,3,628,True,17,25,0,11,Kelvin,Banks Jr,KelvinBanks Jr_114,427.0,425.0,10.0,31.0,1.0,25.0,Signed,Star,72.0,0.0,0.0,WAS,tier_5,4.777070063694267,WAS,0
2957,RT,Ekene,Ogboko,Ekene Ogboko,DAL,17,15,7,1166,True,17,10,0,11,Ekene,Ogboko,EkeneOgboko_120,49.0,47.0,6.0,27.0,1.0,10.0,Signed,Star,77.0,0.0,0.0,DAL,tier_4,6.003430531732418,DAL,2
2962,LT,Andrew,Chamblee,Andrew Chamblee,DAL,13,67,5,882,True,13,10,0,11,Andrew,Chamblee,AndrewChamblee_29,2183.0,2181.0,8.0,31.0,2.0,10.0,Signed,Normal,86.0,0.0,0.0,DAL,tier_2,5.668934240362812,DAL,-1
2984,RG,Devin,Russo,Devin Russo,GB,10,6,2,740,True,17,19,0,11,Devin,Russo,DevinRusso_32424,1333.0,1331.0,3.0,25.0,4.0,19.0,Signed,Normal,64.0,0.0,0.0,GB,tier_6,2.7027027027027026,GB,1
2985,RG,Justin,Hasenhuetl,Justin Hasenhuetl,GB,17,15,2,1202,True,17,19,0,11,Justin,Hasenhuetl,JustinHasenhuetl_424,2675.0,2673.0,6.0,30.0,4.0,19.0,Signed,Normal,77.0,0.0,0.0,GB,tier_4,1.663893510815308,GB,2
2989,C,Jonathan,Crawford,Jonathan Crawford,MIA,13,37,1,824,True,13,11,0,11,Jonathan,Crawford,JonathanCrawford_32327,1128.0,1126.0,3.0,25.0,3.0,11.0,Signed,Star,80.0,0.0,0.0,MIA,tier_3,1.2135922330097086,MIA,4
2993,RT,Oladayo,Momodu,Oladayo Momodu,ATL,17,7,5,1102,True,17,13,0,11,Oladayo,Momodu,OladayoMomodu_3415,258.0,256.0,1.0,21.0,1.0,13.0,Signed,Star,79.0,0.0,0.0,ATL,tier_4,4.537205081669692,ATL,2
2996,C,Matt,Mackey,Matt Mackey,BAL,11,16,2,654,True,12,24,0,11,Matt,Mackey,MattMackey_3441,2459.0,2457.0,1.0,22.0,4.0,24.0,Signed,Normal,69.0,0.0,0.0,BAL,tier_6,3.058103975535168,BAL,1
2998,LG,Grayland,Nichols,Grayland Nichols,BUF,17,16,3,1160,True,17,2,0,11,Grayland,Nichols,GraylandNichols_35214,440.0,438.0,0.0,22.0,2.0,2.0,Signed,Normal,76.0,0.0,0.0,BUF,tier_4,2.586206896551724,BUF,-1
3046,LG,Derek,Campbell,Derek Campbell,CHI,17,18,5,1186,True,17,0,0,11,Derek,Campbell,DerekCampbell_3463338,3075.0,3073.0,1.0,23.0,63.0,0.0,Signed,Normal,71.0,0.0,0.0,CHI,tier_5,4.2158516020236085,CHI,0
3047,LT,Ahmad,Ezeani,Ahmad Ezeani,CHI,15,57,1,1096,True,15,0,0,11,Ahmad,Ezeani,AhmadEzeani_35121,2650.0,2648.0,0.0,21.0,1.0,0.0,Signed,Star,74.0,0.0,0.0,CHI,tier_5,0.9124087591240876,CHI,12
3051,RT,Samson,Okunlola,Samson Okunlola,CIN,13,16,5,809,True,13,1,0,11,Samson,Okunlola,SamsonOkunlola_132,3567.0,3565.0,7.0,29.0,1.0,1.0,Signed,Superstar,90.0,0.0,0.0,CIN,tier_1,6.1804697156983925,CIN,-2
3109,C,Shawn,Holcomb,Shawn Holcomb,MIN,17,31,0,1107,True,17,30,0,11,Shawn,Holcomb,ShawnHolcomb_30621,2404.0,2402.0,5.0,27.0,6.0,30.0,Signed,Normal,74.0,0.0,0.0,MIN,tier_5,0.0,MIN,12
3118,LG,Harris,Sewell,Harris Sewell,LAC,17,21,2,1222,True,17,7,0,11,Harris,Sewell,HarrisSewell_114,2322.0,2320.0,8.0,30.0,1.0,7.0,Signed,Star,77.0,0.0,0.0,LAC,tier_4,1.6366612111292964,LAC,2
3124,RT,Austin,Posey,Austin Posey,CAR,17,5,7,1209,True,17,20,0,11,Austin,Posey,AustinPosey_3121,993.0,991.0,4.0,27.0,2.0,20.0,Signed,Star,79.0,0.0,0.0,CAR,tier_4,5.789909015715467,CAR,2
3125,C,Donte,Harris,Donte Harris,CAR,17,58,6,1153,True,17,20,0,11,Donte,Harris,DonteHarris_30337,339.0,337.0,5.0,27.0,3.0,20.0,Signed,Normal,70.0,0.0,0.0,CAR,tier_5,5.203816131830009,CAR,0
3134,LT,Cody,Dunn,Cody Dunn,IND,10,36,10,731,True,10,9,0,11,Cody,Dunn,CodyDunn_3524,833.0,831.0,0.0,21.0,2.0,9.0,Signed,Normal,72.0,0.0,0.0,IND,tier_5,13.679890560875513,IND,-3
