Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,STAT_KEEP,DLINEFUMBLERECOVERYYARDS,DSECINTRETURNYARDS,DOWNSPLAYED,DLINEFUMBLERECOVERIES,ASSDEFTACKLES,BIGHITS,DEFTACKLES,DLINEHALFSACK,SEAS_YEAR,CTHALLOWED,DSECINTLONGESTRETURN,DLINESAFETIES,DSECINTS,DSECINTTDS,GAMERATING,DEFPASSDEFLECTIONS,DLINEBLOCKS,YEARBYYEARTEAMINDEX,DEFTACKLESFORLOSS,DLINEFORCEDFUMBLES,DLINESACKS,DLINEFUMBLETDS,GAMESPLAYED,GAMESSTARTED,FirstName_y,LastName_y,PLYR_ASSETNAME,Row Excel,Row Editor,YearsPro,Age,PLYR_DRAFTROUND,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,DLSacksAndTFLPer1000Snaps,DTSacksAndTFLPer1000Snaps,TotalTurnoversPer1000Snaps,LBSacksTFLPassDeflPer1000Snaps,TacklesPer1000Snaps,CBPassDeflPer1000Snaps,CBCatchAllowPer100Snaps,SafetiesCatchAllowMinusPDPerGame,TeamName_y,SkillPointDef
2956,DT,Nick,Burroughs,Nick Burroughs,CIN,True,0,0,650,0,17,24,29,0,11,0,0,0,0,0,0,2,0,1,14,0,4,0,17,17,Nick,Burroughs,NickBurroughs_32132,798.0,796.0,3.0,25.0,1.0,1.0,Signed,XFactor,96.0,0.0,0.0,CIN,tier_0,33.84615384615385,36.92307692307693,0.0,30.76923076923077,70.76923076923076,3.076923076923077,0.0,-0.11764705882352941,CIN,-7
2957,CB,Kevin,Robertson,Kevin Robertson,CLE,True,0,0,560,0,11,22,29,0,11,14,0,0,1,0,0,0,0,4,0,0,0,0,17,2,Kevin,Robertson,KevinRobertson_3263321,2423.0,2421.0,3.0,25.0,63.0,4.0,Signed,Normal,67.0,0.0,0.0,CLE,tier_6,0.0,0.0,1.7857142857142856,0.0,71.42857142857143,0.0,2.5,0.8235294117647058,CLE,-2
2958,DT,Khamari,Terra,Khamari Terra,CLE,True,0,0,694,0,15,14,30,1,11,0,0,0,0,0,0,0,0,4,16,1,3,0,17,2,Khamari,Terra,KhamariTerra_35227,2956.0,2954.0,0.0,23.0,2.0,4.0,Signed,Normal,72.0,0.0,0.0,CLE,tier_5,31.70028818443804,33.86167146974063,1.440922190201729,27.377521613832855,64.8414985590778,0.0,0.0,0.0,CLE,0
2959,ROLB,Ja'Bree,Hamlin,Ja'Bree Hamlin,CLE,True,0,53,865,0,34,39,63,0,11,30,35,0,4,0,0,1,0,4,6,0,1,0,17,8,Ja'Bree,Hamlin,Ja'BreeHamlin_35319,1324.0,1322.0,0.0,22.0,3.0,4.0,Signed,Normal,73.0,0.0,0.0,CLE,tier_5,9.248554913294798,9.826589595375722,4.624277456647399,9.248554913294798,112.13872832369943,1.1560693641618498,3.4682080924855487,1.7058823529411764,CLE,5
2960,LE,Darren,Harrison,Darren Harrison,CLE,True,0,0,359,0,7,6,12,1,11,3,0,0,0,0,0,0,0,4,4,0,2,0,15,2,Darren,Harrison,DarrenHarrison_35433,970.0,968.0,0.0,23.0,4.0,4.0,Signed,Normal,68.0,0.0,0.0,CLE,tier_6,22.284122562674096,25.069637883008355,0.0,16.71309192200557,52.92479108635097,0.0,0.8356545961002786,0.2,CLE,-1
2962,CB,Marcus,Means,Marcus Means,CLE,True,13,25,536,1,10,15,31,0,11,15,23,0,2,0,0,4,0,4,0,3,0,0,17,2,Marcus,Means,MarcusMeans_3563353,1191.0,1189.0,0.0,22.0,63.0,4.0,Signed,Normal,66.0,0.0,0.0,CLE,tier_6,0.0,0.0,11.194029850746269,7.462686567164179,76.49253731343283,7.462686567164179,2.798507462686567,0.6470588235294118,CLE,9
2963,RE,Keilan,Roberts,Keilan Roberts,DEN,True,0,0,512,0,11,18,23,1,11,0,0,0,0,0,0,0,0,3,9,1,7,0,15,3,Keilan,Roberts,KeilanRoberts_32613,1562.0,1560.0,3.0,25.0,6.0,3.0,Signed,Normal,72.0,0.0,0.0,DEN,tier_5,44.921875,51.7578125,1.953125,31.25,66.40625,0.0,0.0,0.0,DEN,4
2964,LOLB,Derek,Grubbs,Derek Grubbs,LAR,True,12,0,558,1,8,20,29,0,11,6,0,0,0,0,0,0,0,23,3,2,0,0,17,3,Derek,Grubbs,DerekGrubbs_3264,1763.0,1761.0,3.0,26.0,6.0,23.0,Signed,Normal,66.0,0.0,0.0,LAR,tier_6,5.376344086021506,5.376344086021506,5.376344086021506,5.376344086021506,66.30824372759857,0.0,1.0752688172043012,0.35294117647058826,LAR,6
2971,MLB,Shane,Lee,Shane Lee,PHI,True,0,0,857,0,31,44,67,0,11,35,0,0,0,0,0,5,0,12,5,2,2,0,15,15,Shane,Lee,ShaneLee_63326,3523.0,3521.0,11.0,34.0,63.0,12.0,Signed,Star,73.0,0.0,0.0,PHI,tier_5,10.501750291715286,11.668611435239207,2.333722287047841,14.002333722287048,114.35239206534423,5.834305717619603,4.084014002333722,2.0,PHI,4
2972,SS,DQ,Smith,DQ Smith,CAR,True,0,19,1007,0,23,41,52,0,11,21,19,0,1,0,0,11,0,20,1,0,0,0,16,16,DQ,Smith,DQSmith_26,240.0,238.0,9.0,31.0,2.0,20.0,Signed,Star,80.0,0.0,0.0,CAR,tier_3,0.9930486593843098,0.9930486593843098,0.9930486593843098,11.916583912611719,74.47864945382324,10.923535253227408,2.0854021847070507,0.625,CAR,-2
2973,CB,Titus,Lewis,Titus Lewis,DEN,True,0,0,427,0,6,11,16,0,11,8,0,0,0,0,0,3,0,3,0,0,0,0,17,1,Titus,Lewis,TitusLewis_33526,436.0,434.0,2.0,25.0,5.0,3.0,Signed,Normal,70.0,0.0,0.0,DEN,tier_5,0.0,0.0,0.0,7.02576112412178,51.52224824355972,7.02576112412178,1.873536299765808,0.29411764705882354,DEN,-2
2974,CB,Brett,McCollum,Brett McCollum,DEN,True,0,17,953,0,7,22,36,1,11,20,17,0,1,0,0,8,0,3,1,0,0,0,17,17,Brett,McCollum,BrettMcCollum_33126,1897.0,1895.0,2.0,24.0,1.0,3.0,Signed,Star,85.0,0.0,0.0,DEN,tier_2,1.0493179433368311,1.0493179433368311,1.0493179433368311,9.44386149003148,45.12067156348373,8.39454354669465,2.098635886673662,0.7058823529411765,DEN,-1
2975,SS,Matt,Wilkins,Matt Wilkins,DEN,True,13,24,1036,1,19,57,94,0,11,38,16,0,2,0,0,8,0,3,3,1,0,0,17,11,Matt,Wilkins,MattWilkins_34332,2248.0,2246.0,1.0,24.0,3.0,3.0,Signed,Normal,77.0,0.0,0.0,DEN,tier_4,2.8957528957528957,2.8957528957528957,3.8610038610038613,10.617760617760617,109.07335907335907,7.722007722007723,3.667953667953668,1.7647058823529411,DEN,7
2999,FS,Jaylin,Simpson,Jaylin Simpson,TB,True,0,50,802,0,22,31,49,1,11,19,21,0,3,0,0,8,0,5,2,0,0,0,14,14,Jaylin,Simpson,SimpsonJaylin_14965,3583.0,3581.0,11.0,34.0,6.0,5.0,Signed,Star,80.0,0.0,0.0,TB,tier_3,2.493765586034913,2.493765586034913,3.740648379052369,12.468827930174564,88.52867830423939,9.975062344139651,2.369077306733167,0.7857142857142857,TB,3
3000,SS,Fred,Gaskin III,Fred Gaskin III,BAL,True,0,0,484,0,11,23,35,1,11,12,0,0,0,0,0,5,0,24,0,1,0,0,17,2,Fred,Gaskin III,FredGaskin III_63386,2241.0,2239.0,7.0,30.0,63.0,24.0,Signed,Normal,70.0,0.0,0.0,BAL,tier_5,0.0,0.0,2.066115702479339,10.330578512396695,95.0413223140496,10.330578512396695,2.479338842975207,0.4117647058823529,BAL,4
3001,LE,Jeff,Woodson,Jeff Woodson,TB,True,0,0,728,0,13,13,27,0,11,0,0,1,0,0,0,0,0,5,9,0,5,0,17,0,Jeff,Woodson,JeffWoodson_34731,3606.0,3604.0,1.0,24.0,7.0,5.0,Signed,Normal,68.0,0.0,0.0,TB,tier_6,26.0989010989011,29.532967032967033,1.3736263736263736,19.230769230769234,54.94505494505494,0.0,0.0,0.0,TB,3
3002,MLB,Lloyd,Cooper,Lloyd Cooper,TB,True,0,0,371,0,6,13,18,0,11,7,0,0,0,0,0,0,0,5,0,1,0,0,12,0,Lloyd,Cooper,LloydCooper_3463233,635.0,633.0,1.0,24.0,63.0,5.0,Signed,Normal,72.0,0.0,0.0,TB,tier_5,0.0,0.0,2.6954177897574128,0.0,64.6900269541779,0.0,1.8867924528301887,0.5833333333333334,TB,-3
3005,FS,Allen,McGee,Allen McGee,TEN,True,0,29,986,0,25,36,59,0,11,22,29,0,1,0,0,5,0,29,1,1,0,0,17,17,Allen,McGee,AllenMcGee_3527,466.0,464.0,0.0,21.0,2.0,29.0,Signed,Normal,72.0,0.0,0.0,TEN,tier_5,1.0141987829614605,1.0141987829614605,2.028397565922921,6.085192697768763,85.19269776876267,5.070993914807302,2.231237322515213,1.0,TEN,1
3008,CB,Terrence,Atkinson,Terrence Atkinson,KC,True,11,0,775,1,11,29,43,0,11,21,0,0,0,0,0,4,0,8,1,1,0,0,17,0,Terrence,Atkinson,TerrenceAtkinson_31323,1297.0,1295.0,4.0,27.0,3.0,8.0,Signed,Normal,71.0,0.0,0.0,KC,tier_5,1.2903225806451613,1.2903225806451613,2.5806451612903225,6.451612903225806,69.6774193548387,5.161290322580645,2.7096774193548385,1.0,KC,1
3011,MLB,DeSean,Cooper,DeSean Cooper,NYJ,True,12,0,409,1,14,22,34,1,11,10,0,0,0,0,0,0,0,17,4,1,2,0,10,2,DeSean,Cooper,DeSeanCooper_30614,1962.0,1960.0,5.0,26.0,6.0,17.0,Signed,Star,72.0,0.0,0.0,NYJ,tier_5,19.559902200489,22.004889975550125,4.88997555012225,14.669926650366747,117.35941320293398,0.0,2.444987775061125,1.0,NYJ,5
3018,FS,Daeh,McCullough,Daeh McCullough,SEA,True,0,20,758,0,18,40,58,0,11,27,20,0,1,0,0,7,0,27,1,0,0,0,14,14,Daeh,McCullough,DaehMcCullough_53,920.0,918.0,8.0,30.0,5.0,27.0,Signed,Star,77.0,0.0,0.0,SEA,tier_4,1.3192612137203166,1.3192612137203166,1.3192612137203166,10.554089709762533,100.26385224274406,9.234828496042217,3.562005277044855,1.4285714285714286,SEA,0
3026,RE,Tyrone,Still,Tyrone Still,LAR,True,10,0,320,1,1,6,5,1,11,1,0,0,0,0,0,1,0,23,1,1,0,0,17,1,Tyrone,Still,TyroneStill_32715,2225.0,2223.0,3.0,26.0,7.0,23.0,Signed,Normal,63.0,0.0,0.0,LAR,tier_6,3.125,3.125,6.25,6.25,18.75,3.125,0.3125,0.0,LAR,3
3030,CB,De'Kwon,Burton,De'Kwon Burton,CLE,True,13,76,1014,1,12,22,30,0,11,21,30,0,5,0,0,11,0,4,1,1,0,0,17,17,De'Kwon,Burton,De'KwonBurton_33228,256.0,254.0,2.0,24.0,2.0,4.0,Signed,Star,86.0,0.0,0.0,CLE,tier_2,0.9861932938856016,0.9861932938856016,6.903353057199211,11.834319526627219,41.42011834319527,10.848126232741617,2.0710059171597637,0.5882352941176471,CLE,4
3031,FS,Matthew,Yarborough,Matthew Yarborough,CLE,True,0,0,705,0,13,17,38,0,11,14,0,0,0,0,0,4,0,4,0,0,0,0,17,8,Matthew,Yarborough,MatthewYarborough_33435,2723.0,2721.0,2.0,23.0,4.0,4.0,Signed,Normal,67.0,0.0,0.0,CLE,tier_6,0.0,0.0,0.0,5.673758865248227,72.34042553191489,5.673758865248227,1.9858156028368796,0.5882352941176471,CLE,-2
3032,SS,Doug,Lowell,Doug Lowell,CLE,True,11,0,792,1,27,22,36,0,11,12,0,0,0,0,0,3,0,4,3,1,0,0,17,4,Doug,Lowell,DougLowell_3363408,1994.0,1992.0,2.0,24.0,63.0,4.0,Signed,Normal,66.0,0.0,0.0,CLE,tier_6,3.787878787878788,3.787878787878788,2.5252525252525255,7.575757575757576,79.54545454545455,3.787878787878788,1.5151515151515151,0.5294117647058824,CLE,0
3034,MLB,Damien,Cheeks,Damien Cheeks,CHI,True,0,0,496,0,8,20,31,0,11,14,0,0,0,0,0,0,0,0,4,1,0,0,17,0,Damien,Cheeks,DamienCheeks_3363312,1864.0,1862.0,2.0,23.0,63.0,0.0,Signed,Normal,68.0,0.0,0.0,CHI,tier_6,8.064516129032258,8.064516129032258,2.0161290322580645,8.064516129032258,78.62903225806451,0.0,2.82258064516129,0.8235294117647058,CHI,4
3041,CB,Eli,Brockers,Eli Brockers,PHI,True,11,0,1005,1,10,30,36,0,11,28,0,0,0,0,0,13,0,12,0,2,0,0,17,17,Eli,Brockers,EliBrockers_32427,1022.0,1020.0,3.0,25.0,4.0,12.0,Signed,Normal,76.0,0.0,0.0,PHI,tier_4,0.0,0.0,2.985074626865672,12.935323383084576,45.77114427860696,12.935323383084576,2.7860696517412937,0.8823529411764706,PHI,2
3042,RE,Isaiah,Bryson Sr,Isaiah Bryson Sr,LAC,True,0,0,735,0,21,46,48,0,11,2,0,0,0,0,0,1,0,7,19,3,11,0,17,17,Isaiah,Bryson Sr,IsaiahBryson Sr_3014,2583.0,2581.0,5.0,27.0,1.0,7.0,Signed,Superstar,88.0,0.0,0.0,LAC,tier_2,55.78231292517007,63.265306122448976,4.081632653061225,42.176870748299315,93.87755102040816,1.3605442176870748,0.27210884353741494,0.058823529411764705,LAC,5
3043,RE,LaMarion,Slater,LaMarion Slater,PHI,True,0,0,705,0,12,26,31,1,11,0,0,0,0,0,0,0,0,12,9,0,8,0,17,17,LaMarion,Slater,LaMarionSlater_31322,1528.0,1526.0,4.0,27.0,3.0,12.0,Signed,Normal,81.0,0.0,0.0,PHI,tier_3,35.46099290780142,41.13475177304964,0.0,24.113475177304963,60.99290780141844,0.0,0.0,0.0,PHI,-4
3044,ROLB,Nick,Steen,Nick Steen,PHI,True,12,22,870,1,24,39,62,0,11,19,22,0,1,0,0,0,0,12,7,1,1,0,17,0,Nick,Steen,NickSteen_3263325,2446.0,2444.0,3.0,26.0,63.0,12.0,Signed,Normal,70.0,0.0,0.0,PHI,tier_5,10.344827586206897,10.919540229885058,3.4482758620689653,9.195402298850574,98.85057471264368,0.0,2.1839080459770113,1.1176470588235294,PHI,3
3065,CB,Jabreal,Porter,Jabreal Porter,LAR,True,0,54,993,0,20,45,68,1,11,36,25,0,4,1,0,8,0,23,5,1,0,0,17,17,Jabreal,Porter,JabrealPorter_34131,1073.0,1071.0,1.0,23.0,1.0,23.0,Signed,Normal,76.0,0.0,0.0,LAR,tier_4,5.0352467270896275,5.0352467270896275,6.042296072507553,13.091641490433032,88.62034239677745,8.056394763343404,3.625377643504532,1.6470588235294117,LAR,4
3066,FS,Z'Kai,Miller,Z'Kai Miller,KC,True,0,53,1008,0,21,43,67,0,11,29,28,0,3,0,0,3,0,8,0,1,0,0,17,17,Z'Kai,Miller,Z'KaiMiller_31329,3355.0,3353.0,4.0,26.0,3.0,8.0,Signed,Normal,72.0,0.0,0.0,KC,tier_5,0.0,0.0,3.968253968253968,2.976190476190476,87.30158730158729,2.976190476190476,2.876984126984127,1.5294117647058822,KC,1
3072,CB,Antonio,Shepard,Antonio Shepard,KC,True,0,0,436,0,6,10,19,0,11,10,0,0,0,0,0,1,1,8,0,0,0,0,17,0,Antonio,Shepard,AntonioShepard_3363245,2580.0,2578.0,2.0,24.0,63.0,8.0,Signed,Normal,65.0,0.0,0.0,KC,tier_6,0.0,0.0,2.293577981651376,2.293577981651376,57.33944954128441,2.293577981651376,2.293577981651376,0.5294117647058824,KC,0
3105,ROLB,Nick,Rivers,Nick Rivers,KC,True,12,0,590,1,16,6,15,1,11,9,0,0,0,0,0,2,0,8,1,1,1,0,17,7,Nick,Rivers,NickRivers_3463375,3261.0,3259.0,1.0,24.0,63.0,8.0,Signed,Normal,64.0,0.0,0.0,KC,tier_6,5.084745762711864,5.932203389830509,3.389830508474576,6.779661016949152,52.54237288135593,3.389830508474576,1.5254237288135595,0.4117647058823529,KC,3
3110,SS,Reggie,Hall,Reggie Hall,BUF,True,12,23,583,1,16,30,34,0,11,10,23,0,1,0,0,3,0,2,0,1,1,0,10,10,Reggie,Hall,ReggieHall_3066,3595.0,3593.0,5.0,28.0,6.0,2.0,Signed,Star,86.0,0.0,0.0,BUF,tier_2,3.4305317324185247,4.288164665523157,5.145797598627787,6.861063464837049,85.76329331046311,5.145797598627787,1.7152658662092626,0.7,BUF,1
3116,RE,Tyrone,Thomas,Tyrone Thomas,IND,True,23,0,681,2,16,18,19,1,11,0,0,0,0,0,0,0,0,9,14,2,3,0,17,17,Tyrone,Thomas,TyroneThomas_3314,3015.0,3013.0,2.0,23.0,1.0,9.0,Signed,Star,76.0,0.0,0.0,IND,tier_4,29.368575624082233,31.571218795888402,5.873715124816446,24.963289280469898,51.395007342143906,0.0,0.0,0.0,IND,5
3117,LE,J'Vari,Cunningham,J'Vari Cunningham,IND,True,0,0,643,0,9,7,13,0,11,0,0,0,0,0,0,0,0,9,4,0,2,0,17,1,J'Vari,Cunningham,J'VariCunningham_3324,1918.0,1916.0,2.0,24.0,2.0,9.0,Signed,Normal,67.0,0.0,0.0,IND,tier_6,12.441679626749611,13.996889580093312,0.0,9.33125972006221,34.21461897356143,0.0,0.0,0.0,IND,-3
3130,FS,Daxton,Hill,Daxton Hill,PIT,True,0,0,603,0,38,0,29,1,11,0,0,0,0,0,0,4,0,28,3,1,0,0,14,14,Daxton,Hill,HillDaxton_22263,1249.0,1247.0,13.0,34.0,1.0,28.0,Signed,Star,76.0,0.0,0.0,PIT,tier_4,4.975124378109452,4.975124378109452,1.658374792703151,11.608623548922056,111.1111111111111,6.633499170812604,0.0,-0.2857142857142857,PIT,7
3131,CB,Semaj,Egbule,Semaj Egbule,PIT,True,0,0,458,1,17,0,15,0,11,0,0,0,1,0,0,3,0,28,2,0,0,0,16,16,Semaj,Egbule,SemajEgbule_32633,1678.0,1676.0,3.0,25.0,6.0,28.0,Signed,Normal,73.0,0.0,0.0,PIT,tier_5,4.366812227074235,4.366812227074235,4.366812227074235,10.91703056768559,69.86899563318777,6.550218340611353,0.0,-0.1875,PIT,4
3132,DT,Robert,Telfer,Robert Telfer,TB,True,0,0,317,0,7,5,12,0,11,0,0,0,0,0,0,1,0,5,6,0,0,0,16,0,Robert,Telfer,RobertTelfer_3463432,3648.0,3646.0,1.0,23.0,63.0,5.0,Signed,Normal,64.0,0.0,0.0,TB,tier_6,18.92744479495268,18.92744479495268,0.0,22.082018927444796,59.93690851735016,3.1545741324921135,0.0,-0.0625,TB,-3
3146,MLB,Zavier,Holloway,Zavier Holloway,TEN,True,11,15,698,1,26,44,64,0,11,19,15,0,1,0,0,1,0,29,6,1,1,0,13,13,Zavier,Holloway,ZavierHolloway_3222,775.0,773.0,3.0,25.0,2.0,29.0,Signed,Normal,77.0,0.0,0.0,TEN,tier_4,11.461318051575931,12.177650429799426,4.2979942693409745,11.461318051575931,128.9398280802292,1.4326647564469914,2.722063037249284,1.3846153846153846,TEN,2
3147,CB,Delvin,Gerard,Delvin Gerard,PHI,True,0,0,1011,0,14,53,78,0,11,26,0,0,0,0,0,3,0,12,4,0,0,0,17,1,Delvin,Gerard,DelvinGerard_33637,311.0,309.0,2.0,24.0,6.0,12.0,Signed,Normal,72.0,0.0,0.0,PHI,tier_5,3.956478733926805,3.956478733926805,0.0,6.9238377843719086,90.99901088031652,2.967359050445104,2.571711177052423,1.3529411764705883,PHI,-3
3148,RE,Matt,Callahan,Matt Callahan,PHI,True,0,0,480,0,7,8,15,0,11,0,0,1,0,0,0,1,0,12,7,0,3,0,15,0,Matt,Callahan,MattCallahan_34312,1650.0,1648.0,1.0,24.0,3.0,12.0,Signed,Normal,68.0,0.0,0.0,PHI,tier_6,27.083333333333336,30.208333333333332,2.0833333333333335,22.916666666666664,45.83333333333333,2.0833333333333335,0.0,-0.06666666666666667,PHI,3
3149,FS,LaDarius,Richards,LaDarius Richards,PHI,True,0,0,503,0,3,9,12,0,11,6,0,0,0,0,0,1,0,12,0,0,0,0,15,0,LaDarius,Richards,LaDariusRichards_35526,529.0,527.0,0.0,21.0,5.0,12.0,Signed,Normal,67.0,0.0,0.0,PHI,tier_6,0.0,0.0,0.0,1.9880715705765406,29.82107355864811,1.9880715705765406,1.1928429423459244,0.3333333333333333,PHI,-6
3150,FS,Cary,Ward,Cary Ward,BAL,True,0,22,569,0,4,18,29,0,11,7,22,0,1,0,0,2,0,24,0,0,0,0,15,3,Cary,Ward,CaryWard_31739,2433.0,2431.0,4.0,26.0,7.0,24.0,Signed,Star,75.0,0.0,0.0,BAL,tier_4,0.0,0.0,1.757469244288225,3.51493848857645,57.99648506151142,3.51493848857645,1.2302284710017575,0.3333333333333333,BAL,-7
3151,CB,Shaval,Peterson,Shaval Peterson,BAL,True,12,44,814,1,9,22,32,0,11,12,31,0,4,0,0,8,0,24,0,1,0,0,17,5,Shaval,Peterson,ShavalPeterson_32430,1155.0,1153.0,3.0,27.0,4.0,24.0,Signed,Normal,73.0,0.0,0.0,BAL,tier_5,0.0,0.0,7.371007371007371,9.828009828009828,50.368550368550366,9.828009828009828,1.4742014742014742,0.23529411764705882,BAL,9
3153,CB,Brian,Borden,Brian Borden,BAL,True,0,60,880,0,10,20,29,0,11,10,26,0,3,0,0,5,0,24,2,0,0,0,17,6,Brian,Borden,BrianBorden_35226,3128.0,3126.0,0.0,21.0,2.0,24.0,Signed,Star,75.0,0.0,0.0,BAL,tier_4,2.2727272727272725,2.2727272727272725,3.4090909090909087,7.954545454545454,44.31818181818182,5.681818181818182,1.1363636363636365,0.29411764705882354,BAL,3
3180,CB,Mario,Noel-Fowler,Mario Noel-Fowler,LAC,True,0,0,615,0,7,15,23,1,11,13,0,0,0,0,0,7,0,7,0,0,0,0,17,0,Mario,Noel-Fowler,MarioNoel-Fowler_34617,486.0,484.0,1.0,22.0,6.0,7.0,Signed,Normal,69.0,0.0,0.0,LAC,tier_6,0.0,0.0,0.0,11.382113821138212,48.78048780487805,11.382113821138212,2.113821138211382,0.35294117647058826,LAC,1
3186,SS,Peyton,Waters,Peyton Waters,LAR,True,0,18,992,0,24,37,57,0,11,24,18,0,1,0,0,5,0,23,1,0,0,0,17,15,Peyton,Waters,PeytonWaters_63270,235.0,233.0,7.0,29.0,63.0,23.0,Signed,Star,74.0,0.0,0.0,LAR,tier_5,1.0080645161290323,1.0080645161290323,1.0080645161290323,6.048387096774193,81.65322580645162,5.040322580645161,2.4193548387096775,1.1176470588235294,LAR,-1
3197,MLB,Rasheem,Lewis,Rasheem Lewis,LAR,True,0,12,446,0,9,14,20,0,11,11,12,0,1,0,0,0,0,23,2,0,0,0,17,1,Rasheem,Lewis,RasheemLewis_34531,632.0,630.0,1.0,24.0,5.0,23.0,Signed,Normal,65.0,0.0,0.0,LAR,tier_6,4.484304932735426,4.484304932735426,2.242152466367713,4.484304932735426,65.02242152466367,0.0,2.4663677130044843,0.6470588235294118,LAR,1
3200,LE,Darin,Holmes,Darin Holmes,CAR,True,0,0,337,0,3,6,9,0,11,0,0,0,0,0,0,0,0,20,0,0,1,0,13,3,Darin,Holmes,DarinHolmes_3363260,2698.0,2696.0,2.0,26.0,63.0,20.0,Signed,Normal,68.0,0.0,0.0,CAR,tier_6,5.934718100890208,7.4183976261127595,0.0,2.967359050445104,35.60830860534125,0.0,0.0,0.0,CAR,-5
3201,DT,Keelan,Atkinson,Keelan Atkinson,CAR,True,0,0,604,0,15,30,39,1,11,0,0,0,0,0,0,0,0,20,12,0,6,0,15,1,Keelan,Atkinson,KeelanAtkinson_30216,3423.0,3421.0,5.0,28.0,2.0,20.0,Signed,Normal,72.0,0.0,0.0,CAR,tier_5,39.735099337748345,44.70198675496689,0.0,29.801324503311257,89.40397350993378,0.0,0.0,0.0,CAR,1
3202,MLB,Ryan,Goddard,Ryan Goddard,CAR,True,0,0,478,0,8,25,38,0,11,18,0,0,0,0,0,0,0,20,1,0,0,0,17,13,Ryan,Goddard,RyanGoddard_34126,1714.0,1712.0,1.0,23.0,1.0,20.0,Signed,Normal,74.0,0.0,0.0,CAR,tier_5,2.092050209205021,2.092050209205021,0.0,2.092050209205021,96.23430962343096,0.0,3.765690376569038,1.0588235294117647,CAR,-3
3211,CB,Dominick,Fitzgerald,Dominick Fitzgerald,DEN,True,0,41,687,0,10,27,40,0,11,14,34,0,2,0,0,4,0,3,0,1,0,0,15,1,Dominick,Fitzgerald,DominickFitzgerald_31633,1839.0,1837.0,4.0,25.0,6.0,3.0,Signed,Normal,73.0,0.0,0.0,DEN,tier_5,0.0,0.0,4.366812227074235,5.822416302765648,72.78020378457059,5.822416302765648,2.037845705967977,0.6666666666666666,DEN,2
3219,CB,Adonis,Hodge,Adonis Hodge,SEA,True,0,0,943,0,13,20,28,0,11,12,0,0,0,0,0,13,0,27,0,0,0,0,17,17,Adonis,Hodge,AdonisHodge_3348,23.0,21.0,2.0,26.0,4.0,27.0,Signed,Normal,81.0,0.0,0.0,SEA,tier_3,0.0,0.0,0.0,13.785790031813361,43.47826086956522,13.785790031813361,1.2725344644750796,-0.058823529411764705,SEA,0
3268,LE,Cam,Aldridge,Cam Aldridge,NYG,True,35,0,730,3,30,43,38,1,11,0,0,0,0,0,0,1,0,15,15,4,16,1,17,17,Cam,Aldridge,CamAldridge_32330,1112.0,1110.0,3.0,25.0,3.0,15.0,Signed,XFactor,90.0,0.0,0.0,NYG,tier_1,64.38356164383562,75.34246575342465,10.95890410958904,43.83561643835616,93.15068493150686,1.36986301369863,0.0,-0.058823529411764705,NYG,6
3270,SS,Josh,Nestor,Josh Nestor,NYG,True,0,70,1037,0,23,29,42,1,11,23,32,0,3,0,0,13,0,15,2,0,0,0,17,17,Josh,Nestor,JoshNestor_414,1536.0,1534.0,8.0,30.0,4.0,15.0,Signed,Star,80.0,0.0,0.0,NYG,tier_3,1.9286403085824495,1.9286403085824495,2.8929604628736745,14.46480231436837,62.6808100289296,12.53616200578592,2.2179363548698166,0.5882352941176471,NYG,-2
3271,MLB,Dishawn,Misa,Dishawn Misa,NYG,True,13,0,1052,1,27,62,75,0,11,37,0,0,0,0,0,3,0,15,4,2,3,0,17,17,Dishawn,Misa,DishawnMisa_61,2425.0,2423.0,8.0,30.0,6.0,15.0,Signed,Superstar,83.0,0.0,0.0,NYG,tier_3,9.505703422053232,10.931558935361217,2.8517110266159698,9.505703422053232,96.95817490494296,2.8517110266159698,3.5171102661596962,2.0,NYG,-3
3272,CB,Jett,White,Jett White,NYG,True,13,22,924,1,21,52,65,1,11,36,22,0,1,0,0,15,0,15,5,1,0,0,17,17,Jett,White,JettWhite_29524,213.0,211.0,6.0,29.0,5.0,15.0,Signed,Superstar,88.0,0.0,0.0,NYG,tier_2,5.411255411255411,5.411255411255411,3.246753246753247,21.645021645021643,93.07359307359307,16.233766233766232,3.896103896103896,1.2352941176470589,NYG,-2
3284,SS,Markus,Hardwick,Markus Hardwick,CIN,True,0,24,982,0,28,57,72,1,11,33,15,0,2,0,0,2,0,1,4,1,0,0,17,9,Markus,Hardwick,MarkusHardwick_35443,2759.0,2757.0,0.0,22.0,4.0,1.0,Signed,Normal,74.0,0.0,0.0,CIN,tier_5,4.0733197556008145,4.0733197556008145,3.054989816700611,6.109979633401222,101.83299389002038,2.0366598778004072,3.360488798370672,1.8235294117647058,CIN,4
3308,FS,Dakota,McElroy,Dakota McElroy,LAR,True,0,30,664,0,13,29,44,0,11,10,30,0,1,0,0,3,0,23,0,1,0,0,14,8,Dakota,McElroy,DakotaMcElroy_34412,2886.0,2884.0,1.0,23.0,4.0,23.0,Signed,Normal,72.0,0.0,0.0,LAR,tier_5,0.0,0.0,3.0120481927710845,4.518072289156627,85.8433734939759,4.518072289156627,1.5060240963855422,0.5,LAR,1
