Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,STAT_KEEP,DLINEFUMBLERECOVERYYARDS,DSECINTRETURNYARDS,DOWNSPLAYED,DLINEFUMBLERECOVERIES,ASSDEFTACKLES,BIGHITS,DEFTACKLES,DLINEHALFSACK,SEAS_YEAR,CTHALLOWED,DSECINTLONGESTRETURN,DLINESAFETIES,DSECINTS,DSECINTTDS,GAMERATING,DEFPASSDEFLECTIONS,DLINEBLOCKS,YEARBYYEARTEAMINDEX,DEFTACKLESFORLOSS,DLINEFORCEDFUMBLES,DLINESACKS,DLINEFUMBLETDS,GAMESPLAYED,GAMESSTARTED,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,Age,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,DLSacksAndTFLPer1000Snaps,DTSacksAndTFLPer1000Snaps,TotalTurnoversPer1000Snaps,LBSacksTFLPassDeflPer1000Snaps,TacklesPer1000Snaps,CBPassDeflPer1000Snaps,CBCatchAllowPer100Snaps,SafetiesCatchAllowMinusPDPerGame,TeamName_y,SkillPointDef
688,LE,Tuli,Tuipulotu,Tuli Tuipulotu,LAR,True,47,0,797,3,25,40,45,0,5,0,0,1,0,0,0,0,0,23,15,3,8,0,16,16,Tuli,Tuipulotu,2856.0,2854.0,5.0,25.0,23.0,Signed,Star,83.0,0.0,0.0,LAR,tier_3,36.38644918444166,40.903387703889585,8.782936010037641,28.858218318695105,87.8293601003764,0.0,0.0,0.0,LAR,5
689,LE,Semaj,Bridgeman,Semaj Bridgeman,WAS,True,0,0,811,0,17,18,27,0,5,0,0,0,0,0,0,0,0,25,7,0,4,0,16,2,Semaj,Bridgeman,1855.0,1853.0,0.0,22.0,25.0,Signed,Normal,69.0,0.0,0.0,WAS,tier_6,17.26263871763255,19.482120838471022,0.0,13.563501849568434,54.254007398273735,0.0,0.0,0.0,WAS,-3
695,DT,Deyvid,Palepale,Deyvid Palepale,PIT,True,0,0,300,0,1,0,8,0,5,0,0,0,0,0,0,0,0,28,7,0,1,0,16,16,Deyvid,Palepale,2626.0,2624.0,0.0,22.0,28.0,Signed,Normal,68.0,0.0,0.0,PIT,tier_6,29.166666666666668,30.666666666666664,0.0,26.666666666666668,30.0,0.0,0.0,0.0,PIT,-2
704,RE,Uchenna,Nwosu,Uchenna Nwosu,MIA,True,0,0,457,0,11,18,23,1,5,0,0,0,0,0,0,0,0,11,12,0,3,0,16,3,Uchenna,Nwosu,2090.0,2088.0,10.0,31.0,11.0,Signed,Normal,68.0,0.0,0.0,MIA,tier_6,37.74617067833698,40.70021881838075,0.0,32.82275711159737,74.39824945295405,0.0,0.0,0.0,MIA,4
707,CB,Jaylon,Guilbeau,Jaylon Guilbeau,ATL,True,0,30,987,0,17,30,47,0,5,39,14,0,3,0,0,8,0,13,0,0,0,0,14,14,Jaylon,Guilbeau,855.0,853.0,2.0,25.0,13.0,Signed,Normal,75.0,0.0,0.0,ATL,tier_4,0.0,0.0,3.0395136778115504,8.105369807497468,64.84295845997974,8.105369807497468,3.951367781155015,2.2142857142857144,ATL,1
709,SS,Jacoby,Mathews,Jacoby Mathews,NO,True,0,0,1311,0,42,49,65,0,5,38,0,0,0,0,0,14,1,26,1,0,0,0,16,16,Jacoby,Mathews,422.0,420.0,3.0,25.0,26.0,Signed,Star,82.0,0.0,0.0,NO,tier_3,0.7627765064836003,0.7627765064836003,0.7627765064836003,11.441647597254004,81.61708619374524,10.678871090770405,2.898550724637681,1.5,NO,-1
714,CB,Cam,Hart,Cam Hart,DAL,True,51,3,983,2,18,38,55,0,5,44,3,0,1,0,0,6,0,10,0,2,0,0,14,9,Cam,Hart,3350.0,3348.0,4.0,27.0,10.0,Signed,Normal,75.0,0.0,0.0,DAL,tier_4,0.0,0.0,5.0864699898270604,6.103763987792472,74.26246185147507,6.103763987792472,4.476093591047812,2.7142857142857144,DAL,3
719,MLB,Isaiah,Simmons,Isaiah Simmons,BAL,True,0,0,851,0,31,17,45,1,5,18,0,0,0,0,0,4,0,24,5,0,0,0,16,16,Isaiah,Simmons,2544.0,2542.0,8.0,30.0,24.0,Signed,Star,73.0,0.0,0.0,BAL,tier_5,5.875440658049354,5.875440658049354,0.0,10.575793184488838,89.30669800235017,4.700352526439483,2.1151586368977675,0.875,BAL,2
728,LE,Jared,Smith,Jared Smith,BAL,True,0,0,782,0,14,35,47,1,5,0,0,0,0,0,0,1,0,24,15,0,6,0,16,2,Jared,Smith,2168.0,2166.0,0.0,21.0,24.0,Signed,Normal,73.0,0.0,0.0,BAL,tier_5,32.608695652173914,36.0613810741688,0.0,28.132992327365727,78.00511508951406,1.278772378516624,0.0,-0.0625,BAL,-1
733,CB,Fentrell,Cypress II,Fentrell Cypress II,BAL,True,13,23,1056,1,30,34,48,1,5,39,18,0,4,0,0,9,0,24,0,1,0,0,16,16,Fentrell,Cypress II,449.0,447.0,3.0,27.0,24.0,Signed,Star,82.0,0.0,0.0,BAL,tier_3,0.0,0.0,5.681818181818182,8.522727272727272,73.86363636363637,8.522727272727272,3.6931818181818183,1.875,BAL,1
739,RE,Sundiata,Anderson,Sundiata Anderson,GB,True,0,0,438,0,15,16,20,0,5,1,0,0,0,0,0,0,0,19,6,0,0,0,13,9,Sundiata,Anderson,3566.0,3564.0,4.0,28.0,19.0,Signed,Normal,78.0,0.0,0.0,GB,tier_4,13.698630136986301,13.698630136986301,0.0,13.698630136986301,79.90867579908675,0.0,0.228310502283105,0.07692307692307693,GB,-8
742,FS,Jaylin,Simpson,Jaylin Simpson,CIN,True,0,47,1273,0,41,68,85,0,5,40,16,0,5,1,0,13,0,1,1,0,0,0,16,1,Jaylin,Simpson,3583.0,3581.0,4.0,27.0,1.0,Signed,Star,88.0,0.0,0.0,CIN,tier_2,0.7855459544383347,0.7855459544383347,4.713275726630008,10.997643362136685,98.97879025923017,10.212097407698352,3.1421838177533385,1.6875,CIN,7
754,DT,Jameian,Buxton,Jameian Buxton,CHI,True,46,0,677,3,17,34,44,0,5,0,0,0,0,0,0,0,0,0,16,4,8,0,16,3,Jameian,Buxton,951.0,949.0,1.0,24.0,0.0,Signed,Normal,73.0,0.0,0.0,CHI,tier_5,44.31314623338257,49.63072378138848,10.3397341211226,35.450516986706056,90.10339734121123,0.0,0.0,0.0,CHI,15
765,SS,Kyle,Hamilton,Kyle Hamilton,BAL,True,0,33,1145,0,33,36,54,1,5,27,19,0,2,0,0,13,0,24,4,0,0,0,14,14,Kyle,Hamilton,1119.0,1117.0,6.0,27.0,24.0,Signed,Star,87.0,0.0,0.0,BAL,tier_2,3.493449781659389,3.493449781659389,1.7467248908296944,14.847161572052402,75.98253275109171,11.353711790393014,2.3580786026200875,1.0,BAL,0
771,CB,Abraham,Williams,Abraham Williams,CLE,True,0,15,867,0,25,35,57,0,5,34,15,0,1,0,0,6,0,4,0,0,0,0,12,1,Abraham,Williams,1154.0,1152.0,3.0,25.0,4.0,Signed,Star,76.0,0.0,0.0,CLE,tier_4,0.0,0.0,1.1534025374855825,6.920415224913495,94.57900807381776,6.920415224913495,3.9215686274509802,2.3333333333333335,CLE,-2
777,CB,Jeremiah,Moses,Jeremiah Moses,ATL,True,0,2,603,0,10,23,39,0,5,30,2,0,1,0,0,2,0,13,0,0,0,0,13,1,Jeremiah,Moses,1207.0,1205.0,1.0,24.0,13.0,Signed,Normal,71.0,0.0,0.0,ATL,tier_5,0.0,0.0,1.658374792703151,3.316749585406302,81.2603648424544,3.316749585406302,4.975124378109453,2.1538461538461537,ATL,-5
781,LE,Daylan,Dotson,Daylan Dotson,LV,True,0,0,627,0,20,25,30,1,5,0,0,0,0,0,0,0,0,22,9,0,4,0,16,16,Daylan,Dotson,2445.0,2443.0,3.0,26.0,22.0,Signed,Normal,73.0,0.0,0.0,LV,tier_5,25.518341307814993,28.38915470494418,0.0,20.73365231259968,79.74481658692186,0.0,0.0,0.0,LV,-3
783,FS,Chace,Biddle,Chace Biddle,NE,True,0,0,1050,0,27,37,49,0,5,11,0,0,0,0,0,6,1,21,1,0,0,0,14,14,Chace,Biddle,3460.0,3458.0,2.0,23.0,21.0,Signed,Normal,87.0,0.0,0.0,NE,tier_2,0.9523809523809523,0.9523809523809523,0.9523809523809523,6.666666666666667,72.38095238095238,5.714285714285714,1.0476190476190477,0.35714285714285715,NE,-4
790,CB,D'Angelo,Ponds,D'Angelo Ponds,BUF,True,0,7,479,0,8,7,15,1,5,8,7,0,1,0,0,3,0,2,0,0,0,0,14,1,D'Angelo,Ponds,2829.0,2827.0,0.0,22.0,2.0,Signed,Normal,67.0,0.0,0.0,BUF,tier_6,0.0,0.0,2.08768267223382,6.263048016701462,48.01670146137787,6.263048016701462,1.6701461377870561,0.35714285714285715,BUF,3
817,ROLB,Samuel,M'Pemba,Samuel M'Pemba,GB,True,0,0,422,0,1,7,9,0,5,1,0,0,0,0,0,0,0,19,5,0,0,0,16,1,Samuel,M'Pemba,1882.0,1880.0,0.0,23.0,19.0,Signed,Normal,73.0,0.0,0.0,GB,tier_5,11.848341232227487,11.848341232227487,0.0,11.848341232227487,23.696682464454973,0.0,0.23696682464454977,0.0625,GB,0
818,DT,Justus,Terry,Justus Terry,PHI,True,0,0,673,0,19,25,37,0,5,0,0,0,0,0,0,0,0,12,10,0,9,0,16,6,Justus,Terry,3463.0,3461.0,0.0,21.0,12.0,Signed,Normal,75.0,0.0,0.0,PHI,tier_4,38.26151560178307,44.27934621099554,0.0,28.231797919762258,83.20950965824666,0.0,0.0,0.0,PHI,1
822,RE,Keon,Keeley,Keon Keeley,DAL,True,0,0,461,0,8,15,23,0,5,0,0,1,0,0,0,1,0,10,8,0,3,0,14,4,Keon,Keeley,415.0,413.0,0.0,22.0,10.0,Signed,Normal,75.0,0.0,0.0,DAL,tier_4,28.74186550976139,31.67028199566161,2.1691973969631237,26.030368763557483,67.24511930585683,2.1691973969631237,0.0,-0.07142857142857142,DAL,-2
832,DT,Keanu,Tanuvasa,Keanu Tanuvasa,LAR,True,0,0,348,0,10,9,12,1,5,0,0,0,0,0,0,0,0,23,3,0,2,0,14,3,Keanu,Tanuvasa,2117.0,2115.0,1.0,24.0,23.0,Signed,Normal,75.0,0.0,0.0,LAR,tier_4,18.678160919540232,21.264367816091955,0.0,14.367816091954023,63.21839080459771,0.0,0.0,0.0,LAR,-5
833,CB,Quincey,McAdoo,Quincey McAdoo,SF,True,0,4,773,0,12,25,38,0,5,25,4,0,1,0,0,2,0,14,0,0,0,0,11,8,Quincey,McAdoo,420.0,418.0,3.0,25.0,14.0,Signed,Normal,77.0,0.0,0.0,SF,tier_4,0.0,0.0,1.29366106080207,2.58732212160414,64.68305304010349,2.58732212160414,3.2341526520051747,2.090909090909091,SF,-4
863,ROLB,Daiyan,Henley,Daiyan Henley,LAC,True,0,24,826,0,36,51,63,1,5,37,15,0,3,0,0,8,0,7,3,0,1,0,14,14,Daiyan,Henley,1212.0,1210.0,5.0,28.0,7.0,Signed,Superstar,89.0,0.0,0.0,LAC,tier_2,5.750605326876514,6.295399515738499,3.6319612590799033,14.527845036319613,119.8547215496368,9.685230024213075,4.479418886198547,2.0714285714285716,LAC,7
866,FS,Tre'von,Moehrig,Tre'von Moehrig,NO,True,0,3,813,0,26,25,33,0,5,13,3,0,1,0,0,4,0,26,0,0,0,0,12,12,Tre'von,Moehrig,1959.0,1957.0,7.0,29.0,26.0,Signed,Star,82.0,0.0,0.0,NO,tier_3,0.0,0.0,1.2300123001230012,4.920049200492005,72.57072570725707,4.920049200492005,1.5990159901599015,0.75,NO,-4
877,ROLB,Tyreese,Fearbry,Tyreese Fearbry,LAR,True,0,0,411,0,1,3,5,0,5,1,0,0,0,0,0,0,0,23,0,0,0,0,16,0,Tyreese,Fearbry,554.0,552.0,1.0,23.0,23.0,Signed,Normal,70.0,0.0,0.0,LAR,tier_5,0.0,0.0,0.0,0.0,14.598540145985401,0.0,0.24330900243309003,0.0625,LAR,-11
878,SS,Jaden,Hicks,Jaden Hicks,MIA,True,0,41,888,0,27,44,51,0,5,30,21,0,4,0,0,11,0,11,0,0,1,0,12,12,Jaden,Hicks,1641.0,1639.0,3.0,25.0,11.0,Signed,Superstar,87.0,0.0,0.0,MIA,tier_2,1.9707207207207205,2.477477477477478,4.504504504504505,13.513513513513514,87.83783783783784,12.387387387387388,3.3783783783783785,1.5833333333333333,MIA,5
895,FS,Caleb,Downs,Caleb Downs,PIT,True,-1,0,903,1,30,0,67,0,5,0,0,0,0,0,0,4,0,28,8,1,0,0,16,16,Caleb,Downs,324.0,322.0,2.0,23.0,28.0,Signed,XFactor,91.0,0.0,0.0,PIT,tier_1,8.859357696566999,8.859357696566999,2.2148394241417497,13.289036544850498,107.41971207087487,4.4296788482834994,0.0,-0.25,PIT,4
896,CB,Kobe,Black,Kobe Black,BAL,True,0,0,840,0,21,25,47,0,5,22,0,0,0,0,0,9,0,24,1,0,1,0,16,2,Kobe,Black,2883.0,2881.0,0.0,22.0,24.0,Signed,Normal,66.0,0.0,0.0,BAL,tier_6,3.2738095238095237,3.8095238095238093,0.0,13.095238095238095,80.95238095238096,10.714285714285714,2.619047619047619,0.8125,BAL,1
899,CB,DaRon,Bland,DaRon Bland,TB,True,0,0,1101,0,25,38,57,0,5,43,0,0,0,0,0,4,0,5,0,0,1,0,14,7,DaRon,Bland,232.0,230.0,6.0,29.0,5.0,Signed,Star,78.0,0.0,0.0,TB,tier_4,1.5894641235240692,1.9981834695731153,0.0,4.541326067211626,74.47774750227066,3.6330608537693005,3.905540417801998,2.7857142857142856,TB,-5
904,FS,Tre'Quon,Fegans,Tre'Quon Fegans,ATL,True,0,0,579,0,13,16,20,0,5,11,0,0,0,0,0,5,0,13,0,0,0,0,16,6,Tre'Quon,Fegans,982.0,980.0,1.0,24.0,13.0,Signed,Normal,66.0,0.0,0.0,ATL,tier_6,0.0,0.0,0.0,8.635578583765112,56.994818652849744,8.635578583765112,1.8998272884283247,0.375,ATL,-2
929,CB,Tre,Brown,Tre Brown,DAL,True,0,36,1031,0,28,31,47,0,5,34,20,0,3,0,0,12,0,10,1,0,0,0,14,8,Tre,Brown,365.0,363.0,7.0,30.0,10.0,Signed,Star,74.0,0.0,0.0,DAL,tier_5,0.9699321047526673,0.9699321047526673,2.909796314258002,12.609117361784675,72.74490785645004,11.639185257032008,3.2977691561590685,1.5714285714285714,DAL,2
1014,CB,Jahlil,Florence,Jahlil Florence,NYG,True,-2,21,1065,1,19,48,69,1,5,39,20,0,2,0,0,5,0,15,1,1,0,0,16,1,Jahlil,Florence,2890.0,2888.0,2.0,24.0,15.0,Signed,Normal,74.0,0.0,0.0,NYG,tier_5,0.9389671361502347,0.9389671361502347,3.755868544600939,5.633802816901409,82.62910798122066,4.694835680751174,3.6619718309859155,2.125,NYG,0
1043,MLB,Terrel,Bernard,Terrel Bernard,LAR,True,0,26,1168,0,41,81,101,1,5,64,21,0,2,0,0,11,0,23,3,0,0,0,16,16,Terrel,Bernard,212.0,210.0,6.0,29.0,23.0,Signed,Star,85.0,0.0,0.0,LAR,tier_2,2.5684931506849313,2.5684931506849313,1.7123287671232876,11.986301369863012,121.57534246575342,9.417808219178081,5.47945205479452,3.3125,LAR,2
1047,CB,Derion,Kendrick,Derion Kendrick,CHI,True,23,39,815,1,15,39,43,0,5,45,18,0,3,0,0,4,0,0,0,1,0,0,13,13,Derion,Kendrick,1604.0,1602.0,6.0,28.0,0.0,Signed,Superstar,85.0,0.0,0.0,CHI,tier_2,0.0,0.0,6.134969325153374,4.9079754601226995,71.16564417177915,4.9079754601226995,5.521472392638037,3.1538461538461537,CHI,-3
1050,DT,Jeffery,Simmons,Jeffery Simmons,TEN,True,12,0,869,1,23,34,42,0,5,1,0,0,0,0,0,0,0,29,13,2,15,0,16,16,Jeffery,Simmons,2545.0,2543.0,9.0,31.0,29.0,Signed,Superstar,83.0,0.0,0.0,TEN,tier_3,45.1668584579977,52.93440736478711,3.452243958573072,32.22094361334868,74.79861910241657,0.0,0.11507479861910241,0.0625,TEN,5
1060,ROLB,Jerry,Mixon,Jerry Mixon,SEA,True,0,0,335,0,2,4,4,0,5,1,0,0,0,0,0,1,0,27,0,0,0,0,14,0,Jerry,Mixon,1430.0,1428.0,0.0,23.0,27.0,Signed,Normal,65.0,0.0,0.0,SEA,tier_6,0.0,0.0,0.0,2.985074626865672,17.910447761194032,2.985074626865672,0.2985074626865672,0.0,SEA,-4
1097,MLB,Jack,Campbell,Jack Campbell,DAL,True,22,20,1089,1,56,71,91,0,5,52,20,0,1,0,0,9,0,10,2,1,0,0,16,16,Jack,Campbell,439.0,437.0,5.0,28.0,10.0,Signed,Superstar,87.0,0.0,0.0,DAL,tier_2,1.8365472910927456,1.8365472910927456,2.7548209366391188,10.101010101010102,134.9862258953168,8.264462809917356,4.775022956841139,2.6875,DAL,6
1100,DT,Devin,Brandt-Epps,Devin Brandt-Epps,CHI,True,0,0,306,0,9,9,10,1,5,0,0,0,0,0,0,0,0,0,4,0,2,0,15,0,Devin,Brandt-Epps,2045.0,2043.0,3.0,26.0,0.0,Signed,Normal,66.0,0.0,0.0,CHI,tier_6,24.509803921568626,27.45098039215686,0.0,19.607843137254903,62.091503267973856,0.0,0.0,0.0,CHI,-2
1112,MLB,Divine,Deablo,Divine Deablo,IND,True,14,17,1137,1,42,67,90,1,5,52,6,0,3,0,0,16,0,9,3,1,0,1,16,16,Divine,Deablo,682.0,680.0,7.0,30.0,9.0,Signed,Star,79.0,0.0,0.0,IND,tier_4,2.638522427440633,2.638522427440633,5.277044854881266,16.710642040457344,116.09498680738787,14.072119613016712,4.573438874230431,2.25,IND,13
1133,RE,Gabe,Jacas,Gabe Jacas,CAR,True,0,0,396,0,11,16,20,0,5,2,0,0,0,0,0,0,0,20,5,0,5,0,14,5,Gabe,Jacas,650.0,648.0,3.0,25.0,20.0,Signed,Normal,74.0,0.0,0.0,CAR,tier_5,34.72222222222222,40.40404040404041,0.0,25.252525252525253,78.28282828282829,0.0,0.5050505050505051,0.14285714285714285,CAR,-1
1147,RE,Cameron,Lenhardt,Cameron Lenhardt,BAL,True,8,0,311,1,6,5,6,0,5,0,0,0,0,0,0,0,0,24,1,1,4,0,16,2,Cameron,Lenhardt,2325.0,2323.0,1.0,23.0,24.0,Signed,Normal,69.0,0.0,0.0,BAL,tier_6,25.723472668810288,31.511254019292604,6.430868167202572,16.07717041800643,38.58520900321544,0.0,0.0,0.0,BAL,3
1148,DT,Keeshawn,Silver,Keeshawn Silver,DAL,True,0,0,714,0,25,17,26,0,5,0,0,0,0,0,0,1,0,10,8,0,5,0,16,3,Keeshawn,Silver,2779.0,2777.0,2.0,25.0,10.0,Signed,Normal,71.0,0.0,0.0,DAL,tier_5,23.4593837535014,26.61064425770308,0.0,19.607843137254903,71.42857142857143,1.4005602240896358,0.0,-0.0625,DAL,-3
1169,LE,Barryn,Sorrell,Barryn Sorrell,CHI,True,0,0,487,0,16,11,16,0,5,0,0,0,0,0,0,2,0,0,5,0,1,0,16,3,Barryn,Sorrell,719.0,717.0,3.0,26.0,0.0,Signed,Normal,68.0,0.0,0.0,CHI,tier_6,13.860369609856264,14.784394250513348,0.0,16.42710472279261,65.70841889117044,4.106776180698152,0.0,-0.125,CHI,-5
1171,FS,Aaron,Flowers,Aaron Flowers,SF,True,26,0,466,1,8,21,23,0,5,17,0,0,0,0,0,3,0,14,1,1,0,0,16,0,Aaron,Flowers,1379.0,1377.0,0.0,21.0,14.0,Signed,Normal,69.0,0.0,0.0,SF,tier_6,2.1459227467811157,2.1459227467811157,4.291845493562231,8.583690987124463,66.52360515021459,6.437768240343348,3.648068669527897,0.875,SF,5
1172,CB,Patrick,Surtain II,Patrick Surtain II,SF,True,0,50,991,0,20,32,38,0,5,33,34,0,4,0,0,13,0,14,0,0,0,0,16,16,Patrick,Surtain II,2714.0,2712.0,7.0,28.0,14.0,Signed,Superstar,91.0,0.0,0.0,SF,tier_1,0.0,0.0,4.036326942482341,13.118062563067609,58.52674066599395,13.118062563067609,3.3299697275479314,1.25,SF,2
1175,RE,Joe,Tryon-Shoyinka,Joe Tryon-Shoyinka,BAL,True,0,0,639,0,13,27,36,0,5,0,0,0,0,0,0,0,0,24,17,0,8,0,12,12,Joe,Tryon-Shoyinka,2849.0,2847.0,7.0,29.0,24.0,Signed,Star,81.0,0.0,0.0,BAL,tier_3,48.5133020344288,54.147104851330205,0.0,39.12363067292645,76.68231611893583,0.0,0.0,0.0,BAL,2
1189,FS,Andre,Cisco,Andre Cisco,GB,True,0,0,886,0,24,25,31,1,5,13,0,0,0,0,0,2,0,19,0,0,0,0,12,12,Andre,Cisco,506.0,504.0,7.0,28.0,19.0,Signed,Superstar,86.0,0.0,0.0,GB,tier_2,0.0,0.0,0.0,2.257336343115124,62.07674943566592,2.257336343115124,1.4672686230248306,0.9166666666666666,GB,-8
1194,LOLB,Matthew,Fobbs-White,Matthew Fobbs-White,CLE,True,0,0,357,0,6,4,12,0,5,3,0,0,0,0,0,0,0,4,0,0,0,0,16,10,Matthew,Fobbs-White,2492.0,2490.0,0.0,22.0,4.0,Signed,Normal,66.0,0.0,0.0,CLE,tier_6,0.0,0.0,0.0,0.0,50.42016806722689,0.0,0.8403361344537815,0.1875,CLE,-5
1215,CB,Myles,Pollard,Myles Pollard,LAR,True,0,15,1106,0,17,31,44,1,5,33,15,0,1,0,0,5,0,23,0,0,0,0,15,0,Myles,Pollard,1373.0,1371.0,1.0,24.0,23.0,Signed,Normal,69.0,0.0,0.0,LAR,tier_6,0.0,0.0,0.9041591320072332,4.520795660036167,55.15370705244123,4.520795660036167,2.9837251356238697,1.8666666666666667,LAR,-2
1221,SS,A.J.,Haulcy,A.J. Haulcy,CHI,True,0,0,1220,0,21,50,75,0,5,50,0,0,0,0,0,8,0,0,0,0,0,0,16,16,A.J.,Haulcy,2559.0,2557.0,2.0,25.0,0.0,Signed,Normal,69.0,0.0,0.0,CHI,tier_6,0.0,0.0,0.0,6.557377049180328,78.68852459016394,6.557377049180328,4.098360655737705,2.625,CHI,-2
1227,DT,Jordan,Phillips,Jordan Phillips,CIN,True,13,0,386,1,3,17,20,0,5,0,0,0,0,0,0,0,0,1,8,1,4,0,16,1,Jordan,Phillips,784.0,782.0,1.0,24.0,1.0,Signed,Normal,69.0,0.0,0.0,CIN,tier_6,38.860103626943,43.523316062176164,5.181347150259067,31.088082901554404,59.58549222797927,0.0,0.0,0.0,CIN,8
1241,CB,Kenyatta,Watson II,Kenyatta Watson II,HOU,True,0,3,979,0,17,30,46,0,5,40,3,0,1,0,0,11,0,31,0,0,0,0,14,14,Kenyatta,Watson II,497.0,495.0,3.0,27.0,31.0,Signed,Star,78.0,0.0,0.0,HOU,tier_4,0.0,0.0,1.021450459652707,11.235955056179774,64.35137895812053,11.235955056179774,4.085801838610827,2.0714285714285716,HOU,-1
1242,MLB,Junior,Colson,Junior Colson,PIT,True,0,6,588,0,19,0,51,0,5,0,6,0,1,0,0,1,0,28,9,1,0,0,13,13,Junior,Colson,3329.0,3327.0,4.0,25.0,28.0,Signed,Normal,76.0,0.0,0.0,PIT,tier_4,15.306122448979592,15.306122448979592,3.401360544217687,17.006802721088437,119.04761904761904,1.7006802721088434,0.0,-0.07692307692307693,PIT,10
1243,ROLB,Sammy,Brown,Sammy Brown,CHI,True,0,0,323,0,8,14,17,0,5,7,0,0,0,0,0,1,0,0,1,0,0,0,16,16,Sammy,Brown,203.0,201.0,1.0,22.0,0.0,Signed,Normal,78.0,0.0,0.0,CHI,tier_4,3.0959752321981426,3.0959752321981426,0.0,6.191950464396285,77.39938080495357,3.0959752321981426,2.1671826625387,0.375,CHI,-2
1257,CB,Devin,Moore,Devin Moore,MIA,True,0,0,465,0,7,12,19,0,5,8,0,0,0,0,0,4,0,11,1,0,0,0,11,1,Devin,Moore,200.0,198.0,2.0,24.0,11.0,Signed,Normal,73.0,0.0,0.0,MIA,tier_5,2.150537634408602,2.150537634408602,0.0,10.752688172043012,55.913978494623656,8.602150537634408,1.7204301075268817,0.36363636363636365,MIA,-1
1300,DT,Jalen,Hargrove,Jalen Hargrove,LAR,True,13,0,724,1,13,18,32,1,5,0,0,0,0,0,0,3,0,23,7,1,6,0,15,0,Jalen,Hargrove,1730.0,1728.0,2.0,24.0,23.0,Signed,Normal,68.0,0.0,0.0,LAR,tier_6,24.171270718232044,27.90055248618785,2.7624309392265194,22.099447513812155,62.15469613259668,4.143646408839778,0.0,-0.2,LAR,0
1302,CB,Josh,Newton,Josh Newton,NO,True,23,40,1200,1,27,43,60,0,5,46,20,0,4,0,0,7,0,26,0,1,0,0,16,16,Josh,Newton,3232.0,3230.0,4.0,27.0,26.0,Signed,Star,82.0,0.0,0.0,NO,tier_3,0.0,0.0,5.0,5.833333333333334,72.5,5.833333333333334,3.833333333333333,2.4375,NO,1
1306,RE,Javion,Hilson,Javion Hilson,BAL,True,0,0,498,0,8,12,17,0,5,0,0,0,0,0,0,0,0,24,3,0,3,0,16,5,Javion,Hilson,1690.0,1688.0,0.0,22.0,24.0,Signed,Normal,75.0,0.0,0.0,BAL,tier_4,16.566265060240966,19.27710843373494,0.0,12.048192771084338,50.200803212851405,0.0,0.0,0.0,BAL,-6
1322,FS,Hunter,Washington,Hunter Washington,HOU,True,10,10,734,1,24,24,31,0,5,19,10,0,1,0,0,5,0,31,0,1,0,0,12,12,Hunter,Washington,1755.0,1753.0,2.0,25.0,31.0,Signed,Star,85.0,0.0,0.0,HOU,tier_2,0.0,0.0,4.087193460490463,6.8119891008174385,74.93188010899182,6.8119891008174385,2.588555858310627,1.1666666666666667,HOU,1
1344,FS,Lewis,Cine,Lewis Cine,IND,True,0,0,717,0,18,35,43,1,5,24,0,0,0,0,0,5,0,9,0,0,0,0,13,0,Lewis,Cine,505.0,503.0,7.0,29.0,9.0,Signed,Star,73.0,0.0,0.0,IND,tier_5,0.0,0.0,0.0,6.97350069735007,85.07670850767084,6.97350069735007,3.3472803347280333,1.4615384615384615,IND,1
1366,RE,Brian,Burns,Brian Burns,HOU,True,11,0,809,2,21,48,54,0,5,0,0,1,0,0,0,0,0,31,16,2,15,1,16,16,Brian,Burns,392.0,390.0,9.0,30.0,31.0,Signed,Star,86.0,0.0,0.0,HOU,tier_2,52.224969097651424,60.568603213844256,7.416563658838072,38.31891223733003,92.70704573547589,0.0,0.0,0.0,HOU,6
1374,FS,Devin,Lemear,Devin Lemear,DEN,True,0,8,835,0,18,29,35,0,5,20,8,0,2,0,0,4,0,3,0,0,0,0,11,11,Devin,Lemear,2777.0,2775.0,3.0,25.0,3.0,Signed,Normal,75.0,0.0,0.0,DEN,tier_4,0.0,0.0,2.395209580838323,4.790419161676646,63.47305389221557,4.790419161676646,2.3952095808383236,1.4545454545454546,DEN,-2
1381,LE,Jordan,Renaud,Jordan Renaud,SF,True,15,0,517,1,5,4,11,0,5,0,0,0,0,0,0,0,0,14,3,1,0,0,16,4,Jordan,Renaud,2212.0,2210.0,2.0,24.0,14.0,Signed,Normal,68.0,0.0,0.0,SF,tier_6,5.802707930367505,5.802707930367505,3.8684719535783367,5.802707930367505,30.947775628626694,0.0,0.0,0.0,SF,-2
1398,SS,Makari,Paige,Makari Paige,LAR,True,0,17,1137,0,38,49,62,1,5,42,17,0,1,0,0,5,0,23,0,0,0,0,15,15,Makari,Paige,3611.0,3609.0,4.0,26.0,23.0,Signed,Star,77.0,0.0,0.0,LAR,tier_4,0.0,0.0,0.8795074758135445,4.397537379067723,87.95074758135445,4.397537379067723,3.6939313984168867,2.466666666666667,LAR,-4
