Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,GAMESSTARTED,OLINEPANCAKES,OLINESACKSALLOWED,DOWNSPLAYED,STAT_KEEP,GAMESPLAYED,YEARBYYEARTEAMINDEX,GAMERATING,SEAS_YEAR,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,Age,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,SacksPer1000Snaps,TeamName_y,SkillPointOL
1500,RT,Andrew,Babalola,Andrew Babalola,MIA,15,3,12,1101,False,16,11,0,5,Andrew,Babalola,3418.0,3416.0,0.0,21.0,11.0,Signed,Normal,77.0,0.0,0.0,MIA,tier_4,10.899182561307901,MIA,0
1502,C,Dominic,Rulli,Dominic Rulli,MIA,14,5,4,970,False,14,11,0,5,Dominic,Rulli,1718.0,1716.0,1.0,24.0,11.0,Signed,Normal,68.0,0.0,0.0,MIA,tier_6,4.123711340206186,MIA,4
1503,LG,Billy,Schrauth,Billy Schrauth,MIA,14,8,8,1036,False,14,11,0,5,Billy,Schrauth,2384.0,2382.0,1.0,24.0,11.0,Signed,Normal,73.0,0.0,0.0,MIA,tier_5,7.722007722007723,MIA,-3
1504,RG,Isendre,Ahfua,Isendre Ahfua,MIN,14,0,7,997,False,14,30,0,5,Isendre,Ahfua,3636.0,3634.0,0.0,22.0,30.0,Signed,Superstar,83.0,0.0,0.0,MIN,tier_3,7.021063189568706,MIN,-8
1506,RG,Will,Hernandez,Will Hernandez,MIN,12,0,0,832,False,14,30,0,5,Will,Hernandez,1224.0,1222.0,10.0,32.0,30.0,Signed,Normal,81.0,0.0,0.0,MIN,tier_3,0.0,MIN,8
1509,RT,Josh,Simmons,Josh Simmons,MIN,13,0,4,864,False,13,30,0,5,Josh,Simmons,919.0,917.0,3.0,26.0,30.0,Signed,Star,78.0,0.0,0.0,MIN,tier_4,4.62962962962963,MIN,5
1510,LT,Christian,Darrisaw,Christian Darrisaw,MIN,16,0,17,1135,False,16,30,0,5,Christian,Darrisaw,639.0,637.0,7.0,29.0,30.0,Signed,Star,85.0,0.0,0.0,MIN,tier_2,14.977973568281937,MIN,-4
1516,C,Cayden,Sweatt,Cayden Sweatt,PHI,12,7,4,819,False,12,12,0,5,Cayden,Sweatt,1458.0,1456.0,0.0,22.0,12.0,Signed,Normal,76.0,0.0,0.0,PHI,tier_4,4.884004884004884,PHI,2
1521,LG,Matthew,Jones,Matthew Jones,NO,5,0,5,459,False,12,26,0,5,Matthew,Jones,3372.0,3370.0,4.0,27.0,26.0,Signed,Normal,71.0,0.0,0.0,NO,tier_5,10.893246187363834,NO,-6
1524,LG,Keaton,Bills,Keaton Bills,TEN,16,3,3,1116,False,16,29,0,5,Keaton,Bills,1580.0,1578.0,3.0,26.0,29.0,Signed,Normal,73.0,0.0,0.0,TEN,tier_5,2.688172043010753,TEN,6
1525,C,Drew,Kendall,Drew Kendall,TEN,14,2,6,914,False,14,29,0,5,Drew,Kendall,483.0,481.0,3.0,26.0,29.0,Signed,Normal,70.0,0.0,0.0,TEN,tier_5,6.564551422319474,TEN,0
1526,LT,Anton,Harrison,Anton Harrison,TEN,16,1,15,1094,False,16,29,0,5,Anton,Harrison,1168.0,1166.0,5.0,26.0,29.0,Signed,Star,81.0,0.0,0.0,TEN,tier_3,13.711151736745887,TEN,-1
1527,RT,Mackey,Maillho,Mackey Maillho,TEN,15,4,11,1040,False,15,29,0,5,Mackey,Maillho,1439.0,1437.0,2.0,25.0,29.0,Signed,Normal,76.0,0.0,0.0,TEN,tier_4,10.576923076923077,TEN,0
1528,LG,James,Durand,James Durand,CIN,16,3,6,1098,False,16,1,0,5,James,Durand,3066.0,3064.0,0.0,23.0,1.0,Signed,Normal,65.0,0.0,0.0,CIN,tier_6,5.46448087431694,CIN,1
1529,RG,Kevin,Dotson,Kevin Dotson,TEN,16,5,2,1193,False,16,29,0,5,Kevin,Dotson,734.0,732.0,8.0,31.0,29.0,Signed,Star,82.0,0.0,0.0,TEN,tier_3,1.6764459346186085,TEN,1
1530,LT,Orlando,Brown,Orlando Brown,CIN,14,2,4,1001,False,14,1,0,5,Orlando,Brown,358.0,356.0,10.0,32.0,1.0,Signed,Star,86.0,0.0,0.0,CIN,tier_2,3.996003996003996,CIN,6
1532,C,Josh,Myers,Josh Myers,NYG,14,0,1,1020,False,14,15,0,5,Josh,Myers,2041.0,2039.0,7.0,30.0,15.0,Signed,Normal,74.0,0.0,0.0,NYG,tier_5,0.9803921568627451,NYG,11
1533,LT,Elijah,Pritchett,Elijah Pritchett,NYG,15,3,10,1052,False,16,15,0,5,Elijah,Pritchett,2346.0,2344.0,1.0,24.0,15.0,Signed,Star,81.0,0.0,0.0,NYG,tier_3,9.505703422053232,NYG,1
1534,RT,Paris,Johnson Jr,Paris Johnson Jr,NYG,10,0,3,737,False,16,15,0,5,Paris,Johnson Jr,1457.0,1455.0,5.0,27.0,15.0,Signed,Normal,74.0,0.0,0.0,NYG,tier_5,4.07055630936228,NYG,6
1535,LG,Andrew,Vorhees,Andrew Vorhees,NYG,15,2,4,1115,False,15,15,0,5,Andrew,Vorhees,2917.0,2915.0,5.0,29.0,15.0,Signed,Normal,88.0,0.0,0.0,NYG,tier_2,3.587443946188341,NYG,0
1536,LT,Josh,Petty,Josh Petty,SEA,15,0,14,1055,False,16,27,0,5,Josh,Petty,3498.0,3496.0,0.0,21.0,27.0,Signed,Normal,75.0,0.0,0.0,SEA,tier_4,13.270142180094787,SEA,0
1538,C,Carson,Hinzman,Carson Hinzman,SEA,16,0,6,1168,False,16,27,0,5,Carson,Hinzman,2001.0,1999.0,1.0,24.0,27.0,Signed,Normal,74.0,0.0,0.0,SEA,tier_5,5.136986301369863,SEA,0
1540,LG,Matthew,Bergeron,Matthew Bergeron,SEA,11,0,5,771,False,11,27,0,5,Matthew,Bergeron,210.0,208.0,5.0,28.0,27.0,Signed,Normal,73.0,0.0,0.0,SEA,tier_5,6.485084306095979,SEA,0
1541,RG,Cesar,Ruiz,Cesar Ruiz,SEA,16,0,4,1126,False,16,27,0,5,Cesar,Ruiz,2436.0,2434.0,8.0,29.0,27.0,Signed,Star,81.0,0.0,0.0,SEA,tier_3,3.552397868561279,SEA,-4
1542,LT,Charles,Cross,Charles Cross,SEA,13,0,6,921,False,13,27,0,5,Charles,Cross,608.0,606.0,6.0,27.0,27.0,Signed,Star,82.0,0.0,0.0,SEA,tier_3,6.514657980456026,SEA,1
1543,LT,Xavier,Chaplin,Xavier Chaplin,BUF,12,5,8,784,False,12,2,0,5,Xavier,Chaplin,898.0,896.0,1.0,24.0,2.0,Signed,Star,73.0,0.0,0.0,BUF,tier_5,10.204081632653061,BUF,0
1549,LT,Kadyn,Proctor,Kadyn Proctor,CLE,13,5,8,983,False,13,4,0,5,Kadyn,Proctor,2318.0,2316.0,2.0,23.0,4.0,Signed,Superstar,88.0,0.0,0.0,CLE,tier_2,8.138351983723295,CLE,0
1555,C,Ethan,Pocic,Ethan Pocic,LV,16,0,10,1027,False,16,22,0,5,Ethan,Pocic,2258.0,2256.0,11.0,33.0,22.0,Signed,Normal,71.0,0.0,0.0,LV,tier_5,9.737098344693282,LV,-3
1556,LT,Brandon,Coleman,Brandon Coleman,LV,13,0,16,856,False,13,22,0,5,Brandon,Coleman,3349.0,3347.0,4.0,27.0,22.0,Signed,Normal,83.0,0.0,0.0,LV,tier_3,18.69158878504673,LV,-8
1558,LG,Kelvin,Banks Jr,Kelvin Banks Jr,LV,16,0,6,1158,False,16,22,0,5,Kelvin,Banks Jr,427.0,425.0,3.0,24.0,22.0,Signed,Star,76.0,0.0,0.0,LV,tier_4,5.181347150259067,LV,0
1559,RG,Donovan,Jackson,Donovan Jackson,LV,16,0,2,1078,False,16,22,0,5,Donovan,Jackson,3260.0,3258.0,4.0,26.0,22.0,Signed,Normal,79.0,0.0,0.0,LV,tier_4,1.8552875695732838,LV,2
1561,RT,Chris,Hood,Chris Hood,LV,7,0,7,507,False,16,22,0,5,Chris,Hood,2101.0,2099.0,1.0,24.0,22.0,Signed,Normal,67.0,0.0,0.0,LV,tier_6,13.806706114398422,LV,-2
1562,RT,Caleb,Siech,Caleb Siech,LV,10,0,9,692,False,16,22,0,5,Caleb,Siech,481.0,479.0,2.0,25.0,22.0,Signed,Normal,77.0,0.0,0.0,LV,tier_4,13.00578034682081,LV,-3
1564,RT,Mekhi,Becton Sr,Mekhi Becton Sr,IND,16,0,14,1078,False,16,9,0,5,Mekhi,Becton Sr,186.0,184.0,8.0,29.0,9.0,Signed,Star,71.0,0.0,0.0,IND,tier_5,12.987012987012989,IND,-3
1565,LG,Nick,Gargiulo,Nick Gargiulo,IND,13,0,5,932,False,13,9,0,5,Nick,Gargiulo,3607.0,3605.0,4.0,27.0,9.0,Signed,Normal,80.0,0.0,0.0,IND,tier_3,5.364806866952789,IND,-1
1569,LT,Blake,Fisher,Blake Fisher,IND,7,0,9,612,False,16,9,0,5,Blake,Fisher,2689.0,2687.0,3.0,25.0,9.0,Signed,Normal,69.0,0.0,0.0,IND,tier_6,14.705882352941176,IND,-2
1570,RT,Samson,Okunlola,Samson Okunlola,CIN,13,3,4,814,False,14,1,0,5,Samson,Okunlola,3567.0,3565.0,0.0,22.0,1.0,Signed,Star,81.0,0.0,0.0,CIN,tier_3,4.914004914004914,CIN,4
1572,RT,Patrick,Paul,Patrick Paul,NE,16,2,11,1107,False,16,21,0,5,Patrick,Paul,3214.0,3212.0,4.0,26.0,21.0,Signed,Normal,80.0,0.0,0.0,NE,tier_3,9.93676603432701,NE,-1
1573,RG,Raymond,Pulido,Raymond Pulido,NE,16,1,3,1111,False,16,21,0,5,Raymond,Pulido,3265.0,3263.0,1.0,24.0,21.0,Signed,Star,79.0,0.0,0.0,NE,tier_4,2.7002700270027002,NE,0
1575,LT,Monroe,Freeling,Monroe Freeling,NE,16,4,14,1122,False,16,21,0,5,Monroe,Freeling,2531.0,2529.0,1.0,24.0,21.0,Signed,Star,89.0,0.0,0.0,NE,tier_2,12.477718360071302,NE,-2
1577,LG,Marcus,Henderson,Marcus Henderson,PHI,15,8,4,1113,False,15,12,0,5,Marcus,Henderson,1088.0,1086.0,2.0,25.0,12.0,Signed,Superstar,92.0,0.0,0.0,PHI,tier_1,3.5938903863432166,PHI,-1
1579,LG,Landon,Dickerson,Landon Dickerson,PHI,16,12,1,1196,False,16,12,0,5,Landon,Dickerson,703.0,701.0,7.0,29.0,12.0,Signed,Superstar,87.0,0.0,0.0,PHI,tier_2,0.8361204013377926,PHI,6
1580,LT,Jordan,Mailata,Jordan Mailata,PHI,16,6,6,1131,False,16,12,0,5,Jordan,Mailata,1791.0,1789.0,10.0,31.0,12.0,Signed,Superstar,88.0,0.0,0.0,PHI,tier_2,5.305039787798409,PHI,2
1582,RT,Lane,Johnson,Lane Johnson,PHI,16,3,13,1167,False,16,12,0,5,Lane,Johnson,1486.0,1484.0,15.0,38.0,12.0,Signed,Superstar,87.0,0.0,0.0,PHI,tier_2,11.139674378748929,PHI,-4
1585,LG,Ben,Christman,Ben Christman,ARI,14,0,3,1042,False,14,6,0,5,Ben,Christman,2139.0,2137.0,2.0,25.0,6.0,Signed,Superstar,92.0,0.0,0.0,ARI,tier_1,2.8790786948176583,ARI,1
1586,LG,Quenton,Nelson,Quenton Nelson,DEN,14,2,5,944,False,14,3,0,5,Quenton,Nelson,2058.0,2056.0,10.0,32.0,3.0,Signed,Star,79.0,0.0,0.0,DEN,tier_4,5.296610169491525,DEN,0
1587,LT,Jared,Penning,Jared Penning,DEN,13,0,12,885,False,15,3,0,5,Jared,Penning,406.0,404.0,3.0,26.0,3.0,Signed,Normal,66.0,0.0,0.0,DEN,tier_6,13.559322033898304,DEN,1
1589,C,Jack,Hollifield,Jack Hollifield,DEN,16,1,6,1147,False,16,3,0,5,Jack,Hollifield,2669.0,2667.0,2.0,24.0,3.0,Signed,Normal,86.0,0.0,0.0,DEN,tier_2,5.231037489102006,DEN,-2
1591,C,Iapani,Laloulu,Iapani Laloulu,PIT,11,5,9,628,False,11,28,0,5,Iapani,Laloulu,1312.0,1310.0,1.0,24.0,28.0,Signed,Star,72.0,0.0,0.0,PIT,tier_5,14.331210191082803,PIT,-6
1592,LT,Broderick,Jones,Broderick Jones,PIT,14,13,3,945,False,14,28,0,5,Broderick,Jones,1519.0,1517.0,5.0,27.0,28.0,Signed,Superstar,92.0,0.0,0.0,PIT,tier_1,3.1746031746031744,PIT,4
1593,RT,Gerad,Christian-Lichtenhan,Gerad Christian-Lichtenhan,DEN,10,0,7,834,False,16,3,0,5,Gerad,Christian-Lichtenhan,1985.0,1983.0,3.0,26.0,3.0,Signed,Normal,63.0,0.0,0.0,DEN,tier_6,8.393285371702637,DEN,1
1595,RG,Quinn,Meinerz,Quinn Meinerz,DEN,13,2,4,871,False,13,3,0,5,Quinn,Meinerz,1913.0,1911.0,7.0,29.0,3.0,Signed,Star,81.0,0.0,0.0,DEN,tier_3,4.5924225028702645,DEN,-4
1599,C,Parker,Brailsford,Parker Brailsford,NYJ,6,5,5,454,False,10,17,0,5,Parker,Brailsford,1349.0,1347.0,1.0,23.0,17.0,Signed,Normal,75.0,0.0,0.0,NYJ,tier_4,11.013215859030838,NYJ,-7
1602,C,Caleb,Rodkey,Caleb Rodkey,CAR,5,0,4,401,False,11,20,0,5,Caleb,Rodkey,2317.0,2315.0,2.0,25.0,20.0,Signed,Normal,66.0,0.0,0.0,CAR,tier_6,9.975062344139651,CAR,-2
1605,LG,Zach,Rice,Zach Rice,MIN,7,0,6,499,False,10,30,0,5,Zach,Rice,1788.0,1786.0,1.0,23.0,30.0,Signed,Normal,72.0,0.0,0.0,MIN,tier_5,12.024048096192384,MIN,-6
1616,LT,George,Fitzpatrick,George Fitzpatrick,CAR,7,0,7,653,False,16,20,0,5,George,Fitzpatrick,2678.0,2676.0,1.0,24.0,20.0,Signed,Normal,72.0,0.0,0.0,CAR,tier_5,10.719754977029096,CAR,0
1618,RG,Garrett,Dellinger,Garrett Dellinger,CAR,16,0,0,1178,False,16,20,0,5,Garrett,Dellinger,303.0,301.0,3.0,26.0,20.0,Signed,Normal,86.0,0.0,0.0,CAR,tier_2,0.0,CAR,6
1619,C,Bryce,Foster,Bryce Foster,CAR,11,0,6,669,False,11,20,0,5,Bryce,Foster,419.0,417.0,3.0,25.0,20.0,Signed,Star,81.0,0.0,0.0,CAR,tier_3,8.968609865470851,CAR,-4
1620,LG,Jonah,Savaiinaea,Jonah Savaiinaea,KC,14,0,3,1021,False,14,8,0,5,Jonah,Savaiinaea,770.0,768.0,3.0,24.0,8.0,Signed,Normal,70.0,0.0,0.0,KC,tier_5,2.9382957884427032,KC,6
1621,RT,Logan,Taylor,Logan Taylor,KC,12,0,8,876,False,12,8,0,5,Logan,Taylor,229.0,227.0,2.0,25.0,8.0,Signed,Star,88.0,0.0,0.0,KC,tier_2,9.1324200913242,KC,-2
1624,LT,Drew,Azzopardi,Drew Azzopardi,NO,16,0,21,1071,False,16,26,0,5,Drew,Azzopardi,2227.0,2225.0,1.0,24.0,26.0,Signed,Normal,72.0,0.0,0.0,NO,tier_5,19.607843137254903,NO,-6
3447,LG,LaDarius,Henderson,LaDarius Henderson,ATL,16,1,6,1106,False,16,13,0,5,LaDarius,Henderson,3465.0,3463.0,4.0,26.0,13.0,Signed,Normal,75.0,0.0,0.0,ATL,tier_4,5.424954792043399,ATL,0
