Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,STAT_KEEP,DLINEFUMBLERECOVERYYARDS,DSECINTRETURNYARDS,DOWNSPLAYED,DLINEFUMBLERECOVERIES,ASSDEFTACKLES,BIGHITS,DEFTACKLES,DLINEHALFSACK,SEAS_YEAR,CTHALLOWED,DSECINTLONGESTRETURN,DLINESAFETIES,DSECINTS,DSECINTTDS,GAMERATING,DEFPASSDEFLECTIONS,DLINEBLOCKS,YEARBYYEARTEAMINDEX,DEFTACKLESFORLOSS,DLINEFORCEDFUMBLES,DLINESACKS,DLINEFUMBLETDS,GAMESPLAYED,GAMESSTARTED,FirstName_y,LastName_y,PLYR_ASSETNAME,Row Excel,Row Editor,YearsPro,Age,PLYR_DRAFTROUND,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,DLSacksAndTFLPer1000Snaps,DTSacksAndTFLPer1000Snaps,TotalTurnoversPer1000Snaps,LBSacksTFLPassDeflPer1000Snaps,TacklesPer1000Snaps,CBPassDeflPer1000Snaps,CBCatchAllowPer100Snaps,SafetiesCatchAllowMinusPDPerGame,TeamName_y,SkillPointDef
1217,ROLB,Parker,Caldwell,Parker Caldwell,JAX,True,25,0,551,2,5,18,27,0,10,1,0,0,0,0,0,0,0,16,3,3,0,0,17,0,Parker,Caldwell,ParkerCaldwell_32510,1426.0,1424.0,2.0,25.0,5.0,16.0,Signed,Normal,62.0,0.0,0.0,JAX,tier_6,5.44464609800363,5.44464609800363,9.074410163339383,5.44464609800363,58.07622504537205,0.0,0.18148820326678766,0.058823529411764705,JAX,7
1218,CB,Amir,Dupree,Amir Dupree,JAX,True,12,0,1116,1,10,26,41,1,10,22,0,0,0,0,0,6,0,16,0,1,0,0,17,2,Amir,Dupree,AmirDupree_32412,776.0,774.0,2.0,25.0,4.0,16.0,Signed,Normal,73.0,0.0,0.0,JAX,tier_5,0.0,0.0,1.7921146953405018,5.376344086021506,45.6989247311828,5.376344086021506,1.971326164874552,0.9411764705882353,JAX,-1
1219,LE,Jacoby,Nwachukwu,Jacoby Nwachukwu,JAX,True,13,0,424,1,4,12,14,0,10,0,0,0,0,0,0,1,0,16,3,1,3,0,17,0,Jacoby,Nwachukwu,JacobyNwachukwu_32312,1047.0,1045.0,2.0,23.0,3.0,16.0,Signed,Normal,74.0,0.0,0.0,JAX,tier_5,21.22641509433962,24.764150943396228,4.716981132075471,16.50943396226415,42.45283018867924,2.3584905660377355,0.0,-0.058823529411764705,JAX,2
1220,RE,Jalen,Allen Jr,Jalen Allen Jr,JAX,True,14,0,770,1,6,20,36,1,10,1,0,0,0,0,0,1,0,16,15,1,7,0,17,17,Jalen,Allen Jr,JalenAllen Jr_32112,760.0,758.0,2.0,24.0,1.0,16.0,Signed,Star,85.0,0.0,0.0,JAX,tier_2,37.66233766233766,42.20779220779221,2.5974025974025974,29.87012987012987,54.54545454545454,1.2987012987012987,0.12987012987012986,0.0,JAX,-2
1221,MLB,Chris,Pittman,Chris Pittman,JAX,True,0,0,304,0,5,8,11,0,10,5,0,0,0,0,0,2,0,16,0,0,0,0,15,5,Chris,Pittman,ChrisPittman_3134,1338.0,1336.0,3.0,25.0,3.0,16.0,Signed,Normal,63.0,0.0,0.0,JAX,tier_6,0.0,0.0,0.0,6.578947368421052,52.63157894736842,6.578947368421052,1.644736842105263,0.2,JAX,-1
1223,ROLB,Abduall,Sanders Jr,Abduall Sanders Jr,JAX,True,23,0,976,2,16,62,93,1,10,50,0,0,0,0,0,6,0,16,4,3,0,0,17,17,Abduall,Sanders Jr,AbduallSanders Jr_2927,2461.0,2459.0,5.0,27.0,2.0,16.0,Signed,Star,82.0,0.0,0.0,JAX,tier_3,4.0983606557377055,4.0983606557377055,5.1229508196721305,10.245901639344261,111.68032786885246,6.147540983606557,5.122950819672131,2.588235294117647,JAX,4
1224,CB,Christian,Gray,Christian Gray,JAX,True,0,132,934,0,13,45,54,0,10,36,39,0,5,0,0,13,0,16,3,1,0,0,15,15,Christian,Gray,,2734.0,2732.0,7.0,29.0,3.0,16.0,Signed,Superstar,81.0,0.0,0.0,JAX,tier_3,3.2119914346895073,3.2119914346895073,6.423982869379015,17.130620985010708,71.73447537473234,13.918629550321198,3.854389721627409,1.5333333333333334,JAX,1
1225,RE,Reid,Kitchens,Reid Kitchens,PHI,True,0,0,644,0,12,7,11,0,10,0,0,0,0,0,0,0,0,12,5,0,0,0,15,15,Reid,Kitchens,ReidKitchens_3059,3511.0,3509.0,4.0,26.0,5.0,12.0,Signed,Normal,75.0,0.0,0.0,PHI,tier_4,7.763975155279503,7.763975155279503,0.0,7.763975155279503,35.714285714285715,0.0,0.0,0.0,PHI,-6
1226,FS,Zachary,Tobe,Zachary Tobe,DEN,True,11,44,980,1,19,44,55,0,10,21,27,0,3,0,0,8,0,3,0,1,0,0,17,17,Zachary,Tobe,,2599.0,2597.0,6.0,28.0,2.0,3.0,Signed,XFactor,99.0,0.0,0.0,DEN,tier_0,0.0,0.0,5.1020408163265305,8.16326530612245,75.51020408163265,8.16326530612245,2.142857142857143,0.7647058823529411,DEN,-1
1229,DT,Marion,McDonald,Marion McDonald,PHI,True,0,0,324,0,5,6,10,0,10,0,0,0,0,0,0,0,0,12,5,0,0,0,17,0,Marion,McDonald,MarionMcDonald_34414,720.0,718.0,0.0,23.0,4.0,12.0,Signed,Normal,68.0,0.0,0.0,PHI,tier_6,15.432098765432098,15.432098765432098,0.0,15.432098765432098,46.29629629629629,0.0,0.0,0.0,PHI,-3
1230,ROLB,Kyle,Spellman,Kyle Spellman,PHI,True,0,0,803,0,18,44,59,1,10,15,0,0,0,0,0,2,0,12,4,0,2,0,17,17,Kyle,Spellman,KyleSpellman_34330,2871.0,2869.0,0.0,22.0,3.0,12.0,Signed,Star,78.0,0.0,0.0,PHI,tier_4,9.962640099626402,11.207970112079702,0.0,9.962640099626402,95.8904109589041,2.4906600249066004,1.86799501867995,0.7647058823529411,PHI,-2
1231,RE,Matt,Callahan,Matt Callahan,PHI,True,0,0,342,0,5,9,9,1,10,0,0,0,0,0,0,0,0,12,1,0,1,0,17,2,Matt,Callahan,MattCallahan_34312,1650.0,1648.0,0.0,23.0,3.0,12.0,Signed,Normal,71.0,0.0,0.0,PHI,tier_5,8.771929824561402,10.23391812865497,0.0,5.847953216374268,40.93567251461988,0.0,0.0,0.0,PHI,-5
1232,CB,Na'eem,Offord,Na'eem Offord,PHI,True,0,0,1113,0,17,44,65,1,10,40,0,0,0,0,0,7,0,12,2,0,0,0,17,0,Na'eem,Offord,Na'eemOfford_29111,1560.0,1558.0,5.0,27.0,1.0,12.0,Signed,Star,72.0,0.0,0.0,PHI,tier_5,1.7969451931716083,1.7969451931716083,0.0,8.086253369272237,73.67475292003593,6.289308176100629,3.5938903863432166,1.9411764705882353,PHI,-3
1233,RE,Alex,Bray,Alex Bray,PHI,True,0,0,451,0,3,16,19,1,10,0,0,0,0,0,0,0,0,12,9,0,3,0,17,2,Alex,Bray,,1287.0,1285.0,6.0,28.0,6.0,12.0,Signed,Star,68.0,0.0,0.0,PHI,tier_6,33.25942350332594,36.58536585365854,0.0,26.607538802660756,48.78048780487805,0.0,0.0,0.0,PHI,1
1234,FS,Vantrise,Edwards,Vantrise Edwards,PHI,True,0,0,471,0,6,8,18,0,10,7,0,0,0,0,0,4,0,12,0,0,0,0,17,0,Vantrise,Edwards,VantriseEdwards_3263416,2814.0,2812.0,2.0,24.0,63.0,12.0,Signed,Normal,60.0,0.0,0.0,PHI,tier_6,0.0,0.0,0.0,8.492569002123142,50.955414012738856,8.492569002123142,1.48619957537155,0.17647058823529413,PHI,-3
1235,CB,Delvin,Gerard,Delvin Gerard,PHI,True,0,0,430,0,6,15,26,0,10,6,0,0,0,0,0,3,0,12,0,1,0,0,17,0,Delvin,Gerard,DelvinGerard_33637,311.0,309.0,1.0,23.0,6.0,12.0,Signed,Normal,70.0,0.0,0.0,PHI,tier_5,0.0,0.0,2.3255813953488373,6.976744186046512,74.4186046511628,6.976744186046512,1.3953488372093024,0.17647058823529413,PHI,2
1237,DT,Quindario,Milner,Quindario Milner,PHI,True,0,0,686,0,12,30,31,1,10,0,0,0,0,0,0,1,0,12,13,0,9,0,17,0,Quindario,Milner,QuindarioMilner_33232,226.0,224.0,1.0,23.0,2.0,12.0,Signed,XFactor,93.0,0.0,0.0,PHI,tier_1,45.18950437317784,51.749271137026234,0.0,33.52769679300292,62.68221574344024,1.4577259475218658,0.0,-0.058823529411764705,PHI,-2
1239,LOLB,Christian,Jones,Christian Jones,PHI,True,0,9,999,0,27,52,77,0,10,26,9,0,1,0,0,5,0,12,8,0,4,0,17,17,Christian,Jones,ChristianJones_29336,1208.0,1206.0,5.0,28.0,3.0,12.0,Signed,Star,75.0,0.0,0.0,PHI,tier_4,16.016016016016017,18.01801801801802,1.001001001001001,17.017017017017018,104.10410410410411,5.005005005005005,2.6026026026026026,1.2352941176470589,PHI,4
1240,ROLB,Ezekiel,Yancey,Ezekiel Yancey,WAS,True,0,0,327,0,5,7,14,0,10,6,0,0,0,0,0,0,1,25,2,0,0,0,15,15,Ezekiel,Yancey,EzekielYancey_34421,1710.0,1708.0,0.0,22.0,4.0,25.0,Signed,Normal,68.0,0.0,0.0,WAS,tier_6,6.116207951070336,6.116207951070336,3.058103975535168,6.116207951070336,58.103975535168196,0.0,1.834862385321101,0.4,WAS,3
1241,SS,Anton,Rivers,Anton Rivers,SEA,True,0,0,490,0,3,20,35,0,10,14,0,0,0,0,0,1,0,27,1,0,0,0,17,3,Anton,Rivers,AntonRivers_34627,3301.0,3299.0,0.0,24.0,6.0,27.0,Signed,Normal,61.0,0.0,0.0,SEA,tier_6,2.0408163265306123,2.0408163265306123,0.0,4.081632653061225,77.55102040816327,2.0408163265306123,2.857142857142857,0.7647058823529411,SEA,-3
1242,CB,Kyren,Condoll,Kyren Condoll,PIT,True,0,0,747,0,31,0,19,0,10,0,0,0,0,0,0,6,0,28,1,0,0,0,15,15,Kyren,Condoll,,1958.0,1956.0,6.0,28.0,5.0,28.0,Signed,Star,85.0,0.0,0.0,PIT,tier_2,1.3386880856760375,1.3386880856760375,0.0,9.370816599732263,66.93440428380187,8.032128514056224,0.0,-0.4,PIT,0
1243,FS,Desmond,Woodbury,Desmond Woodbury,KC,True,0,0,519,0,13,15,23,0,10,3,0,0,0,0,0,0,0,8,1,0,0,0,17,3,Desmond,Woodbury,DesmondWoodbury_3126,1193.0,1191.0,3.0,24.0,2.0,8.0,Signed,Normal,68.0,0.0,0.0,KC,tier_6,1.9267822736030829,1.9267822736030829,0.0,1.9267822736030829,69.36416184971098,0.0,0.5780346820809248,0.17647058823529413,KC,-5
1244,DT,Matthew,Whitehead,Matthew Whitehead,DEN,True,10,0,606,1,6,29,35,0,10,0,0,0,0,0,0,3,0,3,13,1,5,0,15,15,Matthew,Whitehead,MatthewWhitehead_31422,30.0,28.0,3.0,25.0,4.0,3.0,Signed,Star,84.0,0.0,0.0,DEN,tier_3,37.95379537953796,42.07920792079208,3.3003300330033003,34.65346534653466,67.65676567656766,4.9504950495049505,0.0,-0.2,DEN,2
1245,SS,Tyron,Clark,Tyron Clark,ARI,True,13,0,475,1,9,11,22,1,10,15,0,0,0,0,0,0,0,6,0,1,0,0,17,1,Tyron,Clark,TyronClark_33522,498.0,496.0,1.0,24.0,5.0,6.0,Signed,Normal,65.0,0.0,0.0,ARI,tier_6,0.0,0.0,4.2105263157894735,0.0,65.26315789473684,0.0,3.1578947368421053,0.8823529411764706,ARI,1
1246,ROLB,Justin,Williams,Justin Williams,LAR,True,23,0,901,2,28,51,79,1,10,43,0,0,0,0,0,8,0,23,6,2,3,0,17,17,Justin,Williams,,63.0,61.0,7.0,28.0,2.0,23.0,Signed,Star,79.0,0.0,0.0,LAR,tier_4,13.318534961154272,14.983351831298556,4.439511653718091,18.867924528301884,118.75693673695893,8.879023307436182,4.772475027746948,2.0588235294117645,LAR,9
1249,FS,Jason,Childress,Jason Childress,NE,True,0,0,471,0,7,11,16,0,10,6,0,0,0,0,0,2,0,21,0,0,0,0,17,2,Jason,Childress,JasonChildress_33333,2628.0,2626.0,1.0,23.0,3.0,21.0,Signed,Normal,70.0,0.0,0.0,NE,tier_5,0.0,0.0,0.0,4.246284501061571,48.83227176220807,4.246284501061571,1.2738853503184715,0.23529411764705882,NE,-6
1250,MLB,Mickey,Vaccarello,Mickey Vaccarello,MIA,True,41,0,1044,3,28,61,94,1,10,37,0,0,0,0,0,1,0,11,8,4,2,0,17,17,Mickey,Vaccarello,,962.0,960.0,5.0,28.0,5.0,11.0,Signed,Normal,70.0,0.0,0.0,MIA,tier_5,11.494252873563218,12.452107279693486,6.704980842911878,10.536398467432951,116.85823754789273,0.9578544061302682,3.5440613026819925,2.1176470588235294,MIA,6
1251,SS,Jonathan,Woodard,Jonathan Woodard,MIA,True,0,55,983,0,21,43,57,1,10,26,30,0,2,0,0,4,0,11,1,1,0,0,17,17,Jonathan,Woodard,JonathanWoodard_3063415,3531.0,3529.0,4.0,27.0,63.0,11.0,Signed,Normal,79.0,0.0,0.0,MIA,tier_4,1.0172939979654119,1.0172939979654119,3.051881993896236,5.0864699898270604,79.34893184130213,4.0691759918616475,2.644964394710071,1.2941176470588236,MIA,-1
1252,SS,David,Singleton,David Singleton,KC,True,0,0,576,0,13,30,50,0,10,16,0,0,0,0,0,7,0,8,0,2,0,0,17,2,David,Singleton,DavidSingleton_3363411,494.0,492.0,1.0,23.0,63.0,8.0,Signed,Normal,70.0,0.0,0.0,KC,tier_5,0.0,0.0,3.472222222222222,12.152777777777779,109.375,12.152777777777779,2.7777777777777777,0.5294117647058824,KC,10
1253,LOLB,Joe,Duckworth,Joe Duckworth,DEN,True,0,0,372,0,7,8,12,0,10,2,0,0,0,0,0,0,0,3,1,0,0,0,14,6,Joe,Duckworth,JoeDuckworth_3131,1717.0,1715.0,3.0,24.0,3.0,3.0,Signed,Normal,70.0,0.0,0.0,DEN,tier_5,2.688172043010753,2.688172043010753,0.0,2.688172043010753,51.075268817204304,0.0,0.5376344086021506,0.14285714285714285,DEN,-5
1254,LE,Anthony,Jones,Anthony Jones,DAL,True,0,0,740,0,9,15,25,0,10,1,0,1,0,0,0,0,1,10,9,0,3,0,17,15,Anthony,Jones,AnthonyJones_2913,3643.0,3641.0,5.0,26.0,1.0,10.0,Signed,Star,72.0,0.0,0.0,DAL,tier_5,20.27027027027027,22.2972972972973,2.7027027027027026,16.216216216216218,45.94594594594595,0.0,0.13513513513513514,0.058823529411764705,DAL,-1
1255,ROLB,James,Orton,James Orton,GB,True,11,0,959,1,25,84,115,1,10,35,0,0,0,0,0,2,0,19,9,1,3,0,15,15,James,Orton,JamesOrton_31536,1948.0,1946.0,3.0,25.0,5.0,19.0,Signed,Normal,72.0,0.0,0.0,GB,tier_5,15.641293013555789,17.205422314911367,2.0855057351407718,14.598540145985401,145.985401459854,2.0855057351407718,3.64963503649635,2.2,GB,11
1256,CB,Semaj,Egbule,Semaj Egbule,PIT,True,0,15,348,0,14,0,13,0,10,0,16,0,2,0,0,1,0,28,0,1,0,0,17,17,Semaj,Egbule,SemajEgbule_32633,1678.0,1676.0,2.0,24.0,6.0,28.0,Signed,Normal,66.0,0.0,0.0,PIT,tier_6,0.0,0.0,8.620689655172413,2.8735632183908044,77.58620689655173,2.8735632183908044,0.0,-0.058823529411764705,PIT,9
1257,RE,Ekene,Shelton,Ekene Shelton,PIT,True,0,0,554,0,17,0,10,0,10,0,0,0,0,0,0,1,0,28,6,2,4,0,15,15,Ekene,Shelton,Da'SaahnShelton_31435,3384.0,3382.0,3.0,25.0,1.0,28.0,Signed,Star,84.0,0.0,0.0,PIT,tier_3,25.27075812274368,28.88086642599278,3.6101083032490977,19.855595667870038,48.73646209386281,1.8050541516245489,0.0,-0.06666666666666667,PIT,-1
1258,RE,Josh,Kincade,Josh Kincade,WAS,True,0,0,659,0,13,34,36,1,10,0,0,0,0,0,0,0,0,25,9,0,10,0,15,15,Josh,Kincade,JoshKincade_3214,3534.0,3532.0,2.0,23.0,1.0,25.0,Signed,XFactor,96.0,0.0,0.0,WAS,tier_0,44.00606980273141,51.593323216995444,0.0,28.831562974203337,74.35508345978755,0.0,0.0,0.0,WAS,-5
1259,DT,John,Walker,John Walker,LAR,True,0,0,581,0,13,21,31,1,10,0,0,0,0,0,0,0,0,23,12,1,4,0,15,15,John,Walker,,683.0,681.0,8.0,30.0,1.0,23.0,Signed,Superstar,85.0,0.0,0.0,LAR,tier_2,34.42340791738382,37.8657487091222,1.721170395869191,27.538726333907057,75.7314974182444,0.0,0.0,0.0,LAR,-2
1260,MLB,Brandon,Wright,Brandon Wright,KC,True,0,0,478,0,4,21,36,0,10,12,0,0,0,0,0,0,1,8,2,0,0,0,17,12,Brandon,Wright,BrandonWright_31717,1787.0,1785.0,3.0,25.0,7.0,8.0,Signed,Normal,64.0,0.0,0.0,KC,tier_6,4.184100418410042,4.184100418410042,2.092050209205021,4.184100418410042,83.68200836820083,0.0,2.510460251046025,0.7058823529411765,KC,3
1261,SS,Javarian,Way,Javarian Way,HOU,True,12,21,413,1,8,13,21,0,10,12,21,0,1,0,0,4,0,31,1,1,0,0,17,0,Javarian,Way,JavarianWay_34626,1044.0,1042.0,0.0,22.0,6.0,31.0,Signed,Normal,71.0,0.0,0.0,HOU,tier_5,2.4213075060532687,2.4213075060532687,7.263922518159807,12.106537530266344,70.2179176755448,9.685230024213075,2.9055690072639226,0.47058823529411764,HOU,9
1262,SS,Matt,Wilkins,Matt Wilkins,DEN,True,12,0,616,1,20,38,59,1,10,24,0,0,0,0,0,3,0,3,1,1,0,0,17,3,Matt,Wilkins,MattWilkins_34332,2248.0,2246.0,0.0,23.0,3.0,3.0,Signed,Normal,68.0,0.0,0.0,DEN,tier_6,1.6233766233766236,1.6233766233766236,3.246753246753247,6.493506493506494,128.24675324675326,4.87012987012987,3.896103896103896,1.2352941176470589,DEN,8
1263,CB,Titus,Lewis,Titus Lewis,DEN,True,0,0,606,0,7,22,33,1,10,16,0,0,0,0,0,3,0,3,0,1,0,0,17,0,Titus,Lewis,TitusLewis_33526,436.0,434.0,1.0,24.0,5.0,3.0,Signed,Normal,72.0,0.0,0.0,DEN,tier_5,0.0,0.0,1.6501650165016502,4.9504950495049505,66.006600660066,4.9504950495049505,2.6402640264026402,0.7647058823529411,DEN,-2
1266,ROLB,Jake,McGhee,Jake McGhee,NYG,True,0,0,350,0,7,16,21,0,10,2,0,0,0,0,0,1,2,15,0,0,0,0,17,0,Jake,McGhee,JakeMcGhee_3263298,2272.0,2270.0,2.0,25.0,63.0,15.0,Signed,Normal,63.0,0.0,0.0,NYG,tier_6,0.0,0.0,5.714285714285714,2.857142857142857,80.0,2.857142857142857,0.5714285714285714,0.058823529411764705,NYG,5
1268,LE,Titan,Davis,Titan Davis,JAX,True,0,0,674,0,15,23,33,1,10,0,0,0,0,0,0,1,0,16,14,2,7,0,17,17,Titan,Davis,TitanDavis_29219,3587.0,3585.0,5.0,26.0,2.0,16.0,Signed,Normal,77.0,0.0,0.0,JAX,tier_4,41.54302670623145,46.73590504451038,2.967359050445104,32.640949554896146,71.2166172106825,1.483679525222552,0.0,-0.058823529411764705,JAX,0
1269,CB,Kirk,Addison,Kirk Addison,KC,True,0,30,1103,0,23,44,66,1,10,34,26,0,2,1,0,15,0,8,1,1,0,0,17,2,Kirk,Addison,KirkAddison_33327,125.0,123.0,1.0,23.0,3.0,8.0,Signed,Normal,74.0,0.0,0.0,KC,tier_5,0.9066183136899365,0.9066183136899365,3.626473254759746,14.505893019038984,80.68902991840434,13.599274705349048,3.0825022665457844,1.1176470588235294,KC,5
1270,SS,Trent,Porter,Trent Porter,CHI,True,0,53,944,0,19,60,74,0,10,24,34,0,3,1,0,12,0,0,7,0,1,0,15,0,Trent,Porter,TrentPorter_33533,1138.0,1136.0,1.0,25.0,5.0,0.0,Signed,Normal,82.0,0.0,0.0,CHI,tier_3,9.533898305084746,10.063559322033898,4.237288135593221,21.1864406779661,98.51694915254238,12.711864406779663,2.5423728813559325,0.8,CHI,8
1271,ROLB,Daniel,McPherson Jr,Daniel McPherson Jr,CAR,True,0,0,587,0,9,17,35,0,10,8,0,0,0,0,0,0,0,20,1,0,1,0,17,7,Daniel,McPherson Jr,DanielMcPherson Jr_34436,2560.0,2558.0,0.0,23.0,4.0,20.0,Signed,Normal,68.0,0.0,0.0,CAR,tier_6,5.110732538330494,5.96252129471891,0.0,3.4071550255536627,74.95741056218058,0.0,1.362862010221465,0.47058823529411764,CAR,-1
1272,DT,Russ,McCloud,Russ McCloud,PIT,True,0,0,509,0,13,0,9,1,10,0,0,0,0,0,0,0,0,28,5,0,1,0,16,16,Russ,McCloud,RussMcCloud_34123,2681.0,2679.0,0.0,23.0,1.0,28.0,Signed,Normal,74.0,0.0,0.0,PIT,tier_5,13.7524557956778,14.734774066797643,0.0,11.787819253438114,43.222003929273086,0.0,0.0,0.0,PIT,-4
1273,CB,Javien,Toviano,Javien Toviano,SEA,True,0,10,925,0,5,32,39,0,10,26,10,0,1,0,0,8,0,27,0,0,0,0,15,15,Javien,Toviano,,1550.0,1548.0,7.0,29.0,1.0,27.0,Signed,Star,82.0,0.0,0.0,SEA,tier_3,0.0,0.0,1.0810810810810811,8.64864864864865,47.567567567567565,8.64864864864865,2.810810810810811,1.2,SEA,-1
1274,SS,Abe,Willekes,Abe Willekes,SEA,True,0,25,882,0,23,41,47,0,10,25,15,0,2,0,0,10,0,27,1,0,0,0,14,14,Abe,Willekes,AbeWillekes_3116,1654.0,1652.0,3.0,25.0,1.0,27.0,Signed,XFactor,94.0,0.0,0.0,SEA,tier_1,1.1337868480725624,1.1337868480725624,2.2675736961451247,12.471655328798187,79.36507936507937,11.337868480725623,2.8344671201814062,1.0714285714285714,SEA,-1
1275,MLB,Zach,Webber,Zach Webber,LAC,True,15,0,561,1,11,16,25,0,10,10,0,0,0,0,0,0,0,7,1,2,0,0,17,1,Zach,Webber,ZachWebber_33317,14.0,12.0,1.0,24.0,3.0,7.0,Signed,Normal,77.0,0.0,0.0,LAC,tier_4,1.7825311942959001,1.7825311942959001,5.347593582887701,1.7825311942959001,64.1711229946524,0.0,1.7825311942959003,0.5882352941176471,LAC,-6
1277,CB,Justin,Cook,Justin Cook,DET,True,0,0,485,0,3,13,18,0,10,8,0,0,0,0,0,2,0,18,0,1,0,0,15,0,Justin,Cook,JustinCook_31539,3497.0,3495.0,3.0,25.0,5.0,18.0,Signed,Normal,68.0,0.0,0.0,DET,tier_6,0.0,0.0,2.061855670103093,4.123711340206186,43.298969072164944,4.123711340206186,1.6494845360824744,0.4,DET,0
1278,CB,M.J.,Jackson,M.J. Jackson,CIN,True,0,27,590,0,8,13,23,0,10,13,27,0,1,0,0,6,0,1,0,0,0,0,17,4,M.J.,Jackson,M.J.Jackson_34524,3276.0,3274.0,0.0,23.0,5.0,1.0,Signed,Normal,70.0,0.0,0.0,CIN,tier_5,0.0,0.0,1.694915254237288,10.169491525423728,52.54237288135593,10.169491525423728,2.2033898305084745,0.4117647058823529,CIN,0
1279,CB,Percy,Samuels,Percy Samuels,NO,True,0,37,778,0,14,30,44,0,10,16,25,0,3,0,0,6,0,26,2,0,0,0,17,5,Percy,Samuels,PercySamuels_32114,652.0,650.0,2.0,25.0,1.0,26.0,Signed,Normal,72.0,0.0,0.0,NO,tier_5,2.5706940874035986,2.5706940874035986,3.8560411311053984,10.282776349614394,74.55012853470437,7.712082262210797,2.056555269922879,0.5882352941176471,NO,2
1280,CB,Cameron,Frazier,Cameron Frazier,GB,True,12,0,524,1,6,16,22,0,10,8,0,0,0,0,0,1,0,19,0,1,0,0,17,0,Cameron,Frazier,CameronFrazier_32227,889.0,887.0,2.0,25.0,2.0,19.0,Signed,Normal,70.0,0.0,0.0,GB,tier_5,0.0,0.0,3.8167938931297707,1.9083969465648853,53.43511450381679,1.9083969465648853,1.5267175572519083,0.4117647058823529,GB,-1
1281,CB,Marquis,Bernard,Marquis Bernard,LV,True,0,0,491,0,3,19,28,0,10,14,0,0,0,0,0,3,0,22,1,0,0,0,15,0,Marquis,Bernard,MarquisBernard_34314,2796.0,2794.0,0.0,20.0,3.0,22.0,Signed,Normal,71.0,0.0,0.0,LV,tier_5,2.0366598778004072,2.0366598778004072,0.0,8.146639511201629,63.13645621181263,6.109979633401222,2.8513238289205702,0.7333333333333333,LV,-2
1283,CB,Jonathon,Albury,Jonathon Albury,MIA,True,0,0,669,0,5,26,36,0,10,16,0,0,0,0,0,3,0,11,0,0,0,0,17,17,Jonathon,Albury,JonathonAlbury_33514,2605.0,2603.0,1.0,22.0,5.0,11.0,Signed,Normal,70.0,0.0,0.0,MIA,tier_5,0.0,0.0,0.0,4.484304932735426,61.285500747384155,4.484304932735426,2.391629297458894,0.7647058823529411,MIA,-3
1286,CB,Kamal,Brooks,Kamal Brooks,GB,True,0,0,1153,0,22,48,72,1,10,39,0,0,0,0,0,15,0,19,2,0,1,0,17,17,Kamal,Brooks,KamalBrooks_33325,87.0,85.0,1.0,23.0,3.0,19.0,Signed,Star,78.0,0.0,0.0,GB,tier_4,3.469210754553339,3.9028620988725065,0.0,15.611448395490026,81.52645273200348,13.009540329575021,3.3824804856895057,1.411764705882353,GB,-1
1287,CB,Cory,Ingram,Cory Ingram,MIN,True,0,4,465,0,2,10,13,0,10,5,4,0,1,0,0,3,0,30,0,0,0,0,17,0,Cory,Ingram,CoryIngram_34422,2495.0,2493.0,0.0,22.0,4.0,30.0,Signed,Normal,70.0,0.0,0.0,MIN,tier_5,0.0,0.0,2.150537634408602,6.451612903225806,32.25806451612903,6.451612903225806,1.0752688172043012,0.11764705882352941,MIN,2
1289,CB,Emory,Allen,Emory Allen,CHI,True,12,0,487,1,4,14,21,0,10,12,0,0,0,0,0,0,0,0,0,1,0,0,17,0,Emory,Allen,EmoryAllen_32715,1745.0,1743.0,2.0,24.0,7.0,0.0,Signed,Normal,65.0,0.0,0.0,CHI,tier_6,0.0,0.0,4.106776180698152,0.0,51.3347022587269,0.0,2.4640657084188913,0.7058823529411765,CHI,1
1290,CB,Jason,Mack,Jason Mack,TEN,True,0,0,338,0,3,7,9,0,10,3,0,0,0,0,0,1,0,29,0,0,0,0,17,17,Jason,Mack,JasonMack_33424,939.0,937.0,1.0,23.0,4.0,29.0,Signed,Normal,70.0,0.0,0.0,TEN,tier_5,0.0,0.0,0.0,2.9585798816568047,35.50295857988166,2.9585798816568047,0.8875739644970414,0.11764705882352941,TEN,-1
1291,CB,Travis,Hunter,Travis Hunter,PHI,True,0,0,1015,0,5,28,36,0,10,28,0,0,0,0,0,10,0,12,0,0,0,0,17,17,Travis,Hunter,,492.0,490.0,9.0,30.0,1.0,12.0,Signed,Star,76.0,0.0,0.0,PHI,tier_4,0.0,0.0,0.0,9.852216748768473,40.39408866995074,9.852216748768473,2.7586206896551726,1.0588235294117647,PHI,-1
1293,CB,Nazair,Drummond,Nazair Drummond,DAL,True,0,2,792,0,11,23,41,0,10,18,2,0,1,0,0,4,0,10,4,0,0,0,14,5,Nazair,Drummond,NazairDrummond_3026,557.0,555.0,4.0,26.0,2.0,10.0,Signed,Star,77.0,0.0,0.0,DAL,tier_4,5.050505050505051,5.050505050505051,1.2626262626262628,10.101010101010102,65.65656565656566,5.050505050505051,2.272727272727273,1.0,DAL,-1
