Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,RUSHYARDS,PASSYARDS,RECEIVEDROPS,RUSHYARDSAFTER1STHIT,RECEIVEYARDS,RECEIVELONGEST,DOWNSPLAYED,RECEIVEYARDSAFTER,STAT_KEEP,PASSCOMPLETED,RUSHATTEMPTS,PASSATTEMPTS,PASSINTS,RECEIVECATCHES,FIRSTDOWNS,RUSH20YARDRUNS,SEAS_YEAR,RUSHLONGEST,PASSLONGEST,RUSHBROKENTACKLES,4QCOMEBACKS,GAMERATING,PASSSACKED,PASSTDS,RECEIVETDS,GAMESPLAYED,GAMESSTARTED,RUSHFUMBLES,YEARBYYEARTEAMINDEX,RUSHTDS,FirstName_y,LastName_y,PLYR_ASSETNAME,Row Excel,Row Editor,YearsPro,Age,PLYR_DRAFTROUND,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,ScrimmageYardsPer1000DownsPlayed,RBScrimmageYardsPer300Touches,RBScrimmageTDsPerGame,TDsPer1000DownsPlayed,WRPercentageofTeamPassYards,TeamName_y,SkillPointOff
667,TE,Collin,Fowler,Collin Fowler,MIN,0,0,5,0,689,28,1210,298,True,0,0,0,0,80,0,0,10,0,0,2,0,0,0,0,3,17,17,1,30,0,Collin,Fowler,CollinFowler_32123,665.0,663.0,2.0,24.0,1.0,30.0,Signed,Star,83.0,0.0,0.0,MIN,tier_3,569.4214876033058,1291.875,0.17647058823529413,2.479338842975207,0.18055555555555555,MIN,-3.0
668,WR,Kareem,Nelson Jr,Kareem Nelson Jr,MIN,6,0,5,0,973,71,894,491,True,0,2,0,0,68,0,0,10,3,0,0,0,0,0,0,9,17,17,1,30,0,Kareem,Nelson Jr,KareemNelson Jr_32314,995.0,993.0,2.0,24.0,4.0,30.0,Signed,Normal,79.0,0.0,0.0,MIN,tier_4,1095.0782997762865,2110.714285714286,0.5294117647058824,10.06711409395973,0.254979035639413,MIN,6.0
717,HB,Jamari,Hopkins,Jamari Hopkins,ATL,956,0,2,401,104,24,631,112,True,0,236,0,0,12,0,6,10,40,0,42,0,0,0,0,1,17,17,4,13,12,Jamari,Hopkins,JamariHopkins_3321,343.0,341.0,1.0,23.0,2.0,13.0,Signed,Star,79.0,0.0,0.0,ATL,tier_4,1679.8732171156894,1219.3548387096773,0.7647058823529411,20.602218700475436,0.026269259914119727,ATL,0.0
721,QB,Kayin,Gardener,Kayin Gardener,GB,100,650,0,72,0,0,282,0,True,69,13,110,4,0,0,2,10,47,37,7,0,0,4,8,0,11,3,3,19,1,Kayin,Gardener,KayinGardener_32428,1342.0,1340.0,2.0,25.0,4.0,19.0,Signed,Normal,65.0,0.0,0.0,GB,tier_6,354.6099290780142,2307.6923076923076,0.09090909090909091,3.5460992907801416,0.0,,
761,WR,Bryant,Wesco,Bryant Wesco,DEN,0,0,5,0,971,48,888,283,True,0,0,0,0,81,0,0,10,0,0,0,0,0,0,0,3,15,15,1,3,0,Bryant,Wesco,,1470.0,1468.0,7.0,29.0,1.0,3.0,Signed,Star,86.0,0.0,0.0,DEN,tier_2,1093.4684684684685,1798.1481481481483,0.2,3.3783783783783785,0.3062807310511179,DEN,0.0
762,TE,Micah,Jones,Micah Jones,LV,0,0,6,0,477,38,1135,204,True,0,0,0,0,45,0,0,10,0,0,5,0,0,0,0,1,17,17,0,22,0,Micah,Jones,MicahJones_29527,3168.0,3166.0,5.0,27.0,5.0,22.0,Signed,Star,75.0,0.0,0.0,LV,tier_4,420.26431718061673,1590.0,0.058823529411764705,0.881057268722467,0.10595290981785874,LV,-5.0
763,WR,Gatlin,Bair,Gatlin Bair,LV,4,0,3,0,701,50,686,239,True,0,1,0,0,55,0,0,10,4,0,0,0,0,0,0,1,17,17,1,22,0,Gatlin,Bair,,2594.0,2592.0,7.0,28.0,3.0,22.0,Signed,Star,75.0,0.0,0.0,LV,tier_4,1027.6967930029155,1899.107142857143,0.058823529411764705,1.4577259475218658,0.15570857396712573,LV,-3.0
772,TE,Kiotti,Armstrong,Kiotti Armstrong,BUF,0,0,4,0,253,21,868,105,True,0,0,0,0,37,0,0,10,0,0,0,0,0,0,0,0,17,11,1,2,0,Kiotti,Armstrong,KiottiArmstrong_29333,3618.0,3616.0,5.0,28.0,3.0,2.0,Signed,Normal,69.0,0.0,0.0,BUF,tier_6,291.4746543778802,1025.6756756756756,0.0,0.0,0.059403615872270485,BUF,-4.0
777,HB,Javier,Allen,Javier Allen,SEA,346,0,0,196,74,16,264,67,True,0,56,0,0,12,0,2,10,46,0,18,0,0,0,0,0,17,1,4,27,5,Javier,Allen,JavierAllen_3263316,2387.0,2385.0,2.0,24.0,63.0,27.0,Signed,Normal,64.0,0.0,0.0,SEA,tier_6,1590.9090909090908,1689.7058823529412,0.29411764705882354,18.93939393939394,0.018621036738802214,SEA,7.0
816,QB,Patrick,Mahomes,Patrick Mahomes,DAL,234,4218,0,147,0,0,1078,0,True,369,41,529,11,0,0,4,10,39,69,12,0,0,29,31,0,17,17,3,10,0,Patrick,Mahomes,MahomesIIPatrick_12635,1790.0,1788.0,17.0,38.0,1.0,10.0,Signed,XFactor,87.0,0.0,0.0,DAL,tier_2,217.0686456400742,1712.1951219512193,0.0,0.0,0.0,,
841,QB,J.J.,McCarthy,J.J. McCarthy,MIA,0,0,0,0,0,0,107,0,True,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,17,1,0,11,0,J.J.,McCarthy,McCarthyJJ_14610,3206.0,3204.0,10.0,31.0,1.0,11.0,Signed,Normal,67.0,0.0,0.0,MIA,tier_6,0.0,,0.0,0.0,0.0,,
847,WR,Keon,Coleman,Keon Coleman,DAL,3,0,1,0,663,50,608,228,True,0,1,0,0,46,0,0,10,3,0,0,0,0,0,0,4,13,13,0,10,0,Keon,Coleman,ColemanKeon_14646,3205.0,3203.0,10.0,31.0,1.0,10.0,Signed,Star,76.0,0.0,0.0,DAL,tier_4,1095.3947368421052,2135.1063829787236,0.3076923076923077,6.578947368421052,0.20554765291607396,DAL,3.0
853,HB,Nate,Frazier,Nate Frazier,MIN,546,0,1,169,48,17,545,143,True,0,131,0,0,19,0,3,10,28,0,15,0,0,0,0,1,17,5,3,30,8,Nate,Frazier,,2525.0,2523.0,6.0,29.0,3.0,30.0,Signed,Star,74.0,0.0,0.0,MIN,tier_5,1089.908256880734,1140.0,0.5294117647058824,16.51376146788991,0.012578616352201259,MIN,-1.0
856,QB,Ethan,Crockett,Ethan Crockett,LAR,0,0,0,0,0,0,116,0,True,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,17,0,0,23,0,Ethan,Crockett,EthanCrockett_30625,533.0,531.0,4.0,26.0,6.0,23.0,Signed,Normal,66.0,0.0,0.0,LAR,tier_6,0.0,,0.0,0.0,0.0,,
859,QB,Tyler,Pryor,Tyler Pryor,LV,0,0,0,0,0,0,66,0,True,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,12,0,0,22,0,Tyler,Pryor,TylerPryor_3463273,806.0,804.0,0.0,23.0,63.0,22.0,Signed,Normal,62.0,0.0,0.0,LV,tier_6,0.0,,0.0,0.0,0.0,,
881,WR,Junior,Clayborn,Junior Clayborn,DAL,0,0,4,0,348,53,405,137,True,0,0,0,0,24,0,0,10,0,0,1,0,0,0,0,2,15,4,0,10,0,Junior,Clayborn,JuniorClayborn_3072,2230.0,2228.0,4.0,26.0,7.0,10.0,Signed,Normal,70.0,0.0,0.0,DAL,tier_5,859.2592592592592,2175.0,0.13333333333333333,4.938271604938271,0.09350403034613561,DAL,0.0
883,HB,Jayvon,Blaylock,Jayvon Blaylock,MIA,1179,0,0,610,53,15,551,76,True,0,235,0,0,13,0,5,10,46,0,61,0,0,0,0,1,15,15,1,11,10,Jayvon,Blaylock,JayvonBlaylock_31413,803.0,801.0,3.0,23.0,4.0,11.0,Signed,Star,81.0,0.0,0.0,MIA,tier_3,2235.934664246824,1458.2661290322583,0.7333333333333333,19.96370235934664,0.017191375691661896,MIA,3.0
885,WR,Gerrad,Butler,Gerrad Butler,CIN,15,0,3,0,929,60,800,211,True,0,6,0,0,72,0,0,10,4,0,1,0,0,0,0,6,15,15,0,1,0,Gerrad,Butler,GerradButler_31216,3122.0,3120.0,3.0,25.0,2.0,1.0,Signed,Normal,80.0,0.0,0.0,CIN,tier_3,1180.0,1844.2307692307693,0.4,7.5,0.22998398136012813,CIN,3.0
889,WR,Amare,Thomas,Amare Thomas,CLE,7,0,4,0,1409,72,880,466,True,0,2,0,0,91,0,0,10,4,0,1,0,0,0,0,11,16,16,0,4,0,Amare,Thomas,,698.0,696.0,6.0,29.0,63.0,4.0,Signed,Star,84.0,0.0,0.0,CLE,tier_3,1609.0909090909092,2295.1612903225805,0.6875,12.5,0.3217413496668816,CLE,12.0
912,QB,Sawyer,Whitworth,Sawyer Whitworth,IND,43,398,0,28,0,0,222,0,True,37,7,59,3,0,0,1,10,30,49,4,0,0,2,1,0,18,1,0,9,2,Sawyer,Whitworth,SawyerWhitworth_32634,1752.0,1750.0,2.0,24.0,6.0,9.0,Signed,Normal,63.0,0.0,0.0,IND,tier_6,193.6936936936937,1842.857142857143,0.1111111111111111,9.00900900900901,0.0,,
915,QB,Julian,Lewis,Julian Lewis,ARI,222,1929,0,115,0,0,603,0,True,160,37,254,5,0,0,3,10,49,97,13,0,0,22,11,0,17,8,2,6,5,Julian,Lewis,,3568.0,3566.0,6.0,27.0,1.0,6.0,Signed,Normal,69.0,0.0,0.0,ARI,tier_6,368.1592039800995,1800.0,0.29411764705882354,8.291873963515755,0.0,,
917,HB,Alvin,Henderson,Alvin Henderson,ARI,1375,0,0,700,210,39,771,216,True,0,285,0,0,21,0,14,10,39,0,71,0,0,0,0,3,17,17,2,6,5,Alvin,Henderson,,1425.0,1423.0,6.0,27.0,3.0,6.0,Signed,XFactor,91.0,0.0,0.0,ARI,tier_1,2055.7717250324254,1450.9803921568628,0.47058823529411764,10.376134889753567,0.06099331977926227,ARI,-2.0
918,TE,Tucker,Harris,Tucker Harris,DAL,0,0,2,0,647,69,1126,362,True,0,0,0,0,65,0,0,10,0,0,3,0,0,0,0,5,17,17,1,10,0,Tucker,Harris,TuckerHarris_31330,172.0,170.0,3.0,25.0,3.0,10.0,Signed,Star,79.0,0.0,0.0,DAL,tier_4,574.6003552397868,1493.076923076923,0.29411764705882354,4.440497335701599,0.15339023233760077,DAL,1.0
922,QB,Justin,Herbert,Justin Herbert,ATL,0,0,0,0,0,0,107,0,True,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,17,1,0,13,0,Justin,Herbert,HerbertJustin_21034,1219.0,1217.0,14.0,36.0,1.0,13.0,Signed,Normal,65.0,0.0,0.0,ATL,tier_6,0.0,,0.0,0.0,0.0,,
923,HB,Tevin,Holliday,Tevin Holliday,HOU,273,0,2,162,148,39,285,150,True,0,52,0,0,14,0,2,10,78,0,17,0,0,0,0,0,15,2,1,31,5,Tevin,Holliday,TevinHolliday_3163298,1725.0,1723.0,3.0,25.0,63.0,31.0,Signed,Normal,68.0,0.0,0.0,HOU,tier_6,1477.1929824561403,1577.2727272727273,0.3333333333333333,17.543859649122805,0.0505982905982906,HOU,7.0
926,TE,Caden,Prieskorn,Caden Prieskorn,MIA,0,0,4,0,732,40,1198,299,True,0,0,0,0,85,0,0,10,0,0,3,0,0,0,0,4,17,17,0,11,0,Caden,Prieskorn,,3241.0,3239.0,10.0,33.0,3.0,11.0,Signed,Superstar,83.0,0.0,0.0,MIA,tier_3,611.0183639398998,1291.764705882353,0.23529411764705882,3.33889816360601,0.2095020034344591,MIA,2.0
963,TE,Hendon,Villa,Hendon Villa,TEN,0,0,2,0,185,20,644,106,True,0,1,0,0,21,0,0,10,0,0,1,0,0,0,0,3,17,0,0,29,1,Hendon,Villa,HendonVilla_33130,1900.0,1898.0,1.0,22.0,1.0,29.0,Signed,Normal,77.0,0.0,0.0,TEN,tier_4,287.2670807453416,1261.3636363636363,0.23529411764705882,6.211180124223602,0.06258457374830853,TEN,0.0
965,TE,Pearce,Spurlin III,Pearce Spurlin III,TEN,0,0,7,0,928,46,1103,284,True,0,0,0,0,76,0,0,10,0,0,0,0,0,0,0,3,17,17,0,29,0,Pearce,Spurlin III,,2333.0,2331.0,7.0,28.0,1.0,29.0,Signed,Superstar,86.0,0.0,0.0,TEN,tier_2,841.3417951042611,1831.578947368421,0.17647058823529413,2.7198549410698094,0.31393775372124494,TEN,0.0
968,QB,DJ,Lagway,DJ Lagway,TEN,65,673,0,0,0,0,367,0,True,77,20,136,9,0,0,0,10,5,45,0,0,0,9,5,0,17,3,1,29,0,DJ,Lagway,,2953.0,2951.0,7.0,28.0,1.0,29.0,Signed,Normal,67.0,0.0,0.0,TEN,tier_6,177.1117166212534,975.0,0.0,0.0,0.0,,
994,QB,Doriyan,Mills,Doriyan Mills,SEA,219,1343,0,109,0,0,422,0,True,142,44,203,4,0,0,3,10,44,47,8,0,0,17,7,0,7,7,1,27,3,Doriyan,Mills,DoriyanMills_3215,2092.0,2090.0,2.0,23.0,1.0,27.0,Signed,Star,79.0,0.0,0.0,SEA,tier_4,518.957345971564,1493.1818181818182,0.42857142857142855,7.109004739336492,0.0,,
1004,QB,Bo,Nix,Bo Nix,SEA,295,2631,0,172,0,0,755,0,True,258,53,400,6,0,0,4,10,50,50,16,0,0,24,15,0,15,10,4,27,5,Bo,Nix,NixBo_14609,3244.0,3242.0,10.0,34.0,4.0,27.0,Signed,Normal,68.0,0.0,0.0,SEA,tier_6,390.72847682119203,1669.8113207547171,0.3333333333333333,6.622516556291391,0.0,,
1005,QB,Luke,Culkin,Luke Culkin,IND,0,0,0,0,0,0,46,0,True,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,14,0,0,9,0,Luke,Culkin,LukeCulkin_3463352,3118.0,3116.0,0.0,22.0,63.0,9.0,Signed,Normal,62.0,0.0,0.0,IND,tier_6,0.0,,0.0,0.0,0.0,,
1026,TE,Brett,Norfleet,Brett Norfleet,DET,0,0,3,0,448,63,1126,238,True,0,0,0,0,50,0,0,10,0,0,1,0,0,0,0,6,17,17,1,18,0,Brett,Norfleet,,3187.0,3185.0,8.0,31.0,6.0,18.0,Signed,Star,77.0,0.0,0.0,DET,tier_4,397.86856127886324,1344.0000000000002,0.35294117647058826,5.328596802841918,0.11642411642411642,DET,-1.0
1027,WR,Luther,Burden III,Luther Burden III,DET,0,0,4,0,657,47,844,198,True,0,0,0,0,54,0,0,10,0,0,0,0,0,0,0,5,15,15,0,18,0,Luther,Burden III,,262.0,260.0,9.0,30.0,1.0,18.0,Signed,Star,78.0,0.0,0.0,DET,tier_4,778.4360189573459,1825.0,0.3333333333333333,5.924170616113743,0.1935031185031185,DET,-1.0
1059,QB,Noah,Magalei,Noah Magalei,DET,160,3848,0,88,0,0,1090,0,True,340,34,505,5,0,0,3,10,33,63,9,0,0,32,27,0,17,17,3,18,0,Noah,Magalei,NoahMagalei_3312,2213.0,2211.0,1.0,23.0,1.0,18.0,Signed,Normal,75.0,0.0,0.0,DET,tier_4,146.78899082568807,1411.764705882353,0.0,0.0,0.0,,
1060,TE,Kaleb,Edwards,Kaleb Edwards,DET,1,0,2,0,209,25,745,82,True,0,6,0,0,23,0,0,10,3,0,0,0,0,0,0,2,17,0,0,18,3,Kaleb,Edwards,KalebEdwards_29530,2107.0,2105.0,5.0,27.0,5.0,18.0,Signed,Normal,70.0,0.0,0.0,DET,tier_5,281.87919463087246,1091.3793103448274,0.29411764705882354,6.7114093959731544,0.05431392931392932,DET,3.0
1062,HB,Matrell,Carter,Matrell Carter,DET,621,0,1,290,29,19,456,49,True,0,141,0,0,6,0,4,10,27,0,32,0,0,0,0,0,17,1,1,18,7,Matrell,Carter,MatrellCarter_31527,166.0,164.0,3.0,26.0,5.0,18.0,Signed,Normal,78.0,0.0,0.0,DET,tier_4,1425.4385964912283,1296.938775510204,0.4117647058823529,15.350877192982455,0.007536382536382537,DET,-2.0
1063,HB,Logan,Daniels,Logan Daniels,DET,1280,0,1,585,637,48,615,540,True,0,266,0,0,67,0,10,10,33,0,62,0,0,0,0,2,15,15,0,18,10,Logan,Daniels,LoganDaniels_31110,3547.0,3545.0,3.0,25.0,1.0,18.0,Signed,XFactor,99.0,0.0,0.0,DET,tier_0,3117.0731707317073,1440.0900900900901,0.8,19.51219512195122,0.18761261261261264,DET,-3.0
1064,WR,Brian,Thomas Jr,Brian Thomas Jr,MIA,0,0,4,0,365,35,909,115,True,0,0,0,0,38,0,0,10,0,0,0,0,0,0,0,2,16,16,1,11,0,Brian,Thomas Jr,,264.0,262.0,9.0,31.0,2.0,11.0,Signed,Star,76.0,0.0,0.0,MIA,tier_4,401.5401540154015,1440.7894736842104,0.125,2.2002200220022,0.11099384659416142,MIA,-7.0
1067,TE,Josh,Bowman,Josh Bowman,CLE,2,0,3,0,368,37,840,142,True,0,3,0,0,39,0,0,10,2,0,1,0,0,0,0,3,16,6,1,4,0,Josh,Bowman,JoshBowman_33326,1310.0,1308.0,1.0,23.0,3.0,4.0,Signed,Normal,76.0,0.0,0.0,CLE,tier_4,440.4761904761905,1328.5714285714287,0.1875,3.571428571428571,0.08403180743606276,CLE,-1.0
1068,QB,Brandon,Brewer,Brandon Brewer,CLE,0,0,0,0,0,0,120,0,True,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,17,2,0,4,0,Brandon,Brewer,BrandonBrewer_3263236,1931.0,1929.0,2.0,24.0,63.0,4.0,Signed,Normal,66.0,0.0,0.0,CLE,tier_6,0.0,,0.0,0.0,0.0,,
1070,HB,Tobias,Mack,Tobias Mack,CLE,1174,0,3,491,504,41,712,489,True,0,248,0,0,47,0,8,10,81,0,58,0,0,0,0,4,16,16,0,4,11,Tobias,Mack,TobiasMack_31222,862.0,860.0,3.0,26.0,2.0,4.0,Signed,XFactor,93.0,0.0,0.0,CLE,tier_1,2356.741573033708,1450.1694915254236,0.9375,21.06741573033708,0.11508704061895551,CLE,4.0
1071,TE,Aaron,Redding,Aaron Redding,CLE,0,0,4,0,892,46,767,440,True,0,0,0,0,85,0,0,10,0,0,9,0,0,0,0,4,13,13,0,4,0,Aaron,Redding,,941.0,939.0,4.0,26.0,1.0,4.0,Signed,XFactor,98.0,0.0,0.0,CLE,tier_0,1162.9726205997392,1574.1176470588234,0.3076923076923077,5.215123859191656,0.25069020813701665,CLE,1.0
1072,TE,Zach,McMullens,Zach McMullens,GB,0,0,3,0,509,28,1177,211,True,0,0,0,0,63,0,0,10,0,0,0,0,0,0,0,0,17,17,0,19,0,Zach,McMullens,ZachMcMullens_33226,1265.0,1263.0,1.0,24.0,2.0,19.0,Signed,Normal,73.0,0.0,0.0,GB,tier_5,432.45539507221747,1211.904761904762,0.0,0.0,0.1497058823529412,GB,-3.0
1075,WR,Parker,Livingstone,Parker Livingstone,GB,0,0,2,0,417,40,502,101,True,0,0,0,0,30,0,0,10,0,0,0,0,0,0,0,3,16,8,2,19,0,Parker,Livingstone,,1832.0,1830.0,6.0,28.0,4.0,19.0,Signed,Star,70.0,0.0,0.0,GB,tier_5,830.6772908366535,2085.0,0.1875,5.9760956175298805,0.1303125,GB,0.0
1142,TE,Riley,Williams,Riley Williams,ARI,0,0,8,0,689,39,1100,361,True,0,0,0,0,72,0,0,10,0,0,1,0,0,0,0,4,17,17,0,6,0,Riley,Williams,,3529.0,3527.0,6.0,29.0,3.0,6.0,Signed,Star,85.0,0.0,0.0,ARI,tier_2,626.3636363636364,1435.4166666666667,0.23529411764705882,3.6363636363636362,0.2001161777519605,ARI,1.0
1148,QB,Riley,Madson,Riley Madson,MIA,0,0,0,0,0,0,25,0,True,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,11,0,Riley,Madson,RileyMadson_34428,969.0,967.0,0.0,23.0,4.0,11.0,Signed,Normal,65.0,0.0,0.0,MIA,tier_6,0.0,,0.0,0.0,0.0,,
1149,HB,Amarion,Johnson,Amarion Johnson,BUF,802,0,2,337,206,32,584,239,True,0,200,0,0,23,0,4,10,38,0,41,0,0,0,0,2,17,12,0,2,10,Amarion,Johnson,AmarionJohnson_33310,40.0,38.0,1.0,24.0,3.0,2.0,Signed,Normal,76.0,0.0,0.0,BUF,tier_4,1726.027397260274,1217.4887892376682,0.7058823529411765,20.54794520547945,0.048368161540267664,BUF,1.0
1150,QB,Jacori,Brown,Jacori Brown,BUF,4,552,0,0,0,0,225,0,True,54,4,74,4,0,0,0,10,3,46,0,0,0,4,4,0,17,3,0,2,0,Jacori,Brown,JacoriBrown_33520,990.0,988.0,1.0,23.0,5.0,2.0,Signed,Normal,65.0,0.0,0.0,BUF,tier_6,17.77777777777778,300.0,0.0,0.0,0.0,,
1151,HB,Anthony,Hillhouse,Anthony Hillhouse,NE,1114,0,1,529,147,31,635,128,True,0,264,0,0,11,0,9,10,71,0,56,0,0,0,0,0,15,15,0,21,14,Anthony,Hillhouse,AnthonyHillhouse_33412,1273.0,1271.0,1.0,23.0,4.0,21.0,Signed,Normal,75.0,0.0,0.0,NE,tier_4,1985.8267716535433,1295.4545454545455,0.9333333333333333,22.04724409448819,0.04441482271394295,NE,6.0
1152,QB,Alex,Knox,Alex Knox,NE,0,0,0,0,0,0,27,0,True,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,11,0,0,21,0,Alex,Knox,AlexKnox_34510,1240.0,1238.0,0.0,23.0,5.0,21.0,Signed,Normal,64.0,0.0,0.0,NE,tier_6,0.0,,0.0,0.0,0.0,,
1163,HB,Cedric,Baxter,Cedric Baxter,DEN,1242,0,3,706,430,32,680,513,True,0,211,0,0,56,0,11,10,76,0,64,0,0,0,0,5,15,15,0,3,8,Cedric,Baxter,,1000.0,998.0,8.0,29.0,2.0,3.0,Signed,Star,80.0,0.0,0.0,DEN,tier_3,2458.823529411765,1637.0786516853932,0.8666666666666667,19.117647058823533,0.13563410334910475,DEN,10.0
1187,QB,Will,Lofton,Will Lofton,LV,181,1184,0,125,0,0,422,0,True,111,27,160,8,0,0,2,10,55,50,12,0,0,17,6,0,17,4,1,22,0,Will,Lofton,WillLofton_31423,2711.0,2709.0,3.0,25.0,4.0,22.0,Signed,Normal,65.0,0.0,0.0,LV,tier_6,428.90995260663504,2011.111111111111,0.0,0.0,0.0,,
1188,WR,Shaydon,Turner,Shaydon Turner,LV,12,0,6,0,834,52,954,243,True,0,5,0,0,82,0,0,10,3,0,0,0,0,0,0,5,17,17,0,22,1,Shaydon,Turner,ShaydonTurner_32118,668.0,666.0,2.0,23.0,1.0,22.0,Signed,Star,87.0,0.0,0.0,LV,tier_2,886.7924528301887,1479.3103448275863,0.35294117647058826,6.289308176100629,0.18525099955575303,LV,-1.0
1189,QB,Justin,Burroughs,Justin Burroughs,DAL,0,0,0,0,0,0,105,0,True,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,17,1,0,10,0,Justin,Burroughs,JustinBurroughs_32528,1586.0,1584.0,2.0,24.0,5.0,10.0,Signed,Normal,65.0,0.0,0.0,DAL,tier_6,0.0,,0.0,0.0,0.0,,
1190,WR,Jeremiah,Smith,Jeremiah Smith,DAL,0,0,3,0,1070,46,809,268,True,0,0,0,0,89,0,0,10,0,0,0,0,0,0,0,6,14,14,1,10,0,Jeremiah,Smith,,416.0,414.0,7.0,27.0,1.0,10.0,Signed,XFactor,94.0,0.0,0.0,DAL,tier_1,1322.6205191594563,1803.370786516854,0.42857142857142855,7.416563658838072,0.3080335975072817,DAL,1.0
1209,HB,J'Shawn,Gaffney Jr,J'Shawn Gaffney Jr,DEN,446,0,0,217,121,16,397,124,True,0,87,0,0,13,0,4,10,31,0,25,0,0,0,0,2,14,2,4,3,6,J'Shawn,Gaffney Jr,J'ShawnGaffney Jr_34232,1374.0,1372.0,0.0,21.0,2.0,3.0,Signed,Normal,74.0,0.0,0.0,DEN,tier_5,1428.2115869017632,1519.5000000000002,0.5714285714285714,20.151133501259444,0.040893006242296526,DEN,5.0
1225,WR,Jerome,Myles,Jerome Myles,CHI,0,0,7,0,1683,48,1029,382,True,0,0,0,0,118,0,0,10,0,0,0,0,0,0,0,8,17,17,0,0,0,Jerome,Myles,JeromeMyles_29229,3404.0,3402.0,5.0,27.0,2.0,0.0,Signed,XFactor,94.0,0.0,0.0,CHI,tier_1,1635.5685131195335,2139.406779661017,0.47058823529411764,7.774538386783284,0.4239294710327456,CHI,4.0
1226,HB,Tarquin,Sheldon,Tarquin Sheldon,CHI,668,0,0,345,76,16,483,72,True,0,139,0,0,12,0,5,10,29,0,33,0,0,0,0,0,14,5,1,0,6,Tarquin,Sheldon,TarquinSheldon_3263315,2385.0,2383.0,2.0,25.0,63.0,0.0,Signed,Normal,73.0,0.0,0.0,CHI,tier_5,1540.3726708074535,1402.6490066225167,0.42857142857142855,12.422360248447204,0.023245771860381435,CHI,3.0
1234,TE,A'Shawn,Boyce,A'Shawn Boyce,NYG,0,0,4,0,585,26,1142,251,True,0,0,0,0,69,0,0,10,0,0,0,0,0,0,0,2,16,16,2,15,0,A'Shawn,Boyce,A'ShawnBoyce_3221,781.0,779.0,2.0,23.0,2.0,15.0,Signed,Star,75.0,0.0,0.0,NYG,tier_4,512.2591943957968,1271.7391304347825,0.125,1.7513134851138354,0.16052750516528927,NYG,-2.0
1237,QB,Caleb,Williams,Caleb Williams,CHI,186,3970,0,92,0,0,1112,0,True,349,43,539,9,0,0,3,10,34,61,8,0,0,31,27,0,17,17,3,0,1,Caleb,Williams,WilliamsCaleb_14500,1376.0,1374.0,10.0,32.0,1.0,0.0,Signed,XFactor,91.0,0.0,0.0,CHI,tier_1,167.2661870503597,1297.674418604651,0.058823529411764705,0.8992805755395684,0.0,,
1254,WR,Orlando,Flynn,Orlando Flynn,DEN,0,0,8,0,420,49,760,91,True,0,0,0,0,35,0,0,10,0,0,0,0,0,0,0,2,17,17,1,3,0,Orlando,Flynn,OrlandoFlynn_30530,1588.0,1586.0,4.0,26.0,5.0,3.0,Signed,Normal,77.0,0.0,0.0,DEN,tier_4,552.6315789473684,1800.0,0.11764705882352941,2.631578947368421,0.1168939604787086,DEN,-5.0
1258,QB,Dylan,Ward,Dylan Ward,KC,0,0,0,0,0,0,45,0,True,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,8,0,Dylan,Ward,DylanWard_31632,3308.0,3306.0,3.0,27.0,6.0,8.0,Signed,Normal,62.0,0.0,0.0,KC,tier_6,0.0,,0.0,0.0,0.0,,
1261,QB,Michael,Penix Jr.,Michael Penix Jr.,BUF,0,0,0,0,0,0,23,0,True,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,0,0,2,0,Michael,Penix Jr.,,3234.0,3232.0,10.0,34.0,2.0,2.0,Signed,Normal,62.0,0.0,0.0,BUF,tier_6,0.0,,0.0,0.0,0.0,,
1273,HB,Marcus,Ware,Marcus Ware,NYJ,990,0,1,510,315,27,765,359,True,0,217,0,0,30,0,8,10,33,0,53,0,0,0,0,1,17,17,1,17,8,Marcus,Ware,MarcusWare_3414,948.0,946.0,0.0,21.0,1.0,17.0,Signed,Superstar,87.0,0.0,0.0,NYJ,tier_2,1705.8823529411764,1393.7246963562752,0.5294117647058824,11.76470588235294,0.07679180887372014,NYJ,-2.0
1298,QB,Nico,Iamaleava,Nico Iamaleava,TEN,128,2080,0,42,0,0,778,0,True,237,33,390,16,0,0,1,10,30,80,6,0,0,28,11,0,13,12,4,29,1,Nico,Iamaleava,,3030.0,3028.0,8.0,30.0,1.0,29.0,Signed,Superstar,74.0,0.0,0.0,TEN,tier_5,164.5244215938303,1163.6363636363637,0.07692307692307693,1.2853470437017993,0.0,,
