Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,STAT_KEEP,DLINEFUMBLERECOVERYYARDS,DSECINTRETURNYARDS,DOWNSPLAYED,DLINEFUMBLERECOVERIES,ASSDEFTACKLES,BIGHITS,DEFTACKLES,DLINEHALFSACK,SEAS_YEAR,CTHALLOWED,DSECINTLONGESTRETURN,DLINESAFETIES,DSECINTS,DSECINTTDS,GAMERATING,DEFPASSDEFLECTIONS,DLINEBLOCKS,YEARBYYEARTEAMINDEX,DEFTACKLESFORLOSS,DLINEFORCEDFUMBLES,DLINESACKS,DLINEFUMBLETDS,GAMESPLAYED,GAMESSTARTED,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,Age,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,DLSacksAndTFLPer1000Snaps,DTSacksAndTFLPer1000Snaps,TotalTurnoversPer1000Snaps,LBSacksTFLPassDeflPer1000Snaps,TacklesPer1000Snaps,CBPassDeflPer1000Snaps,CBCatchAllowPer100Snaps,SafetiesCatchAllowMinusPDPerGame,TeamName_y,SkillPointDef
894,DT,Maliek,Collins,Maliek Collins,HOU,True,18,0,745,1,14,24,39,1,1,0,0,0,0,0,0,1,0,31,11,1,2,0,16,6,Maliek,Collins,551.0,549.0,8.0,29.0,31.0,Signed,Normal,74.0,0.0,0.0,HOU,tier_5,19.463087248322147,20.671140939597315,2.6845637583892614,18.79194630872483,71.14093959731544,1.3422818791946307,0.0,-0.0625,HOU,1
895,MLB,Cam,Bright,Cam Bright,HOU,True,17,0,442,1,2,6,13,0,1,5,0,0,0,0,0,0,1,31,0,1,0,0,16,1,Cam,Bright,313.0,311.0,1.0,25.0,31.0,Signed,Normal,62.0,0.0,0.0,HOU,tier_6,0.0,0.0,6.787330316742081,0.0,33.93665158371041,0.0,1.1312217194570136,0.3125,HOU,1
897,DT,Mekhi,Wingo,Mekhi Wingo,DEN,True,17,0,586,1,15,19,27,0,1,0,0,0,0,0,0,0,0,3,19,1,5,0,14,8,Mekhi,Wingo,3290.0,3288.0,0.0,21.0,3.0,Signed,Normal,68.0,0.0,0.0,DEN,tier_6,47.35494880546075,51.19453924914676,3.4129692832764507,40.955631399317404,71.67235494880546,0.0,0.0,0.0,DEN,10
900,CB,Ja'Quan,McMillian,Ja'Quan McMillian,DEN,True,16,86,1108,1,28,44,64,1,1,32,45,0,5,0,0,9,0,3,2,1,0,0,16,9,Ja'Quan,McMillian,2651.0,2649.0,1.0,24.0,3.0,Signed,Normal,74.0,0.0,0.0,DEN,tier_5,1.8050541516245489,1.8050541516245489,6.31768953068592,9.927797833935019,83.03249097472924,8.12274368231047,2.888086642599278,1.4375,DEN,4
902,SS,JL,Skinner,JL Skinner,DEN,True,0,0,413,0,12,11,19,0,1,9,0,0,1,0,0,7,0,3,0,0,0,0,16,3,JL,Skinner,2558.0,2556.0,1.0,23.0,3.0,Signed,Normal,67.0,0.0,0.0,DEN,tier_6,0.0,0.0,2.4213075060532687,16.949152542372882,75.06053268765133,16.949152542372882,2.1791767554479415,0.125,DEN,7
903,ROLB,Drew,Sanders,Drew Sanders,DEN,True,0,0,613,0,14,20,42,1,1,13,0,0,0,0,0,6,0,3,4,0,0,0,16,16,Drew,Sanders,2466.0,2464.0,1.0,22.0,3.0,Signed,Normal,68.0,0.0,0.0,DEN,tier_6,6.525285481239805,6.525285481239805,0.0,16.31321370309951,91.35399673735726,9.787928221859705,2.1207177814029365,0.4375,DEN,7
905,DT,Eyioma,Uwazurike,Eyioma Uwazurike,DEN,True,15,0,436,1,10,14,20,1,1,0,0,0,0,0,0,0,0,3,7,1,0,0,10,0,Eyioma,Uwazurike,2881.0,2879.0,2.0,26.0,3.0,Signed,Normal,67.0,0.0,0.0,DEN,tier_6,16.055045871559635,16.055045871559635,4.587155963302752,16.055045871559635,68.80733944954129,0.0,0.0,0.0,DEN,2
906,CB,Damarri,Mathis,Damarri Mathis,DEN,True,0,0,320,0,7,5,12,0,1,5,0,0,0,0,0,0,0,3,0,0,0,0,11,1,Damarri,Mathis,1819.0,1817.0,2.0,25.0,3.0,Signed,Normal,67.0,0.0,0.0,DEN,tier_6,0.0,0.0,0.0,0.0,59.375,0.0,1.5625,0.45454545454545453,DEN,-2
907,CB,Patrick,Surtain II,Patrick Surtain II,DEN,True,0,63,999,0,15,30,35,0,1,25,20,0,5,0,0,13,0,3,0,0,1,0,15,15,Patrick,Surtain II,2714.0,2712.0,3.0,24.0,3.0,Signed,XFactor,97.0,0.0,0.0,DEN,tier_0,1.7517517517517518,2.2022022022022023,5.005005005005005,14.014014014014014,50.050050050050054,13.013013013013014,2.5025025025025025,0.8,DEN,2
908,LE,Jonathon,Cooper,Jonathon Cooper,DEN,True,2,0,632,1,20,24,35,1,1,0,0,0,0,0,0,0,0,3,8,1,5,1,10,10,Jonathon,Cooper,573.0,571.0,3.0,26.0,3.0,Signed,Normal,80.0,0.0,0.0,DEN,tier_3,26.503164556962023,30.06329113924051,4.746835443037975,20.569620253164555,87.02531645569621,0.0,0.0,0.0,DEN,1
909,DT,Vita,Vea,Vita Vea,TB,True,68,0,969,3,22,36,44,1,1,0,0,0,0,0,0,0,0,5,21,3,4,1,16,16,Vita,Vea,2900.0,2898.0,6.0,29.0,5.0,Signed,Superstar,87.0,0.0,0.0,TB,tier_2,28.895768833849328,30.753353973168217,7.223942208462332,25.799793601651185,68.11145510835912,0.0,0.0,0.0,TB,0
910,FS,Donovan,Stiner,Donovan Stiner,TB,True,0,5,518,0,15,2,12,0,1,5,5,0,1,0,0,3,0,5,0,0,0,0,16,4,Donovan,Stiner,2680.0,2678.0,3.0,25.0,5.0,Signed,Normal,59.0,0.0,0.0,TB,tier_6,0.0,0.0,1.9305019305019306,5.7915057915057915,52.12355212355212,5.7915057915057915,0.9652509652509652,0.125,TB,-2
912,CB,D.J.,James,D.J. James,ATL,True,0,8,643,0,15,15,26,0,1,15,8,0,1,0,0,5,0,13,0,0,0,0,16,0,D.J.,James,3343.0,3341.0,0.0,22.0,13.0,Signed,Normal,73.0,0.0,0.0,ATL,tier_5,0.0,0.0,1.5552099533437014,7.776049766718508,63.76360808709176,7.776049766718508,2.332814930015552,0.625,ATL,-1
913,MLB,Anthony,Walker Jr,Anthony Walker Jr,ATL,True,0,0,971,0,35,79,96,1,1,56,0,0,0,0,0,4,0,13,0,0,1,0,14,14,Anthony,Walker Jr,2926.0,2924.0,7.0,29.0,13.0,Signed,Normal,78.0,0.0,0.0,ATL,tier_4,1.8022657054582905,2.265705458290422,0.0,5.149330587023687,134.9124613800206,4.11946446961895,5.76725025746653,3.7142857142857144,ATL,1
915,ROLB,Devin,Bush,Devin Bush,ATL,True,24,0,456,1,11,13,21,0,1,7,0,0,0,0,0,2,0,13,0,1,0,1,16,8,Devin,Bush,400.0,398.0,5.0,26.0,13.0,Signed,Normal,68.0,0.0,0.0,ATL,tier_6,0.0,0.0,6.578947368421052,4.385964912280701,70.17543859649122,4.385964912280701,1.5350877192982455,0.3125,ATL,5
918,SS,Julian,Blackmon,Julian Blackmon,ATL,True,0,13,1006,0,24,31,47,1,1,26,13,0,1,0,0,11,0,13,0,0,0,0,13,13,Julian,Blackmon,225.0,223.0,4.0,26.0,13.0,Signed,Star,77.0,0.0,0.0,ATL,tier_4,0.0,0.0,0.9940357852882703,10.934393638170976,70.57654075546719,10.934393638170976,2.584493041749503,1.1538461538461537,ATL,-3
922,CB,Denzel,Burke,Denzel Burke,PIT,True,-4,-1,617,1,14,0,45,0,1,0,1,0,2,0,0,2,0,28,3,0,0,0,12,12,Denzel,Burke,3247.0,3245.0,0.0,21.0,28.0,Signed,Normal,77.0,0.0,0.0,PIT,tier_4,4.862236628849271,4.862236628849271,4.862236628849271,8.103727714748784,95.62398703403565,3.2414910858995136,0.0,-0.16666666666666666,PIT,1
923,LOLB,Nate,Landman,Nate Landman,ATL,True,0,0,768,0,28,67,88,0,1,37,0,0,0,0,0,0,0,13,3,0,3,0,13,13,Nate,Landman,1668.0,1666.0,2.0,25.0,13.0,Signed,Star,79.0,0.0,0.0,ATL,tier_4,10.7421875,12.500000000000002,0.0,7.8125,151.04166666666666,0.0,4.817708333333334,2.8461538461538463,ATL,0
924,LE,Arnold,Ebiketie,Arnold Ebiketie,ATL,True,14,0,785,1,18,27,31,0,1,1,0,1,0,0,0,1,1,13,9,1,6,0,16,11,Arnold,Ebiketie,775.0,773.0,2.0,25.0,13.0,Signed,Star,77.0,0.0,0.0,ATL,tier_4,24.840764331210192,28.280254777070066,5.095541401273885,20.38216560509554,62.4203821656051,1.2738853503184713,0.12738853503184713,0.0,ATL,2
925,CB,A.J.,Terrell Jr,A.J. Terrell Jr,ATL,True,25,14,846,1,15,23,30,0,1,21,11,0,2,0,0,9,0,13,0,1,0,1,14,14,A.J.,Terrell Jr,2764.0,2762.0,4.0,25.0,13.0,Signed,Superstar,90.0,0.0,0.0,ATL,tier_1,0.0,0.0,5.91016548463357,10.638297872340425,53.191489361702125,10.638297872340425,2.4822695035460995,0.8571428571428571,ATL,2
926,MLB,Kaden,Elliss,Kaden Elliss,ATL,True,0,0,437,0,7,9,17,1,1,4,0,0,0,0,0,0,0,13,1,0,0,0,15,2,Kaden,Elliss,814.0,812.0,5.0,29.0,13.0,Signed,Normal,68.0,0.0,0.0,ATL,tier_6,2.288329519450801,2.288329519450801,0.0,2.288329519450801,54.919908466819216,0.0,0.9153318077803204,0.26666666666666666,ATL,-4
927,DT,David,Onyemata,David Onyemata,ATL,True,18,0,677,2,18,24,30,1,1,0,0,0,0,0,0,0,0,13,9,3,6,0,13,2,David,Onyemata,2137.0,2135.0,8.0,31.0,13.0,Signed,Star,76.0,0.0,0.0,ATL,tier_4,28.80354505169867,32.791728212703106,7.385524372230428,22.156573116691284,70.90103397341211,0.0,0.0,0.0,ATL,4
928,FS,Jessie,Bates III,Jessie Bates III,ATL,True,0,39,1086,0,28,35,47,0,1,12,17,0,3,1,0,7,0,13,0,0,0,0,16,16,Jessie,Bates III,170.0,168.0,6.0,27.0,13.0,Signed,XFactor,96.0,0.0,0.0,ATL,tier_0,0.0,0.0,3.6832412523020257,6.445672191528545,69.06077348066299,6.445672191528545,1.1049723756906076,0.3125,ATL,-3
929,LE,Lorenzo,Carter,Lorenzo Carter,ATL,True,31,0,541,1,12,17,27,0,1,0,0,0,0,0,0,0,0,13,8,1,1,0,13,9,Lorenzo,Carter,465.0,463.0,6.0,28.0,13.0,Signed,Normal,76.0,0.0,0.0,ATL,tier_4,18.022181146025876,18.853974121996302,3.6968576709796674,16.635859519408502,72.0887245841035,0.0,0.0,0.0,ATL,-3
930,CB,Mike,Hughes,Mike Hughes,ATL,True,0,27,818,0,5,21,27,0,1,30,26,0,2,0,0,13,0,13,0,0,0,0,13,13,Mike,Hughes,1336.0,1334.0,6.0,27.0,13.0,Signed,Normal,77.0,0.0,0.0,ATL,tier_4,0.0,0.0,2.444987775061125,15.89242053789731,39.119804400978,15.89242053789731,3.6674816625916873,1.3076923076923077,ATL,0
931,DT,Grady,Jarrett,Grady Jarrett,ATL,True,0,0,731,0,20,29,31,0,1,0,0,0,0,0,0,0,0,13,14,0,7,0,14,14,Grady,Jarrett,1429.0,1427.0,9.0,31.0,13.0,Signed,Star,81.0,0.0,0.0,ATL,tier_3,35.909712722298224,40.218878248974015,0.0,28.727770177838575,69.76744186046511,0.0,0.0,0.0,ATL,1
932,DT,Maason,Smith,Maason Smith,IND,True,20,0,732,1,16,31,41,0,1,0,0,0,0,0,0,0,0,9,17,1,5,0,14,7,Maason,Smith,3217.0,3215.0,0.0,21.0,9.0,Signed,Normal,75.0,0.0,0.0,IND,tier_4,35.1775956284153,38.25136612021858,2.73224043715847,30.054644808743166,77.8688524590164,0.0,0.0,0.0,IND,1
934,DT,Davon,Godchaux,Davon Godchaux,IND,True,44,0,477,3,10,15,20,0,1,0,0,0,0,0,0,0,0,9,2,3,1,0,15,0,Davon,Godchaux,1019.0,1017.0,7.0,29.0,9.0,Signed,Normal,72.0,0.0,0.0,IND,tier_5,7.861635220125786,8.80503144654088,12.578616352201259,6.289308176100629,62.893081761006286,0.0,0.0,0.0,IND,4
935,RE,Mohamed,Kamara,Mohamed Kamara,IND,True,0,0,349,0,10,6,7,0,1,0,0,0,0,0,0,1,0,9,2,0,1,0,12,1,Mohamed,Kamara,3315.0,3313.0,0.0,24.0,9.0,Signed,Normal,69.0,0.0,0.0,IND,tier_6,10.744985673352435,12.034383954154729,0.0,11.461318051575931,48.710601719197705,2.865329512893983,0.0,-0.08333333333333333,IND,-2
936,DT,Nazir,Stackhouse,Nazir Stackhouse,BUF,True,29,0,832,3,25,31,33,0,1,0,0,0,0,0,0,1,0,2,8,3,6,0,16,1,Nazir,Stackhouse,3354.0,3352.0,0.0,22.0,2.0,Signed,Normal,73.0,0.0,0.0,BUF,tier_5,22.235576923076923,25.480769230769234,7.211538461538462,18.028846153846153,69.71153846153847,1.201923076923077,0.0,-0.0625,BUF,4
939,MLB,Baylon,Spector,Baylon Spector,BUF,True,0,0,304,0,7,5,8,0,1,2,0,0,0,0,0,1,0,2,0,0,0,0,14,2,Baylon,Spector,2639.0,2637.0,2.0,25.0,2.0,Signed,Normal,67.0,0.0,0.0,BUF,tier_6,0.0,0.0,0.0,3.289473684210526,49.3421052631579,3.289473684210526,0.6578947368421052,0.07142857142857142,BUF,-3
940,CB,Rasul,Douglas,Rasul Douglas,BUF,True,0,102,810,0,12,29,39,0,1,32,23,0,7,0,0,11,0,2,0,0,0,0,14,14,Rasul,Douglas,737.0,735.0,7.0,29.0,2.0,Signed,Star,84.0,0.0,0.0,BUF,tier_3,0.0,0.0,8.641975308641975,13.580246913580247,62.962962962962955,13.580246913580247,3.950617283950617,1.5,BUF,5
941,LOLB,Dorian,Williams,Dorian Williams,BUF,True,0,0,424,0,4,8,10,0,1,5,0,0,0,0,0,1,0,2,0,0,0,0,16,3,Dorian,Williams,3043.0,3041.0,1.0,23.0,2.0,Signed,Normal,63.0,0.0,0.0,BUF,tier_6,0.0,0.0,0.0,2.3584905660377355,33.0188679245283,2.3584905660377355,1.179245283018868,0.25,BUF,-6
943,MLB,Terrel,Bernard,Terrel Bernard,BUF,True,26,32,872,1,23,53,71,1,1,36,14,0,4,0,0,6,0,2,0,2,0,0,14,14,Terrel,Bernard,212.0,210.0,2.0,25.0,2.0,Signed,Star,82.0,0.0,0.0,BUF,tier_3,0.0,0.0,8.027522935779817,6.8807339449541285,107.79816513761469,6.8807339449541285,4.128440366972478,2.142857142857143,BUF,3
944,DT,Ed,Oliver,Ed Oliver,BUF,True,0,0,922,0,26,35,41,0,1,0,0,0,0,0,0,0,0,2,15,0,7,0,15,15,Ed,Oliver,2125.0,2123.0,5.0,26.0,2.0,Signed,Superstar,89.0,0.0,0.0,BUF,tier_2,29.555314533622557,32.97180043383948,0.0,23.86117136659436,72.66811279826464,0.0,0.0,0.0,BUF,-2
945,CB,Taron,Johnson,Taron Johnson,BUF,True,0,0,1045,0,17,26,38,0,1,31,0,0,0,0,0,19,0,2,0,0,1,0,16,16,Taron,Johnson,1495.0,1493.0,6.0,28.0,2.0,Signed,Normal,84.0,0.0,0.0,BUF,tier_3,1.674641148325359,2.105263157894737,0.0,19.138755980861244,52.63157894736842,18.18181818181818,2.9665071770334928,0.75,BUF,0
946,ROLB,Matt,Milano,Matt Milano,BUF,True,0,0,1079,0,29,62,84,1,1,48,0,0,0,0,0,4,0,2,1,0,1,0,14,14,Matt,Milano,1929.0,1927.0,7.0,30.0,2.0,Signed,XFactor,86.0,0.0,0.0,BUF,tier_2,2.5486561631139946,2.9657089898053752,0.0,5.560704355885079,104.72659870250232,3.7071362372567194,4.448563484708063,3.142857142857143,BUF,-8
948,SS,Jordan,Poyer,Jordan Poyer,BUF,True,0,41,1202,0,33,33,45,1,1,28,15,0,5,0,0,9,0,2,0,0,0,0,16,16,Jordan,Poyer,2270.0,2268.0,11.0,33.0,2.0,Signed,Star,80.0,0.0,0.0,BUF,tier_3,0.0,0.0,4.159733777038269,7.487520798668886,64.891846921797,7.487520798668886,2.329450915141431,1.1875,BUF,-2
949,RE,Von,Miller,Von Miller,BUF,True,12,0,839,1,23,20,29,0,1,0,0,0,0,0,0,0,0,2,8,1,6,0,16,1,Von,Miller,1939.0,1937.0,13.0,35.0,2.0,Signed,Star,80.0,0.0,0.0,BUF,tier_3,22.050059594755663,25.26817640047676,2.3837902264600714,16.6865315852205,61.97854588796186,0.0,0.0,0.0,BUF,-3
950,DT,Quinton,Jefferson,Quinton Jefferson,NYJ,True,11,0,862,1,25,35,48,1,1,0,0,0,0,0,0,1,0,17,16,1,7,0,16,2,Quinton,Jefferson,1435.0,1433.0,8.0,31.0,17.0,Signed,Normal,73.0,0.0,0.0,NYJ,tier_5,32.77262180974478,36.42691415313225,2.320185614849188,27.842227378190255,84.68677494199537,1.160092807424594,0.0,-0.0625,NYJ,1
951,SS,Jalan,Catalon,Jalan Catalon,NYJ,True,0,0,1218,0,29,40,54,0,1,39,0,0,0,0,0,7,0,17,0,0,0,0,16,16,Jalan,Catalon,3484.0,3482.0,0.0,23.0,17.0,Signed,Star,73.0,0.0,0.0,NYJ,tier_5,0.0,0.0,0.0,5.747126436781609,68.14449917898193,5.747126436781609,3.201970443349754,2.0,NYJ,-3
952,CB,Kamari,Lassiter,Kamari Lassiter,NYJ,True,0,3,627,0,16,10,23,1,1,12,3,0,1,1,0,3,0,17,0,0,0,0,16,3,Kamari,Lassiter,3285.0,3283.0,0.0,21.0,17.0,Signed,Normal,70.0,0.0,0.0,NYJ,tier_5,0.0,0.0,3.189792663476874,4.784688995215311,62.20095693779904,4.784688995215311,1.9138755980861244,0.5625,NYJ,1
953,LE,Bryce,Huff,Bryce Huff,NYJ,True,21,0,895,2,26,44,50,0,1,0,0,0,0,0,0,0,0,17,10,2,16,0,15,15,Bryce,Huff,1332.0,1330.0,4.0,26.0,17.0,Signed,Star,82.0,0.0,0.0,NYJ,tier_3,42.45810055865921,50.502793296089386,4.4692737430167595,29.05027932960894,84.91620111731842,0.0,0.0,0.0,NYJ,4
954,MLB,Zaire,Barnes,Zaire Barnes,NYJ,True,0,0,353,0,5,3,7,0,1,0,0,0,0,0,0,1,0,17,0,0,0,0,16,2,Zaire,Barnes,154.0,152.0,1.0,24.0,17.0,Signed,Normal,68.0,0.0,0.0,NYJ,tier_6,0.0,0.0,0.0,2.8328611898017,33.9943342776204,2.8328611898017,0.0,-0.0625,NYJ,-6
956,FS,Tony,Adams,Tony Adams,NYJ,True,0,0,539,0,9,15,23,0,1,15,0,0,0,0,0,4,0,17,0,0,0,0,14,5,Tony,Adams,16.0,14.0,2.0,25.0,17.0,Signed,Normal,72.0,0.0,0.0,NYJ,tier_5,0.0,0.0,0.0,7.421150278293135,59.36920222634508,7.421150278293135,2.782931354359926,0.7857142857142857,NYJ,-3
957,CB,Sauce,Gardner,Sauce Gardner,NYJ,True,21,35,562,1,12,9,10,0,1,8,18,0,2,1,0,10,0,17,0,1,0,0,10,10,Sauce,Gardner,972.0,970.0,2.0,24.0,17.0,Signed,XFactor,98.0,0.0,0.0,NYJ,tier_0,0.0,0.0,8.896797153024911,17.793594306049823,39.145907473309606,17.793594306049823,1.4234875444839856,-0.2,NYJ,4
958,RE,Jermaine,Johnson II,Jermaine Johnson II,NYJ,True,0,0,300,0,4,4,7,0,1,1,0,0,0,0,0,0,1,17,4,0,0,0,16,4,Jermaine,Johnson II,1451.0,1449.0,2.0,25.0,17.0,Signed,Star,77.0,0.0,0.0,NYJ,tier_4,13.333333333333334,13.333333333333334,3.3333333333333335,13.333333333333334,36.666666666666664,0.0,0.33333333333333337,0.0625,NYJ,-3
959,LOLB,Jamien,Sherwood,Jamien Sherwood,NYJ,True,19,0,498,1,20,21,27,0,1,17,0,0,0,0,0,0,0,17,1,1,0,0,16,16,Jamien,Sherwood,2535.0,2533.0,3.0,24.0,17.0,Signed,Normal,71.0,0.0,0.0,NYJ,tier_5,2.008032128514056,2.008032128514056,4.016064257028112,2.008032128514056,94.37751004016063,0.0,3.413654618473896,1.0625,NYJ,-4
960,DT,Justin,Madubuike,Justin Madubuike,BAL,True,9,0,725,1,21,29,30,1,1,0,0,0,0,0,0,1,0,24,16,1,8,0,14,6,Justin,Madubuike,1784.0,1782.0,4.0,26.0,24.0,Signed,Star,87.0,0.0,0.0,BAL,tier_2,41.37931034482759,46.344827586206904,2.758620689655172,34.48275862068965,70.3448275862069,1.379310344827586,0.0,-0.07142857142857142,BAL,4
961,MLB,Roquan,Smith,Roquan Smith,BAL,True,22,0,1286,1,42,82,93,0,1,57,0,0,1,0,0,5,1,24,1,1,2,0,16,16,Roquan,Smith,2608.0,2606.0,6.0,27.0,24.0,Signed,XFactor,93.0,0.0,0.0,BAL,tier_1,3.499222395023328,4.199066874027993,3.1104199066874028,6.2208398133748055,104.97667185069984,3.888024883359254,4.432348367029549,3.25,BAL,-4
962,FS,Marcus,Williams,Marcus Williams,BAL,True,0,67,1069,0,21,37,56,0,1,27,37,0,5,1,0,7,0,24,3,0,0,0,16,9,Marcus,Williams,3060.0,3058.0,7.0,27.0,24.0,Signed,Star,85.0,0.0,0.0,BAL,tier_2,2.806361085126286,2.806361085126286,5.612722170252572,9.354536950420954,72.02993451824135,6.548175865294668,2.525724976613658,1.25,BAL,5
963,CB,Marlon,Humphrey,Marlon Humphrey,BAL,True,0,47,668,0,13,14,26,0,1,13,23,0,3,0,0,5,0,24,0,0,0,0,11,11,Marlon,Humphrey,1342.0,1340.0,7.0,28.0,24.0,Signed,Star,86.0,0.0,0.0,BAL,tier_2,0.0,0.0,4.491017964071856,7.485029940119761,58.383233532934135,7.485029940119761,1.9461077844311379,0.7272727272727273,BAL,2
964,CB,Jaire,Alexander,Jaire Alexander,BAL,True,18,58,968,1,24,30,40,0,1,30,30,0,2,1,0,17,0,24,0,1,0,0,16,16,Jaire,Alexander,35.0,33.0,6.0,27.0,24.0,Signed,Superstar,87.0,0.0,0.0,BAL,tier_2,0.0,0.0,5.1652892561983474,17.56198347107438,66.11570247933885,17.56198347107438,3.0991735537190084,0.8125,BAL,5
965,ROLB,Krys,Barnes,Krys Barnes,BAL,True,0,0,801,0,28,41,66,1,1,28,0,0,0,0,0,1,0,24,4,0,3,0,13,13,Krys,Barnes,153.0,151.0,4.0,26.0,24.0,Signed,Normal,76.0,0.0,0.0,BAL,tier_4,11.548064918851436,13.233458177278404,0.0,9.987515605493133,117.35330836454432,1.2484394506866416,3.495630461922597,2.076923076923077,BAL,0
966,SS,Andrew,Mukuba,Andrew Mukuba,LV,True,0,0,1230,0,29,38,55,0,1,39,0,0,0,0,0,9,0,22,1,0,0,0,16,16,Andrew,Mukuba,3280.0,3278.0,0.0,21.0,22.0,Signed,Normal,73.0,0.0,0.0,LV,tier_5,0.8130081300813008,0.8130081300813008,0.0,8.130081300813009,68.29268292682927,7.317073170731708,3.1707317073170733,1.875,LV,-2
967,LOLB,Frankie,Luvu,Frankie Luvu,LV,True,0,0,911,0,12,29,48,1,1,11,0,0,0,0,0,1,0,22,4,0,2,0,14,14,Frankie,Luvu,1771.0,1769.0,6.0,27.0,22.0,Signed,Star,81.0,0.0,0.0,LV,tier_3,8.23271130625686,9.220636663007685,0.0,7.683863885839736,65.86169045005488,1.0976948408342482,1.2074643249176729,0.7142857142857143,LV,-7
968,CB,David,Long Jr,David Long Jr,LV,True,0,0,967,0,27,37,58,1,1,30,0,0,0,0,0,6,1,22,1,0,0,0,16,1,David,Long Jr,1747.0,1745.0,5.0,26.0,22.0,Signed,Star,73.0,0.0,0.0,LV,tier_5,1.0341261633919339,1.0341261633919339,1.0341261633919339,7.238883143743537,87.90072388831437,6.204756980351602,3.1023784901758016,1.5,LV,-2
969,ROLB,Buddy,Johnson,Buddy Johnson,LV,True,0,0,365,0,2,7,11,0,1,0,0,0,0,0,0,0,1,22,0,0,0,0,16,1,Buddy,Johnson,1463.0,1461.0,3.0,25.0,22.0,Signed,Normal,67.0,0.0,0.0,LV,tier_6,0.0,0.0,2.73972602739726,0.0,35.61643835616438,0.0,0.0,0.0,LV,-4
970,DT,Fletcher,Cox,Fletcher Cox,LV,True,0,0,990,0,15,29,45,0,1,0,0,0,0,0,0,2,0,22,20,0,7,0,16,16,Fletcher,Cox,597.0,595.0,12.0,33.0,22.0,Signed,Star,78.0,0.0,0.0,LV,tier_4,32.57575757575758,35.757575757575765,0.0,29.292929292929294,60.60606060606061,2.0202020202020203,0.0,-0.125,LV,-1
972,DT,Byron,Young,Byron Young,LV,True,13,0,329,1,11,10,15,1,1,0,0,0,0,0,0,0,0,22,4,1,1,0,14,1,Byron,Young,3174.0,3172.0,1.0,23.0,22.0,Signed,Normal,69.0,0.0,0.0,LV,tier_6,17.477203647416413,18.84498480243161,6.079027355623101,15.197568389057752,79.0273556231003,0.0,0.0,0.0,LV,4
973,LOLB,Luke,Masterson,Luke Masterson,LV,True,0,0,391,0,6,3,5,0,1,3,0,0,0,0,0,2,0,22,0,0,0,0,14,3,Luke,Masterson,1816.0,1814.0,2.0,26.0,22.0,Signed,Normal,66.0,0.0,0.0,LV,tier_6,0.0,0.0,0.0,5.115089514066496,28.132992327365727,5.115089514066496,0.7672634271099744,0.07142857142857142,LV,-4
974,SS,Christopher,Smith II,Christopher Smith II,LV,True,0,11,330,0,6,6,16,0,1,8,11,0,1,0,0,2,0,22,1,0,1,0,16,1,Christopher,Smith II,2578.0,2576.0,1.0,24.0,22.0,Signed,Normal,68.0,0.0,0.0,LV,tier_6,8.333333333333334,9.696969696969697,3.0303030303030303,12.121212121212121,66.66666666666667,6.0606060606060606,2.4242424242424243,0.375,LV,1
976,MLB,Divine,Deablo,Divine Deablo,LV,True,42,18,1087,2,36,55,91,1,1,51,18,0,1,0,0,10,0,22,4,2,1,0,16,16,Divine,Deablo,682.0,680.0,3.0,26.0,22.0,Signed,Normal,80.0,0.0,0.0,LV,tier_3,5.289788408463662,5.703771849126035,4.599816007359705,13.799448022079117,116.83532658693652,9.19963201471941,4.6918123275068995,2.5625,LV,6
977,FS,Tre'von,Moehrig,Tre'von Moehrig,LV,True,0,13,1089,0,32,25,41,1,1,22,12,0,2,0,0,11,0,22,1,0,0,0,16,16,Tre'von,Moehrig,1959.0,1957.0,3.0,25.0,22.0,Signed,Star,79.0,0.0,0.0,LV,tier_4,0.9182736455463728,0.9182736455463728,1.8365472910927456,11.019283746556475,67.03397612488523,10.101010101010102,2.0202020202020203,0.6875,LV,0
978,CB,Nate,Hobbs,Nate Hobbs,LV,True,35,0,1072,1,21,36,47,0,1,41,0,0,0,0,0,7,0,22,0,1,0,0,16,16,Nate,Hobbs,1268.0,1266.0,3.0,25.0,22.0,Signed,Star,78.0,0.0,0.0,LV,tier_4,0.0,0.0,1.8656716417910448,6.529850746268656,63.43283582089553,6.529850746268656,3.824626865671642,2.125,LV,-4
981,CB,JC,Jackson,JC Jackson,DAL,True,0,22,605,0,10,11,17,0,1,14,16,0,3,0,0,4,0,10,0,0,0,0,10,10,JC,Jackson,1401.0,1399.0,6.0,28.0,10.0,Signed,Star,76.0,0.0,0.0,DAL,tier_4,0.0,0.0,4.958677685950414,6.6115702479338845,44.628099173553714,6.6115702479338845,2.3140495867768593,1.0,DAL,0
1002,ROLB,Daiyan,Henley,Daiyan Henley,LAC,True,22,0,600,1,28,21,34,1,1,16,0,0,0,0,0,4,0,7,1,1,2,0,10,10,Daiyan,Henley,1212.0,1210.0,1.0,24.0,7.0,Signed,Normal,71.0,0.0,0.0,LAC,tier_5,7.5,9.000000000000002,3.3333333333333335,11.666666666666668,103.33333333333333,6.666666666666667,2.666666666666667,1.2,LAC,5
