Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,RUSHYARDS,PASSYARDS,RECEIVEDROPS,RUSHYARDSAFTER1STHIT,RECEIVEYARDS,RECEIVELONGEST,DOWNSPLAYED,RECEIVEYARDSAFTER,STAT_KEEP,PASSCOMPLETED,RUSHATTEMPTS,PASSATTEMPTS,PASSINTS,RECEIVECATCHES,FIRSTDOWNS,RUSH20YARDRUNS,SEAS_YEAR,RUSHLONGEST,PASSLONGEST,RUSHBROKENTACKLES,4QCOMEBACKS,GAMERATING,PASSSACKED,PASSTDS,RECEIVETDS,GAMESPLAYED,GAMESSTARTED,RUSHFUMBLES,YEARBYYEARTEAMINDEX,RUSHTDS,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,Age,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,ScrimmageYardsPer1000DownsPlayed,RBScrimmageYardsPer300Touches,RBScrimmageTDsPerGame,TDsPer1000DownsPlayed,TeamName_y,SkillPointOff
4007,QB,C.J.,Stroud,C.J. Stroud,HOU,154,2941,0,82,0,0,796,0,True,266,32,427,8,0,0,1,1,44,65,6,0,0,18,28,0,13,13,2,31,0,C.J.,Stroud,2703.0,2701.0,1.0,22.0,31.0,Signed,XFactor,86.0,0.0,0.0,HOU,tier_2,193.4673366834171,1443.75,0.0,0.0,,
4009,WR,Gabe,Davis,Gabe Davis,TEN,0,0,0,0,793,25,780,320,True,0,0,0,0,72,0,0,1,0,0,0,0,0,0,0,4,14,14,0,29,0,Gabe,Davis,656.0,654.0,4.0,25.0,29.0,Signed,Star,83.0,0.0,0.0,TEN,tier_3,1016.6666666666666,1585.9999999999998,0.2857142857142857,5.128205128205129,TEN,1.0
4011,TE,Chigoziem,Okonkwo,Chigoziem Okonkwo,TEN,0,0,4,0,798,23,1125,364,True,0,0,0,0,74,0,0,1,0,0,3,0,0,0,0,3,16,16,0,29,0,Chigoziem,Okonkwo,2115.0,2113.0,2.0,24.0,29.0,Signed,Star,72.0,0.0,0.0,TEN,tier_5,709.3333333333334,1552.8648648648648,0.1875,2.6666666666666665,TEN,3.0
4012,WR,Kyle,Philips,Kyle Philips,TEN,0,0,4,0,425,25,692,183,True,0,0,0,0,40,0,0,1,0,0,0,0,0,0,0,5,15,5,0,29,0,Kyle,Philips,2225.0,2223.0,2.0,25.0,29.0,Signed,Normal,68.0,0.0,0.0,TEN,tier_6,614.1618497109827,1530.0,0.3333333333333333,7.22543352601156,TEN,2.0
4013,QB,Will,Levis,Will Levis,TEN,169,3465,0,61,0,0,944,0,True,321,44,497,12,0,0,1,1,66,66,2,0,0,42,27,0,16,15,13,29,2,Will,Levis,1714.0,1712.0,1.0,25.0,29.0,Signed,Normal,72.0,0.0,0.0,TEN,tier_5,179.02542372881356,1152.2727272727273,0.125,2.1186440677966103,,
4014,HB,Tyjae,Spears,Tyjae Spears,TEN,561,0,4,125,256,16,671,191,True,0,175,0,0,36,0,3,1,34,0,7,0,0,0,0,3,15,15,2,29,4,Tyjae,Spears,2638.0,2636.0,1.0,23.0,29.0,Signed,Normal,75.0,0.0,0.0,TEN,tier_4,1217.5856929955291,972.3412322274883,0.4666666666666667,10.432190760059614,TEN,-7.0
4015,TE,Josh,Whyle,Josh Whyle,TEN,0,0,0,0,119,10,584,87,True,0,1,0,0,21,0,0,1,0,0,0,0,0,0,0,1,16,0,0,29,0,Josh,Whyle,3018.0,3016.0,1.0,24.0,29.0,Signed,Normal,67.0,0.0,0.0,TEN,tier_6,203.76712328767124,778.9090909090909,0.0625,1.7123287671232876,TEN,-3.0
4018,HB,Joshua,Kelley,Joshua Kelley,TEN,397,0,0,58,73,14,306,69,True,0,113,0,0,9,0,1,1,28,0,5,0,0,0,0,0,12,4,1,29,5,Joshua,Kelley,1596.0,1594.0,4.0,26.0,29.0,Signed,Normal,75.0,0.0,0.0,TEN,tier_4,1535.9477124183009,1062.393442622951,0.4166666666666667,16.339869281045754,TEN,-4.0
4019,WR,DeVante,Parker,DeVante Parker,NE,0,0,4,0,745,45,704,323,True,0,0,0,0,56,0,0,1,0,0,0,0,0,0,0,1,16,16,0,21,0,DeVante,Parker,2174.0,2172.0,9.0,31.0,21.0,Signed,Normal,72.0,0.0,0.0,NE,tier_5,1058.2386363636365,1915.7142857142856,0.0625,1.4204545454545454,NE,0.0
4020,WR,Mike,Williams,Mike Williams,NE,0,0,1,0,915,51,946,310,True,0,0,0,0,74,0,0,1,0,0,0,0,0,0,0,12,16,16,0,21,0,Mike,Williams,3062.0,3060.0,7.0,29.0,21.0,Signed,Star,82.0,0.0,0.0,NE,tier_3,967.23044397463,1780.5405405405404,0.75,12.684989429175475,NE,6.0
4021,WR,JuJu,Smith-Schuster,JuJu Smith-Schuster,NE,0,0,0,0,511,25,684,177,True,0,1,0,0,39,0,0,1,0,0,0,0,0,0,0,1,13,13,0,21,0,JuJu,Smith-Schuster,2625.0,2623.0,7.0,27.0,21.0,Signed,Star,78.0,0.0,0.0,NE,tier_4,747.0760233918129,1839.6,0.07692307692307693,1.461988304093567,NE,-6.0
4027,WR,Jalen,McMillian,Jalen McMillian,PIT,0,0,6,0,772,58,909,180,True,0,0,0,0,62,0,0,1,0,0,8,0,0,0,0,0,16,16,1,28,0,Jalen,McMillian,3306.0,3304.0,0.0,22.0,28.0,Signed,Star,75.0,0.0,0.0,PIT,tier_4,849.2849284928493,1793.032258064516,0.0,0.0,PIT,-4.0
4028,WR,Puka,Nacua,Puka Nacua,LAR,0,0,0,0,684,72,750,248,True,0,0,0,0,51,0,0,1,0,0,0,0,0,0,0,4,13,13,0,23,0,Puka,Nacua,2044.0,2042.0,1.0,23.0,23.0,Signed,Superstar,82.0,0.0,0.0,LAR,tier_3,912.0,1931.2941176470588,0.3076923076923077,5.333333333333333,LAR,-1.0
4029,QB,Bryce,Young,Bryce Young,CAR,275,3309,0,91,0,0,918,0,True,302,65,505,13,0,0,2,1,52,69,5,0,0,42,15,0,16,14,10,20,4,Bryce,Young,3173.0,3171.0,1.0,23.0,20.0,Signed,Normal,73.0,0.0,0.0,CAR,tier_5,299.56427015250546,1269.2307692307693,0.25,4.357298474945535,,
4030,WR,Jonathan,Mingo,Jonathan Mingo,CAR,0,0,5,0,475,69,594,164,True,0,0,0,0,36,0,0,1,0,0,0,0,0,0,0,0,15,10,0,20,0,Jonathan,Mingo,1946.0,1944.0,1.0,23.0,20.0,Signed,Normal,68.0,0.0,0.0,CAR,tier_6,799.6632996632997,1900.0,0.0,0.0,CAR,-2.0
4032,WR,Tee,Higgins,Tee Higgins,CAR,0,0,0,0,975,55,1010,380,True,0,0,0,0,77,0,0,1,0,0,0,0,0,0,0,2,16,16,0,20,0,Tee,Higgins,1243.0,1241.0,4.0,25.0,20.0,Signed,Star,86.0,0.0,0.0,CAR,tier_2,965.3465346534654,1823.3766233766232,0.125,1.9801980198019802,CAR,-4.0
4033,WR,Darnell,Mooney,Darnell Mooney,ARI,8,0,0,0,509,26,514,211,True,0,2,0,0,42,0,0,1,6,0,0,0,0,0,0,3,10,10,0,6,0,Darnell,Mooney,1972.0,1970.0,4.0,26.0,6.0,Signed,Star,75.0,0.0,0.0,ARI,tier_4,1005.8365758754863,1720.3636363636363,0.3,5.836575875486381,ARI,1.0
4035,TE,Taysom,Hill,Taysom Hill,NO,0,0,4,0,746,49,1127,288,True,0,0,0,0,66,0,0,1,0,0,3,0,0,0,0,4,16,16,4,26,0,Taysom,Hill,1253.0,1251.0,7.0,34.0,26.0,Signed,Star,76.0,0.0,0.0,NO,tier_4,661.9343389529724,1627.6363636363635,0.25,3.5492457852706303,NO,-1.0
4040,WR,DeAndre,Hopkins,DeAndre Hopkins,TEN,0,0,0,0,944,66,933,277,True,0,0,0,0,62,0,0,1,0,0,0,0,0,0,0,10,15,15,0,29,0,DeAndre,Hopkins,1300.0,1298.0,11.0,32.0,29.0,Signed,Star,83.0,0.0,0.0,TEN,tier_3,1011.7899249732047,2192.516129032258,0.6666666666666666,10.718113612004288,TEN,6.0
4042,WR,Zay,Jones,Zay Jones,JAX,4,0,0,0,452,22,776,206,True,0,2,0,0,39,0,0,1,2,0,0,0,0,0,0,5,14,14,0,16,0,Zay,Jones,1559.0,1557.0,7.0,29.0,16.0,Signed,Star,79.0,0.0,0.0,JAX,tier_4,587.6288659793814,1616.7804878048778,0.35714285714285715,6.443298969072164,JAX,-4.0
4044,WR,Christian,Kirk,Christian Kirk,JAX,5,0,0,0,672,60,624,243,True,0,2,0,0,49,0,0,1,3,0,0,0,0,0,0,2,11,11,0,16,0,Christian,Kirk,1623.0,1621.0,6.0,27.0,16.0,Signed,Star,84.0,0.0,0.0,JAX,tier_3,1084.9358974358975,1926.8235294117646,0.18181818181818182,3.205128205128205,JAX,0.0
4045,TE,Evan,Engram,Evan Engram,JAX,0,0,1,0,696,27,1140,374,True,0,0,0,0,68,0,0,1,0,0,4,0,0,0,0,2,16,16,0,16,0,Evan,Engram,819.0,817.0,7.0,29.0,16.0,Signed,Star,84.0,0.0,0.0,JAX,tier_3,610.5263157894736,1473.8823529411766,0.125,1.7543859649122808,JAX,-3.0
4047,QB,Trevor,Lawrence,Trevor Lawrence,JAX,360,3172,0,110,0,0,930,0,True,287,74,478,13,0,0,4,1,38,60,7,0,0,26,19,0,15,15,4,16,2,Trevor,Lawrence,1683.0,1681.0,3.0,24.0,16.0,Signed,Superstar,83.0,0.0,0.0,JAX,tier_3,387.09677419354836,1459.4594594594594,0.13333333333333333,2.150537634408602,,
4048,HB,Travis,Etienne Jr,Travis Etienne Jr,JAX,808,0,4,210,441,25,567,377,True,0,196,0,0,44,0,5,1,61,0,15,0,0,0,0,4,11,11,3,16,8,Travis,Etienne Jr,828.0,826.0,3.0,25.0,16.0,Signed,XFactor,88.0,0.0,0.0,JAX,tier_2,2202.821869488536,1274.6000000000001,1.0909090909090908,21.164021164021165,JAX,0.0
4050,HB,Tank,Bigsby,Tank Bigsby,JAX,616,0,0,312,103,13,389,87,True,0,108,0,0,13,0,8,1,86,0,12,0,0,0,0,1,16,5,0,16,8,Tank,Bigsby,220.0,218.0,1.0,23.0,16.0,Signed,Normal,72.0,0.0,0.0,JAX,tier_5,1848.3290488431876,1649.8512396694216,0.5625,23.13624678663239,JAX,11.0
4051,HB,Samson,Evans,Samson Evans,TB,354,0,0,82,97,20,299,78,True,0,88,0,0,13,0,3,1,38,0,4,0,0,0,0,1,10,5,1,5,2,Samson,Evans,3410.0,3408.0,0.0,24.0,5.0,Signed,Normal,66.0,0.0,0.0,TB,tier_6,1508.361204013378,1189.7821782178219,0.3,10.033444816053512,TB,0.0
4056,HB,Damien,Harris,Damien Harris,TB,496,0,1,63,84,16,430,60,True,0,144,0,0,16,0,1,1,21,0,10,0,0,0,0,1,11,6,0,5,5,Damien,Harris,1149.0,1147.0,5.0,27.0,5.0,Signed,Star,71.0,0.0,0.0,TB,tier_5,1348.8372093023256,1005.6000000000001,0.5454545454545454,13.953488372093023,TB,1.0
4057,HB,Aaron,Jones,Aaron Jones,GB,1162,0,3,425,431,28,743,357,True,0,239,0,0,56,0,10,1,54,0,18,0,0,0,0,4,14,14,0,19,8,Aaron,Jones,1512.0,1510.0,7.0,29.0,19.0,Signed,Superstar,84.0,0.0,0.0,GB,tier_3,2144.0107671601613,1392.0813559322035,0.8571428571428571,16.150740242261104,GB,6.0
4058,QB,Jordan,Love,Jordan Love,GB,106,4151,0,40,0,0,1034,0,True,363,33,582,14,0,0,1,1,31,75,3,0,0,38,21,0,16,16,4,19,2,Jordan,Love,1753.0,1751.0,4.0,25.0,19.0,Signed,Normal,78.0,0.0,0.0,GB,tier_4,102.51450676982591,963.6363636363636,0.125,1.9342359767891684,,
4059,WR,Romeo,Doubs,Romeo Doubs,GB,6,0,2,0,805,37,1003,330,True,0,2,0,0,65,0,0,1,4,0,0,0,0,0,0,2,16,16,0,19,0,Romeo,Doubs,735.0,733.0,2.0,24.0,19.0,Signed,Normal,78.0,0.0,0.0,GB,tier_4,808.5742771684945,1757.0149253731342,0.125,1.9940179461615153,GB,-4.0
4061,WR,Dontayvion,Wicks,Dontayvion Wicks,GB,0,0,0,0,658,62,573,248,True,0,0,0,0,51,0,0,1,0,0,0,0,0,0,0,1,14,10,1,19,0,Dontayvion,Wicks,3019.0,3017.0,1.0,23.0,19.0,Signed,Normal,73.0,0.0,0.0,GB,tier_5,1148.3420593368237,1857.8823529411764,0.07142857142857142,1.7452006980802792,GB,0.0
4062,HB,Jaylen,Warren,Jaylen Warren,PIT,238,0,0,134,60,12,419,59,True,0,90,0,0,11,0,0,1,15,0,4,0,0,0,0,0,16,16,1,28,1,Jaylen,Warren,2957.0,2955.0,2.0,25.0,28.0,Signed,Star,76.0,0.0,0.0,PIT,tier_4,711.217183770883,792.4752475247525,0.0625,2.3866348448687353,PIT,-9.0
4065,QB,Daniel,Jones,Daniel Jones,NYG,277,1842,0,121,0,0,575,0,True,158,45,292,11,0,0,4,1,50,85,4,0,0,22,9,0,13,9,8,15,0,Daniel,Jones,1527.0,1525.0,5.0,27.0,15.0,Signed,Normal,72.0,0.0,0.0,NYG,tier_5,481.7391304347826,1846.6666666666667,0.0,0.0,,
4068,FB,Kyle,Juszczyk,Kyle Juszczyk,SF,186,0,4,55,329,70,553,202,True,0,47,0,0,26,0,1,1,46,0,5,0,0,0,0,2,16,9,0,14,3,Kyle,Juszczyk,1576.0,1574.0,11.0,33.0,14.0,Signed,Star,87.0,0.0,0.0,SF,tier_2,931.2839059674502,1413.3698630136985,0.3125,9.041591320072333,,
4069,TE,George,Kittle,George Kittle,SF,0,0,0,0,536,35,676,220,True,0,0,0,0,46,0,0,1,0,0,0,0,0,0,0,3,10,10,0,14,0,George,Kittle,1628.0,1626.0,7.0,30.0,14.0,Signed,XFactor,94.0,0.0,0.0,SF,tier_1,792.8994082840237,1677.9130434782608,0.3,4.437869822485207,SF,-1.0
4071,WR,Brandon,Aiyuk,Brandon Aiyuk,SF,14,0,0,0,756,26,558,291,True,0,4,0,0,57,0,0,1,6,0,0,0,0,0,0,6,10,10,0,14,1,Brandon,Aiyuk,31.0,29.0,4.0,26.0,14.0,Signed,Star,92.0,0.0,0.0,SF,tier_1,1379.9283154121865,1853.5081967213114,0.7,12.544802867383513,SF,5.0
4073,QB,Brock,Purdy,Brock Purdy,SF,176,3323,0,99,0,0,774,0,True,287,28,405,5,0,0,2,1,57,70,4,0,0,16,21,0,12,12,9,14,1,Brock,Purdy,2292.0,2290.0,2.0,24.0,14.0,Signed,Superstar,85.0,0.0,0.0,SF,tier_2,227.39018087855297,1885.7142857142858,0.08333333333333333,1.2919896640826873,,
4074,TE,Cameron,Latu,Cameron Latu,SF,0,0,1,0,221,25,664,84,True,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,1,14,5,0,14,0,Cameron,Latu,1678.0,1676.0,1.0,24.0,14.0,Signed,Normal,66.0,0.0,0.0,SF,tier_6,332.8313253012048,1515.4285714285716,0.07142857142857142,1.5060240963855422,SF,-3.0
4078,TE,T.J.,Hockenson,T.J. Hockenson,MIN,0,0,1,0,649,62,690,268,True,0,0,0,0,52,0,0,1,0,0,1,0,0,0,0,6,10,10,0,30,0,T.J.,Hockenson,1269.0,1267.0,5.0,27.0,30.0,Signed,Star,90.0,0.0,0.0,MIN,tier_1,940.5797101449276,1797.2307692307693,0.6,8.695652173913043,MIN,4.0
4079,WR,Justin,Jefferson,Justin Jefferson,MIN,11,0,2,0,1248,37,954,590,True,0,6,0,0,88,0,0,1,4,0,2,0,0,0,0,10,16,16,0,30,1,Justin,Jefferson,1433.0,1431.0,4.0,25.0,30.0,Signed,XFactor,99.0,0.0,0.0,MIN,tier_0,1319.706498951782,1946.936170212766,0.6875,11.530398322851152,MIN,3.0
4082,WR,Jordan,Addison,Jordan Addison,MIN,1,0,2,0,714,22,947,279,True,0,1,0,0,65,0,0,1,1,0,0,0,0,0,0,4,16,16,0,30,0,Jordan,Addison,19.0,17.0,1.0,22.0,30.0,Signed,Star,85.0,0.0,0.0,MIN,tier_2,755.0158394931362,1562.363636363636,0.25,4.223864836325237,MIN,-6.0
4084,HB,James,Conner,James Conner,MIN,707,0,1,296,208,24,576,137,True,0,120,0,0,22,0,8,1,56,0,13,0,0,0,0,2,15,7,0,30,7,James,Conner,562.0,560.0,7.0,29.0,30.0,Signed,Normal,73.0,0.0,0.0,MIN,tier_5,1588.5416666666667,1704.5915492957747,0.6,15.625,MIN,11.0
4086,HB,Will,Shipley,Will Shipley,MIN,361,0,2,95,220,21,363,157,True,0,80,0,0,23,0,2,1,36,0,7,0,0,0,0,1,14,14,2,30,3,Will,Shipley,3283.0,3281.0,0.0,22.0,30.0,Signed,Normal,71.0,0.0,0.0,MIN,tier_5,1600.550964187328,1359.0291262135922,0.2857142857142857,11.019283746556475,MIN,3.0
4088,QB,Baker,Mayfield,Baker Mayfield,MIN,136,4128,0,31,0,0,1053,0,True,364,41,536,9,0,0,1,1,22,62,2,0,0,35,34,0,16,16,10,30,2,Baker,Mayfield,1834.0,1832.0,6.0,29.0,30.0,Signed,Normal,74.0,0.0,0.0,MIN,tier_5,129.1547958214625,995.1219512195122,0.125,1.8993352326685662,,
4089,QB,Desmond,Ridder,Desmond Ridder,ATL,200,986,0,88,0,0,405,0,True,108,41,179,6,0,0,2,1,55,35,4,0,0,16,3,0,16,5,3,13,2,Desmond,Ridder,2364.0,2362.0,2.0,25.0,13.0,Signed,Normal,69.0,0.0,0.0,ATL,tier_6,493.82716049382714,1463.4146341463415,0.125,4.938271604938271,,
4090,WR,Drake,London,Drake London,ATL,6,0,0,0,507,59,805,178,True,0,2,0,0,42,0,0,1,6,0,0,0,0,0,0,3,13,13,0,13,0,Drake,London,1744.0,1742.0,2.0,23.0,13.0,Signed,Star,85.0,0.0,0.0,ATL,tier_2,637.2670807453417,1700.181818181818,0.23076923076923078,3.7267080745341614,ATL,-7.0
4091,HB,Tyler,Allgeier,Tyler Allgeier,ATL,428,0,1,124,231,21,503,192,True,0,112,0,0,33,0,3,1,54,0,7,0,0,0,0,2,15,4,0,13,3,Tyler,Allgeier,57.0,55.0,2.0,24.0,13.0,Signed,Star,82.0,0.0,0.0,ATL,tier_3,1310.1391650099404,1114.9241379310345,0.3333333333333333,9.940357852882704,ATL,-7.0
4093,HB,Saquon,Barkley,Saquon Barkley,PIT,817,0,6,342,511,20,800,424,True,0,219,0,0,69,0,2,1,29,0,29,0,0,0,0,1,14,14,1,28,4,Saquon,Barkley,149.0,147.0,6.0,27.0,28.0,Signed,XFactor,88.0,0.0,0.0,PIT,tier_2,1660.0,1106.5416666666665,0.35714285714285715,6.25,PIT,-9.0
4095,HB,Bijan,Robinson,Bijan Robinson,ATL,875,0,3,317,224,20,508,189,True,0,184,0,0,26,0,8,1,51,0,10,0,0,0,0,1,11,11,0,13,6,Bijan,Robinson,2393.0,2391.0,1.0,22.0,13.0,Signed,Star,85.0,0.0,0.0,ATL,tier_2,2163.3858267716537,1403.6,0.6363636363636364,13.779527559055119,ATL,2.0
4096,WR,Rome,Odunze,Rome Odunze,ATL,6,0,1,0,873,24,965,355,True,0,1,0,0,76,0,0,1,6,0,0,0,0,0,0,2,16,16,0,13,0,Rome,Odunze,3210.0,3208.0,0.0,22.0,13.0,Signed,Normal,79.0,0.0,0.0,ATL,tier_4,910.880829015544,1655.9999999999998,0.125,2.0725388601036268,ATL,-2.0
4097,TE,Ja'Tavion,Sanders,Ja'Tavion Sanders,ATL,20,0,0,0,205,23,670,108,True,0,5,0,0,27,0,0,1,7,0,1,0,0,0,0,0,16,4,0,13,0,Ja'Tavion,Sanders,3219.0,3217.0,0.0,21.0,13.0,Signed,Normal,71.0,0.0,0.0,ATL,tier_5,335.82089552238807,1110.0,0.0,0.0,ATL,-6.0
4099,TE,Mike,Gesicki,Mike Gesicki,NE,0,0,2,0,236,34,562,113,True,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,0,16,5,0,21,0,Mike,Gesicki,993.0,991.0,6.0,28.0,21.0,Signed,Star,66.0,0.0,0.0,NE,tier_6,419.9288256227758,1618.2857142857142,0.0,0.0,NE,-2.0
4100,QB,Drake,Maye,Drake Maye,NE,115,2814,0,4,0,0,788,0,True,275,38,443,13,0,0,0,1,7,47,2,0,0,32,18,0,13,13,5,21,0,Drake,Maye,3199.0,3197.0,0.0,22.0,21.0,Signed,Normal,72.0,0.0,0.0,NE,tier_5,145.93908629441623,907.8947368421052,0.0,0.0,,
4102,TE,Benjamin,Yurosek,Benjamin Yurosek,NE,0,0,2,0,311,21,790,148,True,0,0,0,0,35,0,0,1,0,0,2,0,0,0,0,4,16,11,0,21,0,Benjamin,Yurosek,3291.0,3289.0,0.0,22.0,21.0,Signed,Normal,68.0,0.0,0.0,NE,tier_6,393.67088607594934,1279.5428571428572,0.25,5.063291139240507,NE,1.0
4106,TE,Travis,Kelce,Travis Kelce,KC,0,0,0,0,1249,53,1175,486,True,0,0,0,0,92,0,0,1,0,0,4,0,0,0,0,8,16,16,0,8,0,Travis,Kelce,1595.0,1593.0,11.0,34.0,8.0,Signed,XFactor,92.0,0.0,0.0,KC,tier_1,1062.9787234042553,1954.9565217391303,0.5,6.808510638297872,KC,3.0
4107,QB,Patrick,Mahomes,Patrick Mahomes,KC,324,4681,0,115,0,0,1072,0,True,391,75,571,10,0,0,3,1,45,57,7,0,0,27,35,0,16,16,3,8,7,Patrick,Mahomes,1790.0,1788.0,7.0,28.0,8.0,Signed,XFactor,99.0,0.0,0.0,KC,tier_0,302.23880597014926,1296.0,0.4375,6.529850746268656,,
4109,HB,Isiah,Pacheco,Isiah Pacheco,KC,1048,0,0,335,302,28,614,246,True,0,248,0,0,34,0,7,1,58,0,21,0,0,0,0,3,14,14,3,8,2,Isiah,Pacheco,2162.0,2160.0,2.0,24.0,8.0,Signed,Star,81.0,0.0,0.0,KC,tier_3,2198.697068403909,1269.1063829787233,0.35714285714285715,8.143322475570033,KC,-4.0
4111,WR,Rashee,Rice,Rashee Rice,KC,0,0,2,0,1170,32,1054,541,True,0,0,0,0,93,0,0,1,0,0,0,0,0,0,0,8,16,16,0,8,0,Rashee,Rice,2361.0,2359.0,1.0,24.0,8.0,Signed,Normal,81.0,0.0,0.0,KC,tier_3,1110.0569259962049,1811.6129032258066,0.5,7.590132827324478,KC,2.0
4114,WR,A.J.,Brown,A.J. Brown,PHI,2,0,1,0,1024,46,1073,378,True,0,1,0,0,78,0,0,1,2,0,3,0,0,0,0,13,16,16,0,12,0,A.J.,Brown,333.0,331.0,5.0,27.0,12.0,Signed,XFactor,94.0,0.0,0.0,PHI,tier_1,956.197576887232,1874.126582278481,0.8125,12.115563839701771,PHI,2.0
4115,QB,Jalen,Hurts,Jalen Hurts,PHI,582,4031,0,195,0,0,1087,0,True,339,111,486,11,0,0,5,1,81,54,8,0,0,23,26,0,16,16,2,12,6,Jalen,Hurts,1357.0,1355.0,4.0,26.0,12.0,Signed,Superstar,84.0,0.0,0.0,PHI,tier_3,535.4185832566696,1572.972972972973,0.375,5.519779208831647,,
4117,TE,Pat,Freiermuth,Pat Freiermuth,PIT,0,0,12,0,687,53,1190,325,True,0,0,0,0,68,0,0,1,0,0,7,0,0,0,0,5,16,16,0,28,0,Pat,Freiermuth,936.0,934.0,3.0,25.0,28.0,Signed,Star,85.0,0.0,0.0,PIT,tier_2,577.3109243697478,1454.8235294117649,0.3125,4.201680672268908,PIT,-4.0
4118,WR,DeVonta,Smith,DeVonta Smith,PHI,19,0,2,0,1031,51,992,431,True,0,4,0,0,84,0,0,1,7,0,0,0,0,0,0,4,16,16,0,12,0,DeVonta,Smith,2589.0,2587.0,3.0,25.0,12.0,Signed,Star,89.0,0.0,0.0,PHI,tier_2,1058.4677419354837,1751.8636363636365,0.25,4.032258064516129,PHI,-1.0
4121,WR,Jahan,Dotson,Jahan Dotson,WAS,3,0,2,0,532,25,714,219,True,0,1,0,0,47,0,0,1,3,0,0,0,0,0,0,5,12,12,0,25,0,Jahan,Dotson,733.0,731.0,2.0,24.0,25.0,Signed,Normal,77.0,0.0,0.0,WAS,tier_4,749.2997198879552,1614.75,0.4166666666666667,7.002801120448179,WAS,-2.0
4124,HB,D'Andre,Swift,D'Andre Swift,PHI,1023,0,3,301,485,54,632,352,True,0,248,0,0,42,0,7,1,61,0,16,0,0,0,0,4,13,13,0,12,11,D'Andre,Swift,2724.0,2722.0,4.0,25.0,12.0,Signed,Star,83.0,0.0,0.0,PHI,tier_3,2386.0759493670885,1299.103448275862,1.1538461538461537,23.734177215189874,PHI,5.0
4126,TE,Kylen,Granson,Kylen Granson,IND,0,0,4,0,607,58,1176,261,True,0,0,0,0,59,0,0,1,0,0,3,0,0,0,0,7,16,16,0,9,0,Kylen,Granson,1051.0,1049.0,3.0,26.0,9.0,Signed,Normal,73.0,0.0,0.0,IND,tier_5,516.156462585034,1481.491525423729,0.4375,5.952380952380952,IND,1.0
4128,QB,Anthony,Richardson,Anthony Richardson,IND,307,3208,0,114,0,0,884,0,True,289,61,450,12,0,0,3,1,41,70,7,0,0,35,20,0,14,14,5,9,4,Anthony,Richardson,2363.0,2361.0,1.0,22.0,9.0,Signed,Normal,74.0,0.0,0.0,IND,tier_5,347.28506787330315,1509.8360655737704,0.2857142857142857,4.524886877828055,,
4129,WR,Josh,Downs,Josh Downs,IND,28,0,6,0,835,34,949,342,True,0,12,0,0,77,0,0,1,6,0,0,0,0,0,0,5,16,16,0,9,2,Josh,Downs,741.0,739.0,1.0,23.0,9.0,Signed,Star,80.0,0.0,0.0,IND,tier_3,909.3782929399367,1445.3932584269662,0.4375,7.37618545837724,IND,0.0
4131,HB,Braelon,Allen,Braelon Allen,IND,255,0,1,13,98,12,394,74,True,0,99,0,0,15,0,0,1,17,0,2,0,0,0,0,2,12,4,0,9,2,Braelon,Allen,3245.0,3243.0,0.0,20.0,9.0,Signed,Star,84.0,0.0,0.0,IND,tier_3,895.9390862944163,794.8421052631579,0.3333333333333333,10.15228426395939,IND,-9.0
4135,QB,Kirk,Cousins,Kirk Cousins,ATL,101,2192,0,1,0,0,626,0,True,204,48,308,8,0,0,0,1,5,59,1,0,0,16,16,0,10,10,5,13,3,Kirk,Cousins,589.0,587.0,12.0,36.0,13.0,Signed,Normal,82.0,0.0,0.0,ATL,tier_3,161.34185303514374,631.25,0.3,4.792332268370607,,
4136,TE,Kyle,Pitts,Kyle Pitts,ATL,0,0,0,0,464,47,865,209,True,0,0,0,0,43,0,0,1,0,0,1,0,0,0,0,4,12,12,0,13,0,Kyle,Pitts,2256.0,2254.0,3.0,23.0,13.0,Signed,Superstar,89.0,0.0,0.0,ATL,tier_2,536.4161849710982,1553.860465116279,0.3333333333333333,4.624277456647399,ATL,-4.0
4138,WR,Michael,Gallup,Michael Gallup,DAL,0,0,1,0,846,37,956,302,True,0,0,0,0,74,0,0,1,0,0,2,0,0,0,0,6,16,16,0,10,0,Michael,Gallup,966.0,964.0,6.0,28.0,10.0,Signed,Star,78.0,0.0,0.0,DAL,tier_4,884.9372384937238,1646.2702702702702,0.375,6.2761506276150625,DAL,0.0
4139,QB,Dak,Prescott,Dak Prescott,DAL,205,4005,0,69,0,0,1072,0,True,339,56,505,8,0,0,2,1,33,63,5,0,0,27,27,0,16,16,2,10,3,Dak,Prescott,2274.0,2272.0,8.0,31.0,10.0,Signed,XFactor,86.0,0.0,0.0,DAL,tier_2,191.2313432835821,1098.2142857142858,0.1875,2.798507462686567,,
