Position,RatingTier,StatCheck,StatValue,StatTier,SkillPoint,StatHigh,StatLow
LT,tier_3,SacksPer1000Snaps,12.01-15.00,tier_3,0,15.01,12.01
LT,tier_3,SacksPer1000Snaps,15.01-17.00,tier_4,-4,17.01,15.01
LT,tier_3,SacksPer1000Snaps,17.01-100.00,tier_5,-8,100.01,17.01
LT,tier_4,SacksPer1000Snaps,0.00-6.00,tier_0,9,6.01,0.00
LT,tier_4,SacksPer1000Snaps,6.01-9.00,tier_1,5,9.01,6.01
LT,tier_4,SacksPer1000Snaps,9.01-12.00,tier_2,2,12.01,9.01
LT,tier_4,SacksPer1000Snaps,12.01-15.00,tier_3,0,15.01,12.01
LT,tier_4,SacksPer1000Snaps,15.01-17.00,tier_4,-3,17.01,15.01
LT,tier_4,SacksPer1000Snaps,17.01-100.00,tier_5,-7,100.01,17.01
LT,tier_5,SacksPer1000Snaps,0.00-6.00,tier_0,10,6.01,0.00
LT,tier_5,SacksPer1000Snaps,6.01-9.00,tier_1,6,9.01,6.01
LT,tier_5,SacksPer1000Snaps,9.01-12.00,tier_2,2,12.01,9.01
LT,tier_5,SacksPer1000Snaps,12.01-15.00,tier_3,0,15.01,12.01
LT,tier_5,SacksPer1000Snaps,15.01-17.00,tier_4,-3,17.01,15.01
LT,tier_5,SacksPer1000Snaps,17.01-100.00,tier_5,-6,100.01,17.01
LT,tier_6,SacksPer1000Snaps,0.00-6.00,tier_0,12,6.01,0.00
LT,tier_6,SacksPer1000Snaps,6.01-9.00,tier_1,6,9.01,6.01
LT,tier_6,SacksPer1000Snaps,9.01-12.00,tier_2,3,12.01,9.01
LT,tier_6,SacksPer1000Snaps,12.01-15.00,tier_3,1,15.01,12.01
LT,tier_6,SacksPer1000Snaps,15.01-17.00,tier_4,-2,17.01,15.01
LT,tier_6,SacksPer1000Snaps,17.01-100.00,tier_5,-5,100.01,17.01
RT,tier_0,SacksPer1000Snaps,0.00-4.00,tier_0,3,4.01,0.00
RT,tier_0,SacksPer1000Snaps,4.01-5.00,tier_1,1,5.01,4.01
RT,tier_0,SacksPer1000Snaps,5.01-7.00,tier_2,-1,7.01,5.01
RT,tier_0,SacksPer1000Snaps,7.01-9.00,tier_3,-3,9.01,7.01
RT,tier_0,SacksPer1000Snaps,9.01-12.00,tier_4,-6,12.01,9.01
RT,tier_0,SacksPer1000Snaps,12.01-100.00,tier_5,-12,100.01,12.01
RT,tier_1,SacksPer1000Snaps,0.00-4.00,tier_0,4,4.01,0.00
RT,tier_1,SacksPer1000Snaps,4.01-5.00,tier_1,2,5.01,4.01
RT,tier_1,SacksPer1000Snaps,5.01-7.00,tier_2,0,7.01,5.01
RT,tier_1,SacksPer1000Snaps,7.01-9.00,tier_3,-2,9.01,7.01
RT,tier_1,SacksPer1000Snaps,9.01-12.00,tier_4,-5,12.01,9.01
RT,tier_1,SacksPer1000Snaps,12.01-100.00,tier_5,-10,100.01,12.01
RT,tier_2,SacksPer1000Snaps,0.00-4.00,tier_0,6,4.01,0.00
RT,tier_2,SacksPer1000Snaps,4.01-5.00,tier_1,3,5.01,4.01
RT,tier_2,SacksPer1000Snaps,5.01-7.00,tier_2,1,7.01,5.01
RT,tier_2,SacksPer1000Snaps,7.01-9.00,tier_3,-1,9.01,7.01
RT,tier_2,SacksPer1000Snaps,9.01-12.00,tier_4,-4,12.01,9.01
RT,tier_2,SacksPer1000Snaps,12.01-100.00,tier_5,-9,100.01,12.01
RT,tier_3,SacksPer1000Snaps,0.00-4.00,tier_0,8,4.01,0.00
RT,tier_3,SacksPer1000Snaps,4.01-5.00,tier_1,4,5.01,4.01
RT,tier_3,SacksPer1000Snaps,5.01-7.00,tier_2,2,7.01,5.01
RT,tier_3,SacksPer1000Snaps,7.01-9.00,tier_3,0,9.01,7.01
RT,tier_3,SacksPer1000Snaps,9.01-12.00,tier_4,-3,12.01,9.01
RT,tier_3,SacksPer1000Snaps,12.01-100.00,tier_5,-8,100.01,12.01
RT,tier_4,SacksPer1000Snaps,0.00-4.00,tier_0,9,4.01,0.00
RT,tier_4,SacksPer1000Snaps,4.01-5.00,tier_1,5,5.01,4.01
RT,tier_4,SacksPer1000Snaps,5.01-7.00,tier_2,2,7.01,5.01
RT,tier_4,SacksPer1000Snaps,7.01-9.00,tier_3,0,9.01,7.01
RT,tier_4,SacksPer1000Snaps,9.01-12.00,tier_4,-3,12.01,9.01
RT,tier_4,SacksPer1000Snaps,12.01-100.00,tier_5,-7,100.01,12.01
RT,tier_5,SacksPer1000Snaps,0.00-4.00,tier_0,10,4.01,0.00
RT,tier_5,SacksPer1000Snaps,4.01-5.00,tier_1,6,5.01,4.01
RT,tier_5,SacksPer1000Snaps,5.01-7.00,tier_2,2,7.01,5.01
RT,tier_5,SacksPer1000Snaps,7.01-9.00,tier_3,0,9.01,7.01
RT,tier_5,SacksPer1000Snaps,9.01-12.00,tier_4,-2,12.01,9.01
RT,tier_5,SacksPer1000Snaps,12.01-100.00,tier_5,-6,100.01,12.01
RT,tier_6,SacksPer1000Snaps,0.00-4.00,tier_0,12,4.01,0.00
RT,tier_6,SacksPer1000Snaps,4.01-5.00,tier_1,6,5.01,4.01
RT,tier_6,SacksPer1000Snaps,5.01-7.00,tier_2,3,7.01,5.01
RT,tier_6,SacksPer1000Snaps,7.01-9.00,tier_3,1,9.01,7.01
RT,tier_6,SacksPer1000Snaps,9.01-12.00,tier_4,-2,12.01,9.01
RT,tier_6,SacksPer1000Snaps,12.01-100.00,tier_5,-5,100.01,12.01
LG,tier_0,SacksPer1000Snaps,0.00-1.00,tier_0,3,1.01,0.00
LG,tier_0,SacksPer1000Snaps,1.01-2.00,tier_1,1,2.01,1.01
LG,tier_0,SacksPer1000Snaps,2.01-4.00,tier_2,-1,4.01,2.01
LG,tier_0,SacksPer1000Snaps,4.01-5.00,tier_3,-3,5.01,4.01
LG,tier_0,SacksPer1000Snaps,5.01-6.00,tier_4,-6,6.01,5.01
LG,tier_0,SacksPer1000Snaps,6.01-100.00,tier_5,-12,100.01,6.01
LG,tier_1,SacksPer1000Snaps,0.00-1.00,tier_0,4,1.01,0.00
LG,tier_1,SacksPer1000Snaps,1.01-2.00,tier_1,2,2.01,1.01
LG,tier_1,SacksPer1000Snaps,2.01-4.00,tier_2,0,4.01,2.01
LG,tier_1,SacksPer1000Snaps,4.01-5.00,tier_3,-2,5.01,4.01
LG,tier_1,SacksPer1000Snaps,5.01-6.00,tier_4,-5,6.01,5.01
LG,tier_1,SacksPer1000Snaps,6.01-100.00,tier_5,-10,100.01,6.01
LG,tier_2,SacksPer1000Snaps,0.00-1.00,tier_0,6,1.01,0.00
LG,tier_2,SacksPer1000Snaps,1.01-2.00,tier_1,3,2.01,1.01
LG,tier_2,SacksPer1000Snaps,2.01-4.00,tier_2,1,4.01,2.01
LG,tier_2,SacksPer1000Snaps,4.01-5.00,tier_3,-1,5.01,4.01
LG,tier_2,SacksPer1000Snaps,5.01-6.00,tier_4,-4,6.01,5.01
LG,tier_2,SacksPer1000Snaps,6.01-100.00,tier_5,-9,100.01,6.01
LG,tier_3,SacksPer1000Snaps,0.00-1.00,tier_0,8,1.01,0.00
LG,tier_3,SacksPer1000Snaps,1.01-2.00,tier_1,4,2.01,1.01
LG,tier_3,SacksPer1000Snaps,2.01-4.00,tier_2,2,4.01,2.01
LG,tier_3,SacksPer1000Snaps,4.01-5.00,tier_3,0,5.01,4.01
LG,tier_3,SacksPer1000Snaps,5.01-6.00,tier_4,-4,6.01,5.01
LG,tier_3,SacksPer1000Snaps,6.01-100.00,tier_5,-8,100.01,6.01
LG,tier_4,SacksPer1000Snaps,0.00-1.00,tier_0,9,1.01,0.00
LG,tier_4,SacksPer1000Snaps,1.01-2.00,tier_1,5,2.01,1.01
LG,tier_4,SacksPer1000Snaps,2.01-4.00,tier_2,2,4.01,2.01
LG,tier_4,SacksPer1000Snaps,4.01-5.00,tier_3,0,5.01,4.01
LG,tier_4,SacksPer1000Snaps,5.01-6.00,tier_4,-3,6.01,5.01
LG,tier_4,SacksPer1000Snaps,6.01-100.00,tier_5,-7,100.01,6.01
LG,tier_5,SacksPer1000Snaps,0.00-1.00,tier_0,10,1.01,0.00
LG,tier_5,SacksPer1000Snaps,1.01-2.00,tier_1,6,2.01,1.01
LG,tier_5,SacksPer1000Snaps,2.01-4.00,tier_2,2,4.01,2.01
LG,tier_5,SacksPer1000Snaps,4.01-5.00,tier_3,0,5.01,4.01
LG,tier_5,SacksPer1000Snaps,5.01-6.00,tier_4,-3,6.01,5.01
LG,tier_5,SacksPer1000Snaps,6.01-100.00,tier_5,-6,100.01,6.01
LG,tier_6,SacksPer1000Snaps,0.00-1.00,tier_0,12,1.01,0.00
LG,tier_6,SacksPer1000Snaps,1.01-2.00,tier_1,6,2.01,1.01
LG,tier_6,SacksPer1000Snaps,2.01-4.00,tier_2,3,4.01,2.01
LG,tier_6,SacksPer1000Snaps,4.01-5.00,tier_3,1,5.01,4.01
LG,tier_6,SacksPer1000Snaps,5.01-6.00,tier_4,-2,6.01,5.01
LG,tier_6,SacksPer1000Snaps,6.01-100.00,tier_5,-5,100.01,6.01
RG,tier_0,SacksPer1000Snaps,0.00,tier_0,3,0.00,0.00
RG,tier_0,SacksPer1000Snaps,0.01-1.00,tier_1,1,1.01,0.01
RG,tier_0,SacksPer1000Snaps,1.01-1.50,tier_2,-1,1.51,1.01
RG,tier_0,SacksPer1000Snaps,1.51-2.00,tier_3,-3,2.01,1.51
RG,tier_0,SacksPer1000Snaps,2.01-3.50,tier_4,-6,3.51,2.01
RG,tier_0,SacksPer1000Snaps,3.51-100.00,tier_5,-12,100.01,3.51
RG,tier_1,SacksPer1000Snaps,0.00,tier_0,4,0.00,0.00
RG,tier_1,SacksPer1000Snaps,0.01-1.00,tier_1,2,1.01,0.01
RG,tier_1,SacksPer1000Snaps,1.01-1.50,tier_2,0,1.51,1.01
RG,tier_1,SacksPer1000Snaps,1.51-2.00,tier_3,-2,2.01,1.51
RG,tier_1,SacksPer1000Snaps,2.01-3.50,tier_4,-5,3.51,2.01
RG,tier_1,SacksPer1000Snaps,3.51-100.00,tier_5,-10,100.01,3.51
RG,tier_2,SacksPer1000Snaps,0.00,tier_0,6,0.00,0.00
RG,tier_2,SacksPer1000Snaps,0.01-1.00,tier_1,3,1.01,0.01
RG,tier_2,SacksPer1000Snaps,1.01-1.50,tier_2,1,1.51,1.01
RG,tier_2,SacksPer1000Snaps,1.51-2.00,tier_3,-1,2.01,1.51
RG,tier_2,SacksPer1000Snaps,2.01-3.50,tier_4,-4,3.51,2.01
RG,tier_2,SacksPer1000Snaps,3.51-100.00,tier_5,-9,100.01,3.51
RG,tier_3,SacksPer1000Snaps,0.00,tier_0,8,0.00,0.00
RG,tier_3,SacksPer1000Snaps,0.01-1.00,tier_1,4,1.01,0.01
RG,tier_3,SacksPer1000Snaps,1.01-1.50,tier_2,2,1.51,1.01
RG,tier_3,SacksPer1000Snaps,1.51-2.00,tier_3,0,2.01,1.51
RG,tier_3,SacksPer1000Snaps,2.01-3.50,tier_4,-4,3.51,2.01
RG,tier_3,SacksPer1000Snaps,3.51-100.00,tier_5,-8,100.01,3.51
RG,tier_4,SacksPer1000Snaps,0.00,tier_0,9,0.00,0.00
RG,tier_4,SacksPer1000Snaps,0.01-1.00,tier_1,5,1.01,0.01
RG,tier_4,SacksPer1000Snaps,1.01-1.50,tier_2,2,1.51,1.01
RG,tier_4,SacksPer1000Snaps,1.51-2.00,tier_3,0,2.01,1.51
RG,tier_4,SacksPer1000Snaps,2.01-3.50,tier_4,-4,3.51,2.01
RG,tier_4,SacksPer1000Snaps,3.51-100.00,tier_5,-7,100.01,3.51
RG,tier_5,SacksPer1000Snaps,0.00,tier_0,10,0.00,0.00
RG,tier_5,SacksPer1000Snaps,0.01-1.00,tier_1,6,1.01,0.01
RG,tier_5,SacksPer1000Snaps,1.01-1.50,tier_2,2,1.51,1.01
RG,tier_5,SacksPer1000Snaps,1.51-2.00,tier_3,0,2.01,1.51
RG,tier_5,SacksPer1000Snaps,2.01-3.50,tier_4,-3,3.51,2.01
RG,tier_5,SacksPer1000Snaps,3.51-100.00,tier_5,-6,100.01,3.51
RG,tier_6,SacksPer1000Snaps,0.00,tier_0,12,0.00,0.00
RG,tier_6,SacksPer1000Snaps,0.01-1.00,tier_1,6,1.01,0.01
RG,tier_6,SacksPer1000Snaps,1.01-1.50,tier_2,3,1.51,1.01
RG,tier_6,SacksPer1000Snaps,1.51-2.00,tier_3,1,2.01,1.51
RG,tier_6,SacksPer1000Snaps,2.01-3.50,tier_4,-2,3.51,2.01
RG,tier_6,SacksPer1000Snaps,3.51-100.00,tier_5,-5,100.01,3.51
C,tier_0,SacksPer1000Snaps,0.00-1.00,tier_0,3,1.01,0.00
C,tier_0,SacksPer1000Snaps,1.01-2.00,tier_1,1,2.01,1.01
C,tier_0,SacksPer1000Snaps,2.01-4.00,tier_2,-2,4.01,2.01
C,tier_0,SacksPer1000Snaps,4.01-5.00,tier_3,-4,5.01,4.01
C,tier_0,SacksPer1000Snaps,5.01-7.00,tier_4,-6,7.01,5.01
C,tier_0,SacksPer1000Snaps,7.01-100.00,tier_5,-12,100.01,7.01
C,tier_1,SacksPer1000Snaps,0.00-1.00,tier_0,4,1.01,0.00
C,tier_1,SacksPer1000Snaps,1.01-2.00,tier_1,2,2.01,1.01
C,tier_1,SacksPer1000Snaps,2.01-4.00,tier_2,-1,4.01,2.01
C,tier_1,SacksPer1000Snaps,4.01-5.00,tier_3,-3,5.01,4.01
C,tier_1,SacksPer1000Snaps,5.01-7.00,tier_4,-5,7.01,5.01
C,tier_1,SacksPer1000Snaps,7.01-100.00,tier_5,-10,100.01,7.01
C,tier_2,SacksPer1000Snaps,0.00-1.00,tier_0,6,1.01,0.00
C,tier_2,SacksPer1000Snaps,1.01-2.00,tier_1,3,2.01,1.01
C,tier_2,SacksPer1000Snaps,2.01-4.00,tier_2,0,4.01,2.01
C,tier_2,SacksPer1000Snaps,4.01-5.00,tier_3,-2,5.01,4.01
C,tier_2,SacksPer1000Snaps,5.01-7.00,tier_4,-5,7.01,5.01
C,tier_2,SacksPer1000Snaps,7.01-100.00,tier_5,-9,100.01,7.01
C,tier_3,SacksPer1000Snaps,0.00-1.00,tier_0,8,1.01,0.00
C,tier_3,SacksPer1000Snaps,1.01-2.00,tier_1,4,2.01,1.01
C,tier_3,SacksPer1000Snaps,2.01-4.00,tier_2,1,4.01,2.01
C,tier_3,SacksPer1000Snaps,4.01-5.00,tier_3,-1,5.01,4.01
C,tier_3,SacksPer1000Snaps,5.01-7.00,tier_4,-4,7.01,5.01
C,tier_3,SacksPer1000Snaps,7.01-100.00,tier_5,-8,100.01,7.01
C,tier_4,SacksPer1000Snaps,0.00-1.00,tier_0,9,1.01,0.00
C,tier_4,SacksPer1000Snaps,1.01-2.00,tier_1,5,2.01,1.01
C,tier_4,SacksPer1000Snaps,2.01-4.00,tier_2,2,4.01,2.01
C,tier_4,SacksPer1000Snaps,4.01-5.00,tier_3,0,5.01,4.01
C,tier_4,SacksPer1000Snaps,5.01-7.00,tier_4,-3,7.01,5.01
C,tier_4,SacksPer1000Snaps,7.01-100.00,tier_5,-7,100.01,7.01
C,tier_5,SacksPer1000Snaps,0.00-1.00,tier_0,10,1.01,0.00
C,tier_5,SacksPer1000Snaps,1.01-2.00,tier_1,6,2.01,1.01
C,tier_5,SacksPer1000Snaps,2.01-4.00,tier_2,2,4.01,2.01
C,tier_5,SacksPer1000Snaps,4.01-5.00,tier_3,0,5.01,4.01
C,tier_5,SacksPer1000Snaps,5.01-7.00,tier_4,-3,7.01,5.01
C,tier_5,SacksPer1000Snaps,7.01-100.00,tier_5,-6,100.01,7.01
C,tier_6,SacksPer1000Snaps,0.00-1.00,tier_0,12,1.01,0.00
C,tier_6,SacksPer1000Snaps,1.01-2.00,tier_1,6,2.01,1.01
C,tier_6,SacksPer1000Snaps,2.01-4.00,tier_2,3,4.01,2.01
C,tier_6,SacksPer1000Snaps,4.01-5.00,tier_3,1,5.01,4.01
C,tier_6,SacksPer1000Snaps,5.01-7.00,tier_4,-2,7.01,5.01
C,tier_6,SacksPer1000Snaps,7.01-100.00,tier_5,-5,100.01,7.01
LE,tier_0,DLSacksAndTFLPer1000Snaps,45.00-100.00,tier_0,2,100.01,45.00
LE,tier_0,DLSacksAndTFLPer1000Snaps,35.00-44.99,tier_1,0,45.0,35.00
LE,tier_0,DLSacksAndTFLPer1000Snaps,25.00-34.99,tier_2,-3,35.0,25.00
LE,tier_0,DLSacksAndTFLPer1000Snaps,20.00-24.99,tier_3,-6,25.0,20.00
LE,tier_0,DLSacksAndTFLPer1000Snaps,12.00-19.99,tier_4,-9,19.999999999999996,12.00
LE,tier_0,DLSacksAndTFLPer1000Snaps,0.00-11.99,tier_5,-12,12.0,0.00
LE,tier_0,TotalTurnoversPer1000Snaps,7.00-50.00,tier_0,2,50.01,7.00
LE,tier_0,TotalTurnoversPer1000Snaps,5.00-6.99,tier_1,1,7.0,5.00
LE,tier_0,TotalTurnoversPer1000Snaps,4.00-4.99,tier_2,0,5.0,4.00
LE,tier_0,TotalTurnoversPer1000Snaps,3.00-3.99,tier_3,-1,4.0,3.00
LE,tier_0,TotalTurnoversPer1000Snaps,1.00-2.99,tier_4,-3,3.0,1.00
LE,tier_0,TotalTurnoversPer1000Snaps,0.00-0.99,tier_5,-5,1.0,0.00
LE,tier_1,DLSacksAndTFLPer1000Snaps,45.00-100.00,tier_0,3,100.01,45.00
LE,tier_1,DLSacksAndTFLPer1000Snaps,35.00-44.99,tier_1,1,45.0,35.00
LE,tier_1,DLSacksAndTFLPer1000Snaps,25.00-34.99,tier_2,-2,35.0,25.00
LE,tier_1,DLSacksAndTFLPer1000Snaps,20.00-24.99,tier_3,-4,25.0,20.00
LE,tier_1,DLSacksAndTFLPer1000Snaps,10.00-19.99,tier_4,-7,19.999999999999996,10.00
LE,tier_1,DLSacksAndTFLPer1000Snaps,0.00-9.99,tier_5,-10,10.0,0.00
LE,tier_1,TotalTurnoversPer1000Snaps,7.00-50.00,tier_0,3,50.01,7.00
LE,tier_1,TotalTurnoversPer1000Snaps,5.00-6.99,tier_1,1,7.0,5.00
LE,tier_1,TotalTurnoversPer1000Snaps,4.00-4.99,tier_2,0,5.0,4.00
LE,tier_1,TotalTurnoversPer1000Snaps,3.00-3.99,tier_3,-1,4.0,3.00
LE,tier_1,TotalTurnoversPer1000Snaps,1.00-2.99,tier_4,-3,3.0,1.00
LE,tier_1,TotalTurnoversPer1000Snaps,0.00-0.99,tier_5,-5,1.0,0.00
LE,tier_2,DLSacksAndTFLPer1000Snaps,45.00-100.00,tier_0,4,100.01,45.00
LE,tier_2,DLSacksAndTFLPer1000Snaps,35.00-44.99,tier_1,2,45.0,35.00
LE,tier_2,DLSacksAndTFLPer1000Snaps,25.00-34.99,tier_2,-1,35.0,25.00
LE,tier_2,DLSacksAndTFLPer1000Snaps,20.00-24.99,tier_3,-3,25.0,20.00
LE,tier_2,DLSacksAndTFLPer1000Snaps,10.00-19.99,tier_4,-5,19.999999999999996,10.00
LE,tier_2,DLSacksAndTFLPer1000Snaps,0.00-9.99,tier_5,-8,10.0,0.00
LE,tier_2,TotalTurnoversPer1000Snaps,7.00-50.00,tier_0,4,50.01,7.00
LE,tier_2,TotalTurnoversPer1000Snaps,5.00-6.99,tier_1,2,7.0,5.00
LE,tier_2,TotalTurnoversPer1000Snaps,4.00-4.99,tier_2,1,5.0,4.00
LE,tier_2,TotalTurnoversPer1000Snaps,3.00-3.99,tier_3,-1,4.0,3.00
LE,tier_2,TotalTurnoversPer1000Snaps,1.00-2.99,tier_4,-2,3.0,1.00
LE,tier_2,TotalTurnoversPer1000Snaps,0.00-0.99,tier_5,-4,1.0,0.00
LE,tier_3,DLSacksAndTFLPer1000Snaps,45.00-100.00,tier_0,6,100.01,45.00
LE,tier_3,DLSacksAndTFLPer1000Snaps,35.00-44.99,tier_1,3,45.0,35.00
LE,tier_3,DLSacksAndTFLPer1000Snaps,25.00-34.99,tier_2,0,35.0,25.00
LE,tier_3,DLSacksAndTFLPer1000Snaps,20.00-24.99,tier_3,-2,25.0,20.00
LE,tier_3,DLSacksAndTFLPer1000Snaps,10.00-19.99,tier_4,-4,19.999999999999996,10.00
LE,tier_3,DLSacksAndTFLPer1000Snaps,0.00-9.99,tier_5,-7,10.0,0.00
LE,tier_3,TotalTurnoversPer1000Snaps,7.00-50.00,tier_0,5,50.01,7.00
LE,tier_3,TotalTurnoversPer1000Snaps,5.00-6.99,tier_1,2,7.0,5.00
LE,tier_3,TotalTurnoversPer1000Snaps,4.00-4.99,tier_2,1,5.0,4.00
LE,tier_3,TotalTurnoversPer1000Snaps,3.00-3.99,tier_3,-1,4.0,3.00
LE,tier_3,TotalTurnoversPer1000Snaps,1.00-2.99,tier_4,-2,3.0,1.00
LE,tier_3,TotalTurnoversPer1000Snaps,0.00-0.99,tier_5,-4,1.0,0.00
LE,tier_4,DLSacksAndTFLPer1000Snaps,45.00-100.00,tier_0,7,100.01,45.00
LE,tier_4,DLSacksAndTFLPer1000Snaps,35.00-44.99,tier_1,4,45.0,35.00
LE,tier_4,DLSacksAndTFLPer1000Snaps,25.00-34.99,tier_2,1,35.0,25.00
LE,tier_4,DLSacksAndTFLPer1000Snaps,20.00-24.99,tier_3,-1,25.0,20.00
LE,tier_4,DLSacksAndTFLPer1000Snaps,10.00-19.99,tier_4,-3,19.999999999999996,10.00
LE,tier_4,DLSacksAndTFLPer1000Snaps,0.00-9.99,tier_5,-5,10.0,0.00
LE,tier_4,TotalTurnoversPer1000Snaps,7.00-50.00,tier_0,6,50.01,7.00
LE,tier_4,TotalTurnoversPer1000Snaps,5.00-6.99,tier_1,3,7.0,5.00
LE,tier_4,TotalTurnoversPer1000Snaps,4.00-4.99,tier_2,1,5.0,4.00
LE,tier_4,TotalTurnoversPer1000Snaps,3.00-3.99,tier_3,0,4.0,3.00
LE,tier_4,TotalTurnoversPer1000Snaps,1.00-2.99,tier_4,-1,3.0,1.00
LE,tier_4,TotalTurnoversPer1000Snaps,0.00-0.99,tier_5,-3,1.0,0.00
LE,tier_5,DLSacksAndTFLPer1000Snaps,45.00-100.00,tier_0,8,100.01,45.00
LE,tier_5,DLSacksAndTFLPer1000Snaps,35.00-44.99,tier_1,5,45.0,35.00
LE,tier_5,DLSacksAndTFLPer1000Snaps,25.00-34.99,tier_2,2,35.0,25.00
LE,tier_5,DLSacksAndTFLPer1000Snaps,20.00-24.99,tier_3,0,25.0,20.00
LE,tier_5,DLSacksAndTFLPer1000Snaps,10.00-19.99,tier_4,-2,19.999999999999996,10.00
LE,tier_5,DLSacksAndTFLPer1000Snaps,0.00-9.99,tier_5,-4,10.0,0.00
LE,tier_5,TotalTurnoversPer1000Snaps,7.00-50.00,tier_0,7,50.01,7.00
LE,tier_5,TotalTurnoversPer1000Snaps,5.00-6.99,tier_1,4,7.0,5.00
LE,tier_5,TotalTurnoversPer1000Snaps,4.00-4.99,tier_2,2,5.0,4.00
LE,tier_5,TotalTurnoversPer1000Snaps,3.00-3.99,tier_3,0,4.0,3.00
LE,tier_5,TotalTurnoversPer1000Snaps,1.00-2.99,tier_4,-1,3.0,1.00
LE,tier_5,TotalTurnoversPer1000Snaps,0.00-0.99,tier_5,-3,1.0,0.00
LE,tier_6,DLSacksAndTFLPer1000Snaps,45.00-100.00,tier_0,9,100.01,45.00
LE,tier_6,DLSacksAndTFLPer1000Snaps,35.00-44.99,tier_1,6,45.0,35.00
LE,tier_6,DLSacksAndTFLPer1000Snaps,25.00-34.99,tier_2,3,35.0,25.00
LE,tier_6,DLSacksAndTFLPer1000Snaps,20.00-24.99,tier_3,1,25.0,20.00
LE,tier_6,DLSacksAndTFLPer1000Snaps,10.00-19.99,tier_4,-1,19.999999999999996,10.00
LE,tier_6,DLSacksAndTFLPer1000Snaps,0.00-9.99,tier_5,-3,10.0,0.00
LE,tier_6,TotalTurnoversPer1000Snaps,7.00-50.00,tier_0,8,50.01,7.00
LE,tier_6,TotalTurnoversPer1000Snaps,5.00-6.99,tier_1,5,7.0,5.00
LE,tier_6,TotalTurnoversPer1000Snaps,4.00-4.99,tier_2,3,5.0,4.00
LE,tier_6,TotalTurnoversPer1000Snaps,3.00-3.99,tier_3,1,4.0,3.00
LE,tier_6,TotalTurnoversPer1000Snaps,1.00-2.99,tier_4,0,3.0,1.00
LE,tier_6,TotalTurnoversPer1000Snaps,0.00-0.99,tier_5,-2,1.0,0.00
RE,tier_0,DLSacksAndTFLPer1000Snaps,43.00-100.00,tier_0,2,100.01,43.00
RE,tier_0,DLSacksAndTFLPer1000Snaps,35.00-42.99,tier_1,0,43.0,35.00
RE,tier_0,DLSacksAndTFLPer1000Snaps,25.00-34.99,tier_2,-3,35.0,25.00
RE,tier_0,DLSacksAndTFLPer1000Snaps,20.00-24.99,tier_3,-6,25.0,20.00
RE,tier_0,DLSacksAndTFLPer1000Snaps,10.00-19.99,tier_4,-9,19.999999999999996,10.00
RE,tier_0,DLSacksAndTFLPer1000Snaps,0.00-9.99,tier_5,-12,10.0,0.00
RE,tier_0,TotalTurnoversPer1000Snaps,8.00-50.00,tier_0,2,50.01,8.00
RE,tier_0,TotalTurnoversPer1000Snaps,6.00-7.99,tier_1,1,8.0,6.00
RE,tier_0,TotalTurnoversPer1000Snaps,4.00-5.99,tier_2,0,6.0,4.00
RE,tier_0,TotalTurnoversPer1000Snaps,3.00-3.99,tier_3,-1,4.0,3.00
RE,tier_0,TotalTurnoversPer1000Snaps,1.00-2.99,tier_4,-3,3.0,1.00
RE,tier_0,TotalTurnoversPer1000Snaps,0.00-0.99,tier_5,-5,1.0,0.00
RE,tier_1,DLSacksAndTFLPer1000Snaps,43.00-100.00,tier_0,3,100.01,43.00
RE,tier_1,DLSacksAndTFLPer1000Snaps,35.00-42.99,tier_1,1,43.0,35.00
RE,tier_1,DLSacksAndTFLPer1000Snaps,25.00-34.99,tier_2,-2,35.0,25.00
RE,tier_1,DLSacksAndTFLPer1000Snaps,20.00-24.99,tier_3,-4,25.0,20.00
RE,tier_1,DLSacksAndTFLPer1000Snaps,10.00-19.99,tier_4,-7,19.999999999999996,10.00
RE,tier_1,DLSacksAndTFLPer1000Snaps,0.00-9.99,tier_5,-10,10.0,0.00
RE,tier_1,TotalTurnoversPer1000Snaps,8.00-50.00,tier_0,3,50.01,8.00
RE,tier_1,TotalTurnoversPer1000Snaps,6.00-7.99,tier_1,1,8.0,6.00
RE,tier_1,TotalTurnoversPer1000Snaps,4.00-5.99,tier_2,0,6.0,4.00
RE,tier_1,TotalTurnoversPer1000Snaps,3.00-3.99,tier_3,-1,4.0,3.00
RE,tier_1,TotalTurnoversPer1000Snaps,1.00-2.99,tier_4,-3,3.0,1.00
RE,tier_1,TotalTurnoversPer1000Snaps,0.00-0.99,tier_5,-5,1.0,0.00
RE,tier_2,DLSacksAndTFLPer1000Snaps,43.00-100.00,tier_0,4,100.01,43.00
RE,tier_2,DLSacksAndTFLPer1000Snaps,35.00-42.99,tier_1,2,43.0,35.00
RE,tier_2,DLSacksAndTFLPer1000Snaps,25.00-34.99,tier_2,0,35.0,25.00
RE,tier_2,DLSacksAndTFLPer1000Snaps,20.00-24.99,tier_3,-3,25.0,20.00
RE,tier_2,DLSacksAndTFLPer1000Snaps,10.00-19.99,tier_4,-5,19.999999999999996,10.00
RE,tier_2,DLSacksAndTFLPer1000Snaps,0.00-9.99,tier_5,-8,10.0,0.00
RE,tier_2,TotalTurnoversPer1000Snaps,8.00-50.00,tier_0,4,50.01,8.00
RE,tier_2,TotalTurnoversPer1000Snaps,6.00-7.99,tier_1,2,8.0,6.00
