Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,RUSHYARDS,PASSYARDS,RECEIVEDROPS,RUSHYARDSAFTER1STHIT,RECEIVEYARDS,RECEIVELONGEST,DOWNSPLAYED,RECEIVEYARDSAFTER,STAT_KEEP,PASSCOMPLETED,RUSHATTEMPTS,PASSATTEMPTS,PASSINTS,RECEIVECATCHES,FIRSTDOWNS,RUSH20YARDRUNS,SEAS_YEAR,RUSHLONGEST,PASSLONGEST,RUSHBROKENTACKLES,4QCOMEBACKS,GAMERATING,PASSSACKED,PASSTDS,RECEIVETDS,GAMESPLAYED,GAMESSTARTED,RUSHFUMBLES,YEARBYYEARTEAMINDEX,RUSHTDS,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,Age,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,ScrimmageYardsPer1000DownsPlayed,RBScrimmageYardsPer300Touches,RBScrimmageTDsPerGame,TDsPer1000DownsPlayed,TeamName_y,SkillPointOff
3587,WR,CeeDee,Lamb,CeeDee Lamb,LAC,7,0,0,0,1066,35,1064,446,True,0,3,0,0,88,0,0,2,4,0,2,0,0,0,0,6,16,16,0,7,0,CeeDee,Lamb,1660.0,1658.0,5.0,26.0,7.0,Signed,XFactor,98.0,0.0,0.0,LAC,tier_0,1008.4586466165413,1709.934065934066,0.375,5.639097744360902,LAC,-4.0
3590,WR,Kade,Warner,Kade Warner,NO,0,0,6,0,446,57,493,143,True,0,0,0,0,39,0,0,2,0,0,0,0,0,0,0,5,13,3,0,26,0,Kade,Warner,2952.0,2950.0,2.0,26.0,26.0,Signed,Normal,62.0,0.0,0.0,NO,tier_6,904.6653144016227,1646.7692307692307,0.38461538461538464,10.141987829614605,NO,9.0
3597,QB,Kenny,Pickett,Kenny Pickett,LAR,152,3707,0,29,0,0,928,0,True,337,41,505,11,0,0,1,2,34,70,1,0,0,35,26,0,16,15,5,23,2,Kenny,Pickett,2237.0,2235.0,3.0,27.0,23.0,Signed,Star,70.0,0.0,0.0,LAR,tier_5,163.79310344827584,1112.1951219512196,0.125,2.155172413793103,,
3598,TE,Brock,Bowers,Brock Bowers,LAC,7,0,2,0,738,61,1215,304,True,0,1,0,0,66,0,0,2,7,0,2,0,0,0,0,6,16,16,0,7,0,Brock,Bowers,3204.0,3202.0,1.0,22.0,7.0,Signed,Star,79.0,0.0,0.0,LAC,tier_4,613.1687242798354,1617.4925373134329,0.375,4.938271604938271,LAC,1.0
3599,HB,Isaiah,Davis,Isaiah Davis,LAR,656,0,1,129,154,14,598,128,True,0,184,0,0,25,0,3,2,36,0,11,0,0,0,0,1,16,9,0,23,11,Isaiah,Davis,3395.0,3393.0,1.0,23.0,23.0,Signed,Normal,71.0,0.0,0.0,LAR,tier_5,1354.515050167224,1047.732057416268,0.75,20.066889632107024,LAR,3.0
3601,WR,Ja'Marr,Chase,Ja'Marr Chase,CIN,5,0,0,0,1376,38,1082,582,True,0,5,0,0,107,0,0,2,3,0,12,0,0,0,0,10,16,16,1,1,0,Ja'Marr,Chase,491.0,489.0,4.0,25.0,1.0,Signed,XFactor,97.0,0.0,0.0,CIN,tier_0,1276.3401109057302,1782.5357142857142,0.625,9.24214417744917,CIN,0.0
3602,TE,Dawson,Knox,Dawson Knox,LAR,0,0,2,0,649,22,963,286,True,0,0,0,0,70,0,0,2,0,0,4,0,0,0,0,5,14,14,0,23,0,Dawson,Knox,1633.0,1631.0,6.0,28.0,23.0,Signed,Star,80.0,0.0,0.0,LAR,tier_3,673.9356178608515,1335.0857142857142,0.35714285714285715,5.192107995846314,LAR,2.0
3604,WR,Zay,Flowers,Zay Flowers,BAL,0,0,3,0,568,28,607,250,True,0,0,0,0,50,0,0,2,0,0,0,0,0,0,0,3,10,10,0,24,0,Zay,Flowers,895.0,893.0,2.0,24.0,24.0,Signed,Star,89.0,0.0,0.0,BAL,tier_2,935.7495881383854,1635.84,0.3,4.942339373970346,BAL,-4.0
3605,QB,Kirk,Cousins,Kirk Cousins,ATL,255,4200,0,124,0,0,1081,0,True,361,68,529,6,0,0,4,2,38,51,7,0,0,30,32,0,16,16,10,13,3,Kirk,Cousins,589.0,587.0,13.0,37.0,13.0,Signed,Normal,81.0,0.0,0.0,ATL,tier_3,235.89269195189638,1125.0,0.1875,2.7752081406105455,,
3606,TE,Kyle,Pitts,Kyle Pitts,ATL,6,0,0,0,980,51,1214,434,True,0,1,0,0,79,0,0,2,6,0,2,0,0,0,0,6,16,16,0,13,0,Kyle,Pitts,2256.0,2254.0,4.0,24.0,13.0,Signed,Star,88.0,0.0,0.0,ATL,tier_2,812.1911037891268,1786.5,0.375,4.942339373970346,ATL,4.0
3610,HB,Isiah,Pacheco,Isiah Pacheco,KC,1240,0,2,413,295,18,765,210,True,0,269,0,0,34,0,12,2,49,0,18,0,0,0,0,2,14,14,1,8,13,Isiah,Pacheco,2162.0,2160.0,3.0,25.0,8.0,Signed,Star,80.0,0.0,0.0,KC,tier_3,2006.5359477124182,1367.9207920792078,1.0714285714285714,19.607843137254903,KC,7.0
3611,HB,Austin,Ekeler,Austin Ekeler,MIN,337,0,0,74,261,28,587,189,True,0,94,0,0,30,0,2,2,44,0,4,0,0,0,0,2,14,14,0,30,3,Austin,Ekeler,799.0,797.0,8.0,30.0,30.0,Signed,Star,76.0,0.0,0.0,MIN,tier_4,1018.739352640545,1118.4193548387098,0.35714285714285715,8.517887563884157,MIN,-1.0
3612,QB,Jared,Goff,Jared Goff,DET,336,4233,0,197,0,0,1033,0,True,368,59,505,9,0,0,5,2,66,60,8,0,0,34,20,0,16,16,7,18,2,Jared,Goff,1024.0,1022.0,9.0,30.0,18.0,Signed,Superstar,81.0,0.0,0.0,DET,tier_3,325.26621490803484,1708.4745762711864,0.125,1.936108422071636,,
3614,WR,Amon-Ra,St. Brown,Amon-Ra St. Brown,DET,0,0,0,0,1597,29,1007,631,True,0,0,0,0,116,0,0,2,0,0,0,0,0,0,0,9,16,16,0,18,0,Amon-Ra,St. Brown,2654.0,2652.0,4.0,25.0,18.0,Signed,XFactor,96.0,0.0,0.0,DET,tier_0,1585.898709036743,1982.4827586206895,0.5625,8.937437934458789,DET,1.0
3615,WR,Jameson,Williams,Jameson Williams,DET,2,0,2,0,671,60,798,242,True,0,4,0,0,54,0,0,2,1,0,0,0,0,0,0,2,16,16,0,18,0,Jameson,Williams,3047.0,3045.0,3.0,24.0,18.0,Signed,Normal,78.0,0.0,0.0,DET,tier_4,843.358395989975,1676.2758620689654,0.125,2.506265664160401,DET,-2.0
3617,TE,Sam,LaPorta,Sam LaPorta,DET,0,0,4,0,687,49,1161,343,True,0,0,0,0,62,0,0,2,0,0,4,0,0,0,0,2,16,16,0,18,0,Sam,LaPorta,1673.0,1671.0,2.0,24.0,18.0,Signed,XFactor,93.0,0.0,0.0,DET,tier_1,591.7312661498709,1595.6129032258063,0.125,1.7226528854435832,DET,-7.0
3618,WR,Mike,Williams,Mike Williams,NE,0,0,0,0,926,46,1001,372,True,0,0,0,0,71,0,0,2,0,0,1,0,0,0,0,3,16,16,0,21,0,Mike,Williams,3062.0,3060.0,8.0,30.0,21.0,Signed,Star,82.0,0.0,0.0,NE,tier_3,925.0749250749251,1878.0845070422536,0.1875,2.997002997002997,NE,-2.0
3621,TE,Travis,Kelce,Travis Kelce,KC,0,0,0,0,1340,54,1199,497,True,0,0,0,0,92,0,0,2,0,0,4,0,0,0,0,12,16,16,0,8,0,Travis,Kelce,1595.0,1593.0,12.0,35.0,8.0,Signed,Superstar,90.0,0.0,0.0,KC,tier_1,1117.5979983319432,2097.391304347826,0.75,10.008340283569641,KC,4.0
3622,WR,DeAndre,Hopkins,DeAndre Hopkins,BUF,0,0,0,0,835,66,899,345,True,0,0,0,0,65,0,0,2,0,0,3,0,0,0,0,2,14,14,0,2,0,DeAndre,Hopkins,1300.0,1298.0,12.0,33.0,2.0,Signed,Star,81.0,0.0,0.0,BUF,tier_3,928.8097886540601,1849.8461538461538,0.14285714285714285,2.2246941045606228,BUF,-2.0
3623,TE,Dalton,Kincaid,Dalton Kincaid,BUF,0,0,1,0,974,58,1055,495,True,0,0,0,0,83,0,0,2,0,0,2,0,0,0,0,4,16,16,0,2,0,Dalton,Kincaid,1615.0,1613.0,2.0,25.0,2.0,Signed,XFactor,93.0,0.0,0.0,BUF,tier_1,923.2227488151659,1689.8313253012047,0.25,3.7914691943127963,BUF,0.0
3626,HB,Kareem,Hunt,Kareem Hunt,BUF,728,0,3,170,286,24,701,232,True,0,180,0,0,33,0,4,2,46,0,6,0,0,0,0,1,15,9,2,2,7,Kareem,Hunt,1346.0,1344.0,8.0,30.0,2.0,Signed,Star,77.0,0.0,0.0,BUF,tier_4,1446.5049928673325,1218.7042253521126,0.5333333333333333,11.412268188302425,BUF,1.0
3627,HB,Jarquez,Hunter,Jarquez Hunter,BUF,364,0,0,163,121,26,259,102,True,0,62,0,0,12,0,4,2,51,0,7,0,0,0,0,1,14,1,3,2,2,Jarquez,Hunter,1026.0,1024.0,0.0,22.0,2.0,Signed,Star,74.0,0.0,0.0,BUF,tier_5,1872.5868725868727,1711.135135135135,0.21428571428571427,11.583011583011583,BUF,5.0
3634,WR,Darnell,Mooney,Darnell Mooney,TB,0,0,3,0,741,68,686,228,True,0,0,0,0,48,0,0,2,0,0,0,0,0,0,0,4,12,10,0,5,0,Darnell,Mooney,1972.0,1970.0,5.0,27.0,5.0,Signed,Star,75.0,0.0,0.0,TB,tier_4,1080.1749271137028,2223.0,0.3333333333333333,5.830903790087463,TB,1.0
3638,WR,Michael,Gallup,Michael Gallup,CAR,0,0,1,0,659,25,610,295,True,0,0,0,0,59,0,0,2,0,0,0,0,0,0,0,3,12,12,0,20,0,Michael,Gallup,966.0,964.0,7.0,29.0,20.0,Signed,Star,76.0,0.0,0.0,CAR,tier_4,1080.327868852459,1608.4067796610168,0.25,4.918032786885246,CAR,1.0
3641,TE,Michael,Mayer,Michael Mayer,LV,0,0,6,0,396,20,862,218,True,0,0,0,0,45,0,0,2,0,0,0,0,0,0,0,1,12,12,0,22,0,Michael,Mayer,1833.0,1831.0,2.0,24.0,22.0,Signed,Normal,74.0,0.0,0.0,LV,tier_5,459.3967517401392,1267.1999999999998,0.08333333333333333,1.160092807424594,LV,-4.0
3647,WR,Michael,Thomas,Michael Thomas,KC,0,0,4,0,686,24,836,317,True,0,1,0,0,66,0,0,2,0,0,0,0,0,0,0,7,14,14,0,8,0,Michael,Thomas,2783.0,2781.0,9.0,32.0,8.0,Signed,Star,76.0,0.0,0.0,KC,tier_4,820.5741626794259,1474.3880597014925,0.5,8.373205741626794,KC,3.0
3648,HB,Jonathan,Brooks,Jonathan Brooks,WAS,871,0,4,259,222,18,652,154,True,0,212,0,0,29,0,7,2,52,0,10,0,0,0,0,3,14,14,0,25,4,Jonathan,Brooks,3337.0,3335.0,1.0,22.0,25.0,Signed,Star,87.0,0.0,0.0,WAS,tier_2,1676.3803680981596,1216.8796680497924,0.5,10.736196319018406,WAS,-1.0
3649,TE,Jake,Ferguson,Jake Ferguson,DAL,0,0,2,0,593,34,1084,278,True,0,0,0,0,55,0,0,2,0,0,2,0,0,0,0,5,16,16,0,10,0,Jake,Ferguson,872.0,870.0,3.0,26.0,10.0,Signed,Normal,76.0,0.0,0.0,DAL,tier_4,547.0479704797048,1552.581818181818,0.3125,4.612546125461255,DAL,-1.0
3650,TE,Erick,All,Erick All,DEN,0,0,1,0,411,27,832,183,True,0,0,0,0,43,0,0,2,0,0,2,0,0,0,0,2,16,10,1,3,0,Erick,All,3590.0,3588.0,1.0,25.0,3.0,Signed,Normal,67.0,0.0,0.0,DEN,tier_6,493.99038461538464,1376.372093023256,0.125,2.403846153846154,DEN,-1.0
3652,WR,Xavier,Weaver,Xavier Weaver,DEN,0,0,3,0,384,50,409,129,True,0,0,0,0,27,0,0,2,0,0,0,0,0,0,0,2,14,8,0,3,0,Xavier,Weaver,3490.0,3488.0,1.0,25.0,3.0,Signed,Normal,73.0,0.0,0.0,DEN,tier_5,938.8753056234718,2047.9999999999998,0.14285714285714285,4.88997555012225,DEN,0.0
3653,QB,Drew,Allar,Drew Allar,DEN,156,3709,0,49,0,0,916,0,True,323,32,545,21,0,0,1,2,52,80,2,0,0,34,16,0,16,13,10,3,0,Drew,Allar,3195.0,3193.0,0.0,21.0,3.0,Signed,Normal,74.0,0.0,0.0,DEN,tier_5,170.3056768558952,1462.5,0.0,0.0,,
3655,HB,Alexander,Mattison,Alexander Mattison,DEN,73,0,0,14,32,12,320,26,True,0,26,0,0,5,0,1,2,21,0,2,0,0,0,0,0,16,1,0,3,3,Alexander,Mattison,1828.0,1826.0,6.0,27.0,3.0,Signed,Normal,71.0,0.0,0.0,DEN,tier_5,328.125,855.0967741935483,0.1875,9.375,DEN,-4.0
3656,QB,Dak,Prescott,Dak Prescott,DAL,319,2590,0,90,0,0,780,0,True,234,80,353,2,0,0,2,2,40,34,7,0,0,22,14,0,13,13,7,10,5,Dak,Prescott,2274.0,2272.0,9.0,32.0,10.0,Signed,XFactor,86.0,0.0,0.0,DAL,tier_2,408.97435897435895,1196.25,0.38461538461538464,6.41025641025641,,
3659,WR,Russell,Gage Jr,Russell Gage Jr,NYG,0,0,2,0,678,22,653,307,True,0,0,0,0,63,0,0,2,0,0,0,0,0,0,0,2,15,11,0,15,0,Russell,Gage Jr,957.0,955.0,7.0,29.0,15.0,Signed,Star,72.0,0.0,0.0,NYG,tier_5,1038.2848392036753,1549.7142857142856,0.13333333333333333,3.0627871362940278,NYG,1.0
3660,WR,Donovan,Peoples-Jones,Donovan Peoples-Jones,DET,0,0,1,0,687,21,701,255,True,0,0,0,0,58,0,0,2,0,0,0,0,0,0,0,2,13,13,0,18,0,Donovan,Peoples-Jones,2207.0,2205.0,5.0,26.0,18.0,Signed,Star,82.0,0.0,0.0,DET,tier_3,980.0285306704708,1705.655172413793,0.15384615384615385,2.8530670470756063,DET,0.0
3661,HB,Dylan,Laube,Dylan Laube,DET,288,0,2,173,115,14,334,87,True,0,45,0,0,15,0,4,2,46,0,6,0,0,0,0,3,16,3,0,18,5,Dylan,Laube,3433.0,3431.0,1.0,24.0,18.0,Signed,Normal,70.0,0.0,0.0,DET,tier_5,1206.5868263473053,1716.0,0.5,23.952095808383234,DET,11.0
3668,WR,Jordan,Hudson,Jordan Hudson,DET,3,0,1,0,201,20,290,74,True,0,3,0,0,18,0,0,2,3,0,0,0,0,0,0,1,14,4,0,18,0,Jordan,Hudson,3075.0,3073.0,0.0,22.0,18.0,Signed,Normal,71.0,0.0,0.0,DET,tier_5,703.448275862069,1421.1428571428569,0.07142857142857142,3.4482758620689653,DET,-3.0
3669,HB,Jerome,Ford,Jerome Ford,CLE,666,0,3,175,169,22,597,160,True,0,178,0,0,28,0,6,2,50,0,11,0,0,0,0,0,13,13,0,4,4,Jerome,Ford,903.0,901.0,3.0,25.0,4.0,Signed,Star,79.0,0.0,0.0,CLE,tier_4,1398.6599664991625,1088.0388349514562,0.3076923076923077,6.700167504187605,CLE,-4.0
3672,HB,Derrick,Henry,Derrick Henry,HOU,793,0,1,219,203,21,565,194,True,0,200,0,0,31,0,6,2,53,0,10,0,0,0,0,0,14,12,3,31,5,Derrick,Henry,1216.0,1214.0,9.0,31.0,31.0,Signed,Star,75.0,0.0,0.0,HOU,tier_4,1762.8318584070796,1156.4155844155844,0.35714285714285715,8.849557522123893,HOU,-4.0
3680,HB,Jonathan,Taylor,Jonathan Taylor,IND,1240,0,4,403,324,27,767,287,True,0,278,0,0,33,0,11,2,59,0,18,0,0,0,0,0,16,16,0,9,8,Jonathan,Taylor,2745.0,2743.0,5.0,26.0,9.0,Signed,XFactor,92.0,0.0,0.0,IND,tier_1,2039.1134289439372,1346.16077170418,0.5,10.430247718383312,IND,-3.0
3681,WR,Michael,Pittman Jr,Michael Pittman Jr,IND,0,0,1,0,807,61,971,297,True,0,0,0,0,64,0,0,2,0,0,0,0,0,0,0,6,16,16,0,9,0,Michael,Pittman Jr,2254.0,2252.0,5.0,27.0,9.0,Signed,Star,83.0,0.0,0.0,IND,tier_3,831.101956745623,1815.75,0.375,6.179196704428424,IND,0.0
3685,WR,Josh,Downs,Josh Downs,IND,45,0,2,0,593,26,890,316,True,0,16,0,0,60,0,0,2,5,0,0,0,0,0,0,2,16,16,0,9,0,Josh,Downs,741.0,739.0,2.0,24.0,9.0,Signed,Star,83.0,0.0,0.0,IND,tier_3,716.8539325842696,1301.2105263157894,0.125,2.247191011235955,IND,-5.0
3687,QB,Seth,Henigan,Seth Henigan,BUF,67,1007,0,13,0,0,337,0,True,91,20,138,5,0,0,0,2,18,54,1,0,0,12,8,0,16,3,0,2,1,Seth,Henigan,586.0,584.0,0.0,22.0,2.0,Signed,Normal,65.0,0.0,0.0,BUF,tier_6,198.81305637982197,1005.0,0.0625,2.967359050445104,,
3688,HB,Michael,Carter,Michael Carter,CAR,421,0,0,108,121,10,350,106,True,0,115,0,0,16,0,3,2,54,0,5,0,0,0,0,2,12,5,1,20,5,Michael,Carter,466.0,464.0,4.0,26.0,20.0,Signed,Normal,78.0,0.0,0.0,CAR,tier_4,1548.5714285714284,1097.1297709923665,0.5833333333333334,20.0,CAR,-2.0
3689,TE,Jonnu,Smith,Jonnu Smith,CAR,0,0,1,0,623,32,1103,294,True,0,0,0,0,56,0,0,2,0,0,3,0,0,0,0,2,16,16,0,20,0,Jonnu,Smith,2599.0,2597.0,8.0,30.0,20.0,Signed,Normal,71.0,0.0,0.0,CAR,tier_5,564.8232094288304,1601.9999999999998,0.125,1.813236627379873,CAR,-2.0
3690,QB,Bryce,Young,Bryce Young,CAR,169,3615,0,38,0,0,932,0,True,318,53,492,14,0,0,1,2,42,73,1,0,0,32,20,0,16,15,3,20,0,Bryce,Young,3173.0,3171.0,2.0,24.0,20.0,Signed,Normal,71.0,0.0,0.0,CAR,tier_5,181.3304721030043,956.6037735849056,0.0,0.0,,
3692,WR,Tee,Higgins,Tee Higgins,CAR,6,0,0,0,1025,69,885,391,True,0,1,0,0,75,0,0,2,6,0,0,0,0,0,0,3,15,15,0,20,0,Tee,Higgins,1243.0,1241.0,5.0,26.0,20.0,Signed,Star,82.0,0.0,0.0,CAR,tier_3,1164.9717514124293,1965.7894736842104,0.2,3.389830508474576,CAR,0.0
3695,QB,Patrick,Mahomes,Patrick Mahomes,KC,362,4821,0,155,0,0,1053,0,True,386,62,561,11,0,0,4,2,46,69,8,0,0,17,38,0,16,16,3,8,2,Patrick,Mahomes,1790.0,1788.0,8.0,29.0,8.0,Signed,XFactor,99.0,0.0,0.0,KC,tier_0,343.77967711301045,1751.6129032258066,0.125,1.8993352326685662,,
3697,WR,Diontae,Johnson,Diontae Johnson,CAR,0,0,0,0,622,73,807,211,True,0,0,0,0,45,0,0,2,0,0,0,0,0,0,0,3,14,14,1,20,0,Diontae,Johnson,1471.0,1469.0,6.0,29.0,20.0,Signed,Star,80.0,0.0,0.0,CAR,tier_3,770.7558859975217,1990.4,0.21428571428571427,3.717472118959108,CAR,-5.0
3699,TE,Foster,Moreau,Foster Moreau,NO,0,0,5,0,620,23,998,319,True,0,0,0,0,58,0,0,2,0,0,2,0,0,0,0,2,16,13,0,26,0,Foster,Moreau,1990.0,1988.0,6.0,28.0,26.0,Signed,Normal,69.0,0.0,0.0,NO,tier_6,621.2424849699398,1539.310344827586,0.125,2.004008016032064,NO,3.0
3701,TE,Hunter,Henry,Hunter Henry,CIN,0,0,1,0,578,44,908,270,True,0,0,0,0,56,0,0,2,0,0,1,0,0,0,0,5,12,12,0,1,0,Hunter,Henry,1217.0,1215.0,9.0,30.0,1.0,Signed,Star,76.0,0.0,0.0,CIN,tier_4,636.5638766519824,1486.2857142857144,0.4166666666666667,5.506607929515419,CIN,3.0
3702,WR,Keon,Coleman,Keon Coleman,CIN,7,0,2,0,1018,56,1045,413,True,0,2,0,0,78,0,0,2,4,0,0,0,0,0,0,4,16,16,1,1,0,Keon,Coleman,3205.0,3203.0,1.0,22.0,1.0,Signed,Normal,86.0,0.0,0.0,CIN,tier_2,980.8612440191388,1858.65,0.25,3.827751196172249,CIN,-2.0
3703,TE,Luke,Lachey,Luke Lachey,CIN,11,0,0,0,162,19,608,82,True,0,3,0,0,19,0,0,2,6,0,0,0,0,0,0,0,15,4,0,1,1,Luke,Lachey,3300.0,3298.0,1.0,24.0,1.0,Signed,Normal,71.0,0.0,0.0,CIN,tier_5,284.5394736842105,1210.3636363636363,0.06666666666666667,1.644736842105263,CIN,-5.0
3705,HB,Najee,Harris,Najee Harris,CIN,543,0,1,104,207,22,487,166,True,0,140,0,0,26,0,3,2,34,0,8,0,0,0,0,1,12,3,0,1,4,Najee,Harris,1161.0,1159.0,4.0,27.0,1.0,Signed,Normal,73.0,0.0,0.0,CIN,tier_5,1540.041067761807,1160.8915662650602,0.4166666666666667,10.266940451745379,CIN,1.0
3707,HB,Quinshon,Judkins,Quinshon Judkins,CIN,886,0,4,380,246,23,485,233,True,0,161,0,0,34,0,9,2,56,0,19,0,0,0,0,2,11,11,0,1,5,Quinshon,Judkins,1017.0,1015.0,0.0,21.0,1.0,Signed,Star,80.0,0.0,0.0,CIN,tier_3,2334.0206185567013,1544.7384615384615,0.6363636363636364,14.43298969072165,CIN,6.0
3711,TE,John,Bates,John Bates,LAC,10,0,2,0,125,16,544,75,True,0,6,0,0,14,0,0,2,6,0,1,0,0,0,0,1,16,0,0,7,3,John,Bates,171.0,169.0,4.0,27.0,7.0,Signed,Normal,71.0,0.0,0.0,LAC,tier_5,248.16176470588235,1050.0,0.25,7.352941176470588,LAC,3.0
3714,HB,Devin,Singletary,Devin Singletary,HOU,325,0,0,72,72,16,254,64,True,0,83,0,0,9,0,2,2,46,0,2,0,0,0,0,0,12,4,1,31,1,Devin,Singletary,2554.0,2552.0,6.0,27.0,31.0,Signed,Normal,69.0,0.0,0.0,HOU,tier_6,1562.992125984252,1172.4782608695652,0.08333333333333333,3.937007874015748,HOU,-2.0
3720,HB,Christian,McCaffrey,Christian McCaffrey,SF,871,0,2,276,360,24,637,319,True,0,197,0,0,38,0,8,2,63,0,15,0,0,0,0,1,11,11,0,14,8,Christian,McCaffrey,1841.0,1839.0,8.0,29.0,14.0,Signed,XFactor,88.0,0.0,0.0,SF,tier_2,1932.4960753532182,1332.5106382978722,0.8181818181818182,14.128728414442701,SF,1.0
3721,WR,Adam,Thielen,Adam Thielen,ATL,6,0,0,0,689,37,771,297,True,0,3,0,0,59,0,0,2,4,0,0,0,0,0,0,7,14,14,0,13,0,Adam,Thielen,2767.0,2765.0,12.0,35.0,13.0,Signed,Normal,75.0,0.0,0.0,ATL,tier_4,901.4267185473411,1629.2903225806451,0.5,9.079118028534372,ATL,3.0
3722,WR,Marvin,Harrison Jr,Marvin Harrison Jr,ARI,0,0,2,0,1041,74,887,413,True,0,0,0,0,76,0,0,2,0,0,0,0,0,0,0,6,14,14,0,6,0,Marvin,Harrison Jr,3198.0,3196.0,1.0,23.0,6.0,Signed,Superstar,83.0,0.0,0.0,ARI,tier_3,1173.618940248027,1972.421052631579,0.42857142857142855,6.764374295377677,ARI,2.0
3730,HB,Kendre,Miller,Kendre Miller,NO,708,0,1,272,146,18,470,125,True,0,141,0,0,22,0,8,2,51,0,12,0,0,0,0,0,15,9,3,26,2,Kendre,Miller,1935.0,1933.0,2.0,23.0,26.0,Signed,Normal,71.0,0.0,0.0,NO,tier_5,1817.0212765957447,1432.0490797546013,0.13333333333333333,4.25531914893617,NO,0.0
3738,HB,Joe,Mixon,Joe Mixon,PHI,777,0,1,150,280,19,568,217,True,0,203,0,0,35,0,4,2,42,0,12,0,0,0,0,0,11,11,1,12,8,Joe,Mixon,1956.0,1954.0,8.0,29.0,12.0,Signed,Star,80.0,0.0,0.0,PHI,tier_3,1860.9154929577464,1148.8235294117646,0.7272727272727273,14.084507042253522,PHI,0.0
3741,QB,Geno,Smith,Geno Smith,NYG,73,1137,0,29,0,0,382,0,True,111,20,188,7,0,0,1,2,30,22,2,0,0,15,6,0,16,5,1,15,1,Geno,Smith,2593.0,2591.0,12.0,34.0,15.0,Signed,Normal,71.0,0.0,0.0,NYG,tier_5,191.09947643979058,1095.0,0.0625,2.617801047120419,,
3742,TE,Daniel,Bellinger,Daniel Bellinger,NYG,0,0,4,0,370,68,612,155,True,0,1,0,0,32,0,0,2,0,0,2,0,0,0,0,1,15,6,0,15,0,Daniel,Bellinger,197.0,195.0,3.0,24.0,15.0,Signed,Normal,69.0,0.0,0.0,NYG,tier_6,604.5751633986928,1614.5454545454545,0.06666666666666667,1.6339869281045751,NYG,3.0
3749,TE,Jalin,Conyers,Jalin Conyers,NYG,0,0,3,0,507,60,760,204,True,0,0,0,0,42,0,0,2,0,0,0,0,0,0,0,5,14,9,0,15,0,Jalin,Conyers,523.0,521.0,0.0,22.0,15.0,Signed,Normal,69.0,0.0,0.0,NYG,tier_6,667.1052631578948,1738.285714285714,0.35714285714285715,6.578947368421052,NYG,12.0
3752,TE,Chigoziem,Okonkwo,Chigoziem Okonkwo,TEN,0,0,3,0,472,23,972,225,True,0,0,0,0,53,0,0,2,0,0,1,0,0,0,0,2,14,14,0,29,0,Chigoziem,Okonkwo,2115.0,2113.0,3.0,25.0,29.0,Signed,Star,78.0,0.0,0.0,TEN,tier_4,485.59670781893004,1282.4150943396228,0.14285714285714285,2.05761316872428,TEN,-6.0
3753,HB,Nick,Chubb,Nick Chubb,TEN,455,0,5,75,260,20,410,193,True,0,120,0,0,26,0,3,2,29,0,6,0,0,0,0,0,10,10,0,29,1,Nick,Chubb,504.0,502.0,7.0,29.0,29.0,Signed,Superstar,86.0,0.0,0.0,TEN,tier_2,1743.9024390243903,1191.3698630136985,0.1,2.4390243902439024,TEN,-8.0
3754,QB,Will,Levis,Will Levis,TEN,139,3774,0,7,0,0,947,0,True,346,34,549,21,0,0,1,2,25,55,2,0,0,47,13,0,15,14,7,29,2,Will,Levis,1714.0,1712.0,2.0,26.0,29.0,Signed,Normal,75.0,0.0,0.0,TEN,tier_4,146.779303062302,1226.470588235294,0.13333333333333333,2.1119324181626187,,
3756,HB,Tyler,Allgeier,Tyler Allgeier,TEN,675,0,3,233,243,37,544,198,True,0,133,0,0,32,0,6,2,54,0,13,0,0,0,0,0,16,6,1,29,9,Tyler,Allgeier,57.0,55.0,3.0,25.0,29.0,Signed,Star,78.0,0.0,0.0,TEN,tier_4,1687.5,1439.3454545454545,0.5625,16.544117647058822,TEN,5.0
3757,WR,Jerry,Jeudy,Jerry Jeudy,TEN,0,0,2,0,745,55,925,304,True,0,0,0,0,64,0,0,2,0,0,0,0,0,0,0,2,16,16,0,29,0,Jerry,Jeudy,1448.0,1446.0,5.0,26.0,29.0,Signed,Normal,77.0,0.0,0.0,TEN,tier_4,805.4054054054054,1676.2499999999998,0.125,2.1621621621621623,TEN,-2.0
3763,QB,Mike,White,Mike White,NYG,78,2826,0,21,0,0,693,0,True,247,27,377,2,0,0,0,2,16,68,4,0,0,39,12,0,16,11,9,15,1,Mike,White,3010.0,3008.0,8.0,30.0,15.0,Signed,Normal,67.0,0.0,0.0,NYG,tier_6,112.55411255411256,866.6666666666666,0.0625,1.443001443001443,,
3765,WR,Terry,McLaurin,Terry McLaurin,WAS,0,0,1,0,1052,44,893,403,True,0,0,0,0,82,0,0,2,0,0,1,0,0,0,0,7,14,14,0,25,0,Terry,McLaurin,1897.0,1895.0,6.0,29.0,25.0,Signed,Star,85.0,0.0,0.0,WAS,tier_2,1178.0515117581187,1847.4146341463415,0.5,7.838745800671893,WAS,0.0
