Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,GAMESSTARTED,OLINEPANCAKES,OLINESACKSALLOWED,DOWNSPLAYED,STAT_KEEP,GAMESPLAYED,YEARBYYEARTEAMINDEX,GAMERATING,SEAS_YEAR,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,Age,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,SacksPer1000Snaps,TeamName_y,SkillPointOL
800,RT,Patrick,Paul,Patrick Paul,CIN,13,1,5,923,False,13,1,0,2,Patrick,Paul,3214.0,3212.0,1.0,23.0,1.0,Signed,Normal,72.0,0.0,0.0,CIN,tier_5,5.417118093174431,CIN,2
802,LG,Cordell,Volson,Cordell Volson,CIN,14,1,3,1032,False,14,1,0,2,Cordell,Volson,2916.0,2914.0,3.0,27.0,1.0,Signed,Normal,68.0,0.0,0.0,CIN,tier_6,2.9069767441860463,CIN,3
803,LT,Orlando,Brown,Orlando Brown,CIN,16,8,7,1198,False,16,1,0,2,Orlando,Brown,358.0,356.0,7.0,29.0,1.0,Signed,Star,83.0,0.0,0.0,CIN,tier_3,5.843071786310517,CIN,8
806,RT,Jack,Conklin,Jack Conklin,KC,16,0,8,1135,False,16,8,0,2,Jack,Conklin,557.0,555.0,9.0,31.0,8.0,Signed,Star,77.0,0.0,0.0,KC,tier_4,7.048458149779736,KC,0
810,C,Bryce,Foster,Bryce Foster,CAR,11,0,3,743,False,16,20,0,2,Bryce,Foster,419.0,417.0,0.0,22.0,20.0,Signed,Star,73.0,0.0,0.0,CAR,tier_5,4.037685060565276,CAR,0
812,LT,Taylor,Decker,Taylor Decker,CAR,16,0,15,1112,False,16,20,0,2,Taylor,Decker,687.0,685.0,9.0,31.0,20.0,Signed,Star,78.0,0.0,0.0,CAR,tier_4,13.489208633093524,CAR,0
814,LG,Brady,Christensen,Brady Christensen,CAR,16,0,3,1131,False,16,20,0,2,Brady,Christensen,500.0,498.0,4.0,28.0,20.0,Signed,Normal,80.0,0.0,0.0,CAR,tier_3,2.6525198938992043,CAR,2
815,RG,Austin,Corbett,Austin Corbett,CAR,16,0,1,1061,False,16,20,0,2,Austin,Corbett,576.0,574.0,7.0,29.0,20.0,Signed,Star,75.0,0.0,0.0,CAR,tier_4,0.942507068803016,CAR,5
818,LT,Aireontae,Ersery,Aireontae Ersery,JAX,14,0,17,877,False,14,16,0,2,Aireontae,Ersery,801.0,799.0,0.0,23.0,16.0,Signed,Normal,67.0,0.0,0.0,JAX,tier_6,19.384264538198405,JAX,-5
820,LG,Cooper,Beebee,Cooper Beebee,JAX,16,0,2,1069,False,16,16,0,2,Cooper,Beebee,3304.0,3302.0,1.0,24.0,16.0,Signed,Normal,75.0,0.0,0.0,JAX,tier_4,1.8709073900841908,JAX,5
821,C,Sedrick,Van Pran,Sedrick Van Pran,JAX,16,0,4,1108,False,16,16,0,2,Sedrick,Van Pran,3256.0,3254.0,1.0,23.0,16.0,Signed,Star,78.0,0.0,0.0,JAX,tier_4,3.6101083032490977,JAX,2
824,RT,Anton,Harrison,Anton Harrison,JAX,15,0,6,988,False,15,16,0,2,Anton,Harrison,1168.0,1166.0,2.0,23.0,16.0,Signed,Star,77.0,0.0,0.0,JAX,tier_4,6.0728744939271255,JAX,2
825,RG,Cam'Ron,Johnson,Cam'Ron Johnson,SF,16,0,4,1139,False,16,14,0,2,Cam'Ron,Johnson,1751.0,1749.0,0.0,22.0,14.0,Signed,Star,73.0,0.0,0.0,SF,tier_5,3.5118525021949076,SF,-6
826,LT,Caedan,Wallace,Caedan Wallace,CLE,16,5,20,1092,False,16,4,0,2,Caedan,Wallace,3388.0,3386.0,1.0,24.0,4.0,Signed,Normal,71.0,0.0,0.0,CLE,tier_5,18.315018315018317,CLE,-6
828,RT,Dawand,Jones,Dawand Jones,CLE,16,7,9,1069,False,16,4,0,2,Dawand,Jones,1529.0,1527.0,2.0,24.0,4.0,Signed,Normal,70.0,0.0,0.0,CLE,tier_5,8.41908325537886,CLE,0
829,RG,Wyatt,Teller,Wyatt Teller,CLE,14,6,1,975,False,14,4,0,2,Wyatt,Teller,2762.0,2760.0,7.0,30.0,4.0,Signed,Superstar,89.0,0.0,0.0,CLE,tier_2,1.0256410256410255,CLE,1
830,C,Ethan,Pocic,Ethan Pocic,CLE,10,9,3,623,False,10,4,0,2,Ethan,Pocic,2258.0,2256.0,8.0,30.0,4.0,Signed,Normal,82.0,0.0,0.0,CLE,tier_3,4.815409309791332,CLE,-1
832,RG,Ajani,Cornelius,Ajani Cornelius,DET,14,3,1,982,False,14,18,0,2,Ajani,Cornelius,1095.0,1093.0,0.0,23.0,18.0,Signed,Normal,74.0,0.0,0.0,DET,tier_5,1.0183299389002036,DET,2
836,RG,Robert,Hunt,Robert Hunt,LAR,16,0,2,1193,False,16,23,0,2,Robert,Hunt,1347.0,1345.0,5.0,29.0,23.0,Signed,Star,87.0,0.0,0.0,LAR,tier_2,1.6764459346186085,LAR,-1
838,LG,Steve,Avila,Steve Avila,LAR,16,0,1,1107,False,16,23,0,2,Steve,Avila,118.0,116.0,2.0,25.0,23.0,Signed,Normal,73.0,0.0,0.0,LAR,tier_5,0.9033423667570009,LAR,10
839,C,Brian,Allen,Brian Allen,LAR,14,0,8,937,False,14,23,0,2,Brian,Allen,45.0,43.0,7.0,29.0,23.0,Signed,Normal,71.0,0.0,0.0,LAR,tier_5,8.537886872998934,LAR,-6
840,RT,Rob,Havenstein,Rob Havenstein,LAR,16,0,10,1107,False,16,23,0,2,Rob,Havenstein,1182.0,1180.0,10.0,33.0,23.0,Signed,Star,74.0,0.0,0.0,LAR,tier_5,9.033423667570009,LAR,-2
841,RT,Jack,Nelson,Jack Nelson,DAL,16,0,8,1066,False,16,10,0,2,Jack,Nelson,470.0,468.0,0.0,23.0,10.0,Signed,Normal,75.0,0.0,0.0,DAL,tier_4,7.5046904315197,DAL,0
849,LT,Cam,Robinson,Cam Robinson,KC,11,0,3,740,False,11,8,0,2,Cam,Robinson,2394.0,2392.0,8.0,29.0,8.0,Signed,Normal,75.0,0.0,0.0,KC,tier_4,4.054054054054054,KC,9
856,RT,Taylor,Moton,Taylor Moton,CAR,16,0,10,1061,False,16,20,0,2,Taylor,Moton,2012.0,2010.0,8.0,31.0,20.0,Signed,Star,83.0,0.0,0.0,CAR,tier_3,9.425070688030159,CAR,-3
860,LT,Cade,Berseford,Cade Berseford,BUF,4,0,4,420,False,16,2,0,2,Cade,Berseford,3492.0,3490.0,1.0,24.0,2.0,Signed,Normal,66.0,0.0,0.0,BUF,tier_6,9.523809523809526,BUF,3
863,RT,Walter,Rouse,Walter Rouse,BUF,11,0,2,854,False,16,2,0,2,Walter,Rouse,3376.0,3374.0,1.0,24.0,2.0,Signed,Normal,66.0,0.0,0.0,BUF,tier_6,2.34192037470726,BUF,12
864,RG,O'Cyrus,Torrence,O'Cyrus Torrence,BUF,16,0,2,1137,False,16,2,0,2,O'Cyrus,Torrence,2833.0,2831.0,2.0,25.0,2.0,Signed,Star,87.0,0.0,0.0,BUF,tier_2,1.759014951627089,BUF,-1
865,LG,Connor,McGovern,Connor McGovern,BUF,12,0,5,886,False,12,2,0,2,Connor,McGovern,1877.0,1875.0,6.0,27.0,2.0,Signed,Normal,77.0,0.0,0.0,BUF,tier_4,5.643340857787811,BUF,-3
868,LT,Nolan,Potter,Nolan Potter,DET,12,2,12,841,False,12,18,0,2,Nolan,Potter,3360.0,3358.0,1.0,24.0,18.0,Signed,Star,83.0,0.0,0.0,DET,tier_3,14.268727705112962,DET,0
869,RT,Penei,Sewell,Penei Sewell,DET,16,5,8,1104,False,16,18,0,2,Penei,Sewell,2513.0,2511.0,4.0,24.0,18.0,Signed,Superstar,98.0,0.0,0.0,DET,tier_0,7.246376811594203,DET,-3
870,LG,Aaron,Banks,Aaron Banks,DET,14,2,5,981,False,14,18,0,2,Aaron,Banks,141.0,139.0,4.0,27.0,18.0,Signed,Normal,82.0,0.0,0.0,DET,tier_3,5.096839959225281,DET,-4
871,C,Frank,Ragnow,Frank Ragnow,DET,16,4,1,1157,False,16,18,0,2,Frank,Ragnow,2310.0,2308.0,7.0,29.0,18.0,Signed,Superstar,95.0,0.0,0.0,DET,tier_0,0.8643042350907519,DET,3
874,LG,Javion,Cohen,Javion Cohen,MIN,16,0,5,1096,False,16,30,0,2,Javion,Cohen,3361.0,3359.0,1.0,24.0,30.0,Signed,Normal,69.0,0.0,0.0,MIN,tier_6,4.562043795620437,MIN,1
875,RG,Ed,Ingram,Ed Ingram,MIN,14,2,1,953,False,14,30,0,2,Ed,Ingram,1371.0,1369.0,3.0,26.0,30.0,Signed,Normal,77.0,0.0,0.0,MIN,tier_4,1.0493179433368311,MIN,2
878,RG,Will,Hernandez,Will Hernandez,BAL,16,9,1,1007,False,16,24,0,2,Will,Hernandez,1224.0,1222.0,7.0,29.0,24.0,Signed,Normal,84.0,0.0,0.0,BAL,tier_3,0.9930486593843098,BAL,4
879,RT,Delmar,Glaze,Delmar Glaze,BAL,15,8,5,1000,False,15,24,0,2,Delmar,Glaze,2286.0,2284.0,0.0,22.0,24.0,Signed,Normal,72.0,0.0,0.0,BAL,tier_5,5.0,BAL,6
883,C,Tyler,Linderbaum,Tyler Linderbaum,BAL,16,6,3,1122,False,16,24,0,2,Tyler,Linderbaum,1729.0,1727.0,3.0,25.0,24.0,Signed,Superstar,97.0,0.0,0.0,BAL,tier_0,2.6737967914438503,BAL,-2
884,LT,Ronnie,Stanley,Ronnie Stanley,BAL,16,6,13,1101,False,16,24,0,2,Ronnie,Stanley,2659.0,2657.0,9.0,31.0,24.0,Signed,Superstar,83.0,0.0,0.0,BAL,tier_3,11.807447774750226,BAL,2
894,C,Michael,Jurgens,Michael Jurgens,LV,8,0,0,589,False,10,22,0,2,Michael,Jurgens,3616.0,3614.0,1.0,25.0,22.0,Signed,Normal,65.0,0.0,0.0,LV,tier_6,0.0,LV,12
895,LT,Dion,Dawkins,Dion Dawkins,BUF,12,0,8,865,False,12,2,0,2,Dion,Dawkins,678.0,676.0,8.0,31.0,2.0,Signed,Star,80.0,0.0,0.0,BUF,tier_3,9.248554913294798,BUF,2
897,C,Zeke,Correll,Zeke Correll,IND,9,0,4,650,False,15,9,0,2,Zeke,Correll,3356.0,3354.0,1.0,24.0,9.0,Signed,Normal,67.0,0.0,0.0,IND,tier_6,6.153846153846154,IND,-2
900,LT,Bernhard,Raimann,Bernhard Raimann,IND,16,0,21,1065,False,16,9,0,2,Bernhard,Raimann,2311.0,2309.0,3.0,27.0,9.0,Signed,Star,74.0,0.0,0.0,IND,tier_5,19.71830985915493,IND,-6
901,LG,Quenton,Nelson,Quenton Nelson,IND,16,0,3,1132,False,16,9,0,2,Quenton,Nelson,2058.0,2056.0,7.0,29.0,9.0,Signed,Superstar,89.0,0.0,0.0,IND,tier_2,2.65017667844523,IND,1
903,RT,Braden,Smith,Braden Smith,HOU,16,0,5,1158,False,16,31,0,2,Braden,Smith,2584.0,2582.0,7.0,29.0,31.0,Signed,Star,80.0,0.0,0.0,HOU,tier_3,4.317789291882556,HOU,4
904,C,Nick,Harris,Nick Harris,HOU,11,0,3,719,False,11,31,0,2,Nick,Harris,1162.0,1160.0,5.0,26.0,31.0,Signed,Normal,72.0,0.0,0.0,HOU,tier_5,4.172461752433936,HOU,0
905,C,Juice,Scruggs,Juice Scruggs,HOU,12,0,0,500,False,16,31,0,2,Juice,Scruggs,2504.0,2502.0,2.0,25.0,31.0,Signed,Normal,68.0,0.0,0.0,HOU,tier_6,0.0,HOU,12
906,LG,Kenyon,Green,Kenyon Green,HOU,11,0,2,867,False,15,31,0,2,Kenyon,Green,1067.0,1065.0,3.0,24.0,31.0,Signed,Star,72.0,0.0,0.0,HOU,tier_5,2.306805074971165,HOU,2
907,LT,Corey,Stewart,Corey Stewart,MIA,7,0,9,531,False,13,11,0,2,Corey,Stewart,1246.0,1244.0,0.0,22.0,11.0,Signed,Normal,67.0,0.0,0.0,MIA,tier_6,16.949152542372882,MIA,-2
935,LG,LaDarius,Henderson,LaDarius Henderson,MIA,15,0,5,1060,False,15,11,0,2,LaDarius,Henderson,3465.0,3463.0,1.0,23.0,11.0,Signed,Normal,68.0,0.0,0.0,MIA,tier_6,4.716981132075471,MIA,1
