Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,GAMESSTARTED,OLINEPANCAKES,OLINESACKSALLOWED,DOWNSPLAYED,STAT_KEEP,GAMESPLAYED,YEARBYYEARTEAMINDEX,GAMERATING,SEAS_YEAR,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,Age,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,SacksPer1000Snaps,TeamName_y,SkillPointOL
276,LG,Peter,Skoronski,Peter Skoronski,TEN,13,0,6,901,False,13,29,0,0,Peter,Skoronski,2561.0,2559.0,0.0,22.0,29.0,Signed,Star,77.0,0.0,0.0,TEN,tier_4,6.659267480577136,TEN,-3
278,C,Aaron,Brewer,Aaron Brewer,TEN,13,0,5,806,False,13,29,0,0,Aaron,Brewer,309.0,307.0,3.0,25.0,29.0,Signed,Normal,69.0,0.0,0.0,TEN,tier_6,6.20347394540943,TEN,-2
281,RG,Daniel,Brunskill,Daniel Brunskill,TEN,13,0,3,856,False,15,29,0,0,Daniel,Brunskill,369.0,367.0,6.0,29.0,29.0,Signed,Normal,71.0,0.0,0.0,TEN,tier_5,3.5046728971962615,TEN,0
282,RT,Chris,Hubbard,Chris Hubbard,TEN,11,0,7,613,False,11,29,0,0,Chris,Hubbard,1322.0,1320.0,10.0,32.0,29.0,Signed,Normal,69.0,0.0,0.0,TEN,tier_6,11.419249592169658,TEN,-3
283,LT,Trevor,Penning,Trevor Penning,NO,16,0,12,914,False,16,26,0,0,Trevor,Penning,2204.0,2202.0,1.0,24.0,26.0,Signed,Normal,73.0,0.0,0.0,NO,tier_5,13.129102844638949,NO,-4
284,LT,Zach,Tom,Zach Tom,GB,16,0,5,1028,False,16,19,0,0,Zach,Tom,2820.0,2818.0,1.0,24.0,19.0,Signed,Normal,75.0,0.0,0.0,GB,tier_4,4.863813229571985,GB,9
285,C,Josh,Myers,Josh Myers,GB,14,0,5,831,False,14,19,0,0,Josh,Myers,2041.0,2039.0,2.0,25.0,19.0,Signed,Normal,73.0,0.0,0.0,GB,tier_5,6.016847172081829,GB,-3
286,RG,Jon,Runyan,Jon Runyan,GB,16,0,5,1038,False,16,19,0,0,Jon,Runyan,2438.0,2436.0,3.0,26.0,19.0,Signed,Normal,76.0,0.0,0.0,GB,tier_4,4.816955684007707,GB,-2
287,LG,Elgton,Jenkins,Elgton Jenkins,GB,10,0,0,551,False,10,19,0,0,Elgton,Jenkins,1437.0,1435.0,4.0,27.0,19.0,Signed,Star,85.0,0.0,0.0,GB,tier_2,0.0,GB,6
289,RT,Darnell,Wright,Darnell Wright,CHI,16,0,12,1071,False,16,0,0,0,Darnell,Wright,3156.0,3154.0,0.0,22.0,0.0,Signed,Star,76.0,0.0,0.0,CHI,tier_4,11.204481792717086,CHI,-4
297,RG,Cody,Mauch,Cody Mauch,TB,16,0,5,1095,False,16,5,0,0,Cody,Mauch,1829.0,1827.0,0.0,24.0,5.0,Signed,Normal,71.0,0.0,0.0,TB,tier_5,4.5662100456621,TB,-1
298,RT,Luke,Goedeke,Luke Goedeke,TB,13,0,9,897,False,13,5,0,0,Luke,Goedeke,1022.0,1020.0,1.0,24.0,5.0,Signed,Normal,71.0,0.0,0.0,TB,tier_5,10.033444816053512,TB,-4
299,LT,Rashawn,Slater,Rashawn Slater,LAC,16,0,11,1102,False,16,7,0,0,Rashawn,Slater,2567.0,2565.0,2.0,24.0,7.0,Signed,Star,87.0,0.0,0.0,LAC,tier_2,9.98185117967332,LAC,0
300,RT,Trey,Pipkins III,Trey Pipkins III,LAC,11,0,7,737,False,11,7,0,0,Trey,Pipkins III,2252.0,2250.0,4.0,26.0,7.0,Signed,Normal,67.0,0.0,0.0,LAC,tier_6,9.49796472184532,LAC,-3
301,LT,Jedrick,Wills Jr,Jedrick Wills Jr,CLE,12,0,8,829,False,12,4,0,0,Jedrick,Wills Jr,3082.0,3080.0,3.0,24.0,4.0,Signed,Star,74.0,0.0,0.0,CLE,tier_5,9.650180940892641,CLE,-2
305,C,Jason,Kelce,Jason Kelce,PHI,15,0,4,1105,False,15,12,0,0,Jason,Kelce,1594.0,1592.0,12.0,35.0,12.0,Signed,Superstar,93.0,0.0,0.0,PHI,tier_1,3.6199095022624435,PHI,0
307,LG,Cole,Strange,Cole Strange,NE,12,0,3,793,False,12,21,0,0,Cole,Strange,2693.0,2691.0,1.0,25.0,21.0,Signed,Star,76.0,0.0,0.0,NE,tier_4,3.7831021437578816,NE,0
310,C,Mitch,Morse,Mitch Morse,BUF,14,0,2,943,False,14,2,0,0,Mitch,Morse,2000.0,1998.0,8.0,31.0,2.0,Signed,Star,79.0,0.0,0.0,BUF,tier_4,2.1208907741251326,BUF,4
313,RT,Walker,Little,Walker Little,JAX,13,0,5,809,False,13,16,0,0,Walker,Little,1735.0,1733.0,2.0,24.0,16.0,Signed,Normal,73.0,0.0,0.0,JAX,tier_5,6.1804697156983925,JAX,0
314,C,Tyler,Shatley,Tyler Shatley,JAX,14,0,3,858,False,14,16,0,0,Tyler,Shatley,2521.0,2519.0,9.0,32.0,16.0,Signed,Normal,70.0,0.0,0.0,JAX,tier_5,3.4965034965034967,JAX,1
319,LG,Quenton,Nelson,Quenton Nelson,IND,16,0,3,1118,False,16,9,0,0,Quenton,Nelson,2058.0,2056.0,5.0,27.0,9.0,Signed,Superstar,92.0,0.0,0.0,IND,tier_1,2.6833631484794274,IND,0
321,LT,Jonah,Williams,Jonah Williams,CIN,13,0,4,835,False,13,1,0,0,Jonah,Williams,3051.0,3049.0,4.0,25.0,1.0,Signed,Normal,75.0,0.0,0.0,CIN,tier_4,4.790419161676646,CIN,9
322,C,Ted,Karras,Ted Karras,CIN,15,0,10,996,False,15,1,0,0,Ted,Karras,1588.0,1586.0,7.0,30.0,1.0,Signed,Normal,79.0,0.0,0.0,CIN,tier_4,10.040160642570282,CIN,-7
323,LT,James,Hudson III,James Hudson III,CLE,10,1,6,433,False,14,4,0,0,James,Hudson III,1326.0,1324.0,2.0,24.0,4.0,Signed,Normal,64.0,0.0,0.0,CLE,tier_6,13.856812933025404,CLE,-3
324,LG,Tyler,Smith,Tyler Smith,DAL,14,0,2,943,False,14,10,0,0,Tyler,Smith,2617.0,2615.0,1.0,22.0,10.0,Signed,Star,82.0,0.0,0.0,DAL,tier_3,2.1208907741251326,DAL,4
325,RT,Evan,Neal,Evan Neal,NYG,11,0,14,771,False,12,15,0,0,Evan,Neal,2051.0,2049.0,1.0,22.0,15.0,Signed,Normal,70.0,0.0,0.0,NYG,tier_5,18.158236057068745,NYG,-6
326,RG,Kevin,Dotson,Kevin Dotson,LAR,13,0,3,890,False,13,23,0,0,Kevin,Dotson,734.0,732.0,3.0,26.0,23.0,Signed,Star,79.0,0.0,0.0,LAR,tier_4,3.370786516853933,LAR,0
328,LT,Broderick,Jones,Broderick Jones,PIT,13,1,4,750,False,13,28,0,0,Broderick,Jones,1519.0,1517.0,0.0,22.0,28.0,Signed,Normal,73.0,0.0,0.0,PIT,tier_5,5.333333333333333,PIT,4
330,RT,Penei,Sewell,Penei Sewell,DET,16,0,6,1153,False,16,18,0,0,Penei,Sewell,2513.0,2511.0,2.0,22.0,18.0,Signed,Superstar,87.0,0.0,0.0,DET,tier_2,5.203816131830009,DET,3
331,C,Connor,McGovern,Connor McGovern,NYJ,13,0,4,847,False,13,17,0,0,Connor,McGovern,1876.0,1874.0,7.0,30.0,17.0,Signed,Normal,76.0,0.0,0.0,NYJ,tier_4,4.7225501770956315,NYJ,-2
334,C,Nick,Gates,Nick Gates,WAS,14,0,12,949,False,14,25,0,0,Nick,Gates,983.0,981.0,5.0,27.0,25.0,Signed,Normal,70.0,0.0,0.0,WAS,tier_5,12.644889357218124,WAS,-6
336,LG,Matthew,Bergeron,Matthew Bergeron,ATL,16,0,3,1075,False,16,13,0,0,Matthew,Bergeron,210.0,208.0,0.0,23.0,13.0,Signed,Normal,71.0,0.0,0.0,ATL,tier_5,2.7906976744186047,ATL,1
337,RG,Chris,Lindstrom,Chris Lindstrom,ATL,16,0,4,1113,False,16,13,0,0,Chris,Lindstrom,1732.0,1730.0,4.0,26.0,13.0,Signed,Star,92.0,0.0,0.0,ATL,tier_1,3.5938903863432166,ATL,0
338,RT,Kaleb,McGary,Kaleb McGary,ATL,13,0,6,786,False,13,13,0,0,Kaleb,McGary,1872.0,1870.0,4.0,28.0,13.0,Signed,Normal,79.0,0.0,0.0,ATL,tier_4,7.633587786259541,ATL,-2
339,RG,Mike,Onwenu,Mike Onwenu,NE,13,0,1,836,False,13,21,0,0,Mike,Onwenu,2135.0,2133.0,3.0,25.0,21.0,Signed,Star,82.0,0.0,0.0,NE,tier_3,1.1961722488038278,NE,8
