Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,STAT_KEEP,DLINEFUMBLERECOVERYYARDS,DSECINTRETURNYARDS,DOWNSPLAYED,DLINEFUMBLERECOVERIES,ASSDEFTACKLES,BIGHITS,DEFTACKLES,DLINEHALFSACK,SEAS_YEAR,CTHALLOWED,DSECINTLONGESTRETURN,DLINESAFETIES,DSECINTS,DSECINTTDS,GAMERATING,DEFPASSDEFLECTIONS,DLINEBLOCKS,YEARBYYEARTEAMINDEX,DEFTACKLESFORLOSS,DLINEFORCEDFUMBLES,DLINESACKS,DLINEFUMBLETDS,GAMESPLAYED,GAMESSTARTED,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,Age,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,DLSacksAndTFLPer1000Snaps,DTSacksAndTFLPer1000Snaps,TotalTurnoversPer1000Snaps,LBSacksTFLPassDeflPer1000Snaps,TacklesPer1000Snaps,CBPassDeflPer1000Snaps,CBCatchAllowPer100Snaps,SafetiesCatchAllowMinusPDPerGame,TeamName_y,SkillPointDef
103,DT,Kenny,Clark,Kenny Clark,GB,True,12,0,910,1,25,22,35,1,0,0,0,0,0,0,0,0,0,19,14,2,4,0,16,16,Kenny,Clark,513.0,511.0,7.0,27.0,19.0,Signed,Superstar,87.0,0.0,0.0,GB,tier_2,23.076923076923077,25.274725274725274,3.2967032967032965,19.78021978021978,65.93406593406594,0.0,0.0,0.0,GB,-1
104,MLB,Derrick,Barnes,Derrick Barnes,DET,True,15,0,508,1,20,7,25,0,0,17,0,0,0,0,0,0,0,18,2,2,1,0,16,8,Derrick,Barnes,151.0,149.0,2.0,24.0,18.0,Signed,Normal,71.0,0.0,0.0,DET,tier_5,7.381889763779528,8.366141732283465,5.905511811023622,5.905511811023622,88.58267716535433,0.0,3.346456692913386,1.0625,DET,-3
105,SS,Jonathan,Owens,Jonathan Owens,GB,True,0,0,496,0,14,16,34,0,0,21,0,0,0,0,0,4,0,19,1,1,1,0,16,2,Jonathan,Owens,2155.0,2153.0,4.0,28.0,19.0,Signed,Normal,71.0,0.0,0.0,GB,tier_5,5.544354838709678,6.55241935483871,2.0161290322580645,12.096774193548386,96.77419354838709,8.064516129032258,4.233870967741935,1.0625,GB,2
106,CB,Jaire,Alexander,Jaire Alexander,GB,True,0,42,851,0,24,11,36,1,0,28,21,0,3,0,0,8,0,19,1,0,0,0,13,13,Jaire,Alexander,35.0,33.0,5.0,26.0,19.0,Signed,XFactor,94.0,0.0,0.0,GB,tier_1,1.1750881316098707,1.1750881316098707,3.5252643948296125,10.575793184488838,70.50528789659225,9.400705052878966,3.290246768507638,1.5384615384615385,GB,-1
107,RE,Aidan,Hutchinson,Aidan Hutchinson,DET,True,43,6,960,4,24,21,37,1,0,0,6,1,1,0,0,4,0,18,13,3,8,0,16,16,Aidan,Hutchinson,1358.0,1356.0,1.0,23.0,18.0,Signed,Superstar,86.0,0.0,0.0,DET,tier_2,28.125,32.29166666666667,9.375,26.041666666666668,63.541666666666664,4.166666666666667,0.0,-0.25,DET,4
108,LOLB,Eric,Wilson,Eric Wilson,GB,True,0,0,407,0,22,11,30,0,0,20,0,0,0,0,0,1,0,19,1,0,0,0,16,8,Eric,Wilson,3090.0,3088.0,6.0,28.0,19.0,Signed,Normal,69.0,0.0,0.0,GB,tier_6,2.457002457002457,2.457002457002457,0.0,4.914004914004914,127.76412776412776,2.457002457002457,4.914004914004914,1.1875,GB,0
109,SS,Rudy,Ford,Rudy Ford,GB,True,0,30,1075,0,34,28,68,1,0,29,21,0,2,0,0,9,0,19,0,0,0,0,15,15,Rudy,Ford,908.0,906.0,6.0,28.0,19.0,Signed,Normal,76.0,0.0,0.0,GB,tier_4,0.0,0.0,1.86046511627907,8.372093023255815,94.88372093023256,8.372093023255815,2.697674418604651,1.3333333333333333,GB,-2
110,CB,Rasul,Douglas,Rasul Douglas,BUF,True,0,20,998,1,19,22,60,0,0,48,18,0,3,1,0,9,0,2,2,0,0,0,15,14,Rasul,Douglas,737.0,735.0,6.0,28.0,2.0,Signed,Star,86.0,0.0,0.0,BUF,tier_2,2.004008016032064,2.004008016032064,5.01002004008016,11.022044088176353,79.15831663326652,9.01803607214429,4.809619238476954,2.6,BUF,0
112,FS,Duron,Harmon,Duron Harmon,CHI,True,0,0,472,0,9,8,18,0,0,10,0,0,0,0,0,5,0,0,1,0,0,0,10,1,Duron,Harmon,1139.0,1137.0,10.0,32.0,0.0,Signed,Normal,74.0,0.0,0.0,CHI,tier_5,2.1186440677966103,2.1186440677966103,0.0,12.711864406779663,57.20338983050848,10.59322033898305,2.11864406779661,0.5,CHI,3
115,RE,Tyree,Wilson,Tyree Wilson,LV,True,0,0,674,0,16,11,23,1,0,2,0,0,0,0,0,0,0,22,6,1,2,0,16,7,Tyree,Wilson,3100.0,3098.0,0.0,23.0,22.0,Signed,Normal,71.0,0.0,0.0,LV,tier_5,14.094955489614243,15.578635014836795,1.483679525222552,11.869436201780417,57.86350148367953,0.0,0.2967359050445104,0.125,LV,-3
120,MLB,Divine,Deablo,Divine Deablo,LV,True,0,0,670,0,35,24,69,0,0,34,0,0,1,0,0,3,0,22,4,0,1,0,12,12,Divine,Deablo,682.0,680.0,2.0,25.0,22.0,Signed,Normal,74.0,0.0,0.0,LV,tier_5,8.582089552238806,9.328358208955223,1.492537313432836,11.940298507462687,155.22388059701493,4.477611940298508,5.074626865671641,2.5833333333333335,LV,6
121,FS,Tre'von,Moehrig,Tre'von Moehrig,LV,True,0,41,1064,0,25,10,60,0,0,34,25,0,2,0,0,8,0,22,1,0,2,0,16,16,Tre'von,Moehrig,1959.0,1957.0,2.0,24.0,22.0,Signed,Star,76.0,0.0,0.0,LV,tier_4,4.2293233082706765,5.169172932330826,1.8796992481203008,10.338345864661653,79.88721804511279,7.518796992481203,3.195488721804511,1.625,LV,2
122,CB,Nate,Hobbs,Nate Hobbs,LV,True,0,10,729,0,21,16,40,0,0,41,10,0,1,0,0,7,0,22,3,0,1,0,12,11,Nate,Hobbs,1268.0,1266.0,2.0,24.0,22.0,Signed,Star,81.0,0.0,0.0,LV,tier_3,6.5157750342935525,7.20164609053498,1.371742112482853,15.089163237311386,83.67626886145405,9.602194787379974,5.6241426611796985,2.8333333333333335,LV,-4
123,CB,Amik,Robertson,Amik Robertson,LV,True,0,40,338,0,4,0,17,0,0,17,40,0,2,0,0,3,0,22,2,1,1,0,10,6,Amik,Robertson,2383.0,2381.0,3.0,25.0,22.0,Signed,Normal,72.0,0.0,0.0,LV,tier_5,11.094674556213016,12.57396449704142,8.875739644970414,17.75147928994083,62.1301775147929,8.875739644970414,5.029585798816568,1.4,LV,6
125,SS,Marcus,Epps,Marcus Epps,LV,True,0,0,1084,0,22,20,55,0,0,33,0,0,0,0,0,7,0,22,3,0,0,0,16,16,Marcus,Epps,822.0,820.0,4.0,27.0,22.0,Signed,Normal,77.0,0.0,0.0,LV,tier_4,2.7675276752767526,2.7675276752767526,0.0,9.22509225092251,71.03321033210332,6.4575645756457565,3.044280442804428,1.625,LV,-6
126,CB,David,Long Jr,David Long Jr,LV,True,0,17,545,0,39,20,59,0,0,20,16,0,2,0,0,6,0,22,4,1,1,0,16,9,David,Long Jr,1747.0,1745.0,4.0,25.0,22.0,Signed,Normal,73.0,0.0,0.0,LV,tier_5,10.550458715596331,11.46788990825688,5.5045871559633035,20.18348623853211,179.8165137614679,11.009174311926607,3.669724770642202,0.875,LV,3
127,LE,Maxx,Crosby,Maxx Crosby,LV,True,0,0,1037,1,25,16,52,0,0,0,0,0,0,0,0,1,0,22,18,1,15,0,16,16,Maxx,Crosby,606.0,604.0,4.0,26.0,22.0,Signed,XFactor,96.0,0.0,0.0,LV,tier_0,42.67116682738669,49.90356798457088,1.9286403085824495,32.786885245901644,74.25265188042431,0.9643201542912248,0.0,-0.0625,LV,-2
128,ROLB,Robert,Spillane,Robert Spillane,LV,True,0,42,1097,1,54,31,90,0,0,60,24,0,3,0,0,3,0,22,2,0,2,0,16,16,Robert,Spillane,2646.0,2644.0,5.0,27.0,22.0,Signed,Normal,76.0,0.0,0.0,LV,tier_4,5.013673655423883,5.925250683682771,3.6463081130355515,6.381039197812215,131.26709206927987,2.734731084776664,5.469462169553328,3.5625,LV,0
129,DT,Bilal,Nichols,Bilal Nichols,LV,True,0,0,394,0,15,3,18,1,0,0,0,0,0,0,0,1,0,22,4,0,1,0,11,9,Bilal,Nichols,2068.0,2066.0,5.0,26.0,22.0,Signed,Star,72.0,0.0,0.0,LV,tier_5,14.593908629441625,15.862944162436547,0.0,15.228426395939087,83.75634517766498,2.5380710659898473,0.0,-0.09090909090909091,LV,-2
130,DT,Adam,Butler,Adam Butler,LV,True,2,0,627,1,21,13,25,1,0,0,0,0,0,0,0,3,0,22,11,1,3,1,16,0,Adam,Butler,404.0,402.0,6.0,29.0,22.0,Signed,Normal,71.0,0.0,0.0,LV,tier_5,25.917065390749602,28.309409888357255,4.784688995215311,27.11323763955343,73.36523125996811,4.784688995215311,0.0,-0.1875,LV,5
135,CB,Cameron,Sutton,Cameron Sutton,DET,True,31,21,980,1,17,28,55,0,0,49,16,0,2,0,0,5,0,18,1,1,0,0,16,16,Cameron,Sutton,2716.0,2714.0,6.0,28.0,18.0,Signed,Normal,78.0,0.0,0.0,DET,tier_4,1.0204081632653061,1.0204081632653061,4.081632653061225,6.122448979591836,73.46938775510205,5.1020408163265305,5.0,2.75,DET,0
140,LOLB,Malik,Harrison,Malik Harrison,BAL,True,0,0,398,0,10,12,28,0,0,13,0,0,0,0,0,3,0,24,1,0,0,0,16,11,Malik,Harrison,1170.0,1168.0,3.0,25.0,24.0,Signed,Normal,72.0,0.0,0.0,BAL,tier_5,2.512562814070352,2.512562814070352,0.0,10.050251256281408,95.47738693467336,7.537688442211055,3.2663316582914574,0.625,BAL,-5
143,SS,Nick,Scott,Nick Scott,CIN,True,0,0,767,1,28,8,44,0,0,20,0,0,0,0,0,4,0,1,2,0,0,0,16,12,Nick,Scott,2499.0,2497.0,4.0,28.0,1.0,Signed,Normal,68.0,0.0,0.0,CIN,tier_6,2.607561929595828,2.607561929595828,1.303780964797914,7.822685788787484,93.8722294654498,5.215123859191656,2.607561929595828,1.0,CIN,0
148,ROLB,Dorian,Williams,Dorian Williams,BUF,True,0,0,405,0,13,10,35,0,0,21,0,0,0,0,0,2,0,2,0,0,0,0,16,8,Dorian,Williams,3043.0,3041.0,0.0,22.0,2.0,Signed,Normal,66.0,0.0,0.0,BUF,tier_6,0.0,0.0,0.0,4.938271604938271,118.51851851851852,4.938271604938271,5.185185185185185,1.1875,BUF,-4
149,CB,Christian,Benford,Christian Benford,BUF,True,0,0,549,0,10,2,26,0,0,23,0,0,0,0,0,5,0,2,3,0,0,0,12,8,Christian,Benford,201.0,199.0,1.0,22.0,2.0,Signed,Normal,73.0,0.0,0.0,BUF,tier_5,5.46448087431694,5.46448087431694,0.0,14.571948998178506,65.57377049180329,9.107468123861567,4.189435336976321,1.5,BUF,-2
151,MLB,Terrel,Bernard,Terrel Bernard,BUF,True,18,9,1059,4,50,41,102,1,0,67,6,0,4,0,0,8,0,2,6,1,3,0,16,15,Terrel,Bernard,212.0,210.0,1.0,24.0,2.0,Signed,Normal,71.0,0.0,0.0,BUF,tier_5,10.623229461756374,12.039660056657222,8.4985835694051,16.052880075542966,143.53163361661944,7.554296506137867,6.326723323890462,3.6875,BUF,16
152,LE,Greg,Rousseau,Greg Rousseau,BUF,True,0,0,631,0,13,11,26,0,0,2,0,0,0,0,0,3,0,2,9,2,5,0,13,13,Greg,Rousseau,2426.0,2424.0,2.0,23.0,2.0,Signed,Star,84.0,0.0,0.0,BUF,tier_3,28.129952456418383,32.091917591125195,3.1695721077654517,26.94136291600634,61.806656101426306,4.754358161648177,0.31695721077654515,-0.07692307692307693,BUF,0
153,CB,Steven,Nelson,Steven Nelson,HOU,True,0,74,1049,0,16,18,47,0,0,38,33,0,6,0,0,14,0,31,0,0,0,0,16,16,Steven,Nelson,2059.0,2057.0,8.0,30.0,31.0,Signed,Normal,81.0,0.0,0.0,HOU,tier_3,0.0,0.0,5.719733079122974,13.346043851286941,60.057197330791226,13.346043851286941,3.622497616777884,1.5,HOU,3
154,MLB,Denzel,Perryman,Denzel Perryman,HOU,True,0,0,748,0,41,49,78,0,0,40,0,0,0,0,0,1,0,31,6,0,1,0,13,12,Denzel,Perryman,2218.0,2216.0,8.0,30.0,31.0,Signed,Normal,79.0,0.0,0.0,HOU,tier_4,10.36096256684492,11.029411764705882,0.0,10.695187165775401,159.0909090909091,1.3368983957219251,5.347593582887701,3.0,HOU,3
155,FS,Marcus,Williams,Marcus Williams,BAL,True,0,0,590,0,15,7,17,0,0,8,0,0,0,0,0,5,0,24,0,0,0,0,10,10,Marcus,Williams,3060.0,3058.0,6.0,26.0,24.0,Signed,Star,87.0,0.0,0.0,BAL,tier_2,0.0,0.0,0.0,8.474576271186441,54.23728813559322,8.474576271186441,1.3559322033898304,0.3,BAL,-5
157,SS,Kyle,Hamilton,Kyle Hamilton,BAL,True,0,0,1108,0,20,24,63,1,0,28,0,0,1,0,0,7,0,24,6,1,3,0,16,16,Kyle,Hamilton,1119.0,1117.0,1.0,22.0,24.0,Signed,Star,85.0,0.0,0.0,BAL,tier_2,10.153429602888087,11.507220216606498,1.8050541516245489,14.44043321299639,74.90974729241877,6.31768953068592,2.527075812274368,1.3125,BAL,-3
158,CB,Brandon,Stephens,Brandon Stephens,BAL,True,0,56,696,0,13,3,42,0,0,43,52,0,2,0,0,8,0,24,0,0,0,0,16,9,Brandon,Stephens,2665.0,2663.0,2.0,25.0,24.0,Signed,Normal,70.0,0.0,0.0,BAL,tier_5,0.0,0.0,2.8735632183908044,11.494252873563218,79.02298850574712,11.494252873563218,6.17816091954023,2.1875,BAL,-1
159,RE,Odafe,Oweh,Odafe Oweh,BAL,True,0,0,480,0,10,11,22,0,0,0,0,0,0,0,0,0,0,24,3,1,4,0,11,9,Odafe,Oweh,2152.0,2150.0,2.0,24.0,24.0,Signed,Star,78.0,0.0,0.0,BAL,tier_4,20.833333333333332,25.0,2.0833333333333335,14.583333333333334,66.66666666666667,0.0,0.0,0.0,BAL,-2
161,FS,Geno,Stone,Geno Stone,BAL,True,0,97,688,0,13,7,33,0,0,18,36,0,6,0,0,7,0,24,0,0,0,0,16,6,Geno,Stone,2687.0,2685.0,3.0,24.0,24.0,Signed,Star,73.0,0.0,0.0,BAL,tier_5,0.0,0.0,8.720930232558139,10.174418604651164,66.86046511627906,10.174418604651164,2.616279069767442,0.6875,BAL,10
162,ROLB,Patrick,Queen,Patrick Queen,BAL,True,0,0,987,0,37,19,73,1,0,39,0,0,0,0,0,3,0,24,7,0,5,0,16,16,Patrick,Queen,2298.0,2296.0,3.0,24.0,24.0,Signed,Star,81.0,0.0,0.0,BAL,tier_3,15.957446808510637,18.4903748733536,0.0,15.197568389057752,111.44883485309018,3.0395136778115504,3.951367781155015,2.25,BAL,-3
163,LE,Justin,Madubuike,Justin Madubuike,BAL,True,0,0,756,0,13,12,42,0,0,0,0,0,0,0,0,0,0,24,15,1,12,0,16,11,Justin,Madubuike,1784.0,1782.0,3.0,25.0,24.0,Signed,Star,77.0,0.0,0.0,BAL,tier_4,47.61904761904761,55.55555555555555,1.3227513227513228,35.714285714285715,72.75132275132275,0.0,0.0,0.0,BAL,6
164,CB,Rock,Ya-Sin,Rock Ya-Sin,BAL,True,0,15,567,0,6,15,25,0,0,22,12,0,2,0,0,7,0,24,0,0,0,0,15,7,Rock,Ya-Sin,3167.0,3165.0,4.0,27.0,24.0,Signed,Star,79.0,0.0,0.0,BAL,tier_4,0.0,0.0,3.527336860670194,12.345679012345679,54.673721340388006,12.345679012345679,3.880070546737213,1.0,BAL,1
166,MLB,Roquan,Smith,Roquan Smith,BAL,True,0,0,1083,0,55,49,97,0,0,64,0,0,0,0,0,5,0,24,4,0,2,0,16,16,Roquan,Smith,2608.0,2606.0,5.0,26.0,24.0,Signed,XFactor,95.0,0.0,0.0,BAL,tier_0,6.925207756232687,7.848568790397045,0.0,10.156971375807942,140.35087719298244,4.616805170821792,5.909510618651892,3.6875,BAL,-3
167,CB,Arthur,Maulet,Arthur Maulet,BAL,True,0,0,434,0,14,4,20,0,0,19,0,0,0,0,0,3,0,24,4,0,2,0,13,2,Arthur,Maulet,1830.0,1828.0,6.0,30.0,24.0,Signed,Normal,73.0,0.0,0.0,BAL,tier_5,17.281105990783413,19.585253456221196,0.0,20.737327188940093,78.34101382488478,6.912442396313365,4.377880184331797,1.2307692307692308,BAL,-3
169,CB,Jaylen,Watson,Jaylen Watson,KC,True,0,0,324,0,6,1,15,0,0,16,0,0,0,0,0,2,0,8,1,0,1,0,15,1,Jaylen,Watson,2972.0,2970.0,1.0,24.0,8.0,Signed,Normal,72.0,0.0,0.0,KC,tier_5,8.487654320987653,10.030864197530864,0.0,12.345679012345679,64.81481481481481,6.172839506172839,4.938271604938271,0.9333333333333333,KC,-3
170,CB,Marlon,Humphrey,Marlon Humphrey,BAL,True,0,35,624,0,7,17,28,0,0,26,22,0,2,0,0,4,0,24,0,0,0,0,11,11,Marlon,Humphrey,1342.0,1340.0,6.0,27.0,24.0,Signed,Superstar,91.0,0.0,0.0,BAL,tier_1,0.0,0.0,3.205128205128205,6.41025641025641,56.08974358974359,6.41025641025641,4.166666666666666,2.0,BAL,-4
171,DT,Michael,Pierce,Michael Pierce,BAL,True,0,0,764,1,20,15,26,1,0,0,0,0,0,0,0,2,0,24,4,1,3,0,16,16,Michael,Pierce,2240.0,2238.0,7.0,30.0,24.0,Signed,Star,83.0,0.0,0.0,BAL,tier_3,12.107329842931938,14.070680628272251,2.617801047120419,11.780104712041885,60.20942408376963,2.617801047120419,0.0,-0.125,BAL,-3
173,LE,Jadeveon,Clowney,Jadeveon Clowney,BAL,True,10,0,593,1,15,6,21,0,0,1,0,0,0,0,0,3,0,24,8,1,5,0,13,11,Jadeveon,Clowney,525.0,523.0,9.0,30.0,24.0,Signed,Normal,80.0,0.0,0.0,BAL,tier_3,28.24620573355818,32.46205733558179,3.372681281618887,26.981450252951095,60.70826306913996,5.059021922428331,0.16863406408094433,-0.15384615384615385,BAL,0
174,CB,Ronald,Darby,Ronald Darby,BAL,True,0,0,686,0,15,9,30,1,0,24,0,0,0,0,0,5,0,24,1,0,0,0,16,5,Ronald,Darby,636.0,634.0,8.0,29.0,24.0,Signed,Normal,76.0,0.0,0.0,BAL,tier_4,1.4577259475218658,1.4577259475218658,0.0,8.746355685131196,65.59766763848395,7.288629737609329,3.498542274052478,1.1875,BAL,-1
175,DT,Brent,Urban,Brent Urban,BAL,True,0,0,326,0,12,11,22,1,0,0,0,0,0,0,0,2,0,24,8,1,1,0,16,0,Brent,Urban,2880.0,2878.0,9.0,32.0,24.0,Signed,Normal,73.0,0.0,0.0,BAL,tier_5,29.9079754601227,31.44171779141104,3.067484662576687,33.74233128834356,104.29447852760735,6.134969325153374,0.0,-0.125,BAL,3
193,RE,BJ,Ojulari,BJ Ojulari,ARI,True,0,0,312,0,12,4,15,0,0,1,0,0,0,0,0,0,0,6,4,0,1,0,15,4,BJ,Ojulari,2113.0,2111.0,0.0,21.0,6.0,Signed,Normal,70.0,0.0,0.0,ARI,tier_5,18.42948717948718,20.032051282051285,0.0,16.025641025641026,86.53846153846153,0.0,0.3205128205128205,0.06666666666666667,ARI,-4
198,CB,Jamel,Dean,Jamel Dean,TB,True,7,0,901,1,23,11,48,0,0,44,0,0,0,0,0,8,0,5,0,0,0,0,15,15,Jamel,Dean,684.0,682.0,4.0,26.0,5.0,Signed,Star,82.0,0.0,0.0,TB,tier_3,0.0,0.0,1.1098779134295227,8.879023307436182,78.80133185349611,8.879023307436182,4.8834628190899005,2.4,TB,-2
199,MLB,Devin,White,Devin White,TB,True,0,37,1078,0,51,34,78,0,0,45,26,0,2,0,0,8,0,5,3,0,2,0,15,15,Devin,White,3005.0,3003.0,4.0,25.0,5.0,Signed,Star,81.0,0.0,0.0,TB,tier_3,6.029684601113173,6.957328385899815,1.8552875695732838,12.059369202226346,119.66604823747682,7.421150278293135,4.174397031539889,2.466666666666667,TB,-3
201,DT,Greg,Gaines,Greg Gaines,TB,True,0,0,679,0,20,17,23,1,0,0,0,0,0,0,0,0,0,5,4,0,3,0,16,1,Greg,Gaines,960.0,958.0,4.0,27.0,5.0,Signed,Star,75.0,0.0,0.0,TB,tier_4,13.622974963181148,15.832106038291604,0.0,10.309278350515465,63.32842415316642,0.0,0.0,0.0,TB,-4
202,SS,Ryan,Neal,Ryan Neal,TB,True,0,13,1008,0,33,26,73,0,0,42,13,0,1,0,0,1,0,5,2,0,0,0,16,16,Ryan,Neal,2053.0,2051.0,5.0,27.0,5.0,Signed,Star,79.0,0.0,0.0,TB,tier_4,1.984126984126984,1.984126984126984,0.992063492063492,2.976190476190476,105.15873015873017,0.992063492063492,4.166666666666666,2.5625,TB,-1
204,DT,Derrick,Nnadi,Derrick Nnadi,KC,True,20,0,625,1,21,9,19,1,0,0,0,0,0,0,0,1,0,8,2,1,2,0,16,10,Derrick,Nnadi,2081.0,2079.0,5.0,27.0,8.0,Signed,Star,74.0,0.0,0.0,KC,tier_5,8.8,10.4,3.2,8.0,64.0,1.6,0.0,-0.0625,KC,-1
205,CB,Carlton,Davis III,Carlton Davis III,TB,True,0,26,904,0,15,16,41,1,0,49,20,0,2,0,0,10,0,5,0,0,0,0,14,14,Carlton,Davis III,647.0,645.0,5.0,26.0,5.0,Signed,Star,82.0,0.0,0.0,TB,tier_3,0.0,0.0,2.2123893805309733,11.061946902654867,61.94690265486726,11.061946902654867,5.420353982300885,2.7857142857142856,TB,-3
206,RE,William,Gholston,William Gholston,TB,True,0,0,307,0,6,1,9,0,0,0,0,0,1,0,0,2,0,5,0,0,2,0,16,1,William,Gholston,994.0,992.0,10.0,32.0,5.0,Signed,Normal,71.0,0.0,0.0,TB,tier_5,11.400651465798045,14.657980456026058,3.257328990228013,13.029315960912053,48.8599348534202,6.514657980456026,0.0,-0.125,TB,-4
207,ROLB,Lavonte,David,Lavonte David,TB,True,0,0,1142,0,47,40,100,0,0,67,0,0,0,0,0,9,0,5,9,1,2,0,16,16,Lavonte,David,642.0,640.0,11.0,33.0,5.0,Signed,XFactor,87.0,0.0,0.0,TB,tier_2,10.945709281961472,11.821366024518388,0.8756567425569177,17.513134851138354,128.7215411558669,7.880910683012259,5.866900175131348,3.625,TB,-2
209,CB,Mekhi,Blackmon,Mekhi Blackmon,MIN,True,0,0,401,0,9,15,29,0,0,16,0,0,0,0,0,6,0,30,0,0,0,0,14,0,Mekhi,Blackmon,226.0,224.0,0.0,24.0,30.0,Signed,Normal,72.0,0.0,0.0,MIN,tier_5,0.0,0.0,0.0,14.962593516209475,94.76309226932668,14.962593516209475,3.99002493765586,0.7142857142857143,MIN,1
210,LOLB,Ivan,Pace Jr,Ivan Pace Jr,MIN,True,0,0,619,0,20,15,46,1,0,27,0,0,0,0,0,1,0,30,0,0,0,0,16,12,Ivan,Pace Jr,2160.0,2158.0,0.0,22.0,30.0,Signed,Star,70.0,0.0,0.0,MIN,tier_5,0.0,0.0,0.0,1.6155088852988693,106.62358642972536,1.6155088852988693,4.361873990306947,1.625,MIN,-8
212,CB,Akayleb,Evans,Akayleb Evans,MIN,True,0,0,704,0,13,4,41,0,0,32,0,0,0,0,0,4,0,30,0,3,0,0,16,9,Akayleb,Evans,832.0,830.0,1.0,24.0,30.0,Signed,Normal,71.0,0.0,0.0,MIN,tier_5,0.0,0.0,4.261363636363636,5.681818181818182,76.70454545454545,5.681818181818182,4.545454545454546,1.75,MIN,1
215,LE,Patrick,Jones II,Patrick Jones II,MIN,True,0,0,334,0,3,0,6,0,0,1,0,0,0,0,0,0,0,30,2,0,0,0,16,1,Patrick,Jones II,1505.0,1503.0,2.0,24.0,30.0,Signed,Normal,71.0,0.0,0.0,MIN,tier_5,5.9880239520958085,5.9880239520958085,0.0,5.9880239520958085,26.94610778443114,0.0,0.29940119760479045,0.0625,MIN,-6
218,RE,D.J.,Wonnum,D.J. Wonnum,MIN,True,51,0,691,1,24,7,23,0,0,5,0,0,0,0,0,2,0,30,6,0,6,1,15,10,D.J.,Wonnum,3127.0,3125.0,3.0,25.0,30.0,Signed,Normal,73.0,0.0,0.0,MIN,tier_5,23.878437047756872,28.21997105643994,2.894356005788712,20.260492040520983,68.01736613603474,2.894356005788712,0.723589001447178,0.2,MIN,-1
219,CB,Byron,Murphy Jr,Byron Murphy Jr,MIN,True,0,69,1060,1,17,22,54,0,0,52,37,0,4,0,0,13,0,30,2,0,0,0,16,16,Byron,Murphy Jr,2025.0,2023.0,4.0,25.0,30.0,Signed,Star,79.0,0.0,0.0,MIN,tier_4,1.8867924528301887,1.8867924528301887,4.716981132075471,14.150943396226415,66.98113207547169,12.264150943396228,4.905660377358491,2.4375,MIN,3
220,LE,Dean,Lowry,Dean Lowry,MIN,True,38,0,607,3,19,15,23,1,0,2,0,0,0,0,0,1,0,30,5,2,4,0,15,3,Dean,Lowry,1760.0,1758.0,7.0,29.0,30.0,Signed,Normal,72.0,0.0,0.0,MIN,tier_5,19.769357495881383,23.064250411861615,8.237232289950576,16.474464579901152,69.19275123558484,1.6474464579901154,0.3294892915980231,0.06666666666666667,MIN,5
221,DT,Harrison,Phillips,Harrison Phillips,MIN,True,0,0,923,0,36,15,49,1,0,0,0,0,0,0,0,1,0,30,4,0,5,0,16,16,Harrison,Phillips,2230.0,2228.0,5.0,27.0,30.0,Signed,Star,81.0,0.0,0.0,MIN,tier_3,13.8136511375948,16.522210184182015,0.0,10.834236186348862,92.09100758396534,1.0834236186348862,0.0,-0.0625,MIN,-5
222,CB,Tre,Brown,Tre Brown,SEA,True,18,40,437,1,5,2,22,0,0,13,40,0,2,1,0,6,0,27,1,3,1,0,15,4,Tre,Brown,365.0,363.0,2.0,25.0,27.0,Signed,Normal,71.0,0.0,0.0,SEA,tier_5,6.2929061784897025,7.437070938215103,16.018306636155607,18.30663615560641,61.784897025171624,13.729977116704804,2.9748283752860414,0.4666666666666667,SEA,12
223,LOLB,Jordyn,Brooks,Jordyn Brooks,SEA,True,8,0,860,1,48,25,79,1,0,45,0,0,0,0,0,3,0,27,10,1,3,0,16,16,Jordyn,Brooks,326.0,324.0,3.0,25.0,27.0,Signed,Star,80.0,0.0,0.0,SEA,tier_3,17.732558139534884,19.476744186046513,2.3255813953488373,18.6046511627907,147.67441860465115,3.488372093023256,5.232558139534884,2.625,SEA,7
224,LE,Darrell,Taylor,Darrell Taylor,SEA,True,0,0,801,0,15,10,26,0,0,1,0,0,0,0,0,2,0,27,8,0,3,0,16,11,Darrell,Taylor,2739.0,2737.0,3.0,26.0,27.0,Signed,Normal,71.0,0.0,0.0,SEA,tier_5,16.541822721598002,18.414481897627965,0.0,16.229712858926344,51.18601747815231,2.4968789013732833,0.12484394506866417,-0.0625,SEA,-4
226,CB,Mike,Jackson Sr,Mike Jackson Sr,SEA,True,0,0,461,0,9,9,23,0,0,14,0,0,0,0,0,2,0,27,0,0,0,0,16,1,Mike,Jackson Sr,1389.0,1387.0,4.0,26.0,27.0,Signed,Normal,74.0,0.0,0.0,SEA,tier_5,0.0,0.0,0.0,4.3383947939262475,69.41431670281996,4.3383947939262475,3.036876355748373,0.75,SEA,-2
