Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,GAMESSTARTED,OLINEPANCAKES,OLINESACKSALLOWED,DOWNSPLAYED,STAT_KEEP,GAMESPLAYED,YEARBYYEARTEAMINDEX,GAMERATING,SEAS_YEAR,FirstName_y,LastName_y,PLYR_ASSETNAME,Row Excel,Row Editor,YearsPro,Age,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,SacksPer1000Snaps,TeamName_y,SkillPointOL
1644,LT,Nolan,Potter,Nolan Potter,MIA,16,0,7,1119,False,16,11,0,6,Nolan,Potter,PotterNolan_420,3360.0,3358.0,5.0,28.0,11.0,Signed,Star,89.0,0.0,0.0,MIA,tier_2,6.255585344057194,MIA,2
1646,RT,Andrew,Babalola,Andrew Babalola,MIA,16,0,9,1119,False,16,11,0,6,Andrew,Babalola,AndrewBabalola_2823,3418.0,3416.0,1.0,22.0,11.0,Signed,Normal,77.0,0.0,0.0,MIA,tier_4,8.04289544235925,MIA,-1
1647,RG,Lance,Heard,Lance Heard,HOU,15,1,2,1022,False,15,31,0,6,Lance,Heard,,1406.0,1404.0,3.0,25.0,31.0,Signed,Normal,85.0,0.0,0.0,HOU,tier_2,1.9569471624266144,HOU,-1
1649,LG,Kenyon,Green,Kenyon Green,HOU,14,1,2,933,False,14,31,0,6,Kenyon,Green,GreenKenyon_22341,1067.0,1065.0,7.0,28.0,31.0,Signed,Star,81.0,0.0,0.0,HOU,tier_3,2.1436227224008575,HOU,4
1651,LT,J'ven,Williams,J'ven Williams,ARI,14,0,15,1010,False,14,6,0,6,J'ven,Williams,J'venWilliams_28528,2551.0,2549.0,1.0,24.0,6.0,Signed,Normal,74.0,0.0,0.0,ARI,tier_5,14.85148514851485,ARI,-6
1653,LT,Jedrick,Wills Jr,Jedrick Wills Jr,ARI,16,0,15,1197,False,16,6,0,6,Jedrick,Wills Jr,WillsJrJedrick_20968,3082.0,3080.0,9.0,30.0,6.0,Signed,Star,79.0,0.0,0.0,ARI,tier_4,12.531328320802004,ARI,-4
1654,RG,Aliou,Bah,Aliou Bah,ARI,14,0,4,1035,False,14,6,0,6,Aliou,Bah,,774.0,772.0,2.0,25.0,6.0,Signed,Normal,85.0,0.0,0.0,ARI,tier_2,3.864734299516908,ARI,-6
1655,C,Connor,Lew,Connor Lew,ARI,16,0,3,1145,False,16,6,0,6,Connor,Lew,,2400.0,2398.0,2.0,24.0,6.0,Signed,Normal,75.0,0.0,0.0,ARI,tier_4,2.6200873362445414,ARI,2
1657,LG,Ben,Christman,Ben Christman,ARI,16,0,8,1288,False,16,6,0,6,Ben,Christman,,2139.0,2137.0,3.0,26.0,6.0,Signed,Superstar,97.0,0.0,0.0,ARI,tier_0,6.211180124223602,ARI,-9
1658,RG,Austin,Corbett,Austin Corbett,BAL,14,7,3,953,False,14,24,0,6,Austin,Corbett,CorbettAustin_13177,576.0,574.0,11.0,33.0,24.0,Signed,Star,75.0,0.0,0.0,BAL,tier_4,3.1479538300104934,BAL,-1
1670,RT,Patrick,Paul,Patrick Paul,NE,14,0,9,986,False,14,21,0,6,Patrick,Paul,PaulPatrick_274,3214.0,3212.0,5.0,27.0,21.0,Signed,Normal,78.0,0.0,0.0,NE,tier_4,9.127789046653144,NE,-1
1672,RG,Raymond,Pulido,Raymond Pulido,NE,14,0,5,1025,False,14,21,0,6,Raymond,Pulido,PulidoRaymond_325,3265.0,3263.0,2.0,25.0,21.0,Signed,Star,79.0,0.0,0.0,NE,tier_4,4.878048780487805,NE,-4
1673,LT,Monroe,Freeling,Monroe Freeling,NE,15,0,7,1095,False,15,21,0,6,Monroe,Freeling,,2531.0,2529.0,2.0,25.0,21.0,Signed,Star,89.0,0.0,0.0,NE,tier_2,6.392694063926941,NE,2
1675,RG,Cesar,Ruiz,Cesar Ruiz,DEN,16,0,3,1032,False,16,3,0,6,Cesar,Ruiz,RuizCesar_20972,2436.0,2434.0,9.0,30.0,3.0,Signed,Star,73.0,0.0,0.0,DEN,tier_5,2.9069767441860463,DEN,0
1678,LG,Elgton,Jenkins,Elgton Jenkins,WAS,15,0,8,1081,False,15,25,0,6,Elgton,Jenkins,JenkinsElgton_20376,1437.0,1435.0,10.0,33.0,25.0,Signed,Star,84.0,0.0,0.0,WAS,tier_3,7.400555041628122,WAS,-5
1679,C,Beaux,Limmer,Beaux Limmer,WAS,14,0,8,959,False,14,25,0,6,Beaux,Limmer,,3296.0,3294.0,5.0,28.0,25.0,Signed,Normal,86.0,0.0,0.0,WAS,tier_2,8.342022940563087,WAS,-6
1680,RT,Tyler,Guyton,Tyler Guyton,WAS,16,0,7,1146,False,16,25,0,6,Tyler,Guyton,GuytonTyler_318,3258.0,3256.0,5.0,27.0,25.0,Signed,Normal,81.0,0.0,0.0,WAS,tier_3,6.108202443280977,WAS,1
1681,RG,Graham,Barton,Graham Barton,WAS,15,0,6,1145,False,15,25,0,6,Graham,Barton,BartonGraham_280,3220.0,3218.0,5.0,27.0,25.0,Signed,Normal,86.0,0.0,0.0,WAS,tier_2,5.240174672489083,WAS,-6
1682,LT,Olumuyiwa,Fashanu,Olumuyiwa Fashanu,WAS,16,0,7,1152,False,16,25,0,6,Olumuyiwa,Fashanu,,3201.0,3199.0,5.0,26.0,25.0,Signed,Star,83.0,0.0,0.0,WAS,tier_3,6.076388888888889,WAS,4
1683,C,Jager,Burton,Jager Burton,LAR,13,0,9,972,False,13,23,0,6,Jager,Burton,JagerBurton_4836,710.0,708.0,4.0,26.0,23.0,Signed,Normal,83.0,0.0,0.0,LAR,tier_3,9.25925925925926,LAR,-5
1685,RT,Immanuel,Iheanacho,Immanuel Iheanacho,LAR,14,0,5,945,False,14,23,0,6,Immanuel,Iheanacho,ImmanuelIheanacho_29113,2082.0,2080.0,0.0,21.0,23.0,Signed,Normal,74.0,0.0,0.0,LAR,tier_5,5.291005291005291,LAR,3
1687,RG,Chase,Bisontis,Chase Bisontis,LAR,16,0,2,1198,False,16,23,0,6,Chase,Bisontis,,325.0,323.0,2.0,25.0,23.0,Signed,Normal,83.0,0.0,0.0,LAR,tier_3,1.669449081803005,LAR,1
1689,LT,Will,Campbell,Will Campbell,LAR,9,0,7,697,False,14,23,0,6,Will,Campbell,,140.0,138.0,4.0,26.0,23.0,Signed,Normal,72.0,0.0,0.0,LAR,tier_5,10.043041606886657,LAR,-3
1690,LT,Cam,Robinson,Cam Robinson,KC,16,2,10,1079,False,16,8,0,6,Cam,Robinson,RobinsonCam_12557,2394.0,2392.0,12.0,33.0,8.0,Signed,Normal,85.0,0.0,0.0,KC,tier_2,9.267840593141797,KC,-3
1691,RG,Trey,Smith,Trey Smith,KC,16,10,5,1144,False,16,8,0,6,Trey,Smith,SmithTrey_21648,2615.0,2613.0,8.0,30.0,8.0,Signed,Superstar,91.0,0.0,0.0,KC,tier_1,4.370629370629371,KC,-7
1692,C,Creed,Humphrey,Creed Humphrey,KC,16,10,2,1203,False,16,8,0,6,Creed,Humphrey,HumphreyCreed_21551,1340.0,1338.0,8.0,31.0,8.0,Signed,Superstar,92.0,0.0,0.0,KC,tier_1,1.6625103906899419,KC,1
1694,RG,Eugene,Brooks,Eugene Brooks,NYG,15,0,0,1098,False,15,15,0,6,Eugene,Brooks,EugeneBrooks_28431,2806.0,2804.0,1.0,24.0,15.0,Signed,Normal,72.0,0.0,0.0,NYG,tier_5,0.0,NYG,12
1695,C,Josh,Myers,Josh Myers,NYG,16,0,3,1252,False,16,15,0,6,Josh,Myers,MyersJosh_21654,2041.0,2039.0,8.0,31.0,15.0,Signed,Normal,78.0,0.0,0.0,NYG,tier_4,2.3961661341853033,NYG,5
1696,LT,Elijah,Pritchett,Elijah Pritchett,NYG,11,0,4,641,False,11,15,0,6,Elijah,Pritchett,PritchettElijah_378,2346.0,2344.0,2.0,25.0,15.0,Signed,Star,87.0,0.0,0.0,NYG,tier_2,6.240249609984399,NYG,2
1697,RT,Paris,Johnson Jr,Paris Johnson Jr,NYG,14,0,6,1043,False,14,15,0,6,Paris,Johnson Jr,JohnsonJrParis_22699,1457.0,1455.0,6.0,28.0,15.0,Signed,Normal,79.0,0.0,0.0,NYG,tier_4,5.752636625119846,NYG,2
1698,LG,Andrew,Vorhees,Andrew Vorhees,NYG,16,0,4,1181,False,16,15,0,6,Andrew,Vorhees,VorheesAndrew_22854,2917.0,2915.0,6.0,30.0,15.0,Signed,Normal,86.0,0.0,0.0,NYG,tier_2,3.3869602032176123,NYG,-1
1699,LT,Elishah,Jackett,Elishah Jackett,NYG,5,0,4,724,False,16,15,0,6,Elishah,Jackett,ElishahJackett_28731,1884.0,1882.0,1.0,23.0,15.0,Signed,Normal,67.0,0.0,0.0,NYG,tier_6,5.524861878453039,NYG,7
1701,C,Andrew,Page,Andrew Page,CLE,16,7,2,1146,False,16,4,0,6,Andrew,Page,AndrewPage_2831,1234.0,1232.0,1.0,23.0,4.0,Signed,Star,81.0,0.0,0.0,CLE,tier_3,1.7452006980802792,CLE,4
1702,RT,Andrew,Sprague,Andrew Sprague,CLE,15,2,11,1033,False,15,4,0,6,Andrew,Sprague,AndrewSprague_28125,3081.0,3079.0,1.0,23.0,4.0,Signed,Normal,77.0,0.0,0.0,CLE,tier_4,10.648596321393997,CLE,-4
1704,LG,Tyler,Smith,Tyler Smith,CLE,16,2,4,1215,False,16,4,0,6,Tyler,Smith,SmithTyler_22445,2617.0,2615.0,7.0,28.0,4.0,Signed,Superstar,83.0,0.0,0.0,CLE,tier_3,3.292181069958848,CLE,1
1705,RG,DJ,Campbell,DJ Campbell,CLE,14,2,1,992,False,14,4,0,6,DJ,Campbell,,95.0,93.0,3.0,26.0,4.0,Signed,Normal,78.0,0.0,0.0,CLE,tier_4,1.0080645161290323,CLE,5
1706,RG,Isendre,Ahfua,Isendre Ahfua,MIN,12,3,3,934,False,12,30,0,6,Isendre,Ahfua,,3636.0,3634.0,1.0,23.0,30.0,Signed,Superstar,85.0,0.0,0.0,MIN,tier_2,3.2119914346895073,MIN,-3
1707,LG,Will,Hernandez,Will Hernandez,MIN,16,1,2,1138,False,16,30,0,6,Will,Hernandez,HernandezWill_13114,1224.0,1222.0,11.0,33.0,30.0,Signed,Normal,82.0,0.0,0.0,MIN,tier_3,1.757469244288225,MIN,4
1709,RT,Mackey,Maillho,Mackey Maillho,TEN,14,3,7,1054,False,14,29,0,6,Mackey,Maillho,,1439.0,1437.0,3.0,26.0,29.0,Signed,Normal,81.0,0.0,0.0,TEN,tier_3,6.641366223908919,TEN,1
1710,RG,Kevin,Dotson,Kevin Dotson,TEN,14,2,0,1063,False,14,29,0,6,Kevin,Dotson,DotsonKevin_21196,734.0,732.0,9.0,32.0,29.0,Signed,Star,73.0,0.0,0.0,TEN,tier_5,0.0,TEN,12
1712,LT,Jackson,Cantwell,Jackson Cantwell,JAX,16,3,3,1120,False,16,16,0,6,Jackson,Cantwell,JacksonCantwell_2917,2277.0,2275.0,0.0,21.0,16.0,Signed,Star,81.0,0.0,0.0,JAX,tier_3,2.6785714285714284,JAX,8
1714,RG,Zack,Martin,Zack Martin,PIT,16,2,7,1111,False,16,28,0,6,Zack,Martin,MartinZack_12348,1812.0,1810.0,15.0,38.0,28.0,Signed,Star,77.0,0.0,0.0,PIT,tier_4,6.300630063006301,PIT,-7
1715,RT,Francis,Mauigoa,Francis Mauigoa,JAX,16,2,11,1120,False,16,16,0,6,Francis,Mauigoa,,987.0,985.0,3.0,24.0,16.0,Signed,Star,83.0,0.0,0.0,JAX,tier_3,9.821428571428571,JAX,-2
1716,LG,Cooper,Beebee,Cooper Beebee,JAX,12,12,2,856,False,12,16,0,6,Cooper,Beebee,,3304.0,3302.0,5.0,28.0,16.0,Signed,Superstar,91.0,0.0,0.0,JAX,tier_1,2.336448598130841,JAX,1
1717,C,Sedrick,Van Pran,Sedrick Van Pran,JAX,15,0,6,1117,False,15,16,0,6,Sedrick,Van Pran,,3256.0,3254.0,5.0,27.0,16.0,Signed,Star,89.0,0.0,0.0,JAX,tier_2,5.371530886302597,JAX,-3
1718,RG,Ezra,Cleveland,Ezra Cleveland,JAX,16,7,3,1120,False,16,16,0,6,Ezra,Cleveland,ClevelandEzra_20966,522.0,520.0,9.0,31.0,16.0,Signed,Star,85.0,0.0,0.0,JAX,tier_2,2.6785714285714284,JAX,-3
1723,RT,Guerby,Lambert,Guerby Lambert,PIT,16,7,7,1062,False,16,28,0,6,Guerby,Lambert,GuerbyLambert_28220,1196.0,1194.0,1.0,24.0,28.0,Signed,Normal,72.0,0.0,0.0,PIT,tier_5,6.5913370998116765,PIT,3
1740,RT,Josh,Simmons,Josh Simmons,MIN,16,2,9,1115,False,16,30,0,6,Josh,Simmons,,919.0,917.0,4.0,27.0,30.0,Signed,Star,83.0,0.0,0.0,MIN,tier_3,8.071748878923767,MIN,-2
1741,RG,Quinn,Meinerz,Quinn Meinerz,CHI,16,5,3,1123,False,16,0,0,6,Quinn,Meinerz,MeinerzQuinn_21842,1913.0,1911.0,8.0,30.0,0.0,Signed,Star,75.0,0.0,0.0,CHI,tier_4,2.6714158504007126,CHI,-1
1742,C,Justin,Evans-Jenkins,Justin Evans-Jenkins,MIN,14,1,3,943,False,14,30,0,6,Justin,Evans-Jenkins,,1475.0,1473.0,2.0,24.0,30.0,Signed,Normal,78.0,0.0,0.0,MIN,tier_4,3.181336161187699,MIN,2
1743,LT,Christian,Darrisaw,Christian Darrisaw,MIN,16,5,11,1133,False,16,30,0,6,Christian,Darrisaw,DarrisawChristian_21534,639.0,637.0,8.0,30.0,30.0,Signed,Star,82.0,0.0,0.0,MIN,tier_3,9.70873786407767,MIN,-2
1744,C,Jake,Renfro,Jake Renfro,LV,16,0,5,1038,False,16,22,0,6,Jake,Renfro,,773.0,771.0,4.0,27.0,22.0,Signed,Normal,74.0,0.0,0.0,LV,tier_5,4.816955684007707,LV,0
1747,LG,Cam'Ron,Johnson,Cam'Ron Johnson,LV,16,0,7,1168,False,16,22,0,6,Cam'Ron,Johnson,,1751.0,1749.0,4.0,26.0,22.0,Signed,Star,84.0,0.0,0.0,LV,tier_3,5.993150684931506,LV,-2
1751,C,Josh,Kreutz,Josh Kreutz,TEN,16,4,6,1160,False,16,29,0,6,Josh,Kreutz,,1878.0,1876.0,3.0,26.0,29.0,Signed,Normal,76.0,0.0,0.0,TEN,tier_4,5.172413793103448,TEN,-1
1752,LT,Kadyn,Proctor,Kadyn Proctor,CLE,16,4,11,1145,False,16,4,0,6,Kadyn,Proctor,,2318.0,2316.0,3.0,24.0,4.0,Signed,Superstar,92.0,0.0,0.0,CLE,tier_1,9.606986899563319,CLE,-4
1753,LT,Broderick,Jones,Broderick Jones,PIT,16,8,5,1069,False,16,28,0,6,Broderick,Jones,JonesBroderick_22849,1519.0,1517.0,6.0,28.0,28.0,Signed,Superstar,96.0,0.0,0.0,PIT,tier_0,4.677268475210477,PIT,3
1755,RT,Penei,Sewell,Penei Sewell,DET,16,9,9,1145,False,16,18,0,6,Penei,Sewell,SewellPenei_21540,2513.0,2511.0,8.0,28.0,18.0,Signed,Superstar,99.0,0.0,0.0,DET,tier_0,7.860262008733625,DET,-6
