Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,STAT_KEEP,DLINEFUMBLERECOVERYYARDS,DSECINTRETURNYARDS,DOWNSPLAYED,DLINEFUMBLERECOVERIES,ASSDEFTACKLES,BIGHITS,DEFTACKLES,DLINEHALFSACK,SEAS_YEAR,CTHALLOWED,DSECINTLONGESTRETURN,DLINESAFETIES,DSECINTS,DSECINTTDS,GAMERATING,DEFPASSDEFLECTIONS,DLINEBLOCKS,YEARBYYEARTEAMINDEX,DEFTACKLESFORLOSS,DLINEFORCEDFUMBLES,DLINESACKS,DLINEFUMBLETDS,GAMESPLAYED,GAMESSTARTED,FirstName_y,LastName_y,PLYR_ASSETNAME,Row Excel,Row Editor,YearsPro,Age,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,DLSacksAndTFLPer1000Snaps,DTSacksAndTFLPer1000Snaps,TotalTurnoversPer1000Snaps,LBSacksTFLPassDeflPer1000Snaps,TacklesPer1000Snaps,CBPassDeflPer1000Snaps,CBCatchAllowPer100Snaps,SafetiesCatchAllowMinusPDPerGame,TeamName_y,SkillPointDef
644,DT,Simeon,Barrow Jr.,Simeon Barrow Jr.,BAL,True,18,0,680,2,11,19,34,1,6,1,0,0,0,0,0,0,0,24,8,2,8,0,16,16,Simeon,Barrow Jr.,,811.0,809.0,4.0,26.0,24.0,Signed,Star,83.0,0.0,0.0,BAL,tier_3,32.352941176470594,37.64705882352941,5.88235294117647,23.52941176470588,66.17647058823529,0.0,0.14705882352941177,0.0625,BAL,1
647,LE,Jordan,Renaud,Jordan Renaud,SF,True,0,0,414,0,7,15,18,0,6,0,0,0,0,0,0,0,0,14,11,0,4,0,16,5,Jordan,Renaud,,2212.0,2210.0,3.0,25.0,14.0,Signed,Normal,68.0,0.0,0.0,SF,tier_6,43.47826086956522,47.82608695652174,0.0,36.231884057971016,60.386473429951685,0.0,0.0,0.0,SF,4
658,CB,Cormani,McClain,Cormani McClain,LV,True,0,8,833,0,12,33,37,0,6,27,8,0,1,0,0,7,0,22,0,0,0,0,13,13,Cormani,McClain,,2123.0,2121.0,3.0,24.0,22.0,Signed,Normal,87.0,0.0,0.0,LV,tier_2,0.0,0.0,1.2004801920768307,8.403361344537815,58.8235294117647,8.403361344537815,3.241296518607443,1.5384615384615385,LV,-3
660,MLB,Zayden,Walker,Zayden Walker,NYJ,True,12,0,864,1,26,53,66,0,6,43,0,0,0,0,0,1,0,17,2,2,1,0,16,16,Zayden,Walker,ZaydenWalker_2825,1963.0,1961.0,1.0,22.0,17.0,Signed,Normal,80.0,0.0,0.0,NYJ,tier_3,4.340277777777778,4.861111111111112,3.472222222222222,4.62962962962963,106.48148148148148,1.1574074074074074,4.976851851851852,2.625,NYJ,1
663,LOLB,Jihaad,Campbell,Jihaad Campbell,CLE,True,0,0,506,0,15,23,31,0,6,15,0,0,0,0,0,4,1,4,5,0,0,0,15,15,Jihaad,Campbell,,350.0,348.0,4.0,26.0,4.0,Signed,Star,79.0,0.0,0.0,CLE,tier_4,9.881422924901186,9.881422924901186,1.976284584980237,17.786561264822137,90.9090909090909,7.905138339920948,2.9644268774703555,0.7333333333333333,CLE,8
667,MLB,Scooby,Williams,Scooby Williams,ATL,True,0,0,393,0,6,3,6,1,6,1,0,0,0,0,0,0,0,13,1,0,0,0,14,14,Scooby,Williams,,1765.0,1763.0,3.0,25.0,13.0,Signed,Normal,75.0,0.0,0.0,ATL,tier_4,2.544529262086514,2.544529262086514,0.0,2.544529262086514,30.534351145038165,0.0,0.2544529262086514,0.07142857142857142,ATL,-7
668,CB,Cam,Taylor-Britt,Cam Taylor-Britt,CHI,True,45,0,1126,2,31,63,82,1,6,47,0,0,1,0,0,13,0,0,1,2,0,0,16,16,Cam,Taylor-Britt,TaylorBrittCam_22220,2751.0,2749.0,7.0,29.0,0.0,Signed,Star,80.0,0.0,0.0,CHI,tier_3,0.8880994671403197,0.8880994671403197,4.440497335701599,12.433392539964476,100.35523978685613,11.545293072824157,4.174067495559503,2.125,CHI,2
671,CB,Antonio,Kite,Antonio Kite,KC,True,0,0,768,0,9,18,29,0,6,13,0,0,0,0,0,6,0,8,0,0,0,0,16,1,Antonio,Kite,,364.0,362.0,2.0,24.0,8.0,Signed,Normal,68.0,0.0,0.0,KC,tier_6,0.0,0.0,0.0,7.8125,49.479166666666664,7.8125,1.6927083333333333,0.4375,KC,1
683,ROLB,Justin,Williams,Justin Williams,NYJ,True,0,0,676,0,30,46,54,0,6,35,0,0,0,0,0,6,0,17,2,0,1,0,12,12,Justin,Williams,WilliamsJustin_262,63.0,61.0,2.0,23.0,17.0,Signed,Star,88.0,0.0,0.0,NYJ,tier_2,5.547337278106508,6.213017751479291,0.0,13.313609467455622,124.2603550295858,8.875739644970414,5.177514792899409,2.4166666666666665,NYJ,3
690,CB,Josh,Newton,Josh Newton,NO,True,0,0,1113,0,24,36,47,0,6,40,0,0,0,0,0,6,0,26,0,0,0,0,16,16,Josh,Newton,NewtonJosh_292,3232.0,3230.0,5.0,28.0,26.0,Signed,Star,83.0,0.0,0.0,NO,tier_3,0.0,0.0,0.0,5.3908355795148255,63.7915543575921,5.3908355795148255,3.5938903863432166,2.125,NO,-7
702,ROLB,Taariq,Al-Uqdah,Taariq Al-Uqdah,SF,True,0,0,315,0,5,2,7,0,6,1,0,0,0,0,0,1,0,14,2,0,0,0,16,15,Taariq,Al-Uqdah,,1184.0,1182.0,2.0,25.0,14.0,Signed,Normal,69.0,0.0,0.0,SF,tier_6,6.349206349206349,6.349206349206349,0.0,9.523809523809526,38.0952380952381,3.1746031746031744,0.31746031746031744,0.0,SF,5
715,SS,Deyjhon,Pettaway,Deyjhon Pettaway,TB,True,0,13,1014,0,24,24,46,0,6,27,13,0,1,0,0,12,0,5,4,0,0,0,14,13,Deyjhon,Pettaway,DeyjhonPettaway_29413,1397.0,1395.0,0.0,22.0,5.0,Signed,Normal,68.0,0.0,0.0,TB,tier_6,3.9447731755424065,3.9447731755424065,0.9861932938856016,15.779092702169626,69.03353057199212,11.834319526627219,2.6627218934911245,1.0714285714285714,TB,3
738,CB,Jaheim,Singletary,Jaheim Singletary,LV,True,0,0,639,0,11,16,23,0,6,14,0,0,0,0,0,5,0,22,0,0,0,0,16,0,Jaheim,Singletary,SingletaryJaheim_517,817.0,815.0,2.0,25.0,22.0,Signed,Normal,72.0,0.0,0.0,LV,tier_5,0.0,0.0,0.0,7.82472613458529,53.208137715179966,7.82472613458529,2.190923317683881,0.5625,LV,-1
743,ROLB,Isaiah,Nixon,Isaiah Nixon,SF,True,0,0,303,0,0,3,4,0,6,0,0,0,0,0,0,0,0,14,0,0,0,0,14,6,Isaiah,Nixon,IsaiahNixon_2863334,2749.0,2747.0,1.0,23.0,14.0,Signed,Normal,67.0,0.0,0.0,SF,tier_6,0.0,0.0,0.0,0.0,13.201320132013201,0.0,0.0,0.0,SF,-6
745,CB,Greg,Newsome II,Greg Newsome II,DET,True,11,0,1234,1,20,47,71,0,6,46,0,0,0,0,0,13,0,18,1,1,0,0,16,1,Greg,Newsome II,NewsomeIIGreg_21457,2062.0,2060.0,8.0,29.0,18.0,Signed,Star,75.0,0.0,0.0,DET,tier_4,0.8103727714748784,0.8103727714748784,1.6207455429497568,11.345218800648299,73.74392220421394,10.53484602917342,3.727714748784441,2.0625,DET,-1
747,LOLB,Demarcus,Riddick,Demarcus Riddick,DET,True,0,3,871,0,28,37,60,1,6,35,2,0,2,0,0,0,0,18,4,0,0,0,13,13,Demarcus,Riddick,DemarcusRiddick_28128,1811.0,1809.0,1.0,23.0,18.0,Signed,Star,79.0,0.0,0.0,DET,tier_4,4.5924225028702645,4.5924225028702645,2.2962112514351323,4.5924225028702645,101.0332950631458,0.0,4.018369690011482,2.6923076923076925,DET,2
749,LOLB,Zaydrius,Raineysale,Zaydrius Raineysale,NE,True,0,0,370,0,5,3,4,0,6,0,0,0,0,0,0,0,0,21,0,0,0,0,16,0,Zaydrius,Raineysale,ZaydriusRaineysale_28314,3435.0,3433.0,1.0,22.0,21.0,Signed,Normal,71.0,0.0,0.0,NE,tier_5,0.0,0.0,0.0,0.0,24.324324324324326,0.0,0.0,0.0,NE,-6
755,ROLB,Jamal,Anderson,Jamal Anderson,NE,True,0,0,392,0,5,9,12,0,6,0,0,0,0,0,0,0,0,21,0,0,0,0,16,0,Jamal,Anderson,JamalAnderson_28714,2529.0,2527.0,1.0,23.0,21.0,Signed,Normal,63.0,0.0,0.0,NE,tier_6,0.0,0.0,0.0,0.0,43.36734693877551,0.0,0.0,0.0,NE,-3
761,DT,Devan,Houstan,Devan Houstan,KC,True,0,0,519,0,10,17,25,0,6,0,0,0,0,0,0,1,0,8,9,0,8,0,16,3,Devan,Houstan,DevanHoustan_28443,587.0,585.0,1.0,24.0,8.0,Signed,Normal,72.0,0.0,0.0,KC,tier_5,44.31599229287091,51.25240847784201,0.0,34.68208092485549,67.4373795761079,1.9267822736030829,0.0,-0.0625,KC,5
767,DT,Earl,Miller Jr,Earl Miller Jr,NO,True,16,0,375,1,9,21,26,0,6,0,0,0,0,0,0,1,0,26,8,1,3,0,14,2,Earl,Miller Jr,,1460.0,1458.0,3.0,26.0,26.0,Signed,Normal,71.0,0.0,0.0,NO,tier_5,35.333333333333336,38.93333333333334,5.333333333333333,32.0,93.33333333333334,2.6666666666666665,0.0,-0.07142857142857142,NO,3
784,MLB,Jack,Campbell,Jack Campbell,DAL,True,45,0,922,2,32,65,78,0,6,51,0,0,0,0,0,10,0,10,1,3,1,0,14,14,Jack,Campbell,CampbellJack_22705,439.0,437.0,6.0,29.0,10.0,Signed,Superstar,91.0,0.0,0.0,DAL,tier_1,2.982646420824295,3.470715835140998,5.422993492407809,13.015184381778742,119.3058568329718,10.845986984815617,5.531453362255966,2.9285714285714284,DAL,4
789,RE,Dashawn,Womack,Dashawn Womack,NO,True,37,0,699,2,15,41,43,0,6,0,0,1,0,0,0,0,0,26,13,2,9,0,14,14,Dashawn,Womack,,834.0,832.0,3.0,24.0,26.0,Signed,XFactor,93.0,0.0,0.0,NO,tier_1,41.13018597997139,46.92417739628039,7.15307582260372,31.473533619456365,82.97567954220315,0.0,0.0,0.0,NO,2
805,CB,DJ,Waller Jr,DJ Waller Jr,KC,True,0,0,1159,0,19,33,49,1,6,38,0,0,0,0,0,8,0,8,1,0,0,0,16,3,DJ,Waller Jr,DJWaller Jr_28334,3189.0,3187.0,1.0,23.0,8.0,Signed,Normal,70.0,0.0,0.0,KC,tier_5,0.8628127696289906,0.8628127696289906,0.0,7.765314926660914,58.671268334771355,6.9025021570319245,3.278688524590164,1.875,KC,-2
806,CB,Daylen,Austin,Daylen Austin,JAX,True,0,0,999,0,17,23,32,0,6,28,0,0,0,0,0,19,0,16,1,0,0,0,14,14,Daylen,Austin,,1076.0,1074.0,3.0,24.0,16.0,Signed,Star,77.0,0.0,0.0,JAX,tier_4,1.001001001001001,1.001001001001001,0.0,20.02002002002002,49.049049049049046,19.01901901901902,2.8028028028028027,0.6428571428571429,JAX,2
809,SS,Trey,McNutt,Trey McNutt,BAL,True,24,25,1189,1,35,48,76,0,6,39,17,0,2,1,0,7,0,24,0,1,0,0,16,4,Trey,McNutt,TreyMcNutt_29315,1849.0,1847.0,0.0,22.0,24.0,Signed,Normal,76.0,0.0,0.0,BAL,tier_4,0.0,0.0,4.205214465937763,5.887300252312868,93.35576114381834,5.887300252312868,3.280067283431455,2.0,BAL,3
816,RE,Neeo,Avery,Neeo Avery,MIA,True,0,0,508,0,19,19,20,1,6,0,0,0,0,0,0,0,0,11,6,0,4,0,13,13,Neeo,Avery,AveryNeeo_366,1492.0,1490.0,2.0,24.0,11.0,Signed,Superstar,83.0,0.0,0.0,MIA,tier_3,25.590551181102363,29.133858267716537,0.0,19.68503937007874,76.7716535433071,0.0,0.0,0.0,MIA,-6
819,RE,Brandon,Davis-Swain,Brandon Davis-Swain,NO,True,24,0,550,1,9,23,30,0,6,1,0,0,0,0,0,0,0,26,9,1,1,0,14,10,Brandon,Davis-Swain,BrandonDavis-Swain_2856,2345.0,2343.0,1.0,23.0,26.0,Signed,Normal,76.0,0.0,0.0,NO,tier_4,19.545454545454547,20.36363636363636,3.6363636363636362,18.18181818181818,70.9090909090909,0.0,0.18181818181818182,0.07142857142857142,NO,-3
823,DT,Keith,Randolph Jr.,Keith Randolph Jr.,ATL,True,15,0,720,1,16,31,49,0,6,0,0,0,0,0,0,1,0,13,13,1,8,0,14,14,Keith,Randolph Jr.,,1286.0,1284.0,4.0,27.0,13.0,Signed,Normal,83.0,0.0,0.0,ATL,tier_3,37.5,42.5,2.7777777777777777,30.555555555555554,90.27777777777777,1.3888888888888888,0.0,-0.07142857142857142,ATL,1
831,SS,Joe,Hall III,Joe Hall III,DAL,True,0,47,1240,0,39,54,71,0,6,42,14,0,4,0,0,11,0,10,0,1,0,0,16,16,Joe,Hall III,HallIIIJoe_648,1322.0,1320.0,2.0,24.0,10.0,Signed,Star,86.0,0.0,0.0,DAL,tier_2,0.0,0.0,4.032258064516129,8.870967741935484,88.70967741935485,8.870967741935484,3.387096774193549,1.9375,DAL,1
840,CB,Rickey,Gibson III,Rickey Gibson III,SF,True,0,23,776,0,11,37,53,1,6,24,9,0,3,0,0,11,0,14,0,0,0,0,11,1,Rickey,Gibson III,,107.0,105.0,1.0,24.0,14.0,Signed,Normal,68.0,0.0,0.0,SF,tier_6,0.0,0.0,3.865979381443299,14.175257731958762,82.47422680412372,14.175257731958762,3.0927835051546393,1.1818181818181819,SF,7
848,DT,Calijah,Kancey,Calijah Kancey,TB,True,26,0,691,1,13,41,41,1,6,1,0,0,0,0,0,0,0,5,10,2,8,0,14,14,Calijah,Kancey,KanceyCalijah_22924,1585.0,1583.0,6.0,28.0,5.0,Signed,XFactor,91.0,0.0,0.0,TB,tier_1,34.73227206946455,39.94211287988423,4.341534008683069,26.049204052098407,78.14761215629522,0.0,0.1447178002894356,0.07142857142857142,TB,-1
851,RE,Jakaleb,Faulk,Jakaleb Faulk,BUF,True,0,0,356,0,9,13,15,0,6,0,0,0,0,0,0,0,0,2,3,1,5,0,16,3,Jakaleb,Faulk,JakalebFaulk_29128,423.0,421.0,0.0,22.0,2.0,Signed,Normal,73.0,0.0,0.0,BUF,tier_5,33.00561797752809,39.32584269662921,2.8089887640449436,22.47191011235955,67.41573033707866,0.0,0.0,0.0,BUF,1
868,CB,Quinyon,Mitchell,Quinyon Mitchell,TB,True,0,15,986,0,13,31,37,0,6,28,7,0,3,0,0,8,0,5,0,0,0,0,16,16,Quinyon,Mitchell,MitchellQuinyon_380,3320.0,3318.0,5.0,27.0,5.0,Signed,Star,90.0,0.0,0.0,TB,tier_1,0.0,0.0,3.0425963488843815,8.113590263691684,50.70993914807302,8.113590263691684,2.839756592292089,1.25,TB,0
873,CB,Ellis,Robinson IV,Ellis Robinson IV,CLE,True,0,12,1042,0,17,36,49,0,6,32,12,0,1,0,0,7,0,4,0,1,0,0,16,16,Ellis,Robinson IV,RobinsonIVEllis_271,2760.0,2758.0,2.0,23.0,4.0,Signed,Superstar,88.0,0.0,0.0,CLE,tier_2,0.0,0.0,1.9193857965451055,6.717850287907869,63.33973128598848,6.717850287907869,3.071017274472169,1.5625,CLE,-3
906,LOLB,Nick,Henrich,Nick Henrich,NO,True,0,0,508,0,13,15,22,0,6,7,0,0,0,0,0,1,0,26,2,0,0,0,16,16,Nick,Henrich,,1156.0,1154.0,4.0,27.0,26.0,Signed,Star,75.0,0.0,0.0,NO,tier_4,3.937007874015748,3.937007874015748,0.0,5.905511811023622,68.8976377952756,1.968503937007874,1.3779527559055118,0.375,NO,-2
913,CB,Mike,Sainristil,Mike Sainristil,NO,True,0,7,1282,0,18,38,51,0,6,41,7,0,1,0,0,10,0,26,0,0,0,0,16,14,Mike,Sainristil,,3402.0,3400.0,5.0,28.0,26.0,Signed,Star,80.0,0.0,0.0,NO,tier_3,0.0,0.0,0.7800312012480499,7.800312012480499,53.82215288611544,7.800312012480499,3.1981279251170043,1.9375,NO,-3
917,LE,Isaiah,Gibson,Isaiah Gibson,NYJ,True,46,0,819,3,20,37,42,0,6,2,0,0,0,0,0,0,0,17,7,3,9,1,16,16,Isaiah,Gibson,IsaiahGibson_28216,2050.0,2048.0,1.0,22.0,17.0,Signed,Superstar,88.0,0.0,0.0,NYJ,tier_2,27.777777777777775,32.72283272283273,8.547008547008549,19.536019536019538,75.7020757020757,0.0,0.2442002442002442,0.125,NYJ,1
918,LOLB,Frankie,Luvu,Frankie Luvu,DAL,True,0,0,413,0,8,8,17,1,6,1,0,0,0,0,0,0,0,10,4,0,0,0,16,16,Frankie,Luvu,LuvuFrankie_13628,1771.0,1769.0,11.0,32.0,10.0,Signed,Star,74.0,0.0,0.0,DAL,tier_5,9.685230024213075,9.685230024213075,0.0,9.685230024213075,60.53268765133172,0.0,0.24213075060532688,0.0625,DAL,3
930,MLB,Jaylan,Ford,Jaylan Ford,CLE,True,0,6,1004,0,39,69,86,1,6,52,5,0,2,0,0,8,0,4,2,0,0,0,15,15,Jaylan,Ford,FordJaylan_327,3267.0,3265.0,5.0,27.0,4.0,Signed,XFactor,97.0,0.0,0.0,CLE,tier_0,1.9920318725099602,1.9920318725099602,1.9920318725099602,9.9601593625498,124.5019920318725,7.968127490039841,5.179282868525896,2.933333333333333,CLE,-1
947,CB,Dontae,Manning,Dontae Manning,LAR,True,0,16,1158,0,26,42,62,1,6,41,13,0,2,0,0,19,0,23,0,0,0,0,16,16,Dontae,Manning,ClintonBurtonJr_4661,933.0,931.0,4.0,26.0,23.0,Signed,Normal,82.0,0.0,0.0,LAR,tier_3,0.0,0.0,1.7271157167530224,16.407599309153714,75.99309153713298,16.407599309153714,3.540587219343696,1.375,LAR,-1
954,ROLB,Daiyan,Henley,Daiyan Henley,LAC,True,0,14,755,0,26,23,35,1,6,13,14,0,1,0,0,9,0,7,3,0,1,0,16,16,Daiyan,Henley,HenleyDaiyan_23000,1212.0,1210.0,6.0,29.0,7.0,Signed,Superstar,84.0,0.0,0.0,LAC,tier_3,6.291390728476822,6.887417218543046,1.3245033112582782,17.218543046357617,80.79470198675497,11.920529801324504,1.7218543046357615,0.25,LAC,3
971,CB,J'Vari,Flowers,J'Vari Flowers,NYG,True,0,3,565,0,13,14,24,1,6,14,3,0,1,0,0,3,0,15,0,0,0,0,13,0,J'Vari,Flowers,J'VariFlowers_29224,3596.0,3594.0,0.0,21.0,15.0,Signed,Normal,73.0,0.0,0.0,NYG,tier_5,0.0,0.0,1.7699115044247788,5.3097345132743365,65.48672566371681,5.3097345132743365,2.47787610619469,0.8461538461538461,NYG,-1
978,DT,Kayden,McDonald,Kayden McDonald,NYG,True,11,0,659,1,19,17,22,1,6,3,0,0,0,0,0,0,0,15,6,1,4,0,16,0,Kayden,McDonald,KaydenMcDonald_28631,2047.0,2045.0,1.0,24.0,15.0,Signed,Normal,73.0,0.0,0.0,NYG,tier_5,19.726858877086492,22.458270106221548,3.0349013657056148,15.174506828528074,62.2154779969651,0.0,0.4552352048558422,0.1875,NYG,0
980,LE,Harold,Perkins,Harold Perkins,TB,True,38,0,624,2,16,22,28,1,6,0,0,0,0,0,0,1,0,5,13,2,3,0,12,12,Harold,Perkins,HaroldPerkins_4794,1058.0,1056.0,4.0,25.0,5.0,Signed,Star,86.0,0.0,0.0,TB,tier_2,29.246794871794872,31.41025641025641,6.41025641025641,27.243589743589745,70.51282051282051,1.6025641025641024,0.0,-0.08333333333333333,TB,-1
982,CB,Camani,Cobbs,Camani Cobbs,LAC,True,25,0,1123,1,18,34,50,0,6,40,0,0,0,0,0,10,0,7,0,1,0,0,16,9,Camani,Cobbs,CobbsCamani_403,1105.0,1103.0,2.0,25.0,7.0,Signed,Normal,74.0,0.0,0.0,LAC,tier_5,0.0,0.0,1.7809439002671414,8.904719501335707,60.55209260908281,8.904719501335707,3.561887800534283,1.875,LAC,-2
989,CB,Cooper,DeJean,Cooper DeJean,NE,True,0,13,1206,0,23,51,71,0,6,50,13,0,1,0,0,15,0,21,0,0,0,0,14,5,Cooper,DeJean,,3221.0,3219.0,5.0,26.0,21.0,Signed,Star,75.0,0.0,0.0,NE,tier_4,0.0,0.0,0.8291873963515755,12.437810945273633,77.9436152570481,12.437810945273633,4.1459369817578775,2.5,NE,-2
991,CB,Justin,Bostic,Justin Bostic,ATL,True,0,0,564,0,8,13,18,0,6,10,0,0,0,0,0,2,0,13,0,0,0,0,16,0,Justin,Bostic,BosticJustin_622,1270.0,1268.0,2.0,24.0,13.0,Signed,Normal,69.0,0.0,0.0,ATL,tier_6,0.0,0.0,0.0,3.5460992907801416,46.09929078014184,3.5460992907801416,1.773049645390071,0.5,ATL,-2
997,DT,Dexter,Lawrence II,Dexter Lawrence II,HOU,True,20,0,846,1,13,25,45,1,6,2,0,0,0,0,0,2,0,31,13,1,8,0,15,15,Dexter,Lawrence II,LawrenceDexter_20552,1680.0,1678.0,10.0,31.0,31.0,Signed,Star,80.0,0.0,0.0,HOU,tier_3,31.914893617021274,36.17021276595745,2.3640661938534278,27.18676122931442,68.5579196217494,2.3640661938534278,0.2364066193853428,0.0,HOU,-2
1001,DT,Anthony,Kennedy Jr,Anthony Kennedy Jr,SF,True,0,0,525,0,11,15,20,1,6,0,0,0,0,0,0,0,0,14,4,0,4,0,11,1,Anthony,Kennedy Jr,AnthonyKennedy Jr_29316,1915.0,1913.0,0.0,21.0,14.0,Signed,Star,81.0,0.0,0.0,SF,tier_3,20.952380952380953,24.380952380952383,0.0,15.238095238095237,59.04761904761905,0.0,0.0,0.0,SF,-7
1009,DT,Mason,Graham,Mason Graham,SF,True,31,0,681,2,12,32,38,1,6,0,0,0,0,0,0,0,0,14,13,2,3,0,13,13,Mason,Graham,,2324.0,2322.0,3.0,25.0,14.0,Signed,Star,83.0,0.0,0.0,SF,tier_3,26.798825256975036,28.78120411160059,5.873715124816446,23.494860499265783,73.42143906020559,0.0,0.0,0.0,SF,0
1015,CB,Keionte,Scott,Keionte Scott,CIN,True,0,16,1023,0,30,49,77,1,6,42,12,0,2,0,0,14,0,1,0,0,0,0,15,15,Keionte,Scott,KeionteScott_4935,1293.0,1291.0,4.0,27.0,1.0,Signed,Star,79.0,0.0,0.0,CIN,tier_4,0.0,0.0,1.9550342130987293,13.685239491691105,104.59433040078201,13.685239491691105,4.105571847507331,1.8666666666666667,CIN,0
1027,LOLB,Tate,Romney,Tate Romney,GB,True,0,0,407,0,3,5,6,0,6,2,0,0,0,0,0,0,0,19,0,0,0,0,16,3,Tate,Romney,,1223.0,1221.0,2.0,24.0,19.0,Signed,Normal,65.0,0.0,0.0,GB,tier_6,0.0,0.0,0.0,0.0,22.11302211302211,0.0,0.4914004914004914,0.125,GB,-3
1028,ROLB,Ethan,Calvert,Ethan Calvert,TB,True,0,0,350,0,6,6,9,0,6,1,0,0,0,0,0,0,0,5,1,0,0,0,16,13,Ethan,Calvert,,1507.0,1505.0,3.0,25.0,5.0,Signed,Normal,69.0,0.0,0.0,TB,tier_6,2.857142857142857,2.857142857142857,0.0,2.857142857142857,42.857142857142854,0.0,0.2857142857142857,0.0625,TB,-1
1038,CB,Earl,Little II,Earl Little II,NYJ,True,0,3,1171,0,33,48,68,0,6,38,3,0,1,0,0,15,0,17,1,0,0,0,16,12,Earl,Little II,LittleIIEarl_328,2980.0,2978.0,2.0,23.0,17.0,Signed,Normal,74.0,0.0,0.0,NYJ,tier_5,0.8539709649871904,0.8539709649871904,0.8539709649871904,13.663535439795046,86.25106746370624,12.809564474807857,3.2450896669513236,1.4375,NYJ,-1
1049,ROLB,Aquavious,Dunbar,Aquavious Dunbar,BUF,True,0,0,377,0,2,7,10,0,6,3,0,0,0,0,0,0,0,2,0,0,0,0,16,2,Aquavious,Dunbar,AquaviousDunbar_2863416,2881.0,2879.0,1.0,23.0,2.0,Signed,Normal,62.0,0.0,0.0,BUF,tier_6,0.0,0.0,0.0,0.0,31.83023872679045,0.0,0.7957559681697612,0.1875,BUF,-3
1053,DT,Walter,Nolen,Walter Nolen,CAR,True,25,0,663,1,14,28,31,0,6,0,0,0,0,0,0,2,0,20,5,1,6,0,14,14,Walter,Nolen,,1796.0,1794.0,4.0,26.0,20.0,Signed,XFactor,99.0,0.0,0.0,CAR,tier_0,23.378582202111613,27.450980392156865,3.0165912518853695,19.607843137254903,67.87330316742081,3.0165912518853695,0.0,-0.14285714285714285,CAR,-5
1065,DT,Keanu,Tanuvasa,Keanu Tanuvasa,LAR,True,0,0,734,0,11,37,45,0,6,0,0,0,0,0,0,2,0,23,20,0,4,0,15,0,Keanu,Tanuvasa,,2117.0,2115.0,2.0,25.0,23.0,Signed,Normal,71.0,0.0,0.0,LAR,tier_5,36.78474114441417,39.23705722070845,0.0,35.42234332425068,76.29427792915531,2.7247956403269753,0.0,-0.13333333333333333,LAR,-2
1068,DT,David,Stone,David Stone,MIA,True,50,0,826,4,22,42,50,1,6,1,0,0,0,0,0,1,0,11,13,5,8,1,16,16,David,Stone,StoneDavid_311,3124.0,3122.0,2.0,23.0,11.0,Signed,Superstar,82.0,0.0,0.0,MIA,tier_3,32.68765133171913,37.04600484261501,12.106537530266344,26.634382566585955,87.16707021791767,1.2106537530266344,0.12106537530266344,0.0,MIA,5
1070,CB,Ephesians,Prysock,Ephesians Prysock,TB,True,0,0,1069,0,14,35,45,0,6,35,0,0,0,0,0,16,0,5,0,0,0,0,16,16,Ephesians,Prysock,,1071.0,1069.0,3.0,25.0,5.0,Signed,Star,82.0,0.0,0.0,TB,tier_3,0.0,0.0,0.0,14.967259120673527,55.191768007483624,14.967259120673527,3.274087932647334,1.1875,TB,-1
1094,MLB,Gavin,Nix,Gavin Nix,CLE,True,0,0,320,0,7,2,4,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,16,2,Gavin,Nix,GavinNix_29512,1952.0,1950.0,0.0,23.0,4.0,Signed,Normal,72.0,0.0,0.0,CLE,tier_5,0.0,0.0,0.0,0.0,34.375,0.0,0.0,0.0,CLE,-5
1106,CB,Martin,Emerson Jr,Martin Emerson Jr,ARI,True,0,30,1163,0,16,34,50,1,6,36,11,0,3,0,0,10,0,6,0,0,0,0,16,16,Martin,Emerson Jr,EmersonMartin_22258,816.0,814.0,7.0,28.0,6.0,Signed,Normal,79.0,0.0,0.0,ARI,tier_4,0.0,0.0,2.5795356835769563,8.598452278589853,56.749785038693034,8.598452278589853,3.095442820292347,1.625,ARI,0
1108,FS,Jeremiah,Cooper,Jeremiah Cooper,ARI,True,0,2,1153,0,29,37,48,0,6,30,2,0,1,0,0,8,0,6,1,0,0,0,16,16,Jeremiah,Cooper,,434.0,432.0,3.0,26.0,6.0,Signed,Star,81.0,0.0,0.0,ARI,tier_3,0.8673026886383347,0.8673026886383347,0.8673026886383347,7.805724197745013,66.78230702515178,6.938421509106678,2.6019080659150045,1.375,ARI,-1
1121,FS,Geno,Stone,Geno Stone,LAC,True,0,11,1259,0,29,74,94,1,6,47,11,0,1,0,0,14,0,7,0,0,0,0,16,1,Geno,Stone,StoneGeno_21018,2687.0,2685.0,9.0,30.0,7.0,Signed,Star,79.0,0.0,0.0,LAC,tier_4,0.0,0.0,0.7942811755361397,11.119936457505958,97.69658459094519,11.119936457505958,3.733121525019857,2.0625,LAC,8
1132,DT,Jer'Zhan,Newton,Jer'Zhan Newton,NYG,True,23,0,839,2,24,52,52,0,6,0,0,0,0,0,0,0,0,15,16,3,18,0,16,16,Jer'Zhan,Newton,NewtonJerZhan_289,3229.0,3227.0,5.0,27.0,15.0,Signed,XFactor,97.0,0.0,0.0,NYG,tier_0,56.6150178784267,66.26936829559,5.959475566150179,40.52443384982122,90.58402860548271,0.0,0.0,0.0,NYG,2
