Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,RUSHYARDS,PASSYARDS,RECEIVEDROPS,RUSHYARDSAFTER1STHIT,RECEIVEYARDS,RECEIVELONGEST,DOWNSPLAYED,RECEIVEYARDSAFTER,STAT_KEEP,PASSCOMPLETED,RUSHATTEMPTS,PASSATTEMPTS,PASSINTS,RECEIVECATCHES,FIRSTDOWNS,RUSH20YARDRUNS,SEAS_YEAR,RUSHLONGEST,PASSLONGEST,RUSHBROKENTACKLES,4QCOMEBACKS,GAMERATING,PASSSACKED,PASSTDS,RECEIVETDS,GAMESPLAYED,GAMESSTARTED,RUSHFUMBLES,YEARBYYEARTEAMINDEX,RUSHTDS,FirstName_y,LastName_y,PLYR_ASSETNAME,Row Excel,Row Editor,YearsPro,Age,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,ScrimmageYardsPer1000DownsPlayed,RBScrimmageYardsPer300Touches,RBScrimmageTDsPerGame,TDsPer1000DownsPlayed,WRPercentageofTeamPassYards,TeamName_y,SkillPointOff
537,WR,Kevin,Coleman,Kevin Coleman,HOU,0,0,1,0,347,20,645,139,True,0,0,0,0,30,0,0,6,0,0,2,0,0,0,0,0,14,14,0,31,0,Kevin,Coleman,,3021.0,3019.0,4.0,25.0,31.0,Signed,Normal,76.0,0.0,0.0,HOU,tier_4,537.984496124031,1665.6000000000001,0.0,0.0,0.09569773855488141,HOU,-11.0
540,HB,Abu,Sama III,Abu Sama III,KC,550,0,1,159,128,23,360,98,True,0,121,0,0,13,0,4,6,54,0,8,0,0,0,0,2,14,1,1,8,11,Abu,Sama III,,3133.0,3131.0,2.0,24.0,8.0,Signed,Normal,75.0,0.0,0.0,KC,tier_4,1883.3333333333333,1368.8955223880598,0.9285714285714286,36.11111111111111,0.03339856490541422,KC,7.0
541,HB,Jonathan,Brooks,Jonathan Brooks,NE,259,0,2,139,336,23,650,265,True,0,55,0,0,41,0,3,6,74,0,5,0,0,0,0,6,16,16,0,21,3,Jonathan,Brooks,BrooksJonathan_397,3337.0,3335.0,5.0,26.0,21.0,Signed,Star,78.0,0.0,0.0,NE,tier_4,915.3846153846154,1313.375,0.5625,13.846153846153847,0.07570977917981073,NE,3.0
542,WR,Marvin,Mims Jr,Marvin Mims Jr,MIA,0,0,1,0,759,32,959,319,True,0,0,0,0,59,0,0,6,0,0,2,0,0,0,0,5,16,16,0,11,0,Marvin,Mims Jr,MimsJrMarvin_22767,1944.0,1942.0,6.0,27.0,11.0,Signed,Star,78.0,0.0,0.0,MIA,tier_4,791.4494264859229,1852.4745762711864,0.3125,5.213764337851929,0.15753424657534246,MIA,-1.0
543,WR,Jimmy,Horn Jr.,Jimmy Horn Jr.,KC,30,0,1,21,785,33,916,393,True,0,2,0,0,65,0,1,6,24,0,5,0,0,0,0,3,14,14,0,8,0,Jimmy,Horn Jr.,,631.0,629.0,4.0,27.0,8.0,Signed,Star,85.0,0.0,0.0,KC,tier_2,889.7379912663755,1821.4925373134329,0.21428571428571427,3.2751091703056767,0.20482713633398564,KC,-4.0
544,HB,Braylen,Russell,Braylen Russell,CLE,471,0,0,206,92,20,420,68,True,0,89,0,0,11,0,5,6,54,0,9,0,0,0,0,3,16,9,0,4,4,Braylen,Russell,BraylenRussell_2841,1277.0,1275.0,1.0,24.0,4.0,Signed,Normal,78.0,0.0,0.0,CLE,tier_4,1340.4761904761904,1545.4799999999998,0.4375,16.666666666666668,0.02198852772466539,CLE,4.0
545,WR,Daylon,Singleton,Daylon Singleton,ATL,1,0,0,0,496,25,872,217,True,0,1,0,0,43,0,0,6,1,0,2,0,0,0,0,3,13,13,0,13,0,Daylon,Singleton,DaylonSingleton_29716,2846.0,2844.0,0.0,22.0,13.0,Signed,Star,77.0,0.0,0.0,ATL,tier_4,569.954128440367,1630.090909090909,0.23076923076923078,3.4403669724770642,0.15311300187146687,ATL,-6.0
548,WR,Andre,Greene Jr,Andre Greene Jr,SEA,0,0,1,0,640,26,876,308,True,0,0,0,0,53,0,0,6,0,0,2,0,0,0,0,1,14,14,0,27,0,Andre,Greene Jr,,1994.0,1992.0,3.0,24.0,27.0,Signed,Normal,79.0,0.0,0.0,SEA,tier_4,730.5936073059361,1738.8679245283017,0.07142857142857142,1.141552511415525,0.1445225393061789,SEA,-7.0
549,WR,Emeka,Egbuka,Emeka Egbuka,DET,11,0,1,0,851,49,920,300,True,0,5,0,0,59,0,0,6,5,0,0,0,0,0,0,5,16,16,0,18,0,Emeka,Egbuka,,3230.0,3228.0,5.0,26.0,18.0,Signed,Normal,78.0,0.0,0.0,DET,tier_4,936.9565217391305,1966.3124999999998,0.3125,5.434782608695652,0.18098681412165035,DET,1.0
551,HB,Isiah,Pacheco,Isiah Pacheco,LAR,389,0,3,113,123,13,464,115,True,0,102,0,0,23,0,2,6,42,0,6,0,0,0,0,1,16,2,4,23,10,Isiah,Pacheco,PachecoIsiah_22334,2162.0,2160.0,7.0,29.0,23.0,Signed,Star,75.0,0.0,0.0,LAR,tier_4,1103.4482758620688,1075.296,0.6875,23.706896551724135,0.02857142857142857,LAR,-3.0
554,WR,Micah,Hudson,Micah Hudson,LAC,7,0,5,0,409,24,833,160,True,0,2,0,0,36,0,0,6,5,0,1,0,0,0,0,4,13,13,0,7,0,Micah,Hudson,HudsonMicah_374,3202.0,3200.0,2.0,23.0,7.0,Signed,Star,74.0,0.0,0.0,LAC,tier_5,499.3997599039616,1605.1578947368419,0.3076923076923077,4.801920768307323,0.14827234621049054,LAC,-4.0
2471,QB,Jordan,Travis,Jordan Travis,DEN,0,0,0,0,0,0,52,0,True,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,15,0,0,3,0,Jordan,Travis,TravisJordan_426,3366.0,3364.0,5.0,29.0,3.0,Signed,Normal,67.0,0.0,0.0,DEN,tier_6,0.0,,0.0,0.0,0.0,,
2475,TE,Keyan,Burnett,Keyan Burnett,MIN,0,0,2,0,333,24,720,151,True,0,0,0,0,33,0,0,6,0,0,2,0,0,0,0,4,11,11,0,30,0,Keyan,Burnett,,2266.0,2264.0,4.0,25.0,30.0,Signed,Normal,72.0,0.0,0.0,MIN,tier_5,462.5,1453.090909090909,0.36363636363636365,5.555555555555555,0.11851324599061326,MIN,3.0
2478,HB,Bo,Jackson,Bo Jackson,HOU,1119,0,2,385,306,52,647,285,True,0,246,0,0,31,0,9,6,59,0,22,0,0,0,0,1,16,16,1,31,11,Bo,Jackson,BoJackson_28222,437.0,435.0,1.0,22.0,31.0,Signed,Star,82.0,0.0,0.0,HOU,tier_3,2202.4729520865535,1370.9891696750904,0.75,18.54714064914992,0.07384169884169885,HOU,2.0
2479,WR,Kamron,Mikell,Kamron Mikell,HOU,3,0,1,0,720,42,930,326,True,0,1,0,0,59,0,0,6,3,0,0,0,0,0,0,1,16,16,2,31,0,Kamron,Mikell,KamronMikell_28533,1823.0,1821.0,1.0,23.0,31.0,Signed,Normal,76.0,0.0,0.0,HOU,tier_4,777.4193548387098,1742.9999999999998,0.0625,1.075268817204301,0.17374517374517376,HOU,-4.0
2481,HB,Cedric,Baxter,Cedric Baxter,MIN,969,0,1,355,329,30,625,286,True,0,221,0,0,39,0,8,6,61,0,18,0,0,0,0,2,14,14,0,30,4,Cedric,Baxter,,1000.0,998.0,3.0,24.0,30.0,Signed,Star,86.0,0.0,0.0,MIN,tier_2,2076.8,1300.2923076923078,0.42857142857142855,9.6,0.09199902128700758,MIN,-3.0
2482,HB,Brian,Bonner,Brian Bonner,MIN,481,0,0,41,293,30,453,248,True,0,145,0,0,35,0,1,6,35,0,6,0,0,0,0,0,16,5,0,30,5,Brian,Bonner,BrianBonner_2936,1572.0,1570.0,0.0,21.0,30.0,Signed,Star,81.0,0.0,0.0,MIN,tier_3,1708.609271523179,1036.0666666666666,0.3125,11.037527593818986,0.07169072669439687,MIN,-7.0
2483,WR,Michael,Wilson,Michael Wilson,CLE,5,0,0,0,945,37,989,438,True,0,1,0,0,78,0,0,6,5,0,0,0,0,0,0,5,16,16,0,4,0,Michael,Wilson,WilsonMichael_22810,3096.0,3094.0,6.0,29.0,4.0,Signed,Normal,83.0,0.0,0.0,CLE,tier_3,960.5662285136501,1741.5189873417721,0.3125,5.055611729019211,0.2258604206500956,CLE,2.0
2484,WR,Marvin,Harrison Jr,Marvin Harrison Jr,CLE,-7,0,1,0,911,64,745,350,True,0,1,0,0,73,0,0,6,0,0,1,0,0,0,0,6,12,12,0,4,0,Marvin,Harrison Jr,,3198.0,3196.0,5.0,27.0,4.0,Signed,Star,89.0,0.0,0.0,CLE,tier_2,1213.4228187919462,1744.3783783783783,0.5,8.053691275167786,0.29031230082855325,CLE,5.0
2487,TE,Oscar,Delp,Oscar Delp,CLE,12,0,2,0,457,24,1065,201,True,0,2,0,0,44,0,0,6,6,0,0,0,0,0,0,4,16,16,0,4,0,Oscar,Delp,,43.0,41.0,3.0,25.0,4.0,Signed,Star,73.0,0.0,0.0,CLE,tier_5,440.3755868544601,1508.8695652173913,0.25,3.755868544600939,0.10922562141491396,CLE,1.0
2488,QB,Bryce,Underwood,Bryce Underwood,CLE,567,4184,0,238,0,0,1089,0,True,372,108,560,12,0,0,6,6,74,64,14,0,0,33,31,0,16,16,3,4,6,Bryce,Underwood,BryceUnderwood_2811,274.0,272.0,1.0,22.0,4.0,Signed,Superstar,83.0,0.0,0.0,CLE,tier_3,520.6611570247934,1575.0,0.375,5.5096418732782375,0.0,,
2489,QB,Carson,Beck,Carson Beck,NYG,2,0,0,0,0,0,79,0,True,0,1,0,0,0,0,0,6,2,0,0,0,0,0,0,0,14,0,0,15,0,Carson,Beck,,338.0,336.0,4.0,26.0,15.0,Signed,Normal,65.0,0.0,0.0,NYG,tier_6,25.31645569620253,600.0,0.0,0.0,0.0,,
2490,QB,Davis,Mills,Davis Mills,CLE,0,0,0,0,0,0,88,0,True,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,15,0,0,4,0,Davis,Mills,MillsDavis_21556,1941.0,1939.0,8.0,30.0,4.0,Signed,Normal,67.0,0.0,0.0,CLE,tier_6,0.0,0.0,0.0,0.0,0.0,,
2505,QB,Tanner,Mordecai,Tanner Mordecai,CAR,0,0,0,0,0,0,2,0,True,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,20,0,Tanner,Mordecai,,3425.0,3423.0,5.0,29.0,20.0,Signed,Normal,57.0,0.0,0.0,CAR,tier_6,0.0,,0.0,0.0,0.0,,
2507,QB,Maalik,Murphy,Maalik Murphy,BAL,0,0,0,0,0,0,5,0,True,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,24,0,Maalik,Murphy,MurphyMaalik_320,2375.0,2373.0,2.0,25.0,24.0,Signed,Normal,68.0,0.0,0.0,BAL,tier_6,0.0,,0.0,0.0,0.0,,
2508,QB,Byrum,Brown,Byrum Brown,MIN,0,0,0,0,0,0,3,0,True,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,30,0,Byrum,Brown,BrownByrum_436,1920.0,1918.0,2.0,25.0,30.0,Signed,Normal,63.0,0.0,0.0,MIN,tier_6,0.0,,0.0,0.0,0.0,,
2511,QB,Austin,Reed,Austin Reed,NYG,0,0,0,0,0,0,1,0,True,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,15,0,Austin,Reed,ReedAustin_433,3373.0,3371.0,5.0,28.0,15.0,Signed,Normal,62.0,0.0,0.0,NYG,tier_6,0.0,,0.0,0.0,0.0,,
2512,QB,Taylen,Green,Taylen Green,MIN,0,0,0,0,0,0,6,0,True,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,30,0,Taylen,Green,,2839.0,2837.0,4.0,27.0,30.0,Signed,Normal,65.0,0.0,0.0,MIN,tier_6,0.0,,0.0,0.0,0.0,,
2513,WR,Leyton,Stone,Leyton Stone,DEN,0,0,1,0,325,24,550,155,True,0,0,0,0,26,0,0,6,0,0,0,0,0,0,0,0,14,10,2,3,0,Leyton,Stone,LeytonStone_2924,1611.0,1609.0,0.0,22.0,3.0,Signed,Normal,73.0,0.0,0.0,DEN,tier_5,590.909090909091,1800.0,0.0,0.0,0.10545956031475623,DEN,-6.0
2518,QB,Luke,Kromenhoek,Luke Kromenhoek,NYJ,239,4657,0,102,0,0,1119,0,True,405,55,632,13,0,0,3,6,40,63,7,0,0,49,31,0,16,16,4,17,2,Luke,Kromenhoek,LukeKromenhoek_2815,3504.0,3502.0,1.0,24.0,17.0,Signed,Normal,80.0,0.0,0.0,NYJ,tier_3,213.58355674709563,1303.6363636363637,0.125,1.7873100983020553,0.0,,
2519,HB,Jaivian,Thomas,Jaivian Thomas,NYJ,83,0,3,0,341,63,329,154,True,0,35,0,0,27,0,0,6,6,0,1,0,0,0,0,3,10,10,0,17,1,Jaivian,Thomas,JaivianThomas_2863320,1700.0,1698.0,1.0,24.0,17.0,Signed,Normal,71.0,0.0,0.0,NYJ,tier_5,1288.7537993920973,1193.6129032258066,0.4,12.158054711246201,0.11693099014144878,NYJ,1.0
2520,TE,T.J.,Hockenson,T.J. Hockenson,NYJ,0,0,6,0,628,23,1215,285,True,0,0,0,0,61,0,0,6,0,0,2,0,0,0,0,6,16,16,0,17,0,T.J.,Hockenson,HockensonTJ_20518,1269.0,1267.0,10.0,32.0,17.0,Signed,Star,72.0,0.0,0.0,NYJ,tier_5,516.8724279835391,1482.4918032786886,0.375,4.938271604938271,0.13459065580797258,NYJ,1.0
2521,WR,Chris,Henry Jr,Chris Henry Jr,NYJ,0,0,0,0,1098,31,1020,437,True,0,0,0,0,90,0,0,6,0,0,0,0,0,0,0,8,16,16,0,17,0,Chris,Henry Jr,ChrisHenry Jr_2915,2032.0,2030.0,0.0,21.0,17.0,Signed,Star,79.0,0.0,0.0,NYJ,tier_4,1076.4705882352941,1756.8,0.5,7.8431372549019605,0.23531933133304758,NYJ,3.0
2523,WR,Michael,Terry III,Michael Terry III,NYJ,0,0,1,0,475,21,596,232,True,0,0,0,0,42,0,0,6,0,0,0,0,0,0,0,2,16,0,0,17,0,Michael,Terry III,MichaelTerry III_2955,2360.0,2358.0,0.0,22.0,17.0,Signed,Normal,72.0,0.0,0.0,NYJ,tier_5,796.9798657718121,1628.5714285714287,0.125,3.3557046979865772,0.10180025717959708,NYJ,-1.0
2524,HB,Nicholas,Singleton,Nicholas Singleton,NYJ,953,0,1,236,260,19,607,215,True,0,246,0,0,29,0,4,6,58,0,13,0,0,0,0,2,16,13,7,17,5,Nicholas,Singleton,NicholasSingleton_5092,3023.0,3021.0,4.0,25.0,17.0,Signed,Normal,76.0,0.0,0.0,NYJ,tier_4,1998.35255354201,1175.7818181818182,0.4375,11.532125205930807,0.05572224603514788,NYJ,-6.0
2525,WR,Jermaine,Burton,Jermaine Burton,NYJ,0,0,0,0,343,57,474,114,True,0,0,0,0,23,0,0,6,0,0,0,0,0,0,0,1,16,16,0,17,0,Jermaine,Burton,BurtonJermaine_527,3464.0,3462.0,5.0,28.0,17.0,Signed,Normal,75.0,0.0,0.0,NYJ,tier_4,723.6286919831224,2147.478260869565,0.0625,2.109704641350211,0.07351050150021432,NYJ,-7.0
2527,WR,Brandon,Aiyuk,Brandon Aiyuk,JAX,27,0,0,0,1122,50,975,473,True,0,12,0,0,87,0,0,6,5,0,2,0,0,0,0,10,16,16,0,16,1,Brandon,Aiyuk,AiyukBrandon_21069,31.0,29.0,9.0,31.0,16.0,Signed,Superstar,85.0,0.0,0.0,JAX,tier_2,1178.4615384615383,1713.8181818181815,0.6875,11.282051282051283,0.27861931959274894,JAX,6.0
2529,QB,Trevor,Lawrence,Trevor Lawrence,JAX,348,4017,0,148,0,0,1049,0,True,330,73,466,16,0,0,5,6,44,66,6,0,0,32,29,0,16,16,4,16,3,Trevor,Lawrence,LawrenceTrevor_21553,1683.0,1681.0,8.0,29.0,16.0,Signed,Star,80.0,0.0,0.0,JAX,tier_3,331.7445185891325,1430.13698630137,0.1875,2.859866539561487,0.0,,
2531,WR,Amare,Thomas,Amare Thomas,CLE,0,0,0,0,334,53,277,106,True,0,0,0,0,22,0,0,6,0,0,0,0,0,0,0,2,11,5,0,4,0,Amare,Thomas,AmareThomas_2863308,698.0,696.0,1.0,24.0,4.0,Signed,Normal,67.0,0.0,0.0,CLE,tier_6,1205.7761732851986,2186.181818181818,0.18181818181818182,7.220216606498195,0.11611333217451764,CLE,9.0
2533,HB,Bijan,Robinson,Bijan Robinson,CLE,896,0,0,126,496,62,727,349,True,0,234,0,0,52,0,3,6,63,0,10,0,0,0,0,3,14,14,0,4,6,Bijan,Robinson,RobinsonBijan_22690,2393.0,2391.0,6.0,27.0,4.0,Signed,Superstar,88.0,0.0,0.0,CLE,tier_2,1914.7180192572216,1189.5944055944055,0.6428571428571429,12.379642365887207,0.13548210871346628,CLE,-3.0
2534,WR,Jaylen,Waddle,Jaylen Waddle,NYG,0,0,0,0,512,56,682,173,True,0,0,0,0,42,0,0,6,0,0,1,0,0,0,0,4,11,11,0,15,0,Jaylen,Waddle,WaddleJaylen_21760,2918.0,2916.0,8.0,30.0,15.0,Signed,Superstar,83.0,0.0,0.0,NYG,tier_3,750.733137829912,1755.4285714285713,0.36363636363636365,5.865102639296188,0.15528091591477747,NYG,-2.0
2535,HB,Donovan,Edwards,Donovan Edwards,NYG,1093,0,4,408,323,31,693,239,True,0,232,0,0,31,0,10,6,70,0,17,0,0,0,0,1,13,13,0,15,13,Donovan,Edwards,EdwardsDonovan_303,3243.0,3241.0,5.0,26.0,15.0,Signed,Superstar,83.0,0.0,0.0,NYG,tier_3,2043.2900432900433,1423.6197718631179,1.0769230769230769,20.202020202020204,0.08288958747674344,NYG,8.0
2536,TE,Jalin,Conyers,Jalin Conyers,NYG,0,0,0,0,1615,68,1232,614,True,0,0,0,0,123,0,0,6,0,0,6,0,0,0,0,10,16,16,0,15,0,Jalin,Conyers,,523.0,521.0,4.0,26.0,15.0,Signed,XFactor,96.0,0.0,0.0,NYG,tier_0,1310.8766233766235,1890.731707317073,0.625,8.116883116883116,0.3367389491242702,NYG,2.0
2537,HB,Dylan,Edwards,Dylan Edwards,NYG,302,0,2,38,141,20,459,113,True,0,88,0,0,17,0,1,6,34,0,2,0,0,0,0,3,16,3,0,15,2,Dylan,Edwards,,27.0,25.0,3.0,24.0,15.0,Signed,Normal,72.0,0.0,0.0,NYG,tier_5,965.1416122004357,1056.2285714285715,0.3125,10.893246187363834,0.029399499582985822,NYG,-2.0
2538,QB,Jackson,Arnold,Jackson Arnold,NYG,214,4796,0,54,0,0,1103,0,True,398,65,618,13,0,0,2,6,38,68,2,0,0,21,33,0,16,16,3,15,3,Jackson,Arnold,,2954.0,2952.0,3.0,25.0,15.0,Signed,XFactor,94.0,0.0,0.0,NYG,tier_1,194.01631912964643,987.6923076923076,0.1875,2.7198549410698094,0.0,,
2539,WR,Fredrick,Moore,Fredrick Moore,NYG,0,0,2,0,264,20,480,120,True,0,0,0,0,24,0,0,6,0,0,0,0,0,0,0,1,16,8,0,15,0,Fredrick,Moore,FredrickMoore_2863332,1661.0,1659.0,1.0,23.0,15.0,Signed,Normal,73.0,0.0,0.0,NYG,tier_5,550.0,1584.0,0.0625,2.0833333333333335,0.05504587155963303,NYG,-7.0
2540,QB,Luke,Nickel,Luke Nickel,NYG,0,0,0,0,0,0,10,0,True,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,15,0,Luke,Nickel,LukeNickel_29613,230.0,228.0,0.0,22.0,15.0,Signed,Normal,63.0,0.0,0.0,NYG,tier_6,0.0,,0.0,0.0,0.0,,
2541,WR,Ladd,McConkey,Ladd McConkey,NYG,0,0,0,0,440,66,501,208,True,0,0,0,0,39,0,0,6,0,0,0,0,0,0,0,3,11,11,0,15,0,Ladd,McConkey,,1307.0,1305.0,4.0,27.0,15.0,Signed,Normal,81.0,0.0,0.0,NYG,tier_3,878.2435129740519,1624.6153846153845,0.2727272727272727,5.9880239520958085,0.13344453711426188,NYG,-3.0
2542,WR,Malik,Nabers,Malik Nabers,NYG,2,0,0,0,1122,68,942,402,True,0,1,0,0,87,0,0,6,2,0,0,0,0,0,0,7,15,15,0,15,0,Malik,Nabers,,3239.0,3237.0,5.0,26.0,15.0,Signed,Star,87.0,0.0,0.0,NYG,tier_2,1193.2059447983015,1842.8181818181815,0.4666666666666667,7.43099787685775,0.2495412844036697,NYG,1.0
2544,QB,Adam,Damante,Adam Damante,TEN,0,0,0,0,0,0,17,0,True,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,29,0,Adam,Damante,AdamDamante_28621,2674.0,2672.0,1.0,23.0,29.0,Signed,Normal,62.0,0.0,0.0,TEN,tier_6,0.0,,0.0,0.0,0.0,,
2545,QB,Patrick,Mahomes,Patrick Mahomes,KC,214,4372,0,109,0,0,1066,0,True,361,40,541,13,0,0,2,6,67,74,5,0,0,22,29,0,16,16,2,8,2,Patrick,Mahomes,MahomesIIPatrick_12635,1790.0,1788.0,12.0,33.0,8.0,Signed,XFactor,99.0,0.0,0.0,KC,tier_0,200.75046904315198,1605.0,0.125,1.876172607879925,0.0,,
2547,WR,Rashee,Rice,Rashee Rice,KC,4,0,0,0,1283,74,1020,523,True,0,2,0,0,89,0,0,6,4,0,1,0,0,0,0,9,16,16,0,8,0,Rashee,Rice,RiceRashee_22765,2361.0,2359.0,6.0,29.0,8.0,Signed,Superstar,88.0,0.0,0.0,KC,tier_2,1261.764705882353,2043.4285714285713,0.5625,8.823529411764707,0.29292237442922375,KC,5.0
2549,HB,Taylor,Tatum,Taylor Tatum,KC,1343,0,1,444,570,35,612,488,True,0,254,0,0,58,0,10,6,87,0,25,0,0,0,0,3,16,16,0,8,12,Taylor,Tatum,TatumTaylor_260,2494.0,2492.0,2.0,23.0,8.0,Signed,XFactor,97.0,0.0,0.0,KC,tier_0,3125.8169934640523,1554.423076923077,0.9375,24.509803921568626,0.13013698630136986,KC,2.0
2554,TE,Kendre,Harrison,Kendre Harrison,KC,0,0,1,0,523,32,1145,226,True,0,0,0,0,49,0,0,6,0,0,3,0,0,0,0,2,16,16,0,8,0,Kendre,Harrison,KendreHarrison_2923,1816.0,1814.0,0.0,22.0,8.0,Signed,Normal,74.0,0.0,0.0,KC,tier_5,456.7685589519651,1536.9795918367347,0.125,1.7467248908296944,0.11940639269406393,KC,-2.0
2556,QB,Deuce,Knight,Deuce Knight,KC,0,8,0,0,0,0,83,0,True,1,0,1,0,0,0,0,6,0,8,0,0,0,0,0,0,15,0,1,8,0,Deuce,Knight,DeuceKnight_29536,2180.0,2178.0,0.0,22.0,8.0,Signed,Normal,67.0,0.0,0.0,KC,tier_6,0.0,,0.0,0.0,0.0,,
2558,TE,Caden,Prieskorn,Caden Prieskorn,MIA,0,0,0,0,1523,63,1151,616,True,0,0,0,0,106,0,0,6,0,0,6,0,0,0,0,12,16,16,0,11,0,Caden,Prieskorn,,3241.0,3239.0,5.0,28.0,11.0,Signed,XFactor,99.0,0.0,0.0,MIA,tier_0,1323.197219808862,2068.9811320754716,0.75,10.425716768027803,0.3161062681610627,MIA,2.0
2562,TE,Luke,Hasz,Luke Hasz,CAR,0,0,2,0,221,23,867,116,True,0,0,0,0,25,0,0,6,0,0,0,0,0,0,0,4,16,7,0,20,0,Luke,Hasz,,1925.0,1923.0,3.0,25.0,20.0,Signed,Normal,69.0,0.0,0.0,CAR,tier_6,254.9019607843137,1272.96,0.25,4.61361014994233,0.04822168885009819,CAR,1.0
2563,WR,Nick,Marsh,Nick Marsh,IND,0,0,2,0,336,29,504,145,True,0,0,0,0,29,0,0,6,0,0,0,0,0,0,0,1,16,4,0,9,0,Nick,Marsh,NickMarsh_28620,138.0,136.0,1.0,24.0,9.0,Signed,Normal,70.0,0.0,0.0,IND,tier_5,666.6666666666666,1668.4137931034484,0.0625,1.984126984126984,0.07465007776049767,IND,-6.0
2564,QB,Dylan,Raiola,Dylan Raiola,IND,194,4203,0,72,0,0,1029,0,True,365,42,609,8,0,0,2,6,54,88,4,0,0,31,16,0,16,15,7,9,2,Dylan,Raiola,DylanRaiola_2813,2432.0,2430.0,1.0,24.0,9.0,Signed,Normal,77.0,0.0,0.0,IND,tier_4,188.53255587949465,1385.7142857142856,0.125,1.943634596695821,0.0,,
2565,TE,Benjamin,Brahmer,Benjamin Brahmer,IND,0,0,3,0,674,28,1014,350,True,0,0,0,0,67,0,0,6,0,0,0,0,0,0,0,2,14,14,0,9,0,Benjamin,Brahmer,,1091.0,1089.0,1.0,24.0,9.0,Signed,Star,80.0,0.0,0.0,IND,tier_3,664.6942800788954,1448.597014925373,0.14285714285714285,1.9723865877712032,0.17113657282508649,IND,-3.0
2566,WR,Jalen,McMillian,Jalen McMillian,PIT,8,0,6,0,542,55,809,147,True,0,2,0,0,42,0,0,6,10,0,5,0,0,0,0,2,14,14,0,28,1,Jalen,McMillian,McMillianJalen_366,3306.0,3304.0,5.0,27.0,28.0,Signed,Star,82.0,0.0,0.0,PIT,tier_3,679.8516687268233,1828.363636363636,0.21428571428571427,3.708281829419036,0.16097416097416098,PIT,-6.0
2567,WR,Joshua,Palmer,Joshua Palmer,IND,2,0,3,0,766,39,753,310,True,0,1,0,0,61,0,0,6,2,0,1,0,0,0,0,4,12,12,0,9,0,Joshua,Palmer,PalmerJosh_21615,2164.0,2162.0,8.0,29.0,9.0,Signed,Star,74.0,0.0,0.0,IND,tier_5,1019.9203187250996,1788.774193548387,0.3333333333333333,5.3120849933598935,0.22691253795452862,IND,4.0
2568,HB,Kevin,Riley,Kevin Riley,DEN,685,0,2,179,360,24,619,285,True,0,179,0,0,46,0,6,6,58,0,7,0,0,0,0,0,16,16,0,3,4,Kevin,Riley,RileyKevin_365,2147.0,2145.0,2.0,23.0,3.0,Signed,Normal,75.0,0.0,0.0,DEN,tier_4,1688.206785137318,1143.7333333333331,0.25,6.462035541195477,0.10221465076660988,DEN,-2.0
2569,QB,Baker,Mayfield,Baker Mayfield,IND,6,298,0,0,0,0,139,-6,True,28,4,39,2,1,0,0,6,4,24,1,0,0,1,1,0,15,1,0,9,0,Baker,Mayfield,MayfieldBaker_13117,1834.0,1832.0,11.0,34.0,9.0,Signed,Star,68.0,0.0,0.0,IND,tier_6,43.16546762589928,360.0,0.0,0.0,0.0,,
2572,TE,Rivaldo,Fairweather,Rivaldo Fairweather,IND,10,0,0,0,221,41,455,90,True,0,4,0,0,16,0,0,6,5,0,3,0,0,0,0,1,15,2,0,9,1,Rivaldo,Fairweather,,3537.0,3535.0,5.0,28.0,9.0,Signed,Star,71.0,0.0,0.0,IND,tier_5,507.6923076923077,1741.2,0.13333333333333333,4.395604395604396,0.05237354661926979,IND,1.0
2573,WR,Zion,Kearney,Zion Kearney,LAR,0,0,2,0,681,26,982,303,True,0,0,0,0,54,0,0,6,0,0,0,0,0,0,0,5,16,16,0,23,0,Zion,Kearney,ZionKearney_28313,2337.0,2335.0,1.0,24.0,23.0,Signed,Star,76.0,0.0,0.0,LAR,tier_4,693.4826883910387,1816.0,0.3125,5.091649694501019,0.15818815331010452,LAR,-3.0
2574,HB,Quinshon,Judkins,Quinshon Judkins,CIN,1414,0,0,632,299,37,676,254,True,0,238,0,0,31,0,17,6,72,0,25,0,0,0,0,2,15,15,0,1,13,Quinshon,Judkins,,1017.0,1015.0,4.0,25.0,1.0,Signed,XFactor,96.0,0.0,0.0,CIN,tier_0,2534.0236686390535,1737.0111524163567,1.0,22.189349112426033,0.06432701358074493,CIN,4.0
