Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,STAT_KEEP,DLINEFUMBLERECOVERYYARDS,DSECINTRETURNYARDS,DOWNSPLAYED,DLINEFUMBLERECOVERIES,ASSDEFTACKLES,BIGHITS,DEFTACKLES,DLINEHALFSACK,SEAS_YEAR,CTHALLOWED,DSECINTLONGESTRETURN,DLINESAFETIES,DSECINTS,DSECINTTDS,GAMERATING,DEFPASSDEFLECTIONS,DLINEBLOCKS,YEARBYYEARTEAMINDEX,DEFTACKLESFORLOSS,DLINEFORCEDFUMBLES,DLINESACKS,DLINEFUMBLETDS,GAMESPLAYED,GAMESSTARTED,FirstName_y,LastName_y,PLYR_ASSETNAME,Row Excel,Row Editor,YearsPro,Age,PLYR_DRAFTROUND,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,DLSacksAndTFLPer1000Snaps,DTSacksAndTFLPer1000Snaps,TotalTurnoversPer1000Snaps,LBSacksTFLPassDeflPer1000Snaps,TacklesPer1000Snaps,CBPassDeflPer1000Snaps,CBCatchAllowPer100Snaps,SafetiesCatchAllowMinusPDPerGame,TeamName_y,SkillPointDef
6866,RE,Donovan,Ezeiruaku,Donovan Ezeiruaku,DAL,True,3,0,772,1,12,26,32,1,1,1,0,0,0,0,0,1,0,10,4,2,3,0,17,17,Donovan,Ezeiruaku,EzeiruakuDonovan_15171,783.0,781.0,1.0,22.0,2.0,10.0,Signed,College_Impact,77.0,0.0,0.0,DAL,tier_4,12.953367875647668,14.896373056994818,3.8860103626943006,10.362694300518134,56.994818652849744,1.2953367875647668,0.1295336787564767,0.0,DAL,-3
6867,DT,Jay,Toia,Jay Toia,DAL,True,12,0,614,1,10,18,27,1,1,0,0,0,0,0,0,0,0,10,8,1,1,0,17,0,Jay,Toia,ToiaJay_15228,2671.0,2669.0,1.0,23.0,7.0,10.0,Signed,Normal,67.0,0.0,0.0,DAL,tier_6,16.286644951140065,17.10097719869707,3.257328990228013,14.657980456026058,60.26058631921824,0.0,0.0,0.0,DAL,2
6868,LOLB,Shemar,James,Shemar James,DAL,True,4,26,827,1,21,34,42,1,1,23,26,0,1,0,0,3,0,10,5,1,1,0,17,17,Shemar,James,JamesShemar_15276,1311.0,1309.0,1.0,22.0,5.0,10.0,Signed,Normal,75.0,0.0,0.0,DAL,tier_4,8.464328899637243,9.068923821039904,3.6275695284159615,10.882708585247885,76.1789600967352,3.6275695284159615,2.781136638452237,1.1764705882352942,DAL,1
6869,CB,Shavon,Revel Jr,Shavon Revel Jr,DAL,True,0,0,807,0,16,18,32,0,1,10,0,0,1,0,0,4,0,10,1,1,0,0,17,0,Shavon,Revel Jr,RevelJrShavon_15282,2217.0,2215.0,1.0,25.0,3.0,10.0,Signed,College_Impact,72.0,0.0,0.0,DAL,tier_5,1.2391573729863692,1.2391573729863692,2.4783147459727384,6.195786864931847,59.479553903345725,4.956629491945477,1.2391573729863694,0.35294117647058826,DAL,1
6870,FS,Alijah,Clark,Alijah Clark,DAL,True,19,0,801,1,15,27,47,0,1,22,0,0,0,0,0,6,0,10,0,1,0,0,17,11,Alijah,Clark,ClarkAlijah_15355,1787.0,1785.0,1.0,23.0,63.0,10.0,Signed,Normal,65.0,0.0,0.0,DAL,tier_6,0.0,0.0,2.4968789013732833,7.49063670411985,77.40324594257179,7.49063670411985,2.746566791510612,0.9411764705882353,DAL,1
6871,CB,Trikweze,Bridges,Trikweze Bridges,DAL,True,0,0,593,0,9,11,23,0,1,14,0,0,0,0,0,1,0,10,1,0,0,0,17,0,Trikweze,Bridges,BridgesTrikweze_16155,298.0,296.0,1.0,25.0,7.0,10.0,Signed,Normal,66.0,0.0,0.0,DAL,tier_6,1.6863406408094435,1.6863406408094435,0.0,3.372681281618887,53.96290050590219,1.6863406408094435,2.360876897133221,0.7647058823529411,DAL,-3
6872,DT,Quinnen,Williams,Quinnen Williams,DAL,True,28,0,762,2,24,32,39,0,1,1,0,0,0,0,0,0,0,10,15,2,5,0,17,17,Quinnen,Williams,WilliamsQuinnen_20547,2919.0,2917.0,7.0,28.0,1.0,10.0,Signed,College_Elite,91.0,0.0,0.0,DAL,tier_1,32.808398950131235,36.08923884514436,5.2493438320209975,26.246719160104988,82.67716535433071,0.0,0.13123359580052493,0.058823529411764705,DAL,2
6873,MLB,Logan,Wilson,Logan Wilson,DAL,True,0,96,958,0,30,63,101,0,1,50,28,0,3,2,0,2,0,10,4,3,4,0,17,17,Logan,Wilson,WilsonLogan_21148,2942.0,2940.0,6.0,30.0,3.0,10.0,Signed,Normal,69.0,0.0,0.0,DAL,tier_6,12.526096033402924,14.613778705636742,8.35073068893528,10.438413361169102,136.74321503131523,2.08768267223382,5.219206680584551,2.823529411764706,DAL,14
6874,SS,Markquese,Bell,Markquese Bell,DAL,True,0,27,656,0,15,28,40,0,1,23,19,0,2,0,0,2,0,10,1,0,0,0,12,12,Markquese,Bell,BellMarkquese_22229,191.0,189.0,4.0,27.0,63.0,10.0,Signed,Normal,69.0,0.0,0.0,DAL,tier_6,1.524390243902439,1.524390243902439,3.048780487804878,4.573170731707317,83.84146341463415,3.048780487804878,3.50609756097561,1.75,DAL,1
6875,CB,DaRon,Bland,DaRon Bland,DAL,True,0,25,894,0,9,22,35,0,1,27,16,0,3,0,0,7,0,10,1,2,0,0,17,17,DaRon,Bland,BlandDaRon_22485,230.0,228.0,4.0,27.0,5.0,10.0,Signed,College_Impact,82.0,0.0,0.0,DAL,tier_3,1.1185682326621924,1.1185682326621924,5.592841163310962,8.94854586129754,49.21700223713647,7.829977628635347,3.0201342281879198,1.1764705882352942,DAL,3
6876,ROLB,DeMarvion,Overshown,DeMarvion Overshown,DAL,True,43,35,882,3,22,54,74,0,1,21,27,0,2,0,0,5,0,10,3,5,1,1,15,15,DeMarvion,Overshown,OvershownDeMarvion_22997,2037.0,2035.0,3.0,26.0,3.0,10.0,Signed,Normal,77.0,0.0,0.0,DAL,tier_4,5.668934240362812,6.2358276643990935,12.471655328798187,10.204081632653061,108.84353741496598,5.668934240362812,2.380952380952381,1.0666666666666667,DAL,5
6877,SS,Loren,Strickland,Loren Strickland,DAL,True,0,8,615,0,18,18,31,0,1,14,8,0,1,0,0,1,0,10,0,0,0,0,15,4,Loren,Strickland,StricklandLoren_1335,2549.0,2547.0,2.0,26.0,63.0,10.0,Signed,Normal,62.0,0.0,0.0,DAL,tier_6,0.0,0.0,1.6260162601626016,1.6260162601626016,79.67479674796749,1.6260162601626016,2.2764227642276422,0.8666666666666667,DAL,-2
6878,LE,Kyle,Van Noy,Kyle Van Noy,DAL,True,18,0,604,1,14,14,21,1,1,0,0,0,0,0,0,0,0,10,8,2,1,0,17,5,Kyle,Van Noy,VanNoyKyle_12387,2751.0,2749.0,12.0,35.0,2.0,10.0,Signed,Normal,68.0,0.0,0.0,DAL,tier_6,16.55629139072848,17.3841059602649,4.966887417218543,14.900662251655628,57.94701986754966,0.0,0.0,0.0,DAL,2
6879,CB,Brandon,Cisse,Brandon Cisse,DAL,True,0,10,698,0,7,14,23,0,1,13,10,0,1,0,0,4,0,10,1,0,0,0,14,14,Brandon,Cisse,BrandonCisse_26125,3354.0,3352.0,0.0,21.0,1.0,10.0,Signed,Normal,73.0,0.0,0.0,DAL,tier_5,1.4326647564469914,1.4326647564469914,1.4326647564469914,7.163323782234958,42.97994269340974,5.730659025787966,1.8624641833810889,0.6428571428571429,DAL,-1
6880,DT,Cam,Jackson,Cam Jackson,CAR,True,0,0,396,0,9,12,19,1,1,0,0,0,0,0,0,0,0,20,4,0,1,0,16,2,Cam,Jackson,JacksonCam_15207,1275.0,1273.0,1.0,24.0,5.0,20.0,Signed,Normal,69.0,0.0,0.0,CAR,tier_6,15.151515151515152,16.414141414141415,0.0,12.626262626262626,70.7070707070707,0.0,0.0,0.0,CAR,-3
6881,ROLB,Bam,Martin-Scott,Bam Martin-Scott,CAR,True,11,0,437,1,8,4,12,0,1,1,0,0,0,0,0,1,0,20,3,1,0,0,16,2,Bam,Martin-Scott,MartinScottBam_15260,1155.0,1153.0,1.0,26.0,63.0,20.0,Signed,Normal,59.0,0.0,0.0,CAR,tier_6,6.864988558352402,6.864988558352402,4.576659038901602,9.153318077803204,45.76659038901602,2.288329519450801,0.2288329519450801,0.0,CAR,2
6882,SS,Lathan,Ransom,Lathan Ransom,CAR,True,0,0,981,0,29,29,48,0,1,15,0,0,0,0,0,2,0,20,1,0,0,0,17,17,Lathan,Ransom,RansomLathan_15334,2185.0,2183.0,1.0,24.0,4.0,20.0,Signed,Normal,79.0,0.0,0.0,CAR,tier_4,1.0193679918450562,1.0193679918450562,0.0,3.058103975535168,78.49133537206932,2.0387359836901124,1.529051987767584,0.7647058823529411,CAR,-6
6883,CB,Mike,Jackson,Mike Jackson,CAR,True,0,27,862,0,8,16,26,0,1,15,16,0,2,2,0,9,0,20,1,0,0,0,17,17,Mike,Jackson,JacksonMichael_20607,1296.0,1294.0,7.0,29.0,5.0,20.0,Signed,College_Impact,79.0,0.0,0.0,CAR,tier_4,1.160092807424594,1.160092807424594,4.640371229698376,11.600928074245939,39.443155452436194,10.440835266821345,1.740139211136891,0.35294117647058826,CAR,3
6884,DT,Tershawn,Wharton,Tershawn Wharton,CAR,True,0,0,570,0,14,9,18,1,1,0,0,0,0,0,0,0,0,20,7,0,3,0,17,2,Tershawn,Wharton,WhartonTershawn_21238,2860.0,2858.0,6.0,28.0,63.0,20.0,Signed,College_Impact,69.0,0.0,0.0,CAR,tier_6,22.80701754385965,25.43859649122807,0.0,17.543859649122805,56.140350877192986,0.0,0.0,0.0,CAR,-2
6885,DT,Derrick,Brown,Derrick Brown,CAR,True,0,0,509,0,7,12,18,1,1,0,0,0,0,0,0,1,0,20,5,0,2,0,12,12,Derrick,Brown,BrownDerrick_21286,331.0,329.0,6.0,28.0,1.0,20.0,Signed,College_Impact,87.0,0.0,0.0,CAR,tier_2,17.68172888015717,19.646365422396855,0.0,15.717092337917483,49.11591355599214,1.9646365422396854,0.0,-0.08333333333333333,CAR,-6
6886,CB,Jaycee,Horn,Jaycee Horn,CAR,True,0,32,873,0,18,23,34,0,1,16,17,0,2,0,0,5,0,20,1,0,0,0,17,17,Jaycee,Horn,HornJaycee_21451,1207.0,1205.0,5.0,26.0,1.0,20.0,Signed,College_Star,87.0,0.0,0.0,CAR,tier_2,1.1454753722794961,1.1454753722794961,2.2909507445589923,6.8728522336769755,59.564719358533786,5.727376861397479,1.8327605956471937,0.6470588235294118,CAR,-1
6887,FS,Tre'von,Moehrig,Tre'von Moehrig,CAR,True,4,24,868,1,26,45,69,0,1,22,24,0,1,0,0,9,0,20,2,2,0,0,17,17,Tre'von,Moehrig,MoehrigTrevon_21490,1846.0,1844.0,5.0,27.0,2.0,20.0,Signed,College_Star,85.0,0.0,0.0,CAR,tier_2,2.304147465437788,2.304147465437788,4.608294930875576,12.672811059907835,109.44700460829493,10.368663594470046,2.5345622119815667,0.7647058823529411,CAR,5
6888,DT,Bobby,Brown III,Bobby Brown III,CAR,True,0,0,379,0,3,3,8,0,1,0,0,0,0,0,0,0,0,20,3,0,0,0,16,7,Bobby,Brown III,BrownIIIBobby_21922,320.0,318.0,5.0,26.0,4.0,20.0,Signed,Normal,71.0,0.0,0.0,CAR,tier_5,7.9155672823219,7.9155672823219,0.0,7.9155672823219,29.023746701846967,0.0,0.0,0.0,CAR,-6
6889,CB,Kobee,Minor,Kobee Minor,CAR,True,0,7,520,0,7,8,25,1,1,7,7,0,1,0,0,2,0,20,0,0,0,0,17,2,Kobee,Minor,MinorKobee_16154,1834.0,1832.0,1.0,24.0,7.0,20.0,Signed,Normal,64.0,0.0,0.0,CAR,tier_6,0.0,0.0,1.9230769230769231,3.8461538461538463,61.53846153846154,3.8461538461538463,1.3461538461538463,0.29411764705882354,CAR,0
6890,LOLB,Dennis,Gardeck,Dennis Gardeck,CAR,True,0,0,630,0,23,17,43,1,1,11,0,1,0,0,0,2,0,20,6,0,2,0,14,14,Dennis,Gardeck,GardeckDennis_13610,901.0,899.0,8.0,32.0,63.0,20.0,Signed,College_Impact,71.0,0.0,0.0,CAR,tier_5,15.873015873015872,17.460317460317462,1.5873015873015872,15.873015873015872,104.76190476190476,3.1746031746031744,1.746031746031746,0.6428571428571429,CAR,8
6891,ROLB,Sonny,Styles,Sonny Styles,CAR,True,14,50,799,1,30,46,65,1,1,24,32,0,2,0,0,1,0,20,4,1,2,0,15,15,Sonny,Styles,SonnyStyles_26127,3338.0,3336.0,0.0,21.0,1.0,20.0,Signed,College_Impact,85.0,0.0,0.0,CAR,tier_2,10.012515644555695,11.264080100125156,5.006257822277847,8.760951188986233,118.89862327909887,1.2515644555694618,3.0037546933667083,1.5333333333333334,CAR,-1
6892,MLB,Red,Murdock,Red Murdock,CAR,True,25,0,533,1,8,29,43,1,1,17,0,0,0,0,0,0,0,20,1,1,1,0,15,2,Red,Murdock,RedMurdock_26413,3450.0,3448.0,0.0,22.0,4.0,20.0,Signed,Normal,71.0,0.0,0.0,CAR,tier_5,5.628517823639775,6.566604127579738,3.75234521575985,3.75234521575985,95.68480300187618,0.0,3.189493433395872,1.1333333333333333,CAR,1
6893,CB,Keionte,Scott,Keionte Scott,CAR,True,0,14,633,0,8,22,35,0,1,16,14,0,1,0,0,3,0,20,1,0,0,0,15,1,Keionte,Scott,KeionteScott_26427,3426.0,3424.0,0.0,24.0,4.0,20.0,Signed,Normal,67.0,0.0,0.0,CAR,tier_6,1.5797788309636651,1.5797788309636651,1.5797788309636651,6.3191153238546605,67.9304897314376,4.739336492890995,2.527646129541864,0.8666666666666667,CAR,-1
6894,LOLB,Isaiah,Glasker,Isaiah Glasker,CAR,True,0,0,582,0,10,13,28,0,1,5,0,0,0,0,0,0,0,20,1,0,1,0,17,5,Isaiah,Glasker,IsaiahGlasker_26516,3492.0,3490.0,0.0,23.0,5.0,20.0,Signed,Normal,66.0,0.0,0.0,CAR,tier_6,5.154639175257732,6.013745704467354,0.0,3.4364261168384878,65.29209621993128,0.0,0.859106529209622,0.29411764705882354,CAR,-1
6896,LE,Jadeveon,Clowney,Jadeveon Clowney,CAR,True,0,0,636,0,14,26,33,0,1,0,0,0,0,0,0,0,0,20,11,0,8,0,17,17,Jadeveon,Clowney,ClowneyJadeveon_10845,486.0,484.0,12.0,33.0,1.0,20.0,Signed,Normal,74.0,0.0,0.0,CAR,tier_5,42.45283018867924,48.742138364779876,0.0,29.87421383647799,73.8993710691824,0.0,0.0,0.0,CAR,-1
6897,SS,Tony,Jefferson,Tony Jefferson,CAR,True,0,0,961,0,17,48,77,1,1,33,0,0,0,0,0,12,0,20,0,0,1,0,17,2,Tony,Jefferson,JeffersonTony_9879,1324.0,1322.0,11.0,34.0,63.0,20.0,Signed,College_Impact,74.0,0.0,0.0,CAR,tier_5,2.081165452653486,2.6014568158168574,0.0,13.52757544224766,97.81477627471384,12.486992715920914,3.433922996878252,1.2352941176470589,CAR,6
6898,MLB,Carl,Jones,Carl Jones,CHI,True,0,0,463,0,7,11,16,0,1,6,0,0,0,0,0,2,0,0,0,0,0,0,17,3,Carl,Jones,JonesCarl_4746,879.0,877.0,1.0,25.0,63.0,0.0,Signed,Normal,61.0,0.0,0.0,CHI,tier_6,0.0,0.0,0.0,4.319654427645789,49.676025917926566,4.319654427645789,1.2958963282937366,0.23529411764705882,CHI,-4
6899,ROLB,Tremaine,Edmunds,Tremaine Edmunds,CHI,True,0,0,823,0,26,39,61,0,1,0,0,0,0,0,0,0,0,0,8,0,3,0,17,17,Tremaine,Edmunds,EdmundsTremaine_13119,724.0,722.0,8.0,28.0,1.0,0.0,Signed,College_Impact,84.0,0.0,0.0,CHI,tier_3,17.01093560145808,18.833535844471445,0.0,13.365735115431349,105.71081409477522,0.0,0.0,0.0,CHI,-3
6902,CB,Zah,Frazier,Zah Frazier,CHI,True,10,0,496,1,6,14,22,0,1,8,0,0,0,0,0,1,0,0,1,2,0,0,17,1,Zah,Frazier,FrazierZah_15301,871.0,869.0,1.0,25.0,5.0,0.0,Signed,Normal,69.0,0.0,0.0,CHI,tier_6,2.0161290322580645,2.0161290322580645,6.048387096774193,4.032258064516129,56.45161290322581,2.0161290322580645,1.6129032258064515,0.4117647058823529,CHI,7
6903,MLB,Ruben,Hyppolite II,Ruben Hyppolite II,CHI,True,0,0,811,0,25,45,88,1,1,31,0,0,0,0,0,4,0,0,9,0,0,0,15,15,Ruben,Hyppolite II,HyppoliteIIRuben_16144,1251.0,1249.0,1.0,24.0,4.0,0.0,Signed,Normal,67.0,0.0,0.0,CHI,tier_6,11.097410604192355,11.097410604192355,0.0,16.029593094944513,139.33415536374847,4.932182490752158,3.822441430332922,1.8,CHI,8
6904,FS,Kevin,Byard III,Kevin Byard III,CHI,True,0,36,861,0,19,47,60,0,1,20,25,0,3,0,0,2,0,0,2,1,0,0,17,17,Kevin,Byard III,ByardKevin_17752,393.0,391.0,10.0,33.0,3.0,0.0,Signed,College_Star,83.0,0.0,0.0,CHI,tier_3,2.3228803716608595,2.3228803716608595,4.645760743321719,4.645760743321719,91.75377468060394,2.3228803716608595,2.3228803716608595,1.0588235294117647,CHI,0
6906,SS,Julian,Blackmon,Julian Blackmon,SF,True,0,0,730,0,18,31,39,0,1,22,0,0,0,0,0,6,0,14,3,0,0,0,17,1,Julian,Blackmon,BlackmonJulian_21269,224.0,222.0,6.0,28.0,3.0,14.0,Signed,Normal,71.0,0.0,0.0,SF,tier_5,4.10958904109589,4.10958904109589,0.0,12.32876712328767,78.08219178082192,8.21917808219178,3.0136986301369864,0.9411764705882353,SF,1
6907,ROLB,Taurean,York,Taurean York,SF,True,0,0,478,0,9,29,38,1,1,13,0,0,0,0,0,0,0,14,3,2,0,0,17,17,Taurean,York,TaureanYork_26222,3370.0,3368.0,0.0,21.0,2.0,14.0,Signed,Normal,74.0,0.0,0.0,SF,tier_5,6.2761506276150625,6.2761506276150625,4.184100418410042,6.2761506276150625,98.32635983263599,0.0,2.7196652719665275,0.7647058823529411,SF,2
6908,RE,Trey,White,Trey White,SF,True,0,0,331,0,2,7,13,0,1,1,0,0,0,0,0,0,0,14,2,0,3,0,17,1,Trey,White,TreyWhite_26728,3552.0,3550.0,0.0,22.0,7.0,14.0,Signed,Normal,70.0,0.0,0.0,SF,tier_5,24.169184290030213,28.70090634441088,0.0,15.105740181268883,45.31722054380664,0.0,0.3021148036253776,0.058823529411764705,SF,-3
6909,RE,Jermaine,Johnson II,Jermaine Johnson II,SF,True,18,0,643,1,13,11,19,1,1,0,0,0,0,0,0,0,0,14,3,1,3,1,17,13,Jermaine,Johnson II,JohnsonIIJermaine_22141,1342.0,1340.0,4.0,27.0,1.0,14.0,Signed,College_Impact,74.0,0.0,0.0,SF,tier_5,13.996889580093312,16.329704510108865,4.665629860031105,9.33125972006221,49.766718506998444,0.0,0.0,0.0,SF,-1
6910,DT,Leonard,Williams,Leonard Williams,SEA,True,0,0,662,0,15,33,40,1,1,0,0,0,0,0,0,2,0,27,10,1,6,0,15,15,Leonard,Williams,WilliamsLeonard_2527,2912.0,2910.0,11.0,32.0,1.0,27.0,Signed,College_Star,84.0,0.0,0.0,SEA,tier_3,33.23262839879154,37.764350453172206,1.5105740181268883,27.190332326283986,83.08157099697885,3.0211480362537766,0.0,-0.13333333333333333,SEA,1
6912,LE,DeMarcus,Lawrence,DeMarcus Lawrence,SEA,True,24,0,776,2,25,37,43,1,1,1,0,2,0,0,0,0,0,27,16,3,10,0,17,17,DeMarcus,Lawrence,LawrenceDeMarcus_11079,1560.0,1558.0,12.0,34.0,2.0,27.0,Signed,College_Star,82.0,0.0,0.0,SEA,tier_3,46.391752577319586,52.83505154639175,9.02061855670103,33.50515463917526,87.62886597938143,0.0,0.12886597938144329,0.058823529411764705,SEA,8
6913,ROLB,Tyrice,Knight,Tyrice Knight,SEA,True,53,5,988,3,38,57,74,1,1,22,5,0,1,0,0,6,0,27,6,4,4,0,17,17,Tyrice,Knight,KnightTyrice_14907,1508.0,1506.0,2.0,25.0,4.0,27.0,Signed,Normal,83.0,0.0,0.0,SEA,tier_3,14.17004048582996,16.194331983805668,8.097165991902834,16.194331983805668,113.36032388663968,6.0728744939271255,2.2267206477732793,0.9411764705882353,SEA,8
6916,DT,Derrick,Harmon,Derrick Harmon,PIT,True,13,0,386,1,6,12,16,0,1,0,0,0,0,0,0,0,0,28,4,2,1,0,17,1,Derrick,Harmon,HarmonDerrick_15239,1058.0,1056.0,1.0,23.0,1.0,28.0,Signed,College_Impact,76.0,0.0,0.0,PIT,tier_4,15.544041450777202,16.83937823834197,7.772020725388601,12.953367875647668,56.994818652849744,0.0,0.0,0.0,PIT,1
6918,CB,Nehemiah,Pritchett,Nehemiah Pritchett,SEA,True,0,11,832,0,10,21,34,0,1,21,11,0,1,0,0,6,0,27,0,0,0,0,17,0,Nehemiah,Pritchett,PritchettNehemiah_14963,2158.0,2156.0,2.0,25.0,5.0,27.0,Signed,Normal,68.0,0.0,0.0,SEA,tier_6,0.0,0.0,1.201923076923077,7.211538461538462,52.88461538461539,7.211538461538462,2.5240384615384617,0.8823529411764706,SEA,1
6921,SS,Nick,Emmanwori,Nick Emmanwori,SEA,True,0,40,1067,0,26,39,51,1,1,25,32,0,2,0,0,2,0,27,1,0,0,0,17,17,Nick,Emmanwori,EmmanworiNick_15359,757.0,755.0,1.0,22.0,2.0,27.0,Signed,College_Star,80.0,0.0,0.0,SEA,tier_3,0.9372071227741331,0.9372071227741331,1.8744142455482662,2.8116213683223994,72.16494845360825,1.8744142455482662,2.343017806935333,1.3529411764705883,SEA,-6
6923,FS,Julian,Love,Julian Love,SEA,True,12,58,950,1,23,41,55,0,1,21,32,0,4,2,0,11,0,27,0,2,0,0,17,17,Julian,Love,LoveJulian_20602,1630.0,1628.0,7.0,28.0,4.0,27.0,Signed,College_Impact,79.0,0.0,0.0,SEA,tier_4,0.0,0.0,9.473684210526317,11.578947368421053,82.10526315789474,11.578947368421053,2.2105263157894735,0.5882352941176471,SEA,8
6924,MLB,Ernest,Jones IV,Ernest Jones IV,SEA,True,0,0,744,0,20,59,81,0,1,37,0,0,0,0,0,1,0,27,7,0,1,0,16,16,Ernest,Jones IV,JonesErnest_21921,1389.0,1387.0,5.0,26.0,3.0,27.0,Signed,College_Impact,82.0,0.0,0.0,SEA,tier_3,12.096774193548386,12.768817204301076,0.0,12.096774193548386,135.752688172043,1.3440860215053765,4.973118279569892,2.25,SEA,-1
6925,CB,Brandin,Echols,Brandin Echols,PIT,True,0,1,897,0,8,25,32,1,1,24,1,0,2,0,0,4,0,28,1,0,0,0,17,17,Brandin,Echols,EcholsBrandin_21786,721.0,719.0,5.0,28.0,6.0,28.0,Signed,Normal,79.0,0.0,0.0,PIT,tier_4,1.1148272017837235,1.1148272017837235,2.229654403567447,5.574136008918618,44.593088071348944,4.459308807134894,2.6755852842809364,1.1764705882352942,PIT,-2
6926,RE,Derick,Hall,Derick Hall,SEA,True,0,0,564,0,11,15,21,0,1,2,0,0,0,0,0,0,0,27,7,2,3,0,17,3,Derick,Hall,HallDerick_22974,1023.0,1021.0,3.0,25.0,2.0,27.0,Signed,College_Impact,73.0,0.0,0.0,SEA,tier_5,23.04964539007092,25.70921985815603,3.5460992907801416,17.73049645390071,56.737588652482266,0.0,0.3546099290780142,0.11764705882352941,SEA,0
6927,ROLB,Drake,Thomas,Drake Thomas,SEA,True,16,12,844,1,27,38,60,0,1,26,12,0,1,1,0,2,0,27,8,1,2,0,16,16,Drake,Thomas,ThomasDrake_23011,2632.0,2630.0,3.0,26.0,63.0,27.0,Signed,College_Impact,76.0,0.0,0.0,SEA,tier_4,14.218009478672984,15.402843601895734,4.739336492890995,14.218009478672984,103.08056872037915,2.3696682464454977,3.080568720379147,1.5,SEA,4
6928,RE,Nick,Herbig,Nick Herbig,PIT,True,18,0,661,1,8,18,34,1,1,0,0,0,0,0,0,1,0,28,14,1,5,0,15,15,Nick,Herbig,HerbigNick_22982,1140.0,1138.0,3.0,24.0,4.0,28.0,Signed,Normal,82.0,0.0,0.0,PIT,tier_3,36.30862329803328,40.09077155824509,3.0257186081694405,30.257186081694403,63.54009077155824,1.5128593040847202,0.0,-0.06666666666666667,PIT,-1
6929,CB,Devon,Witherspoon,Devon Witherspoon,SEA,True,17,56,1043,1,18,46,56,0,1,24,25,0,3,1,0,10,0,27,4,1,1,0,17,17,Devon,Witherspoon,WitherspoonDevon_23023,2968.0,2966.0,3.0,25.0,1.0,27.0,Signed,College_Elite,93.0,0.0,0.0,SEA,tier_1,5.752636625119846,6.232023010546501,5.752636625119846,14.381591562799617,70.94918504314478,9.587727708533079,2.3010546500479387,0.8235294117647058,SEA,1
6930,CB,D.J.,James,D.J. James,SEA,True,0,40,641,0,9,13,18,1,1,13,23,0,2,0,0,3,0,27,0,0,0,0,17,0,D.J.,James,JamesDJ_14943,1309.0,1307.0,2.0,25.0,6.0,27.0,Signed,Normal,66.0,0.0,0.0,SEA,tier_6,0.0,0.0,3.1201248049921997,4.6801872074882995,42.1216848673947,4.6801872074882995,2.02808112324493,0.5882352941176471,SEA,2
6931,MLB,Deion,Jones,Deion Jones,SEA,True,0,0,611,0,7,30,41,0,1,13,0,0,0,0,0,2,0,27,1,0,3,0,17,1,Deion,Jones,JonesDeion_17677,1409.0,1407.0,10.0,31.0,2.0,27.0,Signed,Normal,65.0,0.0,0.0,SEA,tier_6,11.456628477905074,13.911620294599018,0.0,9.819967266775777,78.55973813420621,3.273322422258593,2.127659574468085,0.6470588235294118,SEA,1
6932,LOLB,K.J.,Britt,K.J. Britt,SEA,True,0,0,604,0,7,10,20,0,1,2,0,0,0,0,0,2,0,27,1,0,0,0,17,1,K.J.,Britt,BrittKJ_21676,305.0,303.0,5.0,27.0,5.0,27.0,Signed,Normal,68.0,0.0,0.0,SEA,tier_6,1.6556291390728477,1.6556291390728477,0.0,4.966887417218543,44.70198675496689,3.3112582781456954,0.33112582781456956,0.0,SEA,-4
6933,CB,Amik,Robertson,Amik Robertson,SEA,True,10,58,1033,1,10,39,50,0,1,25,33,0,3,2,0,6,0,27,1,1,1,0,17,0,Amik,Robertson,RobertsonAmik_21003,2256.0,2254.0,6.0,28.0,4.0,27.0,Signed,Normal,77.0,0.0,0.0,SEA,tier_4,2.904162633107454,3.3881897386253628,6.7763794772507255,7.744433688286544,58.08325266214908,5.808325266214908,2.420135527589545,1.1176470588235294,SEA,6
6934,DT,Vernon,Broughton,Vernon Broughton,NO,True,0,0,565,0,15,0,14,0,1,0,0,0,0,0,0,0,0,26,9,0,3,0,15,15,Vernon,Broughton,BroughtonVernon_15217,319.0,317.0,1.0,25.0,3.0,26.0,Signed,Normal,69.0,0.0,0.0,NO,tier_6,26.548672566371682,29.20353982300885,0.0,21.238938053097346,51.32743362831858,0.0,0.0,0.0,NO,0
6935,RE,Carl,Granderson,Carl Granderson,NO,True,0,7,556,0,11,0,32,0,1,0,7,0,1,0,0,0,0,26,17,0,4,0,17,17,Carl,Granderson,GrandersonCarl_20417,972.0,970.0,7.0,29.0,63.0,26.0,Signed,College_Impact,73.0,0.0,0.0,NO,tier_5,44.96402877697842,48.56115107913669,1.7985611510791368,37.76978417266187,77.33812949640289,0.0,0.0,0.0,NO,4
6936,MLB,Danny,Stutsman,Danny Stutsman,NO,True,0,1,689,0,29,0,84,1,1,0,1,0,1,0,0,4,1,26,21,0,1,0,13,13,Danny,Stutsman,StutsmanDanny_15248,2559.0,2557.0,1.0,23.0,4.0,26.0,Signed,Normal,70.0,0.0,0.0,NO,tier_5,33.38171262699564,34.107402031930334,2.9027576197387517,37.73584905660377,164.00580551523947,5.805515239477503,0.0,-0.3076923076923077,NO,13
