Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,RUSHYARDS,PASSYARDS,RECEIVEDROPS,RUSHYARDSAFTER1STHIT,RECEIVEYARDS,RECEIVELONGEST,DOWNSPLAYED,RECEIVEYARDSAFTER,STAT_KEEP,PASSCOMPLETED,RUSHATTEMPTS,PASSATTEMPTS,PASSINTS,RECEIVECATCHES,FIRSTDOWNS,RUSH20YARDRUNS,SEAS_YEAR,RUSHLONGEST,PASSLONGEST,RUSHBROKENTACKLES,4QCOMEBACKS,GAMERATING,PASSSACKED,PASSTDS,RECEIVETDS,GAMESPLAYED,GAMESSTARTED,RUSHFUMBLES,YEARBYYEARTEAMINDEX,RUSHTDS,FirstName_y,LastName_y,PLYR_ASSETNAME,Row Excel,Row Editor,YearsPro,Age,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,ScrimmageYardsPer1000DownsPlayed,RBScrimmageYardsPer300Touches,RBScrimmageTDsPerGame,TDsPer1000DownsPlayed,WRPercentageofTeamPassYards,TeamName_y,SkillPointOff
531,WR,Andre,Greene Jr,Andre Greene Jr,PHI,0,0,1,0,334,24,641,164,True,0,0,0,0,32,0,0,7,0,0,1,0,0,0,0,1,14,14,0,12,0,Andre,Greene Jr,,1994.0,1992.0,4.0,25.0,12.0,Signed,Normal,72.0,0.0,0.0,PHI,tier_5,521.0608424336973,1503.0,0.07142857142857142,1.5600624024960998,0.10098261526832955,PHI,-6.0
532,WR,Romeo,Doubs,Romeo Doubs,PIT,0,0,6,0,588,58,886,193,True,0,0,0,0,41,0,0,7,0,0,3,0,0,0,0,2,16,16,0,28,0,Romeo,Doubs,DoubsRomeo_22076,735.0,733.0,8.0,30.0,28.0,Signed,Star,76.0,0.0,0.0,PIT,tier_4,663.6568848758465,2065.170731707317,0.125,2.257336343115124,0.1375760411792232,PIT,-5.0
535,HB,Cam,McCoy,Cam McCoy,NYG,42,0,0,0,99,16,273,64,True,0,15,0,0,12,0,0,7,6,0,7,0,0,0,0,1,13,13,1,15,0,Cam,McCoy,CamMcCoy_30628,832.0,830.0,0.0,22.0,15.0,Signed,Normal,66.0,0.0,0.0,NYG,tier_6,516.4835164835165,994.6666666666666,0.07692307692307693,3.663003663003663,0.0291847075080608,NYG,-6.0
536,HB,Marquez,Pearman,Marquez Pearman,LAR,331,0,1,85,203,19,525,140,True,0,83,0,0,24,0,2,7,40,0,4,0,0,0,0,2,13,13,2,23,5,Marquez,Pearman,MarquezPearman_30626,1618.0,1616.0,0.0,22.0,23.0,Signed,Normal,75.0,0.0,0.0,LAR,tier_4,1017.1428571428571,1201.233644859813,0.5384615384615384,13.333333333333334,0.05762134544422367,LAR,1.0
538,HB,Josh,Crawford,Josh Crawford,ATL,441,0,1,102,554,37,876,327,True,0,119,0,0,53,0,2,7,51,0,7,0,0,0,0,4,16,16,5,13,6,Josh,Crawford,JoshCrawford_30330,1601.0,1599.0,0.0,21.0,13.0,Signed,Star,78.0,0.0,0.0,ATL,tier_4,1135.8447488584475,1233.0,0.625,11.415525114155251,0.14197847257816504,ATL,-1.0
542,WR,Calvin,Russell,Calvin Russell,LV,0,0,5,0,542,44,777,187,True,0,0,0,0,43,0,0,7,0,0,0,0,0,0,0,2,14,14,0,22,0,Calvin,Russell,CalvinRussell_29124,3590.0,3588.0,1.0,22.0,22.0,Signed,Normal,73.0,0.0,0.0,LV,tier_5,697.5546975546976,1815.0697674418602,0.14285714285714285,2.574002574002574,0.16283611236292625,LV,-2.0
543,WR,Cameron,Hayes,Cameron Hayes,CAR,20,0,0,4,833,66,941,301,True,0,3,0,0,56,0,0,7,14,0,2,0,0,0,0,3,14,14,1,20,0,Cameron,Hayes,CameronHayes_30232,1895.0,1893.0,0.0,21.0,20.0,Signed,Normal,76.0,0.0,0.0,CAR,tier_4,906.4824654622741,2134.779661016949,0.21428571428571427,3.188097768331562,0.23949685534591195,CAR,-1.0
544,WR,Jordon,Gidron,Jordon Gidron,SEA,0,0,2,0,377,63,447,138,True,0,0,0,0,29,0,0,7,0,0,1,0,0,0,0,1,16,9,1,27,0,Jordon,Gidron,JordonGidron_29118,696.0,694.0,1.0,22.0,27.0,Signed,Normal,72.0,0.0,0.0,SEA,tier_5,843.400447427293,1871.9999999999998,0.0625,2.237136465324385,0.07682901976767882,SEA,-3.0
545,WR,Jalen,McMillian,Jalen McMillian,LAR,0,0,0,0,891,23,819,410,True,0,0,0,0,78,0,0,7,0,0,0,0,0,0,0,2,14,14,0,23,0,Jalen,McMillian,McMillianJalen_366,3306.0,3304.0,6.0,28.0,23.0,Signed,Star,76.0,0.0,0.0,LAR,tier_4,1087.9120879120878,1644.923076923077,0.14285714285714285,2.442002442002442,0.2348444913020559,LAR,1.0
546,HB,Jonathan,Brooks,Jonathan Brooks,NE,576,0,2,250,175,17,510,132,True,0,113,0,0,26,0,5,7,80,0,10,0,0,0,0,1,14,7,0,21,4,Jonathan,Brooks,BrooksJonathan_397,3337.0,3335.0,6.0,27.0,21.0,Signed,Star,75.0,0.0,0.0,NE,tier_4,1472.5490196078433,1424.460431654676,0.35714285714285715,9.803921568627452,0.050903537795876815,NE,4.0
547,WR,Vernell,Brown III,Vernell Brown III,CLE,29,0,5,2,739,60,921,292,True,0,1,0,0,59,0,1,7,29,0,5,0,0,0,0,3,16,16,2,4,0,Vernell,Brown III,,1390.0,1388.0,1.0,23.0,4.0,Signed,Normal,75.0,0.0,0.0,CLE,tier_4,833.8762214983714,1918.5999999999997,0.1875,3.257328990228013,0.1848424212106053,CLE,-2.0
548,WR,Christian,Kirk,Christian Kirk,ATL,0,0,2,0,500,50,668,199,True,0,0,0,0,43,0,0,7,0,0,0,0,0,0,0,1,13,13,0,13,0,Christian,Kirk,KirkChristian_13186,1623.0,1621.0,12.0,33.0,13.0,Signed,Normal,75.0,0.0,0.0,ATL,tier_4,748.502994011976,1674.418604651163,0.07692307692307693,1.4970059880239521,0.1577100500729409,ATL,-7.0
550,HB,TreVonte,Citizen,TreVonte Citizen,DAL,291,0,0,73,46,17,253,36,True,0,74,0,0,7,0,2,7,40,0,3,0,0,0,0,0,16,2,1,10,1,TreVonte,Citizen,,116.0,114.0,3.0,25.0,10.0,Signed,Normal,71.0,0.0,0.0,DAL,tier_5,1332.01581027668,1159.5555555555554,0.0625,3.952569169960474,0.013851249623607348,DAL,-3.0
551,WR,Marvin,Mims Jr,Marvin Mims Jr,ATL,0,0,3,0,856,51,940,370,True,0,0,0,0,79,0,0,7,0,0,1,0,0,0,0,2,16,16,0,13,0,Marvin,Mims Jr,MimsJrMarvin_22767,1944.0,1942.0,7.0,28.0,13.0,Signed,Star,75.0,0.0,0.0,ATL,tier_4,910.6382978723404,1560.3037974683543,0.125,2.127659574468085,0.2193746796514608,ATL,-1.0
552,HB,TreVeyon,Henderson,TreVeyon Henderson,CHI,962,0,5,240,340,21,905,223,True,0,240,0,0,47,0,6,7,60,0,15,0,0,0,0,2,16,16,0,0,5,TreVeyon,Henderson,HendersonTreVeyon_371,3311.0,3309.0,6.0,27.0,0.0,Signed,Star,75.0,0.0,0.0,CHI,tier_4,1438.6740331491712,1176.1672473867595,0.4375,7.734806629834255,0.07532122286220647,CHI,-1.0
556,HB,Chris,Ryans,Chris Ryans,LAR,1022,0,3,336,242,22,653,214,True,0,236,0,0,35,0,8,7,54,0,15,0,0,0,0,1,15,14,4,23,11,Chris,Ryans,ChrisRyans_3028,36.0,34.0,0.0,21.0,23.0,Signed,Star,78.0,0.0,0.0,LAR,tier_4,1935.6814701378253,1259.9557195571956,0.8,18.37672281776417,0.05953259532595326,LAR,1.0
557,WR,Aaron,Anderson,Aaron Anderson,PIT,-6,0,6,0,639,82,738,227,True,0,1,0,0,47,0,0,7,0,0,10,0,0,0,0,2,13,13,0,28,0,Aaron,Anderson,AndersonAaron_456,869.0,867.0,3.0,26.0,28.0,Signed,Normal,81.0,0.0,0.0,PIT,tier_3,857.7235772357723,1879.5,0.15384615384615385,2.710027100271003,0.18401065476404738,PIT,-3.0
561,HB,Jordan,Marshall,Jordan Marshall,DET,643,0,2,112,366,69,670,253,True,0,184,0,0,45,0,3,7,43,0,9,0,0,0,0,3,14,14,4,18,1,Jordan,Marshall,MarshallJordan_452,1652.0,1650.0,3.0,24.0,18.0,Signed,Normal,71.0,0.0,0.0,DET,tier_5,1505.9701492537315,1072.5065502183406,0.2857142857142857,5.970149253731344,0.10150102263666932,DET,-6.0
2374,HB,Damarius,Yates,Damarius Yates,DAL,692,0,1,181,241,53,456,201,True,0,172,0,0,24,0,4,7,49,0,9,0,0,0,0,1,11,10,0,10,6,Damarius,Yates,DamariusYates_29122,562.0,560.0,1.0,22.0,10.0,Signed,XFactor,87.0,0.0,0.0,DAL,tier_2,2046.0526315789473,1236.2448979591836,0.6363636363636364,15.350877192982455,0.10555418685499987,DAL,-1.0
2405,HB,CJ,Donaldson Jr,CJ Donaldson Jr,SEA,595,0,4,152,119,25,393,74,True,0,147,0,0,11,0,5,7,46,0,6,0,0,0,0,2,15,9,0,27,4,CJ,Donaldson Jr,,2365.0,2363.0,4.0,26.0,27.0,Signed,Normal,75.0,0.0,0.0,SEA,tier_4,1816.7938931297708,1238.2025316455695,0.4,15.267175572519083,0.025867807893485497,SEA,1.0
2408,HB,Alvin,Henderson,Alvin Henderson,JAX,1056,0,1,418,316,20,680,245,True,0,222,0,0,37,0,11,7,57,0,20,0,0,0,0,2,15,15,0,16,8,Alvin,Henderson,AlvinHenderson_28312,1425.0,1423.0,2.0,23.0,16.0,Signed,XFactor,88.0,0.0,0.0,JAX,tier_2,2017.6470588235293,1398.857142857143,0.6666666666666666,14.705882352941176,0.0952703975880912,JAX,4.0
2409,WR,Rome,Odunze,Rome Odunze,ATL,7,0,0,0,1191,71,942,458,True,0,2,0,0,85,0,0,7,5,0,0,0,0,0,0,5,15,15,0,13,0,Rome,Odunze,,3210.0,3208.0,6.0,28.0,13.0,Signed,Star,87.0,0.0,0.0,ATL,tier_2,1271.7622080679405,1995.4482758620688,0.3333333333333333,5.307855626326964,0.3255766273705792,ATL,2.0
2412,HB,Roman,Hemby,Roman Hemby,BAL,443,0,1,117,144,17,380,116,True,0,122,0,0,16,0,2,7,29,0,13,0,0,0,0,0,15,10,0,24,3,Roman,Hemby,,3259.0,3257.0,6.0,28.0,24.0,Signed,Normal,71.0,0.0,0.0,BAL,tier_5,1544.7368421052631,1113.304347826087,0.2,7.894736842105264,0.03548163548163548,BAL,0.0
2414,QB,Adam,Schobel,Adam Schobel,SEA,0,0,0,0,0,0,4,0,True,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,27,0,Adam,Schobel,AdamSchobel_29718,2697.0,2695.0,1.0,23.0,27.0,Signed,Normal,60.0,0.0,0.0,SEA,tier_6,0.0,,0.0,0.0,0.0,,
2416,QB,Henrik,Carroll,Henrik Carroll,WAS,408,2681,0,285,0,0,866,0,True,241,46,443,15,0,0,7,7,60,48,12,0,0,35,15,0,16,13,6,25,4,Henrik,Carroll,HenrikCarroll_30115,158.0,156.0,0.0,23.0,25.0,Signed,Normal,73.0,0.0,0.0,WAS,tier_5,471.1316397228638,2660.8695652173915,0.25,4.618937644341801,0.0,,
2417,WR,Vontavious,Calhoun,Vontavious Calhoun,WAS,10,0,2,0,652,24,654,215,True,0,3,0,0,49,0,0,7,6,0,0,0,0,0,0,2,16,16,1,25,1,Vontavious,Calhoun,VontaviousCalhoun_30412,2175.0,2173.0,0.0,22.0,25.0,Signed,Normal,75.0,0.0,0.0,WAS,tier_4,1012.2324159021407,1863.230769230769,0.1875,4.587155963302752,0.21011923944569771,WAS,2.0
2418,HB,Darren,Harris,Darren Harris,WAS,142,0,1,0,64,12,300,55,True,0,42,0,0,12,0,0,7,7,0,0,0,0,0,0,0,16,6,0,25,1,Darren,Harris,DarrenHarris_3064,3558.0,3556.0,0.0,22.0,25.0,Signed,Normal,69.0,0.0,0.0,WAS,tier_6,686.6666666666666,959.5555555555555,0.0625,3.3333333333333335,0.0206252014179826,WAS,-5.0
2419,WR,Caleb,Williams,Caleb Williams,BUF,0,0,0,0,1179,28,1100,506,True,0,0,0,0,102,0,0,7,0,0,1,0,0,0,0,5,16,16,0,2,0,Caleb,Williams,CalebWilliams_30125,1092.0,1090.0,0.0,21.0,2.0,Signed,Star,83.0,0.0,0.0,BUF,tier_3,1071.8181818181818,1664.470588235294,0.3125,4.545454545454545,0.2789212207239177,BUF,2.0
2420,TE,Keyan,Burnett,Keyan Burnett,WAS,0,0,3,0,463,20,1179,257,True,0,0,0,0,48,0,0,7,0,0,0,0,0,0,0,3,16,16,0,25,0,Keyan,Burnett,,2266.0,2264.0,5.0,26.0,25.0,Signed,Normal,74.0,0.0,0.0,WAS,tier_5,392.7056827820187,1389.0,0.1875,2.544529262086514,0.14921044150821786,WAS,-2.0
2425,WR,Jayden,Reed,Jayden Reed,WAS,32,0,5,0,621,48,968,241,True,0,10,0,0,49,0,0,7,6,0,1,0,0,0,0,4,16,16,0,25,0,Jayden,Reed,ReedJayden_22786,2338.0,2336.0,7.0,30.0,25.0,Signed,Star,78.0,0.0,0.0,WAS,tier_4,674.5867768595041,1678.3728813559321,0.25,4.132231404958678,0.2001289075088624,WAS,-3.0
2428,HB,Cedric,Baxter,Cedric Baxter,MIN,1127,0,8,382,469,18,783,417,True,0,237,0,0,67,0,10,7,69,0,18,0,0,0,0,2,16,16,0,30,3,Cedric,Baxter,,1000.0,998.0,4.0,25.0,30.0,Signed,Star,82.0,0.0,0.0,MIN,tier_3,2038.3141762452105,1334.328947368421,0.3125,6.385696040868455,0.13380884450784594,MIN,-2.0
2429,WR,Drake,London,Drake London,CIN,0,0,2,0,783,42,756,313,True,0,0,0,0,64,0,0,7,0,0,3,0,0,0,0,2,14,14,0,1,0,Drake,London,LondonDrake_22068,1744.0,1742.0,8.0,29.0,1.0,Signed,Star,77.0,0.0,0.0,CIN,tier_4,1035.7142857142858,1761.7499999999998,0.14285714285714285,2.6455026455026456,0.20675996831264853,CIN,0.0
2431,HB,Quinten,Joyner,Quinten Joyner,PHI,1008,0,4,187,412,20,809,290,True,0,272,0,0,51,0,5,7,45,0,11,0,0,0,0,1,16,16,0,12,4,Quinten,Joyner,QuintenJoyner_28413,1903.0,1901.0,2.0,24.0,12.0,Signed,Normal,80.0,0.0,0.0,PHI,tier_3,1755.2533992583437,1119.9009287925696,0.3125,6.1804697156983925,0.10899470899470899,PHI,-4.0
2433,HB,Dae Dae,Hunter,Dae Dae Hunter,CAR,524,0,2,125,189,18,411,120,True,0,154,0,0,25,0,2,7,31,0,9,0,0,0,0,0,11,10,2,20,9,Dae Dae,Hunter,,2592.0,2590.0,5.0,28.0,20.0,Signed,Normal,71.0,0.0,0.0,CAR,tier_5,1734.793187347932,1030.2569832402235,0.8181818181818182,21.897810218978105,0.06915951972555746,CAR,1.0
2435,TE,Jalin,Conyers,Jalin Conyers,NYG,0,0,0,0,1172,69,1033,419,True,0,0,0,0,90,0,0,7,0,0,0,0,0,0,0,11,14,14,0,15,0,Jalin,Conyers,,523.0,521.0,5.0,27.0,15.0,Signed,XFactor,98.0,0.0,0.0,NYG,tier_0,1134.5595353339788,1875.1999999999998,0.7857142857142857,10.648596321393997,0.3208212147134303,NYG,2.0
2436,QB,Ethan,Crockett,Ethan Crockett,IND,13,767,0,9,0,0,218,0,True,77,3,125,1,0,0,0,7,9,21,1,0,0,9,4,0,12,3,3,9,0,Ethan,Crockett,EthanCrockett_30625,533.0,531.0,0.0,22.0,9.0,Signed,Normal,61.0,0.0,0.0,IND,tier_6,59.633027522935784,1300.0,0.0,0.0,0.0,,
2439,QB,Xavier,Robertson,Xavier Robertson,MIA,0,0,0,0,0,0,5,0,True,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,11,0,Xavier,Robertson,XavierRobertson_30736,2672.0,2670.0,0.0,22.0,11.0,Signed,Normal,55.0,0.0,0.0,MIA,tier_6,0.0,,0.0,0.0,0.0,,
2440,HB,Deshonne,Redeaux,Deshonne Redeaux,WAS,661,0,0,159,236,18,514,205,True,0,170,0,0,33,0,3,7,54,0,9,0,0,0,0,0,10,10,0,25,0,Deshonne,Redeaux,DeshonneRedeaux_2922,3579.0,3577.0,1.0,22.0,25.0,Signed,Superstar,84.0,0.0,0.0,WAS,tier_3,1745.1361867704281,1144.256157635468,0.0,0.0,0.12168868836609734,WAS,-6.0
2441,WR,Zay,Flowers,Zay Flowers,ARI,0,0,2,0,858,67,790,337,True,0,0,0,0,67,0,0,7,0,0,1,0,0,0,0,6,12,12,0,6,0,Zay,Flowers,FlowersZay_22768,895.0,893.0,7.0,29.0,6.0,Signed,Superstar,82.0,0.0,0.0,ARI,tier_3,1086.0759493670887,1844.0597014925374,0.5,7.594936708860759,0.25736782902137234,ARI,5.0
2444,HB,Dierre,Hill,Dierre Hill,ARI,571,0,0,98,125,19,435,96,True,0,155,0,0,18,0,2,7,55,0,6,0,0,0,0,0,14,9,0,6,4,Dierre,Hill,DierreHill_29312,2772.0,2770.0,1.0,24.0,6.0,Signed,Normal,79.0,0.0,0.0,ARI,tier_4,1600.0,1094.2196531791908,0.2857142857142857,9.195402298850574,0.032138839787883657,ARI,-4.0
2446,QB,Lamar,Jackson,Lamar Jackson,ARI,418,4445,0,92,0,0,1058,0,True,385,109,555,12,0,0,3,7,44,67,5,0,0,38,29,0,16,16,10,6,5,Lamar,Jackson,JacksonLamar_13092,1407.0,1405.0,12.0,33.0,6.0,Signed,Star,70.0,0.0,0.0,ARI,tier_5,395.0850661625709,1150.4587155963302,0.3125,4.725897920604915,0.0,,
2447,QB,J.J.,McCarthy,J.J. McCarthy,WAS,66,422,0,0,0,0,215,0,True,40,22,78,1,0,0,0,7,6,22,0,0,0,7,1,0,10,3,2,25,0,J.J.,McCarthy,McCarthyJJ_266,3206.0,3204.0,6.0,27.0,25.0,Signed,Star,72.0,0.0,0.0,WAS,tier_5,306.9767441860465,900.0,0.0,0.0,0.0,,
2448,WR,Johntay,Cook II,Johntay Cook II,BAL,0,0,0,0,1080,48,708,442,True,0,0,0,0,81,0,0,7,0,0,4,0,0,0,0,5,12,12,0,24,0,Johntay,Cook II,,715.0,713.0,4.0,25.0,24.0,Signed,Star,89.0,0.0,0.0,BAL,tier_2,1525.4237288135594,1919.9999999999998,0.4166666666666667,7.062146892655367,0.33264033264033266,BAL,6.0
2450,WR,Puka,Nacua,Puka Nacua,LAR,21,0,0,0,1297,65,944,454,True,0,5,0,0,94,0,0,7,6,0,0,0,0,0,0,8,14,14,0,23,0,Puka,Nacua,NacuaPuka_22811,2044.0,2042.0,7.0,29.0,23.0,Signed,Superstar,87.0,0.0,0.0,LAR,tier_2,1396.186440677966,1950.181818181818,0.5714285714285714,8.474576271186441,0.34185556141275697,LAR,5.0
2452,TE,Luke,Reynolds,Luke Reynolds,LAR,0,0,3,0,604,23,1059,271,True,0,0,0,0,55,0,0,7,0,0,3,0,0,0,0,1,14,14,0,23,0,Luke,Reynolds,ReynoldsLuke_347,1891.0,1889.0,3.0,24.0,23.0,Signed,Star,75.0,0.0,0.0,LAR,tier_4,570.3493862134089,1581.3818181818183,0.07142857142857142,0.9442870632672333,0.15919873484449132,LAR,-3.0
2453,QB,Julian,Lewis,Julian Lewis,LAR,451,4326,0,113,0,0,1100,0,True,374,99,542,12,0,0,4,7,48,71,7,0,0,32,19,0,16,16,6,23,4,Julian,Lewis,JulianLewis_2812,3568.0,3566.0,2.0,23.0,23.0,Signed,Normal,74.0,0.0,0.0,LAR,tier_5,410.0,1366.6666666666665,0.25,3.6363636363636362,0.0,,
2454,WR,Zion,Kearney,Zion Kearney,LAR,0,0,4,0,472,71,611,200,True,0,0,0,0,33,0,0,7,0,0,2,0,0,0,0,1,10,10,0,23,0,Zion,Kearney,ZionKearney_28313,2337.0,2335.0,2.0,25.0,23.0,Signed,Star,76.0,0.0,0.0,LAR,tier_4,772.5040916530278,2059.6363636363635,0.1,1.6366612111292964,0.17416974169741697,LAR,-4.0
2455,WR,Cederian,Morgan,Cederian Morgan,CHI,0,0,1,0,1106,69,820,430,True,0,0,0,0,89,0,0,7,0,0,0,0,0,0,0,3,16,16,0,0,0,Cederian,Morgan,CederianMorgan_29132,1448.0,1446.0,1.0,22.0,0.0,Signed,Normal,76.0,0.0,0.0,CHI,tier_4,1348.7804878048782,1789.4831460674156,0.1875,3.658536585365854,0.24501550731058927,CHI,5.0
2456,QB,Akili,Smith Jr,Akili Smith Jr,NE,0,0,0,0,0,0,5,0,True,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,21,0,Akili,Smith Jr,,617.0,615.0,1.0,23.0,21.0,Signed,Normal,61.0,0.0,0.0,NE,tier_6,0.0,,0.0,0.0,0.0,,
2460,QB,Sam,Darnold,Sam Darnold,CHI,0,0,0,0,0,0,105,0,True,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,16,0,0,0,0,Sam,Darnold,DarnoldSam_13097,638.0,636.0,12.0,33.0,0.0,Signed,Normal,65.0,0.0,0.0,CHI,tier_6,0.0,,0.0,0.0,0.0,,
2461,WR,DeVonta,Smith,DeVonta Smith,CHI,0,0,1,0,902,25,1017,399,True,0,0,0,0,78,0,0,7,0,0,0,0,0,0,0,0,16,16,0,0,0,DeVonta,Smith,SmithDeVonta_21761,2589.0,2587.0,9.0,31.0,0.0,Signed,Superstar,81.0,0.0,0.0,CHI,tier_3,886.9223205506391,1665.230769230769,0.0,0.0,0.1998227735932654,CHI,-5.0
2462,TE,Josh,Cuevas,Josh Cuevas,CHI,4,0,4,0,485,24,1194,243,True,0,1,0,0,53,0,0,7,4,0,1,0,0,0,0,4,16,16,0,0,0,Josh,Cuevas,,1989.0,1987.0,4.0,26.0,0.0,Signed,Normal,71.0,0.0,0.0,CHI,tier_5,409.54773869346735,1315.5555555555557,0.25,3.3500837520938025,0.10744350908285334,CHI,1.0
2463,HB,Durell,Robinson,Durell Robinson,CHI,470,0,0,240,63,15,259,42,True,0,81,0,0,6,0,6,7,52,0,11,0,0,0,0,1,16,0,0,0,7,Durell,Robinson,,61.0,59.0,4.0,26.0,0.0,Signed,Normal,72.0,0.0,0.0,CHI,tier_5,2057.9150579150582,1724.9655172413793,0.5,30.88803088803089,0.013956579530350023,CHI,11.0
2464,WR,Joshua,Smith,Joshua Smith,NO,0,0,2,0,255,24,605,125,True,0,0,0,0,23,0,0,7,0,0,1,0,0,0,0,0,16,7,0,26,0,Joshua,Smith,JoshuaSmith_2874,1370.0,1368.0,2.0,24.0,26.0,Signed,Normal,68.0,0.0,0.0,NO,tier_6,421.4876033057851,1596.5217391304345,0.0,0.0,0.07966260543580131,NO,-4.0
2465,TE,Elyiss,Williams,Elyiss Williams,NO,7,0,2,0,945,38,1009,368,True,0,1,0,0,74,0,0,7,7,0,2,0,0,0,0,4,16,16,0,26,0,Elyiss,Williams,ElyissWilliams_2814,453.0,451.0,2.0,23.0,26.0,Signed,Star,86.0,0.0,0.0,NO,tier_2,943.5084241823588,1842.3999999999999,0.25,3.9643211100099105,0.2952202436738519,NO,4.0
2466,HB,Harlem,Berry,Harlem Berry,NO,839,0,1,258,268,19,688,204,True,0,198,0,0,38,0,7,7,56,0,12,0,0,0,0,0,16,16,1,26,6,Harlem,Berry,HarlemBerry_2824,54.0,52.0,2.0,23.0,26.0,Signed,Normal,77.0,0.0,0.0,NO,tier_4,1609.0116279069769,1230.0508474576272,0.375,8.720930232558139,0.08372383630115589,NO,0.0
2468,QB,Bryce,Young,Bryce Young,NO,134,1031,0,78,0,0,337,0,True,87,25,162,2,0,0,2,7,43,59,2,0,0,15,4,0,14,5,1,26,1,Bryce,Young,YoungBryce_22686,3173.0,3171.0,7.0,29.0,26.0,Signed,Normal,68.0,0.0,0.0,NO,tier_6,397.62611275964395,1608.0,0.07142857142857142,2.967359050445104,0.0,,
2469,WR,Jimmy,Horn Jr.,Jimmy Horn Jr.,NO,8,0,2,0,963,71,1006,339,True,0,2,0,0,62,0,0,7,5,0,2,0,0,0,0,7,16,16,0,26,0,Jimmy,Horn Jr.,,631.0,629.0,5.0,28.0,26.0,Signed,Star,80.0,0.0,0.0,NO,tier_3,965.2087475149106,2204.25,0.4375,6.958250497017893,0.30084348641049674,NO,2.0
2470,WR,Jaeden,Skeete,Jaeden Skeete,LAC,0,0,3,0,769,67,824,263,True,0,0,0,0,61,0,0,7,0,0,3,0,0,0,0,6,14,14,1,7,0,Jaeden,Skeete,,1617.0,1615.0,2.0,25.0,7.0,Signed,Normal,75.0,0.0,0.0,LAC,tier_4,933.252427184466,1815.344262295082,0.42857142857142855,7.281553398058253,0.21878445179416053,LAC,1.0
2492,QB,Adrian,Hobbs,Adrian Hobbs,LAC,7,913,0,0,0,0,260,0,True,79,5,135,7,0,0,0,7,4,67,0,0,0,11,5,0,14,3,2,7,0,Adrian,Hobbs,AdrianHobbs_3044,754.0,752.0,0.0,22.0,7.0,Signed,Normal,65.0,0.0,0.0,LAC,tier_6,26.923076923076923,420.0,0.0,0.0,0.0,,
2493,TE,Brock,Bowers,Brock Bowers,LAC,0,0,0,0,1010,54,1051,433,True,0,0,0,0,83,0,0,7,0,0,3,0,0,0,0,3,16,16,0,7,0,Brock,Bowers,BowersBrock_264,3204.0,3202.0,6.0,27.0,7.0,Signed,XFactor,90.0,0.0,0.0,LAC,tier_1,960.9895337773548,1752.2891566265057,0.1875,2.8544243577545196,0.25143141647996015,LAC,0.0
2494,QB,Justin,Herbert,Justin Herbert,LAC,138,3090,0,76,0,0,785,0,True,262,22,429,11,0,0,1,7,71,63,3,0,0,26,16,0,13,13,8,7,1,Justin,Herbert,HerbertJustin_21034,1219.0,1217.0,10.0,32.0,7.0,Signed,Superstar,80.0,0.0,0.0,LAC,tier_3,175.79617834394904,1881.8181818181818,0.07692307692307693,1.2738853503184713,0.0,,
2495,TE,Holden,Staes,Holden Staes,ATL,0,0,3,0,328,22,987,134,True,0,0,0,0,35,0,0,7,0,0,0,0,0,0,0,3,14,14,0,13,0,Holden,Staes,,905.0,903.0,4.0,26.0,13.0,Signed,Normal,71.0,0.0,0.0,ATL,tier_5,332.3201621073962,1349.4857142857143,0.21428571428571427,3.0395136778115504,0.09606795050157428,ATL,0.0
2498,QB,Devin,Brown,Devin Brown,JAX,0,0,0,0,0,0,84,0,True,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,16,0,0,16,0,Devin,Brown,BrownDevin_443,833.0,831.0,3.0,25.0,16.0,Signed,Normal,63.0,0.0,0.0,JAX,tier_6,0.0,,0.0,0.0,0.0,,
2501,WR,Kaliq,Lockett,Kaliq Lockett,MIA,0,0,0,0,703,58,653,265,True,0,0,0,0,58,0,0,7,0,0,0,0,0,0,0,0,11,11,0,11,0,Kaliq,Lockett,KaliqLockett_2916,2572.0,2570.0,1.0,23.0,11.0,Signed,Normal,82.0,0.0,0.0,MIA,tier_3,1076.5696784073507,1745.3793103448277,0.0,0.0,0.21455003242665852,MIA,-1.0
2503,QB,Keelon,Russell,Keelon Russell,ATL,123,3750,0,0,0,0,975,0,True,318,51,549,11,0,0,0,7,6,71,0,0,0,40,17,0,16,15,10,13,0,Keelon,Russell,KeelonRussell_29116,1533.0,1531.0,1.0,23.0,13.0,Signed,Normal,73.0,0.0,0.0,ATL,tier_5,126.15384615384615,723.5294117647059,0.0,0.0,0.0,,
