Position,RatingTier,StatCheck,StatValue,StatTier,SkillPoint,StatHigh,StatLow
LT,tier_3,SacksPer1000Snaps,16.01-18.00,tier_4,-3,18.01,16.01
LT,tier_3,SacksPer1000Snaps,18.01-100.00,tier_5,-8,100.01,18.01
LT,tier_4,SacksPer1000Snaps,0.00-6.00,tier_0,9,6.01,0.00
LT,tier_4,SacksPer1000Snaps,6.01-10.00,tier_1,4,10.01,6.01
LT,tier_4,SacksPer1000Snaps,10.01-12.00,tier_2,1,12.01,10.01
LT,tier_4,SacksPer1000Snaps,12.01-16.00,tier_3,-2,16.01,12.01
LT,tier_4,SacksPer1000Snaps,16.01-18.00,tier_4,-4,18.01,16.01
LT,tier_4,SacksPer1000Snaps,18.01-100.00,tier_5,-7,100.01,18.01
LT,tier_5,SacksPer1000Snaps,0.00-6.00,tier_0,10,6.01,0.00
LT,tier_5,SacksPer1000Snaps,6.01-10.00,tier_1,4,10.01,6.01
LT,tier_5,SacksPer1000Snaps,10.01-12.00,tier_2,0,12.01,10.01
LT,tier_5,SacksPer1000Snaps,12.01-16.00,tier_3,-2,16.01,12.01
LT,tier_5,SacksPer1000Snaps,16.01-18.00,tier_4,-4,18.01,16.01
LT,tier_5,SacksPer1000Snaps,18.01-100.00,tier_5,-6,100.01,18.01
LT,tier_6,SacksPer1000Snaps,0.00-6.00,tier_0,12,6.01,0.00
LT,tier_6,SacksPer1000Snaps,6.01-10.00,tier_1,4,10.01,6.01
LT,tier_6,SacksPer1000Snaps,10.01-12.00,tier_2,0,12.01,10.01
LT,tier_6,SacksPer1000Snaps,12.01-16.00,tier_3,-1,16.01,12.01
LT,tier_6,SacksPer1000Snaps,16.01-18.00,tier_4,-3,18.01,16.01
LT,tier_6,SacksPer1000Snaps,18.01-100.00,tier_5,-5,100.01,18.01
RT,tier_0,SacksPer1000Snaps,0.00-5.00,tier_0,3,5.01,0.00
RT,tier_0,SacksPer1000Snaps,5.01-7.00,tier_1,1,7.01,5.01
RT,tier_0,SacksPer1000Snaps,7.01-9.00,tier_2,-1,9.01,7.01
RT,tier_0,SacksPer1000Snaps,9.01-13.00,tier_3,-2,13.01,9.01
RT,tier_0,SacksPer1000Snaps,13.01-15.00,tier_4,-6,15.01,13.01
RT,tier_0,SacksPer1000Snaps,15.01-100.00,tier_5,-12,100.01,15.01
RT,tier_1,SacksPer1000Snaps,0.00-5.00,tier_0,4,5.01,0.00
RT,tier_1,SacksPer1000Snaps,5.01-7.00,tier_1,2,7.01,5.01
RT,tier_1,SacksPer1000Snaps,7.01-9.00,tier_2,1,9.01,7.01
RT,tier_1,SacksPer1000Snaps,9.01-13.00,tier_3,-1,13.01,9.01
RT,tier_1,SacksPer1000Snaps,13.01-15.00,tier_4,-5,15.01,13.01
RT,tier_1,SacksPer1000Snaps,15.01-100.00,tier_5,-10,100.01,15.01
RT,tier_2,SacksPer1000Snaps,0.00-5.00,tier_0,6,5.01,0.00
RT,tier_2,SacksPer1000Snaps,5.01-7.00,tier_1,3,7.01,5.01
RT,tier_2,SacksPer1000Snaps,7.01-9.00,tier_2,1,9.01,7.01
RT,tier_2,SacksPer1000Snaps,9.01-13.00,tier_3,0,13.01,9.01
RT,tier_2,SacksPer1000Snaps,13.01-15.00,tier_4,-4,15.01,13.01
RT,tier_2,SacksPer1000Snaps,15.01-100.00,tier_5,-9,100.01,15.01
RT,tier_3,SacksPer1000Snaps,0.00-5.00,tier_0,8,5.01,0.00
RT,tier_3,SacksPer1000Snaps,5.01-7.00,tier_1,4,7.01,5.01
RT,tier_3,SacksPer1000Snaps,7.01-9.00,tier_2,1,9.01,7.01
RT,tier_3,SacksPer1000Snaps,9.01-13.00,tier_3,0,13.01,9.01
RT,tier_3,SacksPer1000Snaps,13.01-15.00,tier_4,-3,15.01,13.01
RT,tier_3,SacksPer1000Snaps,15.01-100.00,tier_5,-8,100.01,15.01
RT,tier_4,SacksPer1000Snaps,0.00-5.00,tier_0,9,5.01,0.00
RT,tier_4,SacksPer1000Snaps,5.01-7.00,tier_1,4,7.01,5.01
RT,tier_4,SacksPer1000Snaps,7.01-9.00,tier_2,1,9.01,7.01
RT,tier_4,SacksPer1000Snaps,9.01-13.00,tier_3,-2,13.01,9.01
RT,tier_4,SacksPer1000Snaps,13.01-15.00,tier_4,-4,15.01,13.01
RT,tier_4,SacksPer1000Snaps,15.01-100.00,tier_5,-7,100.01,15.01
RT,tier_5,SacksPer1000Snaps,0.00-5.00,tier_0,10,5.01,0.00
RT,tier_5,SacksPer1000Snaps,5.01-7.00,tier_1,4,7.01,5.01
RT,tier_5,SacksPer1000Snaps,7.01-9.00,tier_2,0,9.01,7.01
RT,tier_5,SacksPer1000Snaps,9.01-13.00,tier_3,-2,13.01,9.01
RT,tier_5,SacksPer1000Snaps,13.01-15.00,tier_4,-4,15.01,13.01
RT,tier_5,SacksPer1000Snaps,15.01-100.00,tier_5,-6,100.01,15.01
RT,tier_6,SacksPer1000Snaps,0.00-5.00,tier_0,12,5.01,0.00
RT,tier_6,SacksPer1000Snaps,5.01-7.00,tier_1,4,7.01,5.01
RT,tier_6,SacksPer1000Snaps,7.01-9.00,tier_2,0,9.01,7.01
RT,tier_6,SacksPer1000Snaps,9.01-13.00,tier_3,-1,13.01,9.01
RT,tier_6,SacksPer1000Snaps,13.01-15.00,tier_4,-3,15.01,13.01
RT,tier_6,SacksPer1000Snaps,15.01-100.00,tier_5,-5,100.01,15.01
LG,tier_0,SacksPer1000Snaps,0.00-1.00,tier_0,3,1.01,0.00
LG,tier_0,SacksPer1000Snaps,1.01-3.00,tier_1,1,3.01,1.01
LG,tier_0,SacksPer1000Snaps,3.01-5.00,tier_2,-1,5.01,3.01
LG,tier_0,SacksPer1000Snaps,5.01-7.00,tier_3,-3,7.01,5.01
LG,tier_0,SacksPer1000Snaps,7.01-9.00,tier_4,-8,9.01,7.01
LG,tier_0,SacksPer1000Snaps,9.01-100.00,tier_5,-12,100.01,9.01
LG,tier_1,SacksPer1000Snaps,0.00-1.00,tier_0,4,1.01,0.00
LG,tier_1,SacksPer1000Snaps,1.01-3.00,tier_1,2,3.01,1.01
LG,tier_1,SacksPer1000Snaps,3.01-5.00,tier_2,0,5.01,3.01
LG,tier_1,SacksPer1000Snaps,5.01-7.00,tier_3,-2,7.01,5.01
LG,tier_1,SacksPer1000Snaps,7.01-9.00,tier_4,-6,9.01,7.01
LG,tier_1,SacksPer1000Snaps,9.01-100.00,tier_5,-10,100.01,9.01
LG,tier_2,SacksPer1000Snaps,0.00-1.00,tier_0,6,1.01,0.00
LG,tier_2,SacksPer1000Snaps,1.01-3.00,tier_1,3,3.01,1.01
LG,tier_2,SacksPer1000Snaps,3.01-5.00,tier_2,0,5.01,3.01
LG,tier_2,SacksPer1000Snaps,5.01-7.00,tier_3,-1,7.01,5.01
LG,tier_2,SacksPer1000Snaps,7.01-9.00,tier_4,-5,9.01,7.01
LG,tier_2,SacksPer1000Snaps,9.01-100.00,tier_5,-9,100.01,9.01
LG,tier_3,SacksPer1000Snaps,0.00-1.00,tier_0,8,1.01,0.00
LG,tier_3,SacksPer1000Snaps,1.01-3.00,tier_1,4,3.01,1.01
LG,tier_3,SacksPer1000Snaps,3.01-5.00,tier_2,1,5.01,3.01
LG,tier_3,SacksPer1000Snaps,5.01-7.00,tier_3,-1,7.01,5.01
LG,tier_3,SacksPer1000Snaps,7.01-9.00,tier_4,-4,9.01,7.01
LG,tier_3,SacksPer1000Snaps,9.01-100.00,tier_5,-8,100.01,9.01
LG,tier_4,SacksPer1000Snaps,0.00-1.00,tier_0,9,1.01,0.00
LG,tier_4,SacksPer1000Snaps,1.01-3.00,tier_1,4,3.01,1.01
LG,tier_4,SacksPer1000Snaps,3.01-5.00,tier_2,0,5.01,3.01
LG,tier_4,SacksPer1000Snaps,5.01-7.00,tier_3,-2,7.01,5.01
LG,tier_4,SacksPer1000Snaps,7.01-9.00,tier_4,-3,9.01,7.01
LG,tier_4,SacksPer1000Snaps,9.01-100.00,tier_5,-7,100.01,9.01
LG,tier_5,SacksPer1000Snaps,0.00-1.00,tier_0,10,1.01,0.00
LG,tier_5,SacksPer1000Snaps,1.01-3.00,tier_1,4,3.01,1.01
LG,tier_5,SacksPer1000Snaps,3.01-5.00,tier_2,1,5.01,3.01
LG,tier_5,SacksPer1000Snaps,5.01-7.00,tier_3,-1,7.01,5.01
LG,tier_5,SacksPer1000Snaps,7.01-9.00,tier_4,-3,9.01,7.01
LG,tier_5,SacksPer1000Snaps,9.01-100.00,tier_5,-6,100.01,9.01
LG,tier_6,SacksPer1000Snaps,0.00-1.00,tier_0,12,1.01,0.00
LG,tier_6,SacksPer1000Snaps,1.01-3.00,tier_1,4,3.01,1.01
LG,tier_6,SacksPer1000Snaps,3.01-5.00,tier_2,1,5.01,3.01
LG,tier_6,SacksPer1000Snaps,5.01-7.00,tier_3,0,7.01,5.01
LG,tier_6,SacksPer1000Snaps,7.01-9.00,tier_4,-2,9.01,7.01
LG,tier_6,SacksPer1000Snaps,9.01-100.00,tier_5,-5,100.01,9.01
RG,tier_0,SacksPer1000Snaps,0.00-1.00,tier_0,3,1.01,0.00
RG,tier_0,SacksPer1000Snaps,1.01-2.00,tier_1,1,2.01,1.01
RG,tier_0,SacksPer1000Snaps,2.01-3.00,tier_2,-1,3.01,2.01
RG,tier_0,SacksPer1000Snaps,3.01-4.50,tier_3,-3,4.51,3.01
RG,tier_0,SacksPer1000Snaps,4.51-6.00,tier_4,-8,6.01,4.51
RG,tier_0,SacksPer1000Snaps,6.01-100.00,tier_5,-12,100.01,6.01
RG,tier_1,SacksPer1000Snaps,0.00-1.00,tier_0,4,1.01,0.00
RG,tier_1,SacksPer1000Snaps,1.01-2.00,tier_1,2,2.01,1.01
RG,tier_1,SacksPer1000Snaps,2.01-3.00,tier_2,0,3.01,2.01
RG,tier_1,SacksPer1000Snaps,3.01-4.50,tier_3,-2,4.51,3.01
RG,tier_1,SacksPer1000Snaps,4.51-6.00,tier_4,-6,6.01,4.51
RG,tier_1,SacksPer1000Snaps,6.01-100.00,tier_5,-10,100.01,6.01
RG,tier_2,SacksPer1000Snaps,0.00-1.00,tier_0,6,1.01,0.00
RG,tier_2,SacksPer1000Snaps,1.01-2.00,tier_1,3,2.01,1.01
RG,tier_2,SacksPer1000Snaps,2.01-3.00,tier_2,0,3.01,2.01
RG,tier_2,SacksPer1000Snaps,3.01-4.50,tier_3,-1,4.51,3.01
RG,tier_2,SacksPer1000Snaps,4.51-6.00,tier_4,-5,6.01,4.51
RG,tier_2,SacksPer1000Snaps,6.01-100.00,tier_5,-9,100.01,6.01
RG,tier_3,SacksPer1000Snaps,0.00-1.00,tier_0,8,1.01,0.00
RG,tier_3,SacksPer1000Snaps,1.01-2.00,tier_1,4,2.01,1.01
RG,tier_3,SacksPer1000Snaps,2.01-3.00,tier_2,1,3.01,2.01
RG,tier_3,SacksPer1000Snaps,3.01-4.50,tier_3,-1,4.51,3.01
RG,tier_3,SacksPer1000Snaps,4.51-6.00,tier_4,-4,6.01,4.51
RG,tier_3,SacksPer1000Snaps,6.01-100.00,tier_5,-8,100.01,6.01
RG,tier_4,SacksPer1000Snaps,0.00-1.00,tier_0,9,1.01,0.00
RG,tier_4,SacksPer1000Snaps,1.01-2.00,tier_1,4,2.01,1.01
RG,tier_4,SacksPer1000Snaps,2.01-3.00,tier_2,0,3.01,2.01
RG,tier_4,SacksPer1000Snaps,3.01-4.50,tier_3,-2,4.51,3.01
RG,tier_4,SacksPer1000Snaps,4.51-6.00,tier_4,-3,6.01,4.51
RG,tier_4,SacksPer1000Snaps,6.01-100.00,tier_5,-7,100.01,6.01
RG,tier_5,SacksPer1000Snaps,0.00-1.00,tier_0,10,1.01,0.00
RG,tier_5,SacksPer1000Snaps,1.01-2.00,tier_1,4,2.01,1.01
RG,tier_5,SacksPer1000Snaps,2.01-3.00,tier_2,1,3.01,2.01
RG,tier_5,SacksPer1000Snaps,3.01-4.50,tier_3,-1,4.51,3.01
RG,tier_5,SacksPer1000Snaps,4.51-6.00,tier_4,-3,6.01,4.51
RG,tier_5,SacksPer1000Snaps,6.01-100.00,tier_5,-6,100.01,6.01
RG,tier_6,SacksPer1000Snaps,0.00-1.00,tier_0,12,1.01,0.00
RG,tier_6,SacksPer1000Snaps,1.01-2.00,tier_1,4,2.01,1.01
RG,tier_6,SacksPer1000Snaps,2.01-3.00,tier_2,1,3.01,2.01
RG,tier_6,SacksPer1000Snaps,3.01-4.50,tier_3,0,4.51,3.01
RG,tier_6,SacksPer1000Snaps,4.51-6.00,tier_4,-2,6.01,4.51
RG,tier_6,SacksPer1000Snaps,6.01-100.00,tier_5,-5,100.01,6.01
C,tier_0,SacksPer1000Snaps,0.00,tier_0,3,0.00,0.00
C,tier_0,SacksPer1000Snaps,0.01-1.00,tier_1,1,1.01,0.01
C,tier_0,SacksPer1000Snaps,1.01-3.00,tier_2,-1,3.01,1.01
C,tier_0,SacksPer1000Snaps,3.01-4.00,tier_3,-3,4.01,3.01
C,tier_0,SacksPer1000Snaps,4.01-6.00,tier_4,-8,6.01,4.01
C,tier_0,SacksPer1000Snaps,6.01-100.00,tier_5,-12,100.01,6.01
C,tier_1,SacksPer1000Snaps,0.00,tier_0,4,0.00,0.00
C,tier_1,SacksPer1000Snaps,0.01-1.00,tier_1,2,1.01,0.01
C,tier_1,SacksPer1000Snaps,1.01-3.00,tier_2,0,3.01,1.01
C,tier_1,SacksPer1000Snaps,3.01-4.00,tier_3,-2,4.01,3.01
C,tier_1,SacksPer1000Snaps,4.01-6.00,tier_4,-6,6.01,4.01
C,tier_1,SacksPer1000Snaps,6.01-100.00,tier_5,-10,100.01,6.01
C,tier_2,SacksPer1000Snaps,0.00,tier_0,6,0.00,0.00
C,tier_2,SacksPer1000Snaps,0.01-1.00,tier_1,3,1.01,0.01
C,tier_2,SacksPer1000Snaps,1.01-3.00,tier_2,0,3.01,1.01
C,tier_2,SacksPer1000Snaps,3.01-4.00,tier_3,-1,4.01,3.01
C,tier_2,SacksPer1000Snaps,4.01-6.00,tier_4,-5,6.01,4.01
C,tier_2,SacksPer1000Snaps,6.01-100.00,tier_5,-9,100.01,6.01
C,tier_3,SacksPer1000Snaps,0.00,tier_0,8,0.00,0.00
C,tier_3,SacksPer1000Snaps,0.01-1.00,tier_1,4,1.01,0.01
C,tier_3,SacksPer1000Snaps,1.01-3.00,tier_2,1,3.01,1.01
C,tier_3,SacksPer1000Snaps,3.01-4.00,tier_3,-1,4.01,3.01
C,tier_3,SacksPer1000Snaps,4.01-6.00,tier_4,-4,6.01,4.01
C,tier_3,SacksPer1000Snaps,6.01-100.00,tier_5,-8,100.01,6.01
C,tier_4,SacksPer1000Snaps,0.00,tier_0,9,0.00,0.00
C,tier_4,SacksPer1000Snaps,0.01-1.00,tier_1,4,1.01,0.01
C,tier_4,SacksPer1000Snaps,1.01-3.00,tier_2,0,3.01,1.01
C,tier_4,SacksPer1000Snaps,3.01-4.00,tier_3,-2,4.01,3.01
C,tier_4,SacksPer1000Snaps,4.01-6.00,tier_4,-3,6.01,4.01
C,tier_4,SacksPer1000Snaps,6.01-100.00,tier_5,-7,100.01,6.01
C,tier_5,SacksPer1000Snaps,0.00,tier_0,10,0.00,0.00
C,tier_5,SacksPer1000Snaps,0.01-1.00,tier_1,4,1.01,0.01
C,tier_5,SacksPer1000Snaps,1.01-3.00,tier_2,1,3.01,1.01
C,tier_5,SacksPer1000Snaps,3.01-4.00,tier_3,-1,4.01,3.01
C,tier_5,SacksPer1000Snaps,4.01-6.00,tier_4,-3,6.01,4.01
C,tier_5,SacksPer1000Snaps,6.01-100.00,tier_5,-6,100.01,6.01
C,tier_6,SacksPer1000Snaps,0.00,tier_0,12,0.00,0.00
C,tier_6,SacksPer1000Snaps,0.01-1.00,tier_1,4,1.01,0.01
C,tier_6,SacksPer1000Snaps,1.01-3.00,tier_2,1,3.01,1.01
C,tier_6,SacksPer1000Snaps,3.01-4.00,tier_3,0,4.01,3.01
C,tier_6,SacksPer1000Snaps,4.01-6.00,tier_4,-2,6.01,4.01
C,tier_6,SacksPer1000Snaps,6.01-100.00,tier_5,-5,100.01,6.01
LE,tier_0,DLSacksAndTFLPer1000Snaps,27.00-100.00,tier_0,2,100.01,27.00
LE,tier_0,DLSacksAndTFLPer1000Snaps,24.00-26.99,tier_1,0,27.0,24.00
LE,tier_0,DLSacksAndTFLPer1000Snaps,20.00-23.99,tier_2,-3,24.0,20.00
LE,tier_0,DLSacksAndTFLPer1000Snaps,15.00-19.99,tier_3,-6,19.999999999999996,15.00
LE,tier_0,DLSacksAndTFLPer1000Snaps,12.00-14.99,tier_4,-9,15.0,12.00
LE,tier_0,DLSacksAndTFLPer1000Snaps,0.00-11.99,tier_5,-12,12.0,0.00
LE,tier_0,TotalTurnoversPer1000Snaps,8.00-50.00,tier_0,2,50.01,8.00
LE,tier_0,TotalTurnoversPer1000Snaps,6.00-7.99,tier_1,1,8.0,6.00
LE,tier_0,TotalTurnoversPer1000Snaps,5.00-5.99,tier_2,0,6.0,5.00
LE,tier_0,TotalTurnoversPer1000Snaps,3.00-4.49,tier_3,-1,4.5,3.00
LE,tier_0,TotalTurnoversPer1000Snaps,1.00-2.99,tier_4,-2,3.0,1.00
LE,tier_0,TotalTurnoversPer1000Snaps,0.00-0.99,tier_5,-3,1.0,0.00
LE,tier_1,DLSacksAndTFLPer1000Snaps,27.00-100.00,tier_0,3,100.01,27.00
LE,tier_1,DLSacksAndTFLPer1000Snaps,24.00-26.99,tier_1,1,27.0,24.00
LE,tier_1,DLSacksAndTFLPer1000Snaps,20.00-23.99,tier_2,-2,24.0,20.00
LE,tier_1,DLSacksAndTFLPer1000Snaps,15.00-19.99,tier_3,-4,19.999999999999996,15.00
LE,tier_1,DLSacksAndTFLPer1000Snaps,12.00-14.99,tier_4,-7,15.0,12.00
LE,tier_1,DLSacksAndTFLPer1000Snaps,0.00-11.99,tier_5,-10,12.0,0.00
LE,tier_1,TotalTurnoversPer1000Snaps,8.00-50.00,tier_0,2,50.01,8.00
LE,tier_1,TotalTurnoversPer1000Snaps,6.00-7.99,tier_1,1,8.0,6.00
LE,tier_1,TotalTurnoversPer1000Snaps,5.00-5.99,tier_2,0,6.0,5.00
LE,tier_1,TotalTurnoversPer1000Snaps,3.00-4.49,tier_3,-1,4.5,3.00
LE,tier_1,TotalTurnoversPer1000Snaps,1.00-2.99,tier_4,-1,3.0,1.00
LE,tier_1,TotalTurnoversPer1000Snaps,0.00-0.99,tier_5,-2,1.0,0.00
LE,tier_2,DLSacksAndTFLPer1000Snaps,27.00-100.00,tier_0,4,100.01,27.00
LE,tier_2,DLSacksAndTFLPer1000Snaps,24.00-26.99,tier_1,2,27.0,24.00
LE,tier_2,DLSacksAndTFLPer1000Snaps,20.00-23.99,tier_2,-1,24.0,20.00
LE,tier_2,DLSacksAndTFLPer1000Snaps,15.00-19.99,tier_3,-3,19.999999999999996,15.00
LE,tier_2,DLSacksAndTFLPer1000Snaps,12.00-14.99,tier_4,-5,15.0,12.00
LE,tier_2,DLSacksAndTFLPer1000Snaps,0.00-11.99,tier_5,-8,12.0,0.00
LE,tier_2,TotalTurnoversPer1000Snaps,8.00-50.00,tier_0,3,50.01,8.00
LE,tier_2,TotalTurnoversPer1000Snaps,6.00-7.99,tier_1,2,8.0,6.00
LE,tier_2,TotalTurnoversPer1000Snaps,5.00-5.99,tier_2,1,6.0,5.00
LE,tier_2,TotalTurnoversPer1000Snaps,3.00-4.49,tier_3,-1,4.5,3.00
LE,tier_2,TotalTurnoversPer1000Snaps,1.00-2.99,tier_4,-1,3.0,1.00
LE,tier_2,TotalTurnoversPer1000Snaps,0.00-0.99,tier_5,-2,1.0,0.00
LE,tier_3,DLSacksAndTFLPer1000Snaps,27.00-100.00,tier_0,5,100.01,27.00
LE,tier_3,DLSacksAndTFLPer1000Snaps,24.00-26.99,tier_1,3,27.0,24.00
LE,tier_3,DLSacksAndTFLPer1000Snaps,20.00-23.99,tier_2,0,24.0,20.00
LE,tier_3,DLSacksAndTFLPer1000Snaps,15.00-19.99,tier_3,-2,19.999999999999996,15.00
LE,tier_3,DLSacksAndTFLPer1000Snaps,12.00-14.99,tier_4,-4,15.0,12.00
LE,tier_3,DLSacksAndTFLPer1000Snaps,0.00-11.99,tier_5,-7,12.0,0.00
LE,tier_3,TotalTurnoversPer1000Snaps,8.00-50.00,tier_0,4,50.01,8.00
LE,tier_3,TotalTurnoversPer1000Snaps,6.00-7.99,tier_1,2,8.0,6.00
LE,tier_3,TotalTurnoversPer1000Snaps,5.00-5.99,tier_2,1,6.0,5.00
LE,tier_3,TotalTurnoversPer1000Snaps,3.00-4.49,tier_3,0,4.5,3.00
LE,tier_3,TotalTurnoversPer1000Snaps,1.00-2.99,tier_4,-1,3.0,1.00
LE,tier_3,TotalTurnoversPer1000Snaps,0.00-0.99,tier_5,-2,1.0,0.00
LE,tier_4,DLSacksAndTFLPer1000Snaps,27.00-100.00,tier_0,6,100.01,27.00
LE,tier_4,DLSacksAndTFLPer1000Snaps,24.00-26.99,tier_1,4,27.0,24.00
LE,tier_4,DLSacksAndTFLPer1000Snaps,20.00-23.99,tier_2,1,24.0,20.00
LE,tier_4,DLSacksAndTFLPer1000Snaps,15.00-19.99,tier_3,-1,19.999999999999996,15.00
LE,tier_4,DLSacksAndTFLPer1000Snaps,12.00-14.99,tier_4,-3,15.0,12.00
LE,tier_4,DLSacksAndTFLPer1000Snaps,0.00-11.99,tier_5,-5,12.0,0.00
LE,tier_4,TotalTurnoversPer1000Snaps,8.00-50.00,tier_0,5,50.01,8.00
LE,tier_4,TotalTurnoversPer1000Snaps,6.00-7.99,tier_1,3,8.0,6.00
LE,tier_4,TotalTurnoversPer1000Snaps,5.00-5.99,tier_2,1,6.0,5.00
LE,tier_4,TotalTurnoversPer1000Snaps,3.00-4.49,tier_3,0,4.5,3.00
LE,tier_4,TotalTurnoversPer1000Snaps,1.00-2.99,tier_4,-1,3.0,1.00
LE,tier_4,TotalTurnoversPer1000Snaps,0.00-0.99,tier_5,-2,1.0,0.00
LE,tier_5,DLSacksAndTFLPer1000Snaps,27.00-100.00,tier_0,7,100.01,27.00
LE,tier_5,DLSacksAndTFLPer1000Snaps,24.00-26.99,tier_1,5,27.0,24.00
LE,tier_5,DLSacksAndTFLPer1000Snaps,20.00-23.99,tier_2,2,24.0,20.00
LE,tier_5,DLSacksAndTFLPer1000Snaps,15.00-19.99,tier_3,0,19.999999999999996,15.00
LE,tier_5,DLSacksAndTFLPer1000Snaps,12.00-14.99,tier_4,-2,15.0,12.00
LE,tier_5,DLSacksAndTFLPer1000Snaps,0.00-11.99,tier_5,-4,12.0,0.00
LE,tier_5,TotalTurnoversPer1000Snaps,8.00-50.00,tier_0,6,50.01,8.00
LE,tier_5,TotalTurnoversPer1000Snaps,6.00-7.99,tier_1,4,8.0,6.00
LE,tier_5,TotalTurnoversPer1000Snaps,5.00-5.99,tier_2,2,6.0,5.00
LE,tier_5,TotalTurnoversPer1000Snaps,3.00-4.49,tier_3,0,4.5,3.00
LE,tier_5,TotalTurnoversPer1000Snaps,1.00-2.99,tier_4,-1,3.0,1.00
LE,tier_5,TotalTurnoversPer1000Snaps,0.00-0.99,tier_5,-2,1.0,0.00
LE,tier_6,DLSacksAndTFLPer1000Snaps,27.00-100.00,tier_0,8,100.01,27.00
LE,tier_6,DLSacksAndTFLPer1000Snaps,24.00-26.99,tier_1,6,27.0,24.00
LE,tier_6,DLSacksAndTFLPer1000Snaps,20.00-23.99,tier_2,3,24.0,20.00
LE,tier_6,DLSacksAndTFLPer1000Snaps,15.00-19.99,tier_3,1,19.999999999999996,15.00
LE,tier_6,DLSacksAndTFLPer1000Snaps,12.00-14.99,tier_4,-1,15.0,12.00
LE,tier_6,DLSacksAndTFLPer1000Snaps,0.00-11.99,tier_5,-3,12.0,0.00
LE,tier_6,TotalTurnoversPer1000Snaps,8.00-50.00,tier_0,8,50.01,8.00
LE,tier_6,TotalTurnoversPer1000Snaps,6.00-7.99,tier_1,5,8.0,6.00
LE,tier_6,TotalTurnoversPer1000Snaps,5.00-5.99,tier_2,3,6.0,5.00
LE,tier_6,TotalTurnoversPer1000Snaps,3.00-4.49,tier_3,1,4.5,3.00
LE,tier_6,TotalTurnoversPer1000Snaps,1.00-2.99,tier_4,0,3.0,1.00
LE,tier_6,TotalTurnoversPer1000Snaps,0.00-0.99,tier_5,-1,1.0,0.00
RE,tier_0,DLSacksAndTFLPer1000Snaps,30.00-100.00,tier_0,2,100.01,30.00
RE,tier_0,DLSacksAndTFLPer1000Snaps,27.50-29.99,tier_1,0,30.0,27.50
RE,tier_0,DLSacksAndTFLPer1000Snaps,21.00-27.49,tier_2,-3,27.5,21.00
RE,tier_0,DLSacksAndTFLPer1000Snaps,17.00-20.99,tier_3,-6,21.0,17.00
RE,tier_0,DLSacksAndTFLPer1000Snaps,12.00-16.99,tier_4,-9,16.999999999999996,12.00
RE,tier_0,DLSacksAndTFLPer1000Snaps,0.00-11.99,tier_5,-12,12.0,0.00
RE,tier_0,TotalTurnoversPer1000Snaps,10.00-50.00,tier_0,2,50.01,10.00
RE,tier_0,TotalTurnoversPer1000Snaps,7.50-9.99,tier_1,1,10.0,7.50
RE,tier_0,TotalTurnoversPer1000Snaps,5.50-7.49,tier_2,0,7.5,5.50
RE,tier_0,TotalTurnoversPer1000Snaps,4.00-5.49,tier_3,-1,5.5,4.00
RE,tier_0,TotalTurnoversPer1000Snaps,2.00-3.99,tier_4,-2,4.0,2.00
RE,tier_0,TotalTurnoversPer1000Snaps,0.00-1.99,tier_5,-3,2.0,0.00
RE,tier_1,DLSacksAndTFLPer1000Snaps,30.00-100.00,tier_0,3,100.01,30.00
RE,tier_1,DLSacksAndTFLPer1000Snaps,27.50-29.99,tier_1,1,30.0,27.50
RE,tier_1,DLSacksAndTFLPer1000Snaps,21.00-27.49,tier_2,-2,27.5,21.00
RE,tier_1,DLSacksAndTFLPer1000Snaps,17.00-20.99,tier_3,-4,21.0,17.00
RE,tier_1,DLSacksAndTFLPer1000Snaps,12.00-16.99,tier_4,-7,16.999999999999996,12.00
RE,tier_1,DLSacksAndTFLPer1000Snaps,0.00-11.99,tier_5,-10,12.0,0.00
RE,tier_1,TotalTurnoversPer1000Snaps,10.00-50.00,tier_0,2,50.01,10.00
RE,tier_1,TotalTurnoversPer1000Snaps,7.50-9.99,tier_1,1,10.0,7.50
RE,tier_1,TotalTurnoversPer1000Snaps,5.50-7.49,tier_2,0,7.5,5.50
RE,tier_1,TotalTurnoversPer1000Snaps,4.00-5.49,tier_3,-1,5.5,4.00
RE,tier_1,TotalTurnoversPer1000Snaps,2.00-3.99,tier_4,-1,4.0,2.00
RE,tier_1,TotalTurnoversPer1000Snaps,0.00-1.99,tier_5,-2,2.0,0.00
RE,tier_2,DLSacksAndTFLPer1000Snaps,30.00-100.00,tier_0,4,100.01,30.00
RE,tier_2,DLSacksAndTFLPer1000Snaps,27.50-29.99,tier_1,2,30.0,27.50
RE,tier_2,DLSacksAndTFLPer1000Snaps,21.00-27.49,tier_2,0,27.5,21.00
RE,tier_2,DLSacksAndTFLPer1000Snaps,17.00-20.99,tier_3,-3,21.0,17.00
RE,tier_2,DLSacksAndTFLPer1000Snaps,12.00-16.99,tier_4,-5,16.999999999999996,12.00
RE,tier_2,DLSacksAndTFLPer1000Snaps,0.00-11.99,tier_5,-8,12.0,0.00
RE,tier_2,TotalTurnoversPer1000Snaps,10.00-50.00,tier_0,3,50.01,10.00
RE,tier_2,TotalTurnoversPer1000Snaps,7.50-9.99,tier_1,2,10.0,7.50
RE,tier_2,TotalTurnoversPer1000Snaps,5.50-7.49,tier_2,1,7.5,5.50
