Position,RatingTier,StatCheck,StatValue,StatTier,SkillPoint,StatHigh,StatLow
LT,tier_3,SacksPer1000Snaps,15.01-17.00,tier_4,-3,17.01,15.01
LT,tier_3,SacksPer1000Snaps,17.01-100.00,tier_5,-8,100.01,17.01
LT,tier_4,SacksPer1000Snaps,0.00-7.00,tier_0,9,7.01,0.00
LT,tier_4,SacksPer1000Snaps,7.01-9.00,tier_1,4,9.01,7.01
LT,tier_4,SacksPer1000Snaps,9.01-12.50,tier_2,1,12.51,9.01
LT,tier_4,SacksPer1000Snaps,12.51-15.00,tier_3,-2,15.01,12.51
LT,tier_4,SacksPer1000Snaps,15.01-17.00,tier_4,-4,17.01,15.01
LT,tier_4,SacksPer1000Snaps,17.01-100.00,tier_5,-7,100.01,17.01
LT,tier_5,SacksPer1000Snaps,0.00-7.00,tier_0,10,7.01,0.00
LT,tier_5,SacksPer1000Snaps,7.01-9.00,tier_1,4,9.01,7.01
LT,tier_5,SacksPer1000Snaps,9.01-12.50,tier_2,1,12.51,9.01
LT,tier_5,SacksPer1000Snaps,12.51-15.00,tier_3,-2,15.01,12.51
LT,tier_5,SacksPer1000Snaps,15.01-17.00,tier_4,-4,17.01,15.01
LT,tier_5,SacksPer1000Snaps,17.01-100.00,tier_5,-6,100.01,17.01
LT,tier_6,SacksPer1000Snaps,0.00-7.00,tier_0,12,7.01,0.00
LT,tier_6,SacksPer1000Snaps,7.01-9.00,tier_1,4,9.01,7.01
LT,tier_6,SacksPer1000Snaps,9.01-12.50,tier_2,1,12.51,9.01
LT,tier_6,SacksPer1000Snaps,12.51-15.00,tier_3,-1,15.01,12.51
LT,tier_6,SacksPer1000Snaps,15.01-17.00,tier_4,-3,17.01,15.01
LT,tier_6,SacksPer1000Snaps,17.01-100.00,tier_5,-5,100.01,17.01
RT,tier_0,SacksPer1000Snaps,0.00-4.00,tier_0,3,4.01,0.00
RT,tier_0,SacksPer1000Snaps,4.01-5.00,tier_1,1,5.01,4.01
RT,tier_0,SacksPer1000Snaps,5.01-8.50,tier_2,-1,8.51,5.01
RT,tier_0,SacksPer1000Snaps,8.51-12.00,tier_3,-2,12.01,8.51
RT,tier_0,SacksPer1000Snaps,12.01-15.00,tier_4,-6,15.01,12.01
RT,tier_0,SacksPer1000Snaps,15.01-100.00,tier_5,-12,100.01,15.01
RT,tier_1,SacksPer1000Snaps,0.00-4.00,tier_0,4,4.01,0.00
RT,tier_1,SacksPer1000Snaps,4.01-5.00,tier_1,2,5.01,4.01
RT,tier_1,SacksPer1000Snaps,5.01-8.50,tier_2,1,8.51,5.01
RT,tier_1,SacksPer1000Snaps,8.51-12.00,tier_3,-1,12.01,8.51
RT,tier_1,SacksPer1000Snaps,12.01-15.00,tier_4,-5,15.01,12.01
RT,tier_1,SacksPer1000Snaps,15.01-100.00,tier_5,-10,100.01,15.01
RT,tier_2,SacksPer1000Snaps,0.00-4.00,tier_0,6,4.01,0.00
RT,tier_2,SacksPer1000Snaps,4.01-5.00,tier_1,3,5.01,4.01
RT,tier_2,SacksPer1000Snaps,5.01-8.50,tier_2,1,8.51,5.01
RT,tier_2,SacksPer1000Snaps,8.51-12.00,tier_3,0,12.01,8.51
RT,tier_2,SacksPer1000Snaps,12.01-15.00,tier_4,-4,15.01,12.01
RT,tier_2,SacksPer1000Snaps,15.01-100.00,tier_5,-9,100.01,15.01
RT,tier_3,SacksPer1000Snaps,0.00-4.00,tier_0,8,4.01,0.00
RT,tier_3,SacksPer1000Snaps,4.01-5.00,tier_1,4,5.01,4.01
RT,tier_3,SacksPer1000Snaps,5.01-8.50,tier_2,1,8.51,5.01
RT,tier_3,SacksPer1000Snaps,8.51-12.00,tier_3,0,12.01,8.51
RT,tier_3,SacksPer1000Snaps,12.01-15.00,tier_4,-3,15.01,12.01
RT,tier_3,SacksPer1000Snaps,15.01-100.00,tier_5,-8,100.01,15.01
RT,tier_4,SacksPer1000Snaps,0.00-4.00,tier_0,9,4.01,0.00
RT,tier_4,SacksPer1000Snaps,4.01-5.00,tier_1,4,5.01,4.01
RT,tier_4,SacksPer1000Snaps,5.01-8.50,tier_2,1,8.51,5.01
RT,tier_4,SacksPer1000Snaps,8.51-12.00,tier_3,-2,12.01,8.51
RT,tier_4,SacksPer1000Snaps,12.01-15.00,tier_4,-4,15.01,12.01
RT,tier_4,SacksPer1000Snaps,15.01-100.00,tier_5,-7,100.01,15.01
RT,tier_5,SacksPer1000Snaps,0.00-4.00,tier_0,10,4.01,0.00
RT,tier_5,SacksPer1000Snaps,4.01-5.00,tier_1,4,5.01,4.01
RT,tier_5,SacksPer1000Snaps,5.01-8.50,tier_2,0,8.51,5.01
RT,tier_5,SacksPer1000Snaps,8.51-12.00,tier_3,-2,12.01,8.51
RT,tier_5,SacksPer1000Snaps,12.01-15.00,tier_4,-4,15.01,12.01
RT,tier_5,SacksPer1000Snaps,15.01-100.00,tier_5,-6,100.01,15.01
RT,tier_6,SacksPer1000Snaps,0.00-4.00,tier_0,12,4.01,0.00
RT,tier_6,SacksPer1000Snaps,4.01-5.00,tier_1,4,5.01,4.01
RT,tier_6,SacksPer1000Snaps,5.01-8.50,tier_2,0,8.51,5.01
RT,tier_6,SacksPer1000Snaps,8.51-12.00,tier_3,-1,12.01,8.51
RT,tier_6,SacksPer1000Snaps,12.01-15.00,tier_4,-3,15.01,12.01
RT,tier_6,SacksPer1000Snaps,15.01-100.00,tier_5,-5,100.01,15.01
LG,tier_0,SacksPer1000Snaps,0.00-2.00,tier_0,3,2.01,0.00
LG,tier_0,SacksPer1000Snaps,2.01-3.00,tier_1,1,3.01,2.01
LG,tier_0,SacksPer1000Snaps,3.01-5.00,tier_2,-1,5.01,3.01
LG,tier_0,SacksPer1000Snaps,5.01-7.00,tier_3,-3,7.01,5.01
LG,tier_0,SacksPer1000Snaps,7.01-10.00,tier_4,-8,10.01,7.01
LG,tier_0,SacksPer1000Snaps,10.01-100.00,tier_5,-12,100.01,10.01
LG,tier_1,SacksPer1000Snaps,0.00-2.00,tier_0,4,2.01,0.00
LG,tier_1,SacksPer1000Snaps,2.01-3.00,tier_1,2,3.01,2.01
LG,tier_1,SacksPer1000Snaps,3.01-5.00,tier_2,0,5.01,3.01
LG,tier_1,SacksPer1000Snaps,5.01-7.00,tier_3,-2,7.01,5.01
LG,tier_1,SacksPer1000Snaps,7.01-10.00,tier_4,-6,10.01,7.01
LG,tier_1,SacksPer1000Snaps,10.01-100.00,tier_5,-10,100.01,10.01
LG,tier_2,SacksPer1000Snaps,0.00-2.00,tier_0,6,2.01,0.00
LG,tier_2,SacksPer1000Snaps,2.01-3.00,tier_1,3,3.01,2.01
LG,tier_2,SacksPer1000Snaps,3.01-5.00,tier_2,0,5.01,3.01
LG,tier_2,SacksPer1000Snaps,5.01-7.00,tier_3,-1,7.01,5.01
LG,tier_2,SacksPer1000Snaps,7.01-10.00,tier_4,-5,10.01,7.01
LG,tier_2,SacksPer1000Snaps,10.01-100.00,tier_5,-9,100.01,10.01
LG,tier_3,SacksPer1000Snaps,0.00-2.00,tier_0,8,2.01,0.00
LG,tier_3,SacksPer1000Snaps,2.01-3.00,tier_1,4,3.01,2.01
LG,tier_3,SacksPer1000Snaps,3.01-5.00,tier_2,1,5.01,3.01
LG,tier_3,SacksPer1000Snaps,5.01-7.00,tier_3,-1,7.01,5.01
LG,tier_3,SacksPer1000Snaps,7.01-10.00,tier_4,-4,10.01,7.01
LG,tier_3,SacksPer1000Snaps,10.01-100.00,tier_5,-8,100.01,10.01
LG,tier_4,SacksPer1000Snaps,0.00-2.00,tier_0,9,2.01,0.00
LG,tier_4,SacksPer1000Snaps,2.01-3.00,tier_1,4,3.01,2.01
LG,tier_4,SacksPer1000Snaps,3.01-5.00,tier_2,0,5.01,3.01
LG,tier_4,SacksPer1000Snaps,5.01-7.00,tier_3,-2,7.01,5.01
LG,tier_4,SacksPer1000Snaps,7.01-10.00,tier_4,-3,10.01,7.01
LG,tier_4,SacksPer1000Snaps,10.01-100.00,tier_5,-7,100.01,10.01
LG,tier_5,SacksPer1000Snaps,0.00-2.00,tier_0,10,2.01,0.00
LG,tier_5,SacksPer1000Snaps,2.01-3.00,tier_1,4,3.01,2.01
LG,tier_5,SacksPer1000Snaps,3.01-5.00,tier_2,1,5.01,3.01
LG,tier_5,SacksPer1000Snaps,5.01-7.00,tier_3,-1,7.01,5.01
LG,tier_5,SacksPer1000Snaps,7.01-10.00,tier_4,-3,10.01,7.01
LG,tier_5,SacksPer1000Snaps,10.01-100.00,tier_5,-6,100.01,10.01
LG,tier_6,SacksPer1000Snaps,0.00-2.00,tier_0,12,2.01,0.00
LG,tier_6,SacksPer1000Snaps,2.01-3.00,tier_1,4,3.01,2.01
LG,tier_6,SacksPer1000Snaps,3.01-5.00,tier_2,1,5.01,3.01
LG,tier_6,SacksPer1000Snaps,5.01-7.00,tier_3,0,7.01,5.01
LG,tier_6,SacksPer1000Snaps,7.01-10.00,tier_4,-2,10.01,7.01
LG,tier_6,SacksPer1000Snaps,10.01-100.00,tier_5,-5,100.01,10.01
RG,tier_0,SacksPer1000Snaps,0.00-0.50,tier_0,3,0.51,0.00
RG,tier_0,SacksPer1000Snaps,0.51-1.50,tier_1,1,1.51,0.51
RG,tier_0,SacksPer1000Snaps,1.51-2.75,tier_2,-1,2.76,1.51
RG,tier_0,SacksPer1000Snaps,2.76-4.00,tier_3,-3,4.01,2.76
RG,tier_0,SacksPer1000Snaps,4.01-5.00,tier_4,-8,5.01,4.01
RG,tier_0,SacksPer1000Snaps,5.01-100.00,tier_5,-12,100.01,5.01
RG,tier_1,SacksPer1000Snaps,0.00-0.50,tier_0,4,0.51,0.00
RG,tier_1,SacksPer1000Snaps,0.51-1.50,tier_1,1,1.51,0.51
RG,tier_1,SacksPer1000Snaps,1.51-2.75,tier_2,0,2.76,1.51
RG,tier_1,SacksPer1000Snaps,2.76-4.00,tier_3,-3,4.01,2.76
RG,tier_1,SacksPer1000Snaps,4.01-5.00,tier_4,-6,5.01,4.01
RG,tier_1,SacksPer1000Snaps,5.01-100.00,tier_5,-10,100.01,5.01
RG,tier_2,SacksPer1000Snaps,0.00-0.50,tier_0,6,0.51,0.00
RG,tier_2,SacksPer1000Snaps,0.51-1.50,tier_1,2,1.51,0.51
RG,tier_2,SacksPer1000Snaps,1.51-2.75,tier_2,0,2.76,1.51
RG,tier_2,SacksPer1000Snaps,2.76-4.00,tier_3,-2,4.01,2.76
RG,tier_2,SacksPer1000Snaps,4.01-5.00,tier_4,-5,5.01,4.01
RG,tier_2,SacksPer1000Snaps,5.01-100.00,tier_5,-9,100.01,5.01
RG,tier_3,SacksPer1000Snaps,0.00-0.50,tier_0,8,0.51,0.00
RG,tier_3,SacksPer1000Snaps,0.51-1.50,tier_1,3,1.51,0.51
RG,tier_3,SacksPer1000Snaps,1.51-2.75,tier_2,0,2.76,1.51
RG,tier_3,SacksPer1000Snaps,2.76-4.00,tier_3,-2,4.01,2.76
RG,tier_3,SacksPer1000Snaps,4.01-5.00,tier_4,-4,5.01,4.01
RG,tier_3,SacksPer1000Snaps,5.01-100.00,tier_5,-8,100.01,5.01
RG,tier_4,SacksPer1000Snaps,0.00-0.50,tier_0,9,0.51,0.00
RG,tier_4,SacksPer1000Snaps,0.51-1.50,tier_1,4,1.51,0.51
RG,tier_4,SacksPer1000Snaps,1.51-2.75,tier_2,0,2.76,1.51
RG,tier_4,SacksPer1000Snaps,2.76-4.00,tier_3,-2,4.01,2.76
RG,tier_4,SacksPer1000Snaps,4.01-5.00,tier_4,-3,5.01,4.01
RG,tier_4,SacksPer1000Snaps,5.01-100.00,tier_5,-7,100.01,5.01
RG,tier_5,SacksPer1000Snaps,0.00-0.50,tier_0,10,0.51,0.00
RG,tier_5,SacksPer1000Snaps,0.51-1.50,tier_1,4,1.51,0.51
RG,tier_5,SacksPer1000Snaps,1.51-2.75,tier_2,0,2.76,1.51
RG,tier_5,SacksPer1000Snaps,2.76-4.00,tier_3,-1,4.01,2.76
RG,tier_5,SacksPer1000Snaps,4.01-5.00,tier_4,-3,5.01,4.01
RG,tier_5,SacksPer1000Snaps,5.01-100.00,tier_5,-6,100.01,5.01
RG,tier_6,SacksPer1000Snaps,0.00-0.50,tier_0,12,0.51,0.00
RG,tier_6,SacksPer1000Snaps,0.51-1.50,tier_1,4,1.51,0.51
RG,tier_6,SacksPer1000Snaps,1.51-2.75,tier_2,1,2.76,1.51
RG,tier_6,SacksPer1000Snaps,2.76-4.00,tier_3,0,4.01,2.76
RG,tier_6,SacksPer1000Snaps,4.01-5.00,tier_4,-2,5.01,4.01
RG,tier_6,SacksPer1000Snaps,5.01-100.00,tier_5,-5,100.01,5.01
C,tier_0,SacksPer1000Snaps,0.00-1.00,tier_0,3,1.01,0.00
C,tier_0,SacksPer1000Snaps,1.01-2.00,tier_1,1,2.01,1.01
C,tier_0,SacksPer1000Snaps,2.01-2.50,tier_2,-1,2.51,2.01
C,tier_0,SacksPer1000Snaps,2.51-3.50,tier_3,-3,3.51,2.51
C,tier_0,SacksPer1000Snaps,3.51-5.00,tier_4,-8,5.01,3.51
C,tier_0,SacksPer1000Snaps,5.01-100.00,tier_5,-12,100.01,5.01
C,tier_1,SacksPer1000Snaps,0.00-1.00,tier_0,4,1.01,0.00
C,tier_1,SacksPer1000Snaps,1.01-2.00,tier_1,2,2.01,1.01
C,tier_1,SacksPer1000Snaps,2.01-2.50,tier_2,0,2.51,2.01
C,tier_1,SacksPer1000Snaps,2.51-3.50,tier_3,-2,3.51,2.51
C,tier_1,SacksPer1000Snaps,3.51-5.00,tier_4,-6,5.01,3.51
C,tier_1,SacksPer1000Snaps,5.01-100.00,tier_5,-10,100.01,5.01
C,tier_2,SacksPer1000Snaps,0.00-1.00,tier_0,6,1.01,0.00
C,tier_2,SacksPer1000Snaps,1.01-2.00,tier_1,3,2.01,1.01
C,tier_2,SacksPer1000Snaps,2.01-2.50,tier_2,0,2.51,2.01
C,tier_2,SacksPer1000Snaps,2.51-3.50,tier_3,-1,3.51,2.51
C,tier_2,SacksPer1000Snaps,3.51-5.00,tier_4,-5,5.01,3.51
C,tier_2,SacksPer1000Snaps,5.01-100.00,tier_5,-9,100.01,5.01
C,tier_3,SacksPer1000Snaps,0.00-1.00,tier_0,8,1.01,0.00
C,tier_3,SacksPer1000Snaps,1.01-2.00,tier_1,4,2.01,1.01
C,tier_3,SacksPer1000Snaps,2.01-2.50,tier_2,1,2.51,2.01
C,tier_3,SacksPer1000Snaps,2.51-3.50,tier_3,-1,3.51,2.51
C,tier_3,SacksPer1000Snaps,3.51-5.00,tier_4,-4,5.01,3.51
C,tier_3,SacksPer1000Snaps,5.01-100.00,tier_5,-8,100.01,5.01
C,tier_4,SacksPer1000Snaps,0.00-1.00,tier_0,9,1.01,0.00
C,tier_4,SacksPer1000Snaps,1.01-2.00,tier_1,4,2.01,1.01
C,tier_4,SacksPer1000Snaps,2.01-2.50,tier_2,0,2.51,2.01
C,tier_4,SacksPer1000Snaps,2.51-3.50,tier_3,-2,3.51,2.51
C,tier_4,SacksPer1000Snaps,3.51-5.00,tier_4,-3,5.01,3.51
C,tier_4,SacksPer1000Snaps,5.01-100.00,tier_5,-7,100.01,5.01
C,tier_5,SacksPer1000Snaps,0.00-1.00,tier_0,10,1.01,0.00
C,tier_5,SacksPer1000Snaps,1.01-2.00,tier_1,4,2.01,1.01
C,tier_5,SacksPer1000Snaps,2.01-2.50,tier_2,1,2.51,2.01
C,tier_5,SacksPer1000Snaps,2.51-3.50,tier_3,-1,3.51,2.51
C,tier_5,SacksPer1000Snaps,3.51-5.00,tier_4,-3,5.01,3.51
C,tier_5,SacksPer1000Snaps,5.01-100.00,tier_5,-6,100.01,5.01
C,tier_6,SacksPer1000Snaps,0.00-1.00,tier_0,12,1.01,0.00
C,tier_6,SacksPer1000Snaps,1.01-2.00,tier_1,4,2.01,1.01
C,tier_6,SacksPer1000Snaps,2.01-2.50,tier_2,1,2.51,2.01
C,tier_6,SacksPer1000Snaps,2.51-3.50,tier_3,0,3.51,2.51
C,tier_6,SacksPer1000Snaps,3.51-5.00,tier_4,-2,5.01,3.51
C,tier_6,SacksPer1000Snaps,5.01-100.00,tier_5,-5,100.01,5.01
LE,tier_0,DLSacksAndTFLPer1000Snaps,28.00-100.00,tier_0,2,100.01,28.00
LE,tier_0,DLSacksAndTFLPer1000Snaps,26.00-27.99,tier_1,0,28.0,26.00
LE,tier_0,DLSacksAndTFLPer1000Snaps,21.00-25.99,tier_2,-3,26.0,21.00
LE,tier_0,DLSacksAndTFLPer1000Snaps,16.00-20.99,tier_3,-6,21.0,16.00
LE,tier_0,DLSacksAndTFLPer1000Snaps,13.00-15.99,tier_4,-9,16.0,13.00
LE,tier_0,DLSacksAndTFLPer1000Snaps,0.00-12.99,tier_5,-12,13.0,0.00
LE,tier_0,TotalTurnoversPer1000Snaps,7.00-50.00,tier_0,2,50.01,7.00
LE,tier_0,TotalTurnoversPer1000Snaps,6.00-6.99,tier_1,1,7.0,6.00
LE,tier_0,TotalTurnoversPer1000Snaps,4.50-5.99,tier_2,0,6.0,4.50
LE,tier_0,TotalTurnoversPer1000Snaps,3.00-4.49,tier_3,-1,4.5,3.00
LE,tier_0,TotalTurnoversPer1000Snaps,1.00-2.99,tier_4,-2,3.0,1.00
LE,tier_0,TotalTurnoversPer1000Snaps,0.00-0.99,tier_5,-3,1.0,0.00
LE,tier_1,DLSacksAndTFLPer1000Snaps,28.00-100.00,tier_0,3,100.01,28.00
LE,tier_1,DLSacksAndTFLPer1000Snaps,26.00-27.99,tier_1,1,28.0,26.00
LE,tier_1,DLSacksAndTFLPer1000Snaps,21.00-25.99,tier_2,-2,26.0,21.00
LE,tier_1,DLSacksAndTFLPer1000Snaps,16.00-20.99,tier_3,-4,21.0,16.00
LE,tier_1,DLSacksAndTFLPer1000Snaps,13.00-15.99,tier_4,-7,16.0,13.00
LE,tier_1,DLSacksAndTFLPer1000Snaps,0.00-12.99,tier_5,-10,13.0,0.00
LE,tier_1,TotalTurnoversPer1000Snaps,7.00-50.00,tier_0,2,50.01,7.00
LE,tier_1,TotalTurnoversPer1000Snaps,6.00-6.99,tier_1,1,7.0,6.00
LE,tier_1,TotalTurnoversPer1000Snaps,4.50-5.99,tier_2,0,6.0,4.50
LE,tier_1,TotalTurnoversPer1000Snaps,3.00-4.49,tier_3,-1,4.5,3.00
LE,tier_1,TotalTurnoversPer1000Snaps,1.00-2.99,tier_4,-1,3.0,1.00
LE,tier_1,TotalTurnoversPer1000Snaps,0.00-0.99,tier_5,-2,1.0,0.00
LE,tier_2,DLSacksAndTFLPer1000Snaps,28.00-100.00,tier_0,4,100.01,28.00
LE,tier_2,DLSacksAndTFLPer1000Snaps,26.00-27.99,tier_1,2,28.0,26.00
LE,tier_2,DLSacksAndTFLPer1000Snaps,21.00-25.99,tier_2,-1,26.0,21.00
LE,tier_2,DLSacksAndTFLPer1000Snaps,16.00-20.99,tier_3,-3,21.0,16.00
LE,tier_2,DLSacksAndTFLPer1000Snaps,13.00-15.99,tier_4,-5,16.0,13.00
LE,tier_2,DLSacksAndTFLPer1000Snaps,0.00-12.99,tier_5,-8,13.0,0.00
LE,tier_2,TotalTurnoversPer1000Snaps,7.00-50.00,tier_0,3,50.01,7.00
LE,tier_2,TotalTurnoversPer1000Snaps,6.00-6.99,tier_1,2,7.0,6.00
LE,tier_2,TotalTurnoversPer1000Snaps,4.50-5.99,tier_2,1,6.0,4.50
LE,tier_2,TotalTurnoversPer1000Snaps,3.00-4.49,tier_3,-1,4.5,3.00
LE,tier_2,TotalTurnoversPer1000Snaps,1.00-2.99,tier_4,-1,3.0,1.00
LE,tier_2,TotalTurnoversPer1000Snaps,0.00-0.99,tier_5,-2,1.0,0.00
LE,tier_3,DLSacksAndTFLPer1000Snaps,28.00-100.00,tier_0,5,100.01,28.00
LE,tier_3,DLSacksAndTFLPer1000Snaps,26.00-27.99,tier_1,3,28.0,26.00
LE,tier_3,DLSacksAndTFLPer1000Snaps,21.00-25.99,tier_2,0,26.0,21.00
LE,tier_3,DLSacksAndTFLPer1000Snaps,16.00-20.99,tier_3,-2,21.0,16.00
LE,tier_3,DLSacksAndTFLPer1000Snaps,13.00-15.99,tier_4,-4,16.0,13.00
LE,tier_3,DLSacksAndTFLPer1000Snaps,0.00-12.99,tier_5,-7,13.0,0.00
LE,tier_3,TotalTurnoversPer1000Snaps,7.00-50.00,tier_0,4,50.01,7.00
LE,tier_3,TotalTurnoversPer1000Snaps,6.00-6.99,tier_1,2,7.0,6.00
LE,tier_3,TotalTurnoversPer1000Snaps,4.50-5.99,tier_2,1,6.0,4.50
LE,tier_3,TotalTurnoversPer1000Snaps,3.00-4.49,tier_3,0,4.5,3.00
LE,tier_3,TotalTurnoversPer1000Snaps,1.00-2.99,tier_4,-1,3.0,1.00
LE,tier_3,TotalTurnoversPer1000Snaps,0.00-0.99,tier_5,-2,1.0,0.00
LE,tier_4,DLSacksAndTFLPer1000Snaps,28.00-100.00,tier_0,6,100.01,28.00
LE,tier_4,DLSacksAndTFLPer1000Snaps,26.00-27.99,tier_1,4,28.0,26.00
LE,tier_4,DLSacksAndTFLPer1000Snaps,21.00-25.99,tier_2,1,26.0,21.00
LE,tier_4,DLSacksAndTFLPer1000Snaps,16.00-20.99,tier_3,-1,21.0,16.00
LE,tier_4,DLSacksAndTFLPer1000Snaps,13.00-15.99,tier_4,-3,16.0,13.00
LE,tier_4,DLSacksAndTFLPer1000Snaps,0.00-12.99,tier_5,-5,13.0,0.00
LE,tier_4,TotalTurnoversPer1000Snaps,7.00-50.00,tier_0,5,50.01,7.00
LE,tier_4,TotalTurnoversPer1000Snaps,6.00-6.99,tier_1,3,7.0,6.00
LE,tier_4,TotalTurnoversPer1000Snaps,4.50-5.99,tier_2,1,6.0,4.50
LE,tier_4,TotalTurnoversPer1000Snaps,3.00-4.49,tier_3,0,4.5,3.00
LE,tier_4,TotalTurnoversPer1000Snaps,1.00-2.99,tier_4,-1,3.0,1.00
LE,tier_4,TotalTurnoversPer1000Snaps,0.00-0.99,tier_5,-2,1.0,0.00
LE,tier_5,DLSacksAndTFLPer1000Snaps,28.00-100.00,tier_0,7,100.01,28.00
LE,tier_5,DLSacksAndTFLPer1000Snaps,26.00-27.99,tier_1,5,28.0,26.00
LE,tier_5,DLSacksAndTFLPer1000Snaps,21.00-25.99,tier_2,2,26.0,21.00
LE,tier_5,DLSacksAndTFLPer1000Snaps,16.00-20.99,tier_3,0,21.0,16.00
LE,tier_5,DLSacksAndTFLPer1000Snaps,13.00-15.99,tier_4,-2,16.0,13.00
LE,tier_5,DLSacksAndTFLPer1000Snaps,0.00-12.99,tier_5,-4,13.0,0.00
LE,tier_5,TotalTurnoversPer1000Snaps,7.00-50.00,tier_0,6,50.01,7.00
LE,tier_5,TotalTurnoversPer1000Snaps,6.00-6.99,tier_1,4,7.0,6.00
LE,tier_5,TotalTurnoversPer1000Snaps,4.50-5.99,tier_2,2,6.0,4.50
LE,tier_5,TotalTurnoversPer1000Snaps,3.00-4.49,tier_3,0,4.5,3.00
LE,tier_5,TotalTurnoversPer1000Snaps,1.00-2.99,tier_4,-1,3.0,1.00
LE,tier_5,TotalTurnoversPer1000Snaps,0.00-0.99,tier_5,-2,1.0,0.00
LE,tier_6,DLSacksAndTFLPer1000Snaps,28.00-100.00,tier_0,8,100.01,28.00
LE,tier_6,DLSacksAndTFLPer1000Snaps,26.00-27.99,tier_1,6,28.0,26.00
LE,tier_6,DLSacksAndTFLPer1000Snaps,21.00-25.99,tier_2,3,26.0,21.00
LE,tier_6,DLSacksAndTFLPer1000Snaps,16.00-20.99,tier_3,1,21.0,16.00
LE,tier_6,DLSacksAndTFLPer1000Snaps,13.00-15.99,tier_4,-1,16.0,13.00
LE,tier_6,DLSacksAndTFLPer1000Snaps,0.00-12.99,tier_5,-3,13.0,0.00
LE,tier_6,TotalTurnoversPer1000Snaps,7.00-50.00,tier_0,8,50.01,7.00
LE,tier_6,TotalTurnoversPer1000Snaps,6.00-6.99,tier_1,5,7.0,6.00
LE,tier_6,TotalTurnoversPer1000Snaps,4.50-5.99,tier_2,3,6.0,4.50
LE,tier_6,TotalTurnoversPer1000Snaps,3.00-4.49,tier_3,1,4.5,3.00
LE,tier_6,TotalTurnoversPer1000Snaps,1.00-2.99,tier_4,0,3.0,1.00
LE,tier_6,TotalTurnoversPer1000Snaps,0.00-0.99,tier_5,-1,1.0,0.00
RE,tier_0,DLSacksAndTFLPer1000Snaps,30.00-100.00,tier_0,2,100.01,30.00
RE,tier_0,DLSacksAndTFLPer1000Snaps,25.00-29.99,tier_1,0,30.0,25.00
RE,tier_0,DLSacksAndTFLPer1000Snaps,22.00-24.99,tier_2,-3,25.0,22.00
RE,tier_0,DLSacksAndTFLPer1000Snaps,17.00-21.99,tier_3,-6,22.0,17.00
RE,tier_0,DLSacksAndTFLPer1000Snaps,14.00-16.99,tier_4,-9,16.999999999999996,14.00
RE,tier_0,DLSacksAndTFLPer1000Snaps,0.00-13.99,tier_5,-12,14.0,0.00
RE,tier_0,TotalTurnoversPer1000Snaps,10.00-50.00,tier_0,2,50.01,10.00
RE,tier_0,TotalTurnoversPer1000Snaps,7.00-9.99,tier_1,1,10.0,7.00
RE,tier_0,TotalTurnoversPer1000Snaps,4.50-6.99,tier_2,0,7.0,4.50
RE,tier_0,TotalTurnoversPer1000Snaps,3.00-4.49,tier_3,-1,4.5,3.00
RE,tier_0,TotalTurnoversPer1000Snaps,1.00-2.99,tier_4,-2,3.0,1.00
RE,tier_0,TotalTurnoversPer1000Snaps,0.00-0.99,tier_5,-3,1.0,0.00
RE,tier_1,DLSacksAndTFLPer1000Snaps,30.00-100.00,tier_0,3,100.01,30.00
RE,tier_1,DLSacksAndTFLPer1000Snaps,25.00-29.99,tier_1,1,30.0,25.00
RE,tier_1,DLSacksAndTFLPer1000Snaps,22.00-24.99,tier_2,-2,25.0,22.00
RE,tier_1,DLSacksAndTFLPer1000Snaps,17.00-21.99,tier_3,-4,22.0,17.00
RE,tier_1,DLSacksAndTFLPer1000Snaps,14.00-16.99,tier_4,-7,16.999999999999996,14.00
RE,tier_1,DLSacksAndTFLPer1000Snaps,0.00-13.99,tier_5,-10,14.0,0.00
RE,tier_1,TotalTurnoversPer1000Snaps,10.00-50.00,tier_0,2,50.01,10.00
RE,tier_1,TotalTurnoversPer1000Snaps,7.00-9.99,tier_1,1,10.0,7.00
RE,tier_1,TotalTurnoversPer1000Snaps,4.50-6.99,tier_2,0,7.0,4.50
RE,tier_1,TotalTurnoversPer1000Snaps,3.00-4.49,tier_3,-1,4.5,3.00
RE,tier_1,TotalTurnoversPer1000Snaps,1.00-2.99,tier_4,-1,3.0,1.00
RE,tier_1,TotalTurnoversPer1000Snaps,0.00-0.99,tier_5,-2,1.0,0.00
RE,tier_2,DLSacksAndTFLPer1000Snaps,30.00-100.00,tier_0,4,100.01,30.00
RE,tier_2,DLSacksAndTFLPer1000Snaps,25.00-29.99,tier_1,2,30.0,25.00
RE,tier_2,DLSacksAndTFLPer1000Snaps,22.00-24.99,tier_2,0,25.0,22.00
RE,tier_2,DLSacksAndTFLPer1000Snaps,17.00-21.99,tier_3,-3,22.0,17.00
RE,tier_2,DLSacksAndTFLPer1000Snaps,14.00-16.99,tier_4,-5,16.999999999999996,14.00
RE,tier_2,DLSacksAndTFLPer1000Snaps,0.00-13.99,tier_5,-8,14.0,0.00
RE,tier_2,TotalTurnoversPer1000Snaps,10.00-50.00,tier_0,3,50.01,10.00
RE,tier_2,TotalTurnoversPer1000Snaps,7.00-9.99,tier_1,2,10.0,7.00
RE,tier_2,TotalTurnoversPer1000Snaps,4.50-6.99,tier_2,1,7.0,4.50
