Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,RUSHYARDS,PASSYARDS,RECEIVEDROPS,RUSHYARDSAFTER1STHIT,RECEIVEYARDS,RECEIVELONGEST,DOWNSPLAYED,RECEIVEYARDSAFTER,STAT_KEEP,PASSCOMPLETED,RUSHATTEMPTS,PASSATTEMPTS,PASSINTS,RECEIVECATCHES,FIRSTDOWNS,RUSH20YARDRUNS,SEAS_YEAR,RUSHLONGEST,PASSLONGEST,RUSHBROKENTACKLES,4QCOMEBACKS,GAMERATING,PASSSACKED,PASSTDS,RECEIVETDS,GAMESPLAYED,GAMESSTARTED,RUSHFUMBLES,YEARBYYEARTEAMINDEX,RUSHTDS,FirstName_y,LastName_y,PLYR_ASSETNAME,Row Excel,Row Editor,YearsPro,Age,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,ScrimmageYardsPer1000DownsPlayed,RBScrimmageYardsPer300Touches,RBScrimmageTDsPerGame,TDsPer1000DownsPlayed,WRPercentageofTeamPassYards,TeamName_y,SkillPointOff
1774,HB,Logan,Daniels,Logan Daniels,DET,677,0,11,318,514,31,635,501,True,0,165,0,0,60,0,7,7,31,0,41,0,0,0,0,4,13,13,0,18,6,Logan,Daniels,LoganDaniels_31110,3547.0,3545.0,0.0,22.0,18.0,Signed,Star,80.0,0.0,0.0,DET,tier_3,1875.5905511811025,1231.6266666666668,0.7692307692307693,15.748031496062993,0.15620132953466287,DET,3.0
1776,WR,Quinnen,Winslow,Quinnen Winslow,PIT,-1,0,3,1,630,51,651,220,True,0,1,0,0,57,0,0,7,0,0,8,0,0,0,0,0,12,12,1,28,0,Quinnen,Winslow,QuinnenWinslow_30730,1547.0,1545.0,1.0,23.0,28.0,Signed,Normal,80.0,0.0,0.0,PIT,tier_3,966.2058371735791,1558.965517241379,0.0,0.0,0.21914949126010957,PIT,-1.0
1842,TE,Jaden,Hamm,Jaden Hamm,PIT,0,0,2,0,334,33,613,118,True,0,0,0,0,31,0,0,7,0,0,3,0,0,0,0,2,12,12,0,28,0,Jaden,Hamm,,2965.0,2963.0,4.0,26.0,28.0,Signed,Superstar,88.0,0.0,0.0,PIT,tier_2,544.8613376835236,1551.4838709677417,0.16666666666666666,3.2626427406199023,0.11618401600139142,PIT,-2.0
1843,HB,Nate,Frazier,Nate Frazier,PIT,1086,0,3,328,240,19,640,245,True,0,231,0,0,38,0,3,7,44,0,35,0,0,0,0,1,16,16,3,28,6,Nate,Frazier,,2525.0,2523.0,3.0,26.0,28.0,Signed,Star,82.0,0.0,0.0,PIT,tier_3,2071.875,1339.628252788104,0.4375,10.9375,0.06261414036003131,PIT,-3.0
1848,HB,Anthony,Rogers,Anthony Rogers,JAX,651,0,2,269,117,19,502,130,True,0,149,0,0,17,0,4,7,31,0,33,0,0,0,0,1,16,3,2,16,6,Anthony,Rogers,AnthonyRogers_29438,3106.0,3104.0,2.0,25.0,16.0,Signed,Normal,74.0,0.0,0.0,JAX,tier_5,1529.8804780876494,1278.0,0.4375,13.944223107569721,0.035336756266988824,JAX,3.0
1850,TE,Landen,Thomas,Landen Thomas,JAX,0,0,5,0,244,25,970,94,True,0,0,0,0,29,0,0,7,0,0,5,0,0,0,0,0,16,12,0,16,0,Landen,Thomas,,2248.0,2246.0,3.0,25.0,16.0,Signed,Normal,65.0,0.0,0.0,JAX,tier_6,251.5463917525773,1211.5862068965516,0.0,0.0,0.07369374811235277,JAX,-4.0
1851,TE,Moliki,Matavao,Moliki Matavao,DET,8,0,4,0,162,25,723,51,True,0,2,0,0,21,0,0,7,4,0,1,0,0,0,0,0,16,5,0,18,0,Moliki,Matavao,,2261.0,2259.0,5.0,27.0,18.0,Signed,Normal,69.0,0.0,0.0,DET,tier_6,235.1313969571231,1118.6086956521738,0.0,0.0,0.04,DET,-4.0
1852,HB,Alvin,Henderson,Alvin Henderson,JAX,1034,0,2,537,218,32,457,243,True,0,196,0,0,28,0,10,7,83,0,39,0,0,0,0,1,13,13,3,16,8,Alvin,Henderson,,1425.0,1423.0,3.0,24.0,16.0,Signed,XFactor,93.0,0.0,0.0,JAX,tier_1,2739.6061269146608,1524.9642857142858,0.6923076923076923,19.693654266958426,0.0810352438259415,JAX,2.0
1853,WR,Ryan,Williams,Ryan Williams,JAX,6,0,0,0,1291,70,1020,339,True,0,2,0,0,100,0,0,7,3,0,0,0,0,0,0,10,16,16,0,16,0,Ryan,Williams,,3575.0,3573.0,4.0,24.0,16.0,Signed,Normal,89.0,0.0,0.0,JAX,tier_2,1271.5686274509803,1840.235294117647,0.625,9.803921568627452,0.3899124131682271,JAX,6.0
1854,QB,Trevor,Lawrence,Trevor Lawrence,JAX,179,3311,0,94,0,0,1034,0,True,307,33,497,16,0,0,2,7,31,70,9,0,0,36,21,0,16,16,5,16,1,Trevor,Lawrence,LawrenceTrevor_21553,1683.0,1681.0,10.0,31.0,16.0,Signed,Star,78.0,0.0,0.0,JAX,tier_4,173.11411992263058,1627.2727272727273,0.0625,0.9671179883945842,0.0,,
1856,WR,Jackson,Lacy,Jackson Lacy,HOU,0,0,6,0,970,61,931,456,True,0,0,0,0,76,0,0,7,0,0,0,0,0,0,0,10,16,16,0,31,0,Jackson,Lacy,JacksonLacy_31211,1025.0,1023.0,0.0,22.0,31.0,Signed,Normal,76.0,0.0,0.0,HOU,tier_4,1041.890440386681,1837.8947368421052,0.625,10.741138560687434,0.2328372539606337,HOU,6.0
1857,QB,Eddie,Hofmann,Eddie Hofmann,HOU,9,504,0,0,0,0,183,0,True,57,6,80,2,0,0,0,7,4,28,0,0,0,7,5,0,6,2,1,31,0,Eddie,Hofmann,EddieHofmann_3063236,3459.0,3457.0,1.0,23.0,31.0,Signed,Normal,62.0,0.0,0.0,HOU,tier_6,49.18032786885246,450.0,0.0,0.0,0.0,,
1860,TE,Micah,Jones,Micah Jones,HOU,0,0,9,0,505,67,1110,226,True,0,0,0,0,51,0,0,7,0,0,1,0,0,0,0,6,16,16,0,31,0,Micah,Jones,MicahJones_29527,3168.0,3166.0,2.0,24.0,31.0,Signed,Normal,68.0,0.0,0.0,HOU,tier_6,454.954954954955,1425.8823529411766,0.375,5.405405405405405,0.12121939510321651,HOU,9.0
1861,WR,Kamron,Mikell,Kamron Mikell,HOU,0,0,5,0,886,50,697,329,True,0,0,0,0,73,0,0,7,0,0,0,0,0,0,0,3,16,16,0,31,0,Kamron,Mikell,,1823.0,1821.0,3.0,25.0,31.0,Signed,Normal,75.0,0.0,0.0,HOU,tier_4,1271.1621233859398,1747.7260273972602,0.1875,4.30416068866571,0.2126740278444551,HOU,5.0
1862,HB,Bo,Jackson,Bo Jackson,HOU,841,0,3,307,255,41,555,249,True,0,207,0,0,30,0,5,7,32,0,37,0,0,0,0,1,14,14,5,31,10,Bo,Jackson,,437.0,435.0,3.0,24.0,31.0,Signed,Star,86.0,0.0,0.0,HOU,tier_2,1974.7747747747749,1219.493670886076,0.7857142857142857,19.81981981981982,0.06995404979082367,HOU,-2.0
1863,WR,Noah,Thomas,Noah Thomas,HOU,-2,0,0,0,1189,30,1018,240,True,0,5,0,0,109,0,0,7,3,0,0,0,0,0,0,3,16,16,0,31,0,Noah,Thomas,,944.0,942.0,5.0,27.0,31.0,Signed,Star,87.0,0.0,0.0,HOU,tier_2,1166.0117878192534,1496.6315789473686,0.1875,2.9469548133595285,0.285405664906385,HOU,0.0
1864,QB,C.J.,Stroud,C.J. Stroud,HOU,3,289,0,0,0,0,95,0,True,32,4,49,1,0,0,0,7,4,30,0,0,0,3,0,0,2,2,1,31,0,C.J.,Stroud,StroudCJ_22688,2703.0,2701.0,8.0,29.0,31.0,Signed,Superstar,77.0,0.0,0.0,HOU,tier_4,31.578947368421055,225.0,0.0,0.0,0.0,,
1865,WR,Derrick,Clinton,Derrick Clinton,MIA,0,0,3,0,310,28,457,98,True,0,0,0,0,25,0,0,7,0,0,0,0,0,0,0,0,16,9,1,11,0,Derrick,Clinton,DerrickClinton_31713,3426.0,3424.0,0.0,24.0,11.0,Signed,Normal,73.0,0.0,0.0,MIA,tier_5,678.3369803063457,1785.5999999999997,0.0,0.0,0.07678969531830568,MIA,-6.0
1867,HB,Jayvon,Blaylock,Jayvon Blaylock,MIA,518,0,1,256,71,21,326,81,True,0,103,0,0,11,0,5,7,24,0,34,0,0,0,0,2,16,2,2,11,8,Jayvon,Blaylock,JayvonBlaylock_31413,803.0,801.0,0.0,20.0,11.0,Signed,Normal,71.0,0.0,0.0,MIA,tier_5,1806.7484662576687,1452.8421052631581,0.625,30.67484662576687,0.01758731731483775,MIA,7.0
1870,WR,Justin,Warner,Justin Warner,IND,0,0,6,0,223,26,264,64,True,0,0,0,0,21,0,0,7,0,0,0,0,0,0,0,0,16,4,0,9,0,Justin,Warner,JustinWarner_30718,2625.0,2623.0,1.0,24.0,9.0,Signed,Normal,69.0,0.0,0.0,IND,tier_6,844.6969696969697,1529.142857142857,0.0,0.0,0.05988184747583244,IND,-1.0
1871,QB,Ethan,Crockett,Ethan Crockett,IND,32,1182,0,25,0,0,360,0,True,107,11,168,5,0,0,1,7,28,78,2,0,0,14,8,0,16,5,4,9,0,Ethan,Crockett,EthanCrockett_30625,533.0,531.0,1.0,23.0,9.0,Signed,Normal,66.0,0.0,0.0,IND,tier_6,88.88888888888889,872.7272727272727,0.0,0.0,0.0,,
1872,HB,Jaydn,Ott,Jaydn Ott,CAR,525,0,2,176,135,25,615,134,True,0,153,0,0,24,0,2,7,23,0,24,0,0,0,0,0,17,17,0,20,5,Jaydn,Ott,,540.0,538.0,6.0,28.0,20.0,Signed,Normal,75.0,0.0,0.0,CAR,tier_4,1073.1707317073171,999.6610169491524,0.29411764705882354,8.130081300813009,0.03994304417774655,CAR,-6.0
1873,TE,Benjamin,Brahmer,Benjamin Brahmer,IND,0,0,21,0,586,78,1072,277,True,0,0,0,0,61,0,0,7,0,0,1,0,0,0,0,4,16,16,0,9,0,Benjamin,Brahmer,,1091.0,1089.0,3.0,26.0,9.0,Signed,Star,79.0,0.0,0.0,IND,tier_4,546.6417910447761,1383.3442622950818,0.25,3.7313432835820897,0.1573576799140709,IND,1.0
1874,HB,Kiandrea,Barker,Kiandrea Barker,IND,890,0,3,399,99,22,633,86,True,0,200,0,0,19,0,7,7,28,0,43,0,0,0,0,0,16,16,3,9,12,Kiandrea,Barker,KiandreaBarker_2969,1666.0,1664.0,2.0,25.0,9.0,Signed,Normal,79.0,0.0,0.0,IND,tier_4,1562.401263823065,1284.2739726027398,0.75,18.95734597156398,0.026584317937701395,IND,3.0
1877,QB,Mitch,Parrish,Mitch Parrish,NYJ,0,0,0,0,0,0,48,0,True,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,14,0,0,17,0,Mitch,Parrish,MitchParrish_3163225,3561.0,3559.0,0.0,23.0,17.0,Signed,Normal,64.0,0.0,0.0,NYJ,tier_6,0.0,,0.0,0.0,0.0,,
1880,QB,Jordan,Travis,Jordan Travis,NYJ,89,1299,0,55,0,0,461,0,True,136,13,181,1,0,0,2,7,34,49,4,0,0,12,8,0,16,5,1,17,0,Jordan,Travis,,3366.0,3364.0,7.0,31.0,17.0,Signed,Normal,69.0,0.0,0.0,NYJ,tier_6,193.058568329718,2053.846153846154,0.0,0.0,0.0,,
1881,QB,Joe,Burrow,Joe Burrow,CIN,224,3661,0,131,0,0,1062,0,True,346,40,526,5,0,0,5,7,31,70,12,0,0,30,24,0,16,16,9,1,1,Joe,Burrow,BurrowJoe_20948,395.0,393.0,11.0,34.0,1.0,Signed,XFactor,91.0,0.0,0.0,CIN,tier_1,210.92278719397365,1680.0,0.0625,0.9416195856873822,0.0,,
1882,TE,Blake,Bolden,Blake Bolden,NYG,-1,0,4,0,150,16,763,53,True,0,1,0,0,24,0,0,7,0,0,0,0,0,0,0,0,14,6,0,15,0,Blake,Bolden,BlakeBolden_31426,1420.0,1418.0,0.0,24.0,15.0,Signed,Normal,67.0,0.0,0.0,NYG,tier_6,195.28178243774573,852.0,0.0,0.0,0.0444000444000444,NYG,-4.0
1883,QB,Davis,Mills,Davis Mills,NYG,0,0,0,0,0,0,39,0,True,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,13,0,0,15,0,Davis,Mills,MillsDavis_21556,1941.0,1939.0,10.0,32.0,15.0,Signed,Normal,63.0,0.0,0.0,NYG,tier_6,0.0,,0.0,0.0,0.0,,
1884,WR,Mylan,Graham,Mylan Graham,NYG,6,0,13,0,665,51,752,315,True,0,2,0,0,60,0,0,7,3,0,0,0,0,0,0,5,14,14,0,15,0,Mylan,Graham,,83.0,81.0,3.0,26.0,15.0,Signed,Normal,72.0,0.0,0.0,NYG,tier_5,892.2872340425532,1573.5483870967741,0.35714285714285715,6.648936170212766,0.19684019684019685,NYG,3.0
1886,HB,LaMarcus,Clinton,LaMarcus Clinton,NYG,695,0,2,256,193,76,568,199,True,0,191,0,0,12,0,5,7,32,0,28,0,0,0,0,1,16,7,2,15,4,LaMarcus,Clinton,LaMarcusClinton_30228,447.0,445.0,1.0,23.0,15.0,Signed,Normal,75.0,0.0,0.0,NYG,tier_4,1563.3802816901407,1164.0,0.3125,8.802816901408452,0.04998704998704999,NYG,-2.0
1887,WR,Cam,Driscoll,Cam Driscoll,NYG,0,0,7,0,574,26,703,100,True,0,0,0,0,50,0,0,7,0,0,0,0,0,0,0,2,12,12,0,15,0,Cam,Driscoll,CamDriscoll_30128,684.0,682.0,1.0,24.0,15.0,Signed,Normal,81.0,0.0,0.0,NYG,tier_3,816.5007112375533,1653.12,0.16666666666666666,2.8449502133712663,0.1982215315548649,NYG,-3.0
1888,HB,Ladainnian,Martin,Ladainnian Martin,NYG,362,0,1,127,22,8,299,29,True,0,85,0,0,6,0,3,7,24,0,19,0,0,0,0,0,16,0,3,15,5,Ladainnian,Martin,LadainnianMartin_2963363,7.0,5.0,2.0,24.0,15.0,Signed,Normal,65.0,0.0,0.0,NYG,tier_6,1284.2809364548496,1228.2197802197804,0.3125,16.72240802675585,0.005698005698005698,NYG,4.0
1889,WR,Malik,Nabers,Malik Nabers,NYG,6,0,1,0,945,42,1058,205,True,0,4,0,0,85,0,0,7,3,0,0,0,0,0,0,8,16,16,0,15,0,Malik,Nabers,,3239.0,3237.0,7.0,28.0,15.0,Signed,Star,85.0,0.0,0.0,NYG,tier_2,898.8657844990548,1549.2134831460673,0.5,7.561436672967864,0.24475524475524477,NYG,-2.0
1890,TE,Jelani,Thurman,Jelani Thurman,MIN,0,0,10,0,472,77,941,304,True,0,0,0,0,36,0,0,7,0,0,4,0,0,0,0,4,14,14,0,30,0,Jelani,Thurman,,814.0,812.0,3.0,26.0,30.0,Signed,Normal,66.0,0.0,0.0,MIN,tier_6,501.59404888416583,1888.0,0.2857142857142857,4.2507970244420825,0.14698326196963798,MIN,7.0
1891,QB,Luke,Nickel,Luke Nickel,NYG,0,0,0,0,0,0,116,0,True,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,16,0,0,15,0,Luke,Nickel,LukeNickel_29613,230.0,228.0,2.0,24.0,15.0,Signed,Normal,63.0,0.0,0.0,NYG,tier_6,0.0,,0.0,0.0,0.0,,
1893,QB,Jackson,Arnold,Jackson Arnold,NYG,160,3861,0,43,0,0,1085,0,True,344,46,502,9,0,0,1,7,41,93,3,0,0,27,25,0,16,16,1,15,3,Jackson,Arnold,,2954.0,2952.0,5.0,27.0,15.0,Signed,XFactor,95.0,0.0,0.0,NYG,tier_0,147.46543778801842,1043.4782608695652,0.1875,2.7649769585253456,0.0,,
1894,TE,Jalin,Conyers,Jalin Conyers,NYG,0,0,3,0,690,93,671,377,True,0,0,0,0,57,0,0,7,0,0,2,0,0,0,0,3,10,10,0,15,0,Jalin,Conyers,,523.0,521.0,6.0,28.0,15.0,Signed,XFactor,97.0,0.0,0.0,NYG,tier_0,1028.3159463487332,1743.1578947368419,0.3,4.470938897168406,0.28593628593628595,NYG,0.0
1895,QB,DJ,Lagway,DJ Lagway,MIA,29,262,0,22,0,0,164,0,True,18,2,21,0,0,0,1,7,26,61,2,0,0,0,4,0,16,2,0,11,0,DJ,Lagway,,2953.0,2951.0,4.0,25.0,11.0,Signed,Normal,66.0,0.0,0.0,MIA,tier_6,176.8292682926829,4350.0,0.0,0.0,0.0,,
1900,QB,Arch,Manning,Arch Manning,MIA,152,3775,0,46,0,0,954,0,True,351,36,492,12,0,0,2,7,26,90,6,0,0,32,29,0,15,15,12,11,2,Arch,Manning,,1667.0,1665.0,4.0,26.0,11.0,Signed,Superstar,82.0,0.0,0.0,MIA,tier_3,159.32914046121593,1266.6666666666667,0.13333333333333333,2.0964360587002098,0.0,,
1901,WR,Brian,Thomas Jr,Brian Thomas Jr,MIA,5,0,1,0,943,30,1003,194,True,0,3,0,0,77,0,0,7,4,0,1,0,0,0,0,6,16,16,0,11,0,Brian,Thomas Jr,,264.0,262.0,6.0,28.0,11.0,Signed,Star,88.0,0.0,0.0,MIA,tier_2,945.1645064805583,1716.1499999999999,0.375,5.982053838484546,0.23358929898439434,MIA,0.0
1902,TE,Caden,Prieskorn,Caden Prieskorn,MIA,0,0,0,0,764,61,864,393,True,0,0,0,0,69,0,0,7,0,0,5,0,0,0,0,4,13,13,0,11,0,Caden,Prieskorn,,3241.0,3239.0,7.0,30.0,11.0,Signed,XFactor,96.0,0.0,0.0,MIA,tier_0,884.2592592592594,1594.4347826086955,0.3076923076923077,4.62962962962963,0.2329223909605381,MIA,0.0
1904,QB,Maalik,Murphy,Maalik Murphy,CLE,0,0,0,0,0,0,95,0,True,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,16,1,0,4,0,Maalik,Murphy,,2375.0,2373.0,4.0,27.0,4.0,Signed,Normal,65.0,0.0,0.0,CLE,tier_6,0.0,,0.0,0.0,0.0,,
1907,HB,Troy,McCutcheon,Troy McCutcheon,CLE,278,0,3,111,184,28,342,163,True,0,56,0,0,22,0,1,7,24,0,15,0,0,0,0,0,14,14,0,4,3,Troy,McCutcheon,TroyMcCutcheon_3063307,2590.0,2588.0,1.0,23.0,4.0,Signed,Normal,68.0,0.0,0.0,CLE,tier_6,1350.877192982456,1408.9230769230767,0.21428571428571427,8.771929824561402,0.054733397783892315,CLE,6.0
1910,TE,Aaron,Redding,Aaron Redding,CLE,0,0,6,0,1003,60,1182,484,True,0,0,0,0,82,0,0,7,0,0,6,0,0,0,0,7,16,16,0,4,0,Aaron,Redding,AaronRedding_30113,941.0,939.0,1.0,23.0,4.0,Signed,Superstar,87.0,0.0,0.0,CLE,tier_2,848.5617597292724,1761.3658536585365,0.4375,5.922165820642978,0.2610619469026549,CLE,3.0
1911,WR,Amare,Thomas,Amare Thomas,CLE,12,0,7,0,977,88,973,454,True,0,3,0,0,67,0,0,7,4,0,0,0,0,0,0,9,16,16,0,4,0,Amare,Thomas,,698.0,696.0,3.0,26.0,4.0,Signed,Normal,77.0,0.0,0.0,CLE,tier_4,1016.4439876670093,2061.2571428571428,0.5625,9.249743062692703,0.254294638209266,CLE,6.0
1915,QB,Jake,Browning,Jake Browning,MIN,0,0,0,0,0,0,16,0,True,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,30,0,Jake,Browning,BrowningJake_20329,368.0,366.0,11.0,35.0,30.0,Signed,Normal,65.0,0.0,0.0,MIN,tier_6,0.0,,0.0,0.0,0.0,,
1916,WR,Jalen,Brown,Jalen Brown,MIN,10,0,7,3,548,40,581,189,True,0,2,0,0,42,0,0,7,6,0,1,0,0,0,0,3,13,9,0,30,0,Jalen,Brown,,1464.0,1462.0,3.0,25.0,30.0,Signed,Normal,71.0,0.0,0.0,MIN,tier_5,960.4130808950086,1861.6363636363633,0.23076923076923078,5.163511187607574,0.18377698595682246,MIN,3.0
1922,QB,Tua,Tagovailoa,Tua Tagovailoa,DEN,0,0,0,0,0,0,13,0,True,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,3,0,Tua,Tagovailoa,TagovailoaTua_20916,2727.0,2725.0,11.0,33.0,3.0,Signed,Normal,63.0,0.0,0.0,DEN,tier_6,0.0,,0.0,0.0,0.0,,
1926,QB,Adam,Schobel,Adam Schobel,LAR,0,0,0,0,0,0,16,0,True,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,4,0,0,23,0,Adam,Schobel,AdamSchobel_29718,2697.0,2695.0,2.0,24.0,23.0,Signed,Normal,60.0,0.0,0.0,LAR,tier_6,0.0,,0.0,0.0,0.0,,
1931,QB,Sam,Darnold,Sam Darnold,SF,0,0,0,0,0,0,15,0,True,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,1,0,14,0,Sam,Darnold,DarnoldSam_13097,638.0,636.0,13.0,34.0,14.0,Signed,Normal,63.0,0.0,0.0,SF,tier_6,0.0,,0.0,0.0,0.0,,
1933,QB,Aldon,Livingston,Aldon Livingston,LAC,0,0,0,0,0,0,14,0,True,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,7,0,Aldon,Livingston,AldonLivingston_3175,2851.0,2849.0,0.0,22.0,7.0,Signed,Normal,66.0,0.0,0.0,LAC,tier_6,0.0,,0.0,0.0,0.0,,
1934,QB,Mac,Jones,Mac Jones,BUF,0,0,0,0,0,0,6,0,True,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,2,0,Mac,Jones,JonesMac_21763,1546.0,1544.0,10.0,32.0,2.0,Signed,Normal,63.0,0.0,0.0,BUF,tier_6,0.0,,0.0,0.0,0.0,,
1935,QB,Ty,Hawkins,Ty Hawkins,DAL,0,0,0,0,0,0,3,0,True,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,10,0,Ty,Hawkins,TyHawkins_2963371,766.0,764.0,2.0,24.0,10.0,Signed,Normal,61.0,0.0,0.0,DAL,tier_6,0.0,,0.0,0.0,0.0,,
1936,WR,Jalen,McMillian,Jalen McMillian,LAR,0,0,5,0,962,93,672,570,True,0,0,0,0,45,0,0,7,0,0,1,0,0,0,0,10,14,14,0,23,0,Jalen,McMillian,,3306.0,3304.0,7.0,29.0,23.0,Signed,Star,75.0,0.0,0.0,LAR,tier_4,1431.547619047619,3078.4,0.7142857142857143,14.88095238095238,0.34378629500580715,LAR,13.0
1937,WR,Jaxon,Smith-Njigba,Jaxon Smith-Njigba,SEA,6,0,4,0,1486,89,982,711,True,0,2,0,0,102,0,0,7,3,0,1,0,0,0,0,14,16,16,0,27,0,Jaxon,Smith-Njigba,SmithNjigbaJaxon_22694,2624.0,2622.0,8.0,29.0,27.0,Signed,XFactor,97.0,0.0,0.0,SEA,tier_0,1519.3482688391039,2074.846153846154,0.875,14.256619144602853,0.4011879049676026,SEA,4.0
1940,TE,Isaiah,Likely,Isaiah Likely,TB,0,0,4,0,531,46,1000,260,True,0,0,0,0,65,0,0,7,0,0,2,0,0,0,0,5,14,14,0,5,0,Isaiah,Likely,LikelyIsaiah_22092,1728.0,1726.0,9.0,31.0,5.0,Signed,Star,77.0,0.0,0.0,TB,tier_4,531.0,1176.3692307692309,0.35714285714285715,5.0,0.17196291948346357,TB,3.0
1943,HB,Tavarres,Kazee,Tavarres Kazee,TEN,508,0,1,189,-3,1,369,5,True,0,133,0,0,3,0,2,7,27,0,20,0,0,0,0,0,16,0,1,29,6,Tavarres,Kazee,TavarresKazee_30526,2539.0,2537.0,1.0,24.0,29.0,Signed,Normal,76.0,0.0,0.0,TEN,tier_4,1368.5636856368565,1117.4117647058824,0.375,16.260162601626018,-0.0009071666162685213,TEN,-2.0
1944,WR,Deshay,McNeil,Deshay McNeil,TEN,0,0,5,0,664,25,878,121,True,0,0,0,0,61,0,0,7,0,0,0,0,0,0,0,8,14,14,1,29,0,Deshay,McNeil,DeshayMcNeil_30120,3058.0,3056.0,1.0,22.0,29.0,Signed,Normal,82.0,0.0,0.0,TEN,tier_3,756.2642369020501,1567.4754098360654,0.5714285714285714,9.111617312072893,0.2294699555056374,TEN,3.0
1945,QB,Heinrich,Haarberg,Heinrich Haarberg,NYJ,0,0,0,0,0,0,7,0,True,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,17,0,Heinrich,Haarberg,,2973.0,2971.0,5.0,29.0,17.0,Signed,Normal,63.0,0.0,0.0,NYJ,tier_6,0.0,,0.0,0.0,0.0,,
1946,TE,Pearce,Spurlin III,Pearce Spurlin III,TEN,0,0,1,0,580,62,1114,224,True,0,0,0,0,49,0,0,7,0,0,1,0,0,0,0,4,16,16,0,29,0,Pearce,Spurlin III,,2333.0,2331.0,4.0,25.0,29.0,Signed,Star,89.0,0.0,0.0,TEN,tier_2,520.6463195691204,1704.4897959183672,0.25,3.5906642728904847,0.17538554581191412,TEN,-2.0
1947,WR,CeeDee,Lamb,CeeDee Lamb,TEN,0,0,0,0,860,48,1047,202,True,0,0,0,0,69,0,0,7,0,0,0,0,0,0,0,3,16,16,0,29,0,CeeDee,Lamb,LambCeeDee_20932,1660.0,1658.0,11.0,32.0,29.0,Signed,Superstar,86.0,0.0,0.0,TEN,tier_2,821.3944603629417,1794.7826086956522,0.1875,2.865329512893983,0.2600544299969761,TEN,-4.0
1948,QB,Adam,Damante,Adam Damante,TEN,0,0,0,0,0,0,42,0,True,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,12,0,0,29,0,Adam,Damante,,2674.0,2672.0,3.0,25.0,29.0,Signed,Normal,61.0,0.0,0.0,TEN,tier_6,0.0,,0.0,0.0,0.0,,
1950,WR,Parker,Livingstone,Parker Livingstone,BAL,12,0,0,0,610,29,909,108,True,0,1,0,0,58,0,0,7,12,0,0,0,0,0,0,2,16,16,0,24,1,Parker,Livingstone,,1832.0,1830.0,3.0,25.0,24.0,Signed,Star,82.0,0.0,0.0,BAL,tier_3,684.2684268426843,1549.8305084745764,0.1875,3.3003300330033003,0.18484848484848485,BAL,-6.0
1951,WR,Johntay,Cook II,Johntay Cook II,BAL,0,0,3,0,1204,77,1009,530,True,0,0,0,0,95,0,0,7,0,0,0,0,0,0,0,12,16,16,0,24,0,Johntay,Cook II,,715.0,713.0,5.0,26.0,24.0,Signed,XFactor,92.0,0.0,0.0,BAL,tier_1,1193.260654112983,1825.0105263157893,0.75,11.892963330029731,0.36484848484848487,BAL,1.0
1955,QB,Will,Lofton,Will Lofton,LV,0,0,0,0,0,0,74,0,True,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,16,0,0,22,0,Will,Lofton,WillLofton_31423,2711.0,2709.0,0.0,22.0,22.0,Signed,Normal,67.0,0.0,0.0,LV,tier_6,0.0,,0.0,0.0,0.0,,
1957,HB,Zion,Davis,Zion Davis,NE,708,0,1,314,150,24,524,186,True,0,193,0,0,23,0,6,7,27,0,29,0,0,0,0,0,16,12,3,21,2,Zion,Davis,ZionDavis_3022,2078.0,2076.0,1.0,22.0,21.0,Signed,Normal,75.0,0.0,0.0,NE,tier_4,1637.4045801526718,1083.3333333333333,0.125,3.8167938931297707,0.04918032786885246,NE,-8.0
1958,WR,Derek,Meadows,Derek Meadows,NE,0,0,6,0,489,46,712,97,True,0,0,0,0,43,0,0,7,0,0,1,0,0,0,0,3,16,16,0,21,0,Derek,Meadows,DerekMeadows_2941,2832.0,2830.0,2.0,25.0,21.0,Signed,Normal,73.0,0.0,0.0,NE,tier_5,686.7977528089888,1637.581395348837,0.1875,4.213483146067416,0.160327868852459,NE,-1.0
