Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,STAT_KEEP,DLINEFUMBLERECOVERYYARDS,DSECINTRETURNYARDS,DOWNSPLAYED,DLINEFUMBLERECOVERIES,ASSDEFTACKLES,BIGHITS,DEFTACKLES,DLINEHALFSACK,SEAS_YEAR,CTHALLOWED,DSECINTLONGESTRETURN,DLINESAFETIES,DSECINTS,DSECINTTDS,GAMERATING,DEFPASSDEFLECTIONS,DLINEBLOCKS,YEARBYYEARTEAMINDEX,DEFTACKLESFORLOSS,DLINEFORCEDFUMBLES,DLINESACKS,DLINEFUMBLETDS,GAMESPLAYED,GAMESSTARTED,FirstName_y,LastName_y,PLYR_ASSETNAME,Row Excel,Row Editor,YearsPro,Age,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,DLSacksAndTFLPer1000Snaps,DTSacksAndTFLPer1000Snaps,TotalTurnoversPer1000Snaps,LBSacksTFLPassDeflPer1000Snaps,TacklesPer1000Snaps,CBPassDeflPer1000Snaps,CBCatchAllowPer100Snaps,SafetiesCatchAllowMinusPDPerGame,TeamName_y,SkillPointDef
179,LOLB,Whit,Weeks,Whit Weeks,LV,True,0,0,517,0,9,11,15,0,7,2,0,0,0,0,0,0,0,22,1,0,2,0,16,16,Whit,Weeks,,1195.0,1193.0,4.0,27.0,22.0,Signed,Normal,69.0,0.0,0.0,LV,tier_6,9.671179883945841,11.60541586073501,0.0,5.802707930367505,46.42166344294004,0.0,0.3868471953578337,0.125,LV,0
180,ROLB,Marquel,Brown,Marquel Brown,LV,True,0,0,393,0,13,4,8,0,7,2,0,0,0,0,0,0,0,22,0,0,0,0,16,6,Marquel,Brown,MarquelBrown_3163324,1070.0,1068.0,0.0,23.0,22.0,Signed,Normal,67.0,0.0,0.0,LV,tier_6,0.0,0.0,0.0,0.0,53.43511450381679,0.0,0.5089058524173028,0.125,LV,-3
183,SS,Trent,Breaston,Trent Breaston,LV,True,0,0,444,0,11,17,27,0,7,10,0,0,0,0,0,1,0,22,0,0,2,0,16,3,Trent,Breaston,TrentBreaston_3166,739.0,737.0,0.0,23.0,22.0,Signed,Normal,69.0,0.0,0.0,LV,tier_6,9.00900900900901,11.26126126126126,0.0,6.756756756756757,85.58558558558559,2.2522522522522523,2.2522522522522523,0.5625,LV,-2
186,CB,D.J.,Shepard,D.J. Shepard,LV,True,0,0,501,0,9,15,21,0,7,9,0,0,0,0,0,0,0,22,0,0,0,0,14,0,D.J.,Shepard,D.J.Shepard_30426,2482.0,2480.0,1.0,24.0,22.0,Signed,Normal,72.0,0.0,0.0,LV,tier_5,0.0,0.0,0.0,0.0,59.880239520958085,0.0,1.7964071856287425,0.6428571428571429,LV,-4
187,RE,Zay,Borden,Zay Borden,LV,True,0,0,774,0,12,24,31,1,7,0,0,0,0,0,0,0,0,22,10,0,4,0,16,16,Zay,Borden,ZayBorden_30114,640.0,638.0,1.0,22.0,22.0,Signed,Star,77.0,0.0,0.0,LV,tier_4,23.25581395348837,25.839793281653744,0.0,18.08785529715762,55.55555555555555,0.0,0.0,0.0,LV,-4
188,FS,Travaris,Banks,Travaris Banks,MIA,True,0,36,475,0,16,24,36,1,7,13,25,0,2,0,0,5,0,11,0,0,1,0,16,1,Travaris,Banks,,18.0,16.0,3.0,25.0,11.0,Signed,Normal,71.0,0.0,0.0,MIA,tier_5,4.2105263157894735,5.263157894736842,4.2105263157894735,12.631578947368421,109.47368421052632,10.526315789473683,2.736842105263158,0.5,MIA,7
189,CB,Terrion,Arnold,Terrion Arnold,MIA,True,0,12,1041,0,17,33,40,0,7,34,12,0,1,0,0,8,0,11,0,0,0,0,16,16,Terrion,Arnold,,574.0,572.0,6.0,28.0,11.0,Signed,XFactor,91.0,0.0,0.0,MIA,tier_1,0.0,0.0,0.9606147934678194,7.684918347742555,54.75504322766571,7.684918347742555,3.266090297790586,1.625,MIA,-7
191,FS,Davon,Benjamin,Davon Benjamin,MIA,True,0,53,1090,0,52,47,64,0,7,26,20,0,4,0,0,7,0,11,1,0,0,0,16,16,Davon,Benjamin,DavonBenjamin_29130,2842.0,2840.0,2.0,23.0,11.0,Signed,Star,81.0,0.0,0.0,MIA,tier_3,0.9174311926605505,0.9174311926605505,3.669724770642202,7.339449541284404,106.42201834862387,6.422018348623854,2.385321100917431,1.1875,MIA,2
192,LOLB,Chandavian,Bradley,Chandavian Bradley,MIA,True,22,0,671,2,17,18,25,0,7,3,0,0,0,0,0,0,0,11,9,2,0,1,16,16,Chandavian,Bradley,,849.0,847.0,3.0,25.0,11.0,Signed,Normal,76.0,0.0,0.0,MIA,tier_4,13.412816691505217,13.412816691505217,7.451564828614009,13.412816691505217,62.59314456035768,0.0,0.44709388971684055,0.1875,MIA,7
194,CB,Devin,Sanchez,Devin Sanchez,MIA,True,0,111,1124,0,9,16,29,0,7,18,56,0,4,1,0,12,0,11,0,0,0,0,16,16,Devin,Sanchez,,3501.0,3499.0,3.0,24.0,11.0,Signed,Star,82.0,0.0,0.0,MIA,tier_3,0.0,0.0,4.448398576512456,10.676156583629894,33.80782918149466,10.676156583629894,1.601423487544484,0.375,MIA,2
195,DT,David,Stone,David Stone,MIA,True,0,0,592,0,15,27,34,1,7,0,0,0,0,0,0,0,1,11,15,0,4,0,14,14,David,Stone,,3124.0,3122.0,4.0,25.0,11.0,Signed,Star,87.0,0.0,0.0,MIA,tier_2,38.85135135135135,42.229729729729726,1.6891891891891893,32.09459459459459,82.77027027027027,0.0,0.0,0.0,MIA,-2
196,CB,Isaiah,Dunson,Isaiah Dunson,MIA,True,0,0,362,0,5,7,9,0,7,3,0,0,0,0,0,0,0,11,0,0,0,0,16,1,Isaiah,Dunson,,600.0,598.0,5.0,27.0,11.0,Signed,Star,74.0,0.0,0.0,MIA,tier_5,0.0,0.0,0.0,0.0,38.67403314917127,0.0,0.8287292817679558,0.1875,MIA,-3
198,SS,Jaden,Hicks,Jaden Hicks,MIA,True,0,82,1192,0,57,48,68,0,7,33,31,0,5,0,0,9,0,11,0,0,0,0,16,16,Jaden,Hicks,,1641.0,1639.0,6.0,28.0,11.0,Signed,XFactor,92.0,0.0,0.0,MIA,tier_1,0.0,0.0,4.194630872483222,7.550335570469799,104.86577181208054,7.550335570469799,2.7684563758389262,1.5,MIA,1
199,SS,Mark,Perry,Mark Perry,CLE,True,0,0,1041,1,37,46,69,1,7,33,0,0,0,0,0,6,0,4,0,0,0,0,16,16,Mark,Perry,,3279.0,3277.0,7.0,30.0,4.0,Signed,Star,78.0,0.0,0.0,CLE,tier_4,0.0,0.0,0.9606147934678194,5.763688760806916,101.82516810758887,5.763688760806916,3.170028818443804,1.6875,CLE,-2
201,LE,Nico,Jaramillo,Nico Jaramillo,CLE,True,0,0,329,0,12,10,14,0,7,1,0,0,0,0,0,0,0,4,2,0,6,0,14,1,Nico,Jaramillo,,3013.0,3011.0,0.0,23.0,4.0,Signed,Normal,64.0,0.0,0.0,CLE,tier_6,42.5531914893617,51.671732522796354,0.0,24.316109422492403,79.0273556231003,0.0,0.303951367781155,0.07142857142857142,CLE,4
202,RE,LaMarion,Slater,LaMarion Slater,CLE,True,0,0,351,0,9,11,14,1,7,1,0,0,0,0,0,0,0,4,2,0,6,0,16,1,LaMarion,Slater,LaMarionSlater_31322,1528.0,1526.0,0.0,23.0,4.0,Signed,Normal,69.0,0.0,0.0,CLE,tier_6,39.88603988603989,48.43304843304843,0.0,22.79202279202279,65.52706552706553,0.0,0.2849002849002849,0.0625,CLE,4
203,LOLB,Liona,Lefau,Liona Lefau,CLE,True,17,0,590,1,12,14,24,0,7,12,0,0,0,0,0,1,0,4,3,1,2,0,16,16,Liona,Lefau,,2505.0,2503.0,3.0,26.0,4.0,Signed,Normal,67.0,0.0,0.0,CLE,tier_6,11.864406779661017,13.559322033898304,3.389830508474576,10.169491525423728,61.016949152542374,1.694915254237288,2.0338983050847457,0.6875,CLE,5
205,ROLB,Richmond,Ugochukwu,Richmond Ugochukwu,CLE,True,0,0,419,0,12,8,14,0,7,4,0,0,0,0,0,1,0,4,0,0,0,0,16,16,Richmond,Ugochukwu,,800.0,798.0,2.0,24.0,4.0,Signed,Normal,67.0,0.0,0.0,CLE,tier_6,0.0,0.0,0.0,2.3866348448687353,62.05250596658711,2.3866348448687353,0.9546539379474941,0.1875,CLE,-1
206,SS,L'Dell,Hambrick,L'Dell Hambrick,DET,True,8,0,479,1,18,20,32,0,7,13,0,0,0,0,0,2,0,18,1,2,0,0,16,0,L'Dell,Hambrick,L'DellHambrick_31310,2412.0,2410.0,0.0,23.0,18.0,Signed,Normal,74.0,0.0,0.0,DET,tier_5,2.08768267223382,2.08768267223382,6.263048016701462,6.263048016701462,104.38413361169103,4.17536534446764,2.7139874739039667,0.6875,DET,8
207,CB,Chibuzo,Ekwerekwu,Chibuzo Ekwerekwu,CLE,True,0,0,408,0,10,6,10,0,7,6,0,0,0,0,0,1,0,4,1,0,0,0,16,1,Chibuzo,Ekwerekwu,ChibuzoEkwerekwu_30712,701.0,699.0,1.0,22.0,4.0,Signed,Normal,72.0,0.0,0.0,CLE,tier_5,2.450980392156863,2.450980392156863,0.0,4.901960784313726,49.01960784313725,2.450980392156863,1.4705882352941175,0.3125,CLE,-4
208,CB,S'qon,Polk,S'qon Polk,CLE,True,3,36,1203,1,21,56,72,0,7,40,25,0,2,0,0,9,0,4,0,2,0,0,16,1,S'qon,Polk,S'qonPolk_30613,2236.0,2234.0,1.0,23.0,4.0,Signed,Star,76.0,0.0,0.0,CLE,tier_4,0.0,0.0,4.156275976724855,7.481296758104738,77.3067331670823,7.481296758104738,3.3250207813798838,1.9375,CLE,1
209,MLB,Zekai,Saunders,Zekai Saunders,CLE,True,18,89,1037,1,42,60,83,1,7,36,27,0,5,2,0,5,1,4,2,1,2,1,16,3,Zekai,Saunders,ZekaiSaunders_30414,79.0,77.0,1.0,24.0,4.0,Signed,Normal,70.0,0.0,0.0,CLE,tier_5,5.785920925747349,6.750241080038573,10.607521697203472,8.678881388621022,120.54001928640308,4.821600771456123,3.4715525554484086,1.9375,CLE,9
211,CB,Kai,Searcy,Kai Searcy,DET,True,0,70,1045,0,14,28,35,0,7,28,33,0,4,0,0,20,0,18,0,0,0,0,15,15,Kai,Searcy,KaiSearcy_31210,2586.0,2584.0,0.0,22.0,18.0,Signed,Normal,77.0,0.0,0.0,DET,tier_4,0.0,0.0,3.827751196172249,19.138755980861244,46.88995215311005,19.138755980861244,2.6794258373205744,0.5333333333333333,DET,6
212,FS,Caden,VerMaas,Caden VerMaas,IND,True,0,0,1193,0,64,53,76,0,7,29,0,0,0,0,0,5,0,9,0,0,0,0,16,16,Caden,VerMaas,,3580.0,3578.0,2.0,24.0,9.0,Signed,Star,85.0,0.0,0.0,IND,tier_2,0.0,0.0,0.0,4.191114836546522,117.35121542330259,4.191114836546522,2.4308466051969826,1.5,IND,-4
213,FS,Blake,Ruffin,Blake Ruffin,IND,True,0,31,1122,0,29,63,82,0,7,31,17,1,2,0,0,9,0,9,3,0,0,0,16,1,Blake,Ruffin,,2978.0,2976.0,5.0,27.0,9.0,Signed,Normal,76.0,0.0,0.0,IND,tier_4,2.6737967914438503,2.6737967914438503,2.6737967914438503,10.695187165775401,98.93048128342247,8.02139037433155,2.7629233511586455,1.375,IND,3
214,CB,Dezjhon,Malone,Dezjhon Malone,IND,True,17,11,1065,1,22,28,33,0,7,22,11,0,1,0,0,19,0,9,0,1,0,0,14,8,Dezjhon,Malone,,535.0,533.0,6.0,28.0,9.0,Signed,Normal,85.0,0.0,0.0,IND,tier_2,0.0,0.0,2.8169014084507045,17.84037558685446,51.64319248826291,17.84037558685446,2.0657276995305165,0.21428571428571427,IND,1
216,CB,Braylon,Johnson,Braylon Johnson,IND,True,22,0,499,1,4,11,22,0,7,8,0,0,0,0,0,4,0,9,0,1,0,0,16,1,Braylon,Johnson,,815.0,813.0,3.0,26.0,9.0,Signed,Normal,69.0,0.0,0.0,IND,tier_6,0.0,0.0,4.008016032064128,8.016032064128256,52.104208416833664,8.016032064128256,1.6032064128256511,0.25,IND,5
217,MLB,Stanquan,Clark,Stanquan Clark,IND,True,0,0,301,0,11,15,22,0,7,7,0,0,0,0,0,1,0,9,0,0,0,0,16,14,Stanquan,Clark,,971.0,969.0,3.0,25.0,9.0,Signed,Normal,65.0,0.0,0.0,IND,tier_6,0.0,0.0,0.0,3.3222591362126246,109.63455149501661,3.3222591362126246,2.3255813953488373,0.375,IND,0
218,DT,Shymeik,Jones,Shymeik Jones,DEN,True,17,0,555,1,16,20,35,0,7,0,0,0,0,0,0,0,0,3,14,1,4,0,16,1,Shymeik,Jones,,2386.0,2384.0,3.0,26.0,3.0,Signed,Normal,68.0,0.0,0.0,DEN,tier_6,39.63963963963964,43.24324324324324,3.6036036036036037,32.432432432432435,91.8918918918919,0.0,0.0,0.0,DEN,3
219,CB,Ja'Keem,Jackson,Ja'Keem Jackson,IND,True,24,35,1101,1,14,41,49,1,7,37,20,0,3,0,0,3,0,9,0,1,0,0,16,16,Ja'Keem,Jackson,,3536.0,3534.0,3.0,25.0,9.0,Signed,Superstar,89.0,0.0,0.0,IND,tier_2,0.0,0.0,4.541326067211626,2.7247956403269753,57.22070844686648,2.7247956403269753,3.3605812897366025,2.125,IND,-5
220,RE,Tre'jon,Lewis,Tre'jon Lewis,IND,True,0,0,664,0,15,21,30,1,7,0,0,0,0,0,0,0,0,9,14,0,2,0,14,14,Tre'jon,Lewis,,723.0,721.0,6.0,29.0,9.0,Signed,Star,78.0,0.0,0.0,IND,tier_4,27.10843373493976,28.6144578313253,0.0,24.096385542168676,67.7710843373494,0.0,0.0,0.0,IND,-4
221,SS,DQ,Smith,DQ Smith,IND,True,0,0,1316,0,68,55,69,0,7,20,0,0,0,0,0,8,0,9,0,0,0,0,16,16,DQ,Smith,,240.0,238.0,5.0,27.0,9.0,Signed,XFactor,94.0,0.0,0.0,IND,tier_1,0.0,0.0,0.0,6.079027355623101,104.10334346504558,6.079027355623101,1.5197568389057752,0.75,IND,-5
223,DT,Maason,Smith,Maason Smith,NYJ,True,14,0,637,2,23,30,42,0,7,0,0,1,0,0,0,0,0,17,21,1,7,0,16,16,Maason,Smith,,3217.0,3215.0,7.0,28.0,17.0,Signed,Star,86.0,0.0,0.0,NYJ,tier_2,54.94505494505494,60.43956043956044,6.279434850863423,43.956043956043956,102.04081632653062,0.0,0.0,0.0,NYJ,5
225,ROLB,Chris,Davis,Chris Davis,NYJ,True,0,0,385,0,4,4,9,0,7,0,0,0,0,0,0,0,0,17,0,0,0,0,16,1,Chris,Davis,ChrisDavis_31312,2903.0,2901.0,0.0,22.0,17.0,Signed,Normal,67.0,0.0,0.0,NYJ,tier_6,0.0,0.0,0.0,0.0,33.76623376623376,0.0,0.0,0.0,NYJ,-4
226,LE,Tucker,Cousins,Tucker Cousins,NYJ,True,16,0,365,1,9,8,11,0,7,0,0,0,0,0,0,0,0,17,4,1,3,0,16,1,Tucker,Cousins,TuckerCousins_31212,381.0,379.0,0.0,21.0,17.0,Signed,Normal,71.0,0.0,0.0,NYJ,tier_5,27.397260273972602,31.506849315068497,5.47945205479452,19.178082191780824,54.794520547945204,0.0,0.0,0.0,NYJ,2
230,SS,Malik,Wright,Malik Wright,NYJ,True,0,12,1145,0,43,39,57,0,7,33,11,0,2,0,0,4,0,17,0,0,0,0,16,16,Malik,Wright,MalikWright_3033,1523.0,1521.0,1.0,23.0,17.0,Signed,Star,84.0,0.0,0.0,NYJ,tier_3,0.0,0.0,1.7467248908296944,3.493449781659389,87.33624454148472,3.493449781659389,2.8820960698689957,1.8125,NYJ,-4
231,CB,Marcus,Gresham,Marcus Gresham,NYJ,True,0,0,901,0,20,32,42,0,7,27,0,0,0,0,0,5,0,17,0,0,0,0,14,14,Marcus,Gresham,MarcusGresham_30117,334.0,332.0,1.0,22.0,17.0,Signed,Star,79.0,0.0,0.0,NYJ,tier_4,0.0,0.0,0.0,5.549389567147614,68.81243063263041,5.549389567147614,2.9966703662597114,1.5714285714285714,NYJ,-2
232,FS,Ichmael,Joseph,Ichmael Joseph,NYJ,True,5,31,1068,1,55,50,79,0,7,36,23,0,3,1,0,5,0,17,0,1,0,0,16,16,Ichmael,Joseph,,2722.0,2720.0,5.0,28.0,17.0,Signed,Star,76.0,0.0,0.0,NYJ,tier_4,0.0,0.0,5.617977528089887,4.681647940074907,125.46816479400749,4.681647940074907,3.3707865168539324,1.9375,NYJ,6
233,RE,Dwayne,Leatherwood,Dwayne Leatherwood,DEN,True,0,0,491,0,13,10,16,1,7,0,0,0,0,0,0,0,0,3,5,0,0,0,16,1,Dwayne,Leatherwood,DwayneLeatherwood_3141,2468.0,2466.0,0.0,21.0,3.0,Signed,Normal,66.0,0.0,0.0,DEN,tier_6,10.183299389002038,10.183299389002038,0.0,10.183299389002038,59.063136456211815,0.0,0.0,0.0,DEN,-4
235,LE,Alhassan,Iddrissu,Alhassan Iddrissu,NYJ,True,11,0,307,1,6,4,8,0,7,0,0,0,0,0,0,0,0,17,2,1,0,0,15,1,Alhassan,Iddrissu,,929.0,927.0,2.0,25.0,17.0,Signed,Normal,69.0,0.0,0.0,NYJ,tier_6,6.514657980456026,6.514657980456026,6.514657980456026,6.514657980456026,45.60260586319218,0.0,0.0,0.0,NYJ,0
236,DT,Tony,Cumberland,Tony Cumberland,NYJ,True,0,0,350,0,3,11,18,0,7,0,0,0,0,0,0,0,0,17,4,0,5,0,14,1,Tony,Cumberland,TonyCumberland_2935,1852.0,1850.0,2.0,23.0,17.0,Signed,Normal,67.0,0.0,0.0,NYJ,tier_6,40.0,47.142857142857146,0.0,25.714285714285715,60.0,0.0,0.0,0.0,NYJ,0
237,RE,Darren,Ikinnagbon,Darren Ikinnagbon,NYJ,True,0,0,433,0,9,15,19,0,7,0,0,0,0,0,0,0,0,17,6,0,5,0,14,5,Darren,Ikinnagbon,,3555.0,3553.0,2.0,25.0,17.0,Signed,Normal,75.0,0.0,0.0,NYJ,tier_4,36.95150115473441,42.725173210161664,0.0,25.404157043879906,64.66512702078522,0.0,0.0,0.0,NYJ,1
238,MLB,Riley,Pettijohn,Riley Pettijohn,NYJ,True,0,0,318,0,5,2,4,0,7,0,0,0,0,0,0,0,0,17,0,0,0,0,16,1,Riley,Pettijohn,,1137.0,1135.0,3.0,24.0,17.0,Signed,Normal,70.0,0.0,0.0,NYJ,tier_5,0.0,0.0,0.0,0.0,28.30188679245283,0.0,0.0,0.0,NYJ,-7
239,DT,Jameian,Buxton,Jameian Buxton,DET,True,0,0,419,0,9,18,28,1,7,0,0,1,0,0,0,0,0,18,10,0,6,0,11,4,Jameian,Buxton,,88.0,86.0,3.0,25.0,18.0,Signed,Normal,72.0,0.0,0.0,DET,tier_5,52.50596658711217,59.665871121718375,2.3866348448687353,38.186157517899765,88.3054892601432,0.0,0.0,0.0,DET,3
240,CB,Jahlil,Florence,Jahlil Florence,NYG,True,0,41,890,0,21,47,57,0,7,41,22,0,4,0,0,18,0,15,1,0,1,0,12,5,Jahlil,Florence,,2890.0,2888.0,5.0,27.0,15.0,Signed,Star,77.0,0.0,0.0,NYG,tier_4,3.370786516853933,3.9325842696629216,4.49438202247191,22.47191011235955,87.64044943820225,20.224719101123593,4.606741573033708,1.9166666666666667,NYG,3
241,LOLB,C.J.,Hicks,C.J. Hicks,NYG,True,16,0,906,1,33,76,87,0,7,44,0,0,0,0,0,3,0,15,2,1,4,0,15,15,C.J.,Hicks,,2153.0,2151.0,5.0,27.0,15.0,Signed,Star,87.0,0.0,0.0,NYG,tier_2,11.037527593818986,13.245033112582782,2.207505518763797,9.933774834437086,132.45033112582783,3.3112582781456954,4.856512141280353,2.7333333333333334,NYG,1
242,LE,Mykel,Williams,Mykel Williams,NYG,True,7,0,495,1,13,21,28,0,7,1,0,0,0,0,0,0,0,15,10,1,7,0,11,11,Mykel,Williams,,2172.0,2170.0,6.0,27.0,15.0,Signed,Superstar,88.0,0.0,0.0,NYG,tier_2,48.484848484848484,55.55555555555555,4.040404040404041,34.34343434343434,82.82828282828284,0.0,0.20202020202020202,0.09090909090909091,NYG,1
243,LOLB,Demarcus,Riddick,Demarcus Riddick,DET,True,15,0,1138,1,35,56,70,1,7,33,0,0,0,0,0,1,0,18,3,1,1,0,15,15,Demarcus,Riddick,,1811.0,1809.0,3.0,25.0,18.0,Signed,Star,84.0,0.0,0.0,DET,tier_3,4.393673110720563,4.833040421792618,1.757469244288225,4.393673110720563,92.2671353251318,0.8787346221441125,2.899824253075571,2.1333333333333333,DET,-3
246,ROLB,Tyree,Kelley,Tyree Kelley,MIN,True,0,0,401,0,2,5,7,0,7,2,0,0,0,0,0,0,0,30,2,0,0,0,16,8,Tyree,Kelley,TyreeKelley_31319,922.0,920.0,0.0,22.0,30.0,Signed,Normal,73.0,0.0,0.0,MIN,tier_5,4.987531172069826,4.987531172069826,0.0,4.987531172069826,22.443890274314214,0.0,0.4987531172069825,0.125,MIN,-4
247,DT,Chris,Ancrum,Chris Ancrum,MIN,True,7,0,644,1,11,32,45,1,7,0,0,0,0,0,0,0,0,30,25,1,4,0,15,5,Chris,Ancrum,,991.0,989.0,0.0,22.0,30.0,Signed,Star,78.0,0.0,0.0,MIN,tier_4,51.24223602484472,54.34782608695652,3.105590062111801,45.03105590062112,86.95652173913044,0.0,0.0,0.0,MIN,4
248,CB,Selman,Bridges,Selman Bridges,MIN,True,0,0,917,0,18,33,45,0,7,32,0,0,0,0,0,9,0,30,1,0,0,0,13,7,Selman,Bridges,,2296.0,2294.0,4.0,25.0,30.0,Signed,Normal,77.0,0.0,0.0,MIN,tier_4,1.0905125408942202,1.0905125408942202,0.0,10.905125408942203,68.70229007633588,9.814612868047982,3.4896401308615053,1.7692307692307692,MIN,-3
249,MLB,Shawn,Murphy,Shawn Murphy,MIN,True,22,0,1144,1,45,68,108,0,7,39,0,0,0,0,0,3,0,30,4,2,3,0,16,16,Shawn,Murphy,,2450.0,2448.0,4.0,26.0,30.0,Signed,Normal,77.0,0.0,0.0,MIN,tier_4,8.741258741258742,10.052447552447552,2.6223776223776225,8.741258741258742,133.74125874125875,2.6223776223776225,3.4090909090909087,2.25,MIN,3
250,FS,Saboor,Karriem,Saboor Karriem,DET,True,0,25,1049,0,56,41,67,0,7,26,25,0,1,0,0,13,0,18,0,0,0,0,14,14,Saboor,Karriem,,2701.0,2699.0,4.0,26.0,18.0,Signed,Star,69.0,0.0,0.0,DET,tier_6,0.0,0.0,0.9532888465204957,12.392755004766444,117.25452812202097,12.392755004766444,2.478551000953289,0.9285714285714286,DET,7
251,FS,Jordan,Lovett,Jordan Lovett,MIN,True,0,29,1200,0,60,46,59,0,7,15,18,0,2,0,0,11,0,30,0,0,0,0,16,16,Jordan,Lovett,,435.0,433.0,5.0,27.0,30.0,Signed,Star,83.0,0.0,0.0,MIN,tier_3,0.0,0.0,1.6666666666666667,9.166666666666666,99.16666666666667,9.166666666666666,1.25,0.25,MIN,-1
252,DT,Brad,Fitzgibbon,Brad Fitzgibbon,MIN,True,63,0,513,2,13,27,40,1,7,0,0,0,0,0,0,1,0,30,15,1,6,2,16,1,Brad,Fitzgibbon,,3623.0,3621.0,2.0,24.0,30.0,Signed,Normal,73.0,0.0,0.0,MIN,tier_5,52.63157894736842,58.47953216374269,9.746588693957115,42.8849902534113,103.31384015594541,1.949317738791423,0.0,-0.0625,MIN,8
253,LOLB,Abdul,Carter,Abdul Carter,MIN,True,15,0,1291,1,51,61,85,0,7,45,0,0,0,0,0,8,0,30,2,1,1,0,16,16,Abdul,Carter,,518.0,516.0,6.0,27.0,30.0,Signed,Superstar,83.0,0.0,0.0,MIN,tier_3,3.098373353989156,3.4856700232378004,1.549186676994578,8.520526723470178,105.34469403563129,6.196746707978312,3.4856700232378004,2.3125,MIN,1
254,MLB,Quinton,Davis Jr,Quinton Davis Jr,MIN,True,0,39,414,0,12,5,8,0,7,3,39,0,1,1,0,0,0,30,1,1,0,0,16,1,Quinton,Davis Jr,QuintonDavis Jr_30512,496.0,494.0,1.0,23.0,30.0,Signed,Normal,66.0,0.0,0.0,MIN,tier_6,2.4154589371980677,2.4154589371980677,7.246376811594203,2.4154589371980677,48.309178743961354,0.0,0.7246376811594203,0.1875,MIN,6
255,SS,Jalon,Kilgore,Jalon Kilgore,DET,True,3,6,773,1,24,42,53,0,7,34,6,0,1,0,0,12,0,18,1,2,0,0,13,1,Jalon,Kilgore,,1074.0,1072.0,3.0,26.0,18.0,Signed,Normal,75.0,0.0,0.0,DET,tier_4,1.29366106080207,1.29366106080207,5.17464424320828,16.81759379042691,99.61190168175938,15.523932729624839,4.3984476067270375,1.6923076923076923,DET,9
256,CB,Sheridan,Lewis,Sheridan Lewis,MIN,True,0,0,1114,0,18,34,49,0,7,41,0,0,0,0,0,9,0,30,0,0,0,0,16,16,Sheridan,Lewis,SheridanLewis_3019,1699.0,1697.0,1.0,23.0,30.0,Signed,Normal,79.0,0.0,0.0,MIN,tier_4,0.0,0.0,0.0,8.07899461400359,60.14362657091562,8.07899461400359,3.680430879712747,2.0,MIN,-3
257,LE,Chad,Woodfork,Chad Woodfork,MIN,True,0,0,534,0,19,15,28,0,7,0,0,0,0,0,0,0,0,30,5,0,3,0,16,2,Chad,Woodfork,,2571.0,2569.0,2.0,24.0,30.0,Signed,Normal,71.0,0.0,0.0,MIN,tier_5,20.599250936329586,23.408239700374533,0.0,14.9812734082397,88.01498127340825,0.0,0.0,0.0,MIN,-3
258,SS,Blaine,Bradford,Blaine Bradford,MIN,True,0,0,1368,0,51,60,82,0,7,44,0,0,0,0,0,5,0,30,0,0,0,0,16,16,Blaine,Bradford,BlaineBradford_29119,1800.0,1798.0,2.0,23.0,30.0,Signed,Normal,79.0,0.0,0.0,MIN,tier_4,0.0,0.0,0.0,3.654970760233918,97.22222222222223,3.654970760233918,3.216374269005848,2.4375,MIN,-4
259,LE,Hezekiah,Harris,Hezekiah Harris,MIN,True,0,0,611,0,14,19,34,1,7,1,0,0,0,0,0,0,0,30,8,1,2,0,14,12,Hezekiah,Harris,HezekiahHarris_2919,2428.0,2426.0,2.0,23.0,30.0,Signed,Star,76.0,0.0,0.0,MIN,tier_4,19.639934533551553,21.27659574468085,1.6366612111292964,16.366612111292962,78.55973813420621,0.0,0.16366612111292964,0.07142857142857142,MIN,-6
260,DT,A'Mauri,Washington,A'Mauri Washington,MIN,True,0,0,321,0,2,13,19,0,7,0,0,0,0,0,0,0,0,30,6,0,2,0,16,1,A'Mauri,Washington,,2805.0,2803.0,3.0,25.0,30.0,Signed,Normal,65.0,0.0,0.0,MIN,tier_6,31.152647975077883,34.26791277258567,0.0,24.922118380062305,65.42056074766354,0.0,0.0,0.0,MIN,-2
261,CB,Zabien,Brown,Zabien Brown,MIN,True,0,0,1205,0,19,43,50,1,7,33,0,0,0,0,0,12,0,30,1,0,0,0,16,9,Zabien,Brown,,747.0,745.0,4.0,25.0,30.0,Signed,Star,76.0,0.0,0.0,MIN,tier_4,0.8298755186721991,0.8298755186721991,0.0,10.788381742738588,57.26141078838174,9.95850622406639,2.7385892116182573,1.3125,MIN,-2
262,DT,Matthew,Adkins,Matthew Adkins,CLE,True,0,0,666,0,18,22,33,1,7,0,0,0,0,0,0,0,0,4,10,0,6,0,16,1,Matthew,Adkins,MatthewAdkins_30213,1016.0,1014.0,1.0,23.0,4.0,Signed,Normal,73.0,0.0,0.0,CLE,tier_5,33.03303303303303,37.53753753753754,0.0,24.024024024024023,76.57657657657657,0.0,0.0,0.0,CLE,-3
