Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,GAMESSTARTED,OLINEPANCAKES,OLINESACKSALLOWED,DOWNSPLAYED,STAT_KEEP,GAMESPLAYED,YEARBYYEARTEAMINDEX,GAMERATING,SEAS_YEAR,FirstName_y,LastName_y,Row Excel,Row Editor,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,SacksPer1000Snaps,TeamName_y,SkillPointOL
1705,RG,Ike,Boettger,Ike Boettger,DET,13,0,2,965,False,13,18,0,5,Ike,Boettger,224.0,222.0,18.0,Signed,69.0,0.0,0.0,DET,tier_6,2.0725388601036268,DET,1
1706,RT,Penei,Sewell,Penei Sewell,DET,11,0,3,814,False,11,18,0,5,Penei,Sewell,2349.0,2347.0,18.0,Signed,84.0,0.0,0.0,DET,tier_3,3.6855036855036856,DET,8
1707,RT,Reuben,Unije,Reuben Unije,DAL,15,0,6,1068,False,15,10,0,5,Reuben,Unije,3185.0,3183.0,10.0,Signed,68.0,0.0,0.0,DAL,tier_6,5.617977528089887,DAL,4
1710,C,James,Brockermeyer,James Brockermeyer,TEN,15,0,4,1094,False,15,29,0,5,James,Brockermeyer,3737.0,3735.0,29.0,Signed,78.0,0.0,0.0,TEN,tier_4,3.656307129798903,TEN,-3
1711,RT,Rasheed,Walker,Rasheed Walker,ARI,15,0,8,1075,False,15,6,0,5,Rasheed,Walker,3352.0,3350.0,6.0,Signed,85.0,0.0,0.0,ARI,tier_2,7.44186046511628,ARI,0
1712,RT,Ryan,Ramczyk,Ryan Ramczyk,DEN,15,0,10,1088,False,15,3,0,5,Ryan,Ramczyk,2162.0,2160.0,3.0,Signed,81.0,0.0,0.0,DEN,tier_3,9.191176470588236,DEN,-1
1714,LG,Joe,Thuney,Joe Thuney,DEN,11,0,4,781,False,11,3,0,5,Joe,Thuney,2631.0,2629.0,3.0,Signed,78.0,0.0,0.0,DEN,tier_4,5.121638924455826,DEN,-2
1715,LT,Jordan,Mailata,Jordan Mailata,DEN,15,0,13,1088,False,15,3,0,5,Jordan,Mailata,1677.0,1675.0,3.0,Signed,75.0,0.0,0.0,DEN,tier_4,11.948529411764705,DEN,-2
1716,C,Andre,James,Andre James,DEN,14,0,3,910,False,14,3,0,5,Andre,James,1327.0,1325.0,3.0,Signed,68.0,0.0,0.0,DEN,tier_6,3.2967032967032965,DEN,0
1719,RG,Quinn,Meinerz,Quinn Meinerz,DEN,15,0,1,1106,False,15,3,0,5,Quinn,Meinerz,1788.0,1786.0,3.0,Signed,79.0,0.0,0.0,DEN,tier_4,0.9041591320072332,DEN,4
1720,C,Tyler,Linderbaum,Tyler Linderbaum,LAR,10,0,0,686,False,10,23,0,5,Tyler,Linderbaum,3314.0,3312.0,23.0,Signed,83.0,0.0,0.0,LAR,tier_3,0.0,LAR,8
1721,LT,Dan,Becker,Dan Becker,LAR,15,0,15,1051,False,15,23,0,5,Dan,Becker,3441.0,3439.0,23.0,Signed,81.0,0.0,0.0,LAR,tier_3,14.272121788772598,LAR,0
1723,LT,Dion,Dawkins,Dion Dawkins,CLE,15,0,12,1091,False,15,4,0,5,Dion,Dawkins,630.0,628.0,4.0,Signed,78.0,0.0,0.0,CLE,tier_4,10.999083409715857,CLE,0
1724,C,Nick,Harris,Nick Harris,CLE,15,0,2,1006,False,15,4,0,5,Nick,Harris,1092.0,1090.0,4.0,Signed,69.0,0.0,0.0,CLE,tier_6,1.9880715705765406,CLE,1
1725,RG,Wyatt,Teller,Wyatt Teller,CLE,15,0,1,1159,False,15,4,0,5,Wyatt,Teller,2592.0,2590.0,4.0,Signed,82.0,0.0,0.0,CLE,tier_3,0.8628127696289906,CLE,4
1726,C,Colin,Newell,Colin Newell,BAL,13,0,3,806,False,13,24,0,5,Colin,Newell,3439.0,3437.0,24.0,Signed,69.0,0.0,0.0,BAL,tier_6,3.7220843672456576,BAL,-2
1731,RG,Will,Hernandez,Will Hernandez,BAL,15,0,2,1113,False,15,24,0,5,Will,Hernandez,1147.0,1145.0,24.0,Signed,78.0,0.0,0.0,BAL,tier_4,1.7969451931716083,BAL,0
1732,RT,Simi,Moala,Simi Moala,BAL,12,0,6,837,False,12,24,0,5,Simi,Moala,3220.0,3218.0,24.0,Signed,78.0,0.0,0.0,BAL,tier_4,7.168458781362007,BAL,0
1733,LG,Cody,Ince,Cody Ince,CIN,15,0,0,1033,False,15,1,0,5,Cody,Ince,3245.0,3243.0,1.0,Signed,81.0,0.0,0.0,CIN,tier_3,0.0,CIN,8
1734,RT,Tyler,Vrabel,Tyler Vrabel,CIN,14,0,5,967,False,14,1,0,5,Tyler,Vrabel,3406.0,3404.0,1.0,Signed,75.0,0.0,0.0,CIN,tier_4,5.170630816959669,CIN,4
1735,LG,Connor,Williams,Connor Williams,CIN,13,0,1,937,False,13,1,0,5,Connor,Williams,2834.0,2832.0,1.0,Signed,82.0,0.0,0.0,CIN,tier_3,1.0672358591248667,CIN,8
1736,LT,Jonah,Williams,Jonah Williams,CIN,15,0,10,990,False,15,1,0,5,Jonah,Williams,2847.0,2845.0,1.0,Signed,86.0,0.0,0.0,CIN,tier_2,10.101010101010102,CIN,0
1738,LG,Marquis,Hayes,Marquis Hayes,PIT,15,0,7,1149,False,15,28,0,5,Marquis,Hayes,3402.0,3400.0,28.0,Signed,77.0,0.0,0.0,PIT,tier_4,6.0922541340295915,PIT,-2
1739,RG,Austin,Corbett,Austin Corbett,PIT,12,0,1,839,False,12,28,0,5,Austin,Corbett,525.0,523.0,28.0,Signed,76.0,0.0,0.0,PIT,tier_4,1.1918951132300357,PIT,0
1741,LT,Greg,Little,Greg Little,PIT,14,0,9,908,False,14,28,0,5,Greg,Little,1614.0,1612.0,28.0,Signed,82.0,0.0,0.0,PIT,tier_3,9.911894273127754,PIT,1
1742,LT,JC,Latham,JC Latham,PIT,9,0,5,695,False,14,28,0,5,JC,Latham,1539.0,1537.0,28.0,Signed,73.0,0.0,0.0,PIT,tier_5,7.194244604316547,PIT,4
1743,C,Kendrick,Green,Kendrick Green,PIT,11,0,2,727,False,11,28,0,5,Kendrick,Green,1002.0,1000.0,28.0,Signed,76.0,0.0,0.0,PIT,tier_4,2.751031636863824,PIT,-2
1754,RT,Victor,Stoffel,Victor Stoffel,CHI,5,0,1,447,False,14,0,0,5,Victor,Stoffel,3740.0,3738.0,0.0,Signed,58.0,0.0,0.0,CHI,tier_6,2.237136465324385,CHI,12
1755,LG,Landon,Dickerson,Landon Dickerson,CHI,15,0,6,1014,False,15,0,0,5,Landon,Dickerson,653.0,651.0,0.0,Signed,91.0,0.0,0.0,CHI,tier_1,5.9171597633136095,CHI,-2
1756,C,Ryan,Kelly,Ryan Kelly,CHI,15,0,2,949,False,15,0,0,5,Ryan,Kelly,1484.0,1482.0,0.0,Signed,73.0,0.0,0.0,CHI,tier_5,2.107481559536354,CHI,1
1757,RG,Braeden,Daniels,Braeden Daniels,CHI,15,0,1,1001,False,15,0,0,5,Braeden,Daniels,3294.0,3292.0,0.0,Signed,86.0,0.0,0.0,CHI,tier_2,0.999000999000999,CHI,3
1763,C,Darrian,Dalcourt,Darrian Dalcourt,CIN,13,0,2,780,False,13,1,0,5,Darrian,Dalcourt,3225.0,3223.0,1.0,Signed,67.0,0.0,0.0,CIN,tier_6,2.5641025641025643,CIN,0
1768,LG,Ben,Powers,Ben Powers,WAS,13,0,4,860,False,14,25,0,5,Ben,Powers,2126.0,2124.0,25.0,Signed,73.0,0.0,0.0,WAS,tier_5,4.651162790697675,WAS,1
1769,RT,Taylor,Moton,Taylor Moton,CAR,14,0,11,849,False,14,20,0,5,Taylor,Moton,1883.0,1881.0,20.0,Signed,78.0,0.0,0.0,CAR,tier_4,12.956419316843345,CAR,-3
1771,RG,Dylan,Parham,Dylan Parham,TB,15,0,2,1033,False,15,5,0,5,Dylan,Parham,3389.0,3387.0,5.0,Signed,69.0,0.0,0.0,TB,tier_6,1.936108422071636,TB,1
1773,RT,Amarius,Mims,Amarius Mims,PIT,7,0,7,507,False,14,28,0,5,Amarius,Mims,2181.0,2179.0,28.0,Signed,69.0,0.0,0.0,PIT,tier_6,13.806706114398422,PIT,-2
1775,LT,Reuben,Fatheree II,Reuben Fatheree II,DAL,15,0,14,1074,False,15,10,0,5,Reuben,Fatheree II,1566.0,1564.0,10.0,Signed,82.0,0.0,0.0,DAL,tier_3,13.03538175046555,DAL,0
1776,RG,Zack,Martin,Zack Martin,DAL,15,0,0,1134,False,15,10,0,5,Zack,Martin,1701.0,1699.0,10.0,Signed,79.0,0.0,0.0,DAL,tier_4,0.0,DAL,9
