Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,STAT_KEEP,DLINEFUMBLERECOVERYYARDS,DSECINTRETURNYARDS,DOWNSPLAYED,DLINEFUMBLERECOVERIES,ASSDEFTACKLES,BIGHITS,DEFTACKLES,DLINEHALFSACK,SEAS_YEAR,CTHALLOWED,DSECINTLONGESTRETURN,DLINESAFETIES,DSECINTS,DSECINTTDS,GAMERATING,DEFPASSDEFLECTIONS,DLINEBLOCKS,YEARBYYEARTEAMINDEX,DEFTACKLESFORLOSS,DLINEFORCEDFUMBLES,DLINESACKS,DLINEFUMBLETDS,GAMESPLAYED,GAMESSTARTED,FirstName_y,LastName_y,Row Excel,Row Editor,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,DLSacksAndTFLPerGame,TotalTurnoversPerGame,LBSacksTFLPassDeflPerGame,TacklesPerGame,CBPassDeflPerGame,CBCatchAllowPer100Snaps,SafetiesCatchAllowMinusPDPerGame,TeamName_y,SkillPointDef
643,MLB,Phillip,Webb,Phillip Webb,NYG,True,0,1,806,0,20,32,49,1,5,18,1,0,1,0,0,3,0,15,2,0,1,0,15,4,Phillip,Webb,2085.0,2083.0,15.0,Signed,67.0,0.0,0.0,NYG,tier_6,0.2,0.06666666666666667,0.4,4.6,0.2,2.2332506203473943,1.0,NYG,2
654,FS,Kyle,Hamilton,Kyle Hamilton,ATL,True,0,72,1045,0,31,34,37,0,5,10,32,0,3,0,0,3,0,13,0,0,0,0,14,14,Kyle,Hamilton,3307.0,3305.0,13.0,Signed,98.0,0.0,0.0,ATL,tier_0,0.0,0.21428571428571427,0.21428571428571427,4.857142857142857,0.21428571428571427,0.9569377990430622,0.5,ATL,1
663,RE,D.J.,Wonnum,D.J. Wonnum,NYJ,True,32,0,738,3,16,25,33,0,5,0,0,0,0,0,0,0,0,17,11,3,5,0,14,14,D.J.,Wonnum,2922.0,2920.0,17.0,Signed,70.0,0.0,0.0,NYJ,tier_5,1.1428571428571428,0.42857142857142855,1.1428571428571428,3.5,0.0,0.0,0.0,NYJ,4
687,MLB,Jerome,Baker,Jerome Baker,MIA,True,0,38,1015,0,23,62,78,1,5,45,17,0,3,1,0,8,0,11,1,0,2,0,15,15,Jerome,Baker,119.0,117.0,11.0,Signed,85.0,0.0,0.0,MIA,tier_2,0.2,0.26666666666666666,0.7333333333333333,6.733333333333333,0.5333333333333333,4.433497536945813,2.466666666666667,MIA,0
689,RE,Chase,Young,Chase Young,WAS,True,0,0,766,0,20,33,44,0,5,2,0,0,0,0,0,1,0,25,15,0,16,0,12,12,Chase,Young,2961.0,2959.0,25.0,Signed,95.0,0.0,0.0,WAS,tier_0,2.5833333333333335,0.0,2.6666666666666665,5.333333333333333,0.08333333333333333,0.26109660574412535,0.08333333333333333,WAS,-1
697,CB,Davison,Igbinosun,Davison Igbinosun,TEN,True,0,5,386,0,7,13,20,1,5,8,5,0,1,0,0,4,0,29,1,0,0,0,15,3,Davison,Igbinosun,869.0,867.0,29.0,Signed,71.0,0.0,0.0,TEN,tier_5,0.06666666666666667,0.06666666666666667,0.3333333333333333,1.8,0.26666666666666666,2.072538860103627,0.26666666666666666,TEN,0
710,ROLB,Vincent,Starling,Vincent Starling,SEA,True,0,0,456,0,11,11,15,0,5,4,0,0,0,0,0,2,0,27,0,0,0,0,15,6,Vincent,Starling,37.0,35.0,27.0,Signed,70.0,0.0,0.0,SEA,tier_5,0.0,0.0,0.13333333333333333,1.7333333333333334,0.13333333333333333,0.8771929824561403,0.13333333333333333,SEA,-1
731,CB,Garrett,Williams,Garrett Williams,KC,True,0,48,820,0,17,42,56,1,5,36,24,0,3,0,0,9,0,8,0,1,0,0,12,9,Garrett,Williams,2789.0,2787.0,8.0,Signed,74.0,0.0,0.0,KC,tier_5,0.0,0.3333333333333333,0.75,6.083333333333333,0.75,4.390243902439024,2.25,KC,1
732,ROLB,Terrell,Lewis,Terrell Lewis,LV,True,0,0,668,0,18,28,35,0,5,16,0,0,0,0,0,0,0,22,2,0,2,0,15,15,Terrell,Lewis,1603.0,1601.0,22.0,Signed,72.0,0.0,0.0,LV,tier_5,0.26666666666666666,0.0,0.26666666666666666,3.533333333333333,0.0,2.3952095808383236,1.0666666666666667,LV,0
739,SS,Israel,Mukuamu,Israel Mukuamu,DAL,True,0,28,1222,0,27,39,54,1,5,25,14,0,3,0,0,11,0,10,1,0,0,0,15,15,Israel,Mukuamu,1887.0,1885.0,10.0,Signed,79.0,0.0,0.0,DAL,tier_4,0.06666666666666667,0.2,0.8,5.4,0.7333333333333333,2.0458265139116203,0.9333333333333333,DAL,1
745,LOLB,Khalil,Mack,Khalil Mack,CHI,True,0,0,975,0,24,54,58,0,5,6,0,0,0,0,0,2,0,0,13,0,6,0,14,14,Khalil,Mack,1668.0,1666.0,0.0,Signed,85.0,0.0,0.0,CHI,tier_2,1.3571428571428572,0.0,1.5,5.857142857142857,0.14285714285714285,0.6153846153846154,0.2857142857142857,CHI,0
746,RE,Dayo,Odeyingbo,Dayo Odeyingbo,IND,True,17,0,928,1,14,41,50,0,5,0,0,0,0,0,0,0,0,9,18,2,8,0,15,15,Dayo,Odeyingbo,1972.0,1970.0,9.0,Signed,85.0,0.0,0.0,IND,tier_2,1.7333333333333334,0.2,1.7333333333333334,4.266666666666667,0.0,0.0,0.0,IND,2
752,FS,Rashad,Torrence II,Rashad Torrence II,LAR,True,0,12,488,0,10,8,16,0,5,3,11,0,2,0,0,3,0,23,0,0,0,0,15,4,Rashad,Torrence II,3106.0,3104.0,23.0,Signed,68.0,0.0,0.0,LAR,tier_6,0.0,0.13333333333333333,0.2,1.7333333333333334,0.2,0.6147540983606558,0.0,LAR,0
770,CB,Isaiah,Johnson,Isaiah Johnson,DET,True,0,54,826,0,20,29,35,0,5,17,28,0,2,0,0,11,0,18,0,0,0,0,13,13,Isaiah,Johnson,906.0,904.0,18.0,Signed,81.0,0.0,0.0,DET,tier_3,0.0,0.15384615384615385,0.8461538461538461,4.230769230769231,0.8461538461538461,2.0581113801452786,0.46153846153846156,DET,1
784,SS,Lannden,Zanders,Lannden Zanders,TB,True,0,33,823,0,25,24,37,0,5,18,22,0,2,0,0,7,0,5,0,0,0,0,13,10,Lannden,Zanders,3132.0,3130.0,5.0,Signed,71.0,0.0,0.0,TB,tier_5,0.0,0.15384615384615385,0.5384615384615384,4.769230769230769,0.5384615384615384,2.187120291616039,0.8461538461538461,TB,1
789,LE,Porter,Gustin,Porter Gustin,LAR,True,0,0,755,0,19,25,31,0,5,0,0,0,0,0,0,1,0,23,3,0,10,0,13,13,Porter,Gustin,1028.0,1026.0,23.0,Signed,83.0,0.0,0.0,LAR,tier_3,1.0,0.0,1.0769230769230769,3.8461538461538463,0.07692307692307693,0.0,-0.07692307692307693,LAR,-3
815,DT,James,Lynch,James Lynch,NYJ,True,36,0,494,1,13,12,19,1,5,0,0,0,0,0,0,0,0,17,8,1,1,1,15,2,James,Lynch,1658.0,1656.0,17.0,Signed,70.0,0.0,0.0,NYJ,tier_5,0.6,0.2,0.6,2.1333333333333333,0.0,0.0,0.0,NYJ,3
818,LOLB,Darrell,Taylor,Darrell Taylor,MIA,True,0,0,395,0,3,7,16,0,5,5,0,0,0,0,0,3,0,11,1,0,1,0,14,7,Darrell,Taylor,2567.0,2565.0,11.0,Signed,69.0,0.0,0.0,MIA,tier_6,0.14285714285714285,0.0,0.35714285714285715,1.3571428571428572,0.21428571428571427,1.2658227848101267,0.14285714285714285,MIA,1
826,FS,John,Johnson III,John Johnson III,JAX,True,0,36,894,0,25,19,26,0,5,9,36,0,1,0,0,5,0,16,0,0,0,0,12,12,John,Johnson III,1359.0,1357.0,16.0,Signed,77.0,0.0,0.0,JAX,tier_4,0.0,0.08333333333333333,0.4166666666666667,4.25,0.4166666666666667,1.006711409395973,0.3333333333333333,JAX,-1
848,CB,Xavien,Howard,Xavien Howard,TB,True,0,0,984,0,30,31,45,1,5,21,0,0,0,0,0,9,0,5,0,0,0,0,14,14,Xavien,Howard,1227.0,1225.0,5.0,Signed,78.0,0.0,0.0,TB,tier_4,0.0,0.0,0.6428571428571429,5.357142857142857,0.6428571428571429,2.1341463414634148,0.8571428571428571,TB,-2
853,FS,Shiloh,Means,Shiloh Means,ATL,True,0,0,296,0,4,3,3,0,5,0,0,0,0,0,0,0,0,13,0,0,0,0,15,3,Shiloh,Means,985.0,983.0,13.0,Signed,66.0,0.0,0.0,ATL,tier_6,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,ATL,-1
855,FS,Brady,Breeze,Brady Breeze,TEN,True,0,0,364,0,8,9,11,0,5,8,0,0,0,0,0,1,0,29,0,0,0,0,15,5,Brady,Breeze,278.0,276.0,29.0,Signed,66.0,0.0,0.0,TEN,tier_6,0.0,0.0,0.06666666666666667,1.2666666666666666,0.06666666666666667,2.197802197802198,0.4666666666666667,TEN,-1
875,FS,Jaden,Rayford,Jaden Rayford,CIN,True,0,19,764,0,12,20,28,0,5,8,19,0,1,0,0,2,0,1,1,0,0,0,15,7,Jaden,Rayford,2741.0,2739.0,1.0,Signed,70.0,0.0,0.0,CIN,tier_5,0.06666666666666667,0.06666666666666667,0.2,2.6666666666666665,0.13333333333333333,1.0471204188481675,0.4,CIN,-1
876,LOLB,Anthony,Nelson,Anthony Nelson,ATL,True,46,0,987,2,32,38,50,1,5,13,0,0,0,0,0,0,0,13,9,2,5,1,15,15,Anthony,Nelson,1923.0,1921.0,13.0,Signed,74.0,0.0,0.0,ATL,tier_5,0.9333333333333333,0.3333333333333333,0.9333333333333333,5.466666666666667,0.0,1.3171225937183384,0.8666666666666667,ATL,6
888,CB,Ronald,Pledger,Ronald Pledger,NE,True,0,0,266,0,7,4,10,0,5,6,0,0,0,0,0,2,0,21,0,1,0,0,12,1,Ronald,Pledger,222.0,220.0,21.0,Signed,62.0,0.0,0.0,NE,tier_6,0.0,0.08333333333333333,0.16666666666666666,1.4166666666666667,0.16666666666666666,2.2556390977443606,0.3333333333333333,NE,-1
902,ROLB,Dallas,Turner,Dallas Turner,TEN,True,0,0,468,0,13,12,19,1,5,2,0,0,0,0,0,1,0,29,4,0,4,0,12,12,Dallas,Turner,601.0,599.0,29.0,Signed,72.0,0.0,0.0,TEN,tier_5,0.6666666666666666,0.0,0.75,2.6666666666666665,0.08333333333333333,0.4273504273504274,0.08333333333333333,TEN,0
940,CB,Courtline,Flowers,Courtline Flowers,MIA,True,0,0,276,0,4,5,6,0,5,3,0,0,0,0,0,0,0,11,0,1,0,0,13,1,Courtline,Flowers,318.0,316.0,11.0,Signed,61.0,0.0,0.0,MIA,tier_6,0.0,0.07692307692307693,0.0,0.7692307692307693,0.0,1.0869565217391304,0.23076923076923078,MIA,0
943,ROLB,Colin,Oliver,Colin Oliver,MIA,True,0,0,509,0,5,12,16,0,5,7,0,0,0,0,0,2,0,11,0,0,0,0,15,2,Colin,Oliver,233.0,231.0,11.0,Signed,71.0,0.0,0.0,MIA,tier_5,0.0,0.0,0.13333333333333333,1.4,0.13333333333333333,1.37524557956778,0.3333333333333333,MIA,-2
945,MLB,Jackson,Sirmon,Jackson Sirmon,NYJ,True,0,0,714,0,18,30,47,1,5,14,0,0,0,0,0,6,0,17,3,0,2,0,15,1,Jackson,Sirmon,3262.0,3260.0,17.0,Signed,68.0,0.0,0.0,NYJ,tier_6,0.3333333333333333,0.0,0.7333333333333333,4.333333333333333,0.4,1.9607843137254901,0.5333333333333333,NYJ,3
964,CB,Andrew,Booth Jr,Andrew Booth Jr,SEA,True,0,46,1013,0,25,32,57,0,5,21,30,0,3,0,0,13,0,27,0,0,1,0,15,4,Andrew,Booth Jr,3353.0,3351.0,27.0,Signed,74.0,0.0,0.0,SEA,tier_5,0.06666666666666667,0.2,0.9333333333333333,5.466666666666667,0.8666666666666667,2.073050345508391,0.5333333333333333,SEA,2
966,RE,Clelin,Ferrell,Clelin Ferrell,ATL,True,0,0,591,0,18,23,26,0,5,0,0,0,0,0,0,1,0,13,4,0,2,0,10,10,Clelin,Ferrell,809.0,807.0,13.0,Signed,79.0,0.0,0.0,ATL,tier_4,0.6,0.0,0.7,4.4,0.1,0.0,-0.1,ATL,-3
969,CB,Jaire,Alexander,Jaire Alexander,GB,True,0,76,934,0,35,40,53,0,5,19,47,0,4,0,0,6,0,19,0,0,0,0,15,15,Jaire,Alexander,33.0,31.0,19.0,Signed,95.0,0.0,0.0,GB,tier_0,0.0,0.26666666666666666,0.4,5.866666666666666,0.4,2.0342612419700217,0.8666666666666667,GB,-3
998,MLB,Christian,Harris,Christian Harris,TEN,True,0,23,1022,0,29,63,82,0,5,42,12,0,3,1,0,13,0,29,0,0,2,0,15,15,Christian,Harris,3333.0,3331.0,29.0,Signed,79.0,0.0,0.0,TEN,tier_4,0.13333333333333333,0.26666666666666666,1.0,7.4,0.8666666666666667,4.10958904109589,1.9333333333333333,TEN,5
1005,MLB,Bryce,Steele,Bryce Steele,DET,True,0,0,354,0,3,11,16,0,5,10,0,0,0,0,0,2,0,18,0,0,0,0,15,3,Bryce,Steele,826.0,824.0,18.0,Signed,68.0,0.0,0.0,DET,tier_6,0.0,0.0,0.13333333333333333,1.2666666666666666,0.13333333333333333,2.824858757062147,0.5333333333333333,DET,-1
1006,LE,Robert,Cooper,Robert Cooper,NYG,True,39,0,385,1,12,7,14,0,5,0,0,0,0,0,0,0,0,15,0,1,2,0,14,5,Robert,Cooper,1685.0,1683.0,15.0,Signed,61.0,0.0,0.0,NYG,tier_6,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.8571428571428572,0.0,0.0,0.0,NYG,-1
1007,MLB,Grant,Stuard,Grant Stuard,TB,True,0,0,585,0,12,26,32,0,5,16,0,0,0,0,0,0,0,5,2,0,0,0,15,2,Grant,Stuard,2526.0,2524.0,5.0,Signed,76.0,0.0,0.0,TB,tier_4,0.13333333333333333,0.0,0.13333333333333333,2.933333333333333,0.0,2.735042735042735,1.0666666666666667,TB,-7
1049,SS,Rashad,Wisdom,Rashad Wisdom,CIN,True,0,22,473,0,7,10,14,0,5,16,22,0,1,0,0,4,0,1,0,0,0,0,15,2,Rashad,Wisdom,3137.0,3135.0,1.0,Signed,67.0,0.0,0.0,CIN,tier_6,0.0,0.06666666666666667,0.26666666666666666,1.4,0.26666666666666666,3.382663847780127,0.8,CIN,-1
1110,MLB,Omar,Speights,Omar Speights,DEN,True,0,3,270,0,3,5,10,0,5,7,3,0,1,0,0,2,0,3,0,0,0,0,11,3,Omar,Speights,3116.0,3114.0,3.0,Signed,69.0,0.0,0.0,DEN,tier_6,0.0,0.09090909090909091,0.18181818181818182,1.1818181818181819,0.18181818181818182,2.5925925925925926,0.45454545454545453,DEN,-1
1112,LOLB,Rashan,Gary,Rashan Gary,GB,True,0,0,991,0,21,48,57,1,5,16,0,0,0,0,0,0,0,19,13,0,9,0,15,15,Rashan,Gary,912.0,910.0,19.0,Signed,89.0,0.0,0.0,GB,tier_2,1.4666666666666666,0.0,1.4666666666666666,5.2,0.0,1.6145307769929365,1.0666666666666667,GB,0
1115,CB,Demorie,Tate,Demorie Tate,TB,True,0,27,509,0,6,11,13,0,5,7,27,0,1,0,0,6,0,5,0,0,0,0,15,3,Demorie,Tate,2590.0,2588.0,5.0,Signed,75.0,0.0,0.0,TB,tier_4,0.0,0.06666666666666667,0.4,1.2666666666666666,0.4,1.37524557956778,0.06666666666666667,TB,-1
1119,LOLB,C.J.,Hicks,C.J. Hicks,DET,True,22,45,925,1,19,45,71,1,5,34,23,0,3,0,0,10,0,18,2,1,3,0,15,15,C.J.,Hicks,2654.0,2652.0,18.0,Signed,73.0,0.0,0.0,DET,tier_5,0.3333333333333333,0.3333333333333333,1.0,6.0,0.6666666666666666,3.6756756756756754,1.6,DET,11
1132,LOLB,Kaden,Johnson,Kaden Johnson,DET,True,0,0,365,0,3,2,3,0,5,1,0,0,0,0,0,0,0,18,0,0,0,0,15,2,Kaden,Johnson,805.0,803.0,18.0,Signed,67.0,0.0,0.0,DET,tier_6,0.0,0.0,0.0,0.4,0.0,0.273972602739726,0.06666666666666667,DET,-3
1169,CB,Carlton,Davis III,Carlton Davis III,IND,True,0,1,944,0,29,42,56,0,5,23,1,0,1,0,0,6,0,9,0,0,0,0,14,14,Carlton,Davis III,596.0,594.0,9.0,Signed,81.0,0.0,0.0,IND,tier_3,0.0,0.07142857142857142,0.42857142857142855,6.071428571428571,0.42857142857142855,2.4364406779661016,1.2142857142857142,IND,-3
1184,RE,Zach,Allen,Zach Allen,DAL,True,0,0,824,0,32,23,35,1,5,1,0,0,0,0,0,1,0,10,9,1,6,0,14,14,Zach,Allen,52.0,50.0,10.0,Signed,80.0,0.0,0.0,DAL,tier_3,1.0714285714285714,0.07142857142857142,1.1428571428571428,4.785714285714286,0.07142857142857142,0.12135922330097086,0.0,DAL,-3
1206,LOLB,Antwaun,Powell,Antwaun Powell,DAL,True,0,0,257,0,3,1,3,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,14,2,Antwaun,Powell,446.0,444.0,10.0,Signed,58.0,0.0,0.0,DAL,tier_6,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,DAL,-3
1218,FS,Keon,Sabb,Keon Sabb,NYJ,True,0,0,290,0,6,4,7,0,5,1,0,0,0,0,0,0,0,17,0,0,0,0,15,2,Keon,Sabb,788.0,786.0,17.0,Signed,66.0,0.0,0.0,NYJ,tier_6,0.0,0.0,0.0,0.8666666666666667,0.0,0.3448275862068966,0.06666666666666667,NYJ,-1
1222,SS,K'Von,Wallace,K'Von Wallace,ATL,True,0,50,789,0,29,20,28,0,5,18,38,0,2,0,0,5,0,13,0,0,0,0,11,11,K'Von,Wallace,2735.0,2733.0,13.0,Signed,74.0,0.0,0.0,ATL,tier_5,0.0,0.18181818181818182,0.45454545454545453,5.181818181818182,0.45454545454545453,2.2813688212927756,1.1818181818181819,ATL,1
1229,MLB,Isaiah,Simmons,Isaiah Simmons,NYG,True,0,98,1050,0,40,53,70,1,5,30,38,0,3,0,0,15,0,15,3,0,3,0,14,14,Isaiah,Simmons,2378.0,2376.0,15.0,Signed,95.0,0.0,0.0,NYG,tier_0,0.42857142857142855,0.21428571428571427,1.5,7.857142857142857,1.0714285714285714,2.857142857142857,1.0714285714285714,NYG,-1
1260,MLB,Roquan,Smith,Roquan Smith,CHI,True,0,0,997,0,33,49,59,0,5,33,0,0,0,0,0,13,0,0,0,0,1,0,14,14,Roquan,Smith,2444.0,2442.0,0.0,Signed,91.0,0.0,0.0,CHI,tier_1,0.07142857142857142,0.0,1.0,6.571428571428571,0.9285714285714286,3.3099297893681046,1.4285714285714286,CHI,-3
1263,SS,Xavier,Nwankpa,Xavier Nwankpa,NE,True,0,0,650,0,13,22,30,0,5,15,0,0,0,0,0,9,0,21,0,0,0,0,12,7,Xavier,Nwankpa,2948.0,2946.0,21.0,Signed,68.0,0.0,0.0,NE,tier_6,0.0,0.0,0.75,3.5833333333333335,0.75,2.307692307692308,0.5,NE,1
1283,CB,Mike,Hughes,Mike Hughes,JAX,True,0,74,911,0,15,25,38,0,5,29,35,0,3,1,0,11,0,16,0,0,0,0,14,14,Mike,Hughes,1244.0,1242.0,16.0,Signed,80.0,0.0,0.0,JAX,tier_3,0.0,0.2857142857142857,0.7857142857142857,3.7857142857142856,0.7857142857142857,3.1833150384193196,1.2857142857142858,JAX,2
1286,LOLB,Amari,Burney,Amari Burney,KC,True,0,6,1069,0,32,87,93,0,5,72,5,0,2,0,0,5,0,8,1,0,1,0,14,14,Amari,Burney,3460.0,3458.0,8.0,Signed,94.0,0.0,0.0,KC,tier_1,0.14285714285714285,0.14285714285714285,0.5,8.928571428571429,0.35714285714285715,6.735266604303088,4.785714285714286,KC,-5
1310,DT,Poona,Ford,Poona Ford,LV,True,0,0,907,0,15,19,31,0,5,2,0,0,0,0,0,1,0,22,13,0,5,0,15,15,Poona,Ford,843.0,841.0,22.0,Signed,74.0,0.0,0.0,LV,tier_5,1.2,0.0,1.2666666666666666,3.066666666666667,0.06666666666666667,0.2205071664829107,0.06666666666666667,LV,1
1313,DT,Jordan,Davis,Jordan Davis,NYJ,True,11,0,959,1,19,34,40,0,5,0,0,0,0,0,0,1,0,17,9,1,8,1,14,14,Jordan,Davis,3334.0,3332.0,17.0,Signed,90.0,0.0,0.0,NYJ,tier_1,1.2142857142857142,0.21428571428571427,1.2857142857142858,4.214285714285714,0.07142857142857142,0.0,-0.07142857142857142,NYJ,-1
1322,CB,Kelee,Ringo,Kelee Ringo,DAL,True,0,31,996,0,19,36,46,0,5,31,26,0,2,0,0,14,0,10,0,0,0,0,15,15,Kelee,Ringo,2901.0,2899.0,10.0,Signed,91.0,0.0,0.0,DAL,tier_1,0.0,0.13333333333333333,0.9333333333333333,4.333333333333333,0.9333333333333333,3.1124497991967868,1.1333333333333333,DAL,-1
1329,LE,Greg,Rousseau,Greg Rousseau,PHI,True,0,0,351,0,9,1,9,1,5,0,0,0,0,0,0,0,0,12,5,0,2,0,11,10,Greg,Rousseau,2274.0,2272.0,12.0,Signed,73.0,0.0,0.0,PHI,tier_5,0.6363636363636364,0.0,0.6363636363636364,1.6363636363636365,0.0,0.0,0.0,PHI,-2
1332,RE,Christian,Wilkins,Christian Wilkins,MIA,True,0,0,699,0,12,23,31,0,5,1,0,0,0,0,0,0,0,11,9,0,5,0,11,11,Christian,Wilkins,2824.0,2822.0,11.0,Signed,77.0,0.0,0.0,MIA,tier_4,1.2727272727272727,0.0,1.2727272727272727,3.909090909090909,0.0,0.14306151645207438,0.09090909090909091,MIA,-1
1335,DT,McKinnley,Jackson,McKinnley Jackson,TEN,True,0,0,334,0,5,3,8,0,5,0,0,0,0,0,0,1,0,29,1,0,1,0,15,6,McKinnley,Jackson,2573.0,2571.0,29.0,Signed,69.0,0.0,0.0,TEN,tier_6,0.13333333333333333,0.0,0.2,0.8666666666666667,0.06666666666666667,0.0,-0.06666666666666667,TEN,-2
1337,LOLB,Harold,Perkins,Harold Perkins,TB,True,0,17,422,0,8,21,28,0,5,16,17,0,1,0,0,0,0,5,2,0,0,0,15,15,Harold,Perkins,1689.0,1687.0,5.0,Signed,79.0,0.0,0.0,TB,tier_4,0.13333333333333333,0.06666666666666667,0.13333333333333333,2.4,0.0,3.7914691943127963,1.0666666666666667,TB,-6
1344,MLB,Justin,Flowe,Justin Flowe,JAX,True,0,50,885,0,27,60,70,1,5,35,25,0,3,0,0,10,0,16,0,0,1,0,13,13,Justin,Flowe,2360.0,2358.0,16.0,Signed,83.0,0.0,0.0,JAX,tier_3,0.07692307692307693,0.23076923076923078,0.8461538461538461,7.461538461538462,0.7692307692307693,3.954802259887006,1.9230769230769231,JAX,2
1353,LOLB,Samuel,M'Pemba,Samuel M'Pemba,LAC,True,18,0,347,1,6,17,25,0,5,22,0,0,0,0,0,2,0,7,0,1,0,0,15,15,Samuel,M'Pemba,2141.0,2139.0,7.0,Signed,74.0,0.0,0.0,LAC,tier_5,0.0,0.13333333333333333,0.13333333333333333,2.066666666666667,0.13333333333333333,6.340057636887608,1.3333333333333333,LAC,-3
1362,CB,Travis,Hunter,Travis Hunter,DET,True,0,116,836,0,15,27,37,0,5,27,33,0,6,0,0,12,0,18,0,0,0,0,14,14,Travis,Hunter,925.0,923.0,18.0,Signed,82.0,0.0,0.0,DET,tier_3,0.0,0.42857142857142855,0.8571428571428571,3.7142857142857144,0.8571428571428571,3.2296650717703352,1.0714285714285714,DET,3
1363,RE,Joseph,Ossai,Joseph Ossai,LAR,True,0,0,369,0,6,7,14,1,5,6,0,0,0,0,0,1,0,23,1,0,1,0,12,4,Joseph,Ossai,2021.0,2019.0,23.0,Signed,72.0,0.0,0.0,LAR,tier_5,0.16666666666666666,0.0,0.25,1.6666666666666667,0.08333333333333333,1.6260162601626018,0.4166666666666667,LAR,-4
1365,CB,Khris,Jackson,Khris Jackson,SEA,True,0,14,367,0,6,8,14,1,5,3,8,0,2,0,0,1,0,27,0,0,0,0,14,2,Khris,Jackson,1713.0,1711.0,27.0,Signed,72.0,0.0,0.0,SEA,tier_5,0.0,0.14285714285714285,0.07142857142857142,1.4285714285714286,0.07142857142857142,0.8174386920980926,0.14285714285714285,SEA,2
1398,ROLB,Raesjon,Davis,Raesjon Davis,KC,True,0,0,597,0,12,22,29,0,5,7,0,0,0,0,0,1,1,8,0,1,0,0,15,15,Raesjon,Davis,2570.0,2568.0,8.0,Signed,72.0,0.0,0.0,KC,tier_5,0.0,0.13333333333333333,0.06666666666666667,2.7333333333333334,0.06666666666666667,1.1725293132328307,0.4,KC,-1
1417,LE,Jay,Tufele,Jay Tufele,IND,True,20,0,587,1,11,18,27,0,5,0,0,0,0,0,0,0,0,9,6,1,1,0,13,6,Jay,Tufele,2669.0,2667.0,9.0,Signed,71.0,0.0,0.0,IND,tier_5,0.5384615384615384,0.15384615384615385,0.5384615384615384,2.923076923076923,0.0,0.0,0.0,IND,-1
1418,ROLB,Azeez,Ojulari,Azeez Ojulari,IND,True,13,0,1059,1,23,49,61,0,5,19,0,0,0,0,0,1,0,9,7,2,11,0,15,15,Azeez,Ojulari,1984.0,1982.0,9.0,Signed,87.0,0.0,0.0,IND,tier_2,1.2,0.2,1.2666666666666666,5.6,0.06666666666666667,1.794145420207743,1.2,IND,3
1420,SS,Amani,Hooker,Amani Hooker,CAR,True,0,0,1027,0,25,41,56,0,5,27,0,0,0,0,0,15,1,20,0,0,0,0,15,15,Amani,Hooker,1211.0,1209.0,20.0,Signed,78.0,0.0,0.0,CAR,tier_4,0.0,0.06666666666666667,1.0,5.4,1.0,2.6290165530671863,0.8,CAR,-1
1421,RE,Myjai,Sanders,Myjai Sanders,SEA,True,0,0,665,0,13,25,29,0,5,1,0,0,0,0,0,0,0,27,9,0,8,0,14,14,Myjai,Sanders,3335.0,3333.0,27.0,Signed,76.0,0.0,0.0,SEA,tier_4,1.2142857142857142,0.0,1.2142857142857142,3.0,0.0,0.15037593984962408,0.07142857142857142,SEA,-1
1476,FS,Antoine,Winfield Jr,Antoine Winfield Jr,TB,True,0,65,1110,0,21,30,34,1,5,12,46,0,3,1,0,7,0,5,0,0,0,0,15,15,Antoine,Winfield Jr,2903.0,2901.0,5.0,Signed,92.0,0.0,0.0,TB,tier_1,0.0,0.26666666666666666,0.4666666666666667,3.6666666666666665,0.4666666666666667,1.0810810810810811,0.3333333333333333,TB,0
1479,CB,Damarius,McGhee,Damarius McGhee,CIN,True,43,0,909,1,30,30,43,1,5,25,0,0,0,0,0,8,0,1,1,1,0,1,14,6,Damarius,McGhee,2103.0,2101.0,1.0,Signed,72.0,0.0,0.0,CIN,tier_5,0.07142857142857142,0.21428571428571427,0.6428571428571429,5.214285714285714,0.5714285714285714,2.7502750275027505,1.2142857142857142,CIN,0
1499,LOLB,Jeremiah,Alexander,Jeremiah Alexander,NYJ,True,12,30,1014,1,28,39,56,1,5,13,21,0,2,1,0,3,0,17,3,2,7,1,15,15,Jeremiah,Alexander,1050.0,1048.0,17.0,Signed,76.0,0.0,0.0,NYJ,tier_4,0.6666666666666666,0.4666666666666667,0.8666666666666667,5.6,0.2,1.282051282051282,0.6666666666666666,NYJ,5
1500,ROLB,Xavian,Sorey,Xavian Sorey,NYG,True,0,0,1122,0,31,43,51,0,5,7,0,1,0,0,0,4,0,15,8,1,10,0,15,15,Xavian,Sorey,2237.0,2235.0,15.0,Signed,84.0,0.0,0.0,NYG,tier_3,1.2,0.13333333333333333,1.4666666666666666,5.466666666666667,0.26666666666666666,0.6238859180035651,0.2,NYG,2
