Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,RUSHYARDS,PASSYARDS,RECEIVEDROPS,RUSHYARDSAFTER1STHIT,RECEIVEYARDS,RECEIVELONGEST,DOWNSPLAYED,RECEIVEYARDSAFTER,STAT_KEEP,PASSCOMPLETED,RUSHATTEMPTS,PASSATTEMPTS,PASSINTS,RECEIVECATCHES,FIRSTDOWNS,RUSH20YARDRUNS,SEAS_YEAR,RUSHLONGEST,PASSLONGEST,RUSHBROKENTACKLES,4QCOMEBACKS,GAMERATING,PASSSACKED,PASSTDS,RECEIVETDS,GAMESPLAYED,GAMESSTARTED,RUSHFUMBLES,YEARBYYEARTEAMINDEX,RUSHTDS,FirstName_y,LastName_y,Row Excel,Row Editor,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,ScrimmageYardsPerGame,ScrimmageTDsPerGame,TeamName_y,SkillPointOff
1852,WR,Donovan,Peoples-Jones,Donovan Peoples-Jones,DAL,12,-16384,0,-4096,911,-128,923,-4096,False,0,0,0,0,0,0,0,5,-128,-128,0,0,0,0,0,7,15,0,0,10,0,Donovan,Peoples-Jones,2065.0,2063.0,10.0,Signed,73.0,0.0,0.0,DAL,tier_5,61.53333333333333,0.4666666666666667,DAL,10.0
1853,HB,Richard,Young,Richard Young,JAX,458,-16384,0,-4096,239,-128,518,-4096,False,0,0,0,0,0,0,0,5,-128,-128,0,0,0,0,0,0,15,0,0,16,1,Richard,Young,1577.0,1575.0,16.0,Signed,81.0,0.0,0.0,JAX,tier_3,46.46666666666667,0.06666666666666667,JAX,-4.0
1855,WR,Marquise,Brown,Marquise Brown,IND,11,-16384,0,-4096,686,-128,742,-4096,False,0,0,0,0,0,0,0,5,-128,-128,0,0,0,0,0,1,15,0,0,9,0,Marquise,Brown,323.0,321.0,9.0,Signed,76.0,0.0,0.0,IND,tier_4,46.46666666666667,0.06666666666666667,IND,-4.0
1856,FB,Ben,Mason,Ben Mason,SEA,3,-16384,0,-4096,21,-128,413,-4096,False,0,0,0,0,0,0,0,5,-128,-128,0,0,0,0,0,0,15,0,0,27,1,Ben,Mason,1703.0,1701.0,27.0,Signed,71.0,0.0,0.0,SEA,tier_5,1.6,0.06666666666666667,,
3993,TE,Benji,Gosnell,Benji Gosnell,MIA,56,0,1,15,127,21,733,69,True,0,14,0,0,16,0,0,5,19,0,1,0,0,0,0,1,15,4,0,11,0,Benji,Gosnell,3682.0,3680.0,11.0,Signed,66.0,0.0,0.0,MIA,tier_6,12.2,0.06666666666666667,MIA,1.0
3995,TE,Cole,Turner,Cole Turner,NYJ,0,0,0,0,46,14,537,29,True,0,1,0,0,5,0,0,5,0,0,0,0,0,0,0,0,14,1,0,17,1,Cole,Turner,3398.0,3396.0,17.0,Signed,70.0,0.0,0.0,NYJ,tier_5,3.2857142857142856,0.07142857142857142,NYJ,-3.0
3996,TE,Jack,Pedersen,Jack Pedersen,NYJ,0,0,2,0,602,29,1077,287,True,0,0,0,0,50,0,0,5,0,0,3,0,0,0,0,2,15,15,0,17,0,Jack,Pedersen,904.0,902.0,17.0,Signed,76.0,0.0,0.0,NYJ,tier_4,40.13333333333333,0.13333333333333333,NYJ,0.0
3997,QB,Sam,Darnold,Sam Darnold,NYJ,0,7,0,0,0,0,70,0,True,1,0,6,0,0,0,0,5,0,7,0,0,0,0,0,0,15,1,0,17,0,Sam,Darnold,587.0,585.0,17.0,Signed,65.0,0.0,0.0,NYJ,tier_6,0.0,0.0,,
4000,WR,Dyami,Brown,Dyami Brown,WAS,0,0,2,0,573,29,782,197,True,0,0,0,0,45,0,0,5,0,0,1,0,0,0,0,0,13,13,0,25,0,Dyami,Brown,311.0,309.0,25.0,Signed,76.0,0.0,0.0,WAS,tier_4,44.07692307692308,0.0,WAS,-4.0
4001,QB,Jalen,Hurts,Jalen Hurts,WAS,428,2731,0,209,0,0,905,0,True,256,58,445,19,0,0,6,5,51,39,9,0,0,40,14,0,15,15,7,25,4,Jalen,Hurts,1268.0,1266.0,25.0,Signed,83.0,0.0,0.0,WAS,tier_3,28.533333333333335,0.26666666666666666,,
4003,TE,Hayden,Rucci,Hayden Rucci,WAS,0,0,0,0,38,11,265,21,True,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,1,10,2,0,25,0,Hayden,Rucci,2524.0,2522.0,25.0,Signed,66.0,0.0,0.0,WAS,tier_6,3.8,0.1,WAS,0.0
4004,WR,Parker,Washington,Parker Washington,CLE,0,0,0,0,0,0,73,0,True,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,12,2,0,4,0,Parker,Washington,2140.0,2138.0,4.0,Signed,69.0,0.0,0.0,CLE,tier_6,0.0,0.0,CLE,0.0
4007,QB,Sam,Howell,Sam Howell,NO,148,3591,0,0,0,0,981,0,True,321,45,570,19,0,0,0,5,4,63,0,0,0,39,22,0,15,15,5,26,1,Sam,Howell,3310.0,3308.0,26.0,Signed,73.0,0.0,0.0,NO,tier_5,9.866666666666667,0.06666666666666667,,
4015,WR,Mike,Wyman,Mike Wyman,KC,0,0,0,0,0,0,82,0,True,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,14,2,0,8,0,Mike,Wyman,2746.0,2744.0,8.0,Signed,61.0,0.0,0.0,KC,tier_6,0.0,0.0,KC,0.0
4016,WR,Tetairoa,McMillan,Tetairoa McMillan,KC,7,0,1,0,717,26,706,286,True,0,2,0,0,60,0,0,5,4,0,0,0,0,0,0,5,15,15,0,8,0,Tetairoa,McMillan,2758.0,2756.0,8.0,Signed,79.0,0.0,0.0,KC,tier_4,48.266666666666666,0.3333333333333333,KC,0.0
4017,QB,Behren,Morton,Behren Morton,KC,0,0,0,0,0,0,77,0,True,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,15,2,0,8,0,Behren,Morton,1783.0,1781.0,8.0,Signed,66.0,0.0,0.0,KC,tier_6,0.0,0.0,,
4019,TE,Sam,Hart,Sam Hart,KC,16,0,0,0,80,15,626,47,True,0,6,0,0,9,0,0,5,4,0,0,0,0,0,0,0,15,2,0,8,0,Sam,Hart,3703.0,3701.0,8.0,Signed,61.0,0.0,0.0,KC,tier_6,6.4,0.0,KC,0.0
4020,WR,Elijah,Moore,Elijah Moore,NYJ,8,0,0,0,551,24,696,206,True,0,2,0,0,45,0,0,5,4,0,0,0,0,0,0,5,11,11,0,17,0,Elijah,Moore,1856.0,1854.0,17.0,Signed,91.0,0.0,0.0,NYJ,tier_1,50.81818181818182,0.45454545454545453,NYJ,-3.0
4021,WR,Davante,Adams,Davante Adams,NYJ,0,0,0,0,754,29,813,269,True,0,0,0,0,55,0,0,5,0,0,0,0,0,0,0,5,14,14,0,17,0,Davante,Adams,6.0,4.0,17.0,Signed,77.0,0.0,0.0,NYJ,tier_4,53.857142857142854,0.35714285714285715,NYJ,0.0
4022,QB,Matt,Corral,Matt Corral,NYJ,304,3101,0,80,0,0,926,0,True,272,74,464,10,0,0,2,5,40,29,5,0,0,30,18,0,15,15,3,17,2,Matt,Corral,2815.0,2813.0,17.0,Signed,81.0,0.0,0.0,NYJ,tier_3,20.266666666666666,0.13333333333333333,,
4023,TE,Austin,Stonger,Austin Stonger,NYJ,32,0,0,0,5,5,273,3,True,0,12,0,0,1,0,0,5,4,0,0,0,0,0,0,0,15,1,0,17,0,Austin,Stonger,3233.0,3231.0,17.0,Signed,69.0,0.0,0.0,NYJ,tier_6,2.466666666666667,0.0,NYJ,0.0
4025,WR,Kyle,Phillips,Kyle Phillips,NYJ,5,0,0,0,520,25,578,202,True,0,3,0,0,44,0,0,5,4,0,0,0,0,0,0,3,13,13,0,17,0,Kyle,Phillips,3455.0,3453.0,17.0,Signed,75.0,0.0,0.0,NYJ,tier_4,40.38461538461539,0.23076923076923078,NYJ,-2.0
4026,HB,Nick,Chubb,Nick Chubb,CLE,443,0,1,210,14,5,208,17,True,0,90,0,0,3,0,5,5,63,0,7,0,0,0,0,0,14,6,1,4,8,Nick,Chubb,456.0,454.0,4.0,Signed,79.0,0.0,0.0,CLE,tier_4,32.642857142857146,0.5714285714285714,CLE,0.0
4028,WR,Chris,Olave,Chris Olave,GB,3,0,1,0,1234,27,980,467,True,0,1,0,0,95,0,0,5,3,0,0,0,0,0,0,10,15,15,0,19,0,Chris,Olave,3321.0,3319.0,19.0,Signed,93.0,0.0,0.0,GB,tier_1,82.46666666666667,0.6666666666666666,GB,4.0
4030,QB,Preston,Stone,Preston Stone,GB,212,3971,0,70,0,0,974,0,True,333,45,538,18,0,0,2,5,44,29,3,0,0,42,24,0,15,15,8,19,1,Preston,Stone,1415.0,1413.0,19.0,Signed,81.0,0.0,0.0,GB,tier_3,14.133333333333333,0.06666666666666667,,
4033,QB,Devin,Brown,Devin Brown,GB,10,64,0,0,0,0,112,0,True,6,3,13,1,0,0,0,5,4,17,0,0,0,1,0,0,15,2,0,19,0,Devin,Brown,3724.0,3722.0,19.0,Signed,62.0,0.0,0.0,GB,tier_6,0.6666666666666666,0.0,,
4034,WR,Jalen,Reagor,Jalen Reagor,PHI,3,0,9,0,449,49,758,135,True,0,1,0,0,38,0,0,5,3,0,0,0,0,0,0,1,14,14,0,12,0,Jalen,Reagor,2178.0,2176.0,12.0,Signed,93.0,0.0,0.0,PHI,tier_1,32.285714285714285,0.07142857142857142,PHI,-11.0
4036,WR,Brady,Boyd,Brady Boyd,GB,10,0,1,0,130,17,261,53,True,0,3,0,0,12,0,0,5,4,0,0,0,0,0,0,0,15,2,0,19,0,Brady,Boyd,251.0,249.0,19.0,Signed,61.0,0.0,0.0,GB,tier_6,9.333333333333334,0.0,GB,0.0
4037,TE,Darnell,Washington,Darnell Washington,PIT,0,0,1,0,127,19,578,62,True,0,0,0,0,17,0,0,5,0,0,0,0,0,0,0,2,15,2,0,28,0,Darnell,Washington,3704.0,3702.0,28.0,Signed,68.0,0.0,0.0,PIT,tier_6,8.466666666666667,0.13333333333333333,PIT,0.0
4040,QB,Cade,Klubnik,Cade Klubnik,PIT,224,4007,0,42,0,0,1014,0,True,338,58,557,15,0,0,1,5,46,32,1,0,0,37,24,0,15,15,5,28,2,Cade,Klubnik,998.0,996.0,28.0,Signed,84.0,0.0,0.0,PIT,tier_3,14.933333333333334,0.13333333333333333,,
4041,WR,Preston,Williams,Preston Williams,PIT,0,0,0,0,1089,29,927,374,True,0,0,0,0,73,0,0,5,0,0,0,0,0,0,0,2,14,14,0,28,0,Preston,Williams,2857.0,2855.0,28.0,Signed,87.0,0.0,0.0,PIT,tier_2,77.78571428571429,0.14285714285714285,PIT,-3.0
4042,HB,Kyren,Williams,Kyren Williams,PIT,1158,0,3,381,387,20,807,357,True,0,269,0,0,46,0,9,5,67,0,15,0,0,0,0,2,15,15,0,28,8,Kyren,Williams,3404.0,3402.0,28.0,Signed,96.0,0.0,0.0,PIT,tier_0,103.0,0.6666666666666666,PIT,-1.0
4045,WR,CeeDee,Lamb,CeeDee Lamb,DAL,4,0,0,0,758,26,671,245,True,0,1,0,0,57,0,0,5,4,0,0,0,0,0,0,4,11,11,0,10,0,CeeDee,Lamb,1536.0,1534.0,10.0,Signed,91.0,0.0,0.0,DAL,tier_1,69.27272727272727,0.36363636363636365,DAL,1.0
4047,QB,Russell,Wilson,Russell Wilson,MIN,257,3710,0,21,0,0,992,0,True,324,71,472,8,0,0,1,5,24,28,2,0,0,28,30,0,15,15,1,30,2,Russell,Wilson,2896.0,2894.0,30.0,Signed,80.0,0.0,0.0,MIN,tier_3,17.133333333333333,0.13333333333333333,,
4048,QB,Drew,Lock,Drew Lock,PIT,0,4,0,0,0,0,69,0,True,1,0,2,0,0,0,0,5,0,4,0,0,0,0,0,0,15,1,0,28,0,Drew,Lock,1618.0,1616.0,28.0,Signed,64.0,0.0,0.0,PIT,tier_6,0.0,0.0,,
4049,QB,Joe,Burrow,Joe Burrow,CIN,111,3884,0,1,0,0,945,0,True,313,47,486,16,0,0,0,5,5,59,1,0,0,21,26,0,15,15,5,1,1,Joe,Burrow,359.0,357.0,1.0,Signed,95.0,0.0,0.0,CIN,tier_0,7.4,0.06666666666666667,,
4050,WR,Tee,Higgins,Tee Higgins,CIN,24,0,0,0,1092,30,789,415,True,0,8,0,0,80,0,0,5,4,0,0,0,0,0,0,6,15,15,0,1,0,Tee,Higgins,1161.0,1159.0,1.0,Signed,95.0,0.0,0.0,CIN,tier_0,74.4,0.4,CIN,-2.0
4052,HB,J.K.,Dobbins,J.K. Dobbins,MIN,1095,0,1,465,99,27,529,77,True,0,255,0,0,15,0,12,5,67,0,16,0,0,0,0,2,14,14,0,30,6,J.K.,Dobbins,671.0,669.0,30.0,Signed,87.0,0.0,0.0,MIN,tier_2,85.28571428571429,0.5714285714285714,MIN,-1.0
4053,TE,Patrick,Herbert,Patrick Herbert,MIN,0,0,0,0,22,19,120,3,True,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,1,11,1,0,30,0,Patrick,Herbert,111.0,109.0,30.0,Signed,59.0,0.0,0.0,MIN,tier_6,2.0,0.09090909090909091,MIN,0.0
4054,QB,Seth,Henigan,Seth Henigan,MIN,0,0,0,0,0,0,76,0,True,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,15,2,0,30,0,Seth,Henigan,2871.0,2869.0,30.0,Signed,58.0,0.0,0.0,MIN,tier_6,0.0,0.0,,
4055,TE,Moliki,Matavao,Moliki Matavao,MIN,7,0,0,0,116,21,545,83,True,0,2,0,0,13,0,0,5,4,0,0,0,0,0,0,3,14,2,0,30,0,Moliki,Matavao,1242.0,1240.0,30.0,Signed,75.0,0.0,0.0,MIN,tier_4,8.785714285714286,0.21428571428571427,MIN,-6.0
4056,TE,Will,Dissly,Will Dissly,SEA,6,0,3,2,513,26,953,255,True,0,1,0,0,44,0,0,5,6,0,4,0,0,0,0,2,15,15,0,27,0,Will,Dissly,666.0,664.0,27.0,Signed,73.0,0.0,0.0,SEA,tier_5,34.6,0.13333333333333333,SEA,0.0
4057,WR,D.K.,Metcalf,D.K. Metcalf,SEA,0,0,0,0,859,23,926,314,True,0,0,0,0,63,0,0,5,0,0,0,0,0,0,0,4,15,15,0,27,0,D.K.,Metcalf,1795.0,1793.0,27.0,Signed,95.0,0.0,0.0,SEA,tier_0,57.266666666666666,0.26666666666666666,SEA,-6.0
4058,HB,Jovantae,Barnes,Jovantae Barnes,DAL,283,0,0,63,77,13,362,72,True,0,98,0,0,17,0,1,5,52,0,4,0,0,0,0,0,11,10,0,10,1,Jovantae,Barnes,2723.0,2721.0,10.0,Signed,66.0,0.0,0.0,DAL,tier_6,32.72727272727273,0.09090909090909091,DAL,2.0
4059,WR,Chase,Lane,Chase Lane,SEA,12,0,0,7,642,28,491,250,True,0,2,0,0,56,0,0,5,8,0,1,0,0,0,0,5,12,12,1,27,0,Chase,Lane,978.0,976.0,27.0,Signed,73.0,0.0,0.0,SEA,tier_5,54.5,0.4166666666666667,SEA,6.0
4060,HB,Isaiah,Davis,Isaiah Davis,SEA,527,0,0,175,19,7,303,21,True,0,172,0,0,5,0,4,5,71,0,11,0,0,0,0,0,11,11,0,27,7,Isaiah,Davis,397.0,395.0,27.0,Signed,75.0,0.0,0.0,SEA,tier_4,49.63636363636363,0.6363636363636364,SEA,4.0
4061,QB,Ethan,Garbers,Ethan Garbers,SEA,0,0,0,0,0,0,64,0,True,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,14,1,0,27,0,Ethan,Garbers,899.0,897.0,27.0,Signed,62.0,0.0,0.0,SEA,tier_6,0.0,0.0,,
4063,QB,Malachi,Nelson,Malachi Nelson,SEA,416,3552,0,168,0,0,929,0,True,300,72,468,13,0,0,4,5,69,67,8,0,0,43,18,0,15,15,6,27,4,Malachi,Nelson,3587.0,3585.0,27.0,Signed,78.0,0.0,0.0,SEA,tier_4,27.733333333333334,0.26666666666666666,,
4064,QB,Caleb,Williams,Caleb Williams,TEN,203,3567,0,1,0,0,964,0,True,296,67,473,10,0,0,0,5,4,85,0,0,0,24,30,0,15,15,3,29,2,Caleb,Williams,328.0,326.0,29.0,Signed,96.0,0.0,0.0,TEN,tier_0,13.533333333333333,0.13333333333333333,,
4066,TE,Taylor,Thompson,Taylor Thompson,TEN,1,0,1,0,65,10,638,56,True,0,2,0,0,14,0,0,5,3,0,0,0,0,0,0,2,15,3,0,29,0,Taylor,Thompson,651.0,649.0,29.0,Signed,67.0,0.0,0.0,TEN,tier_6,4.4,0.13333333333333333,TEN,0.0
4067,TE,Jude,Wolfe,Jude Wolfe,DAL,-2,0,0,0,23,9,383,15,True,0,1,0,0,6,0,0,5,0,0,0,0,0,0,0,2,15,3,0,10,0,Jude,Wolfe,1482.0,1480.0,10.0,Signed,66.0,0.0,0.0,DAL,tier_6,1.4,0.13333333333333333,DAL,0.0
4069,WR,Dont'e,Thornton,Dont'e Thornton,TEN,0,0,0,0,14,14,89,3,True,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,15,3,0,29,0,Dont'e,Thornton,1802.0,1800.0,29.0,Signed,65.0,0.0,0.0,TEN,tier_6,0.9333333333333333,0.0,TEN,0.0
4070,QB,Walker,Howard,Walker Howard,DET,0,0,0,0,0,0,80,0,True,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,15,2,0,18,0,Walker,Howard,1982.0,1980.0,18.0,Signed,65.0,0.0,0.0,DET,tier_6,0.0,0.0,,
4071,TE,T.J.,Hockenson,T.J. Hockenson,DET,0,0,2,0,752,25,1141,362,True,0,0,0,0,71,0,0,5,0,0,1,0,0,0,0,5,15,15,0,18,0,T.J.,Hockenson,1187.0,1185.0,18.0,Signed,81.0,0.0,0.0,DET,tier_3,50.13333333333333,0.3333333333333333,DET,2.0
4072,TE,Erick,All,Erick All,DET,3,0,0,0,39,8,553,26,True,0,1,0,0,7,0,0,5,3,0,0,0,0,0,0,2,15,2,0,18,0,Erick,All,3205.0,3203.0,18.0,Signed,70.0,0.0,0.0,DET,tier_5,2.8,0.13333333333333333,DET,-2.0
4073,FB,Monte,Pottebaum,Monte Pottebaum,DET,26,0,0,0,4,6,309,5,True,0,9,0,0,3,0,0,5,4,0,1,0,0,0,0,0,15,2,0,18,0,Monte,Pottebaum,2716.0,2714.0,18.0,Signed,75.0,0.0,0.0,DET,tier_4,2.0,0.0,,
4076,QB,Jalen,Milroe,Jalen Milroe,DET,417,3326,0,153,0,0,1035,0,True,297,80,504,16,0,0,3,5,75,29,5,0,0,44,25,0,15,15,7,18,2,Jalen,Milroe,1591.0,1589.0,18.0,Signed,74.0,0.0,0.0,DET,tier_5,27.8,0.13333333333333333,,
4077,FB,Patrick,Ricard,Patrick Ricard,NO,5,0,0,0,8,5,299,8,True,0,3,0,0,2,0,0,5,4,0,0,0,0,0,0,0,15,2,0,26,0,Patrick,Ricard,2210.0,2208.0,26.0,Signed,73.0,0.0,0.0,NO,tier_5,0.8666666666666667,0.0,,
4078,WR,Ayden,Williams,Ayden Williams,NO,8,0,4,0,769,25,891,297,True,0,5,0,0,61,0,0,5,4,0,0,0,0,0,0,5,15,15,0,26,0,Ayden,Williams,1383.0,1381.0,26.0,Signed,79.0,0.0,0.0,NO,tier_4,51.8,0.3333333333333333,NO,0.0
4080,QB,AJ,Duffy,AJ Duffy,NO,0,0,0,0,0,0,53,0,True,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,15,2,0,26,0,AJ,Duffy,3700.0,3698.0,26.0,Signed,61.0,0.0,0.0,NO,tier_6,0.0,0.0,,
4081,TE,Isaiah,Likely,Isaiah Likely,NO,0,0,0,0,79,11,364,55,True,0,0,0,0,14,0,0,5,0,0,1,0,0,0,0,1,14,2,0,26,0,Isaiah,Likely,3440.0,3438.0,26.0,Signed,63.0,0.0,0.0,NO,tier_6,5.642857142857143,0.07142857142857142,NO,0.0
4082,TE,Kyle,Pitts,Kyle Pitts,ATL,0,0,0,0,884,30,1118,403,True,0,0,0,0,71,0,0,5,0,0,5,0,0,0,0,4,15,15,0,13,0,Kyle,Pitts,2113.0,2111.0,13.0,Signed,94.0,0.0,0.0,ATL,tier_1,58.93333333333333,0.26666666666666666,ATL,0.0
4083,WR,Devin,Duvernay,Devin Duvernay,ATL,0,0,2,0,533,22,922,220,True,0,0,0,0,43,0,0,5,0,0,0,0,0,0,0,2,15,15,0,13,0,Devin,Duvernay,712.0,710.0,13.0,Signed,78.0,0.0,0.0,ATL,tier_4,35.53333333333333,0.13333333333333333,ATL,-3.0
4084,WR,Garrett,Wilson,Garrett Wilson,PHI,5,0,6,2,1311,82,853,459,True,0,1,0,0,71,0,0,5,5,0,2,0,0,0,0,10,15,15,0,12,0,Garrett,Wilson,3311.0,3309.0,12.0,Signed,99.0,0.0,0.0,PHI,tier_0,87.73333333333333,0.6666666666666666,PHI,2.0
4085,WR,Jalen,Tolbert,Jalen Tolbert,DAL,-1,0,2,0,544,29,429,192,True,0,1,0,0,33,0,0,5,0,0,0,0,0,0,0,4,12,11,0,10,0,Jalen,Tolbert,3379.0,3377.0,10.0,Signed,72.0,0.0,0.0,DAL,tier_5,45.25,0.3333333333333333,DAL,6.0
4087,TE,Arik,Gilbert,Arik Gilbert,ATL,0,0,0,0,41,9,535,30,True,0,0,0,0,8,0,0,5,0,0,0,0,0,0,0,1,15,2,1,13,0,Arik,Gilbert,363.0,361.0,13.0,Signed,71.0,0.0,0.0,ATL,tier_5,2.7333333333333334,0.06666666666666667,ATL,-3.0
4088,HB,Kenneth,Walker III,Kenneth Walker III,ATL,364,0,1,58,132,18,418,99,True,0,122,0,0,20,0,1,5,21,0,7,0,0,0,0,1,14,7,1,13,1,Kenneth,Walker III,3176.0,3174.0,13.0,Signed,72.0,0.0,0.0,ATL,tier_5,35.42857142857143,0.14285714285714285,ATL,1.0
4091,TE,Rivers,Helms,Rivers Helms,LV,0,0,0,0,27,13,210,15,True,0,0,0,0,4,0,0,5,0,0,1,0,0,0,0,0,15,1,0,22,0,Rivers,Helms,868.0,866.0,22.0,Signed,65.0,0.0,0.0,LV,tier_6,1.8,0.0,LV,0.0
4092,WR,Jalen,Brown,Jalen Brown,LV,6,0,0,0,310,23,333,119,True,0,2,0,0,29,0,0,5,3,0,0,0,0,0,0,3,15,1,0,22,0,Jalen,Brown,3731.0,3729.0,22.0,Signed,72.0,1.0,0.0,LV,tier_5,21.066666666666666,0.2,LV,0.0
4093,QB,Trevor,Lawrence,Trevor Lawrence,JAX,376,3274,0,101,0,0,994,0,True,284,85,484,7,0,0,2,5,62,35,6,0,0,26,24,0,15,15,7,16,2,Trevor,Lawrence,1560.0,1558.0,16.0,Signed,84.0,0.0,0.0,JAX,tier_3,25.066666666666666,0.13333333333333333,,
4094,HB,Jonathan,Taylor,Jonathan Taylor,IND,874,0,3,328,374,23,693,284,True,0,218,0,0,39,0,7,5,75,0,18,0,0,0,0,0,13,13,0,9,5,Jonathan,Taylor,2572.0,2570.0,9.0,Signed,93.0,0.0,0.0,IND,tier_1,96.0,0.38461538461538464,IND,-3.0
4095,HB,Max,Borghi,Max Borghi,IND,299,0,0,90,124,21,455,98,True,0,86,0,0,16,0,2,5,56,0,4,0,0,0,0,1,15,4,0,9,5,Max,Borghi,3434.0,3432.0,9.0,Signed,72.0,0.0,0.0,IND,tier_5,28.2,0.4,IND,3.0
4096,WR,DeVonta,Smith,DeVonta Smith,IND,2,0,0,0,928,31,954,333,True,0,2,0,0,73,0,0,5,3,0,1,0,0,0,0,5,15,15,0,9,0,DeVonta,Smith,2422.0,2420.0,9.0,Signed,93.0,0.0,0.0,IND,tier_1,62.0,0.3333333333333333,IND,-2.0
4097,TE,Thomas,Fidone,Thomas Fidone,IND,0,0,4,0,433,26,1011,218,True,0,0,0,0,41,0,0,5,0,0,2,0,0,0,0,3,14,14,0,9,0,Thomas,Fidone,1962.0,1960.0,9.0,Signed,84.0,0.0,0.0,IND,tier_3,30.928571428571427,0.21428571428571427,IND,-4.0
4099,TE,Keon,Zipperer,Keon Zipperer,IND,8,0,0,0,3,4,172,-8,True,0,2,0,0,2,0,0,5,4,0,0,0,0,0,0,0,15,2,0,9,0,Keon,Zipperer,3061.0,3059.0,9.0,Signed,58.0,0.0,0.0,IND,tier_6,0.7333333333333333,0.0,IND,0.0
4100,QB,Malik,Willis,Malik Willis,IND,322,2523,0,93,0,0,678,0,True,215,63,350,14,0,0,3,5,39,45,5,0,0,20,13,0,11,11,3,9,4,Malik,Willis,3358.0,3356.0,9.0,Signed,78.0,0.0,0.0,IND,tier_4,29.272727272727273,0.36363636363636365,,
4103,TE,Donovan,Green,Donovan Green,IND,12,0,1,0,168,16,557,105,True,0,3,0,0,18,0,0,5,4,0,0,0,0,0,0,0,15,3,0,9,0,Donovan,Green,1965.0,1963.0,9.0,Signed,69.0,0.0,0.0,IND,tier_6,12.0,0.0,IND,1.0
4104,QB,Brian,Plummer,Brian Plummer,IND,22,1094,0,0,0,0,322,0,True,97,8,163,6,0,0,0,5,4,28,0,0,0,18,6,0,14,5,2,9,0,Brian,Plummer,1069.0,1067.0,9.0,Signed,64.0,0.0,0.0,IND,tier_6,1.5714285714285714,0.0,,
4105,FB,John,Chenal,John Chenal,GB,9,0,0,0,21,9,304,21,True,0,3,0,0,5,0,0,5,4,0,0,0,0,0,0,0,15,2,0,19,1,John,Chenal,3742.0,3740.0,19.0,Signed,68.0,0.0,0.0,GB,tier_6,2.0,0.06666666666666667,,
4107,HB,Justice,Haynes,Justice Haynes,GB,591,0,0,60,291,25,603,215,True,0,194,0,0,33,0,2,5,41,0,2,0,0,0,0,2,11,11,0,19,3,Justice,Haynes,2726.0,2724.0,19.0,Signed,81.0,0.0,0.0,GB,tier_3,80.18181818181819,0.45454545454545453,GB,1.0
4108,TE,Charlie,Kolar,Charlie Kolar,GB,0,0,0,0,128,17,432,63,True,0,0,0,0,14,0,0,5,0,0,0,0,0,0,0,1,15,3,0,19,0,Charlie,Kolar,3423.0,3421.0,19.0,Signed,65.0,0.0,0.0,GB,tier_6,8.533333333333333,0.06666666666666667,GB,0.0
4109,TE,Tommy,Hudson,Tommy Hudson,GB,0,0,0,0,12,8,138,10,True,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,15,2,0,19,0,Tommy,Hudson,3028.0,3026.0,19.0,Signed,65.0,0.0,0.0,GB,tier_6,0.8,0.0,GB,0.0
4110,TE,George,Kittle,George Kittle,SF,0,0,3,0,698,25,1095,327,True,0,0,0,0,64,0,0,5,0,0,4,0,0,0,0,7,15,15,0,14,0,George,Kittle,1511.0,1509.0,14.0,Signed,75.0,0.0,0.0,SF,tier_4,46.53333333333333,0.4666666666666667,SF,4.0
4111,QB,Trey,Lance,Trey Lance,SF,269,3850,0,36,0,0,1012,0,True,339,74,530,12,0,0,1,5,30,27,3,0,0,42,27,0,15,15,7,14,1,Trey,Lance,1543.0,1541.0,14.0,Signed,81.0,0.0,0.0,SF,tier_3,17.933333333333334,0.06666666666666667,,
4112,WR,Darnell,Mooney,Darnell Mooney,SF,0,0,1,0,811,27,924,309,True,0,0,0,0,64,0,0,5,0,0,0,0,0,0,0,6,15,15,0,14,0,Darnell,Mooney,1847.0,1845.0,14.0,Signed,79.0,0.0,0.0,SF,tier_4,54.06666666666667,0.4,SF,0.0
4113,WR,Emeka,Egubka,Emeka Egubka,SF,0,0,0,0,972,26,914,369,True,0,0,0,0,72,0,0,5,0,0,0,0,0,0,0,5,14,14,0,14,0,Emeka,Egubka,2784.0,2782.0,14.0,Signed,81.0,0.0,0.0,SF,tier_3,69.42857142857143,0.35714285714285715,SF,4.0
