Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,GAMESSTARTED,OLINEPANCAKES,OLINESACKSALLOWED,DOWNSPLAYED,STAT_KEEP,GAMESPLAYED,YEARBYYEARTEAMINDEX,GAMERATING,SEAS_YEAR,FirstName_y,LastName_y,Row Excel,Row Editor,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,SacksPer1000Snaps,TeamName_y,SkillPointOL
1505,RT,Isaiah,Wilson,Isaiah Wilson,DEN,10,0,6,815,False,14,3,0,4,Isaiah,Wilson,2889.0,2887.0,3.0,Signed,68.0,0.0,0.0,DEN,tier_6,7.361963190184049,DEN,1
1506,LG,Joe,Thuney,Joe Thuney,DEN,13,0,3,1003,False,13,3,0,4,Joe,Thuney,2631.0,2629.0,3.0,Signed,79.0,0.0,0.0,DEN,tier_4,2.991026919242273,DEN,4
1507,LT,Jordan,Mailata,Jordan Mailata,DEN,15,0,13,1055,False,15,3,0,4,Jordan,Mailata,1677.0,1675.0,3.0,Signed,77.0,0.0,0.0,DEN,tier_4,12.322274881516588,DEN,-2
1510,C,Bradley,Bozeman,Bradley Bozeman,DEN,15,0,5,1112,False,15,3,0,4,Bradley,Bozeman,259.0,257.0,3.0,Signed,69.0,0.0,0.0,DEN,tier_6,4.496402877697841,DEN,-2
1512,RG,Quinn,Meinerz,Quinn Meinerz,DEN,15,0,3,1115,False,15,3,0,4,Quinn,Meinerz,1788.0,1786.0,3.0,Signed,80.0,0.0,0.0,DEN,tier_3,2.690582959641256,DEN,-1
1514,LT,Joe,Alt,Joe Alt,LV,6,0,10,455,False,15,22,0,4,Joe,Alt,739.0,737.0,22.0,Signed,77.0,0.0,0.0,LV,tier_4,21.978021978021978,LV,-7
1515,C,Josh,Myers,Josh Myers,LV,15,0,6,1111,False,15,22,0,4,Josh,Myers,1909.0,1907.0,22.0,Signed,69.0,0.0,0.0,LV,tier_6,5.4005400540054005,LV,-2
1516,RT,Tyler,Smith,Tyler Smith,LV,15,0,17,1145,False,15,22,0,4,Tyler,Smith,36.0,34.0,22.0,Signed,60.0,0.0,0.0,LV,tier_6,14.847161572052402,LV,-2
1518,C,Rafiti,Ghirmai,Rafiti Ghirmai,HOU,15,0,3,978,False,15,31,0,4,Rafiti,Ghirmai,3218.0,3216.0,31.0,Signed,76.0,0.0,0.0,HOU,tier_4,3.067484662576687,HOU,-1
1519,LG,Curtis,Dunlap Jr.,Curtis Dunlap Jr.,HOU,14,0,3,969,False,14,31,0,4,Curtis,Dunlap Jr.,3271.0,3269.0,31.0,Signed,78.0,0.0,0.0,HOU,tier_4,3.0959752321981426,HOU,1
1521,LT,Laremy,Tunsil,Laremy Tunsil,HOU,14,0,4,986,False,14,31,0,4,Laremy,Tunsil,2673.0,2671.0,31.0,Signed,82.0,0.0,0.0,HOU,tier_3,4.056795131845842,HOU,7
1524,LT,Broderick,Jones,Broderick Jones,JAX,15,0,11,999,False,15,16,0,4,Broderick,Jones,1255.0,1253.0,16.0,Signed,74.0,0.0,0.0,JAX,tier_5,11.01101101101101,JAX,1
1525,LG,Andrew,Norwell,Andrew Norwell,JAX,15,0,5,1057,False,15,16,0,4,Andrew,Norwell,1959.0,1957.0,16.0,Signed,70.0,0.0,0.0,JAX,tier_5,4.7303689687795645,JAX,2
1529,C,Kendrick,Green,Kendrick Green,PIT,15,0,3,1087,False,15,28,0,4,Kendrick,Green,1002.0,1000.0,28.0,Signed,78.0,0.0,0.0,PIT,tier_4,2.7598896044158234,PIT,-1
1530,RG,Trai,Turner,Trai Turner,PIT,13,0,0,857,False,13,28,0,4,Trai,Turner,2681.0,2679.0,28.0,Signed,72.0,0.0,0.0,PIT,tier_5,0.0,PIT,10
1533,C,Drake,Metcalf,Drake Metcalf,NYJ,12,0,1,865,False,12,17,0,4,Drake,Metcalf,2817.0,2815.0,17.0,Signed,68.0,0.0,0.0,NYJ,tier_6,1.1560693641618498,NYJ,6
1535,RG,Cade,Mays,Cade Mays,NYJ,14,0,0,1001,False,14,17,0,4,Cade,Mays,3367.0,3365.0,17.0,Signed,67.0,0.0,0.0,NYJ,tier_6,0.0,NYJ,12
1536,LG,Alijah,Vera-Tucker,Alijah Vera-Tucker,NYJ,15,0,15,1148,False,15,17,0,4,Alijah,Vera-Tucker,2708.0,2706.0,17.0,Signed,80.0,0.0,0.0,NYJ,tier_3,13.066202090592334,NYJ,-7
1537,LT,Mekhi,Becton,Mekhi Becton,NYJ,15,1,10,1052,False,15,17,0,4,Mekhi,Becton,172.0,170.0,17.0,Signed,91.0,0.0,0.0,NYJ,tier_1,9.505703422053232,NYJ,-1
1546,LT,Ronnie,Stanley,Ronnie Stanley,NO,15,0,14,984,False,15,26,0,4,Ronnie,Stanley,2492.0,2490.0,26.0,Signed,88.0,0.0,0.0,NO,tier_2,14.227642276422763,NO,-4
1550,RG,Emil,Ekiyor Jr.,Emil Ekiyor Jr.,MIN,14,0,0,1005,False,14,30,0,4,Emil,Ekiyor Jr.,3411.0,3409.0,30.0,Signed,84.0,0.0,0.0,MIN,tier_3,0.0,MIN,7
1551,LT,Christian,Darrisaw,Christian Darrisaw,MIN,15,0,11,1108,False,15,30,0,4,Christian,Darrisaw,588.0,586.0,30.0,Signed,79.0,0.0,0.0,MIN,tier_4,9.927797833935019,MIN,1
1552,C,Garrett,Bradbury,Garrett Bradbury,MIN,15,0,2,1059,False,15,30,0,4,Garrett,Bradbury,261.0,259.0,30.0,Signed,83.0,0.0,0.0,MIN,tier_3,1.8885741265344667,MIN,1
1553,RT,Brian,O'Neill,Brian O'Neill,MIN,15,0,3,1083,False,15,30,0,4,Brian,O'Neill,2006.0,2004.0,30.0,Signed,87.0,0.0,0.0,MIN,tier_2,2.770083102493075,MIN,5
1554,RT,Lucas,Niang,Lucas Niang,KC,14,0,7,929,False,14,8,0,4,Lucas,Niang,1940.0,1938.0,8.0,Signed,79.0,0.0,0.0,KC,tier_4,7.534983853606028,KC,-2
1555,LT,Orlando,Brown,Orlando Brown,KC,14,0,12,840,False,14,8,0,4,Orlando,Brown,300.0,298.0,8.0,Signed,88.0,0.0,0.0,KC,tier_2,14.285714285714285,KC,-4
1556,C,Bryce,Foster,Bryce Foster,NYG,12,0,1,820,False,13,15,0,4,Bryce,Foster,1466.0,1464.0,15.0,Signed,74.0,0.0,0.0,NYG,tier_5,1.2195121951219512,NYG,5
1557,LT,Greg,Little,Greg Little,PIT,15,0,7,1036,False,15,28,0,4,Greg,Little,1614.0,1612.0,28.0,Signed,79.0,0.0,0.0,PIT,tier_4,6.756756756756757,PIT,4
1558,LG,Ezra,Cleveland,Ezra Cleveland,PIT,13,0,12,887,False,13,28,0,4,Ezra,Cleveland,472.0,470.0,28.0,Signed,77.0,0.0,0.0,PIT,tier_4,13.528748590755354,PIT,-6
1560,RT,Amarius,Mims,Amarius Mims,PIT,15,0,19,1038,False,15,28,0,4,Amarius,Mims,2181.0,2179.0,28.0,Signed,72.0,0.0,0.0,PIT,tier_5,18.304431599229286,PIT,-6
1563,RT,Terence,Steele,Terence Steele,BUF,14,0,11,914,False,14,2,0,4,Terence,Steele,2494.0,2492.0,2.0,Signed,67.0,0.0,0.0,BUF,tier_6,12.035010940919038,BUF,-2
1564,LG,Netane,Muti,Netane Muti,BUF,14,0,6,863,False,14,2,0,4,Netane,Muti,1907.0,1905.0,2.0,Signed,72.0,0.0,0.0,BUF,tier_5,6.952491309385863,BUF,0
1566,LT,Nick,Broeker,Nick Broeker,HOU,15,0,9,1035,False,15,31,0,4,Nick,Broeker,3361.0,3359.0,31.0,Signed,74.0,0.0,0.0,HOU,tier_5,8.695652173913043,HOU,4
1568,RG,Trey,Smith,Trey Smith,KC,14,0,0,912,False,14,8,0,4,Trey,Smith,2453.0,2451.0,8.0,Signed,95.0,0.0,0.0,KC,tier_0,0.0,KC,2
1569,LT,Chukwuma,Okorafor,Chukwuma Okorafor,PHI,15,0,13,881,False,15,12,0,4,Chukwuma,Okorafor,1986.0,1984.0,12.0,Signed,72.0,0.0,0.0,PHI,tier_5,14.755959137343927,PHI,-1
