Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,RUSHYARDS,PASSYARDS,RECEIVEDROPS,RUSHYARDSAFTER1STHIT,RECEIVEYARDS,RECEIVELONGEST,DOWNSPLAYED,RECEIVEYARDSAFTER,STAT_KEEP,PASSCOMPLETED,RUSHATTEMPTS,PASSATTEMPTS,PASSINTS,RECEIVECATCHES,FIRSTDOWNS,RUSH20YARDRUNS,SEAS_YEAR,RUSHLONGEST,PASSLONGEST,RUSHBROKENTACKLES,4QCOMEBACKS,GAMERATING,PASSSACKED,PASSTDS,RECEIVETDS,GAMESPLAYED,GAMESSTARTED,RUSHFUMBLES,YEARBYYEARTEAMINDEX,RUSHTDS,FirstName_y,LastName_y,Row Excel,Row Editor,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,ScrimmageYardsPerGame,ScrimmageTDsPerGame,TeamName_y,SkillPointOff
1140,QB,Russell,Wilson,Russell Wilson,MIN,244,3127,0,37,0,0,853,0,True,269,61,405,12,0,0,1,4,26,27,3,0,0,21,25,0,13,13,3,30,3,Russell,Wilson,2896.0,2894.0,30.0,Signed,83.0,0.0,0.0,MIN,tier_3,18.76923076923077,0.23076923076923078,,
1162,QB,Derek,Carr,Derek Carr,TB,0,21,0,0,0,0,67,0,True,3,0,7,1,0,0,0,4,0,13,0,0,0,1,0,0,12,2,0,5,0,Derek,Carr,414.0,412.0,5.0,Signed,69.0,0.0,0.0,TB,tier_6,0.0,0.0,,
1177,WR,D.J.,Moore,D.J. Moore,CAR,0,0,0,0,1021,28,945,435,True,0,0,0,0,84,0,0,4,0,0,0,0,0,0,0,9,15,15,0,20,0,D.J.,Moore,1854.0,1852.0,20.0,Signed,96.0,0.0,0.0,CAR,tier_0,68.06666666666666,0.6,CAR,-1.0
1196,HB,Isaiah,Spiller,Isaiah Spiller,NE,640,0,0,246,162,21,518,146,True,0,162,0,0,20,0,6,4,70,0,9,0,0,0,0,0,11,11,0,21,3,Isaiah,Spiller,3349.0,3347.0,21.0,Signed,90.0,0.0,0.0,NE,tier_1,72.9090909090909,0.2727272727272727,NE,-6.0
1212,WR,Justin,Jefferson,Justin Jefferson,LAC,15,0,1,0,871,27,731,331,True,0,5,0,0,64,0,0,4,4,0,0,0,0,0,0,4,11,11,0,7,0,Justin,Jefferson,1338.0,1336.0,7.0,Signed,94.0,0.0,0.0,LAC,tier_1,80.54545454545455,0.36363636363636365,LAC,0.0
1236,TE,Kenny,Yeboah,Kenny Yeboah,NO,0,0,0,0,49,10,417,36,True,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,15,2,0,26,0,Kenny,Yeboah,2957.0,2955.0,26.0,Signed,67.0,0.0,0.0,NO,tier_6,3.2666666666666666,0.0,NO,0.0
1247,HB,Ezekiel,Elliott,Ezekiel Elliott,SEA,322,0,0,85,46,8,233,43,True,0,82,0,0,9,0,2,4,47,0,3,0,0,0,0,0,10,3,0,27,4,Ezekiel,Elliott,753.0,751.0,27.0,Signed,73.0,0.0,0.0,SEA,tier_5,36.8,0.4,SEA,3.0
1284,QB,Kenny,Pickett,Kenny Pickett,ATL,125,3825,0,16,0,0,995,0,True,337,39,523,16,0,0,0,4,20,32,2,0,0,31,29,0,15,15,3,13,2,Kenny,Pickett,3570.0,3568.0,13.0,Signed,88.0,0.0,0.0,ATL,tier_2,8.333333333333334,0.13333333333333333,,
1292,QB,Bryson,Lucero,Bryson Lucero,NO,0,0,0,0,0,0,64,0,True,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15,2,0,26,0,Bryson,Lucero,3728.0,3726.0,26.0,Signed,57.0,0.0,0.0,NO,tier_6,0.0,0.0,,
1293,TE,Moliki,Matavao,Moliki Matavao,MIN,91,0,0,11,168,16,734,124,True,0,33,0,0,21,0,0,4,15,0,1,0,0,0,0,4,15,5,0,30,0,Moliki,Matavao,1242.0,1240.0,30.0,Signed,75.0,0.0,0.0,MIN,tier_4,17.266666666666666,0.26666666666666666,MIN,-4.0
1296,HB,Dalvin,Cook,Dalvin Cook,PIT,222,0,0,100,46,16,379,41,True,0,43,0,0,7,0,3,4,48,0,3,0,0,0,0,0,15,2,1,28,3,Dalvin,Cook,514.0,512.0,28.0,Signed,72.0,0.0,0.0,PIT,tier_5,17.866666666666667,0.2,PIT,0.0
1298,TE,Irv,Smith Jr,Irv Smith Jr,MIN,0,0,1,0,442,24,813,180,True,0,0,0,0,36,0,0,4,0,0,1,0,0,0,0,3,12,12,0,30,0,Irv,Smith Jr,2413.0,2411.0,30.0,Signed,76.0,0.0,0.0,MIN,tier_4,36.833333333333336,0.25,MIN,1.0
1299,WR,Kelvin,Harmon,Kelvin Harmon,MIN,0,0,2,0,834,27,917,300,True,0,3,0,0,62,0,0,4,3,0,0,0,0,0,0,7,15,15,0,30,0,Kelvin,Harmon,1072.0,1070.0,30.0,Signed,82.0,0.0,0.0,MIN,tier_3,55.6,0.4666666666666667,MIN,1.0
1300,WR,Jameson,Williams,Jameson Williams,MIN,4,0,1,0,812,26,915,319,True,0,1,0,0,64,0,0,4,4,0,0,0,0,0,0,4,14,14,0,30,0,Jameson,Williams,3192.0,3190.0,30.0,Signed,89.0,0.0,0.0,MIN,tier_2,58.285714285714285,0.2857142857142857,MIN,-2.0
1303,WR,Theo,Wease,Theo Wease,MIN,0,0,0,0,113,22,231,38,True,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,15,2,0,30,0,Theo,Wease,3227.0,3225.0,30.0,Signed,69.0,0.0,0.0,MIN,tier_6,7.533333333333333,0.0,MIN,0.0
1305,TE,Patrick,Herbert,Patrick Herbert,MIN,21,0,0,0,47,19,353,31,True,0,7,0,0,8,0,0,4,4,0,0,0,0,0,0,2,15,2,0,30,0,Patrick,Herbert,111.0,109.0,30.0,Signed,58.0,0.0,0.0,MIN,tier_6,4.533333333333333,0.13333333333333333,MIN,0.0
1392,HB,D'Andre,Swift,D'Andre Swift,DET,829,0,1,234,241,20,685,218,True,0,237,0,0,34,0,6,4,75,0,9,0,0,0,0,0,14,14,0,18,6,D'Andre,Swift,2548.0,2546.0,18.0,Signed,91.0,0.0,0.0,DET,tier_1,76.42857142857143,0.42857142857142855,DET,-4.0
1436,FB,Jakobi,Buchanan,Jakobi Buchanan,NO,0,0,0,0,0,0,262,0,True,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15,2,0,26,0,Jakobi,Buchanan,3098.0,3096.0,26.0,Signed,67.0,0.0,0.0,NO,tier_6,0.0,0.0,,
1446,TE,Adam,Shaheen,Adam Shaheen,WAS,0,0,0,0,12,7,214,10,True,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,1,15,3,0,25,0,Adam,Shaheen,2351.0,2349.0,25.0,Signed,56.0,0.0,0.0,WAS,tier_6,0.8,0.06666666666666667,WAS,0.0
1447,WR,Brian,Thomas Jr,Brian Thomas Jr,WAS,0,0,0,0,0,0,78,0,True,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15,3,0,25,0,Brian,Thomas Jr,916.0,914.0,25.0,Signed,71.0,0.0,0.0,WAS,tier_5,0.0,0.0,WAS,-2.0
1450,TE,Dylan,Soehner,Dylan Soehner,PHI,0,0,3,0,39,9,383,23,True,0,0,0,0,9,0,0,4,0,0,0,0,0,0,0,0,11,6,0,12,0,Dylan,Soehner,2466.0,2464.0,12.0,Signed,70.0,0.0,0.0,PHI,tier_5,3.5454545454545454,0.0,PHI,-3.0
1454,WR,Dyami,Brown,Dyami Brown,WAS,4,0,1,0,652,27,807,229,True,0,1,0,0,45,0,0,4,4,0,1,0,0,0,0,3,15,15,0,25,0,Dyami,Brown,311.0,309.0,25.0,Signed,81.0,0.0,0.0,WAS,tier_3,43.733333333333334,0.2,WAS,-4.0
1475,TE,Charlie,Kolar,Charlie Kolar,DAL,0,0,0,0,100,17,565,60,True,0,0,0,0,13,0,0,4,0,0,0,0,0,0,0,2,15,3,0,10,0,Charlie,Kolar,3423.0,3421.0,10.0,Signed,65.0,0.0,0.0,DAL,tier_6,6.666666666666667,0.13333333333333333,DAL,0.0
1476,TE,Dalton,Schultz,Dalton Schultz,DAL,0,0,2,0,541,27,990,201,True,0,0,0,0,49,0,0,4,0,0,2,0,0,0,0,7,14,14,0,10,0,Dalton,Schultz,2327.0,2325.0,10.0,Signed,78.0,0.0,0.0,DAL,tier_4,38.642857142857146,0.5,DAL,7.0
1477,TE,Kahale,Warring,Kahale Warring,GB,0,0,0,0,28,8,475,18,True,0,0,0,0,6,0,0,4,0,0,1,0,0,0,0,0,15,3,0,19,0,Kahale,Warring,2753.0,2751.0,19.0,Signed,66.0,0.0,0.0,GB,tier_6,1.8666666666666667,0.0,GB,0.0
1479,FB,Jay,Symonds,Jay Symonds,ARI,35,0,0,0,58,19,386,28,True,0,11,0,0,6,0,0,4,4,0,0,0,0,0,0,0,15,3,0,6,0,Jay,Symonds,1412.0,1410.0,6.0,Signed,80.0,0.0,0.0,ARI,tier_3,6.2,0.0,,
1480,HB,Kenneth,Gainwell,Kenneth Gainwell,GB,485,0,0,234,208,25,272,114,True,0,93,0,0,20,0,4,4,75,0,8,0,0,0,0,1,13,5,2,19,4,Kenneth,Gainwell,896.0,894.0,19.0,Signed,73.0,0.0,0.0,GB,tier_5,53.30769230769231,0.38461538461538464,GB,3.0
1481,QB,Shane,Illingworth,Shane Illingworth,GB,4,62,0,0,0,0,88,0,True,7,1,11,0,0,0,0,4,4,13,0,0,0,2,1,0,14,2,0,19,0,Shane,Illingworth,1179.0,1177.0,19.0,Signed,58.0,0.0,0.0,GB,tier_6,0.2857142857142857,0.0,,
1482,FB,Alfred,Armour,Alfred Armour,GB,4,0,0,0,3,3,303,7,True,0,1,0,0,3,0,0,4,4,0,0,0,0,1,0,0,14,2,0,19,0,Alfred,Armour,1448.0,1446.0,19.0,Signed,64.0,0.0,0.0,GB,tier_6,0.5,0.0,,
1483,TE,Brevin,Jordan,Brevin Jordan,SF,0,0,2,0,90,18,438,40,True,0,0,0,0,10,0,0,4,0,0,0,0,0,0,0,1,15,3,0,14,0,Brevin,Jordan,1441.0,1439.0,14.0,Signed,69.0,0.0,0.0,SF,tier_6,6.0,0.06666666666666667,SF,0.0
1484,HB,Alton,McCaskill,Alton McCaskill,SF,355,0,0,96,26,9,497,24,True,0,97,0,0,4,0,2,4,48,0,3,0,0,0,0,0,15,7,0,14,2,Alton,McCaskill,1199.0,1197.0,14.0,Signed,68.0,0.0,0.0,SF,tier_6,25.4,0.13333333333333333,SF,2.0
1485,FB,Pearse,Migl,Pearse Migl,SEA,6,0,0,0,40,9,290,29,True,0,3,0,0,8,0,0,4,3,0,0,0,0,0,0,0,14,2,0,27,1,Pearse,Migl,2337.0,2335.0,27.0,Signed,69.0,0.0,0.0,SEA,tier_6,3.2857142857142856,0.07142857142857142,,
1486,QB,Graham,Mertz,Graham Mertz,SF,0,0,0,0,0,0,58,0,True,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15,2,0,14,0,Graham,Mertz,608.0,606.0,14.0,Signed,62.0,0.0,0.0,SF,tier_6,0.0,0.0,,
1487,WR,Emeka,Egubka,Emeka Egubka,SF,3,0,0,0,956,25,955,339,True,0,1,0,0,73,0,0,4,3,0,0,0,0,0,0,4,15,15,0,14,0,Emeka,Egubka,2784.0,2782.0,14.0,Signed,81.0,0.0,0.0,SF,tier_3,63.93333333333333,0.26666666666666666,SF,-2.0
1488,WR,Darnell,Mooney,Darnell Mooney,SF,14,0,0,0,714,26,904,260,True,0,4,0,0,55,0,0,4,4,0,0,0,0,0,0,6,15,15,0,14,0,Darnell,Mooney,1847.0,1845.0,14.0,Signed,80.0,0.0,0.0,SF,tier_3,48.53333333333333,0.4,SF,-1.0
1489,WR,Terry,McLaurin,Terry McLaurin,WAS,0,0,0,0,892,26,894,317,True,0,0,0,0,65,0,0,4,0,0,1,0,0,0,0,6,15,15,0,25,0,Terry,McLaurin,1765.0,1763.0,25.0,Signed,87.0,0.0,0.0,WAS,tier_2,59.46666666666667,0.4,WAS,1.0
1490,QB,Jalen,Hurts,Jalen Hurts,WAS,279,2399,0,100,0,0,707,0,True,195,56,336,11,0,0,4,4,38,27,8,0,0,33,13,0,12,12,5,25,4,Jalen,Hurts,1268.0,1266.0,25.0,Signed,79.0,0.0,0.0,WAS,tier_4,23.25,0.3333333333333333,,
1491,HB,Jatarvious,Whitlow,Jatarvious Whitlow,SF,168,0,0,11,129,15,363,112,True,0,66,0,0,21,0,0,4,15,0,2,0,0,0,0,0,14,7,0,14,1,Jatarvious,Whitlow,3557.0,3555.0,14.0,Signed,67.0,0.0,0.0,SF,tier_6,21.214285714285715,0.07142857142857142,SF,0.0
1492,QB,Trey,Lance,Trey Lance,SF,393,3295,0,118,0,0,976,0,True,288,84,470,11,0,0,3,4,51,26,5,0,0,58,20,0,15,15,5,14,3,Trey,Lance,1543.0,1541.0,14.0,Signed,77.0,0.0,0.0,SF,tier_4,26.2,0.2,,
1493,TE,George,Kittle,George Kittle,SF,0,0,3,0,454,18,877,231,True,0,0,0,0,44,0,0,4,0,0,0,0,0,0,0,5,14,14,0,14,0,George,Kittle,1511.0,1509.0,14.0,Signed,79.0,0.0,0.0,SF,tier_4,32.42857142857143,0.35714285714285715,SF,-1.0
1494,TE,Jalen,Williams,Jalen Williams,BUF,0,0,0,0,4,4,155,2,True,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,15,2,0,2,0,Jalen,Williams,746.0,744.0,2.0,Signed,65.0,0.0,0.0,BUF,tier_6,0.26666666666666666,0.0,BUF,0.0
1495,HB,Emmanuel,Henderson,Emmanuel Henderson,BUF,124,0,0,71,41,13,173,42,True,0,31,0,0,6,0,1,4,74,0,2,0,0,0,0,0,15,2,0,2,1,Emmanuel,Henderson,2884.0,2882.0,2.0,Signed,73.0,0.0,0.0,BUF,tier_5,11.0,0.06666666666666667,BUF,-1.0
1496,WR,Chris,Godwin,Chris Godwin,TB,6,0,0,0,761,27,921,278,True,0,3,0,0,60,0,0,4,4,0,0,0,0,0,0,9,14,14,0,5,0,Chris,Godwin,956.0,954.0,5.0,Signed,84.0,0.0,0.0,TB,tier_3,54.785714285714285,0.6428571428571429,TB,1.0
1497,TE,O.J.,Howard,O.J. Howard,TB,0,0,0,0,172,21,677,93,True,0,0,0,0,20,0,0,4,0,0,0,0,0,0,0,1,15,5,0,5,0,O.J.,Howard,1224.0,1222.0,5.0,Signed,73.0,0.0,0.0,TB,tier_5,11.466666666666667,0.06666666666666667,TB,-2.0
1498,HB,MarShawn,Lloyd,MarShawn Lloyd,CAR,83,0,0,0,52,20,133,32,True,0,34,0,0,5,0,0,4,4,0,1,0,0,0,0,0,10,0,0,20,1,MarShawn,Lloyd,825.0,823.0,20.0,Signed,66.0,0.0,0.0,CAR,tier_6,13.5,0.1,CAR,0.0
1501,QB,Harrison,Bailey,Harrison Bailey,CAR,14,67,0,0,0,0,83,0,True,4,4,10,0,0,0,0,4,4,24,0,0,0,0,0,0,15,2,0,20,0,Harrison,Bailey,125.0,123.0,20.0,Signed,60.0,0.0,0.0,CAR,tier_6,0.9333333333333333,0.0,,
1502,TE,Isaac,Rex,Isaac Rex,CAR,0,0,3,0,214,17,814,107,True,0,0,0,0,24,0,0,4,0,0,0,0,0,0,0,3,15,6,0,20,0,Isaac,Rex,1005.0,1003.0,20.0,Signed,63.0,0.0,0.0,CAR,tier_6,14.266666666666667,0.2,CAR,2.0
1504,WR,Jalen,Reagor,Jalen Reagor,PHI,10,0,14,0,1084,83,920,254,True,0,3,0,0,66,0,0,4,4,0,3,0,0,0,0,7,15,15,0,12,0,Jalen,Reagor,2178.0,2176.0,12.0,Signed,92.0,0.0,0.0,PHI,tier_1,72.93333333333334,0.4666666666666667,PHI,1.0
1505,WR,Julian,Fleming,Julian Fleming,CAR,-1,0,0,0,894,27,899,315,True,0,1,0,0,69,0,0,4,0,0,0,0,0,0,0,2,15,15,0,20,0,Julian,Fleming,3286.0,3284.0,20.0,Signed,83.0,0.0,0.0,CAR,tier_3,59.53333333333333,0.13333333333333333,CAR,-4.0
1506,QB,Baker,Mayfield,Baker Mayfield,CAR,198,3675,0,49,0,0,965,0,True,330,51,513,11,0,0,1,4,52,28,1,0,0,41,28,0,15,15,6,20,0,Baker,Mayfield,1716.0,1714.0,20.0,Signed,76.0,0.0,0.0,CAR,tier_4,13.2,0.0,,
1508,WR,Cameron,Brady,Cameron Brady,MIA,0,0,0,0,0,0,41,0,True,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,11,0,Cameron,Brady,564.0,562.0,11.0,Signed,65.0,0.0,0.0,MIA,tier_6,0.0,0.0,MIA,0.0
1509,QB,Peter,Parrish,Peter Parrish,MIA,0,0,0,0,0,0,50,0,True,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14,2,0,11,0,Peter,Parrish,852.0,850.0,11.0,Signed,58.0,0.0,0.0,MIA,tier_6,0.0,0.0,,
1510,TE,Peyton,Hendershot,Peyton Hendershot,MIA,0,0,0,0,35,9,380,25,True,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,15,2,0,11,0,Peyton,Hendershot,3551.0,3549.0,11.0,Signed,60.0,0.0,0.0,MIA,tier_6,2.3333333333333335,0.0,MIA,0.0
1511,TE,T.J.,Hockenson,T.J. Hockenson,DET,0,0,4,0,582,26,952,277,True,0,0,0,0,54,0,0,4,0,0,2,0,0,0,0,2,14,14,0,18,0,T.J.,Hockenson,1187.0,1185.0,18.0,Signed,85.0,0.0,0.0,DET,tier_2,41.57142857142857,0.14285714285714285,DET,-4.0
1512,WR,Mike,Sainristil,Mike Sainristil,MIA,0,0,3,0,448,26,686,161,True,0,0,0,0,45,0,0,4,0,0,0,0,0,0,0,1,15,2,0,11,0,Mike,Sainristil,3093.0,3091.0,11.0,Signed,64.0,0.0,0.0,MIA,tier_6,29.866666666666667,0.06666666666666667,MIA,1.0
1513,WR,Johnny,Wilson,Johnny Wilson,MIA,0,0,0,0,230,22,402,90,True,0,0,0,0,19,0,0,4,0,0,0,0,0,0,0,1,15,15,0,11,0,Johnny,Wilson,3235.0,3233.0,11.0,Signed,69.0,0.0,0.0,MIA,tier_6,15.333333333333334,0.06666666666666667,MIA,0.0
1514,WR,Joseph,Ngata,Joseph Ngata,MIA,14,0,6,0,702,25,947,291,True,0,4,0,0,56,0,0,4,4,0,0,0,0,0,0,5,15,15,0,11,0,Joseph,Ngata,3230.0,3228.0,11.0,Signed,77.0,0.0,0.0,MIA,tier_4,47.733333333333334,0.3333333333333333,MIA,-1.0
1515,QB,Cade,Klubnik,Cade Klubnik,PIT,124,3549,0,0,0,0,959,0,True,290,46,479,15,0,0,0,4,4,29,0,0,0,41,30,0,15,15,3,28,1,Cade,Klubnik,998.0,996.0,28.0,Signed,71.0,0.0,0.0,PIT,tier_5,8.266666666666667,0.06666666666666667,,
1516,QB,Bryce,Young,Bryce Young,NYG,164,2787,0,60,0,0,644,0,True,231,32,362,10,0,0,1,4,29,64,3,0,0,33,20,0,11,11,1,15,1,Bryce,Young,1523.0,1521.0,15.0,Signed,85.0,0.0,0.0,NYG,tier_2,14.909090909090908,0.09090909090909091,,
1517,HB,Kareem,Hunt,Kareem Hunt,MIA,27,0,0,0,26,18,302,5,True,0,14,0,0,3,0,0,4,4,0,0,0,0,0,0,0,15,2,1,11,1,Kareem,Hunt,1254.0,1252.0,11.0,Signed,69.0,0.0,0.0,MIA,tier_6,3.533333333333333,0.06666666666666667,MIA,0.0
1518,HB,Zonovan,Knight,Zonovan Knight,NYG,587,0,0,212,190,20,419,124,True,0,142,0,0,19,0,4,4,81,0,11,0,0,0,0,1,12,12,1,15,2,Zonovan,Knight,3377.0,3375.0,15.0,Signed,90.0,0.0,0.0,NYG,tier_1,64.75,0.25,NYG,-8.0
1519,HB,Jaydon,Blue,Jaydon Blue,NO,562,0,0,122,153,16,499,141,True,0,173,0,0,25,0,2,4,55,0,6,0,0,0,0,3,11,11,0,26,4,Jaydon,Blue,1828.0,1826.0,26.0,Signed,77.0,0.0,0.0,NO,tier_4,65.0,0.6363636363636364,NO,5.0
1520,HB,CJ,Verdel,CJ Verdel,MIA,597,0,0,81,286,24,617,248,True,0,195,0,0,36,0,2,4,46,0,9,0,0,0,0,3,12,12,0,11,4,CJ,Verdel,3446.0,3444.0,11.0,Signed,79.0,0.0,0.0,MIA,tier_4,73.58333333333333,0.5833333333333334,MIA,3.0
1521,QB,Deshaun,Watson,Deshaun Watson,MIA,463,3317,0,163,0,0,1007,0,True,318,94,542,22,0,0,3,4,68,29,4,0,0,23,17,0,15,15,4,11,5,Deshaun,Watson,2765.0,2763.0,11.0,Signed,84.0,0.0,0.0,MIA,tier_3,30.866666666666667,0.3333333333333333,,
1522,HB,Marlon,Mack,Marlon Mack,MIA,344,0,0,56,173,18,446,143,True,0,110,0,0,24,0,1,4,31,0,5,0,0,0,0,0,15,5,0,11,1,Marlon,Mack,1669.0,1667.0,11.0,Signed,74.0,0.0,0.0,MIA,tier_5,34.46666666666667,0.06666666666666667,MIA,1.0
1524,TE,Juwan,Johnson,Juwan Johnson,SEA,0,0,0,0,153,19,605,71,True,0,0,0,0,18,0,0,4,0,0,0,0,0,0,0,3,15,4,0,27,0,Juwan,Johnson,1381.0,1379.0,27.0,Signed,69.0,0.0,0.0,SEA,tier_6,10.2,0.2,SEA,2.0
1525,QB,Sawyer,Robertson,Sawyer Robertson,SEA,0,0,0,0,0,0,57,0,True,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15,2,0,27,0,Sawyer,Robertson,786.0,784.0,27.0,Signed,62.0,0.0,0.0,SEA,tier_6,0.0,0.0,,
1526,WR,Luther,Burden,Luther Burden,SEA,0,0,1,0,109,25,178,31,True,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,1,13,1,0,27,0,Luther,Burden,678.0,676.0,27.0,Signed,70.0,0.0,0.0,SEA,tier_5,8.384615384615385,0.07692307692307693,SEA,-2.0
1527,WR,Auden,Tate,Auden Tate,SEA,7,0,1,0,153,23,265,59,True,0,2,0,0,13,0,0,4,4,0,0,0,0,0,0,2,13,13,0,27,0,Auden,Tate,2559.0,2557.0,27.0,Signed,76.0,0.0,0.0,SEA,tier_4,12.307692307692308,0.15384615384615385,SEA,-5.0
1528,QB,Tua,Tagovailoa,Tua Tagovailoa,SEA,265,3735,0,115,0,0,1008,0,True,328,56,536,12,0,0,2,4,55,30,3,0,0,44,19,0,15,15,7,27,2,Tua,Tagovailoa,2552.0,2550.0,27.0,Signed,73.0,0.0,0.0,SEA,tier_5,17.666666666666668,0.13333333333333333,,
1529,TE,Jace,Sternberger,Jace Sternberger,ATL,0,0,0,0,4,4,165,3,True,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,13,2,0,13,0,Jace,Sternberger,2501.0,2499.0,13.0,Signed,68.0,0.0,0.0,ATL,tier_6,0.3076923076923077,0.0,ATL,0.0
1531,WR,Steven,Sims,Steven Sims,ATL,0,0,0,0,0,0,67,0,True,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,2,0,13,0,Steven,Sims,2388.0,2386.0,13.0,Signed,72.0,0.0,0.0,ATL,tier_5,0.0,0.0,ATL,-2.0
1533,HB,Saquon,Barkley,Saquon Barkley,SEA,752,0,0,187,268,21,594,207,True,0,215,0,0,32,0,5,4,72,0,12,0,0,0,0,0,12,12,1,27,4,Saquon,Barkley,133.0,131.0,27.0,Signed,76.0,0.0,0.0,SEA,tier_4,85.0,0.3333333333333333,SEA,2.0
1534,TE,Cole,Turner,Cole Turner,SEA,0,0,0,0,7,7,298,4,True,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,14,3,0,27,0,Cole,Turner,3398.0,3396.0,27.0,Signed,69.0,0.0,0.0,SEA,tier_6,0.5,0.0,SEA,0.0
1535,HB,Leddie,Brown,Leddie Brown,TEN,4,0,0,0,0,0,148,0,True,0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,15,2,0,29,0,Leddie,Brown,3459.0,3457.0,29.0,Signed,71.0,0.0,0.0,TEN,tier_5,0.26666666666666666,0.0,TEN,-1.0
1536,WR,Treylon,Burks,Treylon Burks,TEN,8,0,0,0,541,27,662,246,True,0,2,0,0,43,0,0,4,4,0,0,0,0,0,0,4,10,10,0,29,0,Treylon,Burks,3329.0,3327.0,29.0,Signed,88.0,0.0,0.0,TEN,tier_2,54.9,0.4,TEN,-2.0
1537,TE,Drew,Sample,Drew Sample,LAR,0,0,2,0,474,24,845,211,True,0,0,0,0,40,0,0,4,0,0,0,0,0,0,0,4,14,14,0,23,0,Drew,Sample,2300.0,2298.0,23.0,Signed,77.0,0.0,0.0,LAR,tier_4,33.857142857142854,0.2857142857142857,LAR,-2.0
1538,TE,Briley,Moore,Briley Moore,TEN,0,0,2,0,390,25,849,161,True,0,0,0,0,34,0,0,4,0,0,2,0,0,0,0,1,13,13,0,29,0,Briley,Moore,1851.0,1849.0,29.0,Signed,75.0,0.0,0.0,TEN,tier_4,30.0,0.07692307692307693,TEN,-5.0
1539,WR,A.J.,Brown,A.J. Brown,TEN,3,0,0,0,853,72,729,336,True,0,2,0,0,58,0,0,4,3,0,2,0,0,0,0,8,14,14,0,29,0,A.J.,Brown,301.0,299.0,29.0,Signed,83.0,0.0,0.0,TEN,tier_3,61.142857142857146,0.5714285714285714,TEN,3.0
1540,QB,Drake,Maye,Drake Maye,ATL,0,0,0,0,0,0,84,0,True,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15,2,0,13,0,Drake,Maye,579.0,577.0,13.0,Signed,62.0,0.0,0.0,ATL,tier_6,0.0,0.0,,
1541,WR,C.J.,Williams,C.J. Williams,ATL,2,0,0,0,261,24,239,94,True,0,2,0,0,21,0,0,4,4,0,0,0,0,0,0,2,13,3,0,13,0,C.J.,Williams,2472.0,2470.0,13.0,Signed,76.0,0.0,0.0,ATL,tier_4,20.23076923076923,0.15384615384615385,ATL,-3.0
1542,WR,Jakobi,Meyers,Jakobi Meyers,ATL,22,0,0,0,749,31,790,270,True,0,6,0,0,58,0,0,4,4,0,0,0,0,0,0,6,14,14,1,13,0,Jakobi,Meyers,1797.0,1795.0,13.0,Signed,79.0,0.0,0.0,ATL,tier_4,55.07142857142857,0.42857142857142855,ATL,2.0
1543,HB,Braelon,Allen,Braelon Allen,ATL,1109,0,1,509,298,20,550,223,True,0,219,0,0,34,0,11,4,77,0,16,0,0,0,0,1,12,12,0,13,7,Braelon,Allen,2947.0,2945.0,13.0,Signed,94.0,0.0,0.0,ATL,tier_1,117.25,0.6666666666666666,ATL,2.0
1546,TE,Arik,Gilbert,Arik Gilbert,ATL,-2,0,0,0,76,21,478,44,True,0,1,0,0,8,0,0,4,0,0,0,0,0,0,0,1,14,2,0,13,0,Arik,Gilbert,363.0,361.0,13.0,Signed,70.0,0.0,0.0,ATL,tier_5,5.285714285714286,0.07142857142857142,ATL,-3.0
1547,WR,Allen,Lazard,Allen Lazard,ATL,0,0,1,0,643,32,590,225,True,0,0,0,0,46,0,0,4,0,0,0,0,0,0,0,4,14,14,0,13,0,Allen,Lazard,1565.0,1563.0,13.0,Signed,74.0,0.0,0.0,ATL,tier_5,45.92857142857143,0.2857142857142857,ATL,2.0
1548,HB,Xazavian,Valladay,Xazavian Valladay,ATL,596,0,0,307,186,26,645,145,True,0,110,0,0,34,0,8,4,63,0,10,0,0,0,0,4,15,4,0,13,4,Xazavian,Valladay,3502.0,3500.0,13.0,Signed,70.0,0.0,0.0,ATL,tier_5,52.13333333333333,0.5333333333333333,ATL,4.0
