Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,GAMESSTARTED,OLINEPANCAKES,OLINESACKSALLOWED,DOWNSPLAYED,STAT_KEEP,GAMESPLAYED,YEARBYYEARTEAMINDEX,GAMERATING,SEAS_YEAR,FirstName_y,LastName_y,PLYR_ASSETNAME,Row Excel,Row Editor,YearsPro,Age,PLYR_DRAFTROUND,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,SacksPer1000Snaps,TeamName_y,SkillPointOL
1234,RG,Hudson,Perroni,Hudson Perroni,NYJ,16,25,4,1138,False,16,17,0,9,Hudson,Perroni,,2251.0,2249.0,5.0,27.0,4.0,17.0,Signed,Normal,73.0,0.0,0.0,NYJ,tier_5,3.51493848857645,NYJ,0
1235,LG,James,Durand,James Durand,NYJ,16,48,8,1118,False,16,17,0,9,James,Durand,,3066.0,3064.0,5.0,28.0,6.0,17.0,Signed,Normal,80.0,0.0,0.0,NYJ,tier_3,7.155635062611807,NYJ,-5
1247,C,Conner,Forristall,Conner Forristall,PHI,8,75,5,633,False,13,12,0,9,Conner,Forristall,ConnerForristall_3363326,1188.0,1186.0,0.0,22.0,63.0,12.0,Signed,Normal,72.0,0.0,0.0,PHI,tier_5,7.898894154818325,PHI,-3
1248,LG,Tyler,Smith,Tyler Smith,CLE,14,51,1,972,False,14,4,0,9,Tyler,Smith,SmithTyler_22445,2617.0,2615.0,11.0,32.0,1.0,4.0,Signed,Superstar,84.0,0.0,0.0,CLE,tier_3,1.02880658436214,CLE,4
1362,RT,Junior,Walton,Junior Walton,CLE,14,63,14,982,False,14,4,0,9,Junior,Walton,JuniorWalton_3163392,1341.0,1339.0,2.0,25.0,63.0,4.0,Signed,Normal,71.0,0.0,0.0,CLE,tier_5,14.256619144602853,CLE,-6
1480,C,Tyler,Linderbaum,Tyler Linderbaum,BAL,16,109,5,1155,False,16,24,0,9,Tyler,Linderbaum,LinderbaumTyler_22274,1729.0,1727.0,11.0,33.0,1.0,24.0,Signed,Star,73.0,0.0,0.0,BAL,tier_5,4.329004329004329,BAL,0
1514,LG,Austin,Gilmore,Austin Gilmore,WAS,7,9,6,512,False,16,25,0,9,Austin,Gilmore,AustinGilmore_30620,1454.0,1452.0,3.0,25.0,6.0,25.0,Signed,Normal,68.0,0.0,0.0,WAS,tier_6,11.71875,WAS,-5
1626,RT,Penei,Sewell,Penei Sewell,SEA,14,65,5,918,False,14,27,0,9,Penei,Sewell,SewellPenei_21540,2513.0,2511.0,12.0,32.0,1.0,27.0,Signed,Superstar,86.0,0.0,0.0,SEA,tier_2,5.446623093681917,SEA,-1
1658,LG,Kelvin,Banks Jr,Kelvin Banks Jr,PHI,12,35,1,918,False,13,12,0,9,Kelvin,Banks Jr,,427.0,425.0,8.0,29.0,1.0,12.0,Signed,Star,69.0,0.0,0.0,PHI,tier_6,1.0893246187363836,PHI,7
1662,LT,Ashton,Beers,Ashton Beers,MIN,14,131,9,965,False,14,30,0,9,Ashton,Beers,,254.0,252.0,6.0,28.0,63.0,30.0,Signed,Normal,76.0,0.0,0.0,MIN,tier_4,9.32642487046632,MIN,2
1666,C,Brayden,Phillips,Brayden Phillips,NYG,5,44,1,442,False,14,15,0,9,Brayden,Phillips,BraydenPhillips_33523,2077.0,2075.0,0.0,22.0,5.0,15.0,Signed,Normal,72.0,0.0,0.0,NYG,tier_5,2.2624434389140275,NYG,3
1672,LG,Knijeah,Harris,Knijeah Harris,BAL,8,16,3,484,False,12,24,0,9,Knijeah,Harris,,2908.0,2906.0,5.0,27.0,1.0,24.0,Signed,Normal,69.0,0.0,0.0,BAL,tier_6,6.198347107438017,BAL,-2
1674,LG,Avery,Gach,Avery Gach,JAX,12,24,4,875,False,12,16,0,9,Avery,Gach,,3530.0,3528.0,4.0,27.0,3.0,16.0,Signed,Superstar,90.0,0.0,0.0,JAX,tier_1,4.571428571428572,JAX,-4
1675,LT,Bryan,McDaniel,Bryan McDaniel,GB,12,103,9,893,False,12,19,0,9,Bryan,McDaniel,BryanMcDaniel_31218,1456.0,1454.0,2.0,24.0,2.0,19.0,Signed,Normal,77.0,0.0,0.0,GB,tier_4,10.078387458006718,GB,-1
1676,LT,Nymir,Franklin,Nymir Franklin,NO,11,82,14,819,False,11,26,0,9,Nymir,Franklin,NymirFranklin_31122,717.0,715.0,2.0,24.0,1.0,26.0,Signed,Star,75.0,0.0,0.0,NO,tier_4,17.094017094017097,NO,-7
1680,LG,Landon,Dickerson,Landon Dickerson,CAR,16,77,4,1237,False,16,20,0,9,Landon,Dickerson,DickersonLandon_21642,703.0,701.0,12.0,34.0,2.0,20.0,Signed,Star,72.0,0.0,0.0,CAR,tier_5,3.2336297493936943,CAR,3
1681,C,Jacob,Gideon,Jacob Gideon,CAR,14,166,3,993,False,14,20,0,9,Jacob,Gideon,,541.0,539.0,8.0,31.0,5.0,20.0,Signed,Normal,71.0,0.0,0.0,CAR,tier_5,3.0211480362537766,CAR,3
1682,RT,Masai,Kalawaia,Masai Kalawaia,CAR,11,23,4,830,False,11,20,0,9,Masai,Kalawaia,MasaiKalawaia_30525,3634.0,3632.0,3.0,24.0,5.0,20.0,Signed,Normal,76.0,0.0,0.0,CAR,tier_4,4.819277108433735,CAR,2
1683,LT,Daymond,McCleod,Daymond McCleod,CAR,11,151,8,977,False,16,20,0,9,Daymond,McCleod,DaymondMcCleod_30132,317.0,315.0,3.0,26.0,1.0,20.0,Signed,Normal,73.0,0.0,0.0,CAR,tier_5,8.18833162743091,CAR,3
1684,RG,Jordan,Tonga,Jordan Tonga,CAR,16,23,1,1317,False,16,20,0,9,Jordan,Tonga,JordanTonga_2963427,1740.0,1738.0,4.0,26.0,63.0,20.0,Signed,Normal,81.0,0.0,0.0,CAR,tier_3,0.7593014426727411,CAR,8
1686,LT,Armon,McQueen,Armon McQueen,TB,6,33,5,421,False,11,5,0,9,Armon,McQueen,ArmonMcQueen_3263395,2764.0,2762.0,1.0,23.0,63.0,5.0,Signed,Normal,66.0,0.0,0.0,TB,tier_6,11.876484560570072,TB,1
1699,C,Tyler,Holliday,Tyler Holliday,LAR,16,146,2,1176,False,16,23,0,9,Tyler,Holliday,TylerHolliday_3038,3101.0,3099.0,3.0,25.0,3.0,23.0,Signed,Star,86.0,0.0,0.0,LAR,tier_2,1.7006802721088434,LAR,2
1700,LG,Sione,Auva'a,Sione Auva'a,LAR,16,38,5,1099,False,16,23,0,9,Sione,Auva'a,,1873.0,1871.0,3.0,24.0,1.0,23.0,Signed,Normal,73.0,0.0,0.0,LAR,tier_5,4.549590536851683,LAR,0
1701,RT,Immanuel,Iheanacho,Immanuel Iheanacho,LAR,16,30,2,1093,False,16,23,0,9,Immanuel,Iheanacho,,2082.0,2080.0,4.0,25.0,1.0,23.0,Signed,Normal,79.0,0.0,0.0,LAR,tier_4,1.8298261665141813,LAR,10
1702,RG,Mitch,Carrington,Mitch Carrington,LAR,8,18,1,525,False,12,23,0,9,Mitch,Carrington,MitchCarrington_32615,1850.0,1848.0,1.0,23.0,6.0,23.0,Signed,Normal,64.0,0.0,0.0,LAR,tier_6,1.9047619047619047,LAR,7
1703,RT,Mackey,Maillho,Mackey Maillho,TB,14,16,4,965,False,14,5,0,9,Mackey,Maillho,,1439.0,1437.0,7.0,30.0,6.0,5.0,Signed,Normal,80.0,0.0,0.0,TB,tier_3,4.1450777202072535,TB,1
1704,C,Andy,Chambers,Andy Chambers,TB,13,69,5,831,False,14,5,0,9,Andy,Chambers,AndyChambers_3333,75.0,73.0,0.0,23.0,3.0,5.0,Signed,Star,75.0,0.0,0.0,TB,tier_4,6.016847172081829,TB,-4
1705,RG,Nolan,Robbins,Nolan Robbins,TB,13,10,4,832,False,13,5,0,9,Nolan,Robbins,NolanRobbins_32211,863.0,861.0,1.0,22.0,2.0,5.0,Signed,Normal,75.0,0.0,0.0,TB,tier_4,4.807692307692308,TB,-4
1714,C,Jonathan,Crawford,Jonathan Crawford,MIA,12,113,5,856,False,12,11,0,9,Jonathan,Crawford,JonathanCrawford_32327,1128.0,1126.0,1.0,23.0,3.0,11.0,Signed,Star,82.0,0.0,0.0,MIA,tier_3,5.841121495327102,MIA,-2
1730,LG,Ryder,Lucas,Ryder Lucas,CIN,16,28,3,1126,False,16,1,0,9,Ryder,Lucas,RyderLucas_32432,1416.0,1414.0,1.0,23.0,4.0,1.0,Signed,Normal,75.0,0.0,0.0,CIN,tier_4,2.664298401420959,CIN,2
1732,C,Jacob,Boyd,Jacob Boyd,CIN,12,77,1,833,False,16,1,0,9,Jacob,Boyd,JacobBoyd_3163381,1556.0,1554.0,2.0,24.0,63.0,1.0,Signed,Normal,62.0,0.0,0.0,CIN,tier_6,1.2004801920768307,CIN,7
1734,LT,Quincey,Carmichael,Quincey Carmichael,CIN,10,97,4,700,False,10,1,0,9,Quincey,Carmichael,QuinceyCarmichael_30632,1954.0,1952.0,3.0,26.0,6.0,1.0,Signed,Normal,82.0,0.0,0.0,CIN,tier_3,5.714285714285714,CIN,4
1735,LG,Lamar,Brown,Lamar Brown,CIN,14,60,3,1074,False,14,1,0,9,Lamar,Brown,LamarBrown_29117,204.0,202.0,4.0,25.0,1.0,1.0,Signed,Normal,83.0,0.0,0.0,CIN,tier_3,2.793296089385475,CIN,1
1736,RT,Samson,Okunlola,Samson Okunlola,CIN,14,48,3,991,False,14,1,0,9,Samson,Okunlola,,3567.0,3565.0,5.0,27.0,1.0,1.0,Signed,Superstar,93.0,0.0,0.0,CIN,tier_1,3.0272452068617555,CIN,1
1739,C,Dillon,Tyson,Dillon Tyson,DET,9,47,3,630,False,15,18,0,9,Dillon,Tyson,DillonTyson_33713,112.0,110.0,0.0,22.0,7.0,18.0,Signed,Normal,70.0,0.0,0.0,DET,tier_5,4.761904761904763,DET,0
1740,LT,Andrew,Thomas,Andrew Thomas,LAR,16,192,6,1046,False,16,23,0,9,Andrew,Thomas,ThomasAndrew_20964,2770.0,2768.0,13.0,34.0,1.0,23.0,Signed,Star,82.0,0.0,0.0,LAR,tier_3,5.736137667304016,LAR,4
1741,RT,Josh,Parks,Josh Parks,NO,13,21,8,969,False,16,26,0,9,Josh,Parks,JoshParks_3133,1352.0,1350.0,2.0,23.0,3.0,26.0,Signed,Normal,71.0,0.0,0.0,NO,tier_5,8.255933952528379,NO,0
1742,C,Sedrick,Van Pran,Sedrick Van Pran,JAX,12,87,4,702,False,12,16,0,9,Sedrick,Van Pran,,3256.0,3254.0,9.0,31.0,2.0,16.0,Signed,Star,78.0,0.0,0.0,JAX,tier_4,5.698005698005698,JAX,-1
1744,LG,Steven,Stogner,Steven Stogner,MIA,15,24,1,1162,False,16,11,0,9,Steven,Stogner,StevenStogner_3239,1031.0,1029.0,1.0,24.0,3.0,11.0,Signed,Normal,74.0,0.0,0.0,MIA,tier_5,0.8605851979345955,MIA,12
1747,RG,Quinci,Ferguson,Quinci Ferguson,CHI,14,31,1,988,False,14,0,0,9,Quinci,Ferguson,QuinciFerguson_30429,3012.0,3010.0,3.0,25.0,4.0,0.0,Signed,Normal,82.0,0.0,0.0,CHI,tier_3,1.0121457489878543,CHI,4
1751,C,Ezra,Dotson-Oyetade,Ezra Dotson-Oyetade,WAS,15,84,6,1076,False,15,25,0,9,Ezra,Dotson-Oyetade,,1722.0,1720.0,7.0,30.0,2.0,25.0,Signed,Star,76.0,0.0,0.0,WAS,tier_4,5.5762081784386615,WAS,-1
2710,LG,Ben,Christman,Ben Christman,ARI,16,40,2,1163,False,16,6,0,9,Ben,Christman,,2139.0,2137.0,7.0,30.0,2.0,6.0,Signed,Superstar,92.0,0.0,0.0,ARI,tier_1,1.7196904557179709,ARI,1
2711,LT,Quentin,Weber,Quentin Weber,ARI,13,89,3,875,False,13,6,0,9,Quentin,Weber,QuentinWeber_30110,268.0,266.0,3.0,25.0,1.0,6.0,Signed,Star,75.0,0.0,0.0,ARI,tier_4,3.4285714285714284,ARI,10
2786,RT,Carter,Dempsey,Carter Dempsey,ARI,13,29,7,851,False,16,6,0,9,Carter,Dempsey,CarterDempsey_3319,1323.0,1321.0,0.0,23.0,1.0,6.0,Signed,Normal,74.0,0.0,0.0,ARI,tier_5,8.225616921269095,ARI,0
2787,RG,Glen,Childress,Glen Childress,DET,16,19,5,1066,False,16,18,0,9,Glen,Childress,GlenChildress_3163357,1879.0,1877.0,2.0,23.0,63.0,18.0,Signed,Normal,72.0,0.0,0.0,DET,tier_5,4.690431519699813,DET,-3
2788,LG,Rylan,Harrell,Rylan Harrell,DET,12,25,3,771,False,12,18,0,9,Rylan,Harrell,RylanHarrell_30427,539.0,537.0,3.0,26.0,4.0,18.0,Signed,Star,79.0,0.0,0.0,DET,tier_4,3.8910505836575875,DET,2
2810,RT,Francis,Mauigoa,Francis Mauigoa,JAX,16,32,3,1126,False,16,16,0,9,Francis,Mauigoa,,987.0,985.0,7.0,28.0,1.0,16.0,Signed,Star,76.0,0.0,0.0,JAX,tier_4,2.664298401420959,JAX,5
2811,LT,Jackson,Cantwell,Jackson Cantwell,JAX,12,121,4,773,False,12,16,0,9,Jackson,Cantwell,JacksonCantwell_2917,2277.0,2275.0,4.0,25.0,1.0,16.0,Signed,Superstar,90.0,0.0,0.0,JAX,tier_1,5.17464424320828,JAX,1
2815,LT,Donnell,Derby,Donnell Derby,BUF,16,122,7,1143,False,16,2,0,9,Donnell,Derby,DonnellDerby_3318,560.0,558.0,0.0,22.0,1.0,2.0,Signed,Normal,75.0,0.0,0.0,BUF,tier_4,6.124234470691163,BUF,2
2859,LG,Chris,Selvie,Chris Selvie,SEA,13,18,10,896,False,14,27,0,9,Chris,Selvie,ChrisSelvie_33521,3559.0,3557.0,0.0,22.0,5.0,27.0,Signed,Normal,68.0,0.0,0.0,SEA,tier_6,11.160714285714286,SEA,-5
2861,RT,Travis,Calloway,Travis Calloway,SEA,9,21,3,659,False,13,27,0,9,Travis,Calloway,TravisCalloway_32533,1663.0,1661.0,1.0,23.0,5.0,27.0,Signed,Normal,73.0,0.0,0.0,SEA,tier_5,4.552352048558422,SEA,3
2863,LT,Chauncey,Posey,Chauncey Posey,SEA,5,53,5,530,False,16,27,0,9,Chauncey,Posey,ChaunceyPosey_31332,915.0,913.0,2.0,24.0,3.0,27.0,Signed,Normal,69.0,0.0,0.0,SEA,tier_6,9.433962264150942,SEA,4
2864,RG,Mike,Milner,Mike Milner,SEA,16,25,9,1141,False,16,27,0,9,Mike,Milner,MikeMilner_31317,2803.0,2801.0,2.0,23.0,3.0,27.0,Signed,Normal,78.0,0.0,0.0,SEA,tier_4,7.887817703768623,SEA,-7
2898,RT,Guerby,Lambert,Guerby Lambert,MIA,7,10,7,510,False,16,11,0,9,Guerby,Lambert,,1196.0,1194.0,5.0,28.0,2.0,11.0,Signed,Normal,70.0,0.0,0.0,MIA,tier_5,13.72549019607843,MIA,-6
2939,RG,E.J.,Harris,E.J. Harris,NYG,15,34,3,1039,False,15,15,0,9,E.J.,Harris,,1393.0,1391.0,6.0,29.0,4.0,15.0,Signed,Star,73.0,0.0,0.0,NYG,tier_5,2.8873917228103942,NYG,3
3029,LG,Mario,Nash Jr,Mario Nash Jr,ATL,16,34,5,1182,False,16,13,0,9,Mario,Nash Jr,MarioNash Jr_29431,2136.0,2134.0,4.0,27.0,4.0,13.0,Signed,Normal,82.0,0.0,0.0,ATL,tier_3,4.230118443316413,ATL,-2
3057,RG,Trey,Smith,Trey Smith,TEN,13,24,4,930,False,13,29,0,9,Trey,Smith,SmithTrey_21648,2615.0,2613.0,12.0,34.0,6.0,29.0,Signed,Star,73.0,0.0,0.0,TEN,tier_5,4.301075268817204,TEN,0
3058,LT,David,Sanders Jr,David Sanders Jr,TEN,16,145,14,1156,False,16,29,0,9,David,Sanders Jr,,3573.0,3571.0,5.0,26.0,1.0,29.0,Signed,Star,70.0,0.0,0.0,TEN,tier_5,12.110726643598616,TEN,-3
3059,LT,Michael,Yates,Michael Yates,MIA,16,166,19,1207,False,16,11,0,9,Michael,Yates,MichaelYates_30226,2314.0,2312.0,3.0,24.0,2.0,11.0,Signed,Normal,77.0,0.0,0.0,MIA,tier_4,15.741507870753937,MIA,-7
3105,LG,Ty'quan,Maye,Ty'quan Maye,KC,13,41,6,906,False,13,8,0,9,Ty'quan,Maye,Ty'quanMaye_30533,673.0,671.0,3.0,26.0,5.0,8.0,Signed,Normal,76.0,0.0,0.0,KC,tier_4,6.622516556291391,KC,-4
3106,RT,Logan,Taylor,Logan Taylor,KC,16,37,6,1059,False,16,8,0,9,Logan,Taylor,,229.0,227.0,7.0,30.0,2.0,8.0,Signed,Superstar,95.0,0.0,0.0,KC,tier_0,5.6657223796034,KC,-3
3107,RG,Andrew,Boatwright,Andrew Boatwright,BAL,12,27,5,801,False,12,24,0,9,Andrew,Boatwright,AndrewBoatwright_33223,208.0,206.0,0.0,21.0,2.0,24.0,Signed,Normal,73.0,0.0,0.0,BAL,tier_5,6.242197253433208,BAL,-6
3108,LT,Abdul,Clement,Abdul Clement,BAL,16,144,14,1109,False,16,24,0,9,Abdul,Clement,AbdulClement_33118,2198.0,2196.0,0.0,22.0,1.0,24.0,Signed,Star,74.0,0.0,0.0,BAL,tier_5,12.623985572587918,BAL,-3
3111,RG,Graham,Barton,Graham Barton,BAL,14,10,3,967,False,16,24,0,9,Graham,Barton,BartonGraham_14703,3220.0,3218.0,9.0,31.0,2.0,24.0,Signed,Normal,70.0,0.0,0.0,BAL,tier_5,3.102378490175801,BAL,0
3112,RT,Duane,Fenderson,Duane Fenderson,BAL,16,27,8,1118,False,16,24,0,9,Duane,Fenderson,DuaneFenderson_3015,1633.0,1631.0,3.0,24.0,1.0,24.0,Signed,Superstar,84.0,0.0,0.0,BAL,tier_3,7.155635062611807,BAL,-2
3117,LT,Joe,Alt,Joe Alt,KC,12,92,9,778,False,12,8,0,9,Joe,Alt,,3203.0,3201.0,9.0,30.0,1.0,8.0,Signed,Normal,73.0,0.0,0.0,KC,tier_5,11.568123393316196,KC,0
3118,C,Zach,Tom,Zach Tom,KC,16,119,6,1153,False,16,8,0,9,Zach,Tom,TomZach_22434,2820.0,2818.0,11.0,34.0,4.0,8.0,Signed,Normal,71.0,0.0,0.0,KC,tier_5,5.203816131830009,KC,0
3121,RG,Andre,Westbrook,Andre Westbrook,KC,16,31,7,1109,False,16,8,0,9,Andre,Westbrook,AndreWestbrook_31335,1600.0,1598.0,2.0,24.0,3.0,8.0,Signed,Normal,71.0,0.0,0.0,KC,tier_5,6.311992786293959,KC,-6
3122,LT,Mike,Young,Mike Young,KC,5,50,4,413,False,16,8,0,9,Mike,Young,MikeYoung_30631,1060.0,1058.0,3.0,25.0,6.0,8.0,Signed,Normal,67.0,0.0,0.0,KC,tier_6,9.685230024213075,KC,4
3138,LT,Broderick,Jones,Broderick Jones,PIT,16,15,10,1062,False,16,28,0,9,Broderick,Jones,JonesBroderick_22849,1519.0,1517.0,10.0,32.0,1.0,28.0,Signed,Superstar,89.0,0.0,0.0,PIT,tier_2,9.416195856873822,PIT,-1
