Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,STAT_KEEP,DLINEFUMBLERECOVERYYARDS,DSECINTRETURNYARDS,DOWNSPLAYED,DLINEFUMBLERECOVERIES,ASSDEFTACKLES,BIGHITS,DEFTACKLES,DLINEHALFSACK,SEAS_YEAR,CTHALLOWED,DSECINTLONGESTRETURN,DLINESAFETIES,DSECINTS,DSECINTTDS,GAMERATING,DEFPASSDEFLECTIONS,DLINEBLOCKS,YEARBYYEARTEAMINDEX,DEFTACKLESFORLOSS,DLINEFORCEDFUMBLES,DLINESACKS,DLINEFUMBLETDS,GAMESPLAYED,GAMESSTARTED,FirstName_y,LastName_y,PLYR_ASSETNAME,Row Excel,Row Editor,YearsPro,Age,PLYR_DRAFTROUND,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,DLSacksAndTFLPer1000Snaps,DTSacksAndTFLPer1000Snaps,TotalTurnoversPer1000Snaps,LBSacksTFLPassDeflPer1000Snaps,TacklesPer1000Snaps,CBPassDeflPer1000Snaps,CBCatchAllowPer100Snaps,SafetiesCatchAllowMinusPDPerGame,TeamName_y,SkillPointDef
2102,LOLB,Tevin,Harrison,Tevin Harrison,HOU,True,0,0,352,0,2,3,4,0,9,1,0,0,0,0,0,0,0,31,0,0,0,0,15,3,Tevin,Harrison,TevinHarrison_32539,1651.0,1649.0,1.0,24.0,5.0,31.0,Signed,Normal,64.0,0.0,0.0,HOU,tier_6,0.0,0.0,0.0,0.0,17.045454545454543,0.0,0.2840909090909091,0.06666666666666667,HOU,-5
2103,RE,Jesse,Hendricks,Jesse Hendricks,HOU,True,0,0,579,0,6,16,25,0,9,0,0,0,0,0,0,0,0,31,4,0,2,0,14,10,Jesse,Hendricks,JesseHendricks_32542,1735.0,1733.0,1.0,23.0,5.0,31.0,Signed,Normal,72.0,0.0,0.0,HOU,tier_5,13.81692573402418,15.544041450777202,0.0,10.362694300518134,53.5405872193437,0.0,0.0,0.0,HOU,-5
2105,CB,A.J.,Harris,A.J. Harris,HOU,True,0,156,997,0,4,27,31,0,9,23,37,0,7,0,0,19,0,31,0,0,0,0,16,16,A.J.,Harris,,1238.0,1236.0,7.0,28.0,5.0,31.0,Signed,Superstar,88.0,0.0,0.0,HOU,tier_2,0.0,0.0,7.021063189568706,19.057171514543633,35.10531594784353,19.057171514543633,2.3069207622868606,0.25,HOU,7
2106,SS,Jacoby,Mathews,Jacoby Mathews,HOU,True,13,48,1206,1,20,52,62,0,9,33,26,0,2,0,0,7,0,31,0,1,0,0,16,16,Jacoby,Mathews,,422.0,420.0,8.0,30.0,3.0,31.0,Signed,Star,79.0,0.0,0.0,HOU,tier_4,0.0,0.0,3.316749585406302,5.804311774461028,67.99336650082918,5.804311774461028,2.736318407960199,1.625,HOU,-2
2119,LOLB,Ben,Clavijo,Ben Clavijo,LAC,True,0,0,1000,0,20,69,96,1,9,37,0,0,0,0,0,0,0,7,5,1,5,0,14,14,Ben,Clavijo,,594.0,592.0,2.0,23.0,2.0,7.0,Signed,Superstar,81.0,0.0,0.0,LAC,tier_3,15.0,17.5,1.0,10.0,116.0,0.0,3.6999999999999997,2.642857142857143,LAC,2
2120,LE,Duron,Borden,Duron Borden,LAC,True,15,0,747,1,12,18,26,0,9,1,0,0,0,0,0,0,0,7,8,1,3,0,16,16,Duron,Borden,DuronBorden_3034,1610.0,1608.0,3.0,25.0,3.0,7.0,Signed,Normal,76.0,0.0,0.0,LAC,tier_4,18.741633199464527,20.749665327978583,2.677376171352075,14.72556894243641,50.870147255689425,0.0,0.13386880856760375,0.0625,LAC,-2
2121,FS,Jer'Vohn,St. Clair,Jer'Vohn St. Clair,LAC,True,0,34,1184,0,31,41,65,0,9,22,24,0,2,0,0,9,0,7,0,0,0,0,16,16,Jer'Vohn,St. Clair,Jer'VohnSt. Clair_30215,997.0,995.0,3.0,24.0,2.0,7.0,Signed,Star,86.0,0.0,0.0,LAC,tier_2,0.0,0.0,1.6891891891891893,7.601351351351352,81.08108108108108,7.601351351351352,1.8581081081081081,0.8125,LAC,0
2122,CB,Tavares,Reynolds,Tavares Reynolds,LAC,True,0,20,970,0,6,22,36,0,9,28,20,0,1,0,0,10,0,7,0,0,0,0,14,14,Tavares,Reynolds,TavaresReynolds_3024,288.0,286.0,3.0,25.0,2.0,7.0,Signed,Normal,75.0,0.0,0.0,LAC,tier_4,0.0,0.0,1.0309278350515465,10.309278350515465,43.298969072164944,10.309278350515465,2.88659793814433,1.2857142857142858,LAC,-1
2123,RE,Isaiah,Bryson Sr,Isaiah Bryson Sr,LAC,True,0,0,825,0,13,29,35,1,9,0,0,0,0,0,0,0,0,7,19,0,6,0,16,16,Isaiah,Bryson Sr,IsaiahBryson Sr_3014,2583.0,2581.0,3.0,25.0,1.0,7.0,Signed,Star,83.0,0.0,0.0,LAC,tier_3,37.57575757575758,41.21212121212121,0.0,30.303030303030305,58.18181818181818,0.0,0.0,0.0,LAC,-1
2124,MLB,Barrett,Carter,Barrett Carter,LAC,True,25,10,1146,2,14,68,83,1,9,40,10,0,1,0,0,7,0,7,2,1,0,0,14,14,Barrett,Carter,,3242.0,3240.0,9.0,30.0,1.0,7.0,Signed,XFactor,90.0,0.0,0.0,LAC,tier_1,1.7452006980802792,1.7452006980802792,3.4904013961605584,7.853403141361256,84.64223385689354,6.108202443280977,3.4904013961605584,2.357142857142857,LAC,-4
2125,DT,Quentin,Bullard Sr,Quentin Bullard Sr,BAL,True,16,0,325,1,5,6,15,0,9,0,0,0,0,0,0,0,0,24,7,1,3,0,16,2,Quentin,Bullard Sr,QuentinBullard Sr_31331,3425.0,3423.0,2.0,23.0,3.0,24.0,Signed,Normal,67.0,0.0,0.0,BAL,tier_6,40.0,44.61538461538461,6.153846153846154,30.76923076923077,61.53846153846154,0.0,0.0,0.0,BAL,3
2126,LE,Keegan,Sherrod,Keegan Sherrod,BAL,True,0,0,333,0,9,4,8,1,9,0,0,0,0,0,0,0,0,24,2,0,1,0,16,3,Keegan,Sherrod,KeeganSherrod_31531,880.0,878.0,2.0,24.0,5.0,24.0,Signed,Normal,66.0,0.0,0.0,BAL,tier_6,12.012012012012011,13.513513513513514,0.0,9.00900900900901,51.051051051051054,0.0,0.0,0.0,BAL,-3
2128,DT,Jalen,Carter,Jalen Carter,BAL,True,0,0,627,0,12,25,33,0,9,0,0,0,0,0,0,0,0,24,13,0,6,0,16,8,Jalen,Carter,CarterJalen_22703,462.0,460.0,10.0,32.0,1.0,24.0,Signed,Star,75.0,0.0,0.0,BAL,tier_4,39.87240829346093,44.65709728867623,0.0,30.303030303030305,71.77033492822966,0.0,0.0,0.0,BAL,-4
2194,RE,Ekene,Shelton,Ekene Shelton,PIT,True,6,0,574,1,24,0,17,0,9,0,0,0,1,0,0,3,0,28,15,1,7,1,16,16,Ekene,Shelton,Da'SaahnShelton_31435,3384.0,3382.0,2.0,24.0,1.0,28.0,Signed,Star,82.0,0.0,0.0,PIT,tier_3,50.52264808362369,56.620209059233446,6.968641114982578,43.55400696864112,71.42857142857143,5.226480836236934,0.0,-0.1875,PIT,8
2195,MLB,Junior,Colson,Junior Colson,PIT,True,0,0,492,0,28,2,33,0,9,0,0,0,0,0,0,2,0,28,7,1,0,0,14,14,Junior,Colson,ColsonJunior_14905,3329.0,3327.0,9.0,30.0,4.0,28.0,Signed,Star,78.0,0.0,0.0,PIT,tier_4,14.227642276422763,14.227642276422763,2.032520325203252,18.29268292682927,123.98373983739837,4.065040650406504,0.0,-0.14285714285714285,PIT,8
2196,CB,Tremaine,Green,Tremaine Green,PIT,True,0,-1,553,0,22,1,27,0,9,0,0,0,1,0,0,6,0,28,3,1,0,0,16,16,Tremaine,Green,TremaineGreen_30740,3619.0,3617.0,3.0,24.0,7.0,28.0,Signed,Normal,72.0,0.0,0.0,PIT,tier_5,5.424954792043399,5.424954792043399,3.6166365280289328,16.2748643761302,88.60759493670886,10.849909584086799,0.0,-0.375,PIT,4
2198,DT,Nick,Burroughs,Nick Burroughs,CIN,True,33,0,483,2,7,30,38,0,9,0,0,0,0,0,0,0,0,1,12,2,8,0,12,1,Nick,Burroughs,NickBurroughs_32132,798.0,796.0,1.0,23.0,1.0,1.0,Signed,Star,82.0,0.0,0.0,CIN,tier_3,57.971014492753625,66.25258799171843,8.281573498964804,41.40786749482402,93.16770186335403,0.0,0.0,0.0,CIN,8
2199,RE,Duron,McClain,Duron McClain,CIN,True,0,0,565,0,6,6,14,0,9,0,0,0,0,0,0,0,0,1,4,1,1,0,12,12,Duron,McClain,DuronMcClain_3227,820.0,818.0,1.0,22.0,2.0,1.0,Signed,Normal,72.0,0.0,0.0,CIN,tier_5,10.619469026548673,11.504424778761061,1.7699115044247788,8.849557522123893,35.39823008849557,0.0,0.0,0.0,CIN,-3
2200,MLB,Dylan,Harrison,Dylan Harrison,CIN,True,9,8,562,1,7,20,38,1,9,12,8,0,1,0,0,0,1,1,1,1,1,1,11,1,Dylan,Harrison,DylanHarrison_32332,1171.0,1169.0,1.0,23.0,3.0,1.0,Signed,Normal,69.0,0.0,0.0,CIN,tier_6,5.338078291814947,6.227758007117438,8.896797153024911,3.558718861209964,80.07117437722421,0.0,2.135231316725979,1.0909090909090908,CIN,8
2231,MLB,Ryan,Ellington,Ryan Ellington,MIA,True,0,5,1115,0,27,76,109,1,9,55,5,0,1,0,0,6,0,11,4,0,2,0,16,16,Ryan,Ellington,RyanEllington_31313,227.0,225.0,2.0,24.0,3.0,11.0,Signed,Star,77.0,0.0,0.0,MIA,tier_4,7.174887892376682,8.071748878923767,0.8968609865470852,10.762331838565023,121.97309417040358,5.381165919282512,4.932735426008969,3.0625,MIA,4
2232,DT,Jonathan,Barber,Jonathan Barber,MIA,True,0,0,328,0,6,9,15,0,9,0,0,0,0,0,0,0,0,11,6,0,3,0,16,1,Jonathan,Barber,JonathanBarber_31513,361.0,359.0,2.0,25.0,5.0,11.0,Signed,Normal,68.0,0.0,0.0,MIA,tier_6,36.58536585365854,41.15853658536586,0.0,27.4390243902439,64.02439024390245,0.0,0.0,0.0,MIA,-2
2233,SS,Warren,Fairley,Warren Fairley,MIA,True,18,0,509,1,6,9,20,0,9,12,0,0,0,0,0,3,0,11,0,1,0,0,16,6,Warren,Fairley,WarrenFairley_31229,1971.0,1969.0,2.0,23.0,2.0,11.0,Signed,Normal,70.0,0.0,0.0,MIA,tier_5,0.0,0.0,3.929273084479371,5.893909626719057,51.080550098231825,5.893909626719057,2.357563850687623,0.5625,MIA,-2
2234,LE,Shamar,Hill,Shamar Hill,MIA,True,25,0,727,2,6,31,39,1,9,1,0,0,0,0,0,2,0,11,19,2,4,1,16,16,Shamar,Hill,ShamarHill_3219,1647.0,1645.0,1.0,21.0,1.0,11.0,Signed,Normal,82.0,0.0,0.0,MIA,tier_3,37.13892709766162,39.88995873452544,6.87757909215956,34.3878954607978,61.898211829436036,2.751031636863824,0.1375515818431912,-0.0625,MIA,2
2235,LOLB,Alex,Clemons,Alex Clemons,ARI,True,15,0,320,1,5,11,15,1,9,8,0,0,0,0,0,0,0,6,1,1,1,0,16,16,Alex,Clemons,AlexClemons_3263334,2506.0,2504.0,1.0,23.0,63.0,6.0,Signed,Normal,69.0,0.0,0.0,ARI,tier_6,9.375,10.9375,6.25,6.25,62.5,0.0,2.5,0.5,ARI,6
2236,CB,Damian,Turner,Damian Turner,ARI,True,0,16,911,0,5,27,38,0,9,23,16,0,1,0,0,14,0,6,0,0,0,0,14,14,Damian,Turner,DamianTurner_32222,823.0,821.0,1.0,22.0,2.0,6.0,Signed,XFactor,91.0,0.0,0.0,ARI,tier_1,0.0,0.0,1.0976948408342482,15.367727771679473,47.20087815587267,15.367727771679473,2.5246981339187706,0.6428571428571429,ARI,-2
2237,RE,Antwan,Brewer,Antwan Brewer,ARI,True,0,0,509,0,6,16,24,1,9,0,0,0,0,0,0,0,0,6,5,0,4,0,16,12,Antwan,Brewer,AntwanBrewer_32313,1051.0,1049.0,1.0,22.0,3.0,6.0,Signed,Normal,72.0,0.0,0.0,ARI,tier_5,25.540275049115913,29.469548133595286,0.0,17.68172888015717,58.93909626719057,0.0,0.0,0.0,ARI,-1
2251,ROLB,De'Veon,Leslie,De'Veon Leslie,IND,True,0,0,368,0,1,7,10,1,9,0,0,0,0,0,0,1,0,9,0,0,0,0,16,3,De'Veon,Leslie,De'VeonLeslie_3163366,1872.0,1870.0,2.0,23.0,63.0,9.0,Signed,Normal,69.0,0.0,0.0,IND,tier_6,0.0,0.0,0.0,2.717391304347826,29.89130434782609,2.717391304347826,0.0,-0.0625,IND,-2
2252,RE,Kamran,James,Kamran James,IND,True,0,0,759,0,12,29,35,0,9,0,0,0,0,0,0,1,0,9,14,0,6,0,16,3,Kamran,James,,2509.0,2507.0,5.0,28.0,3.0,9.0,Signed,Star,79.0,0.0,0.0,IND,tier_4,34.255599472990774,38.20816864295125,0.0,27.66798418972332,61.923583662714094,1.3175230566534915,0.0,-0.0625,IND,-2
2259,CB,Quinyon,Mitchell,Quinyon Mitchell,LAR,True,0,42,1148,0,8,40,60,1,9,44,27,0,3,0,0,13,0,23,0,0,0,0,16,12,Quinyon,Mitchell,MitchellQuinyon_14932,3320.0,3318.0,9.0,31.0,4.0,23.0,Signed,Star,74.0,0.0,0.0,LAR,tier_5,0.0,0.0,2.613240418118467,11.32404181184669,59.23344947735192,11.32404181184669,3.8327526132404177,1.9375,LAR,1
2260,DT,Britton,Bradley,Britton Bradley,LAR,True,0,0,382,0,3,9,13,1,9,0,0,0,0,0,0,0,0,23,5,0,2,0,15,0,Britton,Bradley,BrittonBradley_3363281,2949.0,2947.0,0.0,22.0,63.0,23.0,Signed,Normal,70.0,0.0,0.0,LAR,tier_5,23.56020942408377,26.17801047120419,0.0,18.32460732984293,41.88481675392671,0.0,0.0,0.0,LAR,-4
2317,LE,Tuli,Tuipulotu,Tuli Tuipulotu,SF,True,0,0,590,0,9,25,37,0,9,0,0,0,0,0,0,0,0,14,9,0,4,0,13,5,Tuli,Tuipulotu,TuipulotuTuli_22922,2856.0,2854.0,10.0,30.0,2.0,14.0,Signed,Star,74.0,0.0,0.0,SF,tier_5,28.8135593220339,32.20338983050847,0.0,22.033898305084744,77.96610169491527,0.0,0.0,0.0,SF,-1
2318,CB,Trystan,Haynes,Trystan Haynes,BAL,True,0,0,327,0,6,2,7,0,9,2,0,0,0,0,0,1,0,24,0,1,0,0,13,2,Trystan,Haynes,TrystanHaynes_2939,707.0,705.0,4.0,26.0,3.0,24.0,Signed,Normal,71.0,0.0,0.0,BAL,tier_5,0.0,0.0,3.058103975535168,3.058103975535168,39.75535168195719,3.058103975535168,0.6116207951070336,0.07692307692307693,BAL,3
2319,RE,Will,Green-Kell,Will Green-Kell,DET,True,0,0,341,0,2,5,8,0,9,1,0,0,0,0,0,0,0,18,1,0,1,0,11,1,Will,Green-Kell,WillGreen-Kell_33734,2094.0,2092.0,0.0,23.0,7.0,18.0,Signed,Normal,65.0,0.0,0.0,DET,tier_6,8.797653958944283,10.263929618768328,0.0,5.865102639296188,29.32551319648094,0.0,0.2932551319648094,0.09090909090909091,DET,-4
2345,CB,Zabien,Brown,Zabien Brown,LAC,True,0,0,845,0,7,28,43,0,9,27,0,0,0,0,0,5,0,7,1,0,0,0,12,3,Zabien,Brown,,747.0,745.0,6.0,27.0,1.0,7.0,Signed,Star,70.0,0.0,0.0,LAC,tier_5,1.183431952662722,1.183431952662722,0.0,7.100591715976331,59.171597633136095,5.9171597633136095,3.195266272189349,1.8333333333333333,LAC,-2
2347,ROLB,Maclin,Newman,Maclin Newman,SEA,True,0,0,1187,0,22,54,86,1,9,45,0,0,0,0,0,10,0,27,0,0,0,0,16,16,Maclin,Newman,MaclinNewman_3063276,2736.0,2734.0,3.0,25.0,63.0,27.0,Signed,Star,77.0,0.0,0.0,SEA,tier_4,0.0,0.0,0.0,8.424599831508003,90.98567818028644,8.424599831508003,3.7910699241786014,2.1875,SEA,1
2349,DT,James,Pettis,James Pettis,SEA,True,37,0,724,2,14,48,52,1,9,0,0,0,0,0,0,0,0,27,24,2,5,1,16,0,James,Pettis,JamesPettis_30519,1538.0,1536.0,3.0,24.0,5.0,27.0,Signed,Star,81.0,0.0,0.0,SEA,tier_3,46.96132596685083,50.41436464088398,6.906077348066298,40.05524861878453,91.16022099447514,0.0,0.0,0.0,SEA,1
2350,MLB,Damarious,Weston,Damarious Weston,SEA,True,0,0,376,0,1,4,9,0,9,1,0,0,0,0,0,0,0,27,0,0,0,0,16,1,Damarious,Weston,DamariousWeston_30319,2405.0,2403.0,3.0,26.0,3.0,27.0,Signed,Normal,71.0,0.0,0.0,SEA,tier_5,0.0,0.0,0.0,0.0,26.595744680851062,0.0,0.26595744680851063,0.0625,SEA,-6
2351,CB,Bashaud,Elston,Bashaud Elston,SEA,True,0,30,1105,0,12,24,27,0,9,18,30,0,2,0,0,13,0,27,0,0,0,0,16,16,Bashaud,Elston,BashaudElston_30219,2646.0,2644.0,3.0,25.0,2.0,27.0,Signed,Normal,81.0,0.0,0.0,SEA,tier_3,0.0,0.0,1.8099547511312217,11.76470588235294,35.294117647058826,11.76470588235294,1.6289592760180998,0.3125,SEA,0
2352,LE,Junior,Carroll,Junior Carroll,SEA,True,19,0,558,1,7,12,16,0,9,0,0,0,0,0,0,0,0,27,4,1,3,0,12,12,Junior,Carroll,JuniorCarroll_30119,1378.0,1376.0,3.0,26.0,1.0,27.0,Signed,Star,78.0,0.0,0.0,SEA,tier_4,17.921146953405017,20.60931899641577,3.5842293906810037,12.544802867383513,41.21863799283154,0.0,0.0,0.0,SEA,-1
2353,DT,Anthony,Kennedy Jr,Anthony Kennedy Jr,BUF,True,50,0,606,3,13,26,32,1,9,0,0,0,0,0,0,0,0,2,13,3,4,0,14,14,Anthony,Kennedy Jr,AnthonyKennedy Jr_29316,1915.0,1913.0,4.0,25.0,3.0,2.0,Signed,Star,75.0,0.0,0.0,BUF,tier_4,34.65346534653466,37.95379537953796,9.900990099009901,28.05280528052805,74.25742574257426,0.0,0.0,0.0,BUF,2
2354,LOLB,LaMarcus,Jones,LaMarcus Jones,BUF,True,0,0,377,0,1,4,7,0,9,1,0,0,0,0,0,0,0,2,0,0,0,0,15,1,LaMarcus,Jones,LaMarcusJones_3363359,1289.0,1287.0,0.0,22.0,63.0,2.0,Signed,Normal,66.0,0.0,0.0,BUF,tier_6,0.0,0.0,0.0,0.0,21.220159151193634,0.0,0.2652519893899204,0.06666666666666667,BUF,-3
2393,CB,Kyrie,Wallace,Kyrie Wallace,ATL,True,33,37,927,2,9,26,38,0,9,26,29,0,2,0,0,9,0,13,0,2,0,0,16,1,Kyrie,Wallace,KyrieWallace_3129,3271.0,3269.0,2.0,25.0,2.0,13.0,Signed,Normal,70.0,0.0,0.0,ATL,tier_5,0.0,0.0,6.472491909385114,9.70873786407767,50.70118662351672,9.70873786407767,2.8047464940668827,1.0625,ATL,4
2394,FS,Tramon,Vincent Jr,Tramon Vincent Jr,ATL,True,0,34,1033,0,25,59,74,0,9,30,23,0,2,0,0,5,0,13,0,1,0,0,14,14,Tramon,Vincent Jr,TramonVincent Jr_3139,328.0,326.0,2.0,24.0,3.0,13.0,Signed,Star,86.0,0.0,0.0,ATL,tier_2,0.0,0.0,2.904162633107454,4.84027105517909,95.83736689254599,4.84027105517909,2.904162633107454,1.7857142857142858,ATL,0
2395,LE,Imani,Sharp,Imani Sharp,ATL,True,12,0,509,1,6,13,18,0,9,0,0,0,0,0,0,0,0,13,2,1,2,0,16,0,Imani,Sharp,ImaniSharp_3149,1291.0,1289.0,2.0,24.0,4.0,13.0,Signed,Normal,66.0,0.0,0.0,ATL,tier_6,11.787819253438114,13.7524557956778,3.929273084479371,7.858546168958742,47.151277013752456,0.0,0.0,0.0,ATL,0
2396,CB,Joshua,Peterson,Joshua Peterson,ATL,True,0,0,303,0,2,4,10,0,9,3,0,0,0,0,0,1,0,13,0,0,0,0,12,0,Joshua,Peterson,JoshuaPeterson_3169,2798.0,2796.0,2.0,24.0,6.0,13.0,Signed,Normal,70.0,0.0,0.0,ATL,tier_5,0.0,0.0,0.0,3.3003300330033003,39.603960396039604,3.3003300330033003,0.9900990099009901,0.16666666666666666,ATL,-1
2423,DT,Christen,Miller,Christen Miller,PIT,True,0,0,707,0,24,1,14,0,9,0,0,0,0,0,0,2,0,28,14,0,4,0,16,16,Christen,Miller,,524.0,522.0,6.0,28.0,2.0,28.0,Signed,Star,80.0,0.0,0.0,PIT,tier_3,31.117397454031117,33.946251768033946,0.0,28.28854314002829,53.74823196605375,2.828854314002829,0.0,-0.125,PIT,-5
2454,CB,Zay,Gentry,Zay Gentry,GB,True,11,63,735,2,12,13,21,1,9,16,33,0,2,2,0,9,0,19,1,1,0,0,12,12,Zay,Gentry,ZayGentry_29635,2171.0,2169.0,4.0,26.0,6.0,19.0,Signed,Normal,86.0,0.0,0.0,GB,tier_2,1.3605442176870748,1.3605442176870748,9.523809523809526,13.605442176870747,44.897959183673464,12.244897959183673,2.1768707482993195,0.5833333333333334,GB,5
2455,ROLB,Madison,Martin,Madison Martin,GB,True,0,0,341,0,6,1,10,0,9,2,0,0,0,0,0,0,0,19,1,0,0,0,16,9,Madison,Martin,MadisonMartin_30618,772.0,770.0,3.0,26.0,6.0,19.0,Signed,Normal,71.0,0.0,0.0,GB,tier_5,2.932551319648094,2.932551319648094,0.0,2.932551319648094,46.9208211143695,0.0,0.5865102639296188,0.125,GB,-4
2456,RE,M'lyke,McCree,M'lyke McCree,GB,True,21,0,493,1,7,25,30,0,9,1,0,0,0,0,0,0,0,19,5,2,9,0,10,10,M'lyke,McCree,M'lykeMcCree_30118,1343.0,1341.0,3.0,25.0,1.0,19.0,Signed,XFactor,90.0,0.0,0.0,GB,tier_1,46.65314401622718,55.78093306288032,6.085192697768763,28.397565922920894,75.05070993914808,0.0,0.2028397565922921,0.1,GB,4
2469,CB,Christopher,Spence,Christopher Spence,TEN,True,0,4,876,0,5,20,26,0,9,19,4,0,1,0,0,9,0,29,0,0,0,0,14,14,Christopher,Spence,ChristopherSpence_29220,2312.0,2310.0,4.0,26.0,2.0,29.0,Signed,Star,83.0,0.0,0.0,TEN,tier_3,0.0,0.0,1.141552511415525,10.273972602739725,35.38812785388128,10.273972602739725,2.1689497716894977,0.7142857142857143,TEN,-2
2470,RE,Matt,Gentry,Matt Gentry,TEN,True,29,0,718,2,9,22,30,0,9,0,0,0,0,0,0,0,0,29,5,2,5,0,15,6,Matt,Gentry,MattGentry_30220,2733.0,2731.0,3.0,24.0,2.0,29.0,Signed,Star,75.0,0.0,0.0,TEN,tier_4,20.891364902506965,24.37325905292479,5.571030640668524,13.927576601671309,54.317548746518106,0.0,0.0,0.0,TEN,0
2471,DT,Ta'ita'i,Kekoa,Ta'ita'i Kekoa,TEN,True,23,0,551,1,4,19,23,1,9,0,0,0,0,0,0,0,0,29,5,1,2,0,15,15,Ta'ita'i,Kekoa,,543.0,541.0,3.0,25.0,3.0,29.0,Signed,Star,76.0,0.0,0.0,TEN,tier_4,16.33393829401089,18.148820326678766,3.629764065335753,12.704174228675136,49.00181488203267,0.0,0.0,0.0,TEN,-4
2472,RE,Noah,Stafford,Noah Stafford,TEN,True,0,0,361,0,2,5,12,1,9,0,0,0,0,0,0,0,0,29,3,0,2,0,16,0,Noah,Stafford,NoahStafford_3263276,2176.0,2174.0,1.0,24.0,63.0,29.0,Signed,Normal,61.0,0.0,0.0,TEN,tier_6,19.39058171745152,22.1606648199446,0.0,13.850415512465373,38.78116343490304,0.0,0.0,0.0,TEN,-1
2474,FS,Z'Kai,Miller,Z'Kai Miller,TEN,True,14,0,1154,1,24,42,70,1,9,23,0,0,0,0,0,10,0,29,0,1,0,0,16,16,Z'Kai,Miller,Z'KaiMiller_31329,3355.0,3353.0,2.0,24.0,3.0,29.0,Signed,Normal,70.0,0.0,0.0,TEN,tier_5,0.0,0.0,1.7331022530329288,8.665511265164644,81.45580589254767,8.665511265164644,1.9930675909878681,0.8125,TEN,2
2475,LE,Damion,Ward,Damion Ward,TEN,True,0,0,477,0,6,16,22,1,9,1,0,0,0,0,0,0,0,29,3,0,2,0,10,10,Damion,Ward,DamionWard_31429,3512.0,3510.0,2.0,23.0,4.0,29.0,Signed,Normal,77.0,0.0,0.0,TEN,tier_4,14.675052410901468,16.771488469601678,0.0,10.482180293501049,58.700209643605874,0.0,0.20964360587002098,0.1,TEN,-6
2492,CB,Derek,Reece,Derek Reece,BAL,True,0,0,1119,0,16,23,33,0,9,20,0,0,0,0,0,10,0,24,1,0,0,0,16,16,Derek,Reece,DerekReece_32116,672.0,670.0,1.0,22.0,1.0,24.0,Signed,Normal,80.0,0.0,0.0,BAL,tier_3,0.8936550491510277,0.8936550491510277,0.0,9.830205540661305,43.78909740840035,8.936550491510276,1.7873100983020553,0.625,BAL,-3
2496,ROLB,Javier,Tuck,Javier Tuck,BAL,True,18,0,394,1,4,7,9,1,9,0,0,0,0,0,0,0,0,24,0,1,0,0,16,6,Javier,Tuck,JavierTuck_3263373,2670.0,2668.0,1.0,23.0,63.0,24.0,Signed,Normal,62.0,0.0,0.0,BAL,tier_6,0.0,0.0,5.076142131979695,0.0,32.994923857868024,0.0,0.0,0.0,BAL,2
2497,SS,Calen,Bullock,Calen Bullock,BAL,True,0,31,714,0,14,18,36,0,9,21,18,0,3,0,0,9,0,24,0,0,1,0,11,8,Calen,Bullock,BullockCalen_14939,3252.0,3250.0,9.0,30.0,1.0,24.0,Signed,Star,71.0,0.0,0.0,BAL,tier_5,2.8011204481792715,3.5014005602240896,4.201680672268908,14.005602240896359,70.0280112044818,12.605042016806722,2.941176470588235,1.0909090909090908,BAL,8
2546,LE,Austin,Frye,Austin Frye,NYJ,True,0,0,458,0,6,9,13,1,9,0,0,0,0,0,0,0,0,17,1,0,2,0,16,8,Austin,Frye,AustinFrye_30229,966.0,964.0,3.0,25.0,2.0,17.0,Signed,Normal,70.0,0.0,0.0,NYJ,tier_5,10.91703056768559,13.100436681222707,0.0,6.550218340611353,41.48471615720524,0.0,0.0,0.0,NYJ,-5
2547,CB,Delvin,Marshall Jr,Delvin Marshall Jr,NYJ,True,0,0,1336,0,25,47,72,0,9,43,0,0,0,0,0,15,0,17,0,1,0,0,16,4,Delvin,Marshall Jr,DelvinMarshall Jr_33124,1513.0,1511.0,0.0,22.0,1.0,17.0,Signed,Normal,77.0,0.0,0.0,NYJ,tier_4,0.0,0.0,0.7485029940119761,11.22754491017964,72.60479041916167,11.22754491017964,3.218562874251497,1.75,NYJ,-1
2548,LE,Devin,Howard Jr,Devin Howard Jr,NYJ,True,0,0,798,0,12,19,30,1,9,0,0,0,0,0,0,0,0,17,5,0,0,0,16,8,Devin,Howard Jr,DevinHoward Jr_33322,102.0,100.0,0.0,22.0,3.0,17.0,Signed,Normal,71.0,0.0,0.0,NYJ,tier_5,6.265664160401002,6.265664160401002,0.0,6.265664160401002,52.63157894736842,0.0,0.0,0.0,NYJ,-7
2568,CB,Nate,Favors,Nate Favors,CHI,True,0,0,436,0,5,14,16,0,9,5,0,0,0,0,0,1,0,0,0,0,0,0,16,2,Nate,Favors,NateFavors_33627,1064.0,1062.0,0.0,23.0,6.0,0.0,Signed,Normal,75.0,0.0,0.0,CHI,tier_4,0.0,0.0,0.0,2.293577981651376,48.165137614678905,2.293577981651376,1.146788990825688,0.25,CHI,-4
