Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,RUSHYARDS,PASSYARDS,RECEIVEDROPS,RUSHYARDSAFTER1STHIT,RECEIVEYARDS,RECEIVELONGEST,DOWNSPLAYED,RECEIVEYARDSAFTER,STAT_KEEP,PASSCOMPLETED,RUSHATTEMPTS,PASSATTEMPTS,PASSINTS,RECEIVECATCHES,FIRSTDOWNS,RUSH20YARDRUNS,SEAS_YEAR,RUSHLONGEST,PASSLONGEST,RUSHBROKENTACKLES,4QCOMEBACKS,GAMERATING,PASSSACKED,PASSTDS,RECEIVETDS,GAMESPLAYED,GAMESSTARTED,RUSHFUMBLES,YEARBYYEARTEAMINDEX,RUSHTDS,FirstName_y,LastName_y,PLYR_ASSETNAME,Row Excel,Row Editor,YearsPro,Age,PLYR_DRAFTROUND,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,ScrimmageYardsPer1000DownsPlayed,RBScrimmageYardsPer300Touches,RBScrimmageTDsPerGame,TDsPer1000DownsPlayed,WRPercentageofTeamPassYards,TeamName_y,SkillPointOff
609,WR,Shaydon,Turner,Shaydon Turner,LV,0,0,2,0,858,32,773,197,True,0,0,0,0,73,0,0,9,0,0,0,0,0,0,0,4,14,14,0,22,0,Shaydon,Turner,ShaydonTurner_32118,668.0,666.0,1.0,22.0,1.0,22.0,Signed,Star,89.0,0.0,0.0,LV,tier_2,1109.9611901681758,1692.4931506849316,0.2857142857142857,5.17464424320828,0.2348111658456486,LV,0.0
610,WR,Joel,Dugans,Joel Dugans,LV,-1,0,4,1,1344,66,1018,732,True,0,3,0,0,90,0,0,9,3,0,2,0,0,0,0,15,16,16,0,22,0,Joel,Dugans,JoelDugans_32518,1362.0,1360.0,1.0,23.0,5.0,22.0,Signed,XFactor,94.0,0.0,0.0,LV,tier_1,1319.253438113949,2077.806451612903,0.9375,14.734774066797643,0.3218390804597701,LV,4.0
636,HB,Tobias,Mack,Tobias Mack,CLE,1213,0,1,729,370,70,636,349,True,0,218,0,0,38,0,10,9,82,0,57,0,0,0,0,1,15,15,0,4,12,Tobias,Mack,TobiasMack_31222,862.0,860.0,2.0,25.0,2.0,4.0,Signed,XFactor,90.0,0.0,0.0,CLE,tier_1,2488.9937106918237,1629.609375,0.8666666666666667,20.440251572327043,0.0896969696969697,CLE,6.0
637,HB,Troy,McCutcheon,Troy McCutcheon,CLE,472,0,1,261,243,50,526,205,True,0,128,0,0,26,0,4,9,36,0,21,0,0,0,0,3,16,4,0,4,6,Troy,McCutcheon,TroyMcCutcheon_3063307,2590.0,2588.0,3.0,25.0,63.0,4.0,Signed,Normal,78.0,0.0,0.0,CLE,tier_4,1359.3155893536123,1146.7012987012986,0.5625,17.11026615969582,0.05522727272727273,CLE,1.0
639,TE,Aaron,Redding,Aaron Redding,CLE,0,0,4,0,1229,75,1172,635,True,0,0,0,0,89,0,0,9,0,0,6,0,0,0,0,7,16,16,0,4,0,Aaron,Redding,,941.0,939.0,3.0,25.0,1.0,4.0,Signed,XFactor,95.0,0.0,0.0,CLE,tier_0,1048.6348122866893,1988.4943820224717,0.4375,5.972696245733789,0.2793181818181818,CLE,1.0
640,WR,Amare,Thomas,Amare Thomas,CLE,3,0,5,0,1123,75,806,477,True,0,1,0,0,72,0,0,9,3,0,3,0,0,0,0,10,13,13,0,4,0,Amare,Thomas,,698.0,696.0,5.0,28.0,63.0,4.0,Signed,Normal,85.0,0.0,0.0,CLE,tier_2,1397.0223325062034,2227.5616438356165,0.7692307692307693,12.40694789081886,0.3141258741258741,CLE,7.0
648,QB,Ethan,Crockett,Ethan Crockett,IND,68,998,0,54,0,0,312,0,True,97,6,160,4,0,0,2,9,31,33,4,0,0,10,9,0,15,3,1,9,0,Ethan,Crockett,EthanCrockett_30625,533.0,531.0,3.0,25.0,6.0,9.0,Signed,Normal,67.0,0.0,0.0,IND,tier_6,217.94871794871796,3400.0,0.0,0.0,0.0,,
672,QB,Bryce,Underwood,Bryce Underwood,CLE,285,4400,0,108,0,0,1052,0,True,353,66,517,10,0,0,2,9,30,78,7,0,0,31,30,0,16,16,6,4,2,Bryce,Underwood,,274.0,272.0,5.0,26.0,1.0,4.0,Signed,XFactor,93.0,0.0,0.0,CLE,tier_1,270.9125475285171,1295.4545454545455,0.125,1.9011406844106464,0.0,,
687,QB,Kayin,Gardener,Kayin Gardener,GB,0,0,0,0,0,0,77,0,True,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,16,1,0,19,0,Kayin,Gardener,KayinGardener_32428,1342.0,1340.0,1.0,24.0,4.0,19.0,Signed,Normal,65.0,0.0,0.0,GB,tier_6,0.0,,0.0,0.0,0.0,,
688,HB,Tradarian,Ball,Tradarian Ball,GB,778,0,1,440,198,26,469,240,True,0,169,0,0,31,0,5,9,32,0,41,0,0,0,0,1,11,11,0,19,5,Tradarian,Ball,TradarianBall_29218,1851.0,1849.0,4.0,25.0,2.0,19.0,Signed,Normal,76.0,0.0,0.0,GB,tier_4,2081.0234541577825,1309.56,0.5454545454545454,12.793176972281449,0.07461139896373056,GB,3.0
689,WR,Tyler,Brooks,Tyler Brooks,GB,10,0,4,2,666,27,746,146,True,0,1,0,0,59,0,0,9,10,0,0,0,0,0,0,5,14,14,1,19,0,Tyler,Brooks,TylerBrooks_33125,1877.0,1875.0,0.0,21.0,1.0,19.0,Signed,Normal,77.0,0.0,0.0,GB,tier_4,906.1662198391422,1648.3999999999999,0.35714285714285715,6.702412868632708,0.19718726868985936,GB,2.0
690,HB,Jeremiyah,Love,Jeremiyah Love,MIN,406,0,0,222,58,14,388,81,True,0,107,0,0,11,0,1,9,37,0,21,0,0,0,0,1,14,2,0,30,6,Jeremiyah,Love,,1592.0,1590.0,6.0,29.0,3.0,30.0,Signed,Star,72.0,0.0,0.0,MIN,tier_5,1195.8762886597938,1102.9830508474577,0.5,18.04123711340206,0.01817042606516291,MIN,3.0
692,TE,Collin,Fowler,Collin Fowler,MIN,0,0,3,0,455,78,1102,257,True,0,0,0,0,50,0,0,9,0,0,1,0,0,0,0,4,16,16,0,30,0,Collin,Fowler,CollinFowler_32123,665.0,663.0,1.0,23.0,1.0,30.0,Signed,Star,82.0,0.0,0.0,MIN,tier_3,412.8856624319419,1310.4,0.25,3.629764065335753,0.12472587719298246,MIN,-3.0
694,WR,Cassius,Parrish,Cassius Parrish,PIT,-1,0,10,0,1108,69,803,286,True,0,1,0,0,61,0,0,9,0,0,10,0,0,0,0,10,14,14,0,28,0,Cassius,Parrish,CassiusParrish_33211,751.0,749.0,0.0,22.0,2.0,28.0,Signed,Normal,74.0,0.0,0.0,PIT,tier_5,1378.580323785803,2568.5806451612907,0.7142857142857143,12.453300124533001,0.3055708769994484,PIT,15.0
730,WR,Bryant,Wesco,Bryant Wesco,DEN,0,0,3,0,1152,56,1006,251,True,0,0,0,0,82,0,0,9,0,0,0,0,0,0,0,7,16,16,0,3,0,Bryant,Wesco,,1470.0,1468.0,6.0,28.0,1.0,3.0,Signed,Star,86.0,0.0,0.0,DEN,tier_2,1145.1292246520875,2023.0243902439026,0.4375,6.958250497017893,0.3089300080450523,DEN,2.0
731,QB,Shedeur,Sanders,Shedeur Sanders,KC,0,3,0,0,0,0,85,0,True,1,0,1,0,0,0,0,9,0,3,0,0,0,0,0,0,16,1,0,8,0,Shedeur,Sanders,,3076.0,3074.0,8.0,31.0,1.0,8.0,Signed,Normal,64.0,0.0,0.0,KC,tier_6,0.0,,0.0,0.0,0.0,,
735,WR,Alton,Adkins,Alton Adkins,KC,9,0,5,0,494,36,730,127,True,0,3,0,0,39,0,0,9,3,0,1,0,0,0,0,3,15,15,0,8,0,Alton,Adkins,AltonAdkins_3263445,2915.0,2913.0,1.0,22.0,63.0,8.0,Signed,Normal,71.0,0.0,0.0,KC,tier_5,689.0410958904109,1758.0,0.2,4.10958904109589,0.14299412030755312,KC,-2.0
736,WR,Andrew,Wright,Andrew Wright,KC,0,0,4,0,846,61,860,177,True,0,0,0,0,72,0,0,9,0,0,0,0,0,0,0,4,14,14,1,8,0,Andrew,Wright,AndrewWright_31117,3412.0,3410.0,2.0,24.0,1.0,8.0,Signed,Normal,79.0,0.0,0.0,KC,tier_4,983.7209302325581,1692.0,0.2857142857142857,4.651162790697675,0.26237642954060864,KC,2.0
741,WR,Lamar,Ivy,Lamar Ivy,BUF,4,0,3,0,601,69,602,238,True,0,4,0,0,51,0,0,9,3,0,0,0,0,0,0,6,12,12,0,2,0,Lamar,Ivy,LamarIvy_33219,173.0,171.0,0.0,23.0,2.0,2.0,Signed,Normal,76.0,0.0,0.0,BUF,tier_4,1004.9833887043189,1595.3454545454542,0.5,9.966777408637872,0.17255239735859892,BUF,5.0
743,WR,Jaeden,Skeete,Jaeden Skeete,BUF,3,0,4,0,394,25,528,81,True,0,1,0,0,32,0,0,9,3,0,0,0,0,0,0,1,16,8,0,2,0,Jaeden,Skeete,,1617.0,1615.0,5.0,28.0,63.0,2.0,Signed,Normal,72.0,0.0,0.0,BUF,tier_5,751.8939393939395,1746.5454545454547,0.0625,1.893939393939394,0.08484065460809646,BUF,-4.0
744,TE,Sam,LaPorta,Sam LaPorta,BUF,0,0,5,0,801,68,984,397,True,0,0,0,0,72,0,0,9,0,0,7,0,0,0,0,7,14,14,0,2,0,Sam,LaPorta,LaPortaSam_22826,1673.0,1671.0,10.0,32.0,2.0,2.0,Signed,Star,81.0,0.0,0.0,BUF,tier_3,814.0243902439024,1602.0,0.5,7.113821138211382,0.19712070874861573,BUF,10.0
745,HB,Gideon,Davidson,Gideon Davidson,PHI,363,0,0,157,417,46,479,337,True,0,110,0,0,29,0,1,9,29,0,19,0,0,0,0,2,13,13,0,12,5,Gideon,Davidson,,300.0,298.0,5.0,26.0,3.0,12.0,Signed,Normal,73.0,0.0,0.0,PHI,tier_5,1628.39248434238,1215.453237410072,0.5384615384615384,14.613778705636742,0.12840399530417046,PHI,3.0
747,WR,Joe,Kennard,Joe Kennard,BUF,7,0,3,0,984,48,744,497,True,0,4,0,0,69,0,0,9,3,0,0,0,0,0,0,9,12,12,0,2,0,Joe,Kennard,JoeKennard_30433,3062.0,3060.0,3.0,26.0,4.0,2.0,Signed,Star,84.0,0.0,0.0,BUF,tier_3,1331.989247311828,1969.808219178082,0.75,12.096774193548386,0.28251507321274766,BUF,10.0
749,WR,Cam,Driscoll,Cam Driscoll,NYG,0,0,6,0,750,26,994,130,True,0,0,0,0,65,0,0,9,0,0,0,0,0,0,0,2,16,16,0,15,0,Cam,Driscoll,CamDriscoll_30128,684.0,682.0,3.0,26.0,1.0,15.0,Signed,Normal,79.0,0.0,0.0,NYG,tier_4,754.5271629778672,1661.5384615384614,0.125,2.012072434607646,0.21361435488464825,NYG,-1.0
750,HB,LaMarcus,Clinton,LaMarcus Clinton,NYG,574,0,0,327,46,10,378,55,True,0,116,0,0,7,0,6,9,32,0,27,0,0,0,0,0,14,0,0,15,7,LaMarcus,Clinton,LaMarcusClinton_30228,447.0,445.0,3.0,25.0,2.0,15.0,Signed,Normal,74.0,0.0,0.0,NYG,tier_5,1640.2116402116403,1453.8536585365855,0.5,18.51851851851852,0.014973349066200105,NYG,8.0
778,QB,Luke,Kromenhoek,Luke Kromenhoek,NYJ,347,3748,0,184,0,0,1005,0,True,339,71,547,12,0,0,6,9,37,86,14,0,0,58,17,0,16,16,5,17,2,Luke,Kromenhoek,,3504.0,3502.0,5.0,28.0,1.0,17.0,Signed,Star,78.0,0.0,0.0,NYJ,tier_4,345.273631840796,1466.1971830985915,0.125,1.990049751243781,0.0,,
779,WR,Chris,Henry Jr,Chris Henry Jr,NYJ,6,0,4,0,917,28,991,191,True,0,2,0,0,78,0,0,9,3,0,0,0,0,0,0,3,16,16,0,17,0,Chris,Henry Jr,ChrisHenry Jr_2915,2032.0,2030.0,4.0,25.0,1.0,17.0,Signed,Superstar,90.0,0.0,0.0,NYJ,tier_1,931.3824419778002,1673.1,0.1875,3.0272452068617555,0.24466382070437567,NYJ,-5.0
781,HB,Addison,Sullivan,Addison Sullivan,NYJ,995,0,1,569,268,27,661,300,True,0,221,0,0,34,0,6,9,36,0,54,0,0,0,0,0,16,16,0,17,7,Addison,Sullivan,AddisonSullivan_31412,3451.0,3449.0,2.0,23.0,4.0,17.0,Signed,Normal,81.0,0.0,0.0,NYJ,tier_3,1910.7413010590014,1321.9294117647057,0.4375,10.59001512859304,0.07150480256136606,NYJ,-1.0
783,HB,Fluff,Thomas,Fluff Thomas,HOU,624,0,2,326,82,22,485,131,True,0,142,0,0,19,0,3,9,34,0,31,0,0,0,0,0,16,2,4,31,5,Fluff,Thomas,FluffThomas_33517,2103.0,2101.0,0.0,22.0,5.0,31.0,Signed,Normal,72.0,0.0,0.0,HOU,tier_5,1455.6701030927834,1236.0745341614906,0.3125,10.309278350515465,0.02048975512243878,HOU,-2.0
784,TE,Sam,Watts,Sam Watts,HOU,0,0,0,0,570,31,1275,229,True,0,0,0,0,60,0,0,9,0,0,2,0,0,0,0,3,16,16,0,31,0,Sam,Watts,SamWatts_3236,1023.0,1021.0,1.0,23.0,3.0,31.0,Signed,Normal,75.0,0.0,0.0,HOU,tier_4,447.05882352941177,1367.9999999999998,0.1875,2.352941176470588,0.1424287856071964,HOU,-4.0
785,WR,LaMont,Tucker,LaMont Tucker,HOU,4,0,3,0,385,35,498,115,True,0,5,0,0,31,0,0,9,3,0,0,0,0,0,0,0,14,7,1,31,0,LaMont,Tucker,LaMontTucker_31726,345.0,343.0,2.0,25.0,7.0,31.0,Signed,Normal,67.0,0.0,0.0,HOU,tier_6,781.1244979919679,1573.333333333333,0.0,0.0,0.10994502748625687,HOU,0.0
827,WR,Gerrad,Butler,Gerrad Butler,CIN,3,0,0,0,602,24,708,126,True,0,1,0,0,59,0,0,9,3,0,0,0,0,0,0,4,12,12,0,1,0,Gerrad,Butler,GerradButler_31216,3122.0,3120.0,2.0,24.0,2.0,1.0,Signed,Normal,85.0,0.0,0.0,CIN,tier_2,854.5197740112994,1459.8,0.3333333333333333,5.649717514124294,0.20264243036270302,CIN,-5.0
833,QB,Preston,Stone,Preston Stone,NYG,0,0,0,0,0,0,92,0,True,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,16,0,0,15,0,Preston,Stone,,413.0,411.0,7.0,31.0,3.0,15.0,Signed,Normal,65.0,0.0,0.0,NYG,tier_6,0.0,,0.0,0.0,0.0,,
863,WR,De'Angelo,Booker,De'Angelo Booker,MIA,0,0,2,0,909,31,899,176,True,0,0,0,0,73,0,0,9,0,0,0,0,0,0,0,5,14,14,0,11,0,De'Angelo,Booker,De'AngeloBooker_30413,592.0,590.0,3.0,26.0,4.0,11.0,Signed,Normal,82.0,0.0,0.0,MIA,tier_3,1011.1234705228031,1793.0958904109589,0.35714285714285715,5.561735261401558,0.23691154911223328,MIA,2.0
864,HB,Jayvon,Blaylock,Jayvon Blaylock,MIA,1309,0,1,782,140,17,633,146,True,0,269,0,0,20,0,12,9,65,0,62,0,0,0,0,1,16,16,3,11,14,Jayvon,Blaylock,JayvonBlaylock_31413,803.0,801.0,2.0,22.0,4.0,11.0,Signed,Normal,78.0,0.0,0.0,MIA,tier_4,2289.099526066351,1428.5813148788927,0.9375,23.696682464454973,0.03192702394526796,MIA,6.0
951,QB,Aldon,Livingston,Aldon Livingston,LAC,0,0,0,0,0,0,74,0,True,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,15,0,0,7,0,Aldon,Livingston,AldonLivingston_3175,2851.0,2849.0,2.0,24.0,7.0,7.0,Signed,Normal,65.0,0.0,0.0,LAC,tier_6,0.0,,0.0,0.0,0.0,,
952,WR,Anthony,Lynch,Anthony Lynch,LAC,2,0,0,3,722,84,915,208,True,0,1,0,0,65,0,0,9,2,0,0,0,0,0,0,2,16,16,2,7,0,Anthony,Lynch,AnthonyLynch_3155,2025.0,2023.0,2.0,23.0,5.0,7.0,Signed,Normal,78.0,0.0,0.0,LAC,tier_4,791.2568306010928,1584.3636363636365,0.125,2.185792349726776,0.20049986114968063,LAC,-2.0
953,QB,Jeremy,Bryson,Jeremy Bryson,LAC,213,3601,0,78,0,0,1013,0,True,321,50,492,8,0,0,2,9,42,84,7,0,0,41,27,0,16,16,2,7,2,Jeremy,Bryson,JeremyBryson_3113,2048.0,2046.0,2.0,24.0,1.0,7.0,Signed,Superstar,83.0,0.0,0.0,LAC,tier_3,210.2665350444225,1278.0,0.125,1.9743336623889436,0.0,,
955,WR,Omarion,Miller,Omarion Miller,LAC,0,0,4,0,861,32,835,221,True,0,0,0,0,73,0,0,9,0,0,0,0,0,0,0,6,14,14,0,7,0,Omarion,Miller,,29.0,27.0,7.0,29.0,5.0,7.0,Signed,Star,81.0,0.0,0.0,LAC,tier_3,1031.1377245508982,1698.4109589041095,0.42857142857142855,7.18562874251497,0.2732574284920855,LAC,3.0
956,TE,Brock,Bowers,Brock Bowers,LAC,0,0,6,0,670,72,1035,372,True,0,0,0,0,58,0,0,9,0,0,7,0,0,0,0,8,16,16,1,7,0,Brock,Bowers,BowersBrock_14678,3204.0,3202.0,9.0,30.0,1.0,7.0,Signed,Superstar,89.0,0.0,0.0,LAC,tier_2,647.3429951690821,1663.4482758620688,0.5,7.729468599033816,0.18605942793668426,LAC,2.0
969,TE,Brice,Rutledge,Brice Rutledge,CIN,0,0,4,0,723,61,1209,262,True,0,0,0,0,69,0,0,9,0,0,2,0,0,0,0,5,16,16,0,1,0,Brice,Rutledge,BriceRutledge_30116,92.0,90.0,3.0,24.0,1.0,1.0,Signed,Normal,77.0,0.0,0.0,CIN,tier_4,598.014888337469,1508.8695652173913,0.3125,4.1356492969396195,0.1825296642262055,CIN,1.0
973,QB,Jack,Rowe,Jack Rowe,CAR,0,0,0,0,0,0,2,0,True,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,0,0,20,0,Jack,Rowe,JackRowe_30641,3499.0,3497.0,3.0,25.0,6.0,20.0,Signed,Normal,61.0,0.0,0.0,CAR,tier_6,0.0,,0.0,0.0,0.0,,
976,WR,Aidan,Chambers,Aidan Chambers,NO,6,0,6,0,677,26,842,159,True,0,2,0,0,61,0,0,9,3,0,0,0,0,0,0,6,16,16,0,26,0,Aidan,Chambers,AidanChambers_33224,154.0,152.0,0.0,22.0,2.0,26.0,Signed,Normal,75.0,0.0,0.0,NO,tier_4,811.1638954869359,1576.0,0.375,7.125890736342043,0.17152267544970864,NO,0.0
977,WR,Darien,Williams,Darien Williams,NYJ,0,0,3,0,459,26,798,103,True,0,0,0,0,46,0,0,9,0,0,0,0,0,0,0,3,14,14,0,17,0,Darien,Williams,DarienWilliams_2963296,2377.0,2375.0,4.0,27.0,63.0,17.0,Signed,Normal,82.0,0.0,0.0,NYJ,tier_3,575.187969924812,1436.8695652173915,0.21428571428571427,3.7593984962406015,0.1399603598109468,NYJ,-8.0
978,HB,Davian,Groce,Davian Groce,TB,1160,0,2,810,587,88,664,591,True,0,213,0,0,41,0,13,9,65,0,65,0,0,0,0,4,16,16,0,5,10,Davian,Groce,DavianGroce_2918,2441.0,2439.0,4.0,25.0,1.0,5.0,Signed,XFactor,91.0,0.0,0.0,TB,tier_1,2631.024096385542,1702.8661417322835,0.875,21.08433734939759,0.15463645943097998,TB,6.0
995,TE,Brock,Harris,Brock Harris,CAR,0,0,3,0,547,31,1111,150,True,0,0,0,0,46,0,0,9,0,0,1,0,0,0,0,1,15,15,0,20,0,Brock,Harris,BrockHarris_29313,1248.0,1246.0,4.0,25.0,3.0,20.0,Signed,Normal,69.0,0.0,0.0,CAR,tier_6,492.34923492349236,1712.3478260869565,0.06666666666666667,0.9000900090009001,0.1600292558054489,CAR,0.0
996,QB,Thad,Sprinkle,Thad Sprinkle,WAS,0,0,0,0,0,0,49,0,True,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,11,0,0,25,0,Thad,Sprinkle,ThadSprinkle_3263224,1870.0,1868.0,1.0,23.0,63.0,25.0,Signed,Normal,60.0,0.0,0.0,WAS,tier_6,0.0,,0.0,0.0,0.0,,
1020,QB,Tommy,Scukanec,Tommy Scukanec,DEN,0,0,0,0,0,0,88,0,True,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,16,1,0,3,0,Tommy,Scukanec,TommyScukanec_33625,2968.0,2966.0,0.0,22.0,6.0,3.0,Signed,Normal,63.0,0.0,0.0,DEN,tier_6,0.0,,0.0,0.0,0.0,,
1021,WR,Justin,Jefferson,Justin Jefferson,DEN,6,0,2,0,765,26,779,148,True,0,2,0,0,65,0,0,9,3,0,0,0,0,0,0,4,14,14,0,3,0,Justin,Jefferson,JeffersonJustin_20961,1433.0,1431.0,13.0,34.0,1.0,3.0,Signed,Star,80.0,0.0,0.0,DEN,tier_3,989.7304236200257,1671.044776119403,0.2857142857142857,5.134788189987162,0.23445580967704863,DEN,2.0
1023,QB,Dakota,Freeman,Dakota Freeman,DEN,620,3729,0,310,0,0,1028,0,True,322,128,483,9,0,0,12,9,42,56,30,0,0,48,25,0,16,16,8,3,8,Dakota,Freeman,DakotaFreeman_3111,1508.0,1506.0,2.0,23.0,1.0,3.0,Signed,XFactor,93.0,0.0,0.0,DEN,tier_1,603.1128404669261,1453.125,0.5,7.782101167315175,0.0,,
1024,TE,Tony,Livingston,Tony Livingston,DEN,0,0,2,0,419,32,736,156,True,0,0,0,0,35,0,0,9,0,0,4,0,0,0,0,1,10,10,0,3,0,Tony,Livingston,,3003.0,3001.0,6.0,28.0,2.0,3.0,Signed,Superstar,82.0,0.0,0.0,DEN,tier_3,569.2934782608695,1723.8857142857144,0.1,1.358695652173913,0.1797801019039957,DEN,-5.0
1029,WR,Marcus,Lamb,Marcus Lamb,NYJ,0,0,11,0,990,61,746,393,True,0,0,0,0,78,0,0,9,0,0,0,0,0,0,0,5,16,16,2,17,0,Marcus,Lamb,MarcusLamb_33113,292.0,290.0,0.0,22.0,1.0,17.0,Signed,Normal,78.0,0.0,0.0,NYJ,tier_4,1327.077747989276,1827.6923076923076,0.3125,6.702412868632708,0.2641408751334045,NYJ,6.0
1030,TE,Brandon,Polk,Brandon Polk,NYJ,0,0,1,0,441,86,895,195,True,0,0,0,0,36,0,0,9,0,0,2,0,0,0,0,3,14,14,0,17,0,Brandon,Polk,BrandonPolk_33217,246.0,244.0,0.0,22.0,2.0,17.0,Signed,Superstar,79.0,0.0,0.0,NYJ,tier_4,492.7374301675977,1763.9999999999998,0.21428571428571427,3.35195530726257,0.1344717182497332,NYJ,-1.0
1038,TE,Eddie,Alexander,Eddie Alexander,WAS,0,0,1,0,321,27,700,155,True,0,0,0,0,32,0,0,9,0,0,4,0,0,0,0,0,16,7,0,25,0,Eddie,Alexander,EddieAlexander_32425,1329.0,1327.0,1.0,23.0,4.0,25.0,Signed,Normal,69.0,0.0,0.0,WAS,tier_6,458.57142857142856,1444.4999999999998,0.0,0.0,0.09593544530783024,WAS,0.0
1088,WR,Noah,Thomas,Noah Thomas,HOU,9,0,0,0,853,63,1101,240,True,0,3,0,0,74,0,0,9,3,0,0,0,0,0,0,5,16,16,0,31,0,Noah,Thomas,,944.0,942.0,7.0,29.0,4.0,31.0,Signed,Superstar,87.0,0.0,0.0,HOU,tier_2,782.9246139872843,1630.2857142857142,0.3125,4.541326067211626,0.21314342828585708,HOU,-3.0
1089,HB,Bo,Jackson,Bo Jackson,HOU,976,0,4,475,246,24,689,304,True,0,232,0,0,39,0,5,9,32,0,43,0,0,0,0,2,14,14,0,31,9,Bo,Jackson,,437.0,435.0,5.0,26.0,2.0,31.0,Signed,Star,81.0,0.0,0.0,HOU,tier_3,1773.5849056603774,1211.1586715867156,0.7857142857142857,15.965166908563134,0.07025058899121868,HOU,1.0
1091,QB,Jacori,Brown,Jacori Brown,BUF,0,0,0,0,0,0,32,0,True,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,2,0,Jacori,Brown,JacoriBrown_33520,990.0,988.0,0.0,22.0,5.0,2.0,Signed,Normal,65.0,0.0,0.0,BUF,tier_6,0.0,,0.0,0.0,0.0,,
1092,WR,Jackson,Lacy,Jackson Lacy,HOU,18,0,4,0,1404,68,951,808,True,0,8,0,0,91,0,0,9,3,0,0,0,0,0,0,13,14,14,0,31,0,Jackson,Lacy,JacksonLacy_31211,1025.0,1023.0,2.0,24.0,2.0,31.0,Signed,Star,87.0,0.0,0.0,HOU,tier_2,1495.2681388012618,2096.7272727272725,0.9285714285714286,13.669821240799159,0.40094238594988224,HOU,8.0
1094,QB,Landon,Walsh,Landon Walsh,HOU,0,0,0,0,0,0,75,0,True,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,16,0,0,31,0,Landon,Walsh,LandonWalsh_3163339,3520.0,3518.0,2.0,24.0,63.0,31.0,Signed,Normal,67.0,0.0,0.0,HOU,tier_6,0.0,,0.0,0.0,0.0,,
1117,TE,Angelo,Valentine,Angelo Valentine,ARI,0,0,1,0,257,21,782,99,True,0,0,0,0,28,0,0,9,0,0,1,0,0,0,0,0,16,9,1,6,0,Angelo,Valentine,AngeloValentine_31415,2743.0,2741.0,2.0,24.0,4.0,6.0,Signed,Normal,65.0,0.0,0.0,ARI,tier_6,328.6445012787724,1321.7142857142858,0.0,0.0,0.07481804949053858,ARI,-2.0
1119,QB,Matt,Zollers,Matt Zollers,BAL,0,0,0,0,0,0,5,0,True,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,0,0,24,0,Matt,Zollers,,261.0,259.0,4.0,26.0,5.0,24.0,Signed,Normal,62.0,0.0,0.0,BAL,tier_6,0.0,,0.0,0.0,0.0,,
1120,WR,Keon,Coleman,Keon Coleman,ARI,-2,0,6,0,853,25,969,130,True,0,1,0,0,78,0,0,9,0,0,0,0,0,0,0,4,16,16,0,6,0,Keon,Coleman,ColemanKeon_14646,3205.0,3203.0,9.0,30.0,1.0,6.0,Signed,Star,78.0,0.0,0.0,ARI,tier_4,878.2249742002064,1547.240506329114,0.25,4.127966976264189,0.24832605531295487,ARI,0.0
1124,QB,Chase,Stockton,Chase Stockton,IND,109,2268,0,29,0,0,735,0,True,201,32,337,7,0,0,1,9,32,61,4,0,0,28,16,0,13,13,2,9,0,Chase,Stockton,ChaseStockton_3211,3620.0,3618.0,1.0,24.0,1.0,9.0,Signed,Normal,76.0,0.0,0.0,IND,tier_4,148.29931972789115,1021.875,0.0,0.0,0.0,,
1154,TE,Cecil,Price,Cecil Price,JAX,0,0,1,0,344,27,798,124,True,0,0,0,0,42,0,0,9,0,0,0,0,0,0,0,1,11,11,1,16,0,Cecil,Price,CecilPrice_3043,2040.0,2038.0,3.0,26.0,4.0,16.0,Signed,Normal,70.0,0.0,0.0,JAX,tier_5,431.0776942355889,1179.4285714285716,0.09090909090909091,1.2531328320802004,0.12816691505216096,JAX,-3.0
1155,QB,Wade,Norton,Wade Norton,CIN,0,0,0,0,0,0,3,0,True,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,1,0,Wade,Norton,WadeNorton_3363,3645.0,3643.0,0.0,23.0,6.0,1.0,Signed,Normal,65.0,0.0,0.0,CIN,tier_6,0.0,,0.0,0.0,0.0,,
1156,HB,Broderick,Culliver,Broderick Culliver,JAX,1129,0,1,601,53,11,580,80,True,0,234,0,0,19,0,7,9,35,0,50,0,0,0,0,0,16,16,6,16,6,Broderick,Culliver,BroderickCulliver_32212,865.0,863.0,1.0,24.0,2.0,16.0,Signed,Normal,75.0,0.0,0.0,JAX,tier_4,2037.9310344827588,1368.901185770751,0.375,10.344827586206897,0.013575819672131147,JAX,-3.0
