FullName,Position,TeamName,RatingTier,StatCheck,value
Christian Wilkins,RE,MIA,tier_3,TotalTurnovers,6.0
Xavien Howard,CB,MIA,tier_2,TotalTurnovers,8.0
Emmanuel Ogbah,LE,MIA,tier_3,TotalTurnovers,9.0
Zach Sieler,LE,MIA,tier_5,TotalTurnovers,0.0
Jerome Baker,MLB,MIA,tier_3,TotalTurnovers,4.0
Byron Jones,CB,MIA,tier_3,TotalTurnovers,2.0
Greg Brooks Jr.,CB,DAL,tier_4,TotalTurnovers,2.0
J.D. Bertland,MLB,DAL,tier_5,TotalTurnovers,0.0
Davin Bellamy,ROLB,NYJ,tier_6,TotalTurnovers,0.0
Carter Coughlin,MLB,DAL,tier_6,TotalTurnovers,1.0
Drake Jackson,LOLB,DAL,tier_4,TotalTurnovers,0.0
James Wiggins,FS,DAL,tier_5,TotalTurnovers,2.0
Chauncey Golston,RE,DAL,tier_5,TotalTurnovers,1.0
Jackson Sirmon,MLB,NYJ,tier_5,TotalTurnovers,0.0
Daxton Hill,SS,NYJ,tier_6,TotalTurnovers,0.0
B.J. Ojulari,LOLB,NYJ,tier_6,TotalTurnovers,3.0
Osa Odighizuwa,DT,DAL,tier_4,TotalTurnovers,3.0
Jabril Cox,MLB,DAL,tier_6,TotalTurnovers,0.0
Micah Parsons,ROLB,DAL,tier_2,TotalTurnovers,4.0
Israel Mukuamu,SS,DAL,tier_6,TotalTurnovers,3.0
Trayvon Mullen Jr,CB,LV,tier_2,TotalTurnovers,0.0
Maxx Crosby,LE,LV,tier_1,TotalTurnovers,3.0
Johnathan Abram,SS,LV,tier_4,TotalTurnovers,1.0
Yannick Ngakoue,RE,LV,tier_3,TotalTurnovers,2.0
Solomon Thomas,DT,LV,tier_4,TotalTurnovers,0.0
Amani Hooker,SS,CAR,tier_4,TotalTurnovers,2.0
Jake Porter,LOLB,CAR,tier_6,TotalTurnovers,0.0
Xavier Henderson,SS,CAR,tier_6,TotalTurnovers,0.0
Sheldon Rankins,DT,CAR,tier_4,TotalTurnovers,7.0
Kadofi Wright,MLB,CAR,tier_5,TotalTurnovers,2.0
Terez Hall,MLB,CAR,tier_5,TotalTurnovers,0.0
Niko Lalos,ROLB,CAR,tier_6,TotalTurnovers,0.0
Daviyon Nixon,DT,CAR,tier_5,TotalTurnovers,0.0
Jaycee Horn,CB,CAR,tier_3,TotalTurnovers,5.0
Troy Pride Jr,CB,CAR,tier_5,TotalTurnovers,1.0
Jeremy Chinn,FS,CAR,tier_2,TotalTurnovers,3.0
C.J. Henderson,CB,CAR,tier_3,TotalTurnovers,3.0
Yetur Gross-Matos,RE,CAR,tier_3,TotalTurnovers,1.0
Anfernee Jennings,LOLB,NYJ,tier_5,TotalTurnovers,0.0
Quinnen Williams,DT,NYJ,tier_0,TotalTurnovers,8.0
Haason Reddick,LOLB,CAR,tier_2,TotalTurnovers,0.0
Charles Omenihu,LE,HOU,tier_4,TotalTurnovers,6.0
Maliek Collins,DT,HOU,tier_5,TotalTurnovers,2.0
Justin Reid,FS,HOU,tier_2,TotalTurnovers,5.0
Zach Cunningham,ROLB,HOU,tier_4,TotalTurnovers,0.0
Lewis Cine,SS,NO,tier_6,TotalTurnovers,0.0
Josiah Scott,CB,PHI,tier_5,TotalTurnovers,2.0
Cam'Ron Kelly,FS,NO,tier_5,TotalTurnovers,4.0
Will Anderson,LOLB,NO,tier_4,TotalTurnovers,5.0
Francis Bernard,ROLB,NO,tier_6,TotalTurnovers,0.0
Jalen Green,CB,NO,tier_5,TotalTurnovers,0.0
Owen Pappoe,LOLB,NO,tier_5,TotalTurnovers,0.0
Pete Werner,MLB,NO,tier_3,TotalTurnovers,3.0
Payton Turner,LE,NO,tier_5,TotalTurnovers,0.0
Paulson Adebo,CB,NO,tier_4,TotalTurnovers,1.0
Elijah Riley,FS,SEA,tier_6,TotalTurnovers,1.0
Malcolm Roach,DT,NO,tier_5,TotalTurnovers,0.0
Zack Baun,ROLB,NO,tier_5,TotalTurnovers,0.0
C.J. Gardner-Johnson,SS,NO,tier_2,TotalTurnovers,6.0
David Onyemata,DT,NO,tier_5,TotalTurnovers,0.0
Marcus Davenport,RE,NO,tier_2,TotalTurnovers,4.0
Marcus Williams,FS,NO,tier_2,TotalTurnovers,0.0
Tyler Lacy,DT,TB,tier_5,TotalTurnovers,0.0
Kenny Robinson Jr,FS,TB,tier_6,TotalTurnovers,0.0
Caden Sterns,FS,PHI,tier_6,TotalTurnovers,1.0
Cale Garrett,MLB,TB,tier_6,TotalTurnovers,4.0
Grant Stuard,MLB,TB,tier_6,TotalTurnovers,0.0
Kabion Ento,CB,TB,tier_6,TotalTurnovers,0.0
Zion Tupuola-Fetui,RE,TB,tier_5,TotalTurnovers,0.0
George Karlaftis,LE,TB,tier_3,TotalTurnovers,7.0
Joe Tryon-Shoyinka,ROLB,TB,tier_4,TotalTurnovers,0.0
Antoine Winfield Jr,FS,TB,tier_1,TotalTurnovers,8.0
Jamel Dean,CB,TB,tier_3,TotalTurnovers,2.0
Devin White,MLB,TB,tier_1,TotalTurnovers,0.0
Jordan Whitehead,SS,TB,tier_3,TotalTurnovers,2.0
Vita Vea,DT,TB,tier_1,TotalTurnovers,2.0
Taron Vincent,DT,DET,tier_5,TotalTurnovers,1.0
Wesley Steiner,MLB,DET,tier_4,TotalTurnovers,0.0
Malachi Moore,CB,DET,tier_4,TotalTurnovers,1.0
Nick Nelson,CB,DET,tier_5,TotalTurnovers,0.0
Harvey Langi,ROLB,DET,tier_6,TotalTurnovers,0.0
Blake Martinez,MLB,NYG,tier_4,TotalTurnovers,0.0
Yusuf Corker,FS,ATL,tier_6,TotalTurnovers,0.0
Jahfari Harvey,ROLB,BAL,tier_5,TotalTurnovers,1.0
Braiden McGregor,LE,BAL,tier_5,TotalTurnovers,0.0
Jason Strowbridge,LE,BAL,tier_6,TotalTurnovers,2.0
Chris Wilcox,CB,BAL,tier_6,TotalTurnovers,0.0
Kyriq McDonald,SS,BAL,tier_6,TotalTurnovers,0.0
Javon Hargrave,DT,BAL,tier_3,TotalTurnovers,5.0
Derick Roberson,LOLB,BAL,tier_6,TotalTurnovers,0.0
Brandon Stephens,FS,BAL,tier_6,TotalTurnovers,2.0
Odafe Oweh,ROLB,BAL,tier_3,TotalTurnovers,7.0
Michael Carter II,CB,NYJ,tier_5,TotalTurnovers,0.0
Malik Harrison,MLB,BAL,tier_5,TotalTurnovers,0.0
Bryan Bresee,DT,PHI,tier_4,TotalTurnovers,0.0
Patrick Queen,MLB,BAL,tier_4,TotalTurnovers,3.0
Justin Madubuike,RE,BAL,tier_3,TotalTurnovers,1.0
DeShon Elliott,FS,BAL,tier_3,TotalTurnovers,0.0
Marlon Humphrey,CB,BAL,tier_0,TotalTurnovers,11.0
Lannden Zanders,SS,TB,tier_6,TotalTurnovers,1.0
Solomon Byrd,ROLB,TB,tier_6,TotalTurnovers,9.0
Trace Ford,LOLB,TB,tier_6,TotalTurnovers,0.0
Poona Ford,DT,SEA,tier_3,TotalTurnovers,3.0
Eric Wilson,MLB,PHI,tier_4,TotalTurnovers,2.0
Darnell Savage,FS,GB,tier_3,TotalTurnovers,2.0
Josh Sweat,RE,PHI,tier_3,TotalTurnovers,2.0
Lonnie Johnson Jr,SS,HOU,tier_5,TotalTurnovers,0.0
Ahmad Gardner,CB,BAL,tier_3,TotalTurnovers,3.0
Tyreke Johnson,CB,MIA,tier_5,TotalTurnovers,1.0
Noah Daniels,CB,LAC,tier_5,TotalTurnovers,2.0
Brian Burns,LE,CAR,tier_0,TotalTurnovers,10.0
Shane Lee,MLB,SEA,tier_5,TotalTurnovers,1.0
Jordan Davis,DT,NYJ,tier_4,TotalTurnovers,5.0
Josey Jewell,MLB,NE,tier_4,TotalTurnovers,0.0
Andrew Wingard,FS,BUF,tier_5,TotalTurnovers,1.0
Devin Bush,MLB,PIT,tier_2,TotalTurnovers,0.0
Chazz Surratt,ROLB,MIN,tier_6,TotalTurnovers,0.0
Dell Pettus,SS,CIN,tier_5,TotalTurnovers,0.0
Grant Delpit,SS,CHI,tier_4,TotalTurnovers,3.0
La'Kendrick Van Zandt,SS,CHI,tier_6,TotalTurnovers,2.0
Avonte Maddox,CB,PHI,tier_4,TotalTurnovers,6.0
Carl Lawson,RE,NYJ,tier_3,TotalTurnovers,2.0
Daniel Thomas,FS,JAX,tier_5,TotalTurnovers,0.0
Kevin King,CB,SF,tier_6,TotalTurnovers,0.0
Garrett Williams,CB,NYJ,tier_5,TotalTurnovers,1.0
Adoree' Jackson,CB,NYG,tier_3,TotalTurnovers,6.0
Joey Porter Jr.,CB,PIT,tier_5,TotalTurnovers,1.0
Tariq Castro-Fields,CB,CIN,tier_5,TotalTurnovers,0.0
Jaylon King,FS,PIT,tier_5,TotalTurnovers,1.0
Rashad Fenton,CB,JAX,tier_4,TotalTurnovers,2.0
Tre Herndon,CB,NE,tier_4,TotalTurnovers,1.0
Ugo Amadi,CB,ARI,tier_5,TotalTurnovers,1.0
Noah Igbinoghene,CB,MIA,tier_4,TotalTurnovers,4.0
Desmond King II,CB,HOU,tier_3,TotalTurnovers,5.0
Rashad Torrence II,FS,LAR,tier_6,TotalTurnovers,1.0
Tiawan Mullen,CB,BUF,tier_5,TotalTurnovers,2.0
Tyrique Stevenson,CB,ATL,tier_5,TotalTurnovers,0.0
Darius Phillips,CB,SF,tier_4,TotalTurnovers,3.0
Dameon Williams,CB,MIA,tier_5,TotalTurnovers,0.0
Tre Swilling,CB,TB,tier_6,TotalTurnovers,0.0
Donovan Johnson,CB,TEN,tier_6,TotalTurnovers,0.0
Verone McKinley III,FS,DAL,tier_6,TotalTurnovers,0.0
Isaac Taylor-Stuart,CB,KC,tier_4,TotalTurnovers,0.0
Mykael Wright,CB,DEN,tier_4,TotalTurnovers,1.0
Cameron Kinley,CB,CHI,tier_6,TotalTurnovers,0.0
Joshuah Bledsoe,FS,NE,tier_6,TotalTurnovers,0.0
Joseph Charleston,FS,SEA,tier_6,LBSacksTFLPassDeflPerGame,0.5
Julian Love,SS,DET,tier_3,LBSacksTFLPassDeflPerGame,0.6666666666666666
Kristian Welch,MLB,DET,tier_6,LBSacksTFLPassDeflPerGame,0.06666666666666667
Kyle Hamilton,FS,DET,tier_2,LBSacksTFLPassDeflPerGame,0.2
Kyle Dugger,SS,NE,tier_3,LBSacksTFLPassDeflPerGame,1.0
Fletcher Cox,DT,PHI,tier_2,LBSacksTFLPassDeflPerGame,0.3333333333333333
Bubba Bolden,SS,DET,tier_5,LBSacksTFLPassDeflPerGame,0.5333333333333333
Romeo Okwara,LOLB,DET,tier_4,LBSacksTFLPassDeflPerGame,0.5833333333333334
Stephon Gilmore,CB,SF,tier_2,LBSacksTFLPassDeflPerGame,0.7857142857142857
Khalil Davis,DT,IND,tier_6,LBSacksTFLPassDeflPerGame,0.9230769230769231
Blake Cashman,ROLB,LV,tier_5,LBSacksTFLPassDeflPerGame,0.2
Shaun Wade,CB,NE,tier_5,LBSacksTFLPassDeflPerGame,0.3333333333333333
DeAndre Baker,CB,SEA,tier_4,LBSacksTFLPassDeflPerGame,0.5454545454545454
Eric Banks,LE,DET,tier_6,LBSacksTFLPassDeflPerGame,0.2
Da'Shawn Hand,RE,DET,tier_4,LBSacksTFLPassDeflPerGame,1.1333333333333333
Nick Jackson,MLB,JAX,tier_5,LBSacksTFLPassDeflPerGame,0.0
Jaden Crumedy,DT,SEA,tier_6,LBSacksTFLPassDeflPerGame,0.5
Blessuan Austin,CB,SEA,tier_4,LBSacksTFLPassDeflPerGame,0.6666666666666666
Kyzir White,MLB,SEA,tier_5,LBSacksTFLPassDeflPerGame,0.4666666666666667
Khari Willis,SS,JAX,tier_4,LBSacksTFLPassDeflPerGame,0.8
Kayvon Thibodeaux,LE,DET,tier_3,LBSacksTFLPassDeflPerGame,1.0909090909090908
Mike Jones Jr,ROLB,DET,tier_3,LBSacksTFLPassDeflPerGame,0.7333333333333333
Malik Hooker,FS,DET,tier_4,LBSacksTFLPassDeflPerGame,0.5333333333333333
Derrick Barnes,MLB,DET,tier_6,LBSacksTFLPassDeflPerGame,0.2
Dawuane Smoot,LE,SEA,tier_5,LBSacksTFLPassDeflPerGame,0.9333333333333333
Jeff Okudah,CB,DET,tier_3,LBSacksTFLPassDeflPerGame,0.5333333333333333
Ben Banogu,LE,JAX,tier_5,LBSacksTFLPassDeflPerGame,0.7142857142857143
Praise Amaewhule,ROLB,BUF,tier_6,LBSacksTFLPassDeflPerGame,0.0
Jalyn Armour-Davis,CB,SEA,tier_5,LBSacksTFLPassDeflPerGame,0.26666666666666666
Ashtyn Davis,FS,JAX,tier_5,LBSacksTFLPassDeflPerGame,0.4666666666666667
Trevon Diggs,CB,DAL,tier_3,LBSacksTFLPassDeflPerGame,0.6666666666666666
Kelvin Joseph,CB,DAL,tier_5,LBSacksTFLPassDeflPerGame,0.8666666666666667
Gareon Conley,CB,ATL,tier_4,LBSacksTFLPassDeflPerGame,0.6
Amik Robertson,CB,NYG,tier_5,LBSacksTFLPassDeflPerGame,0.2
Za'Darius Smith,LOLB,LV,tier_3,LBSacksTFLPassDeflPerGame,0.9285714285714286
Chase Winovich,RE,NE,tier_3,LBSacksTFLPassDeflPerGame,1.6666666666666667
Jahlani Tavai,MLB,NE,tier_5,LBSacksTFLPassDeflPerGame,0.06666666666666667
Isheem Young,FS,LV,tier_6,LBSacksTFLPassDeflPerGame,0.0
Ralen Goforth,MLB,DEN,tier_6,LBSacksTFLPassDeflPerGame,0.5
De'Jahn Warren,CB,DEN,tier_6,LBSacksTFLPassDeflPerGame,0.15384615384615385
Christian Barmore,DT,NE,tier_3,LBSacksTFLPassDeflPerGame,1.4666666666666666
Ronnie Perkins,LOLB,NE,tier_6,LBSacksTFLPassDeflPerGame,0.3333333333333333
Krys Barnes,MLB,NYJ,tier_3,LBSacksTFLPassDeflPerGame,0.4
Derek Stingley Jr.,CB,NE,tier_3,LBSacksTFLPassDeflPerGame,0.8
Arden Key,LE,NE,tier_5,LBSacksTFLPassDeflPerGame,1.0
Bobby Wagner,MLB,NE,tier_3,LBSacksTFLPassDeflPerGame,1.0
Marquise Blair,FS,NE,tier_5,LBSacksTFLPassDeflPerGame,0.4
Myles Murphy,LE,NE,tier_4,LBSacksTFLPassDeflPerGame,0.5333333333333333
Asa Turner,SS,NE,tier_6,LBSacksTFLPassDeflPerGame,0.13333333333333333
Adisa Isaac,ROLB,NE,tier_6,LBSacksTFLPassDeflPerGame,0.0
DeMarcus Lawrence,LE,DAL,tier_4,LBSacksTFLPassDeflPerGame,1.0
Jourdan Lewis,CB,DAL,tier_4,LBSacksTFLPassDeflPerGame,0.9333333333333333
Matthew Judon,LOLB,NE,tier_5,LBSacksTFLPassDeflPerGame,1.6
Damon Arnette Jr,CB,LV,tier_4,LBSacksTFLPassDeflPerGame,1.0666666666666667
Nate Hobbs,CB,LV,tier_4,LBSacksTFLPassDeflPerGame,0.2
Divine Deablo,ROLB,LV,tier_5,LBSacksTFLPassDeflPerGame,0.0
Tyree Gillespie,SS,LV,tier_5,LBSacksTFLPassDeflPerGame,0.07142857142857142
Carlton Davis III,CB,LV,tier_2,LBSacksTFLPassDeflPerGame,0.4666666666666667
Joe Bachie Jr,MLB,LV,tier_5,LBSacksTFLPassDeflPerGame,0.13333333333333333
Bobby Okereke,MLB,LV,tier_3,LBSacksTFLPassDeflPerGame,0.5333333333333333
Anthony Nelson,LOLB,LV,tier_5,LBSacksTFLPassDeflPerGame,0.7333333333333333
Matthew Ioannidis,DT,LV,tier_3,LBSacksTFLPassDeflPerGame,1.3333333333333333
Trevon Moehrig,FS,LV,tier_3,LBSacksTFLPassDeflPerGame,0.3333333333333333
Ronald Darby,CB,DEN,tier_4,LBSacksTFLPassDeflPerGame,0.7333333333333333
Jaylon Jones,CB,PHI,tier_4,LBSacksTFLPassDeflPerGame,1.2142857142857142
Mike Edwards,FS,BUF,tier_4,LBSacksTFLPassDeflPerGame,0.26666666666666666
Bradley Chubb,ROLB,DEN,tier_1,LBSacksTFLPassDeflPerGame,1.4666666666666666
Alexander Johnson,MLB,DEN,tier_4,LBSacksTFLPassDeflPerGame,0.14285714285714285
Justin Simmons,FS,DEN,tier_2,LBSacksTFLPassDeflPerGame,0.26666666666666666
Dre'Mont Jones,LE,DEN,tier_3,LBSacksTFLPassDeflPerGame,1.0666666666666667
Baron Browning,MLB,DEN,tier_6,LBSacksTFLPassDeflPerGame,0.3333333333333333
Jamar Johnson,SS,DEN,tier_6,LBSacksTFLPassDeflPerGame,0.7692307692307693
DeMarvin Leal,DT,DEN,tier_4,LBSacksTFLPassDeflPerGame,0.8
Xavier Thomas,LE,DEN,tier_4,LBSacksTFLPassDeflPerGame,1.6666666666666667
Brandon Smith,LOLB,DEN,tier_6,LBSacksTFLPassDeflPerGame,0.15384615384615385
Jalen Carter,DT,DEN,tier_4,LBSacksTFLPassDeflPerGame,1.6428571428571428
Marcus Hooker,FS,DEN,tier_6,LBSacksTFLPassDeflPerGame,0.0
Greedy Williams,CB,PHI,tier_3,LBSacksTFLPassDeflPerGame,1.3846153846153846
Brandon Joseph,FS,NYJ,tier_3,LBSacksTFLPassDeflPerGame,0.6666666666666666
Leighton Vander Esch,LOLB,DAL,tier_3,LBSacksTFLPassDeflPerGame,0.42857142857142855
Neville Gallimore,DT,DAL,tier_4,LBSacksTFLPassDeflPerGame,1.5
Ja'Whaun Bentley,MLB,JAX,tier_4,LBSacksTFLPassDeflPerGame,0.26666666666666666
Mike Rose,ROLB,JAX,tier_6,LBSacksTFLPassDeflPerGame,0.0
Kingsley Enagbare,RE,JAX,tier_4,LBSacksTFLPassDeflPerGame,1.3571428571428572
Mike Hughes,CB,JAX,tier_3,LBSacksTFLPassDeflPerGame,1.0666666666666667
Tyson Campbell,CB,JAX,tier_5,LBSacksTFLPassDeflPerGame,0.13333333333333333
Jordan Smith,LOLB,JAX,tier_6,LBSacksTFLPassDeflPerGame,0.06666666666666667
Andre Cisco,SS,JAX,tier_5,LBSacksTFLPassDeflPerGame,0.5333333333333333
DaVon Hamilton,DT,JAX,tier_3,LBSacksTFLPassDeflPerGame,1.0714285714285714
K'Lavon Chaisson,LOLB,JAX,tier_4,LBSacksTFLPassDeflPerGame,1.2
Josh Allen,ROLB,JAX,tier_0,LBSacksTFLPassDeflPerGame,1.3333333333333333
Myles Jack,MLB,JAX,tier_2,LBSacksTFLPassDeflPerGame,1.3
Shaquill Griffin,CB,JAX,tier_3,LBSacksTFLPassDeflPerGame,0.7857142857142857
Mase Funa,ROLB,CIN,tier_6,LBSacksTFLPassDeflPerGame,0.0
Cole Holcomb,LOLB,CIN,tier_4,LBSacksTFLPassDeflPerGame,0.38461538461538464
Amani Oruwariye,CB,CIN,tier_4,LBSacksTFLPassDeflPerGame,0.9285714285714286
Nick McCloud,CB,CIN,tier_6,LBSacksTFLPassDeflPerGame,0.4
Tre Sterling,FS,CIN,tier_6,LBSacksTFLPassDeflPerGame,0.0
LaBryan Ray,RE,CIN,tier_5,LBSacksTFLPassDeflPerGame,1.2857142857142858
Trent McDuffie,CB,CIN,tier_4,LBSacksTFLPassDeflPerGame,0.8
Shaquem Griffin,LOLB,CIN,tier_5,LBSacksTFLPassDeflPerGame,0.13333333333333333
Markus Bailey,MLB,CIN,tier_5,LBSacksTFLPassDeflPerGame,0.23076923076923078
Logan Wilson,ROLB,CIN,tier_2,LBSacksTFLPassDeflPerGame,1.4
Vonn Bell,SS,CIN,tier_4,LBSacksTFLPassDeflPerGame,0.6
Jessie Bates III,FS,CIN,tier_0,LBSacksTFLPassDeflPerGame,0.6
Sam Hubbard,LE,CIN,tier_4,LBSacksTFLPassDeflPerGame,1.0666666666666667
Trey Hendrickson,RE,CIN,tier_3,LBSacksTFLPassDeflPerGame,1.0769230769230769
Nik Bonitto,MLB,PHI,tier_4,LBSacksTFLPassDeflPerGame,2.0714285714285716
Deion Jones,MLB,LAR,tier_2,LBSacksTFLPassDeflPerGame,0.5333333333333333
Chandon Sullivan,CB,LAR,tier_5,LBSacksTFLPassDeflPerGame,0.5833333333333334
Tereadja Mitchell,MLB,LAR,tier_6,LBSacksTFLPassDeflPerGame,0.0
A'Shawn Robinson,LE,LAR,tier_5,LBSacksTFLPassDeflPerGame,1.0
Chris Garrett,LOLB,LAR,tier_6,LBSacksTFLPassDeflPerGame,0.2857142857142857
Tre'Vius Hodges,CB,MIN,tier_4,LBSacksTFLPassDeflPerGame,0.6
Matt Henningsen,LE,LAR,tier_6,LBSacksTFLPassDeflPerGame,0.3333333333333333
Derion Kendrick,CB,LAR,tier_3,LBSacksTFLPassDeflPerGame,0.4
Jaquan Brisker,SS,LAR,tier_4,LBSacksTFLPassDeflPerGame,0.5
Nate Hall,ROLB,LAR,tier_6,LBSacksTFLPassDeflPerGame,0.0
Morgan Fox,RE,MIN,tier_4,LBSacksTFLPassDeflPerGame,0.3333333333333333
Teez Tabor,SS,MIN,tier_6,LBSacksTFLPassDeflPerGame,0.2
Robert Rochell,CB,LAR,tier_6,LBSacksTFLPassDeflPerGame,0.4666666666666667
Jordan Fuller,SS,LAR,tier_4,LBSacksTFLPassDeflPerGame,0.42857142857142855
Terrell Burgess,FS,LAR,tier_3,LBSacksTFLPassDeflPerGame,0.25
Justin Hollins,ROLB,LAR,tier_5,LBSacksTFLPassDeflPerGame,1.3571428571428572
Jalen Ramsey,CB,LAR,tier_0,LBSacksTFLPassDeflPerGame,0.5714285714285714
Sebastian Joseph-Day,DT,LAR,tier_2,LBSacksTFLPassDeflPerGame,1.2857142857142858
Aaron Donald,RE,LAR,tier_0,LBSacksTFLPassDeflPerGame,0.9090909090909091
Tim Settle,DT,SEA,tier_5,LBSacksTFLPassDeflPerGame,1.9333333333333333
Derek Barnett,RE,SEA,tier_4,LBSacksTFLPassDeflPerGame,1.2
Tanner Muse,LOLB,SEA,tier_5,LBSacksTFLPassDeflPerGame,0.0
D.J. Reed Jr,CB,SEA,tier_3,LBSacksTFLPassDeflPerGame,1.3333333333333333
Lamont Wade,SS,SEA,tier_6,LBSacksTFLPassDeflPerGame,0.0
Jordyn Brooks,ROLB,SEA,tier_1,LBSacksTFLPassDeflPerGame,0.5384615384615384
Darrell Taylor,LOLB,SEA,tier_5,LBSacksTFLPassDeflPerGame,0.3333333333333333
Jamal Adams,SS,SEA,tier_1,LBSacksTFLPassDeflPerGame,0.3333333333333333
To'o To'o Henry,LOLB,PHI,tier_4,LBSacksTFLPassDeflPerGame,0.9166666666666666
Tershawn Wharton,DT,NYG,tier_5,LBSacksTFLPassDeflPerGame,0.6
Kenny Willekes,RE,NYG,tier_6,LBSacksTFLPassDeflPerGame,1.2666666666666666
Cam Brown,LOLB,NYG,tier_6,LBSacksTFLPassDeflPerGame,0.13333333333333333
J.J. Watt,LE,PHI,tier_4,LBSacksTFLPassDeflPerGame,0.3076923076923077
Trey Dean III,FS,NYG,tier_6,LBSacksTFLPassDeflPerGame,0.4
Isaac Slade-Matautia,MLB,BUF,tier_6,LBSacksTFLPassDeflPerGame,0.0
Dane Jackson,CB,BUF,tier_5,LBSacksTFLPassDeflPerGame,0.4666666666666667
Perrion Winfrey,DT,BUF,tier_5,LBSacksTFLPassDeflPerGame,1.6666666666666667
Jordan Battle,SS,BUF,tier_4,LBSacksTFLPassDeflPerGame,0.9333333333333333
Madre Harper,CB,BUF,tier_6,LBSacksTFLPassDeflPerGame,0.0
Noah Dawkins,LOLB,BUF,tier_6,LBSacksTFLPassDeflPerGame,0.0
Leon Jacobs,LOLB,BUF,tier_6,LBSacksTFLPassDeflPerGame,0.06666666666666667
Greg Rousseau,LE,BUF,tier_4,LBSacksTFLPassDeflPerGame,1.3333333333333333
Carlos Basham Jr,LE,BUF,tier_5,LBSacksTFLPassDeflPerGame,1.0
A.J. Epenesa,RE,BUF,tier_3,LBSacksTFLPassDeflPerGame,0.6
Taron Johnson,CB,BUF,tier_4,LBSacksTFLPassDeflPerGame,0.4666666666666667
Tremaine Edmunds,MLB,BUF,tier_2,LBSacksTFLPassDeflPerGame,0.6
Matt Milano,ROLB,BUF,tier_4,LBSacksTFLPassDeflPerGame,0.3
Javelin Guidry,CB,ATL,tier_5,LBSacksTFLPassDeflPerGame,0.26666666666666666
Ed Oliver,DT,ATL,tier_1,LBSacksTFLPassDeflPerGame,1.6
Ryan Connelly,LOLB,ATL,tier_6,LBSacksTFLPassDeflPerGame,0.21428571428571427
Jayron Kearse,SS,ATL,tier_5,LBSacksTFLPassDeflPerGame,0.3333333333333333
Steven Gilmore,CB,KC,tier_6,LBSacksTFLPassDeflPerGame,0.2
Aaron Patrick,ROLB,KC,tier_6,LBSacksTFLPassDeflPerGame,1.2666666666666666
Cassh Maluia,MLB,KC,tier_6,LBSacksTFLPassDeflPerGame,0.0
Marquel Lee,LOLB,KC,tier_5,LBSacksTFLPassDeflPerGame,0.0
Joshua Kaindoh,LE,NO,tier_6,LBSacksTFLPassDeflPerGame,0.26666666666666666
Nick Bolton,MLB,KC,tier_4,LBSacksTFLPassDeflPerGame,0.42857142857142855
L'Jarius Sneed,CB,KC,tier_2,LBSacksTFLPassDeflPerGame,0.4666666666666667
Mike Danna,LE,KC,tier_5,LBSacksTFLPassDeflPerGame,0.4
Willie Gay,ROLB,KC,tier_5,LBSacksTFLPassDeflPerGame,0.26666666666666666
Juan Thornhill,FS,KC,tier_3,LBSacksTFLPassDeflPerGame,0.2
TJ Carter,FS,PHI,tier_6,LBSacksTFLPassDeflPerGame,1.0
Chris Jones,RE,KC,tier_1,LBSacksTFLPassDeflPerGame,2.0
Derrick Nnadi,DT,KC,tier_3,LBSacksTFLPassDeflPerGame,0.9333333333333333
Tyrann Mathieu,SS,KC,tier_1,LBSacksTFLPassDeflPerGame,0.6
Noah Sewell,MLB,CHI,tier_4,LBSacksTFLPassDeflPerGame,0.4666666666666667
Emmanuel Moseley,CB,CHI,tier_4,LBSacksTFLPassDeflPerGame,1.0666666666666667
Akeem Davis-Gaither,ROLB,CHI,tier_5,LBSacksTFLPassDeflPerGame,0.5714285714285714
Jalen Catalon,SS,ARI,tier_5,LBSacksTFLPassDeflPerGame,0.2
Jordan Burch,RE,ARI,tier_5,LBSacksTFLPassDeflPerGame,0.5333333333333333
Clelin Ferrell,RE,ARI,tier_4,LBSacksTFLPassDeflPerGame,1.2
Mack Wilson Sr,ROLB,ARI,tier_6,LBSacksTFLPassDeflPerGame,0.0
Rock Ya-Sin,CB,ARI,tier_3,LBSacksTFLPassDeflPerGame,0.6
Isaiah Oliver,CB,ARI,tier_5,LBSacksTFLPassDeflPerGame,0.75
John Franklin-Myers,LE,NYJ,tier_2,LBSacksTFLPassDeflPerGame,2.1
Jermaine Waller,CB,ARI,tier_5,LBSacksTFLPassDeflPerGame,0.06666666666666667
Haskell Garrett,DT,ARI,tier_4,LBSacksTFLPassDeflPerGame,0.6923076923076923
Frankie Luvu,LOLB,ARI,tier_5,LBSacksTFLPassDeflPerGame,0.3333333333333333
Zaven Collins,MLB,ARI,tier_3,LBSacksTFLPassDeflPerGame,0.6
Jamien Sherwood,MLB,NYJ,tier_6,LBSacksTFLPassDeflPerGame,0.4666666666666667
Isaiah Simmons,MLB,ARI,tier_3,LBSacksTFLPassDeflPerGame,1.0714285714285714
Jalen Thompson,FS,ARI,tier_3,LBSacksTFLPassDeflPerGame,0.4
Byron Murphy Jr,CB,ARI,tier_2,LBSacksTFLPassDeflPerGame,0.6
Zach Allen,RE,ARI,tier_5,LBSacksTFLPassDeflPerGame,1.9166666666666667
Dennis Gardeck,LOLB,ARI,tier_5,LBSacksTFLPassDeflPerGame,0.0
Budda Baker,SS,ARI,tier_0,LBSacksTFLPassDeflPerGame,0.6
Chandler Jones,ROLB,ARI,tier_3,LBSacksTFLPassDeflPerGame,1.0
