Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,GAMESSTARTED,OLINEPANCAKES,OLINESACKSALLOWED,DOWNSPLAYED,STAT_KEEP,GAMESPLAYED,YEARBYYEARTEAMINDEX,GAMERATING,SEAS_YEAR,FirstName_y,LastName_y,PLYR_ASSETNAME,Row Excel,Row Editor,YearsPro,Age,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,SacksPer1000Snaps,TeamName_y,SkillPointOL
1616,RT,Caleb,Siech,Caleb Siech,LV,16,94,16,1085,False,16,22,0,8,Caleb,Siech,,481.0,479.0,6.0,29.0,22.0,Signed,Normal,83.0,0.0,0.0,LV,tier_3,14.746543778801843,LV,-5
1617,LT,Deion,Monroe,Deion Monroe,ATL,9,62,8,723,False,16,13,0,8,Deion,Monroe,DeionMonroe_3252,1444.0,1442.0,0.0,23.0,13.0,Signed,Normal,65.0,0.0,0.0,ATL,tier_6,11.065006915629322,ATL,1
1619,RG,Levi,Williamson,Levi Williamson,ATL,15,15,5,870,False,15,13,0,8,Levi,Williamson,LeviWilliamson_3272,2630.0,2628.0,0.0,22.0,13.0,Signed,Normal,77.0,0.0,0.0,ATL,tier_4,5.747126436781609,ATL,-4
1620,RT,Darnell,Wright,Darnell Wright,ATL,16,55,14,1061,False,16,13,0,8,Darnell,Wright,WrightDarnell_22861,3156.0,3154.0,9.0,31.0,13.0,Signed,Star,87.0,0.0,0.0,ATL,tier_2,13.195098963242224,ATL,-6
1623,RG,Parker,Wesevich,Parker Wesevich,ATL,15,37,4,979,False,15,13,0,8,Parker,Wesevich,ParkerWesevich_3016,1976.0,1974.0,2.0,24.0,13.0,Signed,Star,84.0,0.0,0.0,ATL,tier_3,4.085801838610828,ATL,-2
1630,RT,Reuben,Fatheree II,Reuben Fatheree II,DAL,10,42,5,701,False,10,10,0,8,Reuben,Fatheree II,,1142.0,1140.0,7.0,30.0,10.0,Signed,Normal,74.0,0.0,0.0,DAL,tier_5,7.132667617689016,DAL,0
1634,C,Jackson,Wells,Jackson Wells,MIA,5,54,3,429,False,10,11,0,8,Jackson,Wells,JacksonWells_3259,1498.0,1496.0,0.0,23.0,11.0,Signed,Normal,67.0,0.0,0.0,MIA,tier_6,6.993006993006993,MIA,-2
1636,RG,Kennyi,Jarrel,Kennyi Jarrel,JAX,16,41,2,1089,False,16,16,0,8,Kennyi,Jarrel,KennyiJarrel_30322,1046.0,1044.0,2.0,24.0,16.0,Signed,Normal,74.0,0.0,0.0,JAX,tier_5,1.8365472910927456,JAX,6
1638,LG,Avery,Gach,Avery Gach,JAX,13,56,0,875,False,13,16,0,8,Avery,Gach,,3530.0,3528.0,3.0,26.0,16.0,Signed,Star,81.0,0.0,0.0,JAX,tier_3,0.0,JAX,8
1639,RT,Francis,Mauigoa,Francis Mauigoa,JAX,13,19,6,816,False,13,16,0,8,Francis,Mauigoa,,987.0,985.0,6.0,27.0,16.0,Signed,Star,82.0,0.0,0.0,JAX,tier_3,7.352941176470588,JAX,-2
1640,LG,Owen,Hollenbeck,Owen Hollenbeck,PIT,14,32,1,926,False,14,28,0,8,Owen,Hollenbeck,OwenHollenbeck_29319,3533.0,3531.0,3.0,25.0,28.0,Signed,Star,79.0,0.0,0.0,PIT,tier_4,1.0799136069114472,PIT,5
1641,C,Sedrick,Van Pran,Sedrick Van Pran,JAX,16,163,6,1184,False,16,16,0,8,Sedrick,Van Pran,,3256.0,3254.0,8.0,30.0,16.0,Signed,Star,83.0,0.0,0.0,JAX,tier_3,5.0675675675675675,JAX,-2
1642,RG,Devin,Harper,Devin Harper,PIT,15,16,5,795,False,16,28,0,8,Devin,Harper,DevinHarper_29330,1103.0,1101.0,3.0,25.0,28.0,Signed,Normal,69.0,0.0,0.0,PIT,tier_6,6.289308176100629,PIT,-2
1643,LT,Jordan,Mailata,Jordan Mailata,BAL,13,149,5,902,False,13,24,0,8,Jordan,Mailata,MailataJordan_13479,1791.0,1789.0,14.0,35.0,24.0,Signed,Star,76.0,0.0,0.0,BAL,tier_4,5.543237250554324,BAL,5
1645,LG,Cole,Hutson,Cole Hutson,BAL,16,48,10,1168,False,16,24,0,8,Cole,Hutson,,706.0,704.0,6.0,29.0,24.0,Signed,Normal,77.0,0.0,0.0,BAL,tier_4,8.561643835616438,BAL,-7
1647,C,Connor,Williams,Connor Williams,NYG,16,149,6,1242,False,16,15,0,8,Connor,Williams,WilliamsConnor_13100,3035.0,3033.0,14.0,35.0,15.0,Signed,Normal,83.0,0.0,0.0,NYG,tier_3,4.830917874396135,NYG,-2
1648,C,Al,Russell,Al Russell,ATL,11,71,5,705,False,11,13,0,8,Al,Russell,AlRussell_31626,2644.0,2642.0,1.0,24.0,13.0,Signed,Normal,69.0,0.0,0.0,ATL,tier_6,7.092198581560283,ATL,-2
1651,RT,Mackey,Maillho,Mackey Maillho,TEN,16,27,3,1170,False,16,29,0,8,Mackey,Maillho,,1439.0,1437.0,6.0,29.0,29.0,Signed,Normal,79.0,0.0,0.0,TEN,tier_4,2.5641025641025643,TEN,5
1653,C,Josh,Kreutz,Josh Kreutz,CAR,5,54,1,406,False,13,20,0,8,Josh,Kreutz,,1878.0,1876.0,6.0,29.0,20.0,Signed,Normal,68.0,0.0,0.0,CAR,tier_6,2.4630541871921183,CAR,4
1654,RT,Masai,Kalawaia,Masai Kalawaia,CAR,16,34,5,1194,False,16,20,0,8,Masai,Kalawaia,MasaiKalawaia_30525,3634.0,3632.0,2.0,23.0,20.0,Signed,Normal,76.0,0.0,0.0,CAR,tier_4,4.187604690117253,CAR,2
1655,RG,Jordan,Tonga,Jordan Tonga,CAR,16,37,2,1198,False,16,20,0,8,Jordan,Tonga,JordanTonga_2963427,1740.0,1738.0,3.0,25.0,20.0,Signed,Normal,78.0,0.0,0.0,CAR,tier_4,1.669449081803005,CAR,5
1656,RG,Justin,Hasenhuetl,Justin Hasenhuetl,NYG,12,30,1,793,False,12,15,0,8,Justin,Hasenhuetl,,2675.0,2673.0,3.0,27.0,15.0,Signed,Normal,81.0,0.0,0.0,NYG,tier_3,1.2610340479192939,NYG,4
1657,LG,Isaac,Willis,Isaac Willis,WAS,16,23,10,1174,False,16,25,0,8,Isaac,Willis,IsaacWillis_3224,771.0,769.0,0.0,21.0,25.0,Signed,Star,76.0,0.0,0.0,WAS,tier_4,8.517887563884157,WAS,-7
1658,RG,Chris,Lindstrom,Chris Lindstrom,SF,16,37,7,1197,False,16,14,0,8,Chris,Lindstrom,LindstromChris_20369,1732.0,1730.0,13.0,35.0,14.0,Signed,Star,77.0,0.0,0.0,SF,tier_4,5.847953216374268,SF,-4
1659,RT,Guerby,Lambert,Guerby Lambert,NYG,13,24,11,834,False,13,15,0,8,Guerby,Lambert,,1196.0,1194.0,4.0,27.0,15.0,Signed,Normal,76.0,0.0,0.0,NYG,tier_4,13.189448441247002,NYG,-4
2718,LT,Kadyn,Proctor,Kadyn Proctor,CLE,14,174,4,1018,False,14,4,0,8,Kadyn,Proctor,,2318.0,2316.0,6.0,27.0,4.0,Signed,Superstar,86.0,0.0,0.0,CLE,tier_2,3.929273084479371,CLE,6
2723,C,Hayden,Whittington,Hayden Whittington,CIN,10,58,0,760,False,15,1,0,8,Hayden,Whittington,HaydenWhittington_32232,934.0,932.0,0.0,21.0,1.0,Signed,Normal,76.0,0.0,0.0,CIN,tier_4,0.0,CIN,10
2736,RT,Gavin,Ellis,Gavin Ellis,NYG,4,11,1,403,False,16,15,0,8,Gavin,Ellis,GavinEllis_30328,504.0,502.0,2.0,24.0,15.0,Signed,Normal,69.0,0.0,0.0,NYG,tier_6,2.4813895781637716,NYG,13
2737,C,Jonathan,Crawford,Jonathan Crawford,MIA,11,115,4,708,False,11,11,0,8,Jonathan,Crawford,JonathanCrawford_32327,1128.0,1126.0,0.0,22.0,11.0,Signed,Star,79.0,0.0,0.0,MIA,tier_4,5.649717514124294,MIA,-1
2738,RT,Josh,Petty,Josh Petty,MIA,6,29,4,554,False,16,11,0,8,Josh,Petty,,3498.0,3496.0,4.0,25.0,11.0,Signed,Normal,69.0,0.0,0.0,MIA,tier_6,7.220216606498195,MIA,1
2752,LG,Michael,Carroll,Michael Carroll,IND,16,30,3,1197,False,16,9,0,8,Michael,Carroll,MichaelCarroll_2929,2596.0,2594.0,3.0,25.0,9.0,Signed,Superstar,83.0,0.0,0.0,IND,tier_3,2.506265664160401,IND,1
2753,RT,Juan,Gaston,Juan Gaston,IND,11,16,8,725,False,13,9,0,8,Juan,Gaston,JuanGaston_2949,2390.0,2388.0,3.0,25.0,9.0,Signed,Normal,74.0,0.0,0.0,IND,tier_5,11.034482758620689,IND,-3
2764,LG,Dillon,Foley,Dillon Foley,PIT,14,14,6,545,False,15,28,0,8,Dillon,Foley,DillonFoley_30630,1368.0,1366.0,2.0,23.0,28.0,Signed,Normal,73.0,0.0,0.0,PIT,tier_5,11.009174311926607,PIT,-6
2765,LT,Quentin,Weber,Quentin Weber,ARI,13,124,10,898,False,13,6,0,8,Quentin,Weber,QuentinWeber_30110,268.0,266.0,2.0,24.0,6.0,Signed,Star,77.0,0.0,0.0,ARI,tier_4,11.135857461024498,ARI,-1
2767,RG,Knox,Ward,Knox Ward,ARI,14,16,0,1032,False,14,6,0,8,Knox,Ward,KnoxWard_31315,32.0,30.0,1.0,24.0,6.0,Signed,Star,76.0,0.0,0.0,ARI,tier_4,0.0,ARI,10
2769,RT,Riley,Mahlman,Riley Mahlman,ARI,14,39,6,1000,False,14,6,0,8,Riley,Mahlman,,1968.0,1966.0,6.0,29.0,6.0,Signed,Normal,69.0,0.0,0.0,ARI,tier_6,6.0,ARI,4
2772,LT,Lonnie,Bulluck,Lonnie Bulluck,IND,8,25,5,515,False,11,9,0,8,Lonnie,Bulluck,LonnieBulluck_32623,2717.0,2715.0,0.0,22.0,9.0,Signed,Normal,73.0,0.0,0.0,IND,tier_5,9.70873786407767,IND,3
2773,C,Lloyd,Walden,Lloyd Walden,IND,6,50,4,514,False,16,9,0,8,Lloyd,Walden,LloydWalden_32734,2538.0,2536.0,0.0,22.0,9.0,Signed,Normal,64.0,0.0,0.0,IND,tier_6,7.782101167315175,IND,-2
2780,C,Walker,Davis,Walker Davis,SF,11,90,5,755,False,12,14,0,8,Walker,Davis,,1125.0,1123.0,4.0,26.0,14.0,Signed,Normal,71.0,0.0,0.0,SF,tier_5,6.622516556291391,SF,-3
2794,LG,Curt,Peralta,Curt Peralta,CHI,4,22,1,513,False,16,0,0,8,Curt,Peralta,CurtPeralta_3063343,3572.0,3570.0,2.0,25.0,0.0,Signed,Normal,60.0,0.0,0.0,CHI,tier_6,1.949317738791423,CHI,7
2795,LG,James,Dawn II,James Dawn II,NYG,15,43,4,1025,False,15,15,0,8,James,Dawn II,,1029.0,1027.0,6.0,29.0,15.0,Signed,Normal,68.0,0.0,0.0,NYG,tier_6,3.902439024390244,NYG,4
2812,C,Emmett,Charles,Emmett Charles,IND,10,71,0,589,False,10,9,0,8,Emmett,Charles,EmmettCharles_3027,222.0,220.0,2.0,25.0,9.0,Signed,Normal,77.0,0.0,0.0,IND,tier_4,0.0,IND,10
2813,RG,Ifeatu,Obogbule,Ifeatu Obogbule,IND,15,15,5,1034,False,15,9,0,8,Ifeatu,Obogbule,,3321.0,3319.0,2.0,23.0,9.0,Signed,Normal,75.0,0.0,0.0,IND,tier_4,4.835589941972921,IND,-1
2815,LT,Orlando,Brown,Orlando Brown,IND,14,110,12,983,False,16,9,0,8,Orlando,Brown,BrownOrlando_13083,358.0,356.0,14.0,36.0,9.0,Signed,Star,75.0,0.0,0.0,IND,tier_4,12.207527975584943,IND,-4
2825,RG,E.J.,Harris,E.J. Harris,SEA,12,30,7,814,False,12,27,0,8,E.J.,Harris,,1393.0,1391.0,5.0,28.0,27.0,Signed,Star,82.0,0.0,0.0,SEA,tier_3,8.5995085995086,SEA,-8
2829,LG,Jacob,Krueger,Jacob Krueger,GB,16,24,1,1113,False,16,19,0,8,Jacob,Krueger,JacobKrueger_32331,1159.0,1157.0,0.0,22.0,19.0,Signed,Normal,67.0,0.0,0.0,GB,tier_6,0.8984725965858041,GB,13
2830,RT,Roshawn,Holt,Roshawn Holt,PIT,16,20,3,1021,False,16,28,0,8,Roshawn,Holt,RoshawnHolt_32113,1398.0,1396.0,0.0,21.0,28.0,Signed,Normal,78.0,0.0,0.0,PIT,tier_4,2.9382957884427032,PIT,5
2832,LG,Simione,Pale,Simione Pale,GB,16,51,2,1127,False,16,19,0,8,Simione,Pale,,2005.0,2003.0,4.0,26.0,19.0,Signed,Normal,77.0,0.0,0.0,GB,tier_4,1.7746228926353151,GB,5
2840,LT,Elijah,Pritchett,Elijah Pritchett,NYG,15,145,4,1087,False,15,15,0,8,Elijah,Pritchett,,2346.0,2344.0,5.0,28.0,15.0,Signed,Star,93.0,0.0,0.0,NYG,tier_1,3.6798528058877644,NYG,4
2841,LT,Ty,Haywood,Ty Haywood,DET,13,114,16,978,False,14,18,0,8,Ty,Haywood,TyHaywood_29123,873.0,871.0,3.0,25.0,18.0,Signed,Normal,75.0,0.0,0.0,DET,tier_4,16.359918200409,DET,-7
2842,LG,Rylan,Harrell,Rylan Harrell,DET,16,44,8,1123,False,16,18,0,8,Rylan,Harrell,RylanHarrell_30427,539.0,537.0,2.0,25.0,18.0,Signed,Star,85.0,0.0,0.0,DET,tier_2,7.123775601068566,DET,-6
2954,LT,Calvin,Clements,Calvin Clements,CHI,14,162,7,1004,False,14,0,0,8,Calvin,Clements,,2017.0,2015.0,5.0,28.0,0.0,Signed,Superstar,81.0,0.0,0.0,CHI,tier_3,6.972111553784861,CHI,1
2956,RG,Quinci,Ferguson,Quinci Ferguson,CHI,12,46,3,732,False,12,0,0,8,Quinci,Ferguson,QuinciFerguson_30429,3012.0,3010.0,2.0,24.0,0.0,Signed,Normal,86.0,0.0,0.0,CHI,tier_2,4.0983606557377055,CHI,-3
2957,RG,O'Cyrus,Torrence,O'Cyrus Torrence,CHI,16,28,2,1173,False,16,0,0,8,O'Cyrus,Torrence,TorrenceOCyrus_22852,2833.0,2831.0,9.0,32.0,0.0,Signed,Star,72.0,0.0,0.0,CHI,tier_5,1.7050298380221653,CHI,6
3000,C,Tyler,Cavanaugh,Tyler Cavanaugh,GB,16,134,0,1221,False,16,19,0,8,Tyler,Cavanaugh,TylerCavanaugh_31118,3503.0,3501.0,1.0,23.0,19.0,Signed,Star,84.0,0.0,0.0,GB,tier_3,0.0,GB,8
3001,RT,JP,Benzschawel,JP Benzschawel,GB,16,33,5,1113,False,16,19,0,8,JP,Benzschawel,,2950.0,2948.0,6.0,29.0,19.0,Signed,Normal,80.0,0.0,0.0,GB,tier_3,4.492362982929021,GB,1
3007,RT,Grant,Brix,Grant Brix,MIN,10,53,10,577,False,10,30,0,8,Grant,Brix,,1773.0,1771.0,4.0,27.0,30.0,Signed,Star,73.0,0.0,0.0,MIN,tier_5,17.33102253032929,MIN,-6
3027,C,Jackson,Powers-Johnson,Jackson Powers-Johnson,TEN,8,114,1,639,False,14,29,0,8,Jackson,Powers-Johnson,,884.0,882.0,7.0,30.0,29.0,Signed,Normal,78.0,0.0,0.0,TEN,tier_4,1.5649452269170578,TEN,5
3032,LG,Cordale,Poindexter,Cordale Poindexter,MIA,5,7,0,409,False,13,11,0,8,Cordale,Poindexter,CordalePoindexter_3163340,3560.0,3558.0,1.0,23.0,11.0,Signed,Normal,67.0,0.0,0.0,MIA,tier_6,0.0,MIA,13
3033,LG,Steven,Stogner,Steven Stogner,MIA,16,42,5,1216,False,16,11,0,8,Steven,Stogner,StevenStogner_3239,1031.0,1029.0,0.0,23.0,11.0,Signed,Normal,77.0,0.0,0.0,MIA,tier_4,4.1118421052631575,MIA,-1
3034,LG,Landon,Dickerson,Landon Dickerson,MIN,8,28,3,590,False,15,30,0,8,Landon,Dickerson,DickersonLandon_21642,703.0,701.0,11.0,33.0,30.0,Signed,Star,76.0,0.0,0.0,MIN,tier_4,5.084745762711864,MIN,-1
3035,C,Frank,Ragnow,Frank Ragnow,DET,13,76,3,896,False,13,18,0,8,Frank,Ragnow,RagnowFrank_13110,2310.0,2308.0,14.0,36.0,18.0,Signed,Star,76.0,0.0,0.0,DET,tier_4,3.3482142857142856,DET,2
3036,RT,Penei,Sewell,Penei Sewell,DET,16,29,9,1139,False,16,18,0,8,Penei,Sewell,SewellPenei_21540,2513.0,2511.0,11.0,31.0,18.0,Signed,Superstar,91.0,0.0,0.0,DET,tier_1,7.901668129938543,DET,-4
3037,RG,Glen,Childress,Glen Childress,DET,12,12,1,891,False,16,18,0,8,Glen,Childress,GlenChildress_3163357,1879.0,1877.0,1.0,22.0,18.0,Signed,Normal,67.0,0.0,0.0,DET,tier_6,1.122334455667789,DET,7
3068,C,Shawn,Holcomb,Shawn Holcomb,CHI,11,80,3,880,False,12,0,0,8,Shawn,Holcomb,ShawnHolcomb_30621,2404.0,2402.0,2.0,24.0,0.0,Signed,Normal,67.0,0.0,0.0,CHI,tier_6,3.4090909090909087,CHI,4
3082,RG,Isendre,Ahfua,Isendre Ahfua,MIN,16,19,2,1095,False,16,30,0,8,Isendre,Ahfua,,3636.0,3634.0,4.0,26.0,30.0,Signed,Superstar,77.0,0.0,0.0,MIN,tier_4,1.82648401826484,MIN,5
3083,RT,Jameel,Lucas,Jameel Lucas,DEN,16,72,9,1128,False,16,3,0,8,Jameel,Lucas,JameelLucas_30639,3466.0,3464.0,2.0,26.0,3.0,Signed,Normal,75.0,0.0,0.0,DEN,tier_4,7.978723404255319,DEN,-1
3084,RG,Ajani,Cornelius,Ajani Cornelius,DEN,16,55,3,1247,False,16,3,0,8,Ajani,Cornelius,,1095.0,1093.0,7.0,30.0,3.0,Signed,XFactor,92.0,0.0,0.0,DEN,tier_1,2.405773857257418,DEN,-2
3101,C,Iapani,Laloulu,Iapani Laloulu,NE,14,111,6,887,False,14,21,0,8,Iapani,Laloulu,,1312.0,1310.0,5.0,28.0,21.0,Signed,Star,71.0,0.0,0.0,NE,tier_5,6.764374295377677,NE,-3
