Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,STAT_KEEP,DLINEFUMBLERECOVERYYARDS,DSECINTRETURNYARDS,DOWNSPLAYED,DLINEFUMBLERECOVERIES,ASSDEFTACKLES,BIGHITS,DEFTACKLES,DLINEHALFSACK,SEAS_YEAR,CTHALLOWED,DSECINTLONGESTRETURN,DLINESAFETIES,DSECINTS,DSECINTTDS,GAMERATING,DEFPASSDEFLECTIONS,DLINEBLOCKS,YEARBYYEARTEAMINDEX,DEFTACKLESFORLOSS,DLINEFORCEDFUMBLES,DLINESACKS,DLINEFUMBLETDS,GAMESPLAYED,GAMESSTARTED,FirstName_y,LastName_y,PLYR_ASSETNAME,Row Excel,Row Editor,YearsPro,Age,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,DLSacksAndTFLPer1000Snaps,DTSacksAndTFLPer1000Snaps,TotalTurnoversPer1000Snaps,LBSacksTFLPassDeflPer1000Snaps,TacklesPer1000Snaps,CBPassDeflPer1000Snaps,CBCatchAllowPer100Snaps,SafetiesCatchAllowMinusPDPerGame,TeamName_y,SkillPointDef
1632,FS,Davon,Benjamin,Davon Benjamin,MIA,True,0,2,899,0,22,37,48,0,8,18,2,0,1,0,0,4,0,11,0,0,0,0,14,14,Davon,Benjamin,DavonBenjamin_29130,2842.0,2840.0,3.0,24.0,11.0,Signed,Star,85.0,0.0,0.0,MIA,tier_2,0.0,0.0,1.1123470522803114,4.4493882091212456,77.86429365962181,4.4493882091212456,2.0022246941045605,1.0,MIA,-5
1633,CB,Marcus,Allen,Marcus Allen,GB,True,0,106,707,0,2,20,21,0,8,16,32,0,5,1,0,9,0,19,0,0,0,0,10,10,Marcus,Allen,,794.0,792.0,6.0,28.0,19.0,Signed,Star,87.0,0.0,0.0,GB,tier_2,0.0,0.0,8.486562942008486,12.72984441301273,32.53182461103253,12.72984441301273,2.263083451202263,0.7,GB,5
1697,CB,Lonnie,McAllister,Lonnie McAllister,GB,True,20,45,1288,1,11,25,43,0,8,27,29,0,3,1,0,15,0,19,0,1,0,0,16,6,Lonnie,McAllister,LonnieMcAllister_29725,3479.0,3477.0,3.0,25.0,19.0,Signed,Normal,78.0,0.0,0.0,GB,tier_4,0.0,0.0,4.658385093167702,11.645962732919253,41.92546583850932,11.645962732919253,2.096273291925466,0.75,GB,3
1698,DT,Pete,Moore,Pete Moore,CHI,True,0,0,334,0,3,13,20,0,8,0,0,0,0,0,0,0,0,0,7,0,4,0,16,0,Pete,Moore,PeteMoore_31228,1829.0,1827.0,1.0,22.0,0.0,Signed,Normal,68.0,0.0,0.0,CHI,tier_6,44.91017964071856,50.89820359281437,0.0,32.93413173652695,68.8622754491018,0.0,0.0,0.0,CHI,3
1699,RE,Jamal,Lincoln-Pettis,Jamal Lincoln-Pettis,CHI,True,0,0,692,0,8,18,33,0,8,1,0,0,0,0,0,0,0,0,11,0,1,0,16,16,Jamal,Lincoln-Pettis,JamalLincoln-Pettis_31528,914.0,912.0,1.0,23.0,0.0,Signed,Normal,73.0,0.0,0.0,CHI,tier_5,18.78612716763006,19.508670520231213,0.0,17.341040462427745,59.2485549132948,0.0,0.1445086705202312,0.0625,CHI,-5
1701,MLB,Manny,Lewis,Manny Lewis,CHI,True,0,0,308,0,0,2,3,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,Manny,Lewis,MannyLewis_31614,3443.0,3441.0,1.0,23.0,0.0,Signed,Normal,67.0,0.0,0.0,CHI,tier_6,0.0,0.0,0.0,0.0,9.74025974025974,0.0,0.3246753246753247,0.0625,CHI,-5
1704,MLB,Dishawn,Misa,Dishawn Misa,NYG,True,28,56,1106,2,26,53,67,1,8,32,22,0,6,0,0,7,0,15,0,2,2,0,16,16,Dishawn,Misa,,2425.0,2423.0,5.0,27.0,15.0,Signed,XFactor,90.0,0.0,0.0,NYG,tier_1,3.6166365280289328,4.520795660036167,9.041591320072333,8.1374321880651,84.08679927667269,6.329113924050633,2.8933092224231465,1.5625,NYG,-2
1813,LOLB,Marquez,Yates,Marquez Yates,ATL,True,0,0,464,0,2,4,9,0,8,2,0,0,0,0,0,0,0,13,0,0,0,0,16,0,Marquez,Yates,MarquezYates_3163364,2493.0,2491.0,1.0,22.0,13.0,Signed,Normal,58.0,0.0,0.0,ATL,tier_6,0.0,0.0,0.0,0.0,23.706896551724135,0.0,0.43103448275862066,0.125,ATL,-3
1814,ROLB,Dewayne,Ward,Dewayne Ward,ATL,True,0,0,457,0,4,6,7,1,8,0,0,0,0,0,0,0,0,13,0,0,0,0,16,3,Dewayne,Ward,DewayneWard_3163367,1408.0,1406.0,1.0,25.0,13.0,Signed,Normal,64.0,0.0,0.0,ATL,tier_6,0.0,0.0,0.0,0.0,24.070021881838077,0.0,0.0,0.0,ATL,-4
1837,ROLB,Ko'o,Kia,Ko'o Kia,TEN,True,0,0,375,0,2,2,5,0,8,0,0,0,0,0,0,0,0,29,0,0,0,0,16,1,Ko'o,Kia,,1011.0,1009.0,3.0,25.0,29.0,Signed,Normal,65.0,0.0,0.0,TEN,tier_6,0.0,0.0,0.0,0.0,18.666666666666668,0.0,0.0,0.0,TEN,-6
1875,SS,Keon,Young,Keon Young,CHI,True,0,29,1182,0,25,41,69,1,8,41,24,0,2,1,0,17,0,0,0,0,0,0,16,16,Keon,Young,KeonYoung_29332,2498.0,2496.0,3.0,25.0,0.0,Signed,Star,79.0,0.0,0.0,CHI,tier_4,0.0,0.0,2.5380710659898473,14.382402707275803,79.52622673434855,14.382402707275803,3.4686971235194584,1.5,CHI,7
1877,LOLB,Christian,Jones,Christian Jones,CHI,True,0,0,822,0,12,26,36,0,8,7,0,3,0,0,0,2,0,0,17,1,2,0,16,16,Christian,Jones,ChristianJones_29336,1208.0,1206.0,3.0,26.0,0.0,Signed,Star,84.0,0.0,0.0,CHI,tier_3,25.547445255474454,26.7639902676399,4.866180048661801,25.547445255474454,58.394160583941606,2.4330900243309004,0.851581508515815,0.3125,CHI,3
1903,MLB,Tevin,Harrison,Tevin Harrison,HOU,True,0,0,422,0,3,11,17,0,8,9,0,0,0,0,0,0,0,31,0,0,0,0,14,3,Tevin,Harrison,TevinHarrison_32539,1651.0,1649.0,0.0,23.0,31.0,Signed,Normal,67.0,0.0,0.0,HOU,tier_6,0.0,0.0,0.0,0.0,47.393364928909946,0.0,2.132701421800948,0.6428571428571429,HOU,-3
1904,RE,Jesse,Hendricks,Jesse Hendricks,HOU,True,0,0,641,1,6,16,20,0,8,0,0,0,0,0,0,0,0,31,1,0,1,0,13,13,Jesse,Hendricks,JesseHendricks_32542,1735.0,1733.0,0.0,22.0,31.0,Signed,Normal,78.0,0.0,0.0,HOU,tier_4,4.6801872074882995,5.46021840873635,1.5600624024960998,3.1201248049921997,40.5616224648986,0.0,0.0,0.0,HOU,-6
1905,CB,A.J.,Harris,A.J. Harris,HOU,True,0,0,1082,0,11,25,32,0,8,20,0,0,1,0,0,17,0,31,1,0,0,0,15,15,A.J.,Harris,,1238.0,1236.0,6.0,27.0,31.0,Signed,XFactor,91.0,0.0,0.0,HOU,tier_1,0.9242144177449169,0.9242144177449169,0.9242144177449169,16.635859519408502,39.741219963031426,15.711645101663587,1.8484288354898337,0.2,HOU,-2
1935,ROLB,Thomas,Davis Jr,Thomas Davis Jr,NYG,True,0,0,369,0,1,7,12,0,8,0,0,0,0,0,0,0,0,15,1,0,0,0,16,2,Thomas,Davis Jr,ThomasDavis Jr_29324,1063.0,1061.0,3.0,24.0,15.0,Signed,Normal,67.0,0.0,0.0,NYG,tier_6,2.710027100271003,2.710027100271003,0.0,2.710027100271003,35.230352303523034,0.0,0.0,0.0,NYG,-1
1936,CB,Calvin,McPhee,Calvin McPhee,LV,True,0,39,1110,0,14,36,58,0,8,31,33,0,2,0,0,17,1,22,0,0,1,0,16,3,Calvin,McPhee,CalvinMcPhee_31622,476.0,474.0,1.0,24.0,22.0,Signed,Normal,71.0,0.0,0.0,LV,tier_5,1.8018018018018018,2.2522522522522523,2.7027027027027026,16.216216216216218,64.86486486486487,15.315315315315315,2.7927927927927927,0.875,LV,4
1937,RE,Derrick,Caver,Derrick Caver,LV,True,0,0,451,0,8,6,12,0,8,2,0,0,0,0,0,0,0,22,0,0,2,0,16,7,Derrick,Caver,DerrickCaver_31623,3450.0,3448.0,1.0,23.0,22.0,Signed,Normal,70.0,0.0,0.0,LV,tier_5,8.869179600886918,11.086474501108649,0.0,4.434589800443459,44.345898004434595,0.0,0.4434589800443459,0.125,LV,-7
1938,ROLB,Marquel,Brown,Marquel Brown,LV,True,15,0,474,1,4,7,17,1,8,8,0,0,0,0,0,0,0,22,0,1,0,0,14,1,Marquel,Brown,MarquelBrown_3163324,1070.0,1068.0,1.0,24.0,22.0,Signed,Normal,65.0,0.0,0.0,LV,tier_6,0.0,0.0,4.219409282700422,0.0,44.30379746835443,0.0,1.6877637130801686,0.5714285714285714,LV,1
1950,RE,Myles,Garrett,Myles Garrett,TEN,True,51,0,615,3,6,26,32,0,8,1,0,0,0,0,0,0,0,29,6,3,11,0,13,13,Myles,Garrett,GarrettMyles_12520,978.0,976.0,15.0,36.0,29.0,Signed,Star,82.0,0.0,0.0,TEN,tier_3,45.52845528455285,54.47154471544716,9.75609756097561,27.642276422764226,61.78861788617886,0.0,0.16260162601626016,0.07692307692307693,TEN,11
1951,LOLB,Weston,Polk,Weston Polk,TEN,True,15,0,315,1,2,13,23,0,8,11,0,0,0,0,0,0,0,29,4,1,2,0,16,16,Weston,Polk,WestonPolk_2963413,622.0,620.0,3.0,26.0,29.0,Signed,Normal,67.0,0.0,0.0,TEN,tier_6,25.396825396825395,28.57142857142857,6.349206349206349,19.04761904761905,79.36507936507937,0.0,3.492063492063492,0.6875,TEN,14
1979,DT,Bryan,Harrington,Bryan Harrington,NE,True,28,0,731,2,13,28,32,0,8,0,0,1,0,0,0,0,0,21,9,2,6,0,16,2,Bryan,Harrington,BryanHarrington_30123,924.0,922.0,2.0,24.0,21.0,Signed,Normal,76.0,0.0,0.0,NE,tier_4,28.727770177838575,32.83173734610123,6.839945280437757,20.51983584131327,61.55950752393981,0.0,0.0,0.0,NE,0
1980,LE,Adonis,Woodson,Adonis Woodson,NE,True,0,0,429,0,8,23,25,0,8,0,0,0,0,0,0,0,0,21,5,0,5,0,14,0,Adonis,Woodson,AdonisWoodson_30223,3386.0,3384.0,2.0,25.0,21.0,Signed,Star,77.0,0.0,0.0,NE,tier_4,34.96503496503497,40.79254079254079,0.0,23.31002331002331,76.92307692307693,0.0,0.0,0.0,NE,-2
2003,CB,Jacobe,Johnson,Jacobe Johnson,PHI,True,0,77,1056,0,9,24,31,0,8,27,33,0,3,1,0,15,0,12,0,0,0,0,16,16,Jacobe,Johnson,,870.0,868.0,6.0,27.0,12.0,Signed,Normal,83.0,0.0,0.0,PHI,tier_3,0.0,0.0,3.787878787878788,14.204545454545453,37.87878787878788,14.204545454545453,2.556818181818182,0.75,PHI,2
2004,CB,Zavier,Mincey,Zavier Mincey,CAR,True,0,19,747,0,6,24,29,0,8,20,14,0,2,0,0,18,0,20,0,0,0,0,13,13,Zavier,Mincey,,1488.0,1486.0,4.0,27.0,20.0,Signed,Normal,80.0,0.0,0.0,CAR,tier_3,0.0,0.0,2.677376171352075,24.096385542168676,46.85408299866131,24.096385542168676,2.677376171352075,0.15384615384615385,CAR,2
2005,LE,Cade,Denhoff,Cade Denhoff,PHI,True,0,0,627,0,8,27,33,0,8,2,0,0,0,0,0,0,0,12,12,0,11,0,14,14,Cade,Denhoff,,355.0,353.0,6.0,29.0,12.0,Signed,Star,83.0,0.0,0.0,PHI,tier_3,54.22647527910686,62.99840510366826,0.0,36.682615629984056,65.39074960127591,0.0,0.3189792663476874,0.14285714285714285,PHI,-1
2055,LOLB,Chandavian,Bradley,Chandavian Bradley,LAC,True,0,0,705,0,16,17,34,0,8,1,0,0,0,0,0,0,0,7,9,1,3,0,16,16,Chandavian,Bradley,,849.0,847.0,4.0,26.0,7.0,Signed,Normal,76.0,0.0,0.0,LAC,tier_4,21.27659574468085,23.404255319148934,1.4184397163120568,17.02127659574468,70.92198581560284,0.0,0.14184397163120568,0.0625,LAC,4
2057,ROLB,Jalen,Woods,Jalen Woods,DEN,True,31,0,1184,2,22,92,119,0,8,55,0,0,0,0,0,1,0,3,2,2,3,0,16,5,Jalen,Woods,,323.0,321.0,5.0,28.0,3.0,Signed,Star,77.0,0.0,0.0,DEN,tier_4,6.756756756756757,8.023648648648647,3.3783783783783785,5.0675675675675675,119.08783783783784,0.8445945945945946,4.64527027027027,3.375,DEN,4
2059,RE,Kelvin,Womack,Kelvin Womack,BUF,True,0,0,775,0,11,36,47,1,8,1,0,0,0,0,0,0,0,2,13,1,8,0,16,11,Kelvin,Womack,KelvinWomack_32215,879.0,877.0,0.0,23.0,2.0,Signed,Normal,74.0,0.0,0.0,BUF,tier_5,37.41935483870968,42.58064516129032,1.2903225806451613,27.096774193548388,74.83870967741936,0.0,0.12903225806451613,0.0625,BUF,4
2076,LE,Derrick,Moore,Derrick Moore,ARI,True,0,0,757,0,11,24,35,0,8,0,0,0,0,0,0,0,0,6,13,0,9,0,16,16,Derrick,Moore,,1078.0,1076.0,7.0,29.0,6.0,Signed,Star,83.0,0.0,0.0,ARI,tier_3,40.95112285336856,46.895640686922064,0.0,29.062087186261557,60.766182298546894,0.0,0.0,0.0,ARI,-1
2078,MLB,Cassh,Schroeder,Cassh Schroeder,ARI,True,17,0,439,1,6,25,33,1,8,19,0,0,0,0,0,0,1,6,0,1,0,0,14,14,Cassh,Schroeder,CasshSchroeder_30210,568.0,566.0,2.0,24.0,6.0,Signed,Star,75.0,0.0,0.0,ARI,tier_4,0.0,0.0,6.83371298405467,0.0,88.8382687927107,0.0,4.328018223234624,1.3571428571428572,ARI,-3
2154,DT,Chace,Sims,Chace Sims,DET,True,0,0,426,0,7,19,23,0,8,0,0,0,0,0,0,0,0,18,9,0,6,0,14,0,Chace,Sims,ChaceSims_29436,2853.0,2851.0,3.0,25.0,18.0,Signed,Normal,65.0,0.0,0.0,DET,tier_6,49.29577464788732,56.33802816901409,0.0,35.21126760563381,70.42253521126761,0.0,0.0,0.0,DET,3
2155,LOLB,Cooper,Catalano,Cooper Catalano,DET,True,14,0,326,1,2,8,11,0,8,3,0,0,0,0,0,1,0,18,0,1,0,0,16,9,Cooper,Catalano,CooperCatalano_29523,192.0,190.0,3.0,26.0,18.0,Signed,Normal,72.0,0.0,0.0,DET,tier_5,0.0,0.0,6.134969325153374,3.067484662576687,39.87730061349693,3.067484662576687,0.9202453987730062,0.125,DET,2
2156,MLB,Mickey,Vaccarello,Mickey Vaccarello,DET,True,14,0,376,1,2,7,11,0,8,5,0,0,0,0,0,0,0,18,0,1,0,0,15,0,Mickey,Vaccarello,MickeyVaccarello_29535,962.0,960.0,3.0,26.0,18.0,Signed,Normal,71.0,0.0,0.0,DET,tier_5,0.0,0.0,5.319148936170213,0.0,34.57446808510638,0.0,1.3297872340425532,0.3333333333333333,DET,-1
2157,DT,Lloyd,Neal,Lloyd Neal,DET,True,31,0,761,3,14,26,46,0,8,0,0,0,0,0,0,0,0,18,13,3,6,1,16,16,Lloyd,Neal,LloydNeal_30127,253.0,251.0,2.0,23.0,18.0,Signed,Normal,68.0,0.0,0.0,DET,tier_6,32.8515111695138,36.793692509855454,9.198423127463863,24.967148488830485,78.84362680683311,0.0,0.0,0.0,DET,5
2158,LE,Antwane,Newsome,Antwane Newsome,DET,True,14,0,498,1,10,19,20,0,8,0,0,0,0,0,0,0,0,18,4,1,2,0,16,5,Antwane,Newsome,AntwaneNewsome_3031,2141.0,2139.0,2.0,24.0,18.0,Signed,Normal,77.0,0.0,0.0,DET,tier_4,16.064257028112447,18.072289156626507,4.016064257028112,12.048192771084338,60.24096385542169,0.0,0.0,0.0,DET,-2
2247,FS,A.J.,Schwartz,A.J. Schwartz,NO,True,0,30,1163,0,16,70,80,1,8,30,26,0,2,0,0,8,1,26,0,0,0,0,16,16,A.J.,Schwartz,A.J.Schwartz_3032,3646.0,3644.0,2.0,25.0,26.0,Signed,XFactor,93.0,0.0,0.0,NO,tier_1,0.0,0.0,2.5795356835769563,6.878761822871883,82.5451418744626,6.878761822871883,2.5795356835769563,1.375,NO,-1
2248,ROLB,Kaleb,Elarms-Orr,Kaleb Elarms-Orr,NO,True,29,0,1345,2,24,82,112,0,8,57,0,0,0,0,0,4,1,26,0,3,3,0,16,16,Kaleb,Elarms-Orr,,185.0,183.0,6.0,28.0,26.0,Signed,Star,77.0,0.0,0.0,NO,tier_4,4.4609665427509295,5.5762081784386615,4.4609665427509295,5.204460966542751,101.11524163568774,2.973977695167286,4.237918215613383,3.3125,NO,2
2249,CB,Turbo,Saxton,Turbo Saxton,NO,True,0,29,1071,0,7,30,34,0,8,29,20,0,2,0,0,13,0,26,0,0,0,0,16,16,Turbo,Saxton,TurboSaxton_3115,159.0,157.0,1.0,22.0,26.0,Signed,XFactor,99.0,0.0,0.0,NO,tier_0,0.0,0.0,1.8674136321195145,12.138188608776844,38.28197945845005,12.138188608776844,2.707749766573296,1.0,NO,-3
2253,RE,Juan,Ramsay,Juan Ramsay,LAR,True,0,0,515,0,5,14,20,1,8,0,0,1,0,0,0,0,0,23,4,0,1,0,14,14,Juan,Ramsay,JuanRamsay_3063272,2038.0,2036.0,2.0,26.0,23.0,Signed,Normal,76.0,0.0,0.0,LAR,tier_4,11.650485436893204,12.62135922330097,1.941747572815534,9.70873786407767,48.543689320388346,0.0,0.0,0.0,LAR,-6
2254,MLB,Lander,Barton,Lander Barton,CAR,True,0,0,440,0,3,15,23,0,8,8,0,0,0,0,0,0,0,20,0,0,1,0,14,8,Lander,Barton,,1419.0,1417.0,7.0,29.0,20.0,Signed,Star,76.0,0.0,0.0,CAR,tier_4,4.545454545454545,5.681818181818182,0.0,2.2727272727272725,59.090909090909086,0.0,1.8181818181818181,0.5714285714285714,CAR,-5
2255,LOLB,Jason,Henderson,Jason Henderson,LAR,True,0,0,679,0,7,35,59,1,8,30,0,0,0,0,0,0,0,23,2,0,0,0,16,16,Jason,Henderson,,484.0,482.0,7.0,29.0,23.0,Signed,Star,77.0,0.0,0.0,LAR,tier_4,2.945508100147275,2.945508100147275,0.0,2.945508100147275,97.20176730486008,0.0,4.418262150220913,1.875,LAR,-3
2256,ROLB,Steve,Mullins,Steve Mullins,MIA,True,14,0,364,1,3,5,8,1,8,1,0,0,0,0,0,0,0,11,1,1,2,0,16,16,Steve,Mullins,SteveMullins_3063375,382.0,380.0,2.0,24.0,11.0,Signed,Normal,71.0,0.0,0.0,MIA,tier_5,13.736263736263735,16.483516483516485,5.4945054945054945,8.241758241758243,30.21978021978022,0.0,0.27472527472527475,0.0625,MIA,3
2258,CB,A'Zion,Buckley,A'Zion Buckley,LAR,True,15,0,1256,1,10,44,67,0,8,41,0,0,0,0,0,3,0,23,0,2,0,0,16,0,A'Zion,Buckley,A'ZionBuckley_31224,779.0,777.0,1.0,23.0,23.0,Signed,Star,80.0,0.0,0.0,LAR,tier_3,0.0,0.0,2.3885350318471334,2.3885350318471334,61.30573248407644,2.3885350318471334,3.2643312101910826,2.375,LAR,-6
2328,MLB,Tory,Main,Tory Main,HOU,True,0,0,345,0,3,15,21,0,8,10,0,0,0,0,0,1,0,31,0,0,0,0,16,14,Tory,Main,ToryMain_3063329,2523.0,2521.0,2.0,24.0,31.0,Signed,Normal,69.0,0.0,0.0,HOU,tier_6,0.0,0.0,0.0,2.898550724637681,69.56521739130434,2.898550724637681,2.898550724637681,0.5625,HOU,0
2329,MLB,Tarvos,Alford,Tarvos Alford,HOU,True,33,0,422,2,3,4,6,0,8,1,0,0,0,0,0,0,1,31,0,2,0,0,16,1,Tarvos,Alford,TarvosAlford_29727,3164.0,3162.0,3.0,25.0,31.0,Signed,Normal,64.0,0.0,0.0,HOU,tier_6,0.0,0.0,11.848341232227487,0.0,21.32701421800948,0.0,0.23696682464454977,0.0625,HOU,3
2330,DT,Josh,Sherman,Josh Sherman,HOU,True,0,0,800,0,10,30,47,1,8,0,0,0,0,0,0,0,0,31,18,0,1,0,16,1,Josh,Sherman,JoshSherman_30224,2009.0,2007.0,2.0,25.0,31.0,Signed,Normal,70.0,0.0,0.0,HOU,tier_5,25.0,25.625,0.0,23.75,71.25,0.0,0.0,0.0,HOU,-4
2331,DT,J'Vari,Myers,J'Vari Myers,HOU,True,0,0,725,0,11,48,59,1,8,0,0,0,0,0,0,0,0,31,27,0,8,0,15,14,J'Vari,Myers,J'VariMyers_31311,127.0,125.0,1.0,22.0,31.0,Signed,Normal,76.0,0.0,0.0,HOU,tier_4,59.310344827586206,64.82758620689654,0.0,48.275862068965516,96.55172413793103,0.0,0.0,0.0,HOU,4
2333,CB,John,Goodwin,John Goodwin,HOU,True,0,34,1339,0,19,45,69,1,8,33,15,0,3,0,0,24,0,31,2,0,0,0,16,2,John,Goodwin,JohnGoodwin_3063246,3613.0,3611.0,2.0,25.0,31.0,Signed,Normal,71.0,0.0,0.0,HOU,tier_5,1.4936519790888725,1.4936519790888725,2.2404779686333085,19.41747572815534,65.72068707991038,17.923823749066468,2.4645257654966395,0.5625,HOU,4
2334,CB,Quincey,Avery,Quincey Avery,HOU,True,0,28,1206,0,11,31,38,1,8,31,28,0,1,0,0,13,0,31,0,0,0,0,16,16,Quincey,Avery,QuinceyAvery_31111,3032.0,3030.0,1.0,21.0,31.0,Signed,Normal,83.0,0.0,0.0,HOU,tier_3,0.0,0.0,0.8291873963515755,10.779436152570481,40.6301824212272,10.779436152570481,2.570480928689884,1.125,HOU,-3
2335,LOLB,Elijah,Gardiner,Elijah Gardiner,HOU,True,3,19,1164,1,26,60,97,0,8,38,19,0,1,0,0,4,0,31,4,1,1,0,16,16,Elijah,Gardiner,,1228.0,1226.0,1.0,23.0,31.0,Signed,Normal,75.0,0.0,0.0,HOU,tier_4,5.154639175257732,5.584192439862543,2.577319587628866,7.731958762886598,105.6701030927835,3.4364261168384878,3.264604810996564,2.125,HOU,3
2374,CB,Domani,Jackson,Domani Jackson,CIN,True,14,83,986,1,7,27,34,0,8,26,24,0,4,0,0,12,0,1,2,1,0,0,15,15,Domani,Jackson,,1909.0,1907.0,6.0,28.0,1.0,Signed,Star,81.0,0.0,0.0,CIN,tier_3,2.028397565922921,2.028397565922921,6.085192697768763,14.198782961460447,41.58215010141988,12.170385395537526,2.636916835699797,0.9333333333333333,CIN,4
2375,MLB,Jaylan,Ford,Jaylan Ford,CLE,True,0,0,989,0,23,58,76,1,8,26,0,0,0,0,0,22,0,4,5,1,2,0,16,16,Jaylan,Ford,FordJaylan_14912,3267.0,3265.0,8.0,30.0,4.0,Signed,XFactor,92.0,0.0,0.0,CLE,tier_1,9.100101112234581,10.111223458038422,1.0111223458038423,29.322548028311427,100.10111223458038,22.24469160768453,2.62891809908999,0.25,CLE,0
2376,CB,Ellis,Robinson IV,Ellis Robinson IV,CLE,True,14,66,994,1,10,17,26,0,8,17,25,0,5,1,0,21,0,4,0,1,0,0,16,16,Ellis,Robinson IV,,2760.0,2758.0,5.0,26.0,4.0,Signed,Superstar,85.0,0.0,0.0,CLE,tier_2,0.0,0.0,8.048289738430585,21.12676056338028,36.21730382293763,21.12676056338028,1.710261569416499,-0.25,CLE,8
2381,FS,Caleb,Downs,Caleb Downs,GB,True,20,25,1193,1,24,55,79,0,8,31,25,0,1,0,0,7,0,19,0,1,0,0,16,16,Caleb,Downs,,324.0,322.0,6.0,27.0,19.0,Signed,Superstar,82.0,0.0,0.0,GB,tier_3,0.0,0.0,2.5146689019279127,5.86756077116513,86.33696563285834,5.86756077116513,2.5984911986588433,1.5,GB,0
2382,FS,Martels,Carter Jr,Martels Carter Jr,GB,True,0,0,320,0,1,4,10,0,8,1,0,0,0,0,0,1,0,19,0,0,0,0,16,0,Martels,Carter Jr,MartelsCarter Jr_2954,3095.0,3093.0,3.0,25.0,19.0,Signed,Normal,67.0,0.0,0.0,GB,tier_6,0.0,0.0,0.0,3.125,34.375,3.125,0.3125,0.0,GB,-5
2383,MLB,Tanner,McCoy,Tanner McCoy,GB,True,0,0,321,0,2,2,2,1,8,1,0,0,0,0,0,0,0,19,0,0,0,0,16,0,Tanner,McCoy,TannerMcCoy_3163322,3071.0,3069.0,1.0,24.0,19.0,Signed,Normal,67.0,0.0,0.0,GB,tier_6,0.0,0.0,0.0,0.0,12.461059190031152,0.0,0.3115264797507788,0.0625,GB,-5
2384,RE,CJ,Nickson,CJ Nickson,GB,True,14,0,498,1,5,24,29,1,8,1,0,0,0,0,0,0,0,19,8,2,3,0,16,0,CJ,Nickson,CJNickson_2934,2631.0,2629.0,3.0,25.0,19.0,Signed,Normal,72.0,0.0,0.0,GB,tier_5,28.112449799196785,31.12449799196787,6.024096385542169,22.08835341365462,68.27309236947791,0.0,0.2008032128514056,0.0625,GB,6
2391,CB,Tremaine,Green,Tremaine Green,PIT,True,0,0,514,0,14,6,20,0,8,4,0,0,1,0,0,7,0,28,2,0,0,0,16,14,Tremaine,Green,TremaineGreen_30740,3619.0,3617.0,2.0,23.0,28.0,Signed,Normal,69.0,0.0,0.0,PIT,tier_6,3.8910505836575875,3.8910505836575875,1.9455252918287937,17.509727626459146,66.147859922179,13.618677042801556,0.7782101167315175,-0.1875,PIT,4
2397,SS,Elijah,Dotson,Elijah Dotson,WAS,True,0,16,386,0,2,19,28,0,8,10,16,0,1,0,0,2,0,25,0,0,0,0,16,2,Elijah,Dotson,ElijahDotson_2962,341.0,339.0,3.0,26.0,25.0,Signed,Normal,68.0,0.0,0.0,WAS,tier_6,0.0,0.0,2.5906735751295336,5.181347150259067,77.720207253886,5.181347150259067,2.5906735751295336,0.5,WAS,2
2399,DT,Shaun,Carroll,Shaun Carroll,WAS,True,0,0,440,0,5,24,32,1,8,0,0,0,0,0,0,0,0,25,12,0,4,0,14,0,Shaun,Carroll,ShaunCarroll_3172,502.0,500.0,1.0,23.0,25.0,Signed,Normal,72.0,0.0,0.0,WAS,tier_5,45.45454545454545,50.0,0.0,36.36363636363636,84.0909090909091,0.0,0.0,0.0,WAS,1
2400,SS,Jayden,Harrison,Jayden Harrison,WAS,True,0,10,996,0,34,41,60,0,8,30,10,0,1,0,0,13,0,25,3,0,1,0,14,14,Jayden,Harrison,JaydenHarrison_3122,3184.0,3182.0,1.0,23.0,25.0,Signed,Normal,70.0,0.0,0.0,WAS,tier_5,5.020080321285141,5.522088353413655,1.004016064257028,17.068273092369477,94.37751004016063,13.052208835341364,3.0120481927710845,1.2142857142857142,WAS,7
2401,LE,Will,Anderson Jr,Will Anderson Jr,WAS,True,0,0,446,0,6,13,18,1,8,0,0,0,0,0,0,0,0,25,1,0,1,0,10,10,Will,Anderson Jr,AndersonJrWill_22702,67.0,65.0,9.0,30.0,25.0,Signed,Star,80.0,0.0,0.0,WAS,tier_3,6.72645739910314,7.8475336322869955,0.0,4.484304932735426,53.81165919282512,0.0,0.0,0.0,WAS,-11
2410,CB,Percy,Samuels,Percy Samuels,NO,True,0,0,414,0,5,12,16,0,8,3,0,0,0,0,0,5,0,26,0,0,0,0,16,0,Percy,Samuels,PercySamuels_32114,652.0,650.0,0.0,23.0,26.0,Signed,Normal,73.0,0.0,0.0,NO,tier_5,0.0,0.0,0.0,12.077294685990339,50.72463768115942,12.077294685990339,0.7246376811594203,-0.125,NO,1
