Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,RUSHYARDS,PASSYARDS,RECEIVEDROPS,RUSHYARDSAFTER1STHIT,RECEIVEYARDS,RECEIVELONGEST,DOWNSPLAYED,RECEIVEYARDSAFTER,STAT_KEEP,PASSCOMPLETED,RUSHATTEMPTS,PASSATTEMPTS,PASSINTS,RECEIVECATCHES,FIRSTDOWNS,RUSH20YARDRUNS,SEAS_YEAR,RUSHLONGEST,PASSLONGEST,RUSHBROKENTACKLES,4QCOMEBACKS,GAMERATING,PASSSACKED,PASSTDS,RECEIVETDS,GAMESPLAYED,GAMESSTARTED,RUSHFUMBLES,YEARBYYEARTEAMINDEX,RUSHTDS,FirstName_y,LastName_y,PLYR_ASSETNAME,Row Excel,Row Editor,YearsPro,Age,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,ScrimmageYardsPer1000DownsPlayed,RBScrimmageYardsPer300Touches,RBScrimmageTDsPerGame,TDsPer1000DownsPlayed,WRPercentageofTeamPassYards,TeamName_y,SkillPointOff
739,HB,Taylor,Tatum,Taylor Tatum,KC,1379,0,1,709,481,58,606,491,True,0,250,0,0,42,0,9,8,65,0,62,0,0,0,0,2,16,16,0,8,8,Taylor,Tatum,,2494.0,2492.0,5.0,26.0,8.0,Signed,XFactor,97.0,0.0,0.0,KC,tier_0,3069.3069306930693,1653.9863013698632,0.625,16.5016501650165,0.12396907216494846,KC,1.0
740,TE,Kendre,Harrison,Kendre Harrison,KC,0,0,4,0,552,51,1134,261,True,0,0,0,0,59,0,0,8,0,0,2,0,0,0,0,3,16,16,0,8,0,Kendre,Harrison,KendreHarrison_2923,1816.0,1814.0,3.0,25.0,8.0,Signed,Normal,76.0,0.0,0.0,KC,tier_4,486.77248677248673,1347.2542372881353,0.1875,2.6455026455026456,0.1422680412371134,KC,-1.0
823,WR,Jackson,Lacy,Jackson Lacy,HOU,0,0,15,0,947,77,843,363,True,0,0,0,0,68,0,0,8,0,0,0,0,0,0,0,9,14,14,0,31,0,Jackson,Lacy,JacksonLacy_31211,1025.0,1023.0,1.0,23.0,31.0,Signed,Star,86.0,0.0,0.0,HOU,tier_2,1123.3689205219455,2005.4117647058822,0.6428571428571429,10.676156583629894,0.2426649583600256,HOU,3.0
867,HB,Alex,Stephenson,Alex Stephenson,PIT,674,0,2,218,354,40,699,344,True,0,155,0,0,50,0,3,8,23,0,31,0,0,0,0,1,16,16,2,28,6,Alex,Stephenson,AlexStephenson_31221,2034.0,2032.0,1.0,23.0,28.0,Signed,Normal,79.0,0.0,0.0,PIT,tier_4,1470.6723891273248,1235.0048780487805,0.4375,10.014306151645208,0.09806094182825485,PIT,0.0
869,QB,Evan,Atkinson,Evan Atkinson,PIT,178,2860,0,36,0,0,877,0,True,265,36,476,14,0,0,1,8,24,73,10,0,0,35,21,0,16,15,7,28,0,Evan,Atkinson,EvanAtkinson_32122,744.0,742.0,0.0,22.0,28.0,Signed,Normal,67.0,0.0,0.0,PIT,tier_6,202.96465222348917,1483.3333333333335,0.0,0.0,0.0,,
871,WR,Quinnen,Winslow,Quinnen Winslow,PIT,6,0,3,1,704,44,853,254,True,0,2,0,0,60,0,0,8,3,0,8,0,0,0,0,7,16,16,0,28,0,Quinnen,Winslow,QuinnenWinslow_30730,1547.0,1545.0,2.0,24.0,28.0,Signed,Normal,76.0,0.0,0.0,PIT,tier_4,832.3563892145369,1664.1290322580642,0.4375,8.206330597889801,0.19501385041551247,PIT,0.0
872,QB,J.J.,McCarthy,J.J. McCarthy,PIT,77,750,0,16,0,0,249,0,True,72,13,120,4,0,0,0,8,17,44,2,0,0,7,4,0,14,13,4,28,0,J.J.,McCarthy,McCarthyJJ_14610,3206.0,3204.0,8.0,29.0,28.0,Signed,Star,69.0,0.0,0.0,PIT,tier_6,309.23694779116465,1776.923076923077,0.0,0.0,0.0,,
879,TE,Josh,Cuevas,Josh Cuevas,WAS,0,0,12,0,431,31,1106,131,True,0,0,0,0,53,0,0,8,0,0,0,0,0,0,0,4,16,16,0,25,0,Josh,Cuevas,,1989.0,1987.0,6.0,28.0,25.0,Signed,Normal,74.0,0.0,0.0,WAS,tier_5,389.69258589511753,1171.0188679245282,0.25,3.6166365280289328,0.11601615074024225,WAS,0.0
880,WR,Karmello,English,Karmello English,SEA,45,0,15,0,884,44,913,379,True,0,16,0,0,77,0,0,8,6,0,0,0,0,0,0,5,16,16,0,27,0,Karmello,English,,521.0,519.0,4.0,26.0,27.0,Signed,Normal,79.0,0.0,0.0,SEA,tier_4,1017.5246440306682,1513.9354838709676,0.3125,5.47645125958379,0.23141361256544501,SEA,2.0
881,QB,Calvin,Orr,Calvin Orr,TB,44,842,0,23,0,0,255,0,True,69,7,111,5,0,0,1,8,25,34,2,0,0,9,1,0,16,3,2,5,0,Calvin,Orr,CalvinOrr_30635,1367.0,1365.0,2.0,24.0,5.0,Signed,Normal,65.0,0.0,0.0,TB,tier_6,172.54901960784312,1885.7142857142858,0.0,0.0,0.0,,
882,HB,Dwayne,Davis Jr,Dwayne Davis Jr,SEA,262,0,1,93,275,36,438,225,True,0,77,0,0,27,0,0,8,17,0,12,0,0,0,0,1,16,6,3,27,4,Dwayne,Davis Jr,DwayneDavis Jr_3231,994.0,992.0,0.0,22.0,27.0,Signed,Normal,77.0,0.0,0.0,SEA,tier_4,1226.027397260274,1136.5384615384614,0.3125,11.415525114155251,0.07198952879581152,SEA,-3.0
891,WR,Orlando,Flynn,Orlando Flynn,PIT,4,0,5,4,636,61,895,167,True,0,2,0,0,47,0,0,8,4,0,6,0,0,0,0,9,15,15,0,28,0,Orlando,Flynn,OrlandoFlynn_30530,1588.0,1586.0,2.0,24.0,28.0,Signed,Normal,78.0,0.0,0.0,PIT,tier_4,715.0837988826815,1893.5510204081631,0.6,10.05586592178771,0.1879224376731302,PIT,3.0
892,HB,Nate,Frazier,Nate Frazier,PIT,971,0,4,378,187,25,551,188,True,0,217,0,0,29,0,6,8,60,0,38,0,0,0,0,1,16,16,4,28,8,Nate,Frazier,,2525.0,2523.0,4.0,27.0,28.0,Signed,Star,83.0,0.0,0.0,PIT,tier_3,2101.633393829401,1293.6097560975609,0.5625,16.33393829401089,0.051800554016620495,PIT,-2.0
894,HB,Ladainnian,Martin,Ladainnian Martin,NYG,473,0,4,192,131,18,562,129,True,0,146,0,0,22,0,3,8,32,0,19,0,0,0,0,1,16,16,2,15,5,Ladainnian,Martin,LadainnianMartin_2963363,7.0,5.0,3.0,25.0,15.0,Signed,Normal,73.0,0.0,0.0,NYG,tier_5,1074.7330960854094,956.9285714285714,0.375,10.676156583629894,0.03792704111175449,NYG,-4.0
895,WR,Cam,Driscoll,Cam Driscoll,NYG,0,0,18,0,847,70,978,164,True,0,0,0,0,63,0,0,8,0,0,2,0,0,0,0,2,16,16,0,15,0,Cam,Driscoll,CamDriscoll_30128,684.0,682.0,2.0,25.0,15.0,Signed,Normal,79.0,0.0,0.0,NYG,tier_4,866.0531697341513,1936.0,0.125,2.044989775051125,0.24522292993630573,NYG,-1.0
896,QB,Jackson,Arnold,Jackson Arnold,NYG,50,3454,0,0,0,0,1083,0,True,329,33,513,10,0,0,0,8,6,70,0,0,0,30,18,0,16,16,7,15,1,Jackson,Arnold,,2954.0,2952.0,6.0,28.0,15.0,Signed,XFactor,95.0,0.0,0.0,NYG,tier_0,46.16805170821792,454.54545454545456,0.0625,0.9233610341643582,0.0,,
897,HB,LaMarcus,Clinton,LaMarcus Clinton,NYG,991,0,2,330,114,18,583,116,True,0,266,0,0,21,0,1,8,34,0,32,0,0,0,0,1,16,16,3,15,5,LaMarcus,Clinton,LaMarcusClinton_30228,447.0,445.0,2.0,24.0,15.0,Signed,Normal,77.0,0.0,0.0,NYG,tier_4,1895.368782161235,1093.0871080139373,0.375,10.291595197255575,0.033005211349160395,NYG,-5.0
901,HB,Quinshon,Judkins,Quinshon Judkins,PHI,1049,0,4,449,207,26,767,205,True,0,263,0,0,33,0,6,8,34,0,46,0,0,0,0,3,16,16,3,12,10,Quinshon,Judkins,,1017.0,1015.0,7.0,28.0,12.0,Signed,Superstar,86.0,0.0,0.0,PHI,tier_2,1637.54889178618,1163.8783783783783,0.8125,16.949152542372882,0.05827702702702703,PHI,-1.0
921,WR,Torey,Boyce,Torey Boyce,BAL,0,0,7,0,730,48,788,162,True,0,0,0,0,51,0,0,8,0,0,1,0,0,0,0,1,16,16,0,24,0,Torey,Boyce,ToreyBoyce_31131,3540.0,3538.0,1.0,23.0,24.0,Signed,Normal,76.0,0.0,0.0,BAL,tier_4,926.3959390862943,2061.176470588235,0.0625,1.2690355329949237,0.21559362079149438,BAL,-1.0
971,WR,Bryant,Wesco,Bryant Wesco,DEN,0,0,0,0,964,29,937,176,True,0,0,0,0,71,0,0,8,0,0,0,0,0,0,0,8,14,14,0,3,0,Bryant,Wesco,,1470.0,1468.0,5.0,27.0,3.0,Signed,Star,88.0,0.0,0.0,DEN,tier_2,1028.8153681963715,1955.1549295774648,0.5714285714285714,8.537886872998934,0.25443747937974265,DEN,1.0
989,WR,Joel,Dugans,Joel Dugans,LV,10,0,16,0,1301,67,981,697,True,0,6,0,0,86,0,0,8,3,0,0,0,0,0,0,13,16,16,0,22,0,Joel,Dugans,JoelDugans_32518,1362.0,1360.0,0.0,22.0,22.0,Signed,Star,84.0,0.0,0.0,LV,tier_3,1336.3914373088685,2068.9565217391305,0.8125,13.25178389398573,0.3451843990448395,LV,10.0
990,TE,Caden,Prieskorn,Caden Prieskorn,MIA,0,0,1,0,701,50,1112,296,True,0,0,0,0,61,0,0,8,0,0,4,0,0,0,0,3,15,15,0,11,0,Caden,Prieskorn,,3241.0,3239.0,8.0,31.0,11.0,Signed,XFactor,94.0,0.0,0.0,MIA,tier_1,630.3956834532373,1654.8196721311472,0.2,2.697841726618705,0.17494930588051785,MIA,-5.0
991,WR,Brian,Thomas Jr,Brian Thomas Jr,MIA,3,0,0,0,957,25,995,171,True,0,1,0,0,88,0,0,8,3,0,0,0,0,0,0,4,16,16,0,11,0,Brian,Thomas Jr,,264.0,262.0,7.0,29.0,11.0,Signed,Star,85.0,0.0,0.0,MIA,tier_2,964.824120603015,1558.5168539325841,0.25,4.020100502512563,0.22391202620496023,MIA,0.0
992,QB,Arch,Manning,Arch Manning,MIA,158,4225,0,74,0,0,1091,0,True,381,45,520,12,0,0,2,8,47,63,6,0,0,35,24,0,16,16,9,11,2,Arch,Manning,,1667.0,1665.0,5.0,27.0,11.0,Signed,Superstar,82.0,0.0,0.0,MIA,tier_3,144.82126489459213,1053.3333333333333,0.125,1.8331805682859763,0.0,,
1009,HB,Jahmyr,Gibbs,Jahmyr Gibbs,LAC,535,0,0,243,188,43,406,180,True,0,122,0,0,21,0,3,8,69,0,18,0,0,0,0,0,16,2,0,7,4,Jahmyr,Gibbs,GibbsJahmyr_22691,996.0,994.0,9.0,30.0,7.0,Signed,Star,73.0,0.0,0.0,LAC,tier_5,1780.7881773399015,1311.6923076923076,0.25,9.852216748768473,0.0454215994201498,LAC,3.0
1014,WR,Gatlin,Bair,Gatlin Bair,WAS,7,0,8,0,828,35,799,230,True,0,4,0,0,68,0,0,8,4,0,0,0,0,0,0,8,16,16,0,25,0,Gatlin,Bair,,2594.0,2592.0,5.0,26.0,25.0,Signed,Star,78.0,0.0,0.0,WAS,tier_4,1045.0563204005005,1685.1666666666665,0.5,10.012515644555695,0.22288021534320324,WAS,6.0
1080,WR,Anthony,Lynch,Anthony Lynch,LAC,0,0,4,0,743,45,816,169,True,0,0,0,0,68,0,0,8,0,0,0,0,0,0,0,2,16,16,0,7,0,Anthony,Lynch,AnthonyLynch_3155,2025.0,2023.0,1.0,22.0,7.0,Signed,Normal,79.0,0.0,0.0,LAC,tier_4,910.5392156862745,1573.4117647058822,0.125,2.450980392156863,0.17951195941048562,LAC,0.0
1081,QB,Aldon,Livingston,Aldon Livingston,LAC,0,0,0,0,0,0,81,0,True,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,16,0,0,7,0,Aldon,Livingston,AldonLivingston_3175,2851.0,2849.0,1.0,23.0,7.0,Signed,Normal,66.0,0.0,0.0,LAC,tier_6,0.0,,0.0,0.0,0.0,,
1096,HB,Caden,Durham,Caden Durham,ATL,347,0,4,154,207,29,487,226,True,0,85,0,0,20,0,3,8,31,0,23,0,0,0,0,2,16,2,2,13,10,Caden,Durham,,3061.0,3059.0,5.0,26.0,13.0,Signed,Star,75.0,0.0,0.0,ATL,tier_4,1137.5770020533882,1275.3142857142857,0.75,24.640657084188913,0.058740068104426786,ATL,4.0
1107,WR,Mylan,Graham,Mylan Graham,NYG,0,0,3,0,696,37,650,300,True,0,2,0,0,54,0,0,8,0,0,0,0,0,0,0,5,13,13,0,15,0,Mylan,Graham,,83.0,81.0,4.0,27.0,15.0,Signed,Normal,75.0,0.0,0.0,NYG,tier_4,1070.7692307692307,1789.7142857142856,0.38461538461538464,7.6923076923076925,0.24800677029976395,NYG,3.0
1110,TE,A'Shawn,Boyce,A'Shawn Boyce,NYG,76,0,6,3,197,21,782,65,True,0,2,0,0,24,0,1,8,70,0,0,0,0,0,0,1,15,6,0,15,1,A'Shawn,Boyce,A'ShawnBoyce_3221,781.0,779.0,0.0,21.0,15.0,Signed,Normal,74.0,0.0,0.0,NYG,tier_5,349.1048593350384,1968.0000000000002,0.13333333333333333,2.557544757033248,0.06083767612430033,NYG,-2.0
1111,TE,Jalin,Conyers,Jalin Conyers,NYG,0,0,3,0,375,34,749,134,True,0,0,0,0,47,0,0,8,0,0,1,0,0,0,0,3,11,11,0,15,0,Jalin,Conyers,,523.0,521.0,7.0,29.0,15.0,Signed,XFactor,92.0,0.0,0.0,NYG,tier_1,500.6675567423231,1148.936170212766,0.2727272727272727,4.005340453938585,0.15791967152708322,NYG,-4.0
1163,QB,LaNorris,Sellers,LaNorris Sellers,IND,0,90,0,0,0,0,52,0,True,9,0,15,0,0,0,0,8,0,20,0,0,0,3,0,0,2,1,1,9,0,LaNorris,Sellers,,2650.0,2648.0,4.0,27.0,9.0,Signed,Normal,61.0,0.0,0.0,IND,tier_6,0.0,,0.0,0.0,0.0,,
1179,TE,Elyiss,Williams,Elyiss Williams,NO,0,0,1,0,838,46,1164,348,True,0,0,0,0,74,0,0,8,0,0,3,0,0,0,0,4,16,16,0,26,0,Elyiss,Williams,,453.0,451.0,4.0,25.0,26.0,Signed,XFactor,94.0,0.0,0.0,NO,tier_1,719.9312714776632,1630.702702702703,0.25,3.4364261168384878,0.22896174863387977,NO,-1.0
1180,WR,Jaime,Ffrench,Jaime Ffrench,NE,3,0,0,0,1240,67,811,500,True,0,1,0,0,86,0,0,8,3,0,0,0,0,0,0,10,13,13,0,21,0,Jaime,Ffrench,,3542.0,3540.0,4.0,25.0,21.0,Signed,XFactor,93.0,0.0,0.0,NE,tier_1,1532.6757090012331,2062.758620689655,0.7692307692307693,12.330456226880395,0.4184682879500538,NE,7.0
1182,QB,Bo,Nix,Bo Nix,NE,188,3647,0,34,0,0,1013,0,True,313,62,476,11,0,0,1,8,37,67,3,0,0,42,23,0,16,16,1,21,5,Bo,Nix,NixBo_14609,3244.0,3242.0,8.0,32.0,21.0,Signed,Star,70.0,0.0,0.0,NE,tier_5,185.5873642645607,909.6774193548387,0.3125,4.935834155972359,0.0,,
1183,TE,Brock,Harris,Brock Harris,NE,0,0,9,0,391,25,1056,160,True,0,0,0,0,37,0,0,8,0,0,1,0,0,0,0,1,16,16,0,21,0,Brock,Harris,BrockHarris_29313,1248.0,1246.0,3.0,24.0,21.0,Signed,Normal,75.0,0.0,0.0,NE,tier_4,370.2651515151515,1521.7297297297298,0.0625,0.946969696969697,0.1072114066355909,NE,-7.0
1184,WR,Derek,Meadows,Derek Meadows,NE,0,0,5,0,597,28,779,135,True,0,0,0,0,49,0,0,8,0,0,0,0,0,0,0,2,16,16,0,21,0,Derek,Meadows,DerekMeadows_2941,2832.0,2830.0,3.0,26.0,21.0,Signed,Normal,75.0,0.0,0.0,NE,tier_4,766.3671373555841,1754.4489795918366,0.125,2.567394094993581,0.163696188648204,NE,-2.0
1251,HB,JT,Lindsey,JT Lindsey,GB,515,0,1,256,87,21,558,96,True,0,99,0,0,14,0,2,8,33,0,21,0,0,0,0,2,16,0,1,19,8,JT,Lindsey,JTLindsey_29325,3126.0,3124.0,3.0,25.0,19.0,Signed,Normal,80.0,0.0,0.0,GB,tier_3,1078.853046594982,1478.1238938053098,0.625,17.921146953405017,0.022573949143746757,GB,3.0
1252,WR,Jeff,Parks,Jeff Parks,GB,0,0,8,0,665,25,941,150,True,0,0,0,0,66,0,0,8,0,0,0,0,0,0,0,0,16,16,2,19,0,Jeff,Parks,JeffParks_3067,3576.0,3574.0,2.0,24.0,19.0,Signed,Normal,74.0,0.0,0.0,GB,tier_5,706.6950053134963,1450.9090909090908,0.0,0.0,0.17254800207576543,GB,-1.0
1253,HB,Treyaun,Webb,Treyaun Webb,GB,1113,0,3,513,175,32,715,200,True,0,280,0,0,33,0,7,8,90,0,41,0,0,0,0,2,16,16,2,19,8,Treyaun,Webb,,1325.0,1323.0,5.0,27.0,19.0,Signed,Star,85.0,0.0,0.0,GB,tier_2,1801.3986013986014,1147.2843450479234,0.625,13.986013986013987,0.0454073689673067,GB,-4.0
1256,WR,Richard,Feliciano,Richard Feliciano,DEN,15,0,1,0,316,25,423,134,True,0,6,0,0,29,0,0,8,6,0,0,0,0,0,0,2,14,9,0,3,0,Richard,Feliciano,RichardFeliciano_30644,1247.0,1245.0,2.0,24.0,3.0,Signed,Normal,74.0,0.0,0.0,DEN,tier_5,782.5059101654847,1428.6857142857143,0.14285714285714285,4.7281323877068555,0.08340481689211482,DEN,-2.0
1275,HB,Jadon,Stephens,Jadon Stephens,ARI,594,0,3,206,114,18,497,110,True,0,191,0,0,20,0,1,8,35,0,22,0,0,0,0,0,12,11,2,6,5,Jadon,Stephens,JadonStephens_31215,1221.0,1219.0,1.0,24.0,6.0,Signed,Normal,75.0,0.0,0.0,ARI,tier_4,1424.5472837022132,922.3507109004739,0.4166666666666667,10.060362173038229,0.037245773094829696,ARI,-6.0
1278,WR,Martin,Leyva,Martin Leyva,ARI,5,0,7,0,1079,41,907,386,True,0,1,0,0,75,0,0,8,5,0,0,0,0,0,0,11,16,16,0,6,0,Martin,Leyva,MartinLeyva_31428,3601.0,3599.0,1.0,23.0,6.0,Signed,Normal,78.0,0.0,0.0,ARI,tier_4,1195.148842337376,2064.157894736842,0.6875,12.127894156560089,0.26439598137711345,ARI,8.0
1280,QB,Deuce,Knight,Deuce Knight,KC,9,181,0,0,0,0,155,0,True,17,7,24,0,0,0,0,8,3,25,0,0,0,1,1,0,16,0,0,8,0,Deuce,Knight,DeuceKnight_29536,2180.0,2178.0,3.0,25.0,8.0,Signed,Normal,64.0,0.0,0.0,KC,tier_6,58.06451612903226,385.7142857142857,0.0,0.0,0.0,,
1283,HB,Gabe,Woods,Gabe Woods,KC,506,0,0,220,35,14,398,39,True,0,114,0,0,6,0,3,8,26,0,20,0,0,0,0,0,16,0,0,8,5,Gabe,Woods,GabeWoods_31434,433.0,431.0,1.0,23.0,8.0,Signed,Normal,84.0,0.0,0.0,KC,tier_3,1359.2964824120604,1307.0,0.3125,12.56281407035176,0.00902061855670103,KC,-1.0
1326,TE,Elijah,Arroyo,Elijah Arroyo,PHI,0,0,1,0,353,92,772,200,True,0,0,0,0,25,0,0,8,0,0,6,0,0,0,0,2,14,5,0,12,0,Elijah,Arroyo,,3161.0,3159.0,6.0,28.0,12.0,Signed,Normal,70.0,0.0,0.0,PHI,tier_5,457.2538860103627,2033.28,0.14285714285714285,2.5906735751295336,0.11357786357786358,PHI,1.0
1328,QB,Tyler,Cherry,Tyler Cherry,PHI,0,0,0,0,0,0,79,0,True,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,16,1,0,12,0,Tyler,Cherry,,2891.0,2889.0,4.0,26.0,12.0,Signed,Normal,65.0,0.0,0.0,PHI,tier_6,0.0,,0.0,0.0,0.0,,
1348,WR,Malik,Nabers,Malik Nabers,TB,3,0,2,0,1274,36,1010,465,True,0,1,0,0,89,0,0,8,3,0,1,0,0,0,0,7,16,16,0,5,0,Malik,Nabers,NabersMalik_14644,3239.0,3237.0,8.0,29.0,5.0,Signed,Star,82.0,0.0,0.0,TB,tier_3,1264.3564356435643,2048.3999999999996,0.4375,6.930693069306931,0.31589387552690307,TB,6.0
1455,QB,Patrick,Mahomes,Patrick Mahomes,KC,136,3699,0,58,0,0,958,0,True,297,45,427,5,0,0,2,8,32,94,5,0,0,25,26,0,16,16,5,8,2,Patrick,Mahomes,MahomesIIPatrick_12635,1790.0,1788.0,15.0,36.0,8.0,Signed,XFactor,93.0,0.0,0.0,KC,tier_1,141.9624217118998,906.6666666666666,0.125,2.08768267223382,0.0,,
1465,QB,Tad,Hudson,Tad Hudson,NYJ,11,893,0,0,0,0,235,0,True,75,6,111,2,0,0,0,8,3,66,0,0,0,14,6,0,14,5,0,17,0,Tad,Hudson,,2320.0,2318.0,4.0,27.0,17.0,Signed,Normal,67.0,0.0,0.0,NYJ,tier_6,46.80851063829787,550.0,0.0,0.0,0.0,,
1466,QB,Eli,Kendricks,Eli Kendricks,NYJ,0,0,0,0,0,0,6,0,True,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,17,0,Eli,Kendricks,EliKendricks_31714,3193.0,3191.0,1.0,25.0,17.0,Signed,Normal,61.0,0.0,0.0,NYJ,tier_6,0.0,,0.0,0.0,0.0,,
1468,QB,Henrik,Carroll,Henrik Carroll,DET,0,0,0,0,0,0,9,0,True,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,18,0,Henrik,Carroll,HenrikCarroll_30115,158.0,156.0,2.0,25.0,18.0,Signed,Normal,66.0,0.0,0.0,DET,tier_6,0.0,,0.0,0.0,0.0,,
1654,QB,Doriyan,Mills,Doriyan Mills,SEA,699,3641,0,404,0,0,964,0,True,326,110,518,11,0,0,11,8,74,67,30,0,0,39,17,0,15,15,9,27,11,Doriyan,Mills,DoriyanMills_3215,2092.0,2090.0,0.0,21.0,27.0,Signed,Normal,72.0,0.0,0.0,SEA,tier_5,725.103734439834,1906.3636363636363,0.7333333333333333,11.410788381742737,0.0,,
1656,HB,Breece,Hall,Breece Hall,PHI,559,0,2,185,285,27,744,301,True,0,162,0,0,39,0,1,8,28,0,22,0,0,0,0,2,16,15,1,12,4,Breece,Hall,HallBreece_22326,1100.0,1098.0,10.0,31.0,12.0,Signed,Star,75.0,0.0,0.0,PHI,tier_4,1134.4086021505377,1038.5074626865671,0.375,8.064516129032258,0.08023648648648649,PHI,-4.0
1657,WR,Kamron,Mikell,Kamron Mikell,IND,3,0,11,0,726,50,857,374,True,0,1,0,0,60,0,0,8,3,0,0,0,0,0,0,5,14,14,0,9,0,Kamron,Mikell,,1823.0,1821.0,4.0,26.0,9.0,Signed,Normal,78.0,0.0,0.0,IND,tier_4,850.6417736289382,1728.590163934426,0.35714285714285715,5.834305717619603,0.2799305957200694,IND,0.0
1680,TE,Riley,Williams,Riley Williams,ARI,0,0,4,0,884,83,1094,547,True,0,0,0,0,71,0,0,8,0,0,5,0,0,0,0,7,16,16,1,6,0,Riley,Williams,,3529.0,3527.0,4.0,27.0,6.0,Signed,Superstar,88.0,0.0,0.0,ARI,tier_2,808.0438756855576,1792.9014084507041,0.4375,6.39853747714808,0.21661357510414114,ARI,5.0
1681,HB,Dierre,Hill,Dierre Hill,ARI,589,0,0,333,84,15,408,77,True,0,124,0,0,11,0,8,8,30,0,31,0,0,0,0,0,16,5,1,6,6,Dierre,Hill,DierreHill_29312,2772.0,2770.0,3.0,26.0,6.0,Signed,Normal,73.0,0.0,0.0,ARI,tier_5,1649.5098039215686,1398.488888888889,0.375,14.705882352941176,0.02058319039451115,ARI,5.0
1722,HB,Abu,Sama III,Abu Sama III,BAL,1042,0,1,395,44,23,369,53,True,0,224,0,0,10,0,5,8,34,0,40,0,0,0,0,0,13,13,2,24,3,Abu,Sama III,,3133.0,3131.0,5.0,27.0,24.0,Signed,Normal,83.0,0.0,0.0,BAL,tier_3,2943.089430894309,1362.9743589743587,0.23076923076923078,8.130081300813009,0.015993457222045527,BAL,-3.0
1723,QB,Justin,Burroughs,Justin Burroughs,DAL,0,0,0,0,0,0,85,0,True,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,16,1,0,10,0,Justin,Burroughs,JustinBurroughs_32528,1586.0,1584.0,0.0,22.0,10.0,Signed,Normal,66.0,0.0,0.0,DAL,tier_6,0.0,,0.0,0.0,0.0,,
1724,WR,Josh,Gilmore,Josh Gilmore,LAC,0,0,7,0,633,26,886,116,True,0,0,0,0,60,0,0,8,0,0,0,0,0,0,0,1,14,14,0,7,0,Josh,Gilmore,JoshGilmore_32128,709.0,707.0,0.0,22.0,7.0,Signed,Normal,80.0,0.0,0.0,LAC,tier_3,714.4469525959369,1519.1999999999998,0.07142857142857142,1.128668171557562,0.17478341904531805,LAC,-5.0
1740,HB,Cedric,Baxter,Cedric Baxter,DEN,859,0,2,475,325,29,605,300,True,0,179,0,0,30,0,10,8,34,0,40,0,0,0,0,3,13,13,0,3,6,Cedric,Baxter,,1000.0,998.0,6.0,27.0,3.0,Signed,Superstar,80.0,0.0,0.0,DEN,tier_3,1957.0247933884298,1456.9377990430623,0.6923076923076923,14.87603305785124,0.09237875288683603,DEN,6.0
1781,QB,Adrian,Hobbs,Adrian Hobbs,LAC,0,0,0,0,0,0,4,0,True,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,7,0,Adrian,Hobbs,AdrianHobbs_3044,754.0,752.0,2.0,24.0,7.0,Signed,Normal,63.0,0.0,0.0,LAC,tier_6,0.0,,0.0,0.0,0.0,,
1797,HB,Emmett,Lincoln,Emmett Lincoln,BAL,493,0,1,194,36,15,278,32,True,0,98,0,0,5,0,3,8,31,0,20,0,0,0,0,0,13,4,0,24,6,Emmett,Lincoln,EmmettLincoln_3045,687.0,685.0,2.0,23.0,24.0,Signed,Normal,78.0,0.0,0.0,BAL,tier_4,1902.8776978417266,1486.252427184466,0.46153846153846156,21.58273381294964,0.01308555590894634,BAL,4.0
1806,HB,Rueben,Owens,Rueben Owens,TEN,1149,0,2,493,241,35,655,286,True,0,292,0,0,33,0,4,8,30,0,51,0,0,0,0,4,16,16,2,29,6,Rueben,Owens,,252.0,250.0,6.0,27.0,29.0,Signed,Star,80.0,0.0,0.0,TEN,tier_3,2122.137404580153,1167.396923076923,0.625,15.267175572519083,0.06261366588724344,TEN,-2.0
1807,TE,Pearce,Spurlin III,Pearce Spurlin III,TEN,0,0,3,0,895,77,1021,390,True,0,0,0,0,70,0,0,8,0,0,3,0,0,0,0,8,14,14,0,29,0,Pearce,Spurlin III,,2333.0,2331.0,5.0,26.0,29.0,Signed,Star,87.0,0.0,0.0,TEN,tier_2,876.5915768854064,1841.142857142857,0.5714285714285714,7.835455435847209,0.2657462049511933,TEN,8.0
1808,WR,Deshay,McNeil,Deshay McNeil,TEN,0,0,1,0,964,94,851,278,True,0,0,0,0,68,0,0,8,0,0,0,0,0,0,0,6,14,14,2,29,0,Deshay,McNeil,DeshayMcNeil_30120,3058.0,3056.0,2.0,23.0,29.0,Signed,Normal,86.0,0.0,0.0,TEN,tier_2,1132.7849588719155,2041.4117647058824,0.42857142857142855,7.050528789659225,0.2862339011988272,TEN,2.0
